fact_unit,2011-08-05,2011-11-08,2012-02-27,2012-05-04,2012-08-03,2012-11-02,2013-02-22,2013-05-02,2013-08-08,2013-11-01,2014-02-24,2014-05-07,2014-08-07,2014-11-06,2015-02-27,2015-05-07,2015-08-07,2015-11-05,2016-02-26,2016-05-06,2016-08-04,2016-11-04,2017-02-24,2017-05-08,2017-08-04,2017-11-03,2018-02-23,2018-05-08,2018-08-03,2018-11-02,2019-02-15,2019-05-03,2019-08-02,2019-11-05,2020-02-18,2020-05-11,2020-08-07,2020-11-06,2021-02-19,2021-05-10,2021-08-06,2021-11-05,2022-02-28,2022-05-06,2022-08-05,2022-11-08,2023-02-27,2023-05-10,2023-08-08,2023-11-09,2024-02-29,2024-05-09,2024-08-09,2024-11-05,2025-02-28,2025-05-09,2025-08-08,2025-11-07
NetIncomeLossAttributableToNonredeemableNoncontrollingInterest / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3115089000.0,1244987000.0,148272000.0,221286000.0,7715251000.0,-73003000.0,193083000.0,1088622000.0,101258000.0,378958000.0,674602000.0,1513518000.0
NetIncomeLossAttributableToRedeemableNoncontrollingInterest / USD,,,4318000.0,5272000.0,8557000.0,18551000.0,4318000.0,5272000.0,8557000.0,18551000.0,4318000.0,24623000.0,16823000.0,25992000.0,34963000.0,10637000.0,3828000.0,1366000.0,62255000.0,1933000.0,1042000.0,-11883000.0,-3341000.0,-38000.0,1495000.0,4616000.0,-4512000.0,20933000.0,43320000.0,64196000.0,-8476000.0,25674000.0,7658000.0,7658000.0,73972000.0,,,,-37352000.0,0.0,0.0,0.0,0.0,0.0,1337000.0,2856000.0,0.0,-63000.0,-55000.0,1547000.0,4060000.0,-7303000.0,-9043000.0,-12728000.0,2792000.0,32678000.0,62344000.0,57546000.0
NetIncomeLossAvailableToCommonStockholdersBasic / USD,,,,,,,,,,,,,,,,,,,,,646813000.0,456225000.0,477611000.0,-329939000.0,-236049000.0,116103000.0,488482000.0,259343000.0,664989000.0,818552000.0,287072000.0,170102000.0,850483000.0,,,,,,,,,466265000.0,1971685000.0,1644245000.0,2921917000.0,4053271000.0,1945954000.0,-9786000.0,-744411000.0,-711774000.0,4626759000.0,322744000.0,1167207000.0,2640085000.0,-590664000.0,682214000.0,1350140000.0,1950690000.0
NetIncomeLossAvailableToCommonStockholdersDiluted / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1456584000.0,1100801000.0,-1288865000.0,-590237000.0,457448000.0,1971685000.0,1661495000.0,2956417000.0,4105021000.0,1969145000.0,-9786000.0,-744411000.0,-711774000.0,4695759000.0,322744000.0,1201706000.0,2691832000.0,-590664000.0,682214000.0,1350140000.0,1950690000.0
NetInvestmentIncome / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444781000.0,1161278000.0,1919659000.0,2845623000.0,444781000.0,1161278000.0,1919659000.0,2845623000.0,812605000.0,1744494000.0,2839371000.0,2845623000.0,1300697000.0,2611752000.0,4023882000.0,4118246000.0,1519902000.0,3100400000.0,4802226000.0
NoninterestExpense / USD,893894000.0,1343761000.0,1195710000.0,423752000.0,755038000.0,883868000.0,1762663000.0,445258000.0,793997000.0,1240516000.0,1214005000.0,439330000.0,731352000.0,1186847000.0,1598788000.0,473171000.0,1058496000.0,1562906000.0,1767138000.0,515033000.0,1069210000.0,1346130000.0,2196067000.0,308323000.0,731541000.0,1242658000.0,1871225000.0,540014000.0,1169742000.0,1699989000.0,1695474000.0,436601000.0,1111651000.0,1851741000.0,2336692000.0,728767000.0,1537578000.0,2157111000.0,2089477000.0,-96692000.0,660376000.0,1754075000.0,2908431000.0,3096545000.0,5088257000.0,8273499000.0,2933132000.0,1357732000.0,1922427000.0,3596620000.0,11214266000.0,2860083000.0,5982565000.0,8298088000.0,5997816000.0,9312944000.0,13259273000.0,18005278000.0
NumberOfOperatingSegments / segment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
NumberOfReportableSegments / segment,,,,,,,,,,,,,,,,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
OperatingLeasePayments / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,12291000.0,24923000.0,37274000.0,0.0,13243000.0,27008000.0,40467000.0,50574000.0,9846000.0,22459000.0,35124000.0,54056000.0,11600000.0,23697000.0,37533000.0,46585000.0,15281000.0,28896000.0,43511000.0,52184000.0,17339000.0,32181000.0,48366000.0
OtherAssets / USD,309754000.0,309754000.0,309754000.0,868705000.0,868705000.0,868705000.0,868705000.0,1701055000.0,1701055000.0,1701055000.0,1701055000.0,2094630000.0,2094630000.0,2094630000.0,2094630000.0,3164217000.0,3164217000.0,3164217000.0,3164217000.0,2809137000.0,2809137000.0,2809137000.0,2809137000.0,2996865000.0,2996865000.0,2996865000.0,2996865000.0,2531075000.0,2531075000.0,2531075000.0,2531075000.0,2536692000.0,2536692000.0,2536692000.0,2536692000.0,2008236000.0,2008236000.0,2008236000.0,2008236000.0,2665336000.0,2665336000.0,2665336000.0,2665336000.0,7939831000.0,7939831000.0,7939831000.0,7939831000.0,11238955000.0,11238955000.0,11238955000.0,11238955000.0,9858930000.0,9858930000.0,9858930000.0,9858930000.0,11826990000.0,11826990000.0,11826990000.0
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1490289000.0,-196305000.0,-338067000.0,0.0,-3539038000.0,-7103900000.0,-9429394000.0,-450631000.0,1132752000.0,912087000.0,-681184000.0,-9235715000.0,-200221000.0,-627823000.0,1699218000.0
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax / USD,,,,,,-4968000.0,978000.0,3627000.0,-5406000.0,362000.0,-12370000.0,-1243000.0,-6172000.0,-7534000.0,-5571000.0,5343000.0,4829000.0,-20054000.0,-4642000.0,-22426000.0,-17427000.0,-24251000.0,-37119000.0,8434000.0,-1773000.0,679000.0,-27176000.0,16576000.0,37096000.0,47097000.0,-34583000.0,3624000.0,-23913000.0,-23913000.0,54654000.0,2366000.0,327000.0,-20720000.0,-23913000.0,-26732000.0,-24877000.0,-2954000.0,-3398000.0,-15257000.0,-11492000.0,-24365000.0,32658000.0,-22281000.0,-141654000.0,-180050000.0,-39521000.0,-18238000.0,-124853000.0,-198177000.0,-2673000.0,-107161000.0,-200981000.0,-19338000.0
OtherComprehensiveIncomeLossNetInvestmentHedgeGainLossBeforeReclassificationAndTax / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9300000.0,-13400000.0,-25300000.0,-25300000.0,-25300000.0,-25300000.0
OtherComprehensiveIncomeLossTax / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,81000000.0,,,,1688000000.0,,,
OtherNoncashIncomeExpense / USD,15236000.0,18150000.0,1397000.0,9962000.0,39900000.0,55782000.0,20978000.0,2324000.0,23020000.0,35113000.0,82529000.0,23963000.0,35253000.0,48142000.0,36939000.0,16433000.0,57251000.0,115821000.0,95961000.0,41658000.0,94761000.0,72907000.0,-73061000.0,-34921000.0,-1234000.0,-29465000.0,78522000.0,-37860000.0,-34447000.0,-15534000.0,24553000.0,-74156000.0,-29942000.0,29739000.0,51129000.0,12111000.0,-8753000.0,16662000.0,23211000.0,-459000.0,-12320000.0,-28652000.0,10757000.0,-2297000.0,-2144000.0,-101904000.0,-10901000.0,-7971000.0,-26284000.0,-61662000.0,60318000.0,-49999000.0,-69461000.0,-94842000.0,-125934000.0,-59030000.0,-97174000.0,-230758000.0
PaymentsForLegalSettlements / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11000000.0,,
PaymentsForRepurchaseOfCommonStock / USD,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,52212000.0,80662000.0,0.0,28566000.0,28566000.0,28566000.0,173142000.0,246160000.0,246160000.0,246160000.0,72124000.0,71366000.0,135930000.0,135930000.0,246160000.0,346651000.0,346651000.0,346651000.0,269710000.0,,272275000.0,289844000.0,346651000.0,,0.0,0.0
PaymentsOfDividendsCommonStock / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230785000.0,285408000.0,82757000.0,167078000.0,256240000.0,311973000.0,66619000.0,134570000.0,202709000.0,322341000.0,69741000.0,144997000.0,220482000.0,271486000.0,77804000.0,162114000.0,246653000.0,297324000.0,85741000.0,177595000.0,310869000.0,331429000.0,133470000.0,275743000.0,417259000.0,444341000.0,146026000.0,301322000.0,456628000.0
PaymentsOfDividendsPreferredStockAndPreferenceStock / USD,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,5693000.0,13894000.0,0.0,8341000.0,16682000.0,25023000.0,22235000.0,8341000.0,16682000.0,25023000.0,33364000.0,8341000.0,16682000.0,25023000.0,,,,,,,,,,17250000.0,34500000.0,51750000.0,,,,,,,0.0,0.0
PaymentsOfFinancingCosts / USD,9535000.0,3666000.0,-573000.0,8554000.0,9535000.0,9535000.0,3780000.0,4739000.0,7776000.0,7776000.0,9535000.0,4960000.0,4960000.0,4960000.0,7776000.0,0.0,11912000.0,21013000.0,4960000.0,6539000.0,22626000.0,35704000.0,34078000.0,3168000.0,3229000.0,3761000.0,45331000.0,5790000.0,8096000.0,8550000.0,16847000.0,7500000.0,22884000.0,36572000.0,9448000.0,2795000.0,36268000.0,41308000.0,55812000.0,10198000.0,24894000.0,31754000.0,47784000.0,921000.0,5084000.0,93914000.0,42216000.0,42816000.0,31446000.0,32559000.0,128753000.0,,11220000.0,12387000.0,33276000.0,0.0,13871000.0,18282000.0
PaymentsToAcquireFurnitureAndFixtures / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19455000.0,144037000.0,160579000.0,102664000.0,41371000.0,68042000.0,100341000.0,194569000.0,27727000.0,49565000.0,82515000.0,142258000.0,,,58584000.0,102049000.0,23207000.0,61762000.0,79181000.0,85056000.0,17295000.0,43768000.0,88369000.0
PaymentsToMinorityShareholders / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2622230000.0,2622230000.0,2622230000.0
PolicyholderAccountBalanceIncreaseDecreaseFromOtherChange / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-530822000.0,-912944000.0,-1279863000.0,-1614031000.0,30883000.0,-208928000.0,-800496000.0,-997644000.0,-383620000.0,-689071000.0,-895468000.0
PolicyholderAccountBalanceIssuance / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7280598000.0,13063618000.0,18530095000.0,25912355000.0,5303074000.0,8302257000.0,12529379000.0,28505999000.0,8680679000.0,17329389000.0,25055162000.0
PolicyholderAccountBalanceNetAmountAtRisk / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86200701000.0,85638395000.0,85101982000.0,82236794000.0,85680934000.0,84498311000.0,83031565000.0,137009339000.0,118170285000.0,116445814000.0,114884397000.0
PolicyholderAccountBalanceWeightedAverageCreditingRate / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0196,0.0205,0.0215,0.0213,0.0253,0.0259,0.0272,0.0294,0.0315,0.0334,0.035
PolicyholderBenefitsAndClaimsIncurredGross / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182801000.0,1442508000.0,1996642000.0,2610210000.0,182801000.0,1442508000.0,1996642000.0,2610210000.0,4462000.0,-215937000.0,-35000000.0,1986661000.0,948119000.0,1733287000.0,2035840000.0,812961000.0,844660000.0,1796600000.0,3137429000.0
PolicyholderBenefitsAndClaimsIncurredNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1485318000.0,1896517000.0,3593563000.0,5055709000.0,1485318000.0,1896517000.0,3593563000.0,5055709000.0,513178000.0,256999000.0,1088442000.0,4816879000.0,1527054000.0,3263068000.0,4010306000.0,2358238000.0,7261069000.0,9460229000.0,11881924000.0
PolicyholderFunds / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97644638000.0,97644638000.0,97644638000.0,97644638000.0,112281236000.0,112281236000.0,112281884000.0,112281236000.0,125187354000.0,125187354000.0,125187354000.0
PreferredStockDividendsIncomeStatementImpact / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17250000.0,,,,,,,,,0.0,0.0
PremiumsEarnedNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1176142000.0,724009000.0,1698912000.0,2226078000.0,1176142000.0,724009000.0,1698912000.0,2226078000.0,372144000.0,146642000.0,627104000.0,2226078000.0,473624000.0,1100053000.0,1320265000.0,1182461000.0,6036522000.0,6972316000.0,7593534000.0
PremiumsPercentageAssumedToNet / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.05,,,,2.05,,,,2.05,,,,2.04,,,
PresentValueOfFutureInsuranceProfitsAmortizationExpense1 / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12182000.0,30247000.0,47866000.0,65257000.0,12182000.0,30247000.0,47866000.0,65257000.0,27233000.0,54019000.0,78974000.0,99347000.0,22602000.0,45635000.0,68113000.0,101439000.0,22020000.0,43752000.0,65750000.0
PresentValueOfFutureInsuranceProfitsAmortizationExpenseYearFive / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52674000.0,,,52230000.0,,,,47135000.0,66345000.0,66302000.0,66270000.0,67669000.0,,,,65376000.0,,,
PresentValueOfFutureInsuranceProfitsAmortizationExpenseYearFour / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56412000.0,,,55757000.0,,,,49998000.0,70024000.0,70129000.0,70302000.0,71497000.0,,,,69456000.0,,,
PresentValueOfFutureInsuranceProfitsAmortizationExpenseYearOne / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68344000.0,,,67204000.0,,,,59826000.0,83707000.0,84351000.0,83833000.0,84836000.0,,,,84071000.0,,,
PresentValueOfFutureInsuranceProfitsAmortizationExpenseYearThree / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60291000.0,,,59428000.0,,,,53033000.0,74285000.0,74671000.0,74647000.0,75528000.0,,,,73940000.0,,,
PresentValueOfFutureInsuranceProfitsAmortizationExpenseYearTwo / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64340000.0,,,63289000.0,,,,56255000.0,78737000.0,79042000.0,79202000.0,80544000.0,,,,78852000.0,,,
ProceedsFromIssuanceOfConvertiblePreferredStock / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
ProceedsFromIssuanceOfLongTermDebt / USD,148000000.0,642406000.0,503462000.0,245206000.0,42992000.0,79476000.0,652806000.0,245206000.0,295348000.0,519996000.0,142404000.0,568280000.0,814790000.0,1188729000.0,622842000.0,308435000.0,2006534000.0,3699781000.0,1374343000.0,1808100000.0,7289657000.0,10373768000.0,5433135000.0,1251139000.0,3404624000.0,5339824000.0,14014510000.0,2160958000.0,5297648000.0,8848735000.0,7895320000.0,3588463000.0,8932645000.0,11429320000.0,11657948000.0,1581043000.0,8463555000.0,10993685000.0,17117987000.0,3792041000.0,7011053000.0,11708358000.0,14811703000.0,5109790000.0,11997170000.0,20615117000.0,16620416000.0,5515904000.0,13066084000.0,17191850000.0,30369415000.0,3378792000.0,8711285000.0,11628480000.0,20439101000.0,5717282000.0,13870893000.0,21191234000.0
ProceedsFromSaleOfAvailableForSaleSecuritiesDebt / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1903120000.0,5326242000.0,12766887000.0,17946293000.0,1903120000.0,5326242000.0,12766887000.0,17946293000.0,6128285000.0,10062242000.0,10869470000.0,17946293000.0,1406925000.0,3135328000.0,4316003000.0,12050106000.0,1999289000.0,8959469000.0,15934858000.0
ProfitLoss / USD,3243367000.0,4597782000.0,5602633000.0,2317441000.0,3499844000.0,303489000.0,7776471000.0,2971975000.0,4477118000.0,6579904000.0,876486000.0,2098186000.0,2375444000.0,4573598000.0,8028244000.0,2004166000.0,4056662000.0,4928706000.0,7854228000.0,1943009000.0,5248877000.0,4030982000.0,5395020000.0,-760336000.0,-487105000.0,487657000.0,5275032000.0,797894000.0,1666418000.0,2045356000.0,950664000.0,602894000.0,2169290000.0,3521559000.0,2560042000.0,1627046000.0,2988776000.0,3325388000.0,2450946000.0,-4227953000.0,-2276788000.0,697513000.0,4639540000.0,3915367000.0,8178241000.0,11459886000.0,5117598000.0,1252388000.0,-561694000.0,-437191000.0,12451717000.0,259688000.0,1385746000.0,3767726000.0,-417614000.0,1093850000.0,2087086000.0,3521754000.0
PurchaseObligation / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205284000.0,,,,201081000.0,,,,183710000.0,,,,167428000.0,,,
PurchaseObligationDueAfterFifthYear / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85638000.0,,,,75393000.0,,,,67444000.0,,,,54913000.0,,,
PurchaseObligationDueInFifthYear / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12893000.0,,,,11672000.0,,,,12072000.0,,,,11160000.0,,,
PurchaseObligationDueInFourthYear / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14141000.0,,,,19981000.0,,,,13355000.0,,,,12537000.0,,,
PurchaseObligationDueInNextTwelveMonths / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38150000.0,,,,35701000.0,,,,36181000.0,,,,35659000.0,,,
PurchaseObligationDueInSecondYear / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29864000.0,,,,30978000.0,,,,31937000.0,,,,31329000.0,,,
PurchaseObligationDueInThirdYear / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24598000.0,,,,27356000.0,,,,22721000.0,,,,21830000.0,,,
RealizedInvestmentGainsLosses / USD,,,-314407000.0,1514858000.0,2381297000.0,2906193000.0,2411510000.0,553020000.0,2008160000.0,3240874000.0,3317360000.0,966246000.0,1625493000.0,2356388000.0,5202664000.0,750627000.0,3888183000.0,4831611000.0,3909432000.0,1805787000.0,3311927000.0,4335930000.0,5433586000.0,-43283000.0,65488000.0,354105000.0,3001884000.0,146164000.0,44752000.0,-2662000.0,347097000.0,30380000.0,185164000.0,426220000.0,38316000.0,129781000.0,203958000.0,407120000.0,534652000.0,63375000.0,-267189000.0,281378000.0,497346000.0,584381000.0,923325000.0,1532956000.0,162939000.0,279629000.0,829588000.0,1158582000.0,2382209000.0,99380000.0,-289920000.0,-358929000.0,1298506000.0,-190905000.0,33150000.0,285679000.0
RedeemableNoncontrollingInterestEquityCarryingAmount / USD,,,275507000.0,275507000.0,275507000.0,275507000.0,275507000.0,462564000.0,462564000.0,462564000.0,462564000.0,627807000.0,627807000.0,627807000.0,627807000.0,300098000.0,300098000.0,300098000.0,462564000.0,300098000.0,300098000.0,300098000.0,627807000.0,188629000.0,188629000.0,188629000.0,300098000.0,632348000.0,632348000.0,632348000.0,188629000.0,610540000.0,610540000.0,610540000.0,632348000.0,,,,610540000.0,0.0,92499000.0,93339000.0,82491000.0,91845000.0,92499000.0,93339000.0,0.0,82491000.0,82491000.0,82491000.0,0.0,152065000.0,152065000.0,152065000.0,82491000.0,615427000.0,615427000.0,615427000.0
ReinsuranceEffectOnClaimsAndBenefitsIncurredAmountAssumed / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1467127000.0,1732519000.0,3987189000.0,5175944000.0,1467127000.0,1732519000.0,3987189000.0,5175944000.0,600219000.0,1034644000.0,2186956000.0,5613319000.0,1016936000.0,2600478000.0,3367807000.0,3255354000.0,9899999000.0,12381880000.0,14544107000.0
ReinsuranceEffectOnClaimsAndBenefitsIncurredAmountCeded / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164610000.0,1278510000.0,2390268000.0,2730445000.0,164610000.0,1278510000.0,2390268000.0,2730445000.0,91503000.0,561708000.0,1063514000.0,2783101000.0,438001000.0,1070697000.0,1393341000.0,1710077000.0,3483590000.0,4718251000.0,5799612000.0
ReinsuranceRecoverablesAllowance / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8400000.0,8400000.0,8400000.0,8400000.0,41200000.0,41200000.0,41200000.0,41200000.0,21000000.0,21000000.0,21000000.0,21000000.0,16400000.0,16400000.0,16400000.0
RepaymentsOfLongTermDebt / USD,911386000.0,963972000.0,852503000.0,89174000.0,736192000.0,1356000.0,1225420000.0,89174000.0,736192000.0,770924000.0,51356000.0,54494000.0,230882000.0,287633000.0,1068511000.0,133297000.0,924947000.0,2656017000.0,594970000.0,837235000.0,2266621000.0,4539684000.0,3728195000.0,657461000.0,2219243000.0,4353147000.0,5926162000.0,1154415000.0,4763930000.0,7557245000.0,5482133000.0,2750750000.0,5708987000.0,7893904000.0,9514558000.0,1806203000.0,5418043000.0,6976084000.0,11712014000.0,2543694000.0,4732150000.0,7547703000.0,9310771000.0,3552362000.0,8898111000.0,13881246000.0,11293648000.0,5484370000.0,9867818000.0,12328191000.0,21473835000.0,1858984000.0,5815835000.0,8753800000.0,13910767000.0,4928299000.0,11969531000.0,18770321000.0
RetainedEarningsAccumulatedDeficit / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,91953000.0,91953000.0,91953000.0,91953000.0,1792152000.0,1792152000.0,1792152000.0,1792152000.0,3440782000.0,3440782000.0,3440782000.0,3440782000.0,7670182000.0,7670182000.0,,,,,6701107000.0,6701107000.0,9818336000.0,9818336000.0,9818336000.0,9818336000.0,12282513000.0,12282513000.0,12282513000.0
Revenues / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,767755000.0,1783555000.0,2533207000.0,2040018000.0,472606000.0,1444226000.0,2573892000.0,3557280000.0,1187480000.0,2367344000.0,3157829000.0,2395836000.0,-1001505000.0,330489000.0,2225727000.0,4220900000.0,4563006000.0,7699187000.0,12182552000.0,4230891000.0,999363000.0,1322756000.0,3179188000.0,16226040000.0,3127482000.0,6754000000.0,10069481000.0,5704180000.0,9656738000.0,13828648000.0,18620344000.0
RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9672000.0,0.0,0.0,0.0,9672000.0,0.0,2700000.0,2700000.0,68700000.0,10669000.0,31003000.0,44754000.0,44754000.0,79116000.0,1211000.0,28962000.0,47032000.0,46284000.0,17167000.0,17167000.0,24809000.0,,,,
SecuritiesSoldUnderAgreementsToRepurchase / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316659000.0,317511000.0,329963000.0,312965000.0,312965000.0,312965000.0,312965000.0,312965000.0,833568000.0,833568000.0,833568000.0,833568000.0,1413068000.0,1413068000.0,1413068000.0,1413068000.0,271127000.0,271127000.0,271127000.0
SeparateAccountAssets / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4130794000.0,4130794000.0,4130794000.0,4130794000.0,4107000000.0,4107000000.0,4107000000.0,4107000000.0,3981060000.0,3981060000.0,3981060000.0
SeparateAccountLiabilityCashSurrenderValueAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5069742000.0,4362633000.0,4052251000.0,4130794000.0,4164803000.0,4182437000.0,3899903000.0,4107000000.0,4223173000.0,4122642000.0,4134173000.0
SeparateAccountLiabilityIncreaseDecreaseFromInvestedPerformance / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-353575000.0,-915915000.0,-1094655000.0,-878846000.0,173015000.0,361507000.0,235716000.0,593201000.0,285998000.0,357696000.0,552536000.0
SeparateAccountLiabilityIncreaseDecreaseFromOtherChange / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-45267000.0,-90508000.0,-133568000.0,-174777000.0,-41118000.0,-89491000.0,-129473000.0,-168322000.0,-39779000.0,-79766000.0,-120397000.0
SeparateAccountLiabilityPremiumAndDeposit / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12202000.0,23209000.0,34970000.0,49057000.0,14236000.0,23348000.0,36786000.0,44392000.0,9963000.0,19237000.0,28361000.0
SeparateAccountLiabilitySurrenderAndWithdrawal / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130046000.0,240581000.0,340924000.0,451068000.0,112124000.0,243721000.0,373920000.0,493065000.0,140009000.0,281525000.0,433327000.0
SeparateAccountsLiability / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5586428000.0,5586428000.0,5586428000.0,5586428000.0,4130794000.0,4130794000.0,4130794000.0,4130794000.0,4107000000.0,4107000000.0,4107000000.0
ShareBasedCompensation / USD,478811000.0,717153000.0,562373000.0,141982000.0,262675000.0,386533000.0,824193000.0,114341000.0,207880000.0,330037000.0,470221000.0,81650000.0,161968000.0,247183000.0,400207000.0,77528000.0,170485000.0,254435000.0,307514000.0,76550000.0,146028000.0,213849000.0,310403000.0,63823000.0,124480000.0,186032000.0,261579000.0,111036000.0,198976000.0,271226000.0,264890000.0,96227000.0,180844000.0,263230000.0,334820000.0,78268000.0,148950000.0,225320000.0,331708000.0,71379000.0,132381000.0,196644000.0,297708000.0,88162000.0,176703000.0,296323000.0,326758000.0,168792000.0,385508000.0,559621000.0,529816000.0,184135000.0,331667000.0,478253000.0,730236000.0,183411000.0,368318000.0,552987000.0
StockRepurchaseProgramRemainingAuthorizedRepurchaseAmount1 / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462000000.0,,,,37000000.0,,,,,,,,,,50000000.0,50000000.0,50000000.0,50000000.0,50000000.0,50000000.0
StockholdersEquity / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7185936000.0,7185936000.0,8649610000.0,8649610000.0,9006767000.0,8649610000.0,10807490000.0,10807490000.0,10807490000.0,10807490000.0,13716818000.0,13716818000.0,13716818000.0,13716818000.0,17582164000.0,17582164000.0,,,,,18807767000.0,18807767000.0,22858694000.0,22858694000.0,22858694000.0,22858694000.0,23651568000.0,23651568000.0,23651568000.0
