fact_unit,2011-05-05,2011-07-26,2011-10-18,2012-02-28,2012-05-01,2012-07-24,2012-10-16,2013-02-28,2013-04-30,2013-07-23,2013-10-15,2014-02-25,2014-05-01,2014-07-22,2014-10-14,2015-02-24,2015-04-23,2015-07-16,2015-10-08,2016-02-25,2016-04-28,2016-07-21,2016-10-18,2017-02-28,2017-04-27,2017-07-25,2017-10-12,2018-02-20,2018-04-26,2018-07-19,2018-10-16,2019-02-21,2019-04-24,2019-07-16,2019-10-08,2020-02-20,2020-04-23,2020-07-16,2020-10-08,2021-02-25,2021-04-29,2021-07-22,2021-10-14,2022-03-01,2022-04-28,2022-07-21,2022-10-13,2023-02-23,2023-04-27,2023-07-24,2023-10-12,2024-02-26,2024-04-29,2024-07-18,2024-10-10,2025-02-24,2025-04-28,2025-07-21,2025-10-14
DeferredTaxLiabilitiesUnrealizedGainsOnTradingSecurities / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,9035000.0,,,,9065000.0,,,,13369000.0,,,
DefinedContributionPlanCostRecognized / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,
DepreciationAndAmortization / USD,,10994000.0,16425000.0,24064000.0,5606000.0,11068000.0,17078000.0,24052000.0,5216000.0,10441000.0,15852000.0,24042000.0,5631000.0,11407000.0,17480000.0,23171000.0,6421000.0,13077000.0,20024000.0,25783000.0,7347000.0,15028000.0,22695000.0,35788000.0,8221000.0,16756000.0,25460000.0,32434000.0,9498000.0,19773000.0,30054000.0,38140000.0,11069000.0,23310000.0,35770000.0,44369000.0,13790000.0,27850000.0,40982000.0,53665000.0,14032000.0,28789000.0,44116000.0,59930000.0,16465000.0,33641000.0,50219000.0,65038000.0,18976000.0,37093000.0,56026000.0,72923000.0,18170000.0,36731000.0,54999000.0,80251000.0,19869000.0,40218000.0,60974000.0
DividendsPayableCurrent / USD,,,,,186985000.0,,,,1502000.0,1502000.0,1502000.0,1502000.0,11849000.0,11849000.0,11849000.0,11849000.0,14351000.0,14351000.0,14351000.0,14351000.0,557000.0,557000.0,557000.0,,619000.0,619000.0,619000.0,,536000.0,536000.0,536000.0,,581000.0,581000.0,581000.0,,471000.0,471000.0,471000.0,,729000.0,729000.0,729000.0,,918000.0,918000.0,918000.0,,866000.0,866000.0,866000.0,,1514000.0,1514000.0,1514000.0,,2246000.0,2246000.0,2246000.0
EarningsPerShareBasic / USD/shares,0.42,0.81,1.09,1.39,0.46,0.87,1.25,1.5,0.36,0.86,1.32,1.79,0.62,1.22,1.77,1.99,0.73,1.43,2.08,2.58,0.84,1.68,2.37,2.96,0.91,1.92,2.9,3.58,1.31,2.68,3.9,4.41,2.07,3.92,5.94,6.05,2.27,4.52,6.63,8.65,3.14,6.18,8.7,9.83,3.04,6.14,9.43,12.61,2.53,5.38,8.2,13.72,2.96,6.07,10.28,12.66,3.62,7.68,11.91
EarningsPerShareDiluted / USD/shares,0.41,0.78,1.05,1.38,0.43,0.83,1.19,1.45,0.35,0.82,1.26,1.71,0.59,1.17,1.7,1.91,0.71,1.38,2.01,2.48,0.81,1.62,2.3,2.86,0.89,1.86,2.82,3.47,1.26,2.58,3.76,4.3,2.0,3.78,5.73,5.83,2.2,4.38,6.44,8.35,3.07,6.05,8.54,9.56,3.0,6.06,9.3,12.39,2.5,5.32,8.11,13.54,2.93,6.02,10.19,12.53,3.58,7.61,11.8
EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302000.0,58000.0,761000.0,374000.0,-635000.0,-611000.0,-316000.0,-186000.0,494000.0,-304000.0,-963000.0,-672000.0,-990000.0,-589000.0
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate / pure,,,,0.35,,,,,,,,,,,,,,,,,,,,,,,,0.35,,,,0.35,,,,0.35,,,,0.21,,,,0.21,,,,0.21,,,,0.21,,,,0.21,,,
EffectiveIncomeTaxRateReconciliationFdiiAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16800000.0,,,,15068000.0,,,
EffectiveIncomeTaxRateReconciliationShareBasedCompensationExcessTaxBenefitAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27227000.0,,,,-27227000.0,,,,-23786000.0,,,,-25735000.0,,,,-60364000.0,,,,-18911000.0,,,,-2169000.0,,,
EmployeeRelatedLiabilitiesCurrent / USD,,,,27418000.0,,,,21691000.0,,,,21843000.0,,,,23653000.0,,,,23618000.0,,,,32999000.0,,,,42089000.0,,,,37417000.0,,,,40962000.0,,,,46214000.0,,,,58520000.0,,,,59567000.0,,,,40442000.0,,,,54689000.0,,,
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,5200000.0,,,,5200000.0,,,,4000000.0,,,,3800000.0,,,,3800000.0,,,,3600000.0,,,,4300000.0,,,,4900000.0,,,
EmployeeServiceShareBasedCompensationTaxBenefitFromExerciseOfStockOptions / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,14700000.0,,,,46100000.0,,,,23000000.0,,,,22000000.0,,,,24900000.0,,,,59100000.0,,,,17600000.0,,,,1900000.0,,,
EntityCommonStockSharesOutstanding / shares,61736064.0,60789803.0,58198304.0,57770796.0,57905705.0,56703553.0,56767296.0,56442532.0,56251248.0,55651949.0,55718857.0,55733015.0,55629702.0,55119392.0,55005780.0,55630531.0,55192823.0,54913919.0,54647243.0,49854019.0,50153898.0,48257672.0,48078847.0,48051144.0,48090758.0,48255380.0,43734145.0,43018242.0,42281423.0,41872742.0,41594653.0,41040704.0,41103909.0,41232984.0,40900458.0,38667039.0,39117878.0,39347213.0,39399906.0,38803504.0,38828393.0,36854211.0,36386777.0,36036184.0,36045067.0,35885105.0,35399379.0,35419653.0,35339030.0,35094304.0,34880983.0,34812723.0,34880217.0,34973166.0,34531978.0,34296712.0,34241477.0,33948921.0,33786218.0
EntityPublicFloat / USD,,,,1430623056.0,,,,1635859553.0,,,,3301098675.0,,,,3969974918.0,,,,6091696809.0,,,,6127024302.0,,,,10126535325.0,,,,11546079722.0,,,,11503936585.0,,,,14785755999.0,,,,16864015144.0,,,,13537240820000.0,,,,11569716092000.0,,,,18146606802.0,,,
FederalIncomeTaxExpenseBenefitContinuingOperations / USD,,,,40159000.0,,,,36825000.0,,,,43165000.0,,,,48374000.0,,,,59395000.0,,,,70085000.0,,,,84933000.0,,,,97577000.0,,,,88479000.0,,,,32015000.0,,,,46677000.0,,,,34195000.0,,,,72859000.0,,,,80677000.0,,,
FinanceLeaseInterestExpense / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479000.0,796000.0,1269000.0,1952000.0,479000.0,796000.0,1269000.0,1952000.0,375000.0,1272000.0,2066000.0,1952000.0,1026000.0,1748000.0,2798000.0,3340000.0,1104000.0,1836000.0,2922000.0,4233000.0,983000.0,1998000.0,3008000.0,4369000.0,984000.0,1957000.0,2900000.0
FinanceLeaseInterestPaymentOnLiability / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479000.0,796000.0,1269000.0,1952000.0,479000.0,796000.0,1269000.0,1952000.0,375000.0,1272000.0,2066000.0,1952000.0,1026000.0,1748000.0,2798000.0,3340000.0,1104000.0,1836000.0,2922000.0,4233000.0,983000.0,1998000.0,3008000.0,4369000.0,984000.0,1957000.0,2900000.0
FinanceLeaseLiability / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17006000.0,17006000.0,17006000.0,17006000.0,19657000.0,19657000.0,19657000.0,19657000.0,60555000.0,60555000.0,60555000.0,60555000.0,76338000.0,76338000.0,76338000.0,76338000.0,74199000.0,74199000.0,74199000.0,74199000.0,,,,73482000.0,,,
FinanceLeaseLiabilityCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643000.0,643000.0,643000.0,643000.0,1394000.0,1394000.0,1394000.0,1394000.0,2855000.0,2855000.0,2855000.0,2855000.0,4088000.0,4088000.0,4088000.0,4088000.0,3313000.0,3313000.0,3313000.0,3313000.0,,,,4778000.0,,,
FinanceLeaseLiabilityNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16363000.0,16363000.0,16363000.0,16363000.0,18263000.0,18263000.0,18263000.0,18263000.0,57700000.0,57700000.0,57700000.0,57700000.0,72250000.0,72250000.0,72250000.0,72250000.0,70886000.0,70886000.0,70886000.0,70886000.0,,,,68704000.0,,,
FinanceLeaseLiabilityPaymentsDue / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35950000.0,35950000.0,35950000.0,35950000.0,39181000.0,73415000.0,74692000.0,101632000.0,100890000.0,106374000.0,105093000.0,118374000.0,116462000.0,114721000.0,113197000.0,108421000.0,107334000.0,108251000.0,106165000.0,103950000.0,,,,90741000.0,,,
FinanceLeaseLiabilityPaymentsDueAfterYearFive / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23781000.0,23781000.0,23781000.0,23781000.0,25493000.0,53291000.0,,69687000.0,69983000.0,74290000.0,74509000.0,78071000.0,78139000.0,77842000.0,77868000.0,68701000.0,68420000.0,68816000.0,68448000.0,60946000.0,,,,50514000.0,,,
FinanceLeaseLiabilityPaymentsDueNextTwelveMonths / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4965000.0,5849000.0,6754000.0,7202000.0,7197000.0,8084000.0,7542000.0,7523000.0,7623000.0,7471000.0,5893000.0,4485000.0,2499000.0,8954000.0,,,,8566000.0,,,
FinanceLeaseLiabilityPaymentsDueYearFive / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2474000.0,2474000.0,2474000.0,2474000.0,2839000.0,4662000.0,,6479000.0,,,,8633000.0,,,,7930000.0,8008000.0,8181000.0,8239000.0,7214000.0,,,,7132000.0,,,
FinanceLeaseLiabilityPaymentsDueYearFour / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2451000.0,2451000.0,2451000.0,2451000.0,2815000.0,4602000.0,4870000.0,6684000.0,6527000.0,6983000.0,7018000.0,7935000.0,8640000.0,8615000.0,8724000.0,8489000.0,8733000.0,9350000.0,9425000.0,8344000.0,,,,7099000.0,,,
FinanceLeaseLiabilityPaymentsDueYearThree / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2433000.0,2433000.0,2433000.0,2433000.0,2792000.0,4544000.0,5075000.0,6227000.0,6732000.0,7181000.0,7216000.0,8115000.0,7942000.0,7919000.0,8028000.0,7823000.0,8048000.0,8749000.0,8816000.0,9555000.0,,,,8172000.0,,,
FinanceLeaseLiabilityPaymentsDueYearTwo / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2415000.0,2415000.0,2415000.0,2415000.0,2775000.0,4493000.0,5016000.0,6706000.0,6274000.0,6722000.0,6759000.0,7536000.0,8121000.0,8100000.0,8209000.0,8007000.0,8232000.0,8670000.0,8738000.0,8937000.0,,,,9258000.0,,,
FinanceLeaseLiabilityUndiscountedExcessAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18944000.0,18944000.0,18944000.0,18944000.0,20175000.0,36207000.0,36044000.0,41077000.0,40621000.0,41408000.0,40567000.0,42036000.0,41070000.0,40258000.0,39319000.0,34222000.0,33330000.0,32690000.0,31661000.0,30468000.0,,,,24683000.0,,,
FinanceLeasePrincipalPayments / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155000.0,261000.0,422000.0,647000.0,155000.0,261000.0,422000.0,647000.0,349000.0,1040000.0,1388000.0,647000.0,704000.0,1297000.0,2068000.0,2058000.0,986000.0,1778000.0,2816000.0,3212000.0,1024000.0,1436000.0,2724000.0,4176000.0,636000.0,1853000.0,3014000.0
FinanceLeaseRightOfUseAssetAmortization / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254000.0,509000.0,763000.0,1167000.0,254000.0,509000.0,763000.0,1167000.0,249000.0,700000.0,1248000.0,1167000.0,919000.0,1922000.0,2944000.0,2186000.0,1208000.0,2403000.0,3631000.0,4373000.0,1199000.0,2512000.0,3794000.0,5235000.0,1324000.0,2646000.0,3949000.0
FinanceLeaseWeightedAverageDiscountRatePercent / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.113,0.113,0.114,0.117,0.117,0.117,0.117,0.117,0.068,0.068,0.068,0.068,0.058,0.058,0.058,0.058,0.06,0.06,0.06,0.06,,,,0.061,,,
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700000.0,,,,200000.0,,,,0.0,,,,25990000.0,,,,24702000.0,,,,20752000.0,,,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths / USD,,,,,,,,300000.0,,,,100000.0,,,,,,,,,,,,,,,,14300000.0,,,,16600000.0,,,,19200000.0,,,,20500000.0,,,,19059000.0,,,,22657000.0,,,,26737000.0,,,,28340000.0,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive / USD,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,1600000.0,,,,1700000.0,,,,800000.0,,,,500000.0,,,,768000.0,,,,6506000.0,,,,8236000.0,,,,10385000.0,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour / USD,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,3300000.0,,,,4200000.0,,,,2100000.0,,,,800000.0,,,,1158000.0,,,,7286000.0,,,,8236000.0,,,,10390000.0,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree / USD,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,5300000.0,,,,7700000.0,,,,8000000.0,,,,4300000.0,,,,3522000.0,,,,10336000.0,,,,12635000.0,,,,12705000.0,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo / USD,,,,,,,,100000.0,,,,0.0,,,,,,,,,,,,,,,,9400000.0,,,,11500000.0,,,,15100000.0,,,,12600000.0,,,,10075000.0,,,,16250000.0,,,,19426000.0,,,,20565000.0,,,
GainLossOnDispositionOfAssets1 / USD,,,,,,,,,,,,,,,,,,1700000.0,1700000.0,1700000.0,,,,1700000.0,,,,700000.0,,,5900000.0,4000000.0,,2400000.0,2400000.0,4000000.0,,,,5900000.0,,,,-300000.0,,,,21200000.0,,,,21200000.0,,,,21200000.0,,,
GainLossOnSaleOfOtherAssets / USD,-234000.0,-123000.0,-223000.0,,,,,,,,,2200000.0,1700000.0,1700000.0,1700000.0,1700000.0,1700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-149000.0,-149000.0,0.0,0.0,-149000.0,-149000.0,-149000.0,21173000.0,-133000.0,-158000.0,-158000.0
GainLossOnSaleOfPropertyPlantEquipment / USD,,123000.0,-223000.0,-1843000.0,1624000.0,1637000.0,2455000.0,-403000.0,37000.0,148000.0,87000.0,2436000.0,88000.0,285000.0,71000.0,-540000.0,1556000.0,1687000.0,1381000.0,-367000.0,-150000.0,272000.0,73000.0,1107000.0,-86000.0,-247000.0,-473000.0,-316000.0,-182000.0,-345000.0,-648000.0,-863000.0,-365000.0,-519000.0,5187000.0,3148000.0,-149000.0,-2829000.0,-3141000.0,4737000.0,-306000.0,-544000.0,-1530000.0,-2023000.0,-161000.0,-456000.0,-493000.0,-2922000.0,-195000.0,-448000.0,-475000.0,-1189000.0,-275000.0,-402000.0,-547000.0,-1813000.0,-90000.0,-327000.0,-501000.0
GainsLossesOnSalesOfAssets / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,-149000.0,-149000.0,-149000.0,21173000.0,-133000.0,-158000.0,-158000.0
GeneralAndAdministrativeExpense / USD,50453000.0,96238000.0,142167000.0,197467000.0,46494000.0,95141000.0,142646000.0,210887000.0,47754000.0,96583000.0,146371000.0,211371000.0,54281000.0,106427000.0,160286000.0,219007000.0,52867000.0,106149000.0,162722000.0,235163000.0,62813000.0,123254000.0,184665000.0,249405000.0,68504000.0,136641000.0,209632000.0,277692000.0,77782000.0,157760000.0,239158000.0,313649000.0,84178000.0,170684000.0,251053000.0,344759000.0,89664000.0,178912000.0,262640000.0,372464000.0,88489000.0,176557000.0,268209000.0,382293000.0,91253000.0,191701000.0,288043000.0,406613000.0,97494000.0,194564000.0,285769000.0,428333000.0,95189000.0,192983000.0,290186000.0,416524000.0,101024000.0,216971000.0,320962000.0
Goodwill / USD,17356000.0,17356000.0,17356000.0,17356000.0,16649000.0,16649000.0,16649000.0,16649000.0,16598000.0,16598000.0,16598000.0,16598000.0,16598000.0,16598000.0,16598000.0,16598000.0,16297000.0,16297000.0,16297000.0,16297000.0,16097000.0,16097000.0,16097000.0,16097000.0,16058000.0,16058000.0,16058000.0,16058000.0,15423000.0,15423000.0,15423000.0,15423000.0,14919000.0,14919000.0,14919000.0,14919000.0,15093000.0,15093000.0,15093000.0,15093000.0,15061000.0,15061000.0,15061000.0,15061000.0,15034000.0,15034000.0,15034000.0,15034000.0,11763000.0,11763000.0,11763000.0,11763000.0,11688000.0,11688000.0,11688000.0,11688000.0,11578000.0,11578000.0,11578000.0
GrossProfit / USD,107994000.0,208328000.0,302481000.0,386976000.0,111606000.0,222299000.0,325658000.0,438589000.0,114649000.0,229256000.0,340663000.0,470516000.0,129806000.0,255793000.0,376427000.0,501338000.0,137042000.0,271687000.0,405201000.0,548974000.0,157066000.0,309738000.0,451692000.0,594766000.0,167216000.0,339055000.0,512957000.0,683131000.0,193816000.0,386661000.0,585139000.0,767691000.0,299865000.0,593445000.0,888724000.0,865991000.0,322289000.0,638960000.0,955211000.0,1302679000.0,340157000.0,697248000.0,1059229000.0,1402499000.0,389151000.0,796841000.0,1182041000.0,1594493000.0,368624000.0,754889000.0,1136739000.0,1688242000.0,385547000.0,790203000.0,1188372000.0,1648606000.0,421870000.0,858901000.0,1282648000.0
GuaranteeObligationsMaximumExposure / USD,,,,3200000.0,,,,1500000.0,,,,600000.0,,,,2200000.0,,,,1800000.0,,,,1000000.0,,,,1000000.0,,,,1500000.0,2400000.0,2400000.0,2400000.0,2400000.0,15800000.0,14900000.0,13900000.0,16700000.0,12600000.0,12600000.0,12600000.0,12600000.0,9100000.0,9100000.0,9100000.0,9100000.0,24500000.0,24500000.0,24500000.0,24500000.0,18500000.0,18500000.0,18500000.0,18500000.0,12800000.0,12800000.0,12800000.0
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic / USD,,,,134593000.0,,,,139902000.0,,,,164996000.0,,,,180270000.0,,,,217468000.0,,,,250730000.0,,,,298055000.0,,,,334892000.0,,,,386989000.0,,,,414804000.0,,,,468467000.0,,,,541646000.0,,,,611267000.0,,,,560115000.0,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest / USD,,,,135522000.0,,,,138945000.0,,,,,,,,,,125419000.0,182408000.0,225099000.0,74182000.0,147460000.0,208088000.0,258623000.0,72842000.0,151534000.0,227348000.0,306215000.0,90514000.0,179046000.0,263597000.0,344658000.0,103670000.0,194867000.0,294115000.0,400153000.0,109143000.0,215122000.0,325367000.0,428678000.0,117296000.0,241792000.0,365565000.0,482637000.0,149638000.0,294731000.0,429536000.0,555130000.0,117718000.0,251200000.0,383048000.0,625705000.0,133327000.0,271371000.0,446945000.0,572833000.0,149607000.0,316606000.0,501222000.0
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign / USD,,,,929000.0,,,,-957000.0,,,,2810000.0,,,,917000.0,,,,7631000.0,,,,7893000.0,,,,8160000.0,,,,9766000.0,,,,13164000.0,,,,13874000.0,,,,14170000.0,,,,13484000.0,,,,14438000.0,,,,12718000.0,,,
IncomeTaxExpenseBenefit / USD,15043000.0,26737000.0,37345000.0,55778000.0,16624000.0,32451000.0,45290000.0,51028000.0,14057000.0,31075000.0,46067000.0,62445000.0,20202000.0,40377000.0,56198000.0,68795000.0,23406000.0,46483000.0,67854000.0,82114000.0,27893000.0,55262000.0,78058000.0,96036000.0,27391000.0,56822000.0,85403000.0,113426000.0,28045000.0,50836000.0,79019000.0,129980000.0,14843000.0,28632000.0,43785000.0,122248000.0,16493000.0,30113000.0,53985000.0,66706000.0,-4306000.0,1522000.0,26166000.0,81928000.0,31877000.0,60351000.0,74754000.0,63834000.0,26754000.0,57743000.0,89087000.0,115238000.0,28557000.0,57221000.0,85119000.0,120570000.0,23783000.0,48804000.0,86496000.0
IncomeTaxReconciliationForeignIncomeTaxRateDifferential / USD,,,,8323000.0,,,,10622000.0,,,,12036000.0,,,,12860000.0,,,,13923000.0,,,,15032000.0,,,,15750000.0,,,,17275000.0,,,,20210000.0,,,,21369000.0,,,,20351000.0,,,,18741000.0,,,,21833000.0,,,,23276000.0,,,
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate / USD,,,,47433000.0,,,,48631000.0,,,,58732000.0,,,,63415000.0,,,,78785000.0,,,,90518000.0,,,,107175000.0,,,,120630000.0,,,,140054000.0,,,,90022000.0,,,,101354000.0,,,,116577000.0,,,,131398000.0,,,,120295000.0,,,
IncomeTaxReconciliationNondeductibleExpense / USD,,,,1106000.0,,,,1977000.0,,,,2184000.0,,,,1368000.0,,,,1161000.0,,,,1284000.0,,,,1180000.0,,,,1579000.0,,,,1794000.0,,,,1999000.0,,,,3090000.0,,,,4359000.0,,,,4501000.0,,,,3322000.0,,,
IncomeTaxReconciliationOtherAdjustments / USD,,,,-66000.0,,,,-191000.0,,,,-212000.0,,,,-297000.0,,,,-1473000.0,,,,-304000.0,,,,-1033000.0,,,,856000.0,,,,-606000.0,,,,-371000.0,,,,-67000.0,,,,-759000.0,,,,-2754000.0,,,,-1427000.0,,,
IncomeTaxReconciliationStateAndLocalIncomeTaxes / USD,,,,3494000.0,,,,4458000.0,,,,5418000.0,,,,5179000.0,,,,5880000.0,,,,7320000.0,,,,8589000.0,,,,9787000.0,,,,11520000.0,,,,14233000.0,,,,15141000.0,,,,16660000.0,,,,15108000.0,,,,15978000.0,,,
IncomeTaxesPaid / USD,,,,32800000.0,,,,49300000.0,,,,41200000.0,,,,46100000.0,,,,62800000.0,,,,76500000.0,,,,80100000.0,,,,74300000.0,,,,122600000.0,,,,71700000.0,,,,80300000.0,,,,60400000.0,,,,106300000.0,,,,134400000.0,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities / USD,,,,16669000.0,,,,518000.0,,,,21419000.0,,,,24914000.0,,,,21867000.0,,,,22776000.0,,,,69032000.0,,,,78929000.0,,,,22267000.0,,,,10010000.0,,,,66137000.0,,,,68954000.0,,,,51346000.0,,,,-36605000.0,,,
IncreaseDecreaseInOtherOperatingCapitalNet / USD,-2260000.0,14484000.0,7990000.0,,10681000.0,23644000.0,20141000.0,,17905000.0,16804000.0,9727000.0,,396000.0,20489000.0,23009000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9961000.0,31660000.0,18968000.0
IncreaseDecreaseInReceivables / USD,,,,7235000.0,,,,3395000.0,,,,7713000.0,,,,6917000.0,,,,11001000.0,,,,12710000.0,,,,13678000.0,,,,18724000.0,,,,22649000.0,,,,18172000.0,,,,20900000.0,,,,33334000.0,,,,8107000.0,,,,6333000.0,,,
IncreaseDecreaseInSelfInsuranceReserve / USD,,,,-3996000.0,,,,3798000.0,,,,3152000.0,,,,2802000.0,,,,849000.0,,,,1784000.0,,,,285000.0,,,,2764000.0,,,,8420000.0,,,,2174000.0,,,,5322000.0,,,,5544000.0,,,,6216000.0,,,,1507000.0,,,
InterestExpense / USD,24153000.0,45924000.0,67945000.0,110945000.0,21457000.0,42501000.0,63485000.0,96810000.0,32250000.0,52967000.0,73651000.0,91635000.0,20945000.0,41372000.0,61718000.0,101448000.0,20326000.0,40177000.0,60151000.0,88872000.0,20153000.0,39163000.0,59142000.0,86881000.0,26146000.0,51353000.0,76533000.0,99537000.0,25631000.0,50242000.0,83383000.0,110069000.0,30286000.0,66413000.0,100389000.0,122541000.0,35054000.0,68920000.0,102672000.0,146345000.0,39470000.0,79197000.0,117802000.0,150818000.0,39422000.0,85299000.0,130822000.0,172166000.0,46872000.0,91723000.0,137160000.0,191806000.0,46547000.0,91479000.0,136275000.0,198254000.0,45846000.0,90567000.0,135293000.0
InterestPaid / USD,,,,99200000.0,,,,88800000.0,,,,85000000.0,,,,87300000.0,,,,82900000.0,,,,81100000.0,,,,80800000.0,,,,104600000.0,,,,107400000.0,,,,132800000.0,,,,142300000.0,,,,160600000.0,,,,174600000.0,,,,188500000.0,,,
InterestPayableCurrent / USD,,,,16028000.0,,,,15775000.0,,,,15035000.0,,,,14375000.0,,,,14008000.0,,,,20459000.0,,,,18826000.0,,,,22095000.0,,,,25981000.0,,,,27881000.0,,,,31695000.0,,,,37982000.0,,,,34473000.0,,,,33367000.0,,,
InventoryNet / USD,26998000.0,26998000.0,26998000.0,26998000.0,30702000.0,30702000.0,30702000.0,30702000.0,31061000.0,31061000.0,31061000.0,31061000.0,30321000.0,30321000.0,30321000.0,30321000.0,37944000.0,37944000.0,37944000.0,37944000.0,36861000.0,36861000.0,36861000.0,36861000.0,40181000.0,40181000.0,40181000.0,40181000.0,39961000.0,39961000.0,39961000.0,39961000.0,45975000.0,45975000.0,45975000.0,45975000.0,52955000.0,52955000.0,52955000.0,52955000.0,66683000.0,66683000.0,66683000.0,66683000.0,68328000.0,68328000.0,68328000.0,68328000.0,81570000.0,81570000.0,81570000.0,81570000.0,82964000.0,82964000.0,82964000.0,82964000.0,70919000.0,70919000.0,70919000.0
InvestmentIncomeInterest / USD,,79000.0,146000.0,683000.0,80000.0,153000.0,213000.0,244000.0,154000.0,206000.0,240000.0,296000.0,42000.0,73000.0,97000.0,304000.0,31000.0,58000.0,80000.0,160000.0,82000.0,139000.0,203000.0,143000.0,276000.0,473000.0,556000.0,313000.0,111000.0,387000.0,999000.0,685000.0,480000.0,1659000.0,2451000.0,1462000.0,693000.0,1615000.0,2583000.0,3334000.0,932000.0,1572000.0,1769000.0,4048000.0,22000.0,90000.0,138000.0,1654000.0,49000.0,268000.0,1101000.0,345000.0,2391000.0,4928000.0,7635000.0,3162000.0,3739000.0,7958000.0,12297000.0
Investments / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40000000.0,40000000.0,40000000.0,40000000.0,125840000.0,125840000.0,125840000.0,125840000.0,125840000.0,125840000.0,125840000.0,125840000.0,143553000.0,143553000.0,143553000.0,143553000.0,82699000.0,82699000.0,82699000.0
InvestmentsFairValueDisclosure / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40000000.0,40000000.0,40000000.0,40000000.0,40000000.0,40000000.0,40000000.0,125840000.0,125840000.0,125840000.0,125840000.0,125840000.0,125840000.0,125840000.0,125840000.0,143553000.0,,,143553000.0,82699000.0,82699000.0,82699000.0
