fact_unit,2019-06-04,2019-08-09,2019-11-05,2020-03-02,2020-05-08,2020-08-07,2020-11-06,2021-01-14,2021-03-01,2021-05-06,2021-08-05,2021-11-09,2022-02-24,2022-05-05,2022-08-04,2022-11-02,2023-02-21,2023-05-03,2023-08-02,2023-11-07,2024-02-15,2024-05-08,2024-08-06,2024-10-31,2025-02-14,2025-05-07,2025-08-06,2025-11-04
OperatingLeaseLiabilityNoncurrent / USD,1225000000.0,1274000000.0,1459000000.0,1523000000.0,1523000000.0,1523000000.0,1523000000.0,,1523000000.0,1544000000.0,1544000000.0,1544000000.0,1544000000.0,1644000000.0,1644000000.0,1644000000.0,1644000000.0,1673000000.0,1673000000.0,1673000000.0,1673000000.0,1550000000.0,1550000000.0,1550000000.0,1550000000.0,1454000000.0,1454000000.0,1454000000.0
OperatingLeasePayments / USD,52000000.0,107000000.0,192000000.0,275000000.0,,,,,275000000.0,,,,275000000.0,,,,250000000.0,,,,297000000.0,,,,339000000.0,,,
OperatingLeaseRightOfUseAsset / USD,1323000000.0,1337000000.0,1538000000.0,1594000000.0,1594000000.0,1594000000.0,1594000000.0,,1594000000.0,1274000000.0,1274000000.0,1274000000.0,1274000000.0,1388000000.0,1388000000.0,1388000000.0,1388000000.0,1449000000.0,1449000000.0,1449000000.0,1449000000.0,1241000000.0,1241000000.0,1241000000.0,1241000000.0,1158000000.0,1158000000.0,1158000000.0
OperatingLeaseWeightedAverageDiscountRatePercent / pure,0.075,0.072,0.072,0.071,0.071,0.071,0.071,,0.071,0.07,0.07,0.07,0.07,,,,0.067,,,,0.066,,,,0.066,,,
OtherAssetsCurrent / USD,179000000.0,179000000.0,179000000.0,179000000.0,300000000.0,300000000.0,300000000.0,,300000000.0,751000000.0,751000000.0,751000000.0,344000000.0,442000000.0,442000000.0,442000000.0,442000000.0,459000000.0,459000000.0,459000000.0,459000000.0,564000000.0,564000000.0,564000000.0,564000000.0,493000000.0,493000000.0,975000000.0
OtherAssetsNoncurrent / USD,51000000.0,51000000.0,51000000.0,51000000.0,88000000.0,88000000.0,88000000.0,,88000000.0,124000000.0,124000000.0,124000000.0,124000000.0,397000000.0,397000000.0,397000000.0,397000000.0,518000000.0,518000000.0,518000000.0,518000000.0,1760000000.0,1760000000.0,1760000000.0,1590000000.0,2574000000.0,2574000000.0,2574000000.0
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax / USD,0.0,39000000.0,39000000.0,0.0,-4000000.0,-4000000.0,-4000000.0,,40000000.0,-60000000.0,-60000000.0,-60000000.0,4000000.0,1156000000.0,1156000000.0,1156000000.0,2000000.0,0.0,0.0,0.0,-46000000.0,0.0,-2000000.0,-2000000.0,0.0,-8000000.0,-8000000.0,-8000000.0
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax / USD,-7000000.0,-7000000.0,-7000000.0,-4000000.0,-54000000.0,-54000000.0,-54000000.0,,-225000000.0,-148000000.0,-148000000.0,-148000000.0,-3000000.0,33000000.0,33000000.0,33000000.0,-350000000.0,19000000.0,19000000.0,19000000.0,57000000.0,-155000000.0,-155000000.0,-155000000.0,81000000.0,-8000000.0,-8000000.0,-8000000.0
OtherComprehensiveIncomeLossNetOfTax / USD,-7000000.0,-26000000.0,-177000000.0,-4000000.0,-58000000.0,21000000.0,3000000.0,,-185000000.0,-208000000.0,-457000000.0,-258000000.0,1000000.0,1189000000.0,1216000000.0,1703000000.0,-348000000.0,19000000.0,-181000000.0,114000000.0,11000000.0,-155000000.0,0.0,-37000000.0,81000000.0,-16000000.0,-58000000.0,-3000000.0
OtherLiabilitiesCurrent / USD,322000000.0,322000000.0,322000000.0,196000000.0,222000000.0,222000000.0,195000000.0,,298000000.0,2447000000.0,2447000000.0,2447000000.0,1796000000.0,2549000000.0,2549000000.0,2107000000.0,2107000000.0,1851000000.0,1851000000.0,1851000000.0,1851000000.0,1896000000.0,1896000000.0,1835000000.0,1938000000.0,2185000000.0,2185000000.0,2185000000.0
OtherLiabilitiesNoncurrent / USD,4072000000.0,4072000000.0,4072000000.0,4072000000.0,1412000000.0,1412000000.0,1412000000.0,,1412000000.0,1306000000.0,1306000000.0,1306000000.0,1306000000.0,935000000.0,935000000.0,935000000.0,935000000.0,786000000.0,786000000.0,786000000.0,786000000.0,832000000.0,832000000.0,645000000.0,645000000.0,449000000.0,449000000.0,449000000.0
OtherNoncashIncomeExpense / USD,-3000000.0,-6000000.0,-7000000.0,16000000.0,-2000000.0,4000000.0,-3000000.0,,-60000000.0,-10000000.0,-25000000.0,3000000.0,-15000000.0,-65000000.0,-62000000.0,-50000000.0,-2000000.0,-5000000.0,2000000.0,-5000000.0,-4000000.0,-4000000.0,-10000000.0,25000000.0,-2000000.0,29000000.0,87000000.0,94000000.0
OtherNonoperatingIncomeExpense / USD,128000000.0,199000000.0,218000000.0,44000000.0,26000000.0,42000000.0,20000000.0,,225000000.0,18000000.0,13000000.0,51000000.0,24000000.0,-17000000.0,1000000.0,203000000.0,59000000.0,-7000000.0,-2000000.0,-1000000.0,83000000.0,-21000000.0,-168000000.0,-162000000.0,1000000.0,48000000.0,42000000.0,9000000.0
OtherReceivablesNetCurrent / USD,416000000.0,416000000.0,416000000.0,416000000.0,428000000.0,428000000.0,428000000.0,,428000000.0,464000000.0,464000000.0,464000000.0,464000000.0,553000000.0,553000000.0,553000000.0,553000000.0,710000000.0,710000000.0,710000000.0,710000000.0,717000000.0,717000000.0,717000000.0,717000000.0,482000000.0,482000000.0,
OtherSundryLiabilitiesNoncurrent / USD,466000000.0,466000000.0,466000000.0,466000000.0,237000000.0,237000000.0,237000000.0,,172000000.0,488000000.0,488000000.0,488000000.0,488000000.0,570000000.0,570000000.0,570000000.0,570000000.0,759000000.0,759000000.0,759000000.0,759000000.0,776000000.0,776000000.0,589000000.0,589000000.0,440000000.0,440000000.0,440000000.0
PaymentsForDerivativeInstrumentFinancingActivities / USD,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,
PaymentsForProceedsFromOtherInvestingActivities / USD,,,,,0.0,0.0,0.0,,30000000.0,0.0,10000000.0,-48000000.0,-51000000.0,-8000000.0,-17000000.0,-17000000.0,-63000000.0,1000000.0,-3000000.0,4000000.0,-12000000.0,-4000000.0,7000000.0,-19000000.0,6000000.0,12000000.0,64000000.0,146000000.0
PaymentsForRepurchaseOfCommonStock / USD,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,325000000.0,697000000.0
PaymentsForRepurchaseOfRedeemableNoncontrollingInterest / USD,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
PaymentsToAcquireBusinessesNetOfCashAcquired / USD,,64000000.0,64000000.0,0.0,0.0,7000000.0,7000000.0,,64000000.0,1346000000.0,1346000000.0,1536000000.0,7000000.0,28000000.0,80000000.0,111000000.0,1471000000.0,59000000.0,59000000.0,59000000.0,2314000000.0,,,,59000000.0,,0.0,0.0
PaymentsToAcquireMarketableSecurities / USD,,,,0.0,,,,,0.0,,,,441000000.0,,,,2101000000.0,0.0,0.0,0.0,1113000000.0,846000000.0,2207000000.0,5930000000.0,1708000000.0,2029000000.0,5317000000.0,9745000000.0
PaymentsToAcquirePropertyPlantAndEquipment / USD,90000000.0,209000000.0,362000000.0,821000000.0,129000000.0,277000000.0,406000000.0,,558000000.0,198000000.0,362000000.0,493000000.0,588000000.0,71000000.0,128000000.0,218000000.0,616000000.0,62000000.0,119000000.0,193000000.0,298000000.0,57000000.0,107000000.0,168000000.0,252000000.0,57000000.0,156000000.0,198000000.0
PreferredStockSharesAuthorized / shares,,10000000.0,10000000.0,946246000.0,,,,,10000000.0,,,,10000000.0,,,,10000000.0,,,,10000000.0,,,,10000000.0,,,
PreferredStockSharesIssued / shares,,0.0,0.0,903607000.0,,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,
PreferredStockSharesOutstanding / shares,,0.0,0.0,903607000.0,,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,
PrepaidExpenseAndOtherAssetsCurrent / USD,860000000.0,860000000.0,860000000.0,860000000.0,1299000000.0,1299000000.0,1299000000.0,,1299000000.0,1215000000.0,1215000000.0,1215000000.0,1215000000.0,1454000000.0,1454000000.0,1454000000.0,1454000000.0,1479000000.0,1479000000.0,1479000000.0,1479000000.0,1681000000.0,1681000000.0,1681000000.0,1681000000.0,1390000000.0,1390000000.0,1390000000.0
PrepaidExpenseCurrent / USD,265000000.0,265000000.0,265000000.0,265000000.0,571000000.0,571000000.0,571000000.0,,571000000.0,,,,407000000.0,459000000.0,459000000.0,459000000.0,459000000.0,310000000.0,310000000.0,310000000.0,310000000.0,400000000.0,400000000.0,400000000.0,400000000.0,415000000.0,415000000.0,415000000.0
ProceedsFromDivestitureOfBusinessesNetOfCashDivested / USD,0.0,0.0,0.0,0.0,293000000.0,293000000.0,293000000.0,,0.0,,,,293000000.0,,,,0.0,,,,0.0,,,,26000000.0,,,
ProceedsFromIssuanceOfLongTermDebt / USD,,1478000000.0,1478000000.0,0.0,,,,,3466000000.0,,,,1189000000.0,,,,2628000000.0,,,,1766000000.0,,,,0.0,,,
ProceedsFromIssuanceOfPreferredStockAndPreferenceStock / USD,,,0.0,0.0,,,1000000000.0,,0.0,,,,1000000000.0,,,,247000000.0,,,,675000000.0,,,,255000000.0,,,
ProceedsFromIssuanceOfSeniorLongTermDebt / USD,,,,,,0.0,1189000000.0,,,,992000000.0,1492000000.0,,,,1485000000.0,,0.0,0.0,0.0,,1121000000.0,1121000000.0,1121000000.0,,,0.0,3972000000.0
ProceedsFromPaymentsForOtherFinancingActivities / USD,-64000000.0,-59000000.0,-57000000.0,2000000.0,-5000000.0,-8000000.0,-6000000.0,,23000000.0,-3000000.0,-9000000.0,-25000000.0,-34000000.0,15000000.0,45000000.0,50000000.0,21000000.0,-45000000.0,-59000000.0,-63000000.0,74000000.0,-51000000.0,-45000000.0,-54000000.0,-68000000.0,-52000000.0,21000000.0,40000000.0
ProceedsFromSaleAndMaturityOfMarketableSecurities / USD,,,,0.0,0.0,0.0,0.0,,0.0,100000000.0,422000000.0,801000000.0,2000000.0,696000000.0,1143000000.0,2291000000.0,1360000000.0,0.0,0.0,376000000.0,2291000000.0,500000000.0,1627000000.0,2993000000.0,376000000.0,2030000000.0,3851000000.0,5767000000.0
ProceedsFromSaleOfEquityMethodInvestments / USD,,,,,,,,,,,,0.0,0.0,,,800000000.0,0.0,,0.0,0.0,1000000000.0,0.0,703000000.0,721000000.0,0.0,,,
ProfitLoss / USD,3748000000.0,2870000000.0,1876000000.0,-4033000000.0,-1016000000.0,-6262000000.0,-7421000000.0,,987000000.0,-2946000000.0,-4718000000.0,-5826000000.0,-8512000000.0,-122000000.0,990000000.0,-1449000000.0,-6788000000.0,-5918000000.0,-8534000000.0,-9738000000.0,-570000000.0,-157000000.0,237000000.0,456000000.0,-9138000000.0,-663000000.0,345000000.0,2944000000.0
PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetAccumulatedDepreciationAndAmortization / USD,,,,,,,,,,,,,,,,,,,,,,,,,1401000000.0,,,
PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetAfterAccumulatedDepreciationAndAmortization / USD,,,,,,,,,,,,,,,,,,,,,,,,,2073000000.0,1952000000.0,1952000000.0,1952000000.0
PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetBeforeAccumulatedDepreciationAndAmortization / USD,,,,,,,,,,,,,,,,,,,,,,,,,3474000000.0,,,
PropertyPlantAndEquipmentNet / USD,1641000000.0,1641000000.0,1641000000.0,1641000000.0,1731000000.0,1731000000.0,1731000000.0,,1731000000.0,1814000000.0,1814000000.0,1814000000.0,1814000000.0,1853000000.0,1853000000.0,1853000000.0,1853000000.0,2082000000.0,2082000000.0,2082000000.0,2082000000.0,2073000000.0,2073000000.0,2073000000.0,,,,
ProvisionForDoubtfulAccounts / USD,12000000.0,22000000.0,35000000.0,82000000.0,47000000.0,67000000.0,79000000.0,,71000000.0,22000000.0,32000000.0,51000000.0,92000000.0,23000000.0,49000000.0,75000000.0,76000000.0,18000000.0,51000000.0,76000000.0,109000000.0,20000000.0,44000000.0,63000000.0,114000000.0,,,
RedeemableNoncontrollingInterestEquityCarryingAmount / USD,0.0,0.0,0.0,0.0,311000000.0,311000000.0,311000000.0,,311000000.0,787000000.0,787000000.0,787000000.0,787000000.0,204000000.0,204000000.0,204000000.0,204000000.0,430000000.0,430000000.0,430000000.0,430000000.0,654000000.0,654000000.0,654000000.0,654000000.0,93000000.0,93000000.0,93000000.0
RepaymentsOfLongTermDebt / USD,3000000.0,6000000.0,12000000.0,12000000.0,,,,,19000000.0,,,,27000000.0,,,,527000000.0,,,0.0,309000000.0,1137000000.0,1144000000.0,1150000000.0,0.0,6000000.0,13000000.0,1986000000.0
RepaymentsOfNotesPayable / USD,,,,,,0.0,0.0,,0.0,0.0,891000000.0,891000000.0,0.0,194000000.0,194000000.0,195000000.0,891000000.0,6000000.0,0.0,0.0,307000000.0,,,25000000.0,80000000.0,,,
ResearchAndDevelopmentExpense / USD,340000000.0,705000000.0,1139000000.0,1201000000.0,409000000.0,3473000000.0,4228000000.0,,1505000000.0,645000000.0,1229000000.0,1722000000.0,4836000000.0,515000000.0,1003000000.0,1496000000.0,2205000000.0,587000000.0,1291000000.0,2051000000.0,2054000000.0,775000000.0,1583000000.0,2380000000.0,2798000000.0,790000000.0,1550000000.0,2324000000.0
RestrictedCashAndCashEquivalentsAtCarryingValue / USD,117000000.0,118000000.0,214000000.0,142000000.0,136000000.0,137000000.0,33000000.0,,67000000.0,193000000.0,123000000.0,218000000.0,99000000.0,247000000.0,324000000.0,414000000.0,250000000.0,543000000.0,526000000.0,593000000.0,631000000.0,897000000.0,909000000.0,833000000.0,680000000.0,808000000.0,776000000.0,933000000.0
RestrictedCashAndCashEquivalentsNoncurrent / USD,1429000000.0,1515000000.0,1543000000.0,1293000000.0,1801000000.0,1809000000.0,1958000000.0,,1736000000.0,1171000000.0,1224000000.0,1394000000.0,1095000000.0,1524000000.0,1687000000.0,2894000000.0,1494000000.0,2865000000.0,2941000000.0,3176000000.0,2879000000.0,1851000000.0,2556000000.0,1584000000.0,1789000000.0,2157000000.0,2608000000.0,1920000000.0
RestrictedInvestments / USD,,,,,,,,,,,,,,,,,0.0,1614000000.0,1614000000.0,1614000000.0,1614000000.0,4779000000.0,4779000000.0,4779000000.0,4779000000.0,7019000000.0,7019000000.0,7019000000.0
RetainedEarningsAccumulatedDeficit / USD,-7865000000.0,-7865000000.0,-7865000000.0,-7865000000.0,-16362000000.0,-16362000000.0,-16362000000.0,,-16362000000.0,-23130000000.0,-23130000000.0,-23130000000.0,-23130000000.0,-23626000000.0,-23626000000.0,-23626000000.0,-23626000000.0,-32767000000.0,-32767000000.0,-32767000000.0,-32767000000.0,-30594000000.0,-30594000000.0,-30594000000.0,-30594000000.0,-20726000000.0,-20726000000.0,-20726000000.0
Revenues / USD,2584000000.0,5352000000.0,8296000000.0,7932000000.0,3099000000.0,6265000000.0,10078000000.0,10433000000.0,10433000000.0,3248000000.0,5161000000.0,7974000000.0,13000000000.0,2903000000.0,6832000000.0,11677000000.0,11139000000.0,6854000000.0,14927000000.0,23270000000.0,17455000000.0,8823000000.0,18053000000.0,27345000000.0,31877000000.0,10131000000.0,20831000000.0,32019000000.0
RightOfUseAssetObtainedInExchangeForFinanceLeaseLiability / USD,83000000.0,150000000.0,196000000.0,251000000.0,,,,,251000000.0,,,,251000000.0,21000000.0,83000000.0,115000000.0,196000000.0,46000000.0,81000000.0,176000000.0,184000000.0,120000000.0,163000000.0,203000000.0,349000000.0,,,
RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability / USD,474000000.0,547000000.0,804000000.0,918000000.0,,,,,918000000.0,,,,918000000.0,45000000.0,59000000.0,90000000.0,202000000.0,132000000.0,245000000.0,228000000.0,273000000.0,12000000.0,30000000.0,47000000.0,329000000.0,,,
SellingAndMarketingExpense / USD,677000000.0,1392000000.0,2177000000.0,2524000000.0,1040000000.0,2262000000.0,3375000000.0,,3151000000.0,885000000.0,1621000000.0,2545000000.0,4626000000.0,1103000000.0,2359000000.0,3527000000.0,3583000000.0,1263000000.0,2481000000.0,3634000000.0,4789000000.0,1262000000.0,2480000000.0,3421000000.0,4756000000.0,917000000.0,2032000000.0,3128000000.0
ShareBasedCompensation / USD,61000000.0,81000000.0,145000000.0,124000000.0,11000000.0,3952000000.0,4353000000.0,,170000000.0,277000000.0,408000000.0,591000000.0,4596000000.0,281000000.0,553000000.0,834000000.0,827000000.0,359000000.0,829000000.0,1311000000.0,1168000000.0,470000000.0,974000000.0,1466000000.0,1793000000.0,484000000.0,939000000.0,1377000000.0
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod / shares,,,,,,,,,,,,,,,,,,,,,,484000.0,520000.0,537000.0,,60000.0,141000.0,146000.0
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross / shares,,,,,,,,,,,,,,,,,,,,,,227000.0,227000.0,227000.0,,484000.0,484000.0,484000.0
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue / USD/shares,,,,18.65,,,,,12.94,,,,19.91,,,,35.77,,,,39.43,,,,13.58,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber / shares,,,,,,,,,,,,,,,,,,,,,,12641000.0,12641000.0,12641000.0,,7198000.0,7198000.0,7198000.0
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableNumber / shares,,,,,,,,,,,,,,,,,,,,,,8777000.0,6067000.0,4494000.0,,3069000.0,2694000.0,2318000.0
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber / shares,,,,,,,,,,,,,,,,,,,,,,8777000.0,6067000.0,4494000.0,,,,
SharePrice / USD/shares,,,,,,,,,,,,,,,,,,,,,54.75,54.75,54.75,54.75,54.75,,,
ShareRepurchaseProgramExciseTax / USD,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
ShortTermLeaseCost / USD,8000000.0,18000000.0,22000000.0,28000000.0,8000000.0,18000000.0,22000000.0,,28000000.0,6000000.0,10000000.0,14000000.0,28000000.0,,,,17000000.0,,,,7000000.0,,,,7000000.0,,,
StockIssuedDuringPeriodSharesStockOptionsExercised / shares,,,,,,,,,,,,,,,,,,,,,,2403000.0,5206000.0,6811000.0,,655000.0,1029000.0,1399000.0
StockIssuedDuringPeriodValueEmployeeStockPurchasePlan / USD,,,,49000000.0,,,,,49000000.0,,82000000.0,82000000.0,49000000.0,,67000000.0,67000000.0,125000000.0,,59000000.0,59000000.0,107000000.0,,85000000.0,85000000.0,92000000.0,,103000000.0,103000000.0
StockIssuedDuringPeriodValueStockOptionsExercised / USD,4000000.0,0.0,0.0,4000000.0,4000000.0,4000000.0,4000000.0,,27000000.0,14000000.0,14000000.0,14000000.0,21000000.0,35000000.0,35000000.0,35000000.0,80000000.0,6000000.0,6000000.0,6000000.0,101000000.0,5000000.0,5000000.0,5000000.0,19000000.0,18000000.0,18000000.0,18000000.0
StockRepurchaseProgramAuthorizedAmount1 / USD,,,,,,,,,,,,,,,,,,,,,,7000000000.0,7000000000.0,7000000000.0,7000000000.0,7000000000.0,7000000000.0,7000000000.0
StockRepurchaseProgramRemainingAuthorizedRepurchaseAmount1 / USD,,,,,,,,,,,,,,,,,,,,,,,6700000000.0,6300000000.0,5800000000.0,4000000000.0,2600000000.0,21100000000.0
StockRepurchasedAndRetiredDuringPeriodShares / shares,,,,,,,,,,,,,,,,,,,,,,,4800000.0,10100000.0,17800000.0,26600000.0,42900000.0,58600000.0
StockRepurchasedAndRetiredDuringPeriodValue / USD,0.0,-5000000.0,-5000000.0,,,,,,,,,,,,,,,,,,,,326000000.0,701000000.0,1200000000.0,1800000000.0,3200000000.0,4600000000.0
StockRepurchasedDuringPeriodValue / USD,,,,32000000.0,0.0,0.0,0.0,,-13000000.0,,,,,,,,,,,,,,326000000.0,326000000.0,1252000000.0,1800000000.0,326000000.0,326000000.0
StockholdersEquity / USD,-8557000000.0,-8557000000.0,-7385000000.0,-7385000000.0,14190000000.0,14190000000.0,14190000000.0,,14190000000.0,12266000000.0,12266000000.0,12266000000.0,12266000000.0,14458000000.0,14458000000.0,14458000000.0,14458000000.0,7340000000.0,7340000000.0,7340000000.0,7340000000.0,11249000000.0,11249000000.0,11249000000.0,11249000000.0,21558000000.0,21558000000.0,21558000000.0
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest / USD,,,-8557000000.0,-4596000000.0,-7385000000.0,-7385000000.0,-7385000000.0,,-8557000000.0,14872000000.0,14872000000.0,14872000000.0,-7385000000.0,12967000000.0,12967000000.0,12967000000.0,14872000000.0,15145000000.0,15145000000.0,15145000000.0,12967000000.0,8074000000.0,8074000000.0,8074000000.0,15145000000.0,12028000000.0,12028000000.0,12028000000.0
StockholdersEquityOther / USD,,,,,,,,,,,,,,,,,,,,,,4000000.0,-4000000.0,-4000000.0,-48000000.0,-4000000.0,-4000000.0,-4000000.0
SubleaseIncome / USD,1000000.0,1000000.0,1000000.0,2000000.0,1000000.0,1000000.0,1000000.0,,2000000.0,1000000.0,1000000.0,2000000.0,2000000.0,,,,2000000.0,,,,5000000.0,,,,17000000.0,,,
SupplierFinanceProgramObligationCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,125000000.0,0.0,0.0,0.0
SupplierFinanceProgramObligationDecreaseSettlement / USD,,,,,,,,,,,,,,,,,,,,,,,,,1863000000.0,,,
SupplierFinanceProgramObligationIncrease / USD,,,,,,,,,,,,,,,,,,,,,,,,,1838000000.0,,,
TaxesPayableCurrent / USD,157000000.0,157000000.0,157000000.0,157000000.0,194000000.0,194000000.0,194000000.0,,194000000.0,203000000.0,203000000.0,203000000.0,203000000.0,376000000.0,376000000.0,376000000.0,376000000.0,476000000.0,476000000.0,476000000.0,476000000.0,684000000.0,684000000.0,684000000.0,684000000.0,751000000.0,751000000.0,751000000.0
TemporaryEquityNetIncome / USD,,,,,,,,,,,,,,,,,,,,,,,,,-62000000.0,,,
UnrecognizedTaxBenefits / USD,,,,179000000.0,,,,,221000000.0,,,,394000000.0,,,,1797000000.0,,,,2293000000.0,,,,2657000000.0,297000000.0,326000000.0,341000000.0
UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions / USD,,,,54000000.0,,,,,12000000.0,,,,36000000.0,,,,48000000.0,,,,9000000.0,,,,51000000.0,,,
UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities / USD,,,,0.0,,,,,0.0,,,,143000000.0,,,,0.0,,,,0.0,,,,0.0,,,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued / USD,,,,17000000.0,,,,,10000000.0,,,,12000000.0,,,,18000000.0,,,,21000000.0,,,,17000000.0,,,
UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions / USD,,,,52000000.0,,,,,57000000.0,,,,1566000000.0,,,,353000000.0,,,,239000000.0,,,,814000000.0,,,
UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions / USD,,,,44000000.0,,,,,128000000.0,,,,16000000.0,,,,191000000.0,,,,134000000.0,,,,93000000.0,,,
UnrecognizedTaxBenefitsPeriodIncreaseDecrease / USD,1300000000.0,1200000000.0,1300000000.0,,55000000.0,140000000.0,182000000.0,,,112000000.0,165000000.0,206000000.0,,,,,,60000000.0,77000000.0,269000000.0,,75000000.0,115000000.0,185000000.0,,584000000.0,644000000.0,668000000.0
UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations / USD,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate / USD,,,,68000000.0,,,,,100000000.0,52000000.0,53000000.0,50000000.0,204000000.0,,,,198000000.0,24000000.0,29000000.0,109000000.0,94000000.0,3000000.0,,,421000000.0,287000000.0,318000000.0,327000000.0
VariableInterestEntityEntityMaximumLossExposureAmount / USD,186000000.0,186000000.0,186000000.0,186000000.0,,,,,,,,,,,,,,,,,,,,,,803000000.0,803000000.0,803000000.0
VariableLeaseCost / USD,25000000.0,54000000.0,80000000.0,100000000.0,25000000.0,54000000.0,80000000.0,,100000000.0,30000000.0,62000000.0,83000000.0,100000000.0,,,,109000000.0,,,,96000000.0,,,,142000000.0,,,
WeightedAverageNumberOfDilutedSharesOutstanding / shares,475153000.0,476394000.0,477592000.0,426360000.0,453619000.0,783982000.0,1092241000.0,,478999000.0,1724367000.0,1731632000.0,1739488000.0,1248353000.0,1858525000.0,1949750000.0,1878997000.0,1752960000.0,1957731000.0,1960871000.0,1968228000.0,1895519000.0,2009557000.0,2066260000.0,2080686000.0,1974928000.0,2080168000.0,2151647000.0,2153183000.0
WeightedAverageNumberOfSharesOutstandingBasic / shares,437065000.0,439022000.0,441301000.0,426360000.0,453543000.0,783900000.0,1092241000.0,,443368000.0,1724367000.0,1731632000.0,1739488000.0,1248353000.0,1858525000.0,1866830000.0,1877655000.0,1752960000.0,1953989000.0,1957127000.0,1964483000.0,1892546000.0,2009557000.0,2018233000.0,2027148000.0,1972131000.0,2078467000.0,2085324000.0,2090809000.0
