fact_unit,2019-05-30,2019-08-07,2019-11-07,2020-02-10,2020-05-29,2020-08-07,2020-11-06,2021-02-09,2021-05-28,2021-08-09,2021-11-08,2022-02-09,2022-05-31,2022-08-08,2022-11-09,2023-02-08,2023-05-26,2023-08-08,2023-11-07,2024-02-08,2024-05-29,2024-08-08,2024-11-07,2025-02-07,2025-05-29,2025-08-07,2025-11-06
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToNoncontrollingInterest / USD,,,,,,,,,169493000.0,,,,75685000.0,,,,-174220000.0,,,,148565000.0,,,,110902000.0,,
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent / USD,-172543000.0,-130811000.0,-136495000.0,-176740000.0,252387000.0,2934000.0,-65939000.0,252387000.0,-169493000.0,27109000.0,104850000.0,233077000.0,-75685000.0,24426000.0,-44490000.0,-75635000.0,174220000.0,-178565000.0,-388340000.0,-154355000.0,-148565000.0,9851000.0,-66025000.0,68081000.0,-110902000.0,5600000.0,162800000.0
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentBeforeTax / USD,,,,,,,,,,,,,,,,,,,,,,,,,799000.0,,
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansNetUnamortizedGainLossArisingDuringPeriodBeforeTax / USD,15326000.0,,,,14405000.0,,,14405000.0,11876000.0,,,,-2914000.0,,,,750000.0,,,,3982000.0,,,,4007000.0,,
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansTax / USD,963000.0,,,,1860000.0,,,1860000.0,-423000.0,,,,295000.0,,,,667000.0,,,,507000.0,,,,521000.0,,
OtherInvestments / USD,3959000.0,,,,5484000.0,,,5484000.0,5089000.0,,,,4345000.0,,,,5555000.0,,,,5383000.0,,,,5387000.0,,
OtherLiabilities / USD,20007000.0,18325000.0,18325000.0,18325000.0,12375000.0,,,12375000.0,27892000.0,,,,30546000.0,,,,21312000.0,,,,21197000.0,,,,21037000.0,,
OtherLiabilitiesNoncurrent / USD,108600000.0,87812000.0,87812000.0,87812000.0,87812000.0,90346000.0,90346000.0,87812000.0,90346000.0,88010000.0,88010000.0,88010000.0,88010000.0,75579000.0,75579000.0,75579000.0,75579000.0,76137000.0,76137000.0,76137000.0,76137000.0,71546000.0,71546000.0,71546000.0,71546000.0,61900000.0,61900000.0
OtherNoncashIncomeExpense / USD,13242000.0,21081000.0,16329000.0,9767000.0,-32229000.0,-596000.0,-939000.0,-32229000.0,18397000.0,-6842000.0,-5460000.0,-4494000.0,-426000.0,2334000.0,-7986000.0,1520000.0,-24273000.0,-10412000.0,-8840000.0,-4433000.0,21639000.0,-1995000.0,-113000.0,-4536000.0,24832000.0,2500000.0,-600000.0
OtherNonoperatingIncomeExpense / USD,2960000.0,367000.0,441000.0,-503000.0,5728000.0,-233000.0,785000.0,5728000.0,3020000.0,2289000.0,3477000.0,4776000.0,1987000.0,1434000.0,2457000.0,4905000.0,6345000.0,-770000.0,-1294000.0,-3200000.0,6284000.0,1377000.0,2614000.0,4694000.0,-2879000.0,1300000.0,2400000.0
OtherPostretirementBenefitsPayableCurrentAndNoncurrent / USD,1906000.0,1633000.0,1633000.0,1633000.0,1633000.0,1488000.0,1488000.0,1633000.0,1488000.0,1326000.0,1326000.0,1326000.0,1326000.0,1190000.0,1190000.0,1190000.0,1190000.0,1121000.0,1121000.0,1121000.0,1121000.0,994000.0,994000.0,994000.0,994000.0,1000000.0,1000000.0
OtherPostretirementBenefitsPayableNoncurrent / USD,12194000.0,10918000.0,10918000.0,10918000.0,10918000.0,9880000.0,9880000.0,10918000.0,9880000.0,8690000.0,8690000.0,8690000.0,8690000.0,7335000.0,7335000.0,7335000.0,7335000.0,6070000.0,6070000.0,6070000.0,6070000.0,5159000.0,5159000.0,5159000.0,5159000.0,4800000.0,4800000.0
OtherPrepaidExpenseCurrent / USD,54326000.0,60029000.0,60029000.0,60029000.0,60029000.0,54430000.0,54430000.0,60029000.0,54430000.0,66750000.0,66750000.0,66750000.0,66750000.0,156637000.0,156637000.0,156637000.0,156637000.0,179277000.0,179277000.0,179277000.0,176107000.0,174349000.0,174349000.0,174349000.0,174349000.0,203800000.0,203800000.0
PaymentsForRepurchaseOfCommonStock / USD,97509000.0,33844000.0,55902000.0,56254000.0,65485000.0,14886000.0,37866000.0,65485000.0,81494000.0,14296000.0,14434000.0,14560000.0,51241000.0,10670000.0,24751000.0,27628000.0,14646000.0,24679000.0,69922000.0,153952000.0,55777000.0,8724000.0,9213000.0,11440000.0,308565000.0,64200000.0,110600000.0
PaymentsForRepurchaseOfPrivatePlacement / USD,,,,,,,,,,,,,,,,,,,,91000000.0,721284000.0,,,,91000000.0,,
PaymentsOfDividendsCommonStock / USD,93193000.0,26265000.0,55005000.0,83750000.0,102929000.0,28823000.0,60220000.0,102929000.0,112503000.0,31471000.0,65560000.0,99696000.0,123034000.0,34148000.0,77107000.0,120118000.0,133837000.0,43008000.0,89981000.0,136898000.0,163169000.0,46427000.0,97795000.0,149173000.0,183498000.0,51400000.0,107700000.0
PaymentsOfFinancingCosts / USD,1073000.0,298000.0,298000.0,298000.0,2029000.0,1206000.0,1206000.0,2029000.0,488000.0,0.0,0.0,3122000.0,1281000.0,17227000.0,17343000.0,17247000.0,12846000.0,,,,17472000.0,,,0.0,0.0,,
PaymentsOfMergerRelatedCostsFinancingActivities / USD,9918000.0,685000.0,685000.0,1277000.0,2064000.0,452000.0,452000.0,2064000.0,1327000.0,21000.0,42000.0,2968000.0,626000.0,25150000.0,25262000.0,32583000.0,2395000.0,84000.0,153000.0,310000.0,32679000.0,89000.0,177000.0,6153000.0,1471000.0,100000.0,200000.0
PaymentsRelatedToTaxWithholdingForShareBasedCompensation / USD,7034000.0,7753000.0,7799000.0,8151000.0,7014000.0,7446000.0,7955000.0,7014000.0,8262000.0,9248000.0,9386000.0,9512000.0,11235000.0,10670000.0,24751000.0,27628000.0,9599000.0,11737000.0,11769000.0,13060000.0,30775000.0,8724000.0,9213000.0,11440000.0,13534000.0,10300000.0,10600000.0
PaymentsToAcquireBusinessesNetOfCashAcquired / USD,65557000.0,0.0,0.0,13313000.0,46271000.0,34970000.0,87935000.0,46271000.0,13313000.0,0.0,0.0,869431000.0,109814000.0,547353000.0,547353000.0,547353000.0,909192000.0,,15192000.0,34020000.0,550449000.0,0.0,539758000.0,539758000.0,42572000.0,13700000.0,17500000.0
PaymentsToAcquireInvestments / USD,6356000.0,4955000.0,4955000.0,4955000.0,0.0,,,0.0,4955000.0,,,,0.0,,,,4400000.0,,,,0.0,,,,0.0,,0.0
PaymentsToAcquirePropertyPlantAndEquipment / USD,172901000.0,27726000.0,62549000.0,113236000.0,165457000.0,49794000.0,98168000.0,165457000.0,189715000.0,66861000.0,110746000.0,164497000.0,214516000.0,56396000.0,133369000.0,214491000.0,239262000.0,115933000.0,198701000.0,290520000.0,287563000.0,66601000.0,149893000.0,268829000.0,361969000.0,108100000.0,210000000.0
PaymentsToMinorityShareholders / USD,,,,255000.0,1400000.0,,,1400000.0,255000.0,,0.0,627000.0,1245000.0,,997000.0,997000.0,4179000.0,,,794000.0,997000.0,,,1561000.0,794000.0,,
PensionAndOtherPostretirementAndPostemploymentBenefitPlansLiabilitiesCurrentAndNoncurrent / USD,1929000.0,1935000.0,1935000.0,1935000.0,1935000.0,2312000.0,2312000.0,1935000.0,2312000.0,2654000.0,2654000.0,2654000.0,2654000.0,2111000.0,2111000.0,2111000.0,2111000.0,2014000.0,2014000.0,2014000.0,2014000.0,1896000.0,1896000.0,1896000.0,1896000.0,1800000.0,1800000.0
PensionAndOtherPostretirementAndPostemploymentBenefitPlansLiabilitiesNoncurrent / USD,3221000.0,4711000.0,4711000.0,4711000.0,4711000.0,2333000.0,2333000.0,4711000.0,2333000.0,2353000.0,2353000.0,2353000.0,2353000.0,1360000.0,1360000.0,1360000.0,1360000.0,1153000.0,1153000.0,1153000.0,1153000.0,1321000.0,1321000.0,1321000.0,1321000.0,1300000.0,1300000.0
PreferredStockParOrStatedValuePerShare / USD/shares,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized / shares,100000.0,50000000.0,50000000.0,50000000.0,50000000.0,50000000.0,50000000.0,50000000.0,50000000.0,50000000.0,50000000.0,50000000.0,50000000.0,50000000.0,50000000.0,50000000.0,50000000.0,50000000.0,50000000.0,50000000.0,50000000.0,50000000.0,50000000.0,50000000.0,50000000.0,50000000.0,50000000.0
ProceedsFromDivestitureOfBusinesses / USD,135713000.0,439000.0,439000.0,439000.0,8888000.0,,,8888000.0,2478000.0,,,,439000.0,,,,518000.0,,,,169712000.0,,,,6624000.0,,
ProceedsFromDivestitureOfBusinessesNetOfCashDivested / USD,,-196000.0,-196000.0,-196000.0,,439000.0,439000.0,439000.0,,,,,,0.0,0.0,0.0,,5228000.0,5228000.0,6624000.0,,0.0,9458000.0,9458000.0,,809600000.0,809900000.0
ProceedsFromIncomeTaxRefunds / USD,2002000.0,,,,7747000.0,,,7747000.0,2189000.0,,,,4378000.0,,,,4631000.0,,,,4605000.0,,,,2315000.0,,
ProceedsFromMinorityShareholders / USD,,,,0.0,0.0,0.0,,0.0,0.0,2258000.0,2258000.0,2258000.0,6050000.0,,,3672000.0,2258000.0,,,0.0,3672000.0,0.0,0.0,2883000.0,0.0,2500000.0,2500000.0
ProceedsFromPaymentsForOtherFinancingActivities / USD,,,,,11158000.0,9899000.0,22975000.0,11158000.0,13362000.0,5367000.0,20621000.0,26018000.0,34731000.0,1710000.0,7829000.0,6789000.0,26726000.0,1221000.0,1458000.0,1497000.0,10071000.0,1254000.0,2740000.0,3526000.0,1828000.0,5600000.0,19100000.0
ProceedsFromRepaymentsOfLinesOfCredit / USD,-196613000.0,18443000.0,52093000.0,35416000.0,29065000.0,27861000.0,13240000.0,29065000.0,-27087000.0,-95837000.0,-107162000.0,23782000.0,-26500000.0,-249421000.0,-65021000.0,-203805000.0,-30461000.0,37011000.0,99111000.0,216561000.0,-190174000.0,-144651000.0,391022000.0,265501000.0,241657000.0,-253200000.0,-344900000.0
ProceedsFromSaleOfOtherInvestments / USD,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,
ProceedsFromSaleOfPropertyPlantAndEquipment / USD,4846000.0,2795000.0,5547000.0,5563000.0,2094000.0,18000.0,206000.0,2094000.0,5567000.0,137000.0,275000.0,417000.0,4156000.0,217000.0,387000.0,1709000.0,569000.0,1288000.0,1323000.0,12164000.0,1741000.0,5000.0,7360000.0,7375000.0,14587000.0,0.0,
ProceedsFromStockOptionsExercised / USD,4955000.0,3435000.0,4857000.0,7534000.0,11093000.0,9899000.0,22371000.0,11093000.0,13308000.0,5367000.0,20600000.0,26018000.0,34731000.0,1710000.0,7829000.0,6789000.0,26726000.0,1221000.0,1458000.0,1497000.0,10071000.0,1254000.0,2740000.0,3526000.0,1828000.0,5600000.0,19100000.0
ProductWarrantyAccrual / USD,5909000.0,7194000.0,7194000.0,7194000.0,6861000.0,7381000.0,7381000.0,6861000.0,6872000.0,9406000.0,9406000.0,9406000.0,7194000.0,14108000.0,14108000.0,14108000.0,7381000.0,13683000.0,13683000.0,13683000.0,9406000.0,15388000.0,15388000.0,15388000.0,13892000.0,16300000.0,16300000.0
ProductWarrantyAccrualWarrantiesIssued / USD,11823000.0,2496000.0,5755000.0,8885000.0,12305000.0,2234000.0,4866000.0,12305000.0,11177000.0,3530000.0,8027000.0,12835000.0,12311000.0,3285000.0,6204000.0,8749000.0,10574000.0,3796000.0,8205000.0,12519000.0,12571000.0,3456000.0,8479000.0,12732000.0,13195000.0,4900000.0,9700000.0
ProfitLoss / USD,110631000.0,70278000.0,147773000.0,196199000.0,291622000.0,84777000.0,179919000.0,291622000.0,304746000.0,89531000.0,195539000.0,310127000.0,407859000.0,-21902000.0,47723000.0,190817000.0,396870000.0,110755000.0,-204476000.0,-81151000.0,242870000.0,123790000.0,240136000.0,381081000.0,105813000.0,145500000.0,296700000.0
PropertyPlantAndEquipmentGross / USD,1851648000.0,1987317000.0,1987317000.0,1987317000.0,1987317000.0,2129185000.0,2129185000.0,1987317000.0,2129185000.0,2385937000.0,2385937000.0,2385937000.0,2385937000.0,2818789000.0,2818789000.0,2818789000.0,2818789000.0,3134543000.0,3134543000.0,3134543000.0,3046876000.0,3339127000.0,3339127000.0,3339127000.0,3339127000.0,3687700000.0,3687700000.0
PropertyPlantAndEquipmentNet / USD,1010524000.0,1031582000.0,1031582000.0,1031582000.0,1031582000.0,1111855000.0,1111855000.0,1031582000.0,1111855000.0,1235400000.0,1235400000.0,1235400000.0,1235400000.0,1552576000.0,1552576000.0,1552576000.0,1552576000.0,1705512000.0,1705512000.0,1705512000.0,1632775000.0,1765180000.0,1765180000.0,1765180000.0,1765180000.0,1956500000.0,1956500000.0
PurchaseCommitmentRemainingMinimumAmountCommitted / USD,96087000.0,,,,63054000.0,,,63054000.0,39714000.0,,,,59869000.0,,,,57221000.0,,,,61941000.0,,,,64263000.0,,
ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax / USD,1866000.0,-563000.0,-1126000.0,-1690000.0,2007000.0,-695000.0,-1390000.0,2007000.0,1382000.0,-828000.0,-1668000.0,-2502000.0,4114000.0,-1098000.0,-2190000.0,-3272000.0,3328000.0,-125000.0,-247000.0,-348000.0,4353000.0,-360000.0,-635000.0,-985000.0,465000.0,,
RepaymentsOfSecuredDebt / USD,,,,,,,,,,0.0,0.0,0.0,,125000000.0,125000000.0,125000000.0,,111875000.0,126875000.0,141875000.0,,15000000.0,30000000.0,45000000.0,,638100000.0,638100000.0
RepaymentsOfSeniorDebt / USD,,,,,,,,,,,35000000.0,35000000.0,,,721284000.0,721284000.0,,,,,,,,0.0,,0.0,0.0
ResearchAndDevelopmentExpense / USD,59397000.0,16220000.0,31993000.0,47160000.0,60782000.0,15585000.0,31834000.0,60782000.0,63038000.0,16231000.0,32374000.0,48812000.0,65546000.0,18192000.0,37024000.0,61847000.0,66326000.0,24751000.0,49679000.0,75193000.0,86663000.0,24694000.0,50962000.0,76217000.0,98477000.0,25600000.0,52600000.0
RestructuringAndRelatedCostExpectedNumberOfPositionsEliminated / unit,,,,,,,,,,,,,,,,,,,,,300.0,300.0,300.0,300.0,300.0,300.0,300.0
RestructuringCharges / USD,215000.0,0.0,0.0,35243000.0,103000.0,2307000.0,2943000.0,103000.0,40708000.0,166000.0,90000.0,110000.0,3143000.0,14000.0,224000.0,17000.0,-3029000.0,26000.0,89000.0,127000.0,48000.0,19000.0,-4000.0,2000.0,485000.0,28100000.0,30900000.0
RestructuringCosts / USD,215000.0,0.0,0.0,26147000.0,103000.0,1389000.0,1115000.0,103000.0,30987000.0,166000.0,90000.0,110000.0,673000.0,14000.0,224000.0,17000.0,-2914000.0,26000.0,88000.0,127000.0,48000.0,19000.0,-4000.0,2000.0,485000.0,25700000.0,28500000.0
RestructuringReserve / USD,0.0,6131000.0,6131000.0,6131000.0,0.0,,,0.0,6131000.0,,,,,,,,,,,,,678000.0,678000.0,678000.0,678000.0,18400000.0,18400000.0
RestructuringReserveAccrualAdjustment1 / USD,10481000.0,1093000.0,2279000.0,1831000.0,10481000.0,,,10481000.0,1837000.0,,,,,,,,,,,,,24450000.0,27246000.0,29477000.0,41388000.0,1700000.0,3500000.0
RestructuringReservePeriodIncreaseDecrease / USD,,,,,,,,,,,,,,,,,,,,,,-3753000.0,-6098000.0,-12440000.0,-23695000.0,-3800000.0,-8800000.0
RetainedEarningsAccumulatedDeficit / USD,1146223000.0,1339024000.0,1339024000.0,1339024000.0,1339024000.0,1647175000.0,1647175000.0,1339024000.0,1658661000.0,1939408000.0,1939408000.0,1939408000.0,1939408000.0,1999244000.0,1999244000.0,1999244000.0,1999244000.0,1911533000.0,1911533000.0,1911533000.0,1911533000.0,2087645000.0,2087645000.0,2087645000.0,2087645000.0,2475300000.0,2475300000.0
RevenueRemainingPerformanceObligation / USD,900000000.0,921000000.0,922000000.0,960000000.0,940000000.0,930000000.0,971000000.0,940000000.0,1058768000.0,1371500000.0,1374000000.0,1570000000.0,1546000000.0,1574000000.0,1561000000.0,1592000000.0,1553461000.0,1649862000.0,1579938000.0,1555119000.0,1419646000.0,1499543000.0,1627045000.0,1675500000.0,1658025000.0,1824000000.0,1926400000.0
Revenues / USD,2612756000.0,638758000.0,1317719000.0,2013957000.0,2619996000.0,696803000.0,1433643000.0,2619996000.0,2782170000.0,668932000.0,1425064000.0,2233988000.0,3030895000.0,968422000.0,2165407000.0,3374378000.0,3107519000.0,1156491000.0,2357008000.0,3573002000.0,4223403000.0,1183386000.0,2421590000.0,3719314000.0,4536266000.0,1279500000.0,2608400000.0
RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability / USD,,8506000.0,13123000.0,27089000.0,44636000.0,,,44636000.0,44636000.0,,,,30574000.0,,,,79241000.0,,,,79241000.0,,,,53099000.0,,
SelfInsuranceReserveCurrent / USD,7349000.0,6537000.0,6537000.0,6537000.0,6537000.0,7342000.0,7342000.0,6537000.0,7342000.0,8095000.0,8095000.0,8095000.0,8095000.0,8995000.0,8995000.0,8995000.0,8995000.0,11325000.0,11325000.0,11325000.0,11325000.0,13303000.0,13303000.0,13303000.0,13303000.0,15100000.0,15100000.0
SelfInsuranceReserveNoncurrent / USD,15008000.0,14445000.0,14445000.0,14445000.0,14445000.0,17452000.0,17452000.0,14445000.0,17452000.0,17295000.0,17295000.0,17295000.0,17295000.0,19213000.0,19213000.0,19213000.0,19213000.0,22171000.0,22171000.0,22171000.0,22171000.0,21646000.0,21646000.0,21646000.0,21646000.0,24000000.0,24000000.0
SellingGeneralAndAdministrativeExpense / USD,682039000.0,158406000.0,320718000.0,496817000.0,631978000.0,178781000.0,354740000.0,631978000.0,669937000.0,155170000.0,327878000.0,510250000.0,716731000.0,393752000.0,738551000.0,1049116000.0,731320000.0,334626000.0,657821000.0,962962000.0,1318481000.0,306530000.0,634960000.0,943255000.0,1090663000.0,335600000.0,664900000.0
ShareBasedCompensation / USD,18794000.0,5237000.0,12938000.0,18357000.0,22187000.0,5537000.0,13276000.0,22187000.0,23965000.0,5962000.0,13901000.0,19924000.0,23811000.0,26600000.0,37910000.0,47909000.0,25966000.0,8963000.0,20511000.0,29857000.0,57660000.0,11579000.0,32295000.0,47588000.0,38951000.0,11500000.0,32300000.0
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod / shares,960.0,,,,1879.0,,,1879.0,621.0,,,,1961.0,,,,2684.0,,,,1629.0,,,,2577.0,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod / shares,22038.0,,,,14553.0,,,14553.0,16140.0,,,,21759.0,,,,13884.0,,,,18476.0,,,,17159.0,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber / shares,35431.0,,,,33219.0,,,33219.0,30894.0,,,,29500.0,,,,33677.0,,,,28542.0,,,,28348.0,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod / shares,23290.0,,,,14999.0,,,14999.0,16913.0,,,,15621.0,,,,16335.0,,,,17041.0,,,,13375.0,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate / pure,0.0154,0.0148,0.0147,0.0147,0.0158,0.0123,0.0122,0.0158,0.0147,0.0096,0.0096,0.0096,0.0122,0.0097,0.0097,0.0095,0.0096,0.008,0.008,0.008,0.0095,0.0108,0.0108,0.0108,0.008,0.0094,0.0094
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate / pure,0.0129,0.0262,0.0263,0.0264,0.0201,0.0227,0.0226,0.0201,0.0264,0.0046,0.0046,0.0046,0.0226,0.0116,0.0116,0.011,0.0046,0.0241,0.0244,0.0244,0.011,0.0357,0.0359,0.0359,0.0244,0.042,0.042
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsWeightedAverageVolatilityRate / pure,0.2292,0.1983,0.1992,0.1991,0.2208,0.2027,0.2027,0.2208,0.1991,0.2304,0.2304,0.2304,0.2027,0.2441,0.2437,0.2427,0.2304,0.2445,0.2449,0.2449,0.2427,0.2798,0.2792,0.2792,0.2449,0.2847,0.2847
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant / shares,4400306.0,3931008.0,3907136.0,3921680.0,3961998.0,3554149.0,3568985.0,3961998.0,3589242.0,3275133.0,3257138.0,3139888.0,3146465.0,2812252.0,2797136.0,2798121.0,2794795.0,2386686.0,2367257.0,2368027.0,2370422.0,2028765.0,2020289.0,2027503.0,2647200.0,1700000.0,1700000.0
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber / shares,1164583.0,1304982.0,1129161.0,1120722.0,922708.0,1173669.0,988477.0,922708.0,883133.0,1155980.0,1094684.0,904909.0,854998.0,1109471.0,1118754.0,1137168.0,1124664.0,1336601.0,1338836.0,1343419.0,1270907.0,1418051.0,1322218.0,1334958.0,1276312.0,1411885.0,1355580.0
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice / USD/shares,57.81,66.33,67.86,68.12,69.52,79.79,80.98,69.52,84.05,96.73,99.58,101.43,104.64,118.7,119.95,121.6,122.41,136.78,138.12,139.95,142.42,157.46,160.66,161.48,163.48,176.2,179.59
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue / USD,6454000.0,4582000.0,7216000.0,13773000.0,16096000.0,18843000.0,35886000.0,16096000.0,25371000.0,9581000.0,25244000.0,36850000.0,57683000.0,5469000.0,16076000.0,43425000.0,39055000.0,3897000.0,4553000.0,4638000.0,52952000.0,4831000.0,6467000.0,8350000.0,6502000.0,12400000.0,24400000.0
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod / shares,,,,,,,,,,,,,,,,,,,,,,512.0,512.0,512.0,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod / shares,17740.0,667.0,667.0,13264.0,40611.0,1951.0,32002.0,40611.0,48105.0,0.0,0.0,4043.0,6407.0,6326.0,8928.0,8928.0,8928.0,2128.0,2128.0,3415.0,7411.0,654.0,7008.0,9976.0,13815.0,,4539.0
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod / shares,436121.0,334236.0,345138.0,345138.0,345138.0,278364.0,288936.0,345138.0,288936.0,200684.0,214734.0,284566.0,284566.0,222384.0,235435.0,235435.0,235435.0,241456.0,253946.0,253946.0,253946.0,206432.0,217426.0,217426.0,217426.0,169144.0,178702.0
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue / USD/shares,13.42,17.53,18.05,18.12,15.51,23.19,23.52,15.51,18.12,27.44,27.66,27.66,23.52,36.24,37.34,37.52,27.66,50.04,50.72,50.72,37.52,53.45,54.6,54.6,50.72,66.87,67.81
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue / USD,116199000.0,139012000.0,114734000.0,128323000.0,89800000.0,102472000.0,120484000.0,89800000.0,128426000.0,148573000.0,135815000.0,173829000.0,161397000.0,105081000.0,58929000.0,77486000.0,83950000.0,124831000.0,114142000.0,112785000.0,111633000.0,92209000.0,115080000.0,67166000.0,85349000.0,95100000.0,96100000.0
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber / shares,2021662.0,2104685.0,2104685.0,2104685.0,2104685.0,1796126.0,1796126.0,2104685.0,1796126.0,1637047.0,1637047.0,1637047.0,1637047.0,1560954.0,1560954.0,1560954.0,1560954.0,1749729.0,1749729.0,1749729.0,1749729.0,1869871.0,1869871.0,1869871.0,1869871.0,1823883.0,1823883.0
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice / USD/shares,58.56,72.82,72.82,72.82,72.82,91.29,91.29,72.82,91.29,112.03,112.03,112.03,112.03,138.37,138.37,138.37,138.37,154.6,154.6,154.6,154.6,168.22,168.22,168.22,168.22,185.51,185.51
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber / shares,924224.0,880401.0,887943.0,879534.0,857860.0,772889.0,749747.0,857860.0,740691.0,621487.0,626598.0,690359.0,692204.0,624686.0,626912.0,611629.0,614758.0,601967.0,606045.0,591310.0,590113.0,559526.0,556678.0,541677.0,540180.0,500000.0,500000.0
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice / USD/shares,40.7,49.45,55.29,55.24,57.29,59.65,71.96,57.29,67.87,50.23,68.78,82.95,77.79,53.2,50.99,51.7,50.86,57.18,60.07,60.54,81.27,81.57,106.95,107.21,109.27,117.97,117.05
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice / USD/shares,,,,,,,,,,,,,,,,,,,,,,250.06,250.06,250.06,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice / USD/shares,79.91,72.57,72.57,102.06,122.61,97.56,121.8,122.61,121.05,0.0,0.0,128.11,165.1,200.62,205.25,205.25,205.25,200.46,200.46,199.26,217.73,219.97,237.49,237.01,236.93,,240.22
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice / USD/shares,114.49,147.05,147.22,147.22,147.22,182.22,181.33,147.22,181.33,210.31,210.79,215.1,215.1,250.06,247.45,247.45,247.45,219.97,220.24,220.24,220.24,251.35,250.76,250.76,250.76,267.66,266.33
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1 / USD,81780000.0,107729000.0,86615000.0,94476000.0,65136000.0,86437000.0,94113000.0,65136000.0,93993000.0,126658000.0,114798000.0,128481000.0,117243000.0,97397000.0,57462000.0,74465000.0,79561000.0,119338000.0,110765000.0,109367000.0,106246000.0,91771000.0,109084000.0,67166000.0,83402000.0,92600000.0,92600000.0
SharesPaidForTaxWithholdingForShareBasedCompensation / shares,168906.0,89730.0,100647.0,110445.0,127903.0,66745.0,73914.0,127903.0,112356.0,63150.0,76286.0,85574.0,122884.0,59648.0,130678.0,225493.0,91567.0,57704.0,64436.0,74897.0,244395.0,51494.0,57161.0,69276.0,79169.0,100000.0,100000.0
ShortTermBorrowings / USD,,,,,,0.0,,,,0.0,0.0,0.0,0.0,142875000.0,142875000.0,142875000.0,142875000.0,60000000.0,60000000.0,60000000.0,60000000.0,85938000.0,85938000.0,85938000.0,85938000.0,125000000.0,125000000.0
StandardProductWarrantyAccrualPayments / USD,10871000.0,2784000.0,5961000.0,8951000.0,12294000.0,2613000.0,5296000.0,12294000.0,10855000.0,4072000.0,8786000.0,13011000.0,12124000.0,3950000.0,6522000.0,9415000.0,8549000.0,3634000.0,7850000.0,11251000.0,12638000.0,4274000.0,8857000.0,13388000.0,13693000.0,5100000.0,10100000.0
StockIssuedDuringPeriodSharesStockOptionsExercised / shares,335358.0,217543.0,404266.0,415072.0,613086.0,96435.0,292199.0,613086.0,399910.0,36853.0,112199.0,304341.0,354252.0,20640.0,24408.0,25228.0,37732.0,31342.0,41597.0,53881.0,126393.0,81378.0,188205.0,190441.0,248263.0,74120.0,139983.0
