fact_unit,2009-07-30,2009-11-17,2010-01-28,2010-04-27,2010-07-29,2010-11-12,2011-01-27,2011-04-28,2011-07-28,2011-11-16,2012-01-31,2012-04-26,2012-07-31,2012-11-16,2013-01-29,2013-04-26,2013-07-26,2013-11-14,2014-01-31,2014-04-25,2014-05-16,2014-07-25,2014-11-14,2015-01-30,2015-04-24,2015-07-31,2015-11-13,2016-01-29,2016-03-11,2016-04-29,2016-07-29,2016-11-23,2017-02-08,2017-02-23,2017-05-04,2017-08-03,2017-11-21,2018-02-02,2018-05-03,2018-08-02,2018-11-20,2019-02-01,2019-05-03,2019-08-01,2019-11-21,2020-01-31,2020-05-01,2020-07-31,2020-11-16,2021-01-29,2021-04-30,2021-07-30,2021-11-15,2022-02-02,2022-05-04,2022-08-04,2022-11-15,2023-02-01,2023-05-05,2023-08-02,2023-12-14,2024-01-30,2024-05-01,2024-07-31,2024-11-19,2025-02-05,2025-05-07,2025-08-06,2025-11-14
ContractWithCustomerAssetNetNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12000000.0,,11000000.0,11000000.0,11000000.0,
ContractWithCustomerLiabilityCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1326000000.0,1326000000.0,1326000000.0,1407000000.0,1407000000.0,1407000000.0,1407000000.0,1435000000.0,1435000000.0,1435000000.0,1435000000.0,1637000000.0,1637000000.0,1637000000.0,1637000000.0,1768000000.0,1768000000.0,1804000000.0,1804000000.0,1996000000.0,1996000000.0,1996000000.0,1923000000.0,2160000000.0,2160000000.0,2160000000.0,2160000000.0
ContractWithCustomerLiabilityNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297000000.0,,252000000.0,252000000.0,252000000.0,
ContractWithCustomerLiabilityRevenueRecognized / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712000000.0,926000000.0,1056000000.0,1200000000.0,712000000.0,926000000.0,1056000000.0,1200000000.0,686000000.0,1012000000.0,1137000000.0,1300000000.0,714000000.0,935000000.0,1084000000.0,1200000000.0,751000000.0,1059000000.0,1252000000.0,1500000000.0,846000000.0,1165000000.0,1387000000.0,1500000000.0,839000000.0,1208000000.0,1475000000.0,1700000000.0
CostOfGoodsAndServicesSold / USD,,,,,8129000000.0,12780000000.0,2616000000.0,5219000000.0,7912000000.0,10870000000.0,2750000000.0,5193000000.0,7833000000.0,7404000000.0,1579000000.0,3213000000.0,4898000000.0,6890000000.0,1004000000.0,1975000000.0,6614000000.0,2956000000.0,3905000000.0,999000000.0,2001000000.0,3105000000.0,3985000000.0,1022000000.0,3985000000.0,2021000000.0,3046000000.0,32444000000.0,3439000000.0,12405000000.0,6885000000.0,10617000000.0,12569000000.0,4972000000.0,9958000000.0,15210000000.0,15183000000.0,3607000000.0,7413000000.0,11607000000.0,15305000000.0,3739000000.0,7674000000.0,11981000000.0,15733000000.0,3773000000.0,7416000000.0,10927000000.0,16275000000.0,3613000000.0,7264000000.0,11408000000.0,14906000000.0,3971000000.0,8112000000.0,12526000000.0,15609000000.0,3977000000.0,8422000000.0,13124000000.0,13547000000.0,3431000000.0,7106000000.0,10895000000.0,14527000000.0
CurrentFederalTaxExpenseBenefit / USD,,,,,,139000000.0,,,,-60000000.0,,,,45000000.0,,,,-4000000.0,,,-4000000.0,,-4000000.0,,,,14000000.0,,14000000.0,,,109000000.0,,-90000000.0,,,-688000000.0,,,,169000000.0,,,,-286000000.0,,,,476000000.0,,,,-1025000000.0,,,,309000000.0,,,,459000000.0,,,,-237000000.0,,,,-201000000.0
CurrentForeignTaxExpenseBenefit / USD,,,,,,309000000.0,,,,137000000.0,,,,92000000.0,,,,144000000.0,,,125000000.0,,147000000.0,,,,81000000.0,,81000000.0,,,585000000.0,,397000000.0,,,550000000.0,,,,788000000.0,,,,53000000.0,,,,434000000.0,,,,213000000.0,,,,264000000.0,,,,265000000.0,,,,199000000.0,,,,289000000.0
CurrentIncomeTaxExpenseBenefit / USD,,,,,,451000000.0,,,,85000000.0,,,,148000000.0,,,,138000000.0,,,119000000.0,,149000000.0,,,,103000000.0,,103000000.0,,,709000000.0,,305000000.0,,,-171000000.0,,,,962000000.0,,,,-251000000.0,,,,936000000.0,,,,-845000000.0,,,,645000000.0,,,,832000000.0,,,,9000000.0,,,,182000000.0
CurrentStateAndLocalTaxExpenseBenefit / USD,,,,,,3000000.0,,,,8000000.0,,,,11000000.0,,,,-2000000.0,,,-2000000.0,,6000000.0,,,,8000000.0,,8000000.0,,,15000000.0,,-2000000.0,,,-33000000.0,,,,5000000.0,,,,-18000000.0,,,,26000000.0,,,,-33000000.0,,,,72000000.0,,,,108000000.0,,,,47000000.0,,,,94000000.0
DebtInstrumentFairValue / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,3291000000.0,,3291000000.0,,6700000000.0,15700000000.0,6700000000.0,15700000000.0,15700000000.0,15700000000.0,12700000000.0,12700000000.0,12700000000.0,12700000000.0,9600000000.0,9600000000.0,9600000000.0,9600000000.0,7600000000.0,7600000000.0,7600000000.0,7600000000.0,8600000000.0,8600000000.0,8600000000.0,8600000000.0,8500000000.0,8500000000.0,8500000000.0,8500000000.0,7300000000.0,7300000000.0,7300000000.0,7300000000.0,7500000000.0,7500000000.0,7500000000.0,7500000000.0,8300000000.0,8300000000.0,8300000000.0,8300000000.0
DebtInstrumentUnamortizedDiscountPremiumNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41000000.0,,,,38000000.0
DeferredFederalIncomeTaxExpenseBenefit / USD,,,,,,96000000.0,,,,22000000.0,,,,-82000000.0,,,,-17000000.0,,,-17000000.0,,-10000000.0,,,,-12000000.0,,-12000000.0,,,-175000000.0,,-137000000.0,,,410000000.0,,,,-321000000.0,,,,523000000.0,,,,-372000000.0,,,,412000000.0,,,,-382000000.0,,,,-7000000.0,,,,-173000000.0,,,,-267000000.0
DeferredFinanceCostsNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34000000.0,,,,32000000.0,,,,33000000.0,,,,35000000.0,,,,38000000.0
DeferredForeignIncomeTaxExpenseBenefit / USD,,,,,,-216000000.0,,,,-25000000.0,,,,-76000000.0,,,,25000000.0,,,22000000.0,,183000000.0,,,,12000000.0,,12000000.0,,,-121000000.0,,-67000000.0,,,-166000000.0,,,,-429000000.0,,,,17000000.0,,,,-357000000.0,,,,116000000.0,,,,-112000000.0,,,,-3000000.0,,,,52000000.0,,,,-358000000.0
DeferredIncomeTaxExpenseBenefit / USD,-115000000.0,-16000000.0,-17000000.0,-182000000.0,-203000000.0,-99000000.0,1000000.0,-36000000.0,-127000000.0,-90000000.0,126000000.0,122000000.0,119000000.0,123000000.0,2000000.0,-13000000.0,-60000000.0,-10000000.0,10000000.0,-45000000.0,-13000000.0,-52000000.0,370000000.0,51000000.0,56000000.0,85000000.0,6000000.0,-6000000.0,6000000.0,-29000000.0,-1000000.0,-302000000.0,-14000000.0,-212000000.0,331000000.0,336000000.0,242000000.0,580000000.0,1059000000.0,1056000000.0,-765000000.0,-80000000.0,-79000000.0,-78000000.0,573000000.0,43000000.0,503000000.0,382000000.0,-739000000.0,-3000000.0,-61000000.0,-148000000.0,612000000.0,-59000000.0,25000000.0,6000000.0,-537000000.0,-32000000.0,-97000000.0,-241000000.0,36000000.0,-92000000.0,-168000000.0,-270000000.0,-191000000.0,-80000000.0,-419000000.0,-403000000.0,-650000000.0
DeferredIncomeTaxLiabilities / USD,,,,,,,,,,,,,,,,,,,,,,,865000000.0,,,,644000000.0,,644000000.0,,,,,,,,,,,,,,,,1453000000.0,,,,1440000000.0,,,,1768000000.0,,,,1456000000.0,,,,1381000000.0,,,,1200000000.0,,,,1409000000.0
DeferredIncomeTaxesAndTaxCredits / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-329000000.0,,-329000000.0,,,327000000.0,,,,-1241000000.0,,,,573000000.0,,,,-739000000.0,,,,612000000.0,,,,-537000000.0,,,,36000000.0,,,,-190000000.0,,,,-602000000.0
DeferredStateAndLocalIncomeTaxExpenseBenefit / USD,,,,,,-5000000.0,,,,-11000000.0,,,,-7000000.0,,,,-12000000.0,,,-12000000.0,,-2000000.0,,,,5000000.0,,5000000.0,,,-6000000.0,,-8000000.0,,,-2000000.0,,,,-15000000.0,,,,33000000.0,,,,-10000000.0,,,,84000000.0,,,,-43000000.0,,,,46000000.0,,,,-70000000.0,,,,-25000000.0
DeferredTaxAssetsGoodwillAndIntangibleAssets / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,306000000.0
DeferredTaxAssetsGross / USD,,,,,,2980000000.0,2800000000.0,2900000000.0,2900000000.0,3735000000.0,2800000000.0,2900000000.0,2700000000.0,2703000000.0,2300000000.0,2400000000.0,2400000000.0,3075000000.0,2200000000.0,2200000000.0,3061000000.0,2200000000.0,3113000000.0,2400000000.0,2400000000.0,2300000000.0,3047000000.0,2400000000.0,3047000000.0,2300000000.0,2300000000.0,3262000000.0,,2992000000.0,,,6249000000.0,,,,6608000000.0,,,,7079000000.0,,,,6472000000.0,,,,7763000000.0,,,,7621000000.0,,,,7805000000.0,,,,8643000000.0,,,,9335000000.0
DeferredTaxAssetsInProcessResearchAndDevelopment / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64000000.0,,54000000.0,,,85000000.0,,,,188000000.0,,,,93000000.0,,,,106000000.0,,,,112000000.0,,,,42000000.0,,,,52000000.0,,,,171000000.0,,,,219000000.0
DeferredTaxAssetsLiabilitiesNet / USD,,,,,,1969000000.0,,,,2226000000.0,,,,1967000000.0,,,,2297000000.0,,,2337000000.0,,2248000000.0,,,,2403000000.0,,2403000000.0,,,1482000000.0,,1427000000.0,,,925000000.0,,,,627000000.0,,,,538000000.0,,,,477000000.0,,,,477000000.0,,,,312000000.0,,,,451000000.0,,,,1164000000.0,,,,1668000000.0
DeferredTaxAssetsNet / USD,,,,,1600000000.0,1203000000.0,1400000000.0,1400000000.0,1400000000.0,847000000.0,1400000000.0,1400000000.0,1300000000.0,818000000.0,500000000.0,500000000.0,500000000.0,471000000.0,173000000.0,231000000.0,511000000.0,211000000.0,300000000.0,382000000.0,349000000.0,329000000.0,413000000.0,294000000.0,413000000.0,212000000.0,182000000.0,2006000000.0,,1841000000.0,,,2849000000.0,,,,2770000000.0,,,,1991000000.0,,,,1404000000.0,,,,2245000000.0,,,,1768000000.0,,,,1832000000.0,,,,2364000000.0,,,,3077000000.0
DeferredTaxAssetsOperatingLossCarryforwards / USD,,,,,,,,,,,,,,,,,,95000000.0,,,95000000.0,,140000000.0,,,,162000000.0,,,,,2471000000.0,,2460000000.0,,,4483000000.0,,,,5130000000.0,,,,6350000000.0,,,,5664000000.0,,,,6306000000.0,,,,6293000000.0,,,,6488000000.0,,,,6667000000.0,,,,6628000000.0
DeferredTaxAssetsOther / USD,,,,,,429000000.0,,,,483000000.0,,,,427000000.0,,,,380000000.0,,,381000000.0,,102000000.0,,,,73000000.0,,73000000.0,,,16000000.0,,12000000.0,,,19000000.0,,,,26000000.0,,,,,,,,0.0,,,,99000000.0,,,,28000000.0,,,,58000000.0,,,,269000000.0,,,,455000000.0
DeferredTaxAssetsPropertyPlantAndEquipment / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,182000000.0,,,,369000000.0,,,,444000000.0,,,,638000000.0,,,,729000000.0
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270000000.0,,241000000.0,,,438000000.0,,,,373000000.0,,,,178000000.0,,,,265000000.0,,,,286000000.0,,,,148000000.0,,,,78000000.0,,,,88000000.0,,,,43000000.0
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals / USD,,,,,,262000000.0,,,,243000000.0,,,,66000000.0,,,,56000000.0,,,52000000.0,,285000000.0,,,,483000000.0,,483000000.0,,,210000000.0,,215000000.0,,,1175000000.0,,,,891000000.0,,,,458000000.0,,,,437000000.0,,,,474000000.0,,,,407000000.0,,,,376000000.0,,,,469000000.0,,,,661000000.0
DeferredTaxAssetsValuationAllowance / USD,,,,,,-766000000.0,,,,1379000000.0,,,,1149000000.0,,,,1826000000.0,2000000000.0,2000000000.0,1826000000.0,2000000000.0,1948000000.0,2000000000.0,2000000000.0,2000000000.0,1990000000.0,2100000000.0,1990000000.0,2100000000.0,2100000000.0,1256000000.0,,1151000000.0,,,3400000000.0,,,,3838000000.0,,,,5088000000.0,,,,5068000000.0,,,,5518000000.0,,,,5853000000.0,,,,5518000000.0,,,,5812000000.0,,,,5906000000.0
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets / USD,,,,,,-325000000.0,,,,676000000.0,,,,407000000.0,,,,500000000.0,,,497000000.0,,566000000.0,,,,532000000.0,,532000000.0,,,400000000.0,,289000000.0,,,1837000000.0,,,,1107000000.0,,,,915000000.0,,,,759000000.0,,,,734000000.0,,,,776000000.0,,,,734000000.0,,,,248000000.0,,,,
DeferredTaxLiabilitiesInvestmentInNoncontrolledAffiliates / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,789000000.0,,,,283000000.0,,,,499000000.0,,,,730000000.0,,,,346000000.0,,,,338000000.0,,,,359000000.0,,,,440000000.0
DeferredTaxLiabilitiesLeasingArrangements / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304000000.0,,,,334000000.0,,,,309000000.0,,,,341000000.0,,,,294000000.0
DeferredTaxLiabilitiesOther / USD,,,,,,-175000000.0,,,,122000000.0,,,,145000000.0,,,,101000000.0,,,101000000.0,,167000000.0,,,,20000000.0,,20000000.0,,,,,,,,,,,,0.0,,,,76000000.0,,,,43000000.0,,,,,,,,,,,,,,,,252000000.0,,,,675000000.0
DefinedBenefitPlanExpectedFutureEmployerContributionsNextFiscalYear / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85000000.0,,,,50000000.0,,,,46000000.0,,,,42000000.0,,,,38000000.0,,,,24000000.0,,,,23000000.0,,,,21000000.0
DefinedContributionPlanCostRecognized / USD,,,,,,84000000.0,,,,79000000.0,,,,57000000.0,,,,54000000.0,,,54000000.0,,58000000.0,,,,63000000.0,,63000000.0,,,132000000.0,,132000000.0,,,123000000.0,,,,179000000.0,,,,190000000.0,,,,205000000.0,,,,198000000.0,,,,104000000.0,,,,118000000.0,,,,196000000.0,,,,209000000.0
DepreciationDepletionAndAmortization / USD,,,,,,1148000000.0,285000000.0,565000000.0,869000000.0,1126000000.0,323000000.0,645000000.0,976000000.0,449000000.0,101000000.0,206000000.0,313000000.0,421000000.0,105000000.0,189000000.0,383000000.0,284000000.0,379000000.0,94000000.0,180000000.0,268000000.0,379000000.0,90000000.0,379000000.0,171000000.0,257000000.0,955000000.0,226000000.0,955000000.0,445000000.0,680000000.0,860000000.0,346000000.0,638000000.0,919000000.0,953000000.0,210000000.0,422000000.0,649000000.0,919000000.0,211000000.0,422000000.0,625000000.0,824000000.0,207000000.0,414000000.0,616000000.0,825000000.0,207000000.0,419000000.0,627000000.0,822000000.0,224000000.0,432000000.0,633000000.0,845000000.0,203000000.0,409000000.0,621000000.0,717000000.0,208000000.0,423000000.0,624000000.0,745000000.0
DerivativeAssets / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225000000.0,74000000.0,225000000.0,74000000.0,74000000.0,74000000.0,75000000.0,75000000.0,75000000.0,75000000.0,68000000.0,68000000.0,68000000.0,68000000.0,86000000.0,86000000.0,86000000.0,86000000.0,77000000.0,77000000.0,77000000.0,77000000.0,41000000.0,41000000.0,41000000.0,41000000.0,12000000.0,12000000.0,12000000.0,12000000.0,37000000.0,37000000.0,37000000.0,37000000.0,10000000.0,10000000.0,10000000.0,10000000.0
DerivativeFairValueOfDerivativeAsset / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233000000.0,95000000.0,233000000.0,95000000.0,95000000.0,95000000.0,91000000.0,91000000.0,91000000.0,91000000.0,80000000.0,80000000.0,80000000.0,80000000.0,97000000.0,97000000.0,97000000.0,97000000.0,87000000.0,87000000.0,87000000.0,87000000.0,57000000.0,57000000.0,57000000.0,57000000.0,54000000.0,54000000.0,54000000.0,54000000.0,56000000.0,56000000.0,56000000.0,56000000.0,22000000.0,22000000.0,22000000.0,22000000.0
DerivativeFairValueOfDerivativeAssetAmountNotOffsetAgainstCollateral / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8000000.0,21000000.0,8000000.0,21000000.0,21000000.0,21000000.0,16000000.0,16000000.0,16000000.0,16000000.0,12000000.0,12000000.0,12000000.0,12000000.0,11000000.0,11000000.0,11000000.0,11000000.0,10000000.0,10000000.0,10000000.0,10000000.0,16000000.0,16000000.0,16000000.0,16000000.0,42000000.0,42000000.0,42000000.0,42000000.0,19000000.0,19000000.0,19000000.0,19000000.0,12000000.0,12000000.0,12000000.0,12000000.0
DerivativeFairValueOfDerivativeLiability / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1727000000.0,2980000000.0,1727000000.0,2980000000.0,2980000000.0,2980000000.0,2105000000.0,2105000000.0,2105000000.0,2105000000.0,3175000000.0,3175000000.0,3175000000.0,3175000000.0,2568000000.0,2568000000.0,2568000000.0,2568000000.0,3020000000.0,3020000000.0,3020000000.0,3020000000.0,2936000000.0,2936000000.0,2936000000.0,2936000000.0,3138000000.0,3138000000.0,3138000000.0,3138000000.0,3280000000.0,3280000000.0,3280000000.0,3280000000.0,3450000000.0,3450000000.0,3450000000.0,3450000000.0
DerivativeFairValueOfDerivativeLiabilityAmountNotOffsetAgainstCollateral / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8000000.0,21000000.0,8000000.0,21000000.0,21000000.0,21000000.0,16000000.0,16000000.0,16000000.0,16000000.0,12000000.0,12000000.0,12000000.0,12000000.0,11000000.0,11000000.0,11000000.0,11000000.0,10000000.0,10000000.0,10000000.0,10000000.0,16000000.0,16000000.0,16000000.0,16000000.0,42000000.0,42000000.0,42000000.0,42000000.0,19000000.0,19000000.0,19000000.0,19000000.0,12000000.0,12000000.0,12000000.0,12000000.0
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18000000.0,-7000000.0,18000000.0,-23000000.0,-16000000.0,-24000000.0,7000000.0,14000000.0,64000000.0,-11000000.0,6000000.0,-6000000.0,-40000000.0,42000000.0,-8000000.0,27000000.0,11000000.0,27000000.0,55000000.0,29000000.0,56000000.0,-3000000.0,-31000000.0,166000000.0,148000000.0,82000000.0,102000000.0,94000000.0,75000000.0,193000000.0,81000000.0,-72000000.0,-135000000.0,90000000.0,-48000000.0,12000000.0,31000000.0,-118000000.0
DerivativeLiabilities / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1719000000.0,2959000000.0,1719000000.0,2959000000.0,2959000000.0,2959000000.0,2089000000.0,2089000000.0,2089000000.0,2089000000.0,3163000000.0,3163000000.0,3163000000.0,3163000000.0,2557000000.0,2557000000.0,2557000000.0,2557000000.0,3010000000.0,3010000000.0,3010000000.0,3010000000.0,2920000000.0,2920000000.0,2920000000.0,2920000000.0,3096000000.0,3096000000.0,3096000000.0,3096000000.0,3261000000.0,3261000000.0,3261000000.0,3261000000.0,3438000000.0,3438000000.0,3438000000.0,3438000000.0
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicShare / USD/shares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.28,,0.46,,,1.14,,,,-2.4,,,,1.0,,,,1.07,,,,5.26,,,,0.0,,,,0.17,,,,0.36,0.05,0.11,0.3,0.42
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerDilutedShare / USD/shares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.28,,0.46,,,1.13,,,,-2.38,,,,0.99,,,,1.06,,,,5.23,,,,0.0,,,,0.17,,,,0.36,0.05,0.11,0.3,0.42
DisposalGroupIncludingDiscontinuedOperationAssetsNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7374000000.0,6854000000.0,7374000000.0,7374000000.0,7374000000.0,1920000000.0,1920000000.0,1920000000.0,1920000000.0,5188000000.0,5188000000.0,5188000000.0,5188000000.0,60000000.0,60000000.0,60000000.0,60000000.0,147000000.0,147000000.0,147000000.0,147000000.0,156000000.0,156000000.0,156000000.0,156000000.0,751000000.0,751000000.0,,,,,0.0,3105000000.0,3210000000.0,3210000000.0,3210000000.0,3210000000.0
EarningsPerShareBasic / USD/shares,2.3,-3.52,0.59,-4.84,-4.23,0.08,0.64,1.29,1.8,-3.8,1.35,2.03,2.8,2.33,0.69,1.39,1.93,3.63,0.35,0.5,3.63,0.8,1.02,0.58,1.03,4.18,1.15,0.39,1.15,0.78,1.15,1.82,0.69,1.82,-0.12,0.47,2.39,0.35,0.19,0.79,-1.3,0.25,0.72,1.5,1.72,0.39,0.95,5.63,2.34,0.21,0.49,0.25,6.52,0.62,1.1,1.9,0.84,0.54,0.56,1.1,2.28,0.17,0.37,1.9,2.2,0.55,0.14,1.58,2.7
EarningsPerShareDiluted / USD/shares,2.28,-3.52,0.58,-4.84,-4.23,0.08,0.63,1.28,1.79,-3.8,1.34,2.01,2.77,2.31,0.69,1.38,1.9,3.59,0.34,0.49,3.59,0.78,1.02,0.57,1.01,4.11,1.14,0.38,1.14,0.77,1.14,1.8,0.69,1.8,-0.12,0.47,2.36,0.35,0.19,0.78,-1.29,0.25,0.72,1.49,1.71,0.38,0.95,5.61,2.32,0.21,0.49,0.25,6.49,0.62,1.1,1.89,0.84,0.54,0.56,1.1,2.27,0.17,0.36,1.89,2.19,0.55,0.14,1.58,2.69
EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14000000.0,8000000.0,-67000000.0,-53000000.0,60000000.0,19000000.0,29000000.0,-5000000.0
EffectiveIncomeTaxRateContinuingOperations / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22,,0.18,0.17,,-0.07,0.62,0.38,,1.28,0.6,0.3,,0.44,0.27,0.38,0.12,0.25,0.15,0.2,0.12,0.141,0.26,0.209,0.12,0.145,0.215,0.172,0.33,0.082,0.16,-0.224,-0.16,-0.063,0.325,0.001,-0.42
EmployeeRelatedLiabilitiesCurrent / USD,,,,,,,,,,,,,,,,,,291000000.0,,,280000000.0,,,,,,,,,,,1090000000.0,1333000000.0,698000000.0,1333000000.0,1333000000.0,1333000000.0,1071000000.0,1071000000.0,1071000000.0,1071000000.0,1021000000.0,1021000000.0,1021000000.0,1021000000.0,953000000.0,953000000.0,953000000.0,953000000.0,838000000.0,838000000.0,838000000.0,838000000.0,1008000000.0,1008000000.0,1008000000.0,1008000000.0,978000000.0,978000000.0,1003000000.0,1003000000.0,958000000.0,958000000.0,958000000.0,847000000.0,1048000000.0,1048000000.0,1048000000.0,1048000000.0
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense / USD,,,,,,28000000.0,,,,25000000.0,,,,35000000.0,,,,31000000.0,,,31000000.0,,43000000.0,,,,20000000.0,,20000000.0,,,32000000.0,,26000000.0,,,28000000.0,,,,56000000.0,,,,48000000.0,,,,22000000.0,,,,26000000.0,,,,16000000.0,,,,24000000.0,,,,26000000.0,,,,25000000.0
EmployeeServiceShareBasedCompensationTaxBenefitFromExerciseOfStockOptions / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11000000.0,,,,4000000.0,,,,3000000.0,,,,6000000.0,,,,0.0,,,,12000000.0,,,,12000000.0,,,,7000000.0
EntityCommonStockSharesOutstanding / shares,474105809.0,474672165.0,475191771.0,475419817.0,497690945.0,489442702.0,473753233.0,468942025.0,464365339.0,461979698.0,460965160.0,462862394.0,459875217.0,465717368.0,466018445.0,464000443.0,462293691.0,465302750.0,460308460.0,461276498.0,465302750.0,443512971.0,418465546.0,420045569.0,421032334.0,421516093.0,422755899.0,424618498.0,422755899.0,425497785.0,426224367.0,936718105.0,938685172.0,,938108615.0,932398758.0,925435012.0,926105380.0,926204412.0,924922181.0,924058960.0,912713145.0,898068721.0,795706564.0,771419761.0,764047226.0,743862355.0,744047527.0,723907803.0,720271990.0,716715091.0,712224244.0,704332395.0,702799758.0,695668895.0,688810297.0,686703889.0,687231016.0,686098829.0,680320034.0,680673839.0,681477046.0,673675568.0,668013549.0,662185383.0,660594161.0,658047305.0,654385440.0,611135655.0
EntityPublicFloat / USD,21243014773.0,9230189013.0,,,,17093045816.0,,,,20425732224.0,,,,25702489551.0,,,,14591005536.0,,,14591005536.0,,19024092777.0,,,,17741657194.0,,17741657194.0,,,15100000000.0,,,,,39500000000.0,,,,32600000000.0,,,,33100000000.0,,,,20000000000.0,,,,42700000000.0,,,,45500000000.0,,,,41200000000.0,,,,43900000000.0,,,,52600000000.0
EstimatedInsuranceRecoveries / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50000000.0,50000000.0,47000000.0,47000000.0,47000000.0,47000000.0
FiniteLivedIntangibleAssetsAccumulatedAmortization / USD,,,,,4747000000.0,4747000000.0,5098000000.0,5098000000.0,5098000000.0,5098000000.0,5582000000.0,5582000000.0,5582000000.0,1592000000.0,1723000000.0,1722000000.0,1722000000.0,1722000000.0,1689000000.0,1591000000.0,1630000000.0,1591000000.0,1591000000.0,1625000000.0,1615000000.0,1615000000.0,1615000000.0,1492000000.0,1615000000.0,1492000000.0,1418000000.0,388000000.0,380000000.0,319000000.0,380000000.0,380000000.0,380000000.0,770000000.0,770000000.0,770000000.0,770000000.0,1035000000.0,1035000000.0,1035000000.0,1035000000.0,1353000000.0,1353000000.0,1353000000.0,1353000000.0,1734000000.0,1734000000.0,1734000000.0,1734000000.0,2174000000.0,2174000000.0,2174000000.0,2174000000.0,2298000000.0,2298000000.0,2493000000.0,2493000000.0,2737000000.0,2737000000.0,2737000000.0,2584000000.0,2952000000.0,2952000000.0,2952000000.0,2952000000.0
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths / USD,,,,,,,,,,,,,,,,,,92000000.0,,,89000000.0,,66000000.0,,,,88000000.0,,88000000.0,,,465000000.0,416000000.0,537000000.0,389000000.0,389000000.0,375000000.0,376000000.0,383000000.0,388000000.0,406000000.0,388000000.0,392000000.0,399000000.0,390000000.0,394000000.0,392000000.0,398000000.0,404000000.0,418000000.0,417000000.0,454000000.0,457000000.0,,,,414000000.0,,,,508000000.0,,,,453000000.0,,,,347000000.0
