fact_unit,2011-07-28,2011-10-27,2012-02-23,2012-04-27,2012-07-26,2012-10-25,2013-03-01,2013-04-25,2013-07-24,2013-10-24,2014-02-20,2014-04-24,2014-07-25,2014-10-30,2015-02-26,2015-04-30,2015-07-30,2015-10-29,2016-02-26,2016-04-28,2016-07-28,2016-10-27,2017-02-24,2017-04-27,2017-07-27,2017-10-26,2018-02-23,2018-04-25,2018-07-25,2018-10-24,2019-02-28,2019-04-24,2019-07-24,2019-10-23,2020-02-26,2020-04-29,2020-07-29,2020-10-28,2021-02-24,2021-04-28,2021-07-28,2021-10-27,2022-02-23,2022-04-28,2022-07-27,2022-10-26,2023-02-22,2023-04-26,2023-07-26,2023-10-25,2024-02-22,2024-04-24,2024-07-25,2024-10-23,2025-02-20,2025-05-01,2025-07-23,2025-10-29
DeferredIncomeNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18500000.0,18500000.0,18500000.0,18500000.0
DeferredIncomeTaxAssetsNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,7273000.0,7273000.0,7273000.0,5431000.0,5431000.0,5431000.0,5431000.0,7469000.0,7469000.0,7469000.0,7469000.0,5408000.0,5408000.0,5408000.0,5408000.0,4983000.0,4983000.0,4983000.0,4983000.0,5034000.0,5034000.0,5034000.0,5034000.0,9722000.0,9722000.0,9722000.0,9700000.0,4300000.0,4300000.0,4300000.0,4300000.0,30600000.0,30600000.0,30600000.0
DeferredIncomeTaxExpenseBenefit / USD,-2271000.0,-2251000.0,-2428000.0,465000.0,-14458000.0,-16608000.0,1673000.0,179000.0,8530000.0,11828000.0,-17104000.0,-7657000.0,-6119000.0,-6448000.0,13643000.0,5090000.0,2433000.0,-1236000.0,-12740000.0,3886000.0,-15784000.0,-13702000.0,-1366000.0,1706000.0,3474000.0,5554000.0,-5792000.0,2091000.0,3434000.0,6087000.0,15635000.0,1851000.0,4291000.0,7644000.0,-2903000.0,3702000.0,6359000.0,13288000.0,3666000.0,2825000.0,3569000.0,6812000.0,8220000.0,5464000.0,9929000.0,16255000.0,-11530000.0,-10211000.0,-14946000.0,-21676000.0,24200000.0,-2900000.0,-7000000.0,-13000000.0,-31200000.0,-2800000.0,-6400000.0,-15400000.0
DeferredIncomeTaxLiabilities / USD,,,,,,,,,,,,,,,,,,,58784000.0,,,,71334000.0,,,,73545000.0,,,,51268000.0,,,,108964000.0,,,,155166000.0,,,,179308000.0,,,,198485000.0,,,,201100000.0,,,,215600000.0,,,
DeferredIncomeTaxLiabilitiesNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,18386000.0,18386000.0,18386000.0,12070000.0,12070000.0,12070000.0,12070000.0,69857000.0,69857000.0,69857000.0,69857000.0,87096000.0,87096000.0,87096000.0,87096000.0,72991000.0,72991000.0,72991000.0,72991000.0,98656000.0,98656000.0,98656000.0,98656000.0,76202000.0,76202000.0,76202000.0,76200000.0,36700000.0,36700000.0,36700000.0,36700000.0,7600000.0,7600000.0,7600000.0
DeferredOtherTaxExpenseBenefit / USD,,,,,,,,,,,,,,,,,,,,,,,-1511000.0,,,,-5792000.0,,,,15635000.0,,,,-2903000.0,,,,3666000.0,,,,8220000.0,,,,-11530000.0,,,,24200000.0,,,,-31200000.0,,,
DeferredStateAndLocalIncomeTaxExpenseBenefit / USD,,,-199000.0,,,,-6000.0,,,,-2425000.0,,,,-2067000.0,,,,-1849000.0,,,,-813000.0,,,,2590000.0,,,,3014000.0,,,,4695000.0,,,,-2582000.0,,,,2424000.0,,,,-926000.0,,,,8500000.0,,,,-9600000.0,,,
DeferredTaxAssetsGross / USD,,,15676000.0,,,,38554000.0,,,,53699000.0,,,,61273000.0,,,,55857000.0,,,,85203000.0,,,,70989000.0,,,,57661000.0,,,,60822000.0,,,,87031000.0,,,,122470000.0,,,,110557000.0,,,,139800000.0,,,,192200000.0,,,
DeferredTaxAssetsInProcessResearchAndDevelopment / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,45400000.0,,,,92400000.0,,,
DeferredTaxAssetsLiabilitiesNet / USD,,,8423000.0,,,,26721000.0,,,,-14325000.0,,,,-1140000.0,,,,4522000.0,,,,4522000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23000000.0,,,
DeferredTaxAssetsNet / USD,,,3753000.0,,,,21451000.0,,,,-24815000.0,,,,-12076000.0,,,,48074000.0,,,,75856000.0,,,,62432000.0,,,,44629000.0,,,,46576000.0,,,,73478000.0,,,,111300000.0,,,,104863000.0,,,,134600000.0,,,,183200000.0,,,
DeferredTaxAssetsOperatingLossCarryforwards / USD,,,3365000.0,,,,6129000.0,,,,20431000.0,,,,17457000.0,,,,15665000.0,,,,36406000.0,,,,30319000.0,,,,25899000.0,,,,26349000.0,,,,20555000.0,,,,38498000.0,,,,45835000.0,,,,26800000.0,,,,34700000.0,,,
DeferredTaxAssetsTaxCreditCarryforwards / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,6331000.0,,,,6341000.0,,,,6059000.0,,,,5812000.0,,,,6100000.0,,,,4500000.0,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation / USD,,,3030000.0,,,,3987000.0,,,,4830000.0,,,,6725000.0,,,,7287000.0,,,,10725000.0,,,,5562000.0,,,,6706000.0,,,,4803000.0,,,,4297000.0,,,,4934000.0,,,,3913000.0,,,,4600000.0,,,,11900000.0,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost / USD,,,3087000.0,,,,4049000.0,,,,4946000.0,,,,13381000.0,,,,8758000.0,,,,12686000.0,,,,14268000.0,,,,10568000.0,,,,10041000.0,,,,13877000.0,,,,15289000.0,,,,18956000.0,,,,20400000.0,,,,15300000.0,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts / USD,,,921000.0,,,,963000.0,,,,1106000.0,,,,1274000.0,,,,1825000.0,,,,2849000.0,,,,2437000.0,,,,1636000.0,,,,1457000.0,,,,1312000.0,,,,3698000.0,,,,3601000.0,,,,3400000.0,,,,5800000.0,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsReserves / USD,,,961000.0,,,,5936000.0,,,,6007000.0,,,,4284000.0,,,,3360000.0,,,,3515000.0,,,,2097000.0,,,,1578000.0,,,,1773000.0,,,,4177000.0,,,,5900000.0,,,,4134000.0,,,,6700000.0,,,,5800000.0,,,
DeferredTaxAssetsValuationAllowance / USD,,,,,,,,,,,10490000.0,,,,10936000.0,,,,7783000.0,,,,9347000.0,,,,8557000.0,,,,13032000.0,,,,14246000.0,,,,13553000.0,,,,11170000.0,,,,5694000.0,,,,5200000.0,,,,9000000.0,,,
DeferredTaxLiabilities / USD,,,-7253000.0,,,,11833000.0,,,,68024000.0,,,,62413000.0,,,,10710000.0,,,,11113000.0,,,,11113000.0,,,,6639000.0,,,,62388000.0,,,,81688000.0,,,,68008000.0,,,,93622000.0,,,,66500000.0,,,,32400000.0,,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssets / USD,,,,,,,,,,,,,,,,,,,,,,,56952000.0,,,,58747000.0,,,,43800000.0,,,,82079000.0,,,,91285000.0,,,,112987000.0,,,,125815000.0,,,,117800000.0,,,,128100000.0,,,
DeferredTaxLiabilitiesPrepaidExpenses / USD,,,,,,,,,,,1433000.0,,,,1096000.0,,,,1258000.0,,,,1335000.0,,,,1753000.0,,,,1239000.0,,,,2204000.0,,,,1548000.0,,,,2384000.0,,,,2569000.0,,,,3200000.0,,,,4100000.0,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment / USD,,,,,,,,,,,3676000.0,,,,6033000.0,,,,9806000.0,,,,13047000.0,,,,13045000.0,,,,6229000.0,,,,5367000.0,,,,8891000.0,,,,13078000.0,,,,21827000.0,,,,25800000.0,,,,25100000.0,,,
DefinedContributionPlanAdministrativeExpenses / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,
DefinedContributionPlanCostRecognized / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000000.0,,,,10000000.0,,,,12000000.0,,,,12000000.0,,,,15400000.0,,,,17600000.0,,,,21500000.0,,,
DefinedContributionPlanEmployerMatchingContributionPercentOfMatch / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,1.0,,,,1.0,,,,1.0,,,,1.0,,,,1.0,,,
DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,,0.04,,,,0.04,,,,0.04,,,,0.04,,,,0.04,,,,0.04,,,
DepositsAssetsNoncurrent / USD,2989000.0,2989000.0,2989000.0,3159000.0,2241000.0,2241000.0,2241000.0,2274000.0,2274000.0,2274000.0,2274000.0,1855000.0,1855000.0,1855000.0,1855000.0,2676000.0,2676000.0,2676000.0,2676000.0,2650000.0,2650000.0,2650000.0,2650000.0,1948000.0,1948000.0,1948000.0,1948000.0,6179000.0,6179000.0,6179000.0,6179000.0,7432000.0,7432000.0,7432000.0,7432000.0,9232000.0,9232000.0,9232000.0,9232000.0,15856000.0,15856000.0,15856000.0,15856000.0,21762000.0,21762000.0,21762000.0,21762000.0,16687000.0,16687000.0,16687000.0,16600000.0,17700000.0,17700000.0,17700000.0,19700000.0,27700000.0,27700000.0,27700000.0
Depreciation / USD,4284000.0,6412000.0,7583000.0,2309000.0,4441000.0,6390000.0,8607000.0,2144000.0,4472000.0,7203000.0,8435000.0,2909000.0,5917000.0,9174000.0,10053000.0,3540000.0,7161000.0,11089000.0,12495000.0,4188000.0,9184000.0,14445000.0,15000000.0,,,,20000000.0,,,,24000000.0,,,,26000000.0,,,,26000000.0,,,,26000000.0,,,,28800000.0,,,,29000000.0,,,,29100000.0,,,
DepreciationDepletionAndAmortization / USD,,,-8875000.0,2582000.0,4936000.0,7065000.0,9873000.0,2264000.0,4710000.0,7554000.0,9262000.0,3014000.0,6143000.0,9531000.0,10511000.0,3675000.0,7429000.0,11490000.0,12992000.0,4324000.0,9457000.0,14860000.0,70372000.0,17521000.0,34961000.0,53041000.0,78532000.0,17298000.0,33158000.0,48277000.0,70165000.0,16983000.0,37567000.0,58000000.0,63643000.0,19659000.0,38413000.0,57235000.0,77743000.0,24256000.0,52235000.0,83911000.0,81165000.0,35410000.0,68516000.0,102390000.0,116944000.0,32190000.0,64127000.0,109983000.0,139600000.0,25600000.0,51700000.0,78800000.0,137900000.0,33300000.0,72100000.0,107600000.0
DerivativeAssetsCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13100000.0,
DirectCostsOfLeasedAndRentedPropertyOrEquipment / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4200000.0,6700000.0,9300000.0,1500000.0,4200000.0,6700000.0
EarningsPerShareBasic / USD/shares,0.3,0.47,0.95,0.22,0.34,0.42,0.65,0.2,-0.06,0.2,0.63,-0.09,0.21,0.61,0.37,0.34,0.63,1.04,1.07,-0.19,-0.66,-0.83,1.48,0.52,1.01,1.73,-0.11,0.69,1.37,2.42,2.64,1.46,2.67,4.3,3.7,2.35,4.09,6.26,6.61,2.0,0.36,0.51,0.87,0.19,0.35,0.51,0.6,0.23,0.44,0.62,0.75,0.22,0.46,0.69,0.93,0.02,0.06,0.19
EarningsPerShareDiluted / USD/shares,0.3,0.46,0.94,0.22,0.33,0.41,0.64,0.2,-0.06,0.19,0.62,-0.09,0.21,0.6,0.37,0.34,0.62,1.03,1.05,-0.19,-0.66,-0.83,1.46,0.52,1.0,1.71,-0.11,0.68,1.36,2.4,2.62,1.44,2.64,4.25,3.66,2.33,4.06,6.2,6.54,1.98,0.36,0.5,0.86,0.19,0.34,0.51,0.59,0.23,0.44,0.62,0.74,0.21,0.46,0.68,0.93,0.02,0.06,0.19
EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-588000.0,1374000.0,-46000.0,-410000.0,-738000.0,-1248000.0,-2117000.0,-305000.0,-286000.0,442000.0,-606000.0,-364000.0,-1700000.0,941000.0,-581000.0,-2832000.0,-4297000.0,-1500000.0,0.0,-400000.0,-100000.0,-2700000.0,-1100000.0,-1200000.0,300000.0
EffectiveIncomeTaxRateContinuingOperations / pure,,,,0.38,0.37,0.35,,0.42,1.2,0.65,,0.43,0.37,0.38,,0.38,0.38,0.38,,-0.1,0.24,0.14,,0.4,0.4,0.39,,0.37,0.28,0.33,,0.06,0.05,0.11,,0.13,0.16,0.18,,0.07,0.14,0.15,,0.2,0.25,0.25,,0.26,0.25,0.25,,0.25,0.24,0.24,,0.42,0.45,0.37
EmployeeRelatedLiabilitiesCurrent / USD,12465000.0,12465000.0,12465000.0,16695000.0,16695000.0,16695000.0,16695000.0,23831000.0,23831000.0,23831000.0,23831000.0,20104000.0,20104000.0,20104000.0,20104000.0,23155000.0,23155000.0,23155000.0,23155000.0,31045000.0,31045000.0,31045000.0,31045000.0,33803000.0,33803000.0,33803000.0,33803000.0,54104000.0,54104000.0,54104000.0,54104000.0,45588000.0,45588000.0,45588000.0,45588000.0,53087000.0,53087000.0,53087000.0,53087000.0,80998000.0,80998000.0,80998000.0,80998000.0,81794000.0,81794000.0,81794000.0,81794000.0,104988000.0,104988000.0,104988000.0,105000000.0,117800000.0,117800000.0,117800000.0,117800000.0,133300000.0,133300000.0,133300000.0
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375700000.0,327400000.0,282400000.0
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17000000.0,,,,17000000.0,,,,20400000.0,,,,2400000.0,,,,0.0,,,
EntityCommonStockSharesOutstanding / shares,25307433.0,25337014.0,25445864.0,25806357.0,28206438.0,28259893.0,28339028.0,28541165.0,28624794.0,28756248.0,28853559.0,28768360.0,32301123.0,32349264.0,32311866.0,32409761.0,32470507.0,32488830.0,32513536.0,32550768.0,32602734.0,32593441.0,32599696.0,32748797.0,32820584.0,36145490.0,36094701.0,36392021.0,36391084.0,36419787.0,36451829.0,36541576.0,36548654.0,36634976.0,36644734.0,36726443.0,39367098.0,39418077.0,39410441.0,39493550.0,394955148.0,394935769.0,394987704.0,396225292.0,395949425.0,406690060.0,406772431.0,408539209.0,408336600.0,408363368.0,408409321.0,408342326.0,409816848.0,409959517.0,410125610.0,421886653.0,423650362.0,423822791.0
EntityPublicFloat / USD,6.58e+17,658000000.0,1400000000.0,,,,2200000000.0,,,,3500000000.0,,,,4900000000.0,,,,6400000000.0,,,,7000000000.0,,,,8000000000.0,,,,15000000000.0,,,,20000000000.0,,,,24600000000.0,,,,28700000000.0,,,,23700000000.0,,,,36000000000.0,,,,30100000000.0,,,
EquitySecuritiesFvNi / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
EquitySecuritiesFvNiGainLoss / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500000.0,11500000.0,
EquitySecuritiesFvNiUnrealizedGainLoss / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500000.0,11500000.0,
FinanceLeaseInterestExpense / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,300000.0,600000.0,1100000.0
FinanceLeaseInterestPaymentOnLiability / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,300000.0,600000.0,900000.0
FinanceLeaseLiability / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,13000000.0,13000000.0,13000000.0,13000000.0,15000000.0,15000000.0,15000000.0
FinanceLeaseLiabilityCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3100000.0,3100000.0,3100000.0,3100000.0,5000000.0,5000000.0,5000000.0
FinanceLeaseLiabilityNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,9900000.0,9900000.0,9900000.0,9900000.0,10000000.0,10000000.0,10000000.0
FinanceLeaseLiabilityPaymentsDue / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,14600000.0,14600000.0,14600000.0,14600000.0,16600000.0,16600000.0,16600000.0
FinanceLeaseLiabilityPaymentsDueAfterYearFive / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,
FinanceLeaseLiabilityPaymentsDueNextTwelveMonths / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3900000.0,5200000.0,5400000.0,5900000.0,5400000.0,5900000.0,5900000.0,6000000.0
FinanceLeaseLiabilityPaymentsDueYearFive / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,
FinanceLeaseLiabilityPaymentsDueYearFour / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2900000.0,100000.0,100000.0,400000.0,400000.0,0.0,0.0,100000.0
FinanceLeaseLiabilityPaymentsDueYearThree / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3900000.0,4100000.0,4400000.0,4900000.0,4900000.0,400000.0,400000.0,500000.0
FinanceLeaseLiabilityPaymentsDueYearTwo / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3900000.0,5200000.0,5400000.0,5900000.0,5900000.0,4900000.0,4900000.0,5000000.0
FinanceLeaseLiabilityPaymentsRemainderOfFiscalYear / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3900000.0,2700000.0,1500000.0,,4500000.0,3000000.0,1500000.0
FinanceLeaseLiabilityUndiscountedExcessAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1600000.0,1600000.0,1600000.0,1600000.0,1600000.0,1600000.0,1600000.0
FinanceLeasePrincipalPayments / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2200000.0,3400000.0
FinanceLeaseRightOfUseAsset / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10800000.0,10800000.0,10800000.0,10800000.0,15700000.0,15700000.0,15700000.0
FinanceLeaseRightOfUseAssetAmortization / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1900000.0,2300000.0,3500000.0
FinanceLeaseWeightedAverageDiscountRatePercent / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.078,0.078,0.078,0.078,0.064,0.064,0.064
FinancingReceivableAllowanceForCreditLossExcludingAccruedInterest / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15110000.0,15110000.0,,13374000.0,13374000.0,13374000.0,,12200000.0,12200000.0,12200000.0,13400000.0,23200000.0,23200000.0,23200000.0
FinancingReceivableExcludingAccruedInterestAllowanceForCreditLossWriteoffAfterRecovery / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6763000.0,9858000.0,,2929000.0,10626000.0,17508000.0,,2000000.0,11100000.0,17000000.0,19500000.0,9800000.0,17800000.0,25400000.0
FinancingReceivableExcludingAccruedInterestCreditLossExpenseReversal / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6086000.0,7797000.0,,3321000.0,6890000.0,13468000.0,,4700000.0,13900000.0,25700000.0,18300000.0,7900000.0,17000000.0,25800000.0
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths / USD,,,,,,,27100000.0,,,,23500000.0,,,,48500000.0,,,,43000000.0,,,,33000000.0,,,,29000000.0,,,,48000000.0,,,,72000000.0,,,,89000000.0,,,,87000000.0,,,,69100000.0,,,,70800000.0,,,,81900000.0,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive / USD,,,,,,,9900000.0,,,,5100000.0,,,,12900000.0,,,,15800000.0,,,,18000000.0,,,,17000000.0,,,,26000000.0,,,,39000000.0,,,,39000000.0,,,,39000000.0,,,,30200000.0,,,,30800000.0,,,,40400000.0,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour / USD,,,,,,,18900000.0,,,,10000000.0,,,,14900000.0,,,,17400000.0,,,,19000000.0,,,,20000000.0,,,,29000000.0,,,,45000000.0,,,,48000000.0,,,,47000000.0,,,,37300000.0,,,,34700000.0,,,,49300000.0,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree / USD,,,,,,,20800000.0,,,,18900000.0,,,,22400000.0,,,,20300000.0,,,,21000000.0,,,,21000000.0,,,,34000000.0,,,,51000000.0,,,,58000000.0,,,,59000000.0,,,,45500000.0,,,,43300000.0,,,,58900000.0,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo / USD,,,,,,,23500000.0,,,,20800000.0,,,,36200000.0,,,,28500000.0,,,,24000000.0,,,,24000000.0,,,,42000000.0,,,,61000000.0,,,,70000000.0,,,,71000000.0,,,,57000000.0,,,,54800000.0,,,,68700000.0,,,
FiniteLivedIntangibleAssetsNet / USD,,,18774000.0,20530000.0,20530000.0,20530000.0,20530000.0,170632000.0,170632000.0,170632000.0,170632000.0,144472000.0,144472000.0,144472000.0,144472000.0,241622000.0,241622000.0,241622000.0,241622000.0,238318000.0,238318000.0,238318000.0,238318000.0,195965000.0,195965000.0,195965000.0,195965000.0,182892000.0,182892000.0,182892000.0,182892000.0,288911000.0,288911000.0,288911000.0,288911000.0,421196000.0,421196000.0,421196000.0,421196000.0,426745000.0,426745000.0,426745000.0,426745000.0,435662000.0,435662000.0,435662000.0,435662000.0,329306000.0,329306000.0,329306000.0,329300000.0,313700000.0,313700000.0,313700000.0,313700000.0,433200000.0,433200000.0,433200000.0
ForeignCurrencyTransactionGainLossRealized / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200000.0,,1400000.0,900000.0,700000.0,-600000.0,-200000.0,-400000.0,100000.0,-200000.0,400000.0,1300000.0,2200000.0,-300000.0,-400000.0,-800000.0,-600000.0,1400000.0,-100000.0,-100000.0,-300000.0
GeneralAndAdministrativeExpense / USD,24727000.0,37168000.0,44248000.0,10899000.0,26744000.0,43375000.0,47776000.0,14494000.0,39985000.0,59602000.0,58362000.0,29820000.0,52517000.0,74457000.0,77154000.0,24897000.0,51147000.0,76535000.0,96956000.0,25363000.0,55272000.0,86346000.0,103916000.0,27476000.0,57703000.0,88275000.0,115507000.0,33995000.0,68552000.0,104550000.0,123297000.0,40590000.0,78646000.0,117658000.0,146128000.0,40076000.0,82413000.0,127943000.0,156659000.0,58873000.0,116276000.0,181598000.0,178740000.0,63850000.0,122076000.0,186747000.0,299698000.0,77961000.0,155306000.0,246576000.0,256800000.0,89500000.0,180100000.0,274400000.0,338700000.0,98500000.0,208400000.0,314300000.0
Goodwill / USD,79602000.0,79602000.0,80321000.0,79602000.0,79602000.0,79602000.0,79602000.0,91784000.0,91784000.0,91784000.0,91784000.0,718078000.0,718078000.0,718078000.0,718078000.0,718587000.0,718587000.0,718587000.0,718587000.0,1138805000.0,1138805000.0,1138805000.0,1138805000.0,1252945000.0,1252945000.0,1252945000.0,1252945000.0,1254866000.0,1254866000.0,1254866000.0,1254866000.0,1283457000.0,1283457000.0,1283457000.0,1283457000.0,1611535000.0,1611535000.0,1611535000.0,1611535000.0,1882020000.0,1882020000.0,1882020000.0,1882020000.0,2235999000.0,2235999000.0,2235999000.0,2235999000.0,2321015000.0,2321015000.0,2321015000.0,2321000000.0,2314800000.0,2314800000.0,2314800000.0,2314800000.0,2386200000.0,2386200000.0,2386200000.0
GoodwillForeignCurrencyTranslationGainLoss / USD,,,,,,,,,,,,,,,,,,,,,-1207000.0,-1207000.0,-1207000.0,-4479000.0,-4479000.0,-4479000.0,-4479000.0,2874000.0,2874000.0,2874000.0,2874000.0,-1860000.0,-1860000.0,-1860000.0,-1860000.0,2681000.0,2681000.0,2681000.0,2681000.0,5572000.0,5572000.0,5572000.0,5572000.0,-2777000.0,-2777000.0,-2777000.0,-2777000.0,-16752000.0,-16752000.0,-16752000.0,-16700000.0,8600000.0,8600000.0,8600000.0,8600000.0,-5500000.0,-5500000.0,-5500000.0
GoodwillImpairmentLoss / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GrossProfit / USD,69371000.0,105753000.0,135945000.0,37052000.0,76767000.0,119421000.0,142661000.0,44295000.0,101346000.0,166465000.0,163571000.0,70427000.0,147325000.0,227902000.0,235070000.0,85433000.0,193660000.0,305784000.0,311758000.0,113624000.0,239647000.0,374997000.0,418957000.0,156839000.0,321029000.0,491518000.0,522879000.0,175207000.0,357087000.0,549137000.0,663816000.0,211241000.0,441123000.0,674576000.0,744827000.0,257272000.0,529114000.0,810750000.0,921899000.0,312938000.0,636057000.0,983812000.0,1110480000.0,368949000.0,759716000.0,1166438000.0,1350051000.0,420346000.0,855683000.0,1304240000.0,1586900000.0,465200000.0,958700000.0,1459700000.0,1768400000.0,515200000.0,1057200000.0,1609200000.0
ImpairmentOfIntangibleAssetsFinitelived / USD,,,,,,,,,,,,0.0,0.0,0.0,0.0,1053000.0,1053000.0,1799000.0,0.0,1402000.0,2778000.0,2778000.0,1799000.0,,,,2778000.0,,,,23000.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic / USD,,,39000000.0,,,,30200000.0,,,,29100000.0,,,,36100000.0,,,,53200000.0,,,,71000000.0,,,,2000000.0,,,,135000000.0,,,,167000000.0,,,,294000000.0,,,,403000000.0,,,,290600000.0,,,,408800000.0,,,,493200000.0,,,
