fact_unit,2010-07-29,2010-10-29,2011-03-01,2011-05-06,2011-08-05,2011-11-09,2012-02-01,2012-02-29,2012-05-09,2012-08-02,2012-11-08,2012-12-17,2013-03-01,2013-05-03,2013-05-08,2013-08-08,2013-11-08,2014-02-26,2014-05-02,2014-07-02,2014-07-31,2014-11-03,2015-02-27,2015-05-01,2015-07-31,2015-11-09,2016-02-29,2016-05-10,2016-08-09,2016-11-09,2017-02-28,2017-05-08,2017-07-18,2017-08-04,2017-11-09,2018-03-01,2018-05-10,2018-08-09,2018-11-09,2019-03-01,2019-05-09,2019-08-09,2019-11-07,2020-02-28,2020-04-29,2020-05-08,2020-08-10,2020-11-06,2021-02-25,2021-05-07,2021-06-17,2021-08-06,2021-11-08,2022-02-24,2022-05-06,2022-08-05,2022-11-04,2023-02-24,2023-05-05,2023-08-03,2023-11-02,2024-02-23,2024-05-08,2024-08-01,2024-11-12,2025-02-27,2025-05-08,2025-08-06,2025-11-05
DebtInstrumentCarryingAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3292500000.0,3292500000.0,3292500000.0,3892500000.0,3292500000.0,3892500000.0,3892500000.0,3892500000.0,3975500000.0,3975500000.0,3975500000.0,3975500000.0,3875000000.0,3875000000.0,3875000000.0,3875000000.0,3875000000.0,3875000000.0,3875000000.0,3875000000.0,3875000000.0,3875000000.0,3875000000.0
DebtInstrumentUnamortizedDiscountPremiumNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,5245000.0,,5245000.0,,,75826000.0,,,,61377000.0,,379324000.0,-368976000.0,357887000.0,,347306000.0,357887000.0,357887000.0,357887000.0,6029000.0,6283000.0,6029000.0,6029000.0,6029000.0,5215000.0,5215000.0,5215000.0,5215000.0,4366000.0,4366000.0,4366000.0,4366000.0,3479000.0,3479000.0,3479000.0,3479000.0,2554000.0,2554000.0,2554000.0
DecreaseInUnrecognizedTaxBenefitsIsReasonablyPossible / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22500000.0,,2000000.0,12700000.0,14600000.0,,24000000.0,24000000.0,24500000.0,,,9900000.0,4100000.0,3200000.0,4500000.0,3700000.0,4500000.0,1800000.0,1800000.0,900000.0,1200000.0,1000000.0,12200000.0,7000000.0,600000.0,800000.0,800000.0,13800000.0,1200000.0,1100000.0,1100000.0,100000.0,,,
DeferredFederalIncomeTaxExpenseBenefit / USD,,,,,,,,29287000.0,,,,29287000.0,-7031000.0,-7031000.0,,,,-23293000.0,,-23293000.0,,,40414000.0,,,,-821000.0,,,,74255000.0,,74255000.0,,,-50254000.0,,,,-100798000.0,,,,-255477000.0,,,,,-14027000.0,,-11273000.0,,,-2159000.0,,,,31025000.0,,,,-32723000.0,,,,76185000.0,,,
DeferredFinanceCostsCurrentNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600000.0,1000000.0
DeferredFinanceCostsNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15766000.0,,15766000.0,,,33314000.0,,,,27564000.0,,49759000.0,48830000.0,46791000.0,,50499000.0,44987000.0,44987000.0,44987000.0,45541000.0,46201000.0,45541000.0,45541000.0,45541000.0,40364000.0,40364000.0,40364000.0,40364000.0,34908000.0,34908000.0,34908000.0,34908000.0,29279000.0,29279000.0,29279000.0,29279000.0,23463000.0,23463000.0,23463000.0
DeferredForeignIncomeTaxExpenseBenefit / USD,,,,,,,,-811000.0,,,,-811000.0,-689000.0,-689000.0,,,,-12829000.0,,-12829000.0,,,-5316000.0,,,,-6158000.0,,,,-476000.0,,-476000.0,,,-5805000.0,,,,-8865000.0,,,,-1437000.0,,,,,-6635000.0,,-6635000.0,,,-896000.0,,,,-5190000.0,,,,-6619000.0,,,,-112214000.0,,,
DeferredIncomeTaxAssetsNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66321000.0,66321000.0,66321000.0,64786000.0,64786000.0,64786000.0,64786000.0,,167054000.0,192496000.0,192496000.0,192496000.0,292820000.0,272368000.0,293487000.0,293487000.0,293487000.0,334937000.0,334937000.0,334937000.0,334937000.0,276947000.0,276947000.0,276947000.0,276947000.0,259803000.0,259803000.0,259803000.0,259803000.0,262557000.0,262557000.0,262557000.0
DeferredIncomeTaxExpenseBenefit / USD,64123000.0,83278000.0,-153490000.0,6816000.0,-5812000.0,6113000.0,-153490000.0,27707000.0,6374000.0,14136000.0,-44548000.0,27707000.0,-6074000.0,-6074000.0,3129000.0,819000.0,5410000.0,-35483000.0,-11010000.0,-35483000.0,-6737000.0,-5939000.0,37076000.0,3799000.0,5849000.0,88739000.0,-9096000.0,867000.0,7260000.0,-7851000.0,76869000.0,2430000.0,76869000.0,-90902000.0,-99955000.0,-59786000.0,3717000.0,6580000.0,-344120000.0,-119181000.0,-31895000.0,-11258000.0,-36866000.0,-285278000.0,,-65107000.0,-39332000.0,-26184000.0,-23005000.0,-46295000.0,-19840000.0,-16060000.0,925000.0,-12753000.0,-10007000.0,-20731000.0,-21749000.0,15384000.0,-14828000.0,-32663000.0,6517000.0,-57969000.0,11711000.0,26627000.0,44789000.0,-29953000.0,6777000.0,16964000.0,5223000.0
DeferredIncomeTaxLiabilities / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350219000.0,,,,360326000.0,,,,,57790000.0,,57790000.0,,,78724000.0,,,,192995000.0,,,,104201000.0,,,,116354000.0,,,
DeferredIncomeTaxLiabilitiesNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348773000.0,348773000.0,,228798000.0,,228798000.0,228798000.0,,35070000.0,35070000.0,35070000.0,35070000.0,23600000.0,23600000.0,23600000.0,23600000.0,,21388000.0,18285000.0,18285000.0,18285000.0,17213000.0,18285000.0,17213000.0,17213000.0,17213000.0,130261000.0,130261000.0,130261000.0,130261000.0,32631000.0,32631000.0,32631000.0,32631000.0,26302000.0,26302000.0,26302000.0,26302000.0,11770000.0,11770000.0,11770000.0
DeferredStateAndLocalIncomeTaxExpenseBenefit / USD,,,,,,,,-769000.0,,,,-769000.0,1646000.0,1646000.0,,,,639000.0,,639000.0,,,1978000.0,,,,-2117000.0,,,,3090000.0,,3090000.0,,,-3727000.0,,,,-9518000.0,,,,-28364000.0,,,,,-2343000.0,,-1932000.0,,,-9698000.0,,,,-10451000.0,,,,-18627000.0,,,,6076000.0,,,
DeferredTaxAssetInterestCarryforward / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28673000.0,,28673000.0,,,56630000.0,,,,52104000.0,,,,64463000.0,,,,31531000.0,,,
DeferredTaxAssetsGross / USD,,,,,,,,241690000.0,,,,241690000.0,243547000.0,243547000.0,,,,212910000.0,,212910000.0,,,244611000.0,,,,228061000.0,,,,233917000.0,,233917000.0,,221500000.0,264912000.0,,,,514068000.0,,,,517365000.0,,,,,284914000.0,,364786000.0,,,426088000.0,,,,483742000.0,,,,419649000.0,,,,509530000.0,,,
DeferredTaxAssetsInProcessResearchAndDevelopment / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,49113000.0,,,,89979000.0,,,
DeferredTaxAssetsLiabilitiesNet / USD,,,,,,,,-234653000.0,,,,-234653000.0,-260117000.0,-260117000.0,,,,-302975000.0,,-302975000.0,,,-286596000.0,,,,,,,,,,,,,31251000.0,,,,31251000.0,,,,41186000.0,,,,,174211000.0,,254083000.0,,,276274000.0,,,,204676000.0,,,,244316000.0,,,,233501000.0,,,
DeferredTaxAssetsNet / USD,,,,,,,,201424000.0,,,,201424000.0,198463000.0,198463000.0,,,,152127000.0,,152127000.0,,,182258000.0,,,,129711000.0,,,,143435000.0,,143435000.0,,,176742000.0,,,,381470000.0,,,,401512000.0,,,,,232001000.0,,311873000.0,,,354998000.0,,,,397671000.0,,,,348517000.0,,,,349855000.0,,,
DeferredTaxAssetsOperatingLossCarryforwards / USD,,,,,,,,35298000.0,,,,35298000.0,31000000.0,31000000.0,,,,27177000.0,,27177000.0,,,52336000.0,,,,55579000.0,,,,68048000.0,,68048000.0,,,63948000.0,,,,292812000.0,,,,291639000.0,,,,,152469000.0,,152672000.0,,,152346000.0,,,,85613000.0,,,,60143000.0,,,,177740000.0,,,
DeferredTaxAssetsOther / USD,,,,,,,,32103000.0,,,,32103000.0,21912000.0,21912000.0,,,,13374000.0,,13374000.0,,,10212000.0,,,,12322000.0,,,,16057000.0,,16057000.0,,,30044000.0,,,,42331000.0,,,,53631000.0,,,,,20711000.0,,100380000.0,,,25532000.0,,,,33211000.0,,,,25340000.0,,,,34822000.0,,,
DeferredTaxAssetsTaxCreditCarryforwards / USD,,,,,,,,12765000.0,,,,12765000.0,10518000.0,10518000.0,,,,5095000.0,,5095000.0,,,6138000.0,,,,13585000.0,,,,13753000.0,,13753000.0,,,11570000.0,,,,78715000.0,,,,89397000.0,,,,,68787000.0,,68787000.0,,,102012000.0,,,,128731000.0,,,,137481000.0,,,,89737000.0,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost / USD,,,,,,,,68633000.0,,,,68633000.0,84543000.0,84543000.0,,,,66962000.0,,66962000.0,,,69101000.0,,,,69342000.0,,,,76285000.0,,76285000.0,,,87914000.0,,,,77976000.0,,,,82698000.0,,,,,14274000.0,,14274000.0,,,16073000.0,,,,15491000.0,,,,20653000.0,,,,27448000.0,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9283000.0,,,,116415000.0,,,,17871000.0,,,,21382000.0,,,
DeferredTaxAssetsValuationAllowance / USD,,,,,,,,40266000.0,,,,40266000.0,45084000.0,45084000.0,,,,60783000.0,,60783000.0,,,62353000.0,,,,98350000.0,,,,90482000.0,,90482000.0,,,88170000.0,,,,132598000.0,,,,115853000.0,,,,,52913000.0,,52913000.0,,,71090000.0,,,,86071000.0,,,,71132000.0,,,,159675000.0,,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43568000.0,,43568000.0,,,44200000.0,,,,165551000.0,,,,76169000.0,,,,65349000.0,,,
DeferredTaxLiabilitiesOther / USD,,,,,,,,8124000.0,,,,8124000.0,11437000.0,11437000.0,,,,14602000.0,,14602000.0,,,21841000.0,,,,25883000.0,,,,19138000.0,,19138000.0,,,17555000.0,,,,15241000.0,,,,21080000.0,,,,,891000.0,,891000.0,,,737000.0,,,,737000.0,,,,668000.0,,,,5610000.0,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment / USD,,,,,,,,16648000.0,,,,16648000.0,16264000.0,16264000.0,,,,6018000.0,,6018000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3275000.0,,3275000.0,,,17218000.0,,,,4923000.0,,,,11239000.0,,,,22738000.0,,,
DefinedContributionPlanEmployerMatchingContributionPercent / pure,,,,,,,,,,,,,0.03,0.03,,,,0.03,,0.03,,,0.03,,,,0.03,,,,0.03,,0.03,,,0.03,,,,0.03,,,,0.03,,,,,0.03,,0.03,,,0.03,,,,0.1,,,,0.1,,,,0.1,,,
DefinedContributionPlanEmployerMatchingContributionPercentOfMatch / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,0.5,,0.5,,,0.5,,,,0.5,,,,1.0,,,,,1.0,,1.0,,,1.0,,,,1.0,,,,1.0,,,,1.0,,,
DefinedContributionPlanMaximumAnnualContributionsPerEmployeeAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000.0,,,,10000.0,,,
DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent / pure,,,,,,,,,,,,,,,,,,0.5,,0.5,,,0.5,,,,0.5,,,,0.5,,0.5,,,0.5,,,,0.5,,,,0.5,,,,,0.5,,0.5,,,0.75,,,,0.75,,,,0.75,,,,0.75,,,
Depreciation / USD,33091000.0,48380000.0,67716000.0,15793000.0,32418000.0,47016000.0,67716000.0,61391000.0,13439000.0,63897000.0,43373000.0,61391000.0,63897000.0,63897000.0,12115000.0,24340000.0,37490000.0,56719000.0,14016000.0,56719000.0,31052000.0,44541000.0,52481000.0,14818000.0,30075000.0,44208000.0,58909000.0,15568000.0,31068000.0,46693000.0,61156000.0,15795000.0,61156000.0,33370000.0,51321000.0,62205000.0,19888000.0,38227000.0,55490000.0,71676000.0,19257000.0,38062000.0,56987000.0,74265000.0,,18971000.0,17045000.0,25578000.0,34827000.0,9394000.0,34827000.0,19063000.0,30284000.0,34355000.0,10457000.0,20518000.0,30622000.0,41271000.0,10497000.0,21985000.0,32664000.0,41402000.0,10552000.0,25117000.0,42427000.0,43594000.0,20521000.0,41613000.0,66915000.0
DilutiveSecurities / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,-514000.0,0.0,0.0,0.0,-1799000.0,-2430000.0,-10355000.0,-34104000.0,0.0,-7442000.0,-12569000.0,-19490000.0,-33531000.0,,-6696000.0,-12774000.0,-20107000.0,-24783000.0,-5480000.0,-24783000.0,-9427000.0,-9823000.0,-25997000.0,-467000.0,-428000.0,-907000.0,-9999000.0,-98000.0,-153000.0,-196000.0,-993000.0,-30000.0,-64000.0,-76000.0,-222000.0,-8000.0,-13000.0,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicShare / USD/shares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,0.19,1.45,-1.8,1.45,-2.0,-1.75,0.22,,0.0,0.0,-1.64,,,,0.0,,,,-0.01,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerDilutedShare / USD/shares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,0.18,1.32,-1.61,1.28,-1.78,-1.53,0.2,,0.0,0.0,-1.43,,,,0.0,,,,-0.01,,,
DividendsPayableCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
EarningsPerShareBasic / USD/shares,0.08,0.24,-1.12,-0.16,-0.05,0.11,-1.12,-7.06,0.2,0.68,1.43,-7.06,0.93,0.93,0.42,0.92,1.38,2.01,0.64,2.01,1.33,2.5,1.85,0.44,0.22,4.15,3.42,0.32,1.03,1.82,4.98,0.1,4.98,-2.31,-1.78,1.44,0.34,1.18,3.43,-0.52,0.86,3.47,5.22,3.81,,1.06,1.11,1.82,3.48,-1.11,3.54,-0.7,0.06,2.5,0.65,1.17,1.64,0.73,0.63,0.52,0.98,1.01,0.43,0.93,1.52,1.28,0.46,0.96,1.49
EarningsPerShareDiluted / USD/shares,0.08,0.24,-1.08,-0.16,-0.04,0.11,-1.08,-7.06,0.19,0.63,1.32,-7.06,0.93,0.93,0.38,0.85,1.28,1.85,0.61,1.85,1.29,2.41,1.71,0.41,0.2,3.91,3.29,0.3,0.97,1.71,4.68,0.09,4.68,-2.31,-1.78,1.33,0.29,0.99,2.82,-0.52,0.71,3.05,4.55,3.18,,0.91,0.97,1.6,3.05,-1.0,3.02,-0.63,0.06,2.15,0.57,1.04,1.46,0.66,0.6,0.5,0.94,0.93,0.42,0.89,1.46,1.24,0.44,0.93,1.43
EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4002000.0,5474000.0,9401000.0,-6434000.0,2746000.0,44000.0,-207000.0,11604000.0,,815000.0,361000.0,-2534000.0,-1887000.0,-5996000.0,-1887000.0,-1152000.0,725000.0,-1568000.0,-3930000.0,-3636000.0,-6429000.0,5426000.0,-4197000.0,-10786000.0,-17501000.0,-7570000.0,1820000.0,1421000.0,-2104000.0,-7809000.0,-5947000.0,-4361000.0,2281000.0
EffectiveIncomeTaxRateContinuingOperations / pure,,,,,0.93,0.54,0.93,,0.44,0.28,0.4,,,,0.47,0.41,0.4,,0.33,,0.37,0.33,,0.38,0.76,0.19,,0.22,0.34,0.19,,0.16,,-0.34,-0.37,,,0.01,,,,0.01,,,,,0.15,0.01,,,,,,,,,,,,,,,0.26,,,,0.2,0.22,0.22
EffectiveIncomeTaxRateReconciliationFdiiAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,12646000.0,,,
EmployeeRelatedLiabilitiesCurrent / USD,,,,,,,,56878000.0,,,,56878000.0,83692000.0,83692000.0,,,,51537000.0,,51537000.0,,,85006000.0,,,,101830000.0,,,,104481000.0,,104481000.0,,,106301000.0,,,,108431000.0,,,,137583000.0,,,,,47745000.0,,47745000.0,,,65239000.0,,,,88670000.0,,,,90098000.0,,,,103336000.0,,,
EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.0,,,,5100000.0,,,,6400000.0,,,,10600000.0,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized / USD,,,,,,,,107800000.0,,,,107800000.0,92400000.0,92400000.0,,,,86200000.0,,86200000.0,,,113200000.0,,,,190600000.0,,,,177900000.0,,177900000.0,,,423200000.0,,,,326000000.0,,,,272600000.0,,,162800000.0,,142500000.0,,142500000.0,,,270900000.0,,,,365300000.0,,,,367900000.0,,,,358000000.0,,,
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense / USD,,,,,,,,26800000.0,,,,26800000.0,32200000.0,32200000.0,,,,32700000.0,,32700000.0,,,31300000.0,,,,19300000.0,,,,22200000.0,,22200000.0,,,,,,,,,,,,,,,,107200000.0,,107200000.0,,,110400000.0,,,,136600000.0,,,,95100000.0,,,,72500000.0,,,
EmployeeServiceShareBasedCompensationTaxBenefitFromExerciseOfStockOptions / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53800000.0,,,,53500000.0,,,
EntityCommonStockSharesOutstanding / shares,104594041.0,100382241.0,,89888134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260016024.0,265983244.0,268971789.0,270274610.0,,276810727.0,283085312.0,285148288.0,285592764.0,282986452.0,279306106.0,279323890.0,278460751.0,278086755.0,271811565.0,268011754.0,265668115.0,257895012.0,251090997.0,250429132.0,245225322.0,240622147.0,236070189.0
EntityPublicFloat / USD,2087054860.0,2160316388.0,1932385781.0,2711241049.0,2985357951.0,3093995639.0,1932385781.0,3079546221.0,3697700632.0,3937627516.0,4319523212.0,3079546221.0,3754179431.0,3754179431.0,,3963580179.0,4316591180.0,3630574214.0,,3630574214.0,,,5330631790.0,5469956006.0,,,6083825075.0,,,,4111134940.0,,,,,7528899120.0,,,,11833394558.0,,,,16892708488.0,16892708488.0,,,,25004429888.0,,,,,44438964739.0,,,,19648496863.0,,,,11627988894.0,,,,7861445877.0,,,
EquitySecuritiesWithoutReadilyDeterminableFairValueAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63400000.0,63400000.0,0.0,235100000.0,235100000.0,235100000.0,235055000.0,,353100000.0,5100000.0,5100000.0,5100000.0,14200000.0,5100000.0,14200000.0,14200000.0,14200000.0,14200000.0,14200000.0,14200000.0,14200000.0,14200000.0,14200000.0,14200000.0,14200000.0,14300000.0,14300000.0,14300000.0,14300000.0,19300000.0,19300000.0,19300000.0
EquitySecuritiesWithoutReadilyDeterminableFairValueDownwardPriceAdjustmentAnnualAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2588000.0,4931000.0,192000.0,2588000.0,2588000.0,4931000.0,,150000.0,,,,,,,,,,,,,,,,0.0,,,,0.0,,,
EquitySecuritiesWithoutReadilyDeterminableFairValueDownwardPriceAdjustmentCumulativeAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2600000.0,2700000.0,3000000.0,7000000.0,,58100000.0,6100000.0,6100000.0,2100000.0,2100000.0,2100000.0,2100000.0,2100000.0,2100000.0,2100000.0,2100000.0,2100000.0,2100000.0,2100000.0,2100000.0,2100000.0,2100000.0,2100000.0,2100000.0,2100000.0,2100000.0,2100000.0,2100000.0,2100000.0
EquitySecuritiesWithoutReadilyDeterminableFairValueImpairmentLossAnnualAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2100000.0,0.0,2100000.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0
EquitySecuritiesWithoutReadilyDeterminableFairValueUpwardPriceAdjustmentAnnualAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128786000.0,128986000.0,0.0,128786000.0,128786000.0,128986000.0,,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization / USD,,,,,,16582000.0,16582000.0,16582000.0,,,22585000.0,16582000.0,22585000.0,22585000.0,,,,32393000.0,,32393000.0,83310000.0,83310000.0,83310000.0,98937000.0,98937000.0,98937000.0,98937000.0,133546000.0,133546000.0,133546000.0,133546000.0,102168000.0,133546000.0,102168000.0,102168000.0,102168000.0,74957000.0,74957000.0,74957000.0,74957000.0,136405000.0,136405000.0,136405000.0,136405000.0,,215198000.0,13744000.0,13744000.0,13744000.0,15551000.0,13744000.0,15551000.0,15551000.0,15551000.0,35674000.0,35674000.0,35674000.0,35674000.0,78160000.0,78160000.0,78160000.0,78160000.0,121489000.0,121489000.0,121489000.0,121489000.0,130170000.0,130170000.0,130170000.0
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths / USD,,,,,,,,,,,,,45110000.0,45110000.0,,,,38238000.0,,38238000.0,,,44262000.0,,,,39153000.0,,32581000.0,22800000.0,23815000.0,,23815000.0,,68567000.0,72395000.0,,,,71155000.0,,,,63844000.0,,,,,813000.0,,813000.0,,51256000.0,51336000.0,,,,45635000.0,,,,42386000.0,,,,36991000.0,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour / USD,,,,,,,,,,,,,7435000.0,7435000.0,,,,2758000.0,,2758000.0,,,4547000.0,,,,953000.0,,4463000.0,3180000.0,1203000.0,,1203000.0,,10735000.0,12529000.0,,,,16310000.0,,,,12870000.0,,30119000.0,,,450000.0,,450000.0,,34862000.0,35035000.0,,,,18322000.0,,,,7968000.0,,,,13283000.0,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree / USD,,,,,,,,,,,,,17157000.0,17157000.0,,,,8141000.0,,8141000.0,,,13441000.0,,,,5205000.0,,7044000.0,6310000.0,2866000.0,,2866000.0,,47775000.0,44438000.0,,,,19433000.0,,,,22781000.0,,39859000.0,,,596000.0,,596000.0,,47063000.0,47164000.0,,,,36276000.0,,,,18253000.0,,,,13729000.0,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo / USD,,,,,,,,,,,,,30637000.0,30637000.0,,,,19131000.0,,19131000.0,,,24099000.0,,,,14880000.0,,14896000.0,12527000.0,6922000.0,,6922000.0,,51422000.0,56624000.0,,,,51916000.0,,,,27454000.0,,45014000.0,,,706000.0,,706000.0,,48989000.0,49081000.0,,,,42925000.0,,,,35799000.0,,,,22705000.0,,,
FiniteLivedIntangibleAssetsGross / USD,,,,,,24605000.0,24605000.0,24605000.0,,,49204000.0,24605000.0,49204000.0,49204000.0,,,,136333000.0,,136333000.0,,,152317000.0,,,,185639000.0,,194237000.0,194237000.0,194237000.0,,194237000.0,,136974000.0,136974000.0,,,,279551000.0,,,,309723000.0,,347177000.0,,,20869000.0,,20869000.0,,19846000.0,19846000.0,,,,230718000.0,,,,246901000.0,,,,244182000.0,,,
FiniteLivedIntangibleAssetsNet / USD,,,,,,8023000.0,8023000.0,8023000.0,,,26619000.0,8023000.0,26619000.0,26619000.0,,,,103940000.0,,103940000.0,,,69007000.0,,,,86702000.0,,60691000.0,60691000.0,60691000.0,,60691000.0,,34806000.0,34806000.0,,,,204594000.0,,,,173318000.0,,131979000.0,,,7125000.0,,7125000.0,,4295000.0,4295000.0,,,,195044000.0,,,,168741000.0,,,,122693000.0,,,
ForeignCurrencyTransactionGainLossBeforeTax / USD,,,,,,292000.0,292000.0,1228000.0,,,4050000.0,1228000.0,314000.0,314000.0,348000.0,,,3660000.0,,3660000.0,,,-1050000.0,,,-612000.0,-2883000.0,5848000.0,4537000.0,4851000.0,,,,,,,,,,,,,,,,,,,5300000.0,,5300000.0,,,-900000.0,,,,-600000.0,,,,-1800000.0,,,,-1972000.0,,,
GeneralAndAdministrativeExpense / USD,142604000.0,218802000.0,346623000.0,73964000.0,148881000.0,223638000.0,346623000.0,282393000.0,76291000.0,156844000.0,241472000.0,282393000.0,316500000.0,316500000.0,91788000.0,178111000.0,271185000.0,321062000.0,95724000.0,321062000.0,199239000.0,275216000.0,386461000.0,95089000.0,204986000.0,311973000.0,378142000.0,114794000.0,244143000.0,378265000.0,443610000.0,132251000.0,433369000.0,279827000.0,404296000.0,512055000.0,143595000.0,293817000.0,529397000.0,530446000.0,184184000.0,372547000.0,563450000.0,719257000.0,,213616000.0,118467000.0,187135000.0,182252000.0,79319000.0,182252000.0,147523000.0,236484000.0,256138000.0,87665000.0,201058000.0,304560000.0,311207000.0,100705000.0,211343000.0,325512000.0,414821000.0,90611000.0,198309000.0,305404000.0,435868000.0,106241000.0,220545000.0,324468000.0
Goodwill / USD,999355000.0,999355000.0,967735000.0,989493000.0,989493000.0,989493000.0,967735000.0,967735000.0,1358524000.0,1358524000.0,1358524000.0,967735000.0,989493000.0,989493000.0,1616154000.0,1616154000.0,1616154000.0,1358524000.0,1675323000.0,1358524000.0,1675323000.0,1675323000.0,1616154000.0,1754926000.0,1754926000.0,1754926000.0,1754926000.0,2245364000.0,2245364000.0,2245364000.0,1754926000.0,1924052000.0,1754926000.0,1924052000.0,2245364000.0,2245364000.0,2559066000.0,2559066000.0,2559066000.0,1924052000.0,2726859000.0,2726859000.0,2726859000.0,2559066000.0,,2726859000.0,1239839000.0,1239839000.0,1245012000.0,1270532000.0,1245012000.0,1270532000.0,1270532000.0,1239839000.0,2411996000.0,2411996000.0,2411996000.0,1270532000.0,2348366000.0,2348366000.0,2348366000.0,2411996000.0,2342612000.0,2342612000.0,2342612000.0,2348366000.0,2310730000.0,2310730000.0,2310730000.0
GoodwillAcquiredDuringPeriod / USD,,,,,,369933000.0,369933000.0,44698000.0,,,212289000.0,44698000.0,397423000.0,397423000.0,,,,264439000.0,,264439000.0,,,67781000.0,,,,,,,,552864000.0,,556575000.0,,32237000.0,32237000.0,,,,661396000.0,,,,208423000.0,,168866000.0,,,3553000.0,,3553000.0,1721538000.0,1243331000.0,0.0,,,,1243063000.0,,,,27086000.0,,,,12525000.0,,,
GoodwillForeignCurrencyTranslationGainLoss / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-48370000.0,,-48370000.0,,-10371000.0,-10371000.0,,,,48048000.0,,,,-18442000.0,,-8678000.0,,,-8726000.0,,-8726000.0,-18949000.0,-86413000.0,30948000.0,,,,-101599000.0,,,,-90716000.0,,,,-18279000.0,,,
