fact_unit,2019-05-09,2019-09-03,2019-11-07,2020-02-11,2020-05-11,2020-08-27,2020-11-06,2021-02-04,2021-05-06,2021-08-24,2021-11-04,2022-02-03,2022-05-04,2022-08-18,2022-11-02,2023-02-08,2023-05-03,2023-08-17,2023-11-01,2024-02-07,2024-05-01,2024-08-16,2024-11-01,2025-02-05,2025-04-29,2025-05-01,2025-08-15,2025-11-06
DefinedBenefitPlanPensionPlansWithAccumulatedBenefitObligationsInExcessOfPlanAssetsAggregateAccumulatedBenefitObligation / USD,,,,,,,,,,1625000000.0,,,,1351000000.0,,,,357000000.0,,,,799000000.0,,,,,786000000.0,
DefinedBenefitPlanPensionPlansWithAccumulatedBenefitObligationsInExcessOfPlanAssetsAggregateFairValueOfPlanAssets / USD,,601400000.0,,,,1265000000.0,,,,1290000000.0,,,,1070000000.0,,,,177000000.0,,,,589000000.0,,,,,574000000.0,
DefinedBenefitPlanPlanAmendments / USD,,0.0,,,,11000000.0,,,,0.0,,,,-15000000.0,,,,1000000.0,,,,-4000000.0,,,,,1000000.0,
DefinedBenefitPlanPlanAssetsBenefitsPaid / USD,,37600000.0,,,,37600000.0,,,,77000000.0,,,,79000000.0,,,,70000000.0,,,,62000000.0,,,,,61000000.0,
DefinedBenefitPlanPlanAssetsContributionsByPlanParticipant / USD,,6400000.0,,,,6100000.0,,,,6000000.0,,,,6000000.0,,,,6000000.0,,,,6000000.0,,,,,6000000.0,
DefinedBenefitPlanPlanAssetsForeignCurrencyTranslationGainLoss / USD,,-4800000.0,,,,-11600000.0,,,,-15000000.0,,,,90000000.0,,,,-96000000.0,,,,27000000.0,,,,,-1000000.0,
DefinedBenefitPlanRecognizedNetGainLossDueToCurtailments / USD,,1800000.0,,,,2700000.0,,,,0.0,,,,0.0,,,,1000000.0,,,,0.0,,,,,0.0,
DefinedBenefitPlanRecognizedNetGainLossDueToSettlements1 / USD,,-64300000.0,,,,-2000000.0,,,,-2000000.0,,0.0,0.0,-6000000.0,,-3000000.0,-3000000.0,-3000000.0,0.0,0.0,0.0,3000000.0,-1000000.0,-1000000.0,,-1000000.0,-5000000.0,
DefinedBenefitPlanServiceCost / USD,,17900000.0,3900000.0,7800000.0,11700000.0,16300000.0,6000000.0,12000000.0,19000000.0,15000000.0,6000000.0,12000000.0,19000000.0,23000000.0,6000000.0,12000000.0,18000000.0,27000000.0,4000000.0,9000000.0,13000000.0,24000000.0,4000000.0,9000000.0,4000000.0,13000000.0,13000000.0,4000000.0
DefinedBenefitPlanSettlementsPlanAssets / USD,,42700000.0,,,,27100000.0,,,,42000000.0,,,,40000000.0,,,,244000000.0,,,,27000000.0,,,,,19000000.0,
DefinedContributionPlanCostRecognized / USD,,39900000.0,,,,39800000.0,,,,40000000.0,,,,64000000.0,,,,68000000.0,,,,79000000.0,,,40000000.0,,87000000.0,
Depreciation / USD,,322500000.0,,,,320800000.0,,,,306000000.0,,,,403000000.0,,,,,,,,,,,457000000.0,,,
DepreciationAmortizationAndAccretionNet / USD,,351800000.0,,,,352700000.0,,,,350000000.0,,,,607000000.0,,,,572000000.0,,,,579000000.0,,,,,569000000.0,140000000.0
DepreciationDepletionAndAmortization / USD,,374200000.0,86000000.0,187000000.0,269600000.0,357100000.0,184000000.0,332000000.0,499000000.0,453000000.0,145000000.0,287000000.0,426000000.0,652000000.0,177000000.0,332000000.0,479000000.0,574000000.0,151000000.0,284000000.0,428000000.0,625000000.0,149000000.0,295000000.0,,448000000.0,586000000.0,141000000.0
DerivativeAssets / USD,,31100000.0,38300000.0,38300000.0,38300000.0,38300000.0,40000000.0,40000000.0,40000000.0,40000000.0,40000000.0,40000000.0,40000000.0,40000000.0,13000000.0,13000000.0,13000000.0,13000000.0,19000000.0,19000000.0,19000000.0,19000000.0,4000000.0,4000000.0,,4000000.0,4000000.0,7000000.0
DerivativeAssetsCurrent / USD,,,,,,,,,,,,,,,13000000.0,13000000.0,13000000.0,13000000.0,19000000.0,19000000.0,19000000.0,19000000.0,4000000.0,4000000.0,,4000000.0,4000000.0,7000000.0
DerivativeAssetsNoncurrent / USD,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
DerivativeFairValueHedgeIncludedInEffectivenessGainLoss / USD,,,,,,,,,,,,,,,,,,16000000.0,,,,16000000.0,,,,,16000000.0,
DerivativeInstrumentsGainLossReclassificationFromAccumulatedOCIToIncomeEstimatedNetAmountToBeTransferred / USD,,,,,,,,,,,,,,,,,,,,,,,,,19000000.0,,,
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,9000000.0,
DerivativeLiabilities / USD,,8400000.0,13900000.0,13900000.0,13900000.0,13900000.0,24000000.0,24000000.0,24000000.0,24000000.0,4000000.0,4000000.0,4000000.0,4000000.0,89000000.0,89000000.0,89000000.0,89000000.0,103000000.0,103000000.0,103000000.0,103000000.0,113000000.0,113000000.0,,113000000.0,113000000.0,568000000.0
DerivativeLiabilitiesCurrent / USD,,,,,,,,,,,,,,,19000000.0,19000000.0,19000000.0,19000000.0,6000000.0,6000000.0,6000000.0,6000000.0,5000000.0,5000000.0,,5000000.0,5000000.0,416000000.0
DerivativeLiabilitiesNoncurrent / USD,,,,,,,,,,,,,,,70000000.0,70000000.0,70000000.0,70000000.0,97000000.0,97000000.0,97000000.0,97000000.0,108000000.0,108000000.0,,108000000.0,108000000.0,152000000.0
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax / USD,,900000.0,-7100000.0,-7100000.0,-7100000.0,900000.0,-7000000.0,,,1000000.0,,,,,,,,,,,,,,,90000000.0,,,
DiscontinuedOperationTaxEffectOfDiscontinuedOperation / USD,,200000.0,600000.0,600000.0,600000.0,200000.0,1000000.0,,,0.0,,,,,,,,,,,,,,,31000000.0,,,
DisposalGroupIncludingDiscontinuedOperationAssetsNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,2194000000.0,,,
DisposalGroupIncludingDiscontinuedOperationForeignCurrencyTranslationGainsLosses / USD,,,,,,,,,,,,,,,,,,73000000.0,,,,73000000.0,,,,,73000000.0,
DisposalGroupNotDiscontinuedOperationGainLossOnDisposal / USD,,,,,,,,,,,,,,,,0.0,0.0,0.0,,215000000.0,215000000.0,,,0.0,-57000000.0,,,
DividendsCommonStockCash / USD,,489100000.0,,,,,,,574000000.0,,188000000.0,374000000.0,556000000.0,,183000000.0,368000000.0,550000000.0,,181000000.0,365000000.0,545000000.0,732000000.0,176000000.0,361000000.0,127000000.0,542000000.0,723000000.0,180000000.0
EarningsPerShareBasic / USD/shares,,0.49,0.09,0.205,0.302,0.497,0.041,0.155,0.269,0.364,0.127,0.267,0.439,0.382,0.131,0.28,0.457,0.604,0.156,0.465,0.585,0.532,0.105,0.198,5.07,0.327,0.709,0.132
EarningsPerShareDiluted / USD/shares,,0.48,0.08,0.204,0.301,0.494,0.041,0.155,0.269,0.363,0.126,0.265,0.438,0.382,0.131,0.279,0.456,0.602,0.155,0.461,0.581,0.529,0.105,0.198,4.95,0.327,0.705,0.132
EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,-8100000.0,-9300000.0,-22000000.0,-12100000.0,-27500000.0,-11000000.0,-22000000.0,-61000000.0,1000000.0,21000000.0,55000000.0,46000000.0,-45000000.0,-27000000.0,-47000000.0,-31000000.0,58000000.0,-60000000.0,-92000000.0,-94000000.0,-108000000.0,-29000000.0,-40000000.0,25000000.0,-35000000.0,-88000000.0,31000000.0
EffectiveIncomeTaxRateContinuingOperations / pure,,0.208,0.178,0.175,0.185,0.164,0.229,0.205,0.217,0.284,0.237,0.223,0.217,0.226,0.237,0.223,0.218,0.219,0.199,0.116,0.125,0.269,0.201,0.187,,0.182,0.154,0.182
EmployeeRelatedLiabilitiesCurrent / USD,,269300000.0,378400000.0,378400000.0,378400000.0,378400000.0,477000000.0,477000000.0,477000000.0,477000000.0,523000000.0,523000000.0,523000000.0,523000000.0,471000000.0,471000000.0,471000000.0,471000000.0,396000000.0,396000000.0,396000000.0,396000000.0,399000000.0,399000000.0,273000000.0,399000000.0,399000000.0,619000000.0
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,77000000.0,
EntityCommonStockSharesOutstanding / shares,13001.0,1625907855.0,1620141827.0,1604047277.0,1574437347.0,1568481519.0,1568481519.0,1561977648.0,1541792948.0,1538319792.0,1533168898.0,1513727218.0,1502766703.0,1489019556.0,1489019556.0,1485779968.0,1471443801.0,1448493870.0,1445343212.0,1445343212.0,1445343212.0,1445343212.0,1445343212.0,1445343212.0,,1445343212.0,2305359941.0,2308359941.0
EntityNumberOfEmployees / employee,,,,,,,47000.0,47000.0,47000.0,46000.0,46000.0,,,,,,,,,,,,,,36000.0,,,
EntityPublicFloat / USD,,,,,,17400000000.0,,,,18400000000.0,,,,18100000000.0,,,,17300000000.0,,,,13900000000.0,,,,,21100000000.0,
EquityMethodInvestmentAggregateCost / USD,,,,,,,,,,,,,,,,,,22000000.0,,,,89000000.0,,,,,87000000.0,
EquityMethodInvestmentDividendsOrDistributions / USD,,6900000.0,,,4700000.0,8700000.0,0.0,7000000.0,7000000.0,8000000.0,3000000.0,3000000.0,4000000.0,7000000.0,,,,4000000.0,,,,0.0,,,,,0.0,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInEarnings / USD,,-2400000.0,,,,800000.0,,,,0.0,,,,1000000.0,,,,0.0,,9000000.0,10000000.0,-2000000.0,,,,,-9000000.0,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilitySettlements / USD,,18600000.0,,,,13000000.0,,,,1000000.0,,,,0.0,,,,1000000.0,,,,0.0,,,,,2000000.0,
FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue / USD,,36100000.0,,,,27600000.0,,,,15000000.0,,,,14000000.0,,,,18000000.0,,,,16000000.0,,,,,46000000.0,
FinanceLeaseInterestExpense / USD,,,,,500000.0,800000.0,,,,1000000.0,,,,1000000.0,,,,1000000.0,,,,1000000.0,,,1000000.0,,2000000.0,
FinanceLeaseInterestPaymentOnLiability / USD,,,,,400000.0,700000.0,,,,1000000.0,,,,1000000.0,,,,1000000.0,,,,1000000.0,,,,,2000000.0,
FinanceLeaseLiability / USD,,,4200000.0,4000000.0,33900000.0,33200000.0,,,,33000000.0,,,,32000000.0,,,,62000000.0,,,,50000000.0,,,29000000.0,,43000000.0,
FinanceLeaseLiabilityCurrent / USD,,,1300000.0,1200000.0,1800000.0,1600000.0,,,,2000000.0,,,,2000000.0,,,,10000000.0,,,,10000000.0,,,7000000.0,,11000000.0,
FinanceLeaseLiabilityNoncurrent / USD,,,2900000.0,2800000.0,32100000.0,31600000.0,,,,31000000.0,,,,30000000.0,,,,52000000.0,,,,40000000.0,,,19000000.0,,32000000.0,
FinanceLeaseLiabilityPaymentsDue / USD,,,5300000.0,5000000.0,46700000.0,45700000.0,,,,44000000.0,,,,73000000.0,,,,58000000.0,,,,50000000.0,,,34000000.0,,67000000.0,
FinanceLeaseLiabilityPaymentsDueAfterYearFive / USD,,,300000.0,400000.0,34900000.0,32600000.0,,,,31000000.0,,,,29000000.0,,,,26000000.0,,,,24000000.0,,,8000000.0,,30000000.0,
FinanceLeaseLiabilityPaymentsDueNextTwelveMonths / USD,,,,,,2900000.0,,,,3000000.0,,,,12000000.0,,,,11000000.0,,,,12000000.0,,,9000000.0,,17000000.0,
FinanceLeaseLiabilityPaymentsDueYearFive / USD,,,700000.0,800000.0,2600000.0,2200000.0,,,,2000000.0,,,,2000000.0,,,,2000000.0,,,,2000000.0,,,1000000.0,,3000000.0,
FinanceLeaseLiabilityPaymentsDueYearFour / USD,,,800000.0,800000.0,2600000.0,2600000.0,,,,2000000.0,,,,7000000.0,,,,2000000.0,,,,2000000.0,,,2000000.0,,3000000.0,
FinanceLeaseLiabilityPaymentsDueYearThree / USD,,,1000000.0,1000000.0,2800000.0,2600000.0,,,,3000000.0,,,,11000000.0,,,,6000000.0,,,,3000000.0,,,3000000.0,,5000000.0,
FinanceLeaseLiabilityPaymentsDueYearTwo / USD,,,1100000.0,1100000.0,2900000.0,2800000.0,,,,3000000.0,,,,12000000.0,,,,11000000.0,,,,7000000.0,,,11000000.0,,9000000.0,
FinanceLeaseLiabilityUndiscountedExcessAmount / USD,,,1100000.0,1000000.0,12800000.0,12500000.0,,,,12000000.0,,,,11000000.0,,,,8000000.0,,,,7000000.0,,,5000000.0,,11000000.0,
FinanceLeasePrincipalPayments / USD,,,500000.0,700000.0,1600000.0,3500000.0,0.0,1000000.0,1000000.0,2000000.0,1000000.0,2000000.0,3000000.0,2000000.0,1000000.0,2000000.0,2000000.0,2000000.0,1000000.0,2000000.0,3000000.0,5000000.0,3000000.0,6000000.0,5000000.0,9000000.0,11000000.0,3000000.0
FinanceLeaseRightOfUseAsset / USD,,,2300000.0,2100000.0,32000000.0,31200000.0,,,,31000000.0,,,,30000000.0,,,,62000000.0,,,,57000000.0,,,23000000.0,,57000000.0,
FinanceLeaseRightOfUseAssetAccumulatedAmortization / USD,,,,,,5800000.0,,,,6000000.0,,,,8000000.0,,,,9000000.0,,,,12000000.0,,,,,11000000.0,
FinanceLeaseRightOfUseAssetAmortization / USD,,,,,1200000.0,1800000.0,,,,2000000.0,,,,2000000.0,,,,2000000.0,,,,2000000.0,,,6000000.0,,4000000.0,
FinanceLeaseWeightedAverageDiscountRatePercent / pure,,,0.1,0.103,0.04,0.039,,,,0.039,,,,0.038,,,,0.029,,,,0.03,,,0.045,,0.03,
FiniteLivedIntangibleAssetsAccumulatedAmortization / USD,,244000000.0,318800000.0,318800000.0,318800000.0,318800000.0,502000000.0,502000000.0,502000000.0,,705000000.0,705000000.0,705000000.0,,871000000.0,871000000.0,871000000.0,,1051000000.0,1051000000.0,1051000000.0,,1214000000.0,1214000000.0,1527000000.0,1214000000.0,,1522000000.0
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths / USD,,201000000.0,,,,180200000.0,,,,176000000.0,,,,173000000.0,,,,173000000.0,,,,162000000.0,,,180000000.0,,705000000.0,580000000.0
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive / USD,,170000000.0,,,,147700000.0,,,,146000000.0,,,,138000000.0,,,,141000000.0,,,,139000000.0,,,110000000.0,,676000000.0,569000000.0
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour / USD,,177000000.0,,,,167600000.0,,,,149000000.0,,,,152000000.0,,,,141000000.0,,,,144000000.0,,,124000000.0,,681000000.0,574000000.0
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree / USD,,180200000.0,,,,171900000.0,,,,167000000.0,,,,156000000.0,,,,156000000.0,,,,145000000.0,,,138000000.0,,687000000.0,580000000.0
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo / USD,,183000000.0,,,,175700000.0,,,,172000000.0,,,,169000000.0,,,,159000000.0,,,,159000000.0,,,170000000.0,,689000000.0,582000000.0
FiniteLivedIntangibleAssetsForeignCurrencyTranslationGainLoss / USD,,,,,,,,,,,,,,,,,,,,,,,,,53000000.0,,,
FiniteLivedIntangibleAssetsGross / USD,,568800000.0,2625600000.0,2625600000.0,2625600000.0,2625600000.0,2496000000.0,2496000000.0,2496000000.0,2496000000.0,2540000000.0,2540000000.0,2540000000.0,2540000000.0,2528000000.0,2528000000.0,2528000000.0,2528000000.0,2575000000.0,2575000000.0,2575000000.0,2575000000.0,2605000000.0,2605000000.0,,2605000000.0,2605000000.0,8925000000.0
FiniteLivedIntangibleAssetsNet / USD,,324800000.0,2306800000.0,2306800000.0,2306800000.0,2306800000.0,1994000000.0,1994000000.0,1994000000.0,1994000000.0,1835000000.0,1835000000.0,1835000000.0,1835000000.0,1657000000.0,1657000000.0,1657000000.0,1657000000.0,1524000000.0,1524000000.0,1524000000.0,1524000000.0,1391000000.0,1391000000.0,,1391000000.0,1391000000.0,7403000000.0
FinitelivedIntangibleAssetsAcquired1 / USD,,,,,,,,,,,,,,,,,,,,,,,,,38000000.0,,,
ForeignCurrencyTransactionGainLossBeforeTax / USD,,,-6400000.0,5400000.0,-1000000.0,-85900000.0,-7000000.0,-15000000.0,-1000000.0,5000000.0,-1000000.0,-11000000.0,-23000000.0,16000000.0,11000000.0,2000000.0,3000000.0,-21000000.0,17000000.0,-25000000.0,-29000000.0,14000000.0,-7000000.0,-35000000.0,,-24000000.0,-28000000.0,2000000.0
ForeignCurrencyTransactionGainLossRealized / USD,,,,,,,,,,9000000.0,,,,21000000.0,,,,-4000000.0,,,,19000000.0,,,,,-17000000.0,
ForwardContractIndexedToIssuersEquityForwardRate / USD/shares,,13.8,,,,11.0,,,,10.68,,,,11.65,12.67,,,12.67,,,,12.39,,,,,12.11,
ForwardContractIndexedToIssuersEquityIndexedShares / shares,,2500000.0,,,,1000000.0,,,,2000000.0,,,,8000000.0,14000000.0,,,14000000.0,,,,9000000.0,,,,,6000000.0,
GainLossOnDispositionOfAssets / USD,,,1100000.0,9500000.0,10400000.0,18200000.0,0.0,1000000.0,1000000.0,16000000.0,1000000.0,1000000.0,2000000.0,4000000.0,,0.0,0.0,10000000.0,,5000000.0,5000000.0,3000000.0,,1000000.0,,1000000.0,5000000.0,0.0
GainLossOnSaleOfBusiness / USD,,0.0,,,,0.0,0.0,0.0,0.0,159000000.0,-6000000.0,-6000000.0,46000000.0,0.0,,0.0,0.0,44000000.0,,219000000.0,219000000.0,0.0,,0.0,,0.0,220000000.0,
GainLossOnSaleOfPropertyPlantEquipment / USD,,9800000.0,,,,,,,,,,,,,,,,,,,,6000000.0,,,,,6000000.0,21000000.0
Goodwill / USD,,2060300000.0,5156000000.0,5156000000.0,5156000000.0,2056600000.0,5339000000.0,5339000000.0,5339000000.0,5156000000.0,5419000000.0,5419000000.0,5419000000.0,5339000000.0,5285000000.0,5285000000.0,5285000000.0,5419000000.0,5366000000.0,5366000000.0,5366000000.0,5285000000.0,5345000000.0,5345000000.0,4050000000.0,5345000000.0,5366000000.0,11276000000.0
GoodwillAcquiredDuringPeriod / USD,,,,,,,,,,,,,,,21000000.0,24000000.0,64000000.0,98000000.0,12000000.0,1000000.0,1000000.0,98000000.0,,,38000000.0,,1000000.0,145000000.0
GoodwillForeignCurrencyTranslationGainLoss / USD,,-3700000.0,-32100000.0,-9500000.0,-46400000.0,-14100000.0,43000000.0,98000000.0,59000000.0,-47000000.0,-34000000.0,-49000000.0,-40000000.0,85000000.0,-69000000.0,2000000.0,19000000.0,-118000000.0,-28000000.0,21000000.0,-7000000.0,13000000.0,40000000.0,-41000000.0,99000000.0,-10000000.0,-22000000.0,1000000.0
GoodwillImpairmentLoss / USD,,24200000.0,,,,,,,,0.0,,,,0.0,,,,,,,,,,,0.0,,,
GoodwillPurchaseAccountingAdjustments / USD,,,-6600000.0,99800000.0,117200000.0,3137700000.0,,,-5000000.0,230000000.0,,,,,,-30000000.0,-30000000.0,,,,,,,-31000000.0,,-31000000.0,,
GoodwillWrittenOffRelatedToSaleOfBusinessUnit / USD,,,,,,,,,,,,,,16000000.0,,,,16000000.0,,,,,,,49000000.0,,,
GrossProfit / USD,,1911800000.0,393800000.0,844600000.0,1264200000.0,1856800000.0,547000000.0,1164000000.0,1816000000.0,1799000000.0,654000000.0,1305000000.0,1987000000.0,2536000000.0,650000000.0,1295000000.0,2026000000.0,2732000000.0,668000000.0,1330000000.0,2003000000.0,2820000000.0,645000000.0,1266000000.0,,1958000000.0,2725000000.0,659000000.0
ImpairmentOfIntangibleAssetsFinitelived / USD,,31100000.0,,,,31100000.0,0.0,0.0,0.0,31000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill / USD,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
ImpairmentOfLongLivedAssetsHeldForUse / USD,,42500000.0,,,,,,,,,,,,22000000.0,,,,,,,,,,,5000000.0,,,
ImpairmentOfLongLivedAssetsToBeDisposedOf / USD,,,,,,,,,,,,,,,90000000.0,,,10000000.0,,,,43000000.0,,,,,18000000.0,8000000.0
IncomeLossFromContinuingOperations / USD,,581000000.0,101500000.0,242100000.0,354500000.0,586600000.0,76000000.0,264000000.0,447000000.0,436000000.0,,,,624000000.0,,,,,,,,,,,550000000.0,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic / USD,,,,,,,,,,,,,,,,,,,,,,,,,326000000.0,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest / USD,,715800000.0,121500000.0,301800000.0,436600000.0,722900000.0,96000000.0,326000000.0,562000000.0,604000000.0,242000000.0,519000000.0,860000000.0,825000000.0,266000000.0,556000000.0,899000000.0,1193000000.0,,,,1115000000.0,,,652000000.0,,1251000000.0,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign / USD,,,,,,,,,,,,,,,,,,,,,,,,,326000000.0,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments / USD,,,,,,,,,,,,,,,,,,,292000000.0,786000000.0,999000000.0,,194000000.0,359000000.0,,589000000.0,,236000000.0
IncomeLossFromContinuingOperationsPerBasicShare / USD/shares,,0.49,0.09,0.205,0.302,0.497,0.045,0.16,0.274,0.363,,,,0.387,,,,0.604,,,,0.532,,,458.0,,0.709,
IncomeLossFromContinuingOperationsPerDilutedShare / USD/shares,,0.48,0.08,0.204,0.301,0.494,0.045,0.16,0.273,0.362,,,,0.387,,,,0.602,,,,0.529,,,4.47,,0.705,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity / USD,,0.0,0.0,0.0,0.0,0.0,-8000000.0,-8000000.0,-8000000.0,1000000.0,,,,-8000000.0,,,,,,,,,,,59000000.0,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare / USD/shares,,0.0,0.0,0.0,0.0,0.0,-0.005,-0.005,-0.005,0.001,,,,-0.005,,,,,,,,,,,49.0,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare / USD/shares,,0.0,0.0,0.0,0.0,0.0,-0.005,-0.005,-0.005,0.001,,,,-0.005,,,,,,,,,,,0.48,,,
IncomeLossFromEquityMethodInvestments / USD,,14100000.0,1700000.0,-6900000.0,-1300000.0,-17500000.0,2000000.0,5000000.0,8000000.0,4000000.0,19000000.0,19000000.0,19000000.0,-14000000.0,,,,19000000.0,0.0,0.0,0.0,0.0,-1000000.0,-2000000.0,,-3000000.0,0.0,0.0
IncomeLossIncludingPortionAttributableToNoncontrollingInterest / USD,,,,,,,,,,,,,,,,,,1193000000.0,,,,1115000000.0,,,,,1251000000.0,
IncomeTaxExpenseBenefit / USD,,148900000.0,21700000.0,52800000.0,80800000.0,118800000.0,22000000.0,67000000.0,123000000.0,172000000.0,61000000.0,116000000.0,187000000.0,187000000.0,63000000.0,124000000.0,196000000.0,261000000.0,58000000.0,91000000.0,125000000.0,300000000.0,39000000.0,67000000.0,102000000.0,107000000.0,193000000.0,43000000.0
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance / USD,,12000000.0,,,,5300000.0,,,,-6000000.0,,,,-17000000.0,,,,40000000.0,,,,4000000.0,,,,,-7000000.0,
IncomeTaxReconciliationChangeInEnactedTaxRate / USD,,700000.0,,,,-52900000.0,,,,-2000000.0,,,,-30000000.0,,,,,,,,,,,0.0,,,
IncomeTaxReconciliationForeignIncomeTaxRateDifferential / USD,,-69900000.0,,,,-40800000.0,,,,60000000.0,,,,70000000.0,,,,18000000.0,,,,43000000.0,,,-24000000.0,,54000000.0,
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate / USD,,,,,,216900000.0,,,,115000000.0,,,,153000000.0,,,,227000000.0,,,,212000000.0,,,137000000.0,,256000000.0,
IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost / USD,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
IncomeTaxReconciliationOtherAdjustments / USD,,,,,,,,,,,,,,,,,,,,,,,,,-6000000.0,,,
IncomeTaxReconciliationOtherReconcilingItems / USD,,900000.0,,,,-7700000.0,,,,0.0,,,,-2000000.0,,,,-58000000.0,,,,-19000000.0,,,,,-24000000.0,
IncomeTaxReconciliationPriorYearIncomeTaxes / USD,,,,,,,,,,0.0,,,,0.0,,,,32000000.0,,,,62000000.0,,,,,-39000000.0,
IncomeTaxReconciliationStateAndLocalIncomeTaxes / USD,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
IncomeTaxReconciliationTaxCredits / USD,,,,,,,,,,,,,,,,,,,,,,,,,17000000.0,,,
IncomeTaxReconciliationTaxExemptIncome / USD,,2600000.0,,,,-5700000.0,,,,,,,,,,,,0.0,,,,0.0,,,,,63000000.0,
IncomeTaxesPaid / USD,,,,,,,,,,,,,,,,,,,,,,,,,211000000.0,,,
IncomeTaxesPaidNet / USD,,160200000.0,24100000.0,62300000.0,99500000.0,149700000.0,54000000.0,184000000.0,226000000.0,148000000.0,107000000.0,168000000.0,218000000.0,304000000.0,55000000.0,110000000.0,163000000.0,321000000.0,35000000.0,91000000.0,130000000.0,256000000.0,53000000.0,124000000.0,,163000000.0,225000000.0,75000000.0
IncreaseDecreaseInAccountsPayable / USD,,137500000.0,,,,137000000.0,,,,120000000.0,,,,-48000000.0,,,,342000000.0,,,,711000000.0,,,,,-429000000.0,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities / USD,,,,,,,,,,,,,,,,,,,,,,,,,-369000000.0,,,
IncreaseDecreaseInAccountsReceivable / USD,,13200000.0,,,,-700000.0,,,,84000000.0,,,,-133000000.0,,,,189000000.0,,,,272000000.0,,,-211000000.0,,-93000000.0,
IncreaseDecreaseInInventories / USD,,48100000.0,,,,95000000.0,,,,-3000000.0,,,,-26000000.0,,,,112000000.0,,,,626000000.0,,,-294000000.0,,-248000000.0,
IncreaseDecreaseInOperatingCapital / USD,,,520000000.0,223300000.0,548100000.0,,348000000.0,192000000.0,441000000.0,,439000000.0,253000000.0,514000000.0,,562000000.0,525000000.0,728000000.0,,700000000.0,696000000.0,869000000.0,,490000000.0,445000000.0,,680000000.0,,631000000.0
IncreaseDecreaseInOtherCurrentAssets / USD,,21400000.0,,,,10000000.0,,,,52000000.0,,,,23000000.0,,,,90000000.0,,,,67000000.0,,,,,54000000.0,
IncreaseDecreaseInOtherCurrentLiabilities / USD,,-22300000.0,,,,-68200000.0,,,,97000000.0,,,,8000000.0,,,,11000000.0,,,,123000000.0,,,,,21000000.0,
IncreaseDecreaseInOtherEmployeeRelatedLiabilities / USD,,,,,,-53900000.0,,,,-32000000.0,,,,81000000.0,,,,29000000.0,,,,-20000000.0,,,,,-84000000.0,
IncreaseDecreaseInOtherOperatingCapitalNet / USD,,9900000.0,,,,-3300000.0,,,,21000000.0,,,,5000000.0,,,,-2000000.0,,,,21000000.0,,,,,35000000.0,
IncreaseDecreaseInPensionAndPostretirementObligations / USD,,-68500000.0,,,,-36400000.0,,,,-25000000.0,,,,-33000000.0,,,,-40000000.0,,,,-35000000.0,,,,,-25000000.0,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets / USD,,,,,,,,,,,,,,,,,,,,,,,,,-15000000.0,,,
