fact_unit,2009-08-26,2009-11-04,2010-02-16,2010-05-04,2010-05-05,2010-08-05,2010-11-02,2011-02-18,2011-05-02,2011-05-12,2011-07-28,2011-10-27,2012-02-15,2012-04-25,2012-05-14,2012-07-25,2012-10-24,2013-02-12,2013-04-24,2013-05-28,2013-07-24,2013-10-23,2014-02-13,2014-05-01,2014-08-05,2014-08-07,2014-11-04,2015-02-13,2015-05-06,2015-08-05,2015-11-04,2016-02-23,2016-05-06,2016-08-05,2016-11-04,2017-02-21,2017-05-05,2017-08-04,2017-11-03,2018-02-16,2018-05-04,2018-08-03,2018-11-02,2019-02-15,2019-05-03,2019-08-02,2019-10-31,2020-02-14,2020-05-08,2020-08-07,2020-10-30,2021-02-12,2021-05-06,2021-08-05,2021-11-04,2022-02-16,2022-05-12,2022-08-04,2022-11-03,2023-02-16,2023-05-04,2023-08-03,2023-11-02,2024-02-15,2024-05-02,2024-08-01,2024-11-07,2025-02-14,2025-05-01,2025-08-07,2025-10-30
EmployeeRelatedLiabilitiesCurrent / USD,,,,,,634000000.0,542000000.0,542000000.0,558000000.0,376000000.0,558000000.0,558000000.0,558000000.0,471000000.0,471000000.0,471000000.0,471000000.0,471000000.0,424000000.0,424000000.0,424000000.0,424000000.0,424000000.0,334000000.0,315000000.0,406000000.0,315000000.0,315000000.0,190000000.0,190000000.0,190000000.0,190000000.0,241000000.0,241000000.0,241000000.0,241000000.0,250000000.0,250000000.0,250000000.0,250000000.0,273000000.0,273000000.0,273000000.0,273000000.0,324000000.0,324000000.0,324000000.0,324000000.0,347000000.0,347000000.0,347000000.0,347000000.0,291000000.0,291000000.0,291000000.0,291000000.0,360000000.0,360000000.0,360000000.0,360000000.0,374000000.0,374000000.0,374000000.0,374000000.0,407000000.0,407000000.0,407000000.0,407000000.0,406000000.0,406000000.0,406000000.0
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense / USD,,,,,,-47000000.0,66000000.0,-73000000.0,10000000.0,-41000000.0,21000000.0,33000000.0,43000000.0,11000000.0,11000000.0,25000000.0,39000000.0,43000000.0,13000000.0,13000000.0,34000000.0,47000000.0,51000000.0,14000000.0,19000000.0,37000000.0,28000000.0,49000000.0,9000000.0,17000000.0,23000000.0,37000000.0,7000000.0,13000000.0,19000000.0,30000000.0,5000000.0,11000000.0,16000000.0,24000000.0,6000000.0,11000000.0,16000000.0,21000000.0,4000000.0,8000000.0,13000000.0,22000000.0,6000000.0,10000000.0,16000000.0,18000000.0,7000000.0,11000000.0,17000000.0,22000000.0,6000000.0,8000000.0,14000000.0,30000000.0,8000000.0,17000000.0,26000000.0,15000000.0,11000000.0,22000000.0,33000000.0,34000000.0,11000000.0,24000000.0,37000000.0
EntityCommonStockSharesOutstanding / shares,2295364214.0,2310943519.0,2312879064.0,2324084852.0,2312879064.0,2333888938.0,2349381030.0,336710130.0,339529896.0,,343136511.0,325536070.0,317969760.0,292062138.0,292062138.0,286306457.0,280500435.0,275983331.0,271657794.0,271657794.0,265854476.0,258712629.0,253865362.0,254207875.0,250878592.0,,240722357.0,216679202.0,210942389.0,206777008.0,176561670.0,174337851.0,174604364.0,166725634.0,165963465.0,164744310.0,163468857.0,162653552.0,161999802.0,161307525.0,162135260.0,162266801.0,163527868.0,163871288.0,164786286.0,165555527.0,171336026.0,170579096.0,170067338.0,169787092.0,169522860.0,169028294.0,169667685.0,169324600.0,168897488.0,168209089.0,167296991.0,166885127.0,167203209.0,167250071.0,167717082.0,167019632.0,165968486.0,166132981.0,166787080.0,166840999.0,167120598.0,166936952.0,166915805.0,166603894.0,166554998.0
EntityPublicFloat / USD,16.7,,14200000000.0,,14200000000.0,,,15100000000.0,,,,,16000000000.0,,,,,13800000000.0,,,,,13600000000.0,,,,,14800000000.0,,,,10800000000.0,,,,11000000000.0,,,,12600000000.0,,,,14900000000.0,,,,21400000000.0,,,,18000000000.0,,,,33200000000.0,,,,31000000000.0,,,,43000000000.0,,,,56300000000.0,,,
EnvironmentalRemediationExpense / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,57000000.0,0.0,,,,57000000.0,,,,,,,,,,,,0.0,,,,0.0,,,
EnvironmentalRemediationExpenseAfterRecovery / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,15000000.0,,15000000.0,15000000.0,,,,
EquityMethodInvestmentOtherThanTemporaryImpairment / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000000.0,1000000.0,1000000.0,,6000000.0,9000000.0,16000000.0,,3000000.0,3000000.0,3000000.0
EquityMethodInvestments / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22000000.0,9000000.0,9000000.0,9000000.0,9000000.0,17000000.0,17000000.0,17000000.0,17000000.0,13000000.0,13000000.0,13000000.0,13000000.0,12000000.0,12000000.0,12000000.0,12000000.0,20000000.0,20000000.0,20000000.0,20000000.0,16000000.0,16000000.0,16000000.0,16000000.0,24000000.0,24000000.0,24000000.0,24000000.0,12000000.0,12000000.0,12000000.0,12000000.0,13000000.0,13000000.0,13000000.0,13000000.0,11000000.0,11000000.0,11000000.0
EquitySecuritiesFVNINoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19000000.0,19000000.0,,69000000.0,69000000.0,69000000.0,,21000000.0,21000000.0,21000000.0,,28000000.0,28000000.0,28000000.0,,23000000.0,23000000.0,23000000.0
EquitySecuritiesFvNi / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19000000.0,19000000.0,19000000.0,19000000.0,19000000.0,25000000.0,25000000.0,25000000.0,25000000.0,19000000.0,,,19000000.0,,,,69000000.0,,,,21000000.0,,,,28000000.0,,,
EquitySecuritiesFvNiRealizedGainLoss / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,7000000.0,0.0,-1000000.0,15000000.0,-3000000.0,11000000.0,1000000.0,5000000.0,1000000.0,-3000000.0,5000000.0,13000000.0,-5000000.0,6000000.0,-18000000.0,-30000000.0,-35000000.0,-8000000.0,3000000.0,19000000.0,12000000.0,-30000000.0,-2000000.0,-13000000.0,-4000000.0
EquitySecuritiesWithoutReadilyDeterminableFairValueAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62000000.0,62000000.0,62000000.0,62000000.0,62000000.0,40000000.0,40000000.0,40000000.0,40000000.0,46000000.0,46000000.0,46000000.0,46000000.0,35000000.0,35000000.0,35000000.0,35000000.0,45000000.0,45000000.0,45000000.0,45000000.0,28000000.0,28000000.0,28000000.0,28000000.0,26000000.0,26000000.0,26000000.0
EscrowDeposit / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56000000.0,,56000000.0,56000000.0,56000000.0,,56000000.0,56000000.0,56000000.0
FiniteLivedIntangibleAssetsAccumulatedAmortization / USD,,,,,,1375000000.0,1312000000.0,1312000000.0,947000000.0,757000000.0,947000000.0,947000000.0,947000000.0,1114000000.0,1114000000.0,1114000000.0,1114000000.0,1114000000.0,1142000000.0,1142000000.0,1142000000.0,1142000000.0,1142000000.0,1167000000.0,47000000.0,49000000.0,47000000.0,47000000.0,54000000.0,54000000.0,54000000.0,54000000.0,62000000.0,62000000.0,62000000.0,62000000.0,162000000.0,162000000.0,162000000.0,162000000.0,322000000.0,322000000.0,322000000.0,322000000.0,489000000.0,489000000.0,489000000.0,489000000.0,710000000.0,710000000.0,710000000.0,710000000.0,947000000.0,947000000.0,947000000.0,947000000.0,1174000000.0,1174000000.0,1174000000.0,1174000000.0,1359000000.0,1359000000.0,1359000000.0,1359000000.0,1574000000.0,1574000000.0,1574000000.0,1574000000.0,1704000000.0,1704000000.0,1704000000.0
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths / USD,,,,,,,,,,,,,,,,,,25000000.0,25000000.0,25000000.0,25000000.0,25000000.0,24000000.0,24000000.0,4000000.0,2000000.0,4000000.0,4000000.0,,,,9000000.0,,,,132000000.0,,,,155000000.0,,,,187000000.0,,,,212000000.0,,206000000.0,208000000.0,209000000.0,206000000.0,206000000.0,234000000.0,238000000.0,159000000.0,160000000.0,156000000.0,174000000.0,138000000.0,139000000.0,138000000.0,145000000.0,133000000.0,134000000.0,143000000.0,143000000.0,145000000.0,148000000.0,339000000.0
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive / USD,,,,,,,,,,,,,,,,,,15000000.0,15000000.0,15000000.0,10000000.0,11000000.0,6000000.0,8000000.0,3000000.0,1000000.0,3000000.0,3000000.0,5000000.0,7000000.0,7000000.0,4000000.0,94000000.0,122000000.0,119000000.0,125000000.0,138000000.0,143000000.0,150000000.0,148000000.0,204000000.0,184000000.0,184000000.0,81000000.0,99000000.0,98000000.0,104000000.0,82000000.0,82000000.0,73000000.0,73000000.0,73000000.0,69000000.0,69000000.0,79000000.0,81000000.0,91000000.0,92000000.0,92000000.0,104000000.0,107000000.0,107000000.0,106000000.0,112000000.0,102000000.0,103000000.0,112000000.0,112000000.0,120000000.0,122000000.0,313000000.0
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour / USD,,,,,,,,,,,,,,,,,,18000000.0,18000000.0,18000000.0,16000000.0,17000000.0,13000000.0,15000000.0,3000000.0,1000000.0,3000000.0,3000000.0,6000000.0,8000000.0,8000000.0,7000000.0,97000000.0,125000000.0,122000000.0,126000000.0,139000000.0,144000000.0,152000000.0,151000000.0,207000000.0,186000000.0,187000000.0,178000000.0,200000000.0,195000000.0,198000000.0,107000000.0,105000000.0,83000000.0,83000000.0,83000000.0,73000000.0,73000000.0,85000000.0,88000000.0,100000000.0,102000000.0,101000000.0,114000000.0,107000000.0,107000000.0,107000000.0,113000000.0,114000000.0,114000000.0,124000000.0,123000000.0,122000000.0,125000000.0,317000000.0
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree / USD,,,,,,,,,,,,,,,,,,18000000.0,18000000.0,18000000.0,18000000.0,19000000.0,17000000.0,19000000.0,4000000.0,2000000.0,4000000.0,4000000.0,7000000.0,9000000.0,9000000.0,8000000.0,98000000.0,126000000.0,122000000.0,129000000.0,142000000.0,147000000.0,154000000.0,152000000.0,209000000.0,190000000.0,191000000.0,181000000.0,202000000.0,198000000.0,201000000.0,207000000.0,195000000.0,107000000.0,108000000.0,108000000.0,83000000.0,83000000.0,96000000.0,99000000.0,107000000.0,110000000.0,109000000.0,123000000.0,117000000.0,117000000.0,117000000.0,123000000.0,114000000.0,115000000.0,124000000.0,124000000.0,134000000.0,137000000.0,328000000.0
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo / USD,,,,,,,,,,,,,,,,,,23000000.0,23000000.0,23000000.0,23000000.0,24000000.0,19000000.0,21000000.0,4000000.0,2000000.0,4000000.0,4000000.0,7000000.0,9000000.0,9000000.0,9000000.0,98000000.0,126000000.0,123000000.0,130000000.0,143000000.0,148000000.0,155000000.0,154000000.0,214000000.0,193000000.0,193000000.0,183000000.0,205000000.0,200000000.0,203000000.0,210000000.0,198000000.0,203000000.0,206000000.0,206000000.0,108000000.0,108000000.0,126000000.0,129000000.0,120000000.0,123000000.0,122000000.0,136000000.0,126000000.0,126000000.0,125000000.0,132000000.0,125000000.0,125000000.0,135000000.0,134000000.0,135000000.0,138000000.0,329000000.0
FiniteLivedIntangibleAssetsGross / USD,,,,,,1968000000.0,1903000000.0,1903000000.0,1193000000.0,1210000000.0,1193000000.0,1193000000.0,1193000000.0,1162000000.0,1162000000.0,1162000000.0,1162000000.0,1162000000.0,1251000000.0,1251000000.0,1251000000.0,1251000000.0,1251000000.0,1254000000.0,53000000.0,53000000.0,53000000.0,53000000.0,77000000.0,77000000.0,77000000.0,77000000.0,111000000.0,111000000.0,111000000.0,111000000.0,983000000.0,983000000.0,983000000.0,983000000.0,1183000000.0,1183000000.0,1183000000.0,1183000000.0,1719000000.0,1719000000.0,1719000000.0,1719000000.0,2037000000.0,2037000000.0,2037000000.0,2037000000.0,2181000000.0,2181000000.0,2181000000.0,2181000000.0,2279000000.0,2279000000.0,2279000000.0,2279000000.0,2701000000.0,2701000000.0,2701000000.0,2701000000.0,2829000000.0,2829000000.0,2829000000.0,2829000000.0,2953000000.0,2953000000.0,2953000000.0
FiniteLivedIntangibleAssetsNet / USD,,,,,,593000000.0,591000000.0,591000000.0,246000000.0,453000000.0,246000000.0,246000000.0,246000000.0,48000000.0,48000000.0,48000000.0,48000000.0,48000000.0,109000000.0,109000000.0,109000000.0,109000000.0,109000000.0,87000000.0,6000000.0,4000000.0,6000000.0,6000000.0,23000000.0,23000000.0,23000000.0,23000000.0,49000000.0,49000000.0,49000000.0,49000000.0,821000000.0,821000000.0,821000000.0,821000000.0,861000000.0,861000000.0,861000000.0,861000000.0,1230000000.0,1230000000.0,1230000000.0,1230000000.0,1327000000.0,1327000000.0,1327000000.0,1327000000.0,1234000000.0,1234000000.0,1234000000.0,1234000000.0,1105000000.0,1105000000.0,1105000000.0,1105000000.0,1342000000.0,1342000000.0,1342000000.0,1342000000.0,1255000000.0,1255000000.0,1255000000.0,1255000000.0,1249000000.0,1249000000.0,1249000000.0
ForeignCurrencyTransactionGainLossBeforeTax / USD,,,,,,-28000000.0,-27000000.0,-136000000.0,7000000.0,-69000000.0,3000000.0,7000000.0,14000000.0,5000000.0,5000000.0,11000000.0,5000000.0,12000000.0,10000000.0,10000000.0,-11000000.0,-11000000.0,8000000.0,4000000.0,-7000000.0,10000000.0,-8000000.0,-1000000.0,-1000000.0,-8000000.0,2000000.0,-17000000.0,,7000000.0,-23000000.0,-3000000.0,13000000.0,27000000.0,34000000.0,-23000000.0,-2000000.0,-22000000.0,-29000000.0,46000000.0,-11000000.0,0.0,-14000000.0,-31000000.0,-4000000.0,-11000000.0,-7000000.0,-24000000.0,18000000.0,-3000000.0,-19000000.0,-22000000.0,14000000.0,8000000.0,13000000.0,-44000000.0,23000000.0,50000000.0,95000000.0,17000000.0,-19000000.0,-40000000.0,-16000000.0,37000000.0,1000000.0,4000000.0,-22000000.0
GainLossOnDerivativeInstrumentsNetPretax / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1000000.0,-2000000.0,-8000000.0,8000000.0,-17000000.0,-12000000.0,13000000.0,-4000000.0,-12000000.0,-30000000.0,-41000000.0,7000000.0,-7000000.0,11000000.0,14000000.0,-56000000.0,-4000000.0,-23000000.0,-15000000.0,15000000.0,-4000000.0,-7000000.0,-16000000.0,-14000000.0,-16000000.0,-4000000.0,6000000.0,-8000000.0,-8000000.0,-9000000.0,-19000000.0,25000000.0,-23000000.0,-57000000.0,-111000000.0,-30000000.0,7000000.0,17000000.0,-9000000.0,-61000000.0,-10000000.0,-15000000.0,7000000.0
GainsLossesOnExtinguishmentOfDebt / USD,0.0,0.0,67000000.0,67000000.0,67000000.0,67000000.0,67000000.0,14000000.0,,14000000.0,-12000000.0,-12000000.0,67000000.0,,,-81000000.0,-81000000.0,-12000000.0,,,-6000000.0,-6000000.0,-81000000.0,,,-81000000.0,0.0,-6000000.0,,,-37000000.0,0.0,,,,-37000000.0,,,,0.0,,,0.0,-2000000.0,,0.0,,0.0,,-43000000.0,,,,0.0,-56000000.0,,,-18000000.0,-18000000.0,-56000000.0,,-6000000.0,-6000000.0,-18000000.0,0.0,0.0,0.0,-6000000.0,-585000000.0,-585000000.0,-585000000.0
Goodwill / USD,2837000000.0,2837000000.0,2837000000.0,2823000000.0,2837000000.0,2823000000.0,2714000000.0,4390000000.0,1429000000.0,2916000000.0,1429000000.0,1429000000.0,1440000000.0,1428000000.0,1428000000.0,1428000000.0,1428000000.0,1429000000.0,1510000000.0,1510000000.0,1510000000.0,1510000000.0,1428000000.0,1509000000.0,361000000.0,362000000.0,361000000.0,361000000.0,383000000.0,383000000.0,383000000.0,361000000.0,420000000.0,420000000.0,420000000.0,383000000.0,728000000.0,728000000.0,728000000.0,420000000.0,938000000.0,938000000.0,938000000.0,728000000.0,1514000000.0,1514000000.0,1514000000.0,938000000.0,2067000000.0,2067000000.0,2067000000.0,1514000000.0,2219000000.0,2219000000.0,2219000000.0,2067000000.0,2565000000.0,2565000000.0,2565000000.0,2219000000.0,3312000000.0,3312000000.0,3312000000.0,2565000000.0,3401000000.0,3401000000.0,3401000000.0,3312000000.0,3526000000.0,3526000000.0,3526000000.0
GoodwillAcquiredDuringPeriod / USD,,,,,,7000000.0,38000000.0,87000000.0,,60000000.0,,20000000.0,20000000.0,3000000.0,3000000.0,3000000.0,3000000.0,20000000.0,,,,,83000000.0,22000000.0,22000000.0,,22000000.0,22000000.0,7000000.0,39000000.0,39000000.0,22000000.0,170000000.0,170000000.0,170000000.0,37000000.0,3000000.0,7000000.0,185000000.0,337000000.0,590000000.0,590000000.0,590000000.0,191000000.0,330000000.0,329000000.0,487000000.0,585000000.0,27000000.0,65000000.0,145000000.0,539000000.0,,,234000000.0,146000000.0,319000000.0,351000000.0,358000000.0,349000000.0,0.0,0.0,,800000000.0,17000000.0,15000000.0,124000000.0,109000000.0,312000000.0,288000000.0,3229000000.0
GoodwillForeignCurrencyTranslationGainLoss / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12000000.0,-18000000.0,-29000000.0,4000000.0,10000000.0,17000000.0,-29000000.0,9000000.0,-4000000.0,-4000000.0,17000000.0,7000000.0,,-4000000.0,-10000000.0,-19000000.0,-9000000.0,-5000000.0,5000000.0,4000000.0,4000000.0,-1000000.0,6000000.0,-4000000.0,-22000000.0,-50000000.0,-1000000.0,3000000.0,9000000.0,-2000000.0,-22000000.0,-5000000.0,-4000000.0,11000000.0,11000000.0,9000000.0,29000000.0,26000000.0
GoodwillImpairmentLoss / USD,,,,,,0.0,,1619000000.0,,1564000000.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,
GoodwillPurchaseAccountingAdjustments / USD,,,,,,,,,,,,,,,,,,,,,,,-2000000.0,,,,,,,1000000.0,1000000.0,,,19000000.0,25000000.0,,2000000.0,4000000.0,2000000.0,2000000.0,-2000000.0,4000000.0,17000000.0,2000000.0,9000000.0,9000000.0,9000000.0,1000000.0,,,,9000000.0,-2000000.0,-4000000.0,-3000000.0,-2000000.0,-16000000.0,-21000000.0,-22000000.0,-2000000.0,-28000000.0,-26000000.0,-32000000.0,-31000000.0,-3000000.0,-12000000.0,-13000000.0,-31000000.0,-6000000.0,-3000000.0,-5000000.0
GrossProfit / USD,4470000000.0,6273000000.0,9952000000.0,1496000000.0,9952000000.0,3206000000.0,4013000000.0,6938000000.0,853000000.0,4089000000.0,1818000000.0,2737000000.0,3477000000.0,924000000.0,924000000.0,1931000000.0,2986000000.0,3812000000.0,973000000.0,973000000.0,2033000000.0,3120000000.0,4146000000.0,955000000.0,1443000000.0,2927000000.0,2208000000.0,3194000000.0,577000000.0,1233000000.0,1919000000.0,3109000000.0,548000000.0,1196000000.0,1881000000.0,2831000000.0,502000000.0,1179000000.0,1941000000.0,2719000000.0,570000000.0,1260000000.0,2054000000.0,2869000000.0,669000000.0,1491000000.0,2392000000.0,3024000000.0,773000000.0,1704000000.0,2711000000.0,3480000000.0,787000000.0,1553000000.0,2462000000.0,3931000000.0,860000000.0,1812000000.0,2857000000.0,3608000000.0,857000000.0,1846000000.0,2878000000.0,4040000000.0,1046000000.0,2235000000.0,3515000000.0,4229000000.0,1192000000.0,2531000000.0,3963000000.0
ImpairmentOfLongLivedAssetsHeldForUse / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6000000.0,0.0,0.0,17000000.0,17000000.0,37000000.0,8000000.0,8000000.0,8000000.0,21000000.0,,,,10000000.0,,,,1000000.0,,,,0.0,,,,5000000.0,,,,0.0,,,,12000000.0,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic / USD,,,,,,,,-3743000000.0,,-1440000000.0,,,346000000.0,,,,,368000000.0,,,,,462000000.0,,,268000000.0,,566000000.0,,,,585000000.0,,,,-1355000000.0,,,,725000000.0,,,,651000000.0,,,,959000000.0,,,,980000000.0,,,,714000000.0,,,,1029000000.0,,,,1030000000.0,,,,1312000000.0,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120000000.0,324000000.0,610000000.0,844000000.0,140000000.0,367000000.0,637000000.0,1076000000.0,185000000.0,460000000.0,808000000.0,1102000000.0,224000000.0,401000000.0,652000000.0,1001000000.0,289000000.0,630000000.0,1034000000.0,1174000000.0,219000000.0,520000000.0,852000000.0,1552000000.0,358000000.0,846000000.0,1438000000.0,1515000000.0,-90000000.0,490000000.0,1184000000.0
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign / USD,,,,,,,,890000000.0,,443000000.0,,,287000000.0,,,,,296000000.0,,,,,276000000.0,,,213000000.0,,315000000.0,,,,295000000.0,,,,194000000.0,,,,192000000.0,,,,193000000.0,,,,117000000.0,,,,122000000.0,,,,287000000.0,,,,145000000.0,,,,522000000.0,,,,203000000.0,,,
IncomeTaxExpenseBenefit / USD,-122000000.0,-325000000.0,-285000000.0,-146000000.0,-285000000.0,-148000000.0,-229000000.0,1584000000.0,13000000.0,2481000000.0,135000000.0,332000000.0,188000000.0,-189000000.0,-189000000.0,-176000000.0,-93000000.0,403000000.0,85000000.0,85000000.0,148000000.0,266000000.0,-3000000.0,13000000.0,-61000000.0,-95000000.0,-72000000.0,211000000.0,4000000.0,23000000.0,107000000.0,-59000000.0,40000000.0,104000000.0,175000000.0,-465000000.0,5000000.0,64000000.0,164000000.0,274000000.0,42000000.0,114000000.0,188000000.0,282000000.0,23000000.0,69000000.0,91000000.0,1227000000.0,33000000.0,100000000.0,180000000.0,133000000.0,26000000.0,67000000.0,112000000.0,130000000.0,44000000.0,90000000.0,186000000.0,221000000.0,-49000000.0,23000000.0,75000000.0,302000000.0,79000000.0,194000000.0,321000000.0,148000000.0,-52000000.0,83000000.0,214000000.0
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance / USD,,,,,,,,,,,,,,,,,,,,,,34000000.0,,,,,,,,,,-3000000.0,,,,55000000.0,,,,-9000000.0,,,,-7000000.0,,,,-8000000.0,,,,-14000000.0,,-33000000.0,-33000000.0,-79000000.0,,-33000000.0,-33000000.0,4000000.0,,,,-34000000.0,,,,-51000000.0,,,
IncomeTaxReconciliationForeignIncomeTaxRateDifferential / USD,,,,,,,,144000000.0,,40000000.0,,,-22000000.0,,,,,-10000000.0,,,,,-23000000.0,,,-24000000.0,,-10000000.0,,,,17000000.0,,,,-27000000.0,,,,-46000000.0,,,,-25000000.0,,,,-28000000.0,,,,7000000.0,,,,4000000.0,,,,5000000.0,,,,8000000.0,,,,1000000.0,,,
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate / USD,,,,,,,,-1000000000.0,,-349000000.0,,,222000000.0,,,,,232000000.0,,,,,258000000.0,,,168000000.0,,308000000.0,,,,308000000.0,,,,-406000000.0,,,,321000000.0,,,,295000000.0,,,,377000000.0,,,,231000000.0,,,,210000000.0,,,,246000000.0,,,,326000000.0,,,,318000000.0,,,
IncomeTaxReconciliationOtherAdjustments / USD,,,,,,,,-422000000.0,,-91000000.0,,,-5000000.0,,,,,-45000000.0,,,,,-17000000.0,,,-18000000.0,,-10000000.0,,,,-4000000.0,,,,9000000.0,,,,14000000.0,,,,4000000.0,,,,7000000.0,,,,8000000.0,,,,-3000000.0,,,,5000000.0,,,,3000000.0,,,,14000000.0,,,
IncomeTaxReconciliationStateAndLocalIncomeTaxes / USD,,,,,,,,-43000000.0,,-10000000.0,,,-11000000.0,,,,,-35000000.0,,,,,-2000000.0,,,-4000000.0,,-32000000.0,,,,8000000.0,,,,-30000000.0,,,,24000000.0,,,,26000000.0,,,,39000000.0,,,,11000000.0,,,,32000000.0,,,,39000000.0,,,,55000000.0,,,,76000000.0,,,
IncomeTaxReconciliationTaxCreditsResearch / USD,,,,,,,,9000000.0,,1000000.0,,,6000000.0,,,,,6000000.0,,,,,11000000.0,,,7000000.0,,0.0,,,,18000000.0,,,,6000000.0,,,,5000000.0,,,,8000000.0,,,,4000000.0,,,,9000000.0,,,,10000000.0,,,,28000000.0,,,,20000000.0,,,,16000000.0,,,
IncomeTaxesPaidNet / USD,218000000.0,287000000.0,440000000.0,51000000.0,440000000.0,174000000.0,109000000.0,407000000.0,44000000.0,407000000.0,34000000.0,95000000.0,159000000.0,16000000.0,16000000.0,39000000.0,57000000.0,259000000.0,38000000.0,38000000.0,91000000.0,104000000.0,107000000.0,64000000.0,68000000.0,107000000.0,231000000.0,127000000.0,-2000000.0,31000000.0,36000000.0,246000000.0,39000000.0,71000000.0,86000000.0,105000000.0,52000000.0,54000000.0,62000000.0,105000000.0,21000000.0,47000000.0,83000000.0,66000000.0,36000000.0,56000000.0,79000000.0,122000000.0,23000000.0,70000000.0,111000000.0,119000000.0,22000000.0,50000000.0,90000000.0,138000000.0,78000000.0,179000000.0,230000000.0,181000000.0,33000000.0,201000000.0,270000000.0,257000000.0,100000000.0,405000000.0,477000000.0,307000000.0,26000000.0,350000000.0,453000000.0
IncreaseDecreaseInInventories / USD,137000000.0,-46000000.0,-556000000.0,-582000000.0,-556000000.0,-990000000.0,-1055000000.0,129000000.0,15000000.0,64000000.0,36000000.0,90000000.0,-111000000.0,10000000.0,10000000.0,12000000.0,38000000.0,111000000.0,-9000000.0,-9000000.0,8000000.0,51000000.0,14000000.0,5000000.0,-14000000.0,5000000.0,9000000.0,2000000.0,12000000.0,-17000000.0,-12000000.0,8000000.0,44000000.0,25000000.0,21000000.0,5000000.0,4000000.0,2000000.0,0.0,-16000000.0,69000000.0,112000000.0,83000000.0,-6000000.0,9000000.0,-37000000.0,-61000000.0,46000000.0,63000000.0,61000000.0,88000000.0,-71000000.0,-2000000.0,-3000000.0,-2000000.0,74000000.0,24000000.0,53000000.0,99000000.0,14000000.0,162000000.0,277000000.0,360000000.0,284000000.0,26000000.0,-36000000.0,-94000000.0,242000000.0,7000000.0,-29000000.0,-21000000.0
IncreaseDecreaseInOtherOperatingAssets / USD,-270000000.0,-194000000.0,705000000.0,-217000000.0,705000000.0,-507000000.0,-556000000.0,-506000000.0,70000000.0,40000000.0,-10000000.0,53000000.0,-276000000.0,13000000.0,13000000.0,-9000000.0,6000000.0,48000000.0,100000000.0,100000000.0,77000000.0,147000000.0,-61000000.0,75000000.0,23000000.0,-28000000.0,-11000000.0,112000000.0,-16000000.0,-76000000.0,9000000.0,-50000000.0,-26000000.0,-28000000.0,-38000000.0,47000000.0,43000000.0,65000000.0,102000000.0,-92000000.0,59000000.0,21000000.0,142000000.0,,-2000000.0,-43000000.0,137000000.0,,-136000000.0,-128000000.0,-104000000.0,,-48000000.0,-136000000.0,1000000.0,,-149000000.0,-134000000.0,136000000.0,,-47000000.0,14000000.0,38000000.0,205000000.0,40000000.0,29000000.0,140000000.0,1000000.0,123000000.0,183000000.0,279000000.0
