taxonomy,fact_name,unit,value,start,end,fy,fp,form,filed,frame,decimals
us-gaap,IncreaseDecreaseInFairValueOfHedgedItemInPriceRiskFairValueHedge1,USD,6500000.0,2017-05-29,2018-05-27,2018,FY,10-K,2018-06-29,,
us-gaap,IncreaseDecreaseInFairValueOfHedgedItemInPriceRiskFairValueHedge1,USD,6500000.0,2017-05-29,2018-05-27,2019,FY,10-K,2019-06-28,,
us-gaap,IncreaseDecreaseInFairValueOfHedgedItemInPriceRiskFairValueHedge1,USD,6500000.0,2017-05-29,2018-05-27,2020,FY,10-K,2020-07-02,CY2017,
us-gaap,IncreaseDecreaseInFairValueOfHedgedItemInPriceRiskFairValueHedge1,USD,-7900000.0,2018-05-28,2018-08-26,2019,Q1,10-Q,2018-09-18,,
us-gaap,IncreaseDecreaseInFairValueOfHedgedItemInPriceRiskFairValueHedge1,USD,-7900000.0,2018-05-28,2018-08-26,2020,Q1,10-Q,2019-09-18,CY2018Q3,
us-gaap,IncreaseDecreaseInFairValueOfHedgedItemInPriceRiskFairValueHedge1,USD,-4400000.0,2018-05-28,2018-11-25,2019,Q2,10-Q,2018-12-19,,
us-gaap,IncreaseDecreaseInFairValueOfHedgedItemInPriceRiskFairValueHedge1,USD,-4400000.0,2018-05-28,2018-11-25,2020,Q2,10-Q,2019-12-18,,
us-gaap,IncreaseDecreaseInFairValueOfHedgedItemInPriceRiskFairValueHedge1,USD,3500000.0,2018-08-27,2018-11-25,2019,Q2,10-Q,2018-12-19,,
us-gaap,IncreaseDecreaseInFairValueOfHedgedItemInPriceRiskFairValueHedge1,USD,3500000.0,2018-08-27,2018-11-25,2020,Q2,10-Q,2019-12-18,CY2018Q4,
us-gaap,IncreaseDecreaseInFairValueOfHedgedItemInPriceRiskFairValueHedge1,USD,-8900000.0,2018-05-28,2019-02-24,2019,Q3,10-Q,2019-03-20,,
us-gaap,IncreaseDecreaseInFairValueOfHedgedItemInPriceRiskFairValueHedge1,USD,-8900000.0,2018-05-28,2019-02-24,2020,Q3,10-Q,2020-03-18,,
us-gaap,IncreaseDecreaseInFairValueOfHedgedItemInPriceRiskFairValueHedge1,USD,-4500000.0,2018-11-26,2019-02-24,2019,Q3,10-Q,2019-03-20,,
us-gaap,IncreaseDecreaseInFairValueOfHedgedItemInPriceRiskFairValueHedge1,USD,-4500000.0,2018-11-26,2019-02-24,2020,Q3,10-Q,2020-03-18,CY2019Q1,
us-gaap,IncreaseDecreaseInFairValueOfHedgedItemInPriceRiskFairValueHedge1,USD,-7000000.0,2018-05-28,2019-05-26,2019,FY,10-K,2019-06-28,,
us-gaap,IncreaseDecreaseInFairValueOfHedgedItemInPriceRiskFairValueHedge1,USD,-7000000.0,2018-05-28,2019-05-26,2020,FY,10-K,2020-07-02,,
us-gaap,IncreaseDecreaseInFairValueOfHedgedItemInPriceRiskFairValueHedge1,USD,-7000000.0,2018-05-28,2019-05-26,2021,FY,10-K,2021-06-30,CY2018,
us-gaap,IncreaseDecreaseInFairValueOfHedgedItemInPriceRiskFairValueHedge1,USD,-5600000.0,2019-05-27,2019-08-25,2020,Q1,10-Q,2019-09-18,,
us-gaap,IncreaseDecreaseInFairValueOfHedgedItemInPriceRiskFairValueHedge1,USD,-5600000.0,2019-05-27,2019-08-25,2021,Q1,10-Q,2020-09-23,CY2019Q3,
us-gaap,IncreaseDecreaseInFairValueOfHedgedItemInPriceRiskFairValueHedge1,USD,3300000.0,2019-05-27,2019-11-24,2020,Q2,10-Q,2019-12-18,,
us-gaap,IncreaseDecreaseInFairValueOfHedgedItemInPriceRiskFairValueHedge1,USD,3300000.0,2019-05-27,2019-11-24,2021,Q2,10-Q,2020-12-17,,
us-gaap,IncreaseDecreaseInFairValueOfHedgedItemInPriceRiskFairValueHedge1,USD,8900000.0,2019-08-26,2019-11-24,2020,Q2,10-Q,2019-12-18,,
us-gaap,IncreaseDecreaseInFairValueOfHedgedItemInPriceRiskFairValueHedge1,USD,8900000.0,2019-08-26,2019-11-24,2021,Q2,10-Q,2020-12-17,CY2019Q4,
us-gaap,IncreaseDecreaseInFairValueOfHedgedItemInPriceRiskFairValueHedge1,USD,-1100000.0,2019-05-27,2020-02-23,2020,Q3,10-Q,2020-03-18,,
us-gaap,IncreaseDecreaseInFairValueOfHedgedItemInPriceRiskFairValueHedge1,USD,-1100000.0,2019-05-27,2020-02-23,2021,Q3,10-Q,2021-03-24,,
us-gaap,IncreaseDecreaseInFairValueOfHedgedItemInPriceRiskFairValueHedge1,USD,-4400000.0,2019-11-25,2020-02-23,2020,Q3,10-Q,2020-03-18,,
us-gaap,IncreaseDecreaseInFairValueOfHedgedItemInPriceRiskFairValueHedge1,USD,-4400000.0,2019-11-25,2020-02-23,2021,Q3,10-Q,2021-03-24,CY2020Q1,
us-gaap,IncreaseDecreaseInFairValueOfHedgedItemInPriceRiskFairValueHedge1,USD,2700000.0,2019-05-27,2020-05-31,2020,FY,10-K,2020-07-02,,
us-gaap,IncreaseDecreaseInFairValueOfHedgedItemInPriceRiskFairValueHedge1,USD,2700000.0,2019-05-27,2020-05-31,2021,FY,10-K,2021-06-30,,
us-gaap,IncreaseDecreaseInFairValueOfHedgedItemInPriceRiskFairValueHedge1,USD,2700000.0,2019-05-27,2020-05-31,2022,FY,10-K,2022-06-30,CY2019,
us-gaap,IncreaseDecreaseInFairValueOfHedgedItemInPriceRiskFairValueHedge1,USD,-6000000.0,2020-06-01,2020-08-30,2021,Q1,10-Q,2020-09-23,,
us-gaap,IncreaseDecreaseInFairValueOfHedgedItemInPriceRiskFairValueHedge1,USD,-6000000.0,2020-06-01,2020-08-30,2022,Q1,10-Q,2021-09-22,CY2020Q3,
