fact_unit,2019-05-31,2019-08-06,2019-10-31,2020-02-14,2020-05-07,2020-08-06,2020-11-05,2021-02-11,2021-05-05,2021-08-06,2021-11-04,2022-02-10,2022-05-05,2022-08-05,2022-11-04,2023-02-09,2023-05-04,2023-08-04,2023-11-09,2024-02-08,2024-05-02,2024-08-01,2024-11-07,2025-02-14,2025-05-08,2025-08-07,2025-11-05
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax / USD,957000000.0,-1011000000.0,-1099000000.0,1042000000.0,-72000000.0,-174000000.0,-471000000.0,-1576000000.0,-672000000.0,-575000000.0,-507000000.0,-274000000.0,-403000000.0,-160000000.0,-424000000.0,-26000000.0,91000000.0,-335000000.0,-868000000.0,-573000000.0,134000000.0,282000000.0,-41000000.0,-340000000.0,-304000000.0,-630000000.0,-206000000.0
OtherComprehensiveIncomeLossNetOfTax / USD,972000000.0,1007000000.0,1007000000.0,1289000000.0,-74000000.0,-74000000.0,-74000000.0,-2183000000.0,-663000000.0,-663000000.0,-663000000.0,-1124000000.0,-477000000.0,-477000000.0,-477000000.0,380000000.0,77000000.0,77000000.0,77000000.0,-8000000.0,67000000.0,67000000.0,67000000.0,92000000.0,-333000000.0,-333000000.0,-333000000.0
OtherComprehensiveIncomeLossTax / USD,-6000000.0,-1000000.0,-2000000.0,-144000000.0,-10000000.0,26000000.0,27000000.0,165000000.0,1000000.0,-1000000.0,3000000.0,275000000.0,29000000.0,67000000.0,103000000.0,-133000000.0,0.0,-2000000.0,-45000000.0,-172000000.0,27000000.0,63000000.0,61000000.0,-121000000.0,1000000.0,-7000000.0,-10000000.0
OtherLiabilitiesNoncurrent / USD,1620000000.0,1960000000.0,1799000000.0,1795000000.0,2064000000.0,2156000000.0,2132000000.0,2192000000.0,1989000000.0,1957000000.0,1864000000.0,1867000000.0,1814000000.0,1816000000.0,1724000000.0,1719000000.0,1704000000.0,1693000000.0,1621000000.0,1676000000.0,1692000000.0,1722000000.0,1707000000.0,1651000000.0,1587000000.0,1560000000.0,1561000000.0
OtherNoncashIncomeExpense / USD,-258000000.0,236000000.0,284000000.0,-481000000.0,92000000.0,172000000.0,184000000.0,-262000000.0,138000000.0,185000000.0,240000000.0,-246000000.0,54000000.0,143000000.0,117000000.0,-290000000.0,104000000.0,99000000.0,-181000000.0,-154000000.0,-48000000.0,-192000000.0,-342000000.0,-305000000.0,-141000000.0,-245000000.0,-377000000.0
OtherNonoperatingExpense / USD,,,,,,,,,,,,,,,,,,,90000000.0,,46000000.0,105000000.0,189000000.0,,,,
OtherNonrecurringIncomeExpense / USD,,,,,,,,,,,,,,,,,,,,,,,,-502000000.0,-127000000.0,-264000000.0,
OtherReceivablesNetCurrent / USD,,1445000000.0,1383000000.0,1417000000.0,1447000000.0,1332000000.0,1202000000.0,1132000000.0,996000000.0,985000000.0,989000000.0,1009000000.0,1028000000.0,1029000000.0,1074000000.0,1250000000.0,1246000000.0,1185000000.0,1398000000.0,1440000000.0,1344000000.0,1380000000.0,1261000000.0,1159000000.0,1146000000.0,1227000000.0,1150000000.0
PaymentForContingentConsiderationLiabilityInvestingActivities / USD,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,36000000.0,,,
PaymentsForProceedsFromHedgeInvestingActivities / USD,,,,,,,,,,,,,,,,,,,,,,,,,,-15000000.0,-15000000.0
PaymentsForProceedsFromOtherInvestingActivities / USD,2000000.0,0.0,4000000.0,41000000.0,5000000.0,1000000.0,2000000.0,3000000.0,4000000.0,5000000.0,7000000.0,13000000.0,1000000.0,2000000.0,1000000.0,7000000.0,,-20000000.0,-24000000.0,1000000.0,0.0,2000000.0,2000000.0,3000000.0,2000000.0,7000000.0,38000000.0
PaymentsForRepurchaseOfCommonStock / USD,,,0.0,0.0,0.0,0.0,25000000.0,0.0,50000000.0,50000000.0,83000000.0,25000000.0,350000000.0,550000000.0,750000000.0,275000000.0,235000000.0,600000000.0,800000000.0,950000000.0,252000000.0,332000000.0,585000000.0,1000000000.0,252000000.0,504000000.0,757000000.0
PaymentsOfDividends / USD,2000000.0,,0.0,-659000000.0,0.0,0.0,97000000.0,0.0,97000000.0,194000000.0,291000000.0,-194000000.0,97000000.0,192000000.0,295000000.0,-388000000.0,102000000.0,203000000.0,311000000.0,397000000.0,107000000.0,213000000.0,327000000.0,418000000.0,112000000.0,223000000.0,340000000.0
PaymentsToAcquireBusinessesNetOfCashAcquired / USD,,0.0,0.0,246000000.0,,9000000.0,9000000.0,0.0,,,,10000000.0,,,,,0.0,0.0,0.0,0.0,-1463000000.0,1463000000.0,1456000000.0,0.0,,,
PaymentsToAcquireEquityMethodInvestments / USD,,,0.0,22000000.0,,,10000000.0,8000000.0,,0.0,-1000000.0,10000000.0,0.0,-1000000.0,-3000000.0,1000000.0,6000000.0,6000000.0,9000000.0,4000000.0,,4000000.0,31000000.0,12000000.0,,,7000000.0
PaymentsToAcquireMarketableSecurities / USD,201000000.0,991000000.0,1235000000.0,5457000000.0,16000000.0,13000000.0,133000000.0,1257000000.0,67000000.0,361000000.0,656000000.0,138000000.0,40000000.0,56000000.0,147000000.0,995000000.0,234000000.0,236000000.0,314000000.0,204000000.0,0.0,7000000.0,83000000.0,344000000.0,132000000.0,136000000.0,137000000.0
PaymentsToAcquireProductiveAssets / USD,355000000.0,668000000.0,1020000000.0,687000000.0,663000000.0,834000000.0,1015000000.0,1501000000.0,128000000.0,202000000.0,301000000.0,1163000000.0,137000000.0,269000000.0,413000000.0,475000000.0,179000000.0,318000000.0,460000000.0,573000000.0,151000000.0,250000000.0,412000000.0,605000000.0,148000000.0,262000000.0,416000000.0
PensionAndOtherPostretirementBenefitContributions / USD,,,,,,,,,,,,323000000.0,,,,269000000.0,,,,247000000.0,,,,182000000.0,,,
PensionAndOtherPostretirementBenefitsExpenseReversalOfExpenseNoncash / USD,,,,,,,,,,,,,,,,,,,,-1292000000.0,,,,-142000000.0,,,
PensionAndOtherPostretirementDefinedBenefitPlansLiabilitiesNoncurrent / USD,6683000000.0,6474000000.0,5267000000.0,5677000000.0,5554000000.0,5538000000.0,5405000000.0,6377000000.0,6186000000.0,6039000000.0,5904000000.0,5176000000.0,4954000000.0,4767000000.0,4583000000.0,3124000000.0,2983000000.0,2838000000.0,2628000000.0,2255000000.0,2242000000.0,2236000000.0,2228000000.0,2467000000.0,2453000000.0,2452000000.0,2473000000.0
PensionContributions / USD,70000000.0,-123000000.0,-1266000000.0,3024000000.0,-50000000.0,-92000000.0,-109000000.0,1314000000.0,-95000000.0,-167000000.0,-222000000.0,,-84000000.0,-149000000.0,-202000000.0,,55000000.0,113000000.0,147000000.0,,50000000.0,91000000.0,123000000.0,,53000000.0,95000000.0,123000000.0
PensionExpenseReversalOfExpenseNoncash / USD,-79000000.0,-162000000.0,-242000000.0,295000000.0,-75000000.0,-146000000.0,-208000000.0,-321000000.0,-85000000.0,-168000000.0,-255000000.0,,-318000000.0,-641000000.0,-959000000.0,,-71000000.0,-138000000.0,-155000000.0,,36000000.0,71000000.0,105000000.0,,41000000.0,82000000.0,121000000.0
PercentageOfFIFOInventory / pure,,0.45,0.49,0.57,,,,0.59,,,,0.6,,,,0.6,,,,0.55,,,,0.6,,,
PercentageOfWeightedAverageCostInventory / pure,,0.55,0.51,0.43,,,,0.41,,,,0.4,,,,0.4,,,,0.45,,,,0.4,,,
ProceedsFromHedgeInvestingActivities / USD,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,42000000.0,42000000.0,42000000.0,0.0,,,
ProceedsFromIssuanceOfLongTermDebt / USD,253000000.0,254000000.0,756000000.0,2734000000.0,1000000000.0,1001000000.0,1001000000.0,756000000.0,875000000.0,2434000000.0,2434000000.0,1001000000.0,419000000.0,419000000.0,419000000.0,2439000000.0,311000000.0,772000000.0,1335000000.0,419000000.0,626000000.0,3427000000.0,3427000000.0,1358000000.0,1675000000.0,2559000000.0,3047000000.0
ProceedsFromPaymentsForOtherFinancingActivities / USD,-32000000.0,-69000000.0,-78000000.0,-59000000.0,-24000000.0,-42000000.0,-34000000.0,-88000000.0,-16000000.0,-20000000.0,-27000000.0,-33000000.0,-17000000.0,-24000000.0,-28000000.0,-28000000.0,-44000000.0,-46000000.0,-49000000.0,-30000000.0,-28000000.0,-42000000.0,-45000000.0,-55000000.0,-19000000.0,-27000000.0,-29000000.0
ProceedsFromRepaymentsOfShortTermDebt / USD,-97000000.0,455000000.0,2381000000.0,3610000000.0,814000000.0,173000000.0,1729000000.0,400000000.0,1619000000.0,966000000.0,1582000000.0,-1868000000.0,828000000.0,254000000.0,949000000.0,0.0,744000000.0,325000000.0,777000000.0,13000000.0,3084000000.0,885000000.0,2419000000.0,-13000000.0,656000000.0,628000000.0,1715000000.0
ProceedsFromSaleAndMaturityOfMarketableSecurities / USD,922000000.0,1576000000.0,1930000000.0,3977000000.0,36000000.0,37000000.0,42000000.0,2186000000.0,58000000.0,298000000.0,498000000.0,160000000.0,194000000.0,285000000.0,310000000.0,721000000.0,10000000.0,93000000.0,274000000.0,345000000.0,40000000.0,106000000.0,127000000.0,295000000.0,7000000.0,65000000.0,115000000.0
ProceedsFromSalesOfBusinessAffiliateAndProductiveAssets / USD,,,,,,,,,,,,,,,,,,,46000000.0,,21000000.0,34000000.0,42000000.0,73000000.0,5000000.0,20000000.0,2000000.0
ProceedsFromStockOptionsExercised / USD,45000000.0,57000000.0,81000000.0,235000000.0,35000000.0,39000000.0,43000000.0,85000000.0,14000000.0,17000000.0,19000000.0,47000000.0,38000000.0,66000000.0,71000000.0,56000000.0,40000000.0,62000000.0,66000000.0,100000000.0,7000000.0,26000000.0,28000000.0,88000000.0,8000000.0,28000000.0,30000000.0
ProfitLoss / USD,-221000000.0,-87000000.0,-87000000.0,1761000000.0,176000000.0,176000000.0,176000000.0,-5027000000.0,282000000.0,282000000.0,282000000.0,-941000000.0,603000000.0,603000000.0,603000000.0,701000000.0,567000000.0,567000000.0,567000000.0,1769000000.0,599000000.0,599000000.0,599000000.0,1158000000.0,423000000.0,423000000.0,423000000.0
PropertyPlantAndEquipmentGross / USD,,7061000000.0,7078000000.0,7340000000.0,,,,7872000000.0,,7858000000.0,7985000000.0,8253000000.0,8173000000.0,8343000000.0,8270000000.0,8364000000.0,8483000000.0,8532000000.0,8444000000.0,8551000000.0,8633000000.0,8797000000.0,8892000000.0,8956000000.0,9013000000.0,9088000000.0,9235000000.0
PropertyPlantAndEquipmentNet / USD,12186000000.0,4463000000.0,4384000000.0,4648000000.0,4521000000.0,4543000000.0,4503000000.0,4544000000.0,4358000000.0,4293000000.0,4273000000.0,4546000000.0,4299000000.0,4341000000.0,4310000000.0,4396000000.0,4333000000.0,4300000000.0,4185000000.0,4329000000.0,4271000000.0,4306000000.0,4320000000.0,4254000000.0,4206000000.0,4155000000.0,4210000000.0
ProvisionForDoubtfulAccounts / USD,,,,,60000000.0,124000000.0,153000000.0,154000000.0,60000000.0,124000000.0,54000000.0,1000000.0,-5000000.0,-3000000.0,-7000000.0,1000000.0,5000000.0,12000000.0,4000000.0,13000000.0,10000000.0,4000000.0,10000000.0,11000000.0,13000000.0,26000000.0,31000000.0
ReceivablesNetCurrent / USD,5534000000.0,7331000000.0,6547000000.0,5260000000.0,6507000000.0,7434000000.0,6574000000.0,5528000000.0,6775000000.0,6772000000.0,5627000000.0,4926000000.0,6792000000.0,6792000000.0,5818000000.0,4811000000.0,7275000000.0,6947000000.0,6273000000.0,5701000000.0,8678000000.0,7955000000.0,6581000000.0,5488000000.0,7906000000.0,7615000000.0,6651000000.0
ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax / USD,-1000000.0,-7000000.0,-7000000.0,,6000000.0,12000000.0,15000000.0,,7000000.0,29000000.0,12000000.0,,-146000000.0,-303000000.0,-444000000.0,,-12000000.0,-76000000.0,-28000000.0,,-19000000.0,-56000000.0,-46000000.0,,8000000.0,12000000.0,17000000.0
RepaymentsOfLongTermDebt / USD,31000000.0,274000000.0,1538000000.0,229000000.0,284000000.0,6803000000.0,6803000000.0,5956000000.0,1000000.0,879000000.0,879000000.0,6804000000.0,,0.0,1000000.0,1441000000.0,0.0,204000000.0,355000000.0,421000000.0,56000000.0,372000000.0,1314000000.0,1140000000.0,190000000.0,943000000.0,1529000000.0
ResearchAndDevelopmentExpense / USD,382000000.0,685000000.0,1010000000.0,591000000.0,299000000.0,568000000.0,857000000.0,1355000000.0,280000000.0,553000000.0,837000000.0,1147000000.0,281000000.0,574000000.0,871000000.0,1142000000.0,268000000.0,564000000.0,876000000.0,1187000000.0,316000000.0,645000000.0,980000000.0,1216000000.0,332000000.0,689000000.0,1037000000.0
RestrictedCash / USD,,319000000.0,319000000.0,319000000.0,,319000000.0,319000000.0,319000000.0,,,,,,,,,354000000.0,369000000.0,420000000.0,427000000.0,422000000.0,400000000.0,1.185,514000000.0,509000000.0,302000000.0,335000000.0
RestrictedCashNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,15000000.0,15000000.0,15000000.0
RestructuringAndRelatedCostIncurredCost / USD,,,,,,,,,,,,,,,,,,,300000000.0,289000000.0,33000000.0,93000000.0,95000000.0,363000000.0,,,
RestructuringCharges / USD,,,,,,,,,,,,,,,,,,,,,33000000.0,93000000.0,95000000.0,363000000.0,75000000.0,167000000.0,199000000.0
RetainedEarningsAccumulatedDeficit / USD,-7669000000.0,0.0,0.0,0.0,-425000000.0,97000000.0,-397000000.0,-425000000.0,-155000000.0,508000000.0,0.0,0.0,268000000.0,941000000.0,666000000.0,524000000.0,750000000.0,1252000000.0,614000000.0,250000000.0,487000000.0,1013000000.0,325000000.0,-41000000.0,302000000.0,992000000.0,98000000.0
RevenueRemainingPerformanceObligation / USD,,99000000.0,103000000.0,102000000.0,100000000.0,104000000.0,108000000.0,108000000.0,106000000.0,110000000.0,114000000.0,115000000.0,113000000.0,118000000.0,122000000.0,123000000.0,120000000.0,126000000.0,129000000.0,131000000.0,126000000.0,131000000.0,135000000.0,134000000.0,131000000.0,138000000.0,140000000.0
Revenues / USD,6699000000.0,9525000000.0,11472000000.0,6894000000.0,3396000000.0,8952000000.0,10863000000.0,14287000000.0,3956000000.0,9147000000.0,11010000000.0,13846000000.0,4178000000.0,9805000000.0,12176000000.0,14217000000.0,4601000000.0,10853000000.0,13630000000.0,15655000000.0,4884000000.0,10929000000.0,13519000000.0,17455000000.0,4492000000.0,10604000000.0,12930000000.0
SellingGeneralAndAdministrativeExpense / USD,959000000.0,1714000000.0,2347000000.0,1969000000.0,735000000.0,1672000000.0,2318000000.0,3041000000.0,757000000.0,1722000000.0,2319000000.0,3065000000.0,733000000.0,1731000000.0,2403000000.0,3043000000.0,735000000.0,1752000000.0,2409000000.0,3209000000.0,726000000.0,1771000000.0,2441000000.0,3173000000.0,736000000.0,1790000000.0,2461000000.0
ShortTermInvestments / USD,34000000.0,49000000.0,142000000.0,5000000.0,5000000.0,6000000.0,117000000.0,5000000.0,10000000.0,60000000.0,152000000.0,269000000.0,114000000.0,39000000.0,103000000.0,86000000.0,290000000.0,254000000.0,119000000.0,124000000.0,85000000.0,53000000.0,108000000.0,98000000.0,153000000.0,120000000.0,72000000.0
ShortTermLeaseCost / USD,5000000.0,6000000.0,13000000.0,17000000.0,,,,17000000.0,,,,14000000.0,,,,14000000.0,,,,14000000.0,,,,18000000.0,,,
StockIssuedDuringPeriodSharesNewIssues / shares,,,,586000.0,,,,586000.0,,,,586000.0,,,,3384000.0,,,,4019000.0,,,,4317000.0,,,
StockIssuedDuringPeriodValueOther / USD,45000000.0,45000000.0,45000000.0,30000000.0,,35000000.0,35000000.0,85000000.0,14000000.0,14000000.0,14000000.0,8000000.0,38000000.0,38000000.0,38000000.0,56000000.0,40000000.0,40000000.0,40000000.0,100000000.0,7000000.0,7000000.0,7000000.0,88000000.0,8000000.0,8000000.0,8000000.0
StockRepurchasedAndRetiredDuringPeriodShares / shares,,,,-824000.0,,,,-824000.0,,,,-824000.0,,,,-8503000.0,,,,20950000.0,,,,17425000.0,,,
StockholdersEquity / USD,69857000000.0,77205000000.0,71496000000.0,74660000000.0,74571000000.0,25810000000.0,25015000000.0,24309000000.0,23825000000.0,24561000000.0,24106000000.0,24824000000.0,24538000000.0,25385000000.0,24740000000.0,25384000000.0,25696000000.0,25831000000.0,24844000000.0,25302000000.0,25599000000.0,26220000000.0,25226000000.0,25037000000.0,24767000000.0,25179000000.0,24737000000.0
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest / USD,74932000000.0,79593000000.0,79593000000.0,10196000000.0,75153000000.0,75153000000.0,75153000000.0,79593000000.0,24555000000.0,24555000000.0,24555000000.0,75153000000.0,25063000000.0,25063000000.0,25063000000.0,24555000000.0,25623000000.0,25623000000.0,25623000000.0,25063000000.0,25541000000.0,25541000000.0,25541000000.0,25623000000.0,25279000000.0,25279000000.0,25279000000.0
StockholdersEquityOther / USD,60000000.0,487000000.0,487000000.0,-9000000.0,-5000000.0,-5000000.0,-5000000.0,-1000000.0,36000000.0,36000000.0,36000000.0,-47000000.0,-2000000.0,-2000000.0,-2000000.0,27000000.0,-3000000.0,-3000000.0,-3000000.0,-10000000.0,-2000000.0,-2000000.0,-2000000.0,-12000000.0,-7000000.0,-7000000.0,-7000000.0
SupplierFinanceProgramObligationCurrent / USD,,,,,,,,,,,,,,,,,180000000.0,185000000.0,192000000.0,220000000.0,165000000.0,115000000.0,115000000.0,115000000.0,153000000.0,125000000.0,124000000.0
SupplierFinanceProgramObligationDecreaseSettlement / USD,,,,,,,,,,,,,,,,,,,,,125000000.0,305000000.0,451000000.0,,109000000.0,317000000.0,444000000.0
SupplierFinanceProgramObligationIncrease / USD,,,,,,,,,,,,,,,,,,,,,163000000.0,315000000.0,460000000.0,571000000.0,184000000.0,335000000.0,516000000.0
SupplierFinanceProgramObligationPeriodIncreaseDecrease / USD,,,,,,,,,,,,,,,,,,,,,,,,-598000000.0,,,
TreasuryStockValueAcquiredCostMethod / USD,,,-25000000.0,-25000000.0,-50000000.0,-50000000.0,-25000000.0,-25000000.0,-50000000.0,-50000000.0,-50000000.0,-25000000.0,-350000000.0,-350000000.0,-350000000.0,-275000000.0,235000000.0,235000000.0,235000000.0,950000000.0,252000000.0,252000000.0,252000000.0,1000000000.0,252000000.0,252000000.0,252000000.0
UndistributedEarningsOfForeignSubsidiaries / USD,,,,4614000000.0,,,,4130000000.0,,,,3681000000.0,,,,3810000000.0,,,,4240000000.0,,,,2706000000.0,,,
UnrealizedGainLossOnInvestments / USD,,,,,,,,0.0,0.0,0.0,0.0,0.0,10000000.0,10000000.0,10000000.0,-10000000.0,,,,10000000.0,0.0,0.0,0.0,0.0,-22000000.0,-23000000.0,-14000000.0
UnrecognizedTaxBenefits / USD,,,,596000000.0,,,,741000000.0,,,,749000000.0,,,,426000000.0,,,,395000000.0,,,,377000000.0,,,
UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions / USD,,,,-19000000.0,,,,-44000000.0,,,,-167000000.0,,,,-14000000.0,,,,7000000.0,,,,3000000.0,,,
UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities / USD,,,,-6000000.0,,,,-13000000.0,,,,-9000000.0,,,,-18000000.0,,,,17000000.0,,,,24000000.0,,,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued / USD,,,,40000000.0,,,,45000000.0,,,,24000000.0,,,,18000000.0,,,,11000000.0,,,,13000000.0,,,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense / USD,,,,-27000000.0,,,,11000000.0,,,,-4000000.0,,,,-2000000.0,,,,1000000.0,,,,1000000.0,,,
UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions / USD,,,,49000000.0,,,,9000000.0,,,,54000000.0,,,,6000000.0,,,,9000000.0,,,,11000000.0,,,
UnrecognizedTaxBenefitsIncreasesResultingFromForeignCurrencyTranslation / USD,,,,1000000.0,,,,-13000000.0,,,,0.0,,,,-3000000.0,,,,0.0,,,,3000000.0,,,
UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions / USD,,,,3000000.0,,,,74000000.0,,,,77000000.0,,,,5000000.0,,,,13000000.0,,,,4000000.0,,,
UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations / USD,,,,-86000000.0,,,,-5000000.0,,,,0.0,,,,-7000000.0,,,,16000000.0,,,,5000000.0,,,
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate / USD,,,,131000000.0,,,,45000000.0,,,,188000000.0,,,,156000000.0,,,,157000000.0,,,,139000000.0,,,
UnusualOrInfrequentItemInsuranceProceeds / USD,,,,,,,,,,,,,,,,,,,,,,,,71000000.0,,98000000.0,98000000.0
VariableLeaseCost / USD,4000000.0,5000000.0,7000000.0,7000000.0,,,,7000000.0,,,,7000000.0,,,,7000000.0,,,,8000000.0,,,,8000000.0,,,
WeightedAverageNumberOfDilutedSharesOutstanding / shares,,749400000.0,749400000.0,872400000.0,749400000.0,749700000.0,749400000.0,749400000.0,752500000.0,752000000.0,752000000.0,749500000.0,749600000.0,746400000.0,744000000.0,751200000.0,730900000.0,728600000.0,726400000.0,741600000.0,716200000.0,714800000.0,713600000.0,724500000.0,702800000.0,700400000.0,698300000.0
WeightedAverageNumberOfSharesOutstandingBasic / shares,,749400000.0,749400000.0,867900000.0,749400000.0,749400000.0,749400000.0,749400000.0,749900000.0,749600000.0,749500000.0,749500000.0,743400000.0,740300000.0,738100000.0,748700000.0,727000000.0,724900000.0,722800000.0,735900000.0,712900000.0,711800000.0,710700000.0,720800000.0,700400000.0,698100000.0,695800000.0
