fact_unit,2009-07-28,2009-10-16,2010-03-01,2010-05-03,2010-07-27,2010-10-15,2010-12-02,2011-02-24,2011-05-02,2011-07-25,2011-09-14,2011-10-17,2012-02-22,2012-04-30,2012-05-01,2012-07-23,2012-07-24,2012-10-15,2013-02-25,2013-05-07,2013-08-06,2013-11-06,2014-02-26,2014-05-02,2014-08-01,2014-10-31,2015-02-25,2015-05-01,2015-07-31,2015-10-30,2016-02-22,2016-04-29,2016-07-29,2016-11-02,2017-02-24,2017-05-02,2017-07-28,2017-11-02,2018-02-27,2018-05-03,2018-08-08,2018-11-05,2019-02-26,2019-05-03,2019-08-08,2019-11-07,2020-02-25,2020-05-08,2020-07-31,2020-11-06,2021-02-25,2021-05-05,2021-08-05,2021-11-05,2022-02-24,2022-05-06,2022-08-05,2022-11-04,2023-02-22,2023-05-05,2023-08-04,2023-11-06,2024-02-28,2024-05-03,2024-08-02,2024-11-08,2025-02-26,2025-05-02,2025-08-01,2025-11-07
DeferredTaxAssetsNet / USD,,,,,,,,71000000.0,,,71000000.0,,117000000.0,,117000000.0,,117000000.0,,125000000.0,,,,122000000.0,,,,113000000.0,,,,114000000.0,,,,131000000.0,,,,91000000.0,,,,49000000.0,,,,44000000.0,,,,38000000.0,,,,185000000.0,,,,276000000.0,,,,250000000.0,,,,222000000.0,,,
DeferredTaxAssetsPropertyPlantAndEquipment / USD,,,,,,,,,,,,,,,,,,,,,,,4000000.0,,,,4000000.0,,,,4000000.0,,,,4000000.0,,,,4000000.0,,,,3000000.0,,,,3000000.0,,,,3000000.0,,,,3000000.0,,,,3000000.0,,,,3000000.0,,,,3000000.0,,,
DeferredTaxAssetsUnrealizedCurrencyLosses / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8000000.0,,,,18000000.0,,,,12000000.0,,,,12000000.0,,,,12000000.0,,,,12000000.0,,,,12000000.0,,,,12000000.0,,,,12000000.0,,,,12000000.0,,,
DeferredTaxAssetsValuationAllowance / USD,,,,,,,,37000000.0,,,37000000.0,,44000000.0,,44000000.0,,44000000.0,,47000000.0,,,,63000000.0,,,,61000000.0,,,,45000000.0,,,,23000000.0,,,,22000000.0,,,,27000000.0,,,,11000000.0,,,,13000000.0,,,,19000000.0,,,,18000000.0,,,,18000000.0,,,,18000000.0,,,
DeferredTaxLiabilitiesInvestmentInNoncontrolledAffiliates / USD,,,,,,,,11000000.0,,,11000000.0,,2000000.0,,2000000.0,,2000000.0,,3000000.0,,,,-6000000.0,,,,6000000.0,,,,8000000.0,,,,12000000.0,,,,7000000.0,,,,8000000.0,,,,5000000.0,,,,6000000.0,,,,1000000.0,,,,10000000.0,,,,4000000.0,,,,1000000.0,,,
DepreciationAndAmortization / USD,249000000.0,377000000.0,499000000.0,155000000.0,292000000.0,429000000.0,497000000.0,,,,,,,,,,,,,,,,609000000.0,173000000.0,345000000.0,520000000.0,722000000.0,172000000.0,346000000.0,524000000.0,697000000.0,173000000.0,351000000.0,528000000.0,693000000.0,181000000.0,359000000.0,541000000.0,708000000.0,180000000.0,358000000.0,534000000.0,724000000.0,178000000.0,367000000.0,779000000.0,751000000.0,170000000.0,336000000.0,501000000.0,944000000.0,164000000.0,332000000.0,498000000.0,676000000.0,165000000.0,334000000.0,597000000.0,665000000.0,172000000.0,334000000.0,498000000.0,762000000.0,169000000.0,337000000.0,511000000.0,664000000.0,180000000.0,368000000.0,565000000.0
DistributionsPerLimitedPartnershipUnitOutstanding / USD/shares,,,,,,,,,,,,,,,,,,,0.041,,,,0.143,,,,0.306,,,,0.47,,,,0.766,,,,0.817,,,,0.868,,,,0.868,,,,0.868,,,,0.868,,,,0.204,,,,0.0,,,,0.541,,,
DividendsCash / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380000000.0,,,,380000000.0,,,
DividendsCommonStock / USD,,,,,,,,156000000.0,,,156000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148000000.0,294000000.0,438000000.0,,141000000.0,141000000.0,141000000.0,,22000000.0,65000000.0,150000000.0,,22000000.0,65000000.0,150000000.0,,87000000.0,194000000.0,321000000.0,,141000000.0,283000000.0,424000000.0
EarningsPerShareBasic / USD/shares,0.45,0.53,1.33,,,,1.33,,,,,,,,,,,,,,,,-0.02,0.08,0.24,0.26,0.08,0.24,0.44,0.63,0.43,0.13,0.41,0.53,0.97,0.24,0.71,0.85,0.74,0.21,0.5,0.64,1.03,0.34,0.62,1.06,0.76,0.25,0.64,1.14,1.47,-0.22,-0.5,-0.95,1.26,-0.22,-0.3,-0.47,-1.04,0.16,0.52,0.68,-0.02,0.4,0.7,0.85,0.89,0.38,0.72,0.84
EarningsPerShareDiluted / USD/shares,0.45,0.53,1.32,,,,1.32,,,,,,,,,,,,,,,,-0.02,0.08,0.24,0.26,0.08,0.24,0.44,0.63,0.42,0.13,0.41,0.53,0.96,0.24,0.71,0.85,0.74,0.21,0.5,0.64,1.02,0.34,0.62,1.06,0.76,0.25,0.64,1.14,1.47,-0.22,-0.5,-0.95,1.26,-0.22,-0.3,-0.47,-1.04,0.16,0.52,0.68,-0.02,0.4,0.7,0.85,0.88,0.38,0.72,0.84
EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000000.0,6000000.0,-16000000.0,4000000.0,4000000.0,5000000.0,1000000.0,-1000000.0,-4000000.0,-4000000.0,4000000.0,-8000000.0,1000000.0,-1000000.0,-5000000.0,-8000000.0,-6000000.0,-6000000.0,1000000.0,0.0,2000000.0,0.0,-3000000.0,1000000.0,-1000000.0,-4000000.0,0.0,1000000.0,2000000.0,0.0,-3000000.0,-2000000.0,-4000000.0,-2000000.0
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate / pure,,,,,,,,0.35,,,0.35,,0.35,,0.35,,0.35,,0.35,,,,0.35,,,,0.35,,,,0.35,,,,0.35,,,,0.35,,,,0.35,,,,0.35,,,,0.21,,,,0.21,,,,0.21,,,,0.21,,,,0.21,,,
EntityCommonStockSharesOutstanding / shares,603897299.0,617738781.0,653182878.0,658204571.0,658357736.0,665935339.0,,680428399.0,686130588.0,706142406.0,,706234337.0,707561384.0,719149595.0,,722584975.0,,724750275.0,726697966.0,744725044.0,750030597.0,756282849.0,756740181.0,756937640.0,757235777.0,757318670.0,757520164.0,757674729.0,751122824.0,751610719.0,752278409.0,747315404.0,742481849.0,739865175.0,739251195.0,739745335.0,740051905.0,740088192.0,741510755.0,741336886.0,741677444.0,742062448.0,740473371.0,740893637.0,729903577.0,717178100.0,705881741.0,704958969.0,705263208.0,705330433.0,705364549.0,706086096.0,713973483.0,714035318.0,714150096.0,714777128.0,714892621.0,715027761.0,713479055.0,711240767.0,711604872.0,705437012.0,703621808.0,705044134.0,702440369.0,699029274.0,699106842.0,693714423.0,687542878.0,687689481.0
EntityPublicFloat / USD,7769337981.0,,4478405281.0,,,,,9759138299.0,,,,,10807209930.0,,,,,,10911508776.0,,,,12310903149.0,,,,16274124536.0,,,,14592475672.0,,,,11770575794.0,,,,13268185597.0,,,,1.534783559e+16,,,,1.313590246e+16,,,,7512950865.0,,,,12045958569.0,,,,11071609255.0,,,,11832497578.0,,,,12458130843.0,,,
EquityMethodInvestmentDividendsOrDistributions / USD,3000000.0,3000000.0,4000000.0,,1000000.0,1000000.0,4000000.0,,,,,,,,,,,,,,,,,,,,,4000000.0,7000000.0,9000000.0,17000000.0,4000000.0,11000000.0,14000000.0,7000000.0,12000000.0,18000000.0,20000000.0,27000000.0,4000000.0,13000000.0,14000000.0,29000000.0,4000000.0,17000000.0,24000000.0,40000000.0,,7000000.0,8000000.0,58000000.0,,4000000.0,4000000.0,11000000.0,0.0,4000000.0,4000000.0,10000000.0,2000000.0,20000000.0,23000000.0,21000000.0,7000000.0,18000000.0,20000000.0,30000000.0,3000000.0,10000000.0,14000000.0
EquityMethodInvestments / USD,,,,,,,,153000000.0,,,153000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132000000.0,,,,126000000.0,,,
FixturesAndEquipmentGross / USD,,,,,,,,1794000000.0,1895000000.0,1895000000.0,1794000000.0,1895000000.0,1895000000.0,2079000000.0,1895000000.0,2079000000.0,1895000000.0,2079000000.0,2079000000.0,2227000000.0,2227000000.0,2227000000.0,2227000000.0,2223000000.0,2223000000.0,2223000000.0,2223000000.0,2217000000.0,2217000000.0,2217000000.0,2217000000.0,2283000000.0,2283000000.0,2283000000.0,2283000000.0,2377000000.0,2377000000.0,2377000000.0,2377000000.0,2357000000.0,2357000000.0,2357000000.0,2357000000.0,2411000000.0,2411000000.0,2411000000.0,2411000000.0,2362000000.0,2362000000.0,2362000000.0,2362000000.0,2471000000.0,2471000000.0,2471000000.0,2471000000.0,2225000000.0,2225000000.0,2225000000.0,2225000000.0,2249000000.0,2249000000.0,2249000000.0,2249000000.0,2331000000.0,2331000000.0,2331000000.0,2331000000.0,2546000000.0,2546000000.0,2546000000.0
GainLossOnDispositionOfAssets1 / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000000.0,4000000.0,148000000.0,,,,305000000.0,,,,18000000.0,,,
GainOnBusinessInterruptionInsuranceRecovery / USD,,,,,,,,,,,,,,,,,,,,,,,2000000.0,0.0,3000000.0,10000000.0,11000000.0,3000000.0,3000000.0,10000000.0,10000000.0,3000000.0,3000000.0,4000000.0,10000000.0,3000000.0,3000000.0,15000000.0,2000000.0,3000000.0,5000000.0,6000000.0,15000000.0,,,4000000.0,14000000.0,,,4000000.0,7000000.0,,,5000000.0,5000000.0,,0.0,5000000.0,0.0,,7000000.0,17000000.0,8000000.0,0.0,3000000.0,57000000.0,17000000.0,31000000.0,87000000.0,116000000.0
GainsLossesOnExtinguishmentOfDebt / USD,0.0,0.0,0.0,3000000.0,3000000.0,4000000.0,14000000.0,-14000000.0,,,-14000000.0,,2000000.0,,2000000.0,,2000000.0,-14000000.0,-1000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-56000000.0,,-1000000.0,-3000000.0,-56000000.0,,-1000000.0,-28000000.0,-56000000.0,,,,-36000000.0,0.0,0.0,0.0,-23000000.0,-4000000.0,-4000000.0,-4000000.0,0.0,,,
GeneralAndAdministrativeExpense / USD,31000000.0,45000000.0,69000000.0,16000000.0,32000000.0,51000000.0,69000000.0,,,,,,,,,,,,,,,,111000000.0,26000000.0,63000000.0,90000000.0,107000000.0,34000000.0,63000000.0,25000000.0,121000000.0,24000000.0,47000000.0,68000000.0,43000000.0,27000000.0,54000000.0,82000000.0,94000000.0,29000000.0,55000000.0,79000000.0,106000000.0,28000000.0,58000000.0,82000000.0,98000000.0,29000000.0,54000000.0,80000000.0,104000000.0,25000000.0,50000000.0,68000000.0,107000000.0,24000000.0,49000000.0,73000000.0,89000000.0,23000000.0,48000000.0,77000000.0,99000000.0,31000000.0,61000000.0,90000000.0,107000000.0,27000000.0,56000000.0,81000000.0
ImpairmentOfRealEstate / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260000000.0,,,,14000000.0,,,,0.0,,,,92000000.0,,,,0.0,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic / USD,,,,,,,,382000000.0,,,381000000.0,,-208000000.0,,-208000000.0,,-207000000.0,,-174000000.0,,,,-60000000.0,,,,-22000000.0,,,,213000000.0,,,,738000000.0,,,,530000000.0,,,,763000000.0,,,,593000000.0,,,,887000000.0,,,,949000000.0,,,,-945000000.0,,,,-89000000.0,,,,659000000.0,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest / USD,,,,,,,,,,,,,,,,,,,,,,,-28000000.0,27000000.0,157000000.0,171000000.0,23000000.0,181000000.0,355000000.0,506000000.0,231000000.0,90000000.0,317000000.0,413000000.0,755000000.0,175000000.0,558000000.0,685000000.0,574000000.0,155000000.0,394000000.0,541000000.0,811000000.0,260000000.0,488000000.0,908000000.0,651000000.0,191000000.0,497000000.0,873000000.0,1301000000.0,-40000000.0,-442000000.0,-831000000.0,962000000.0,-199000000.0,-282000000.0,-415000000.0,-961000000.0,102000000.0,401000000.0,523000000.0,-102000000.0,289000000.0,517000000.0,645000000.0,669000000.0,270000000.0,528000000.0,618000000.0
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign / USD,,,,,,,,-2000000.0,,,-2000000.0,,-28000000.0,,-28000000.0,,-28000000.0,,16000000.0,,,,32000000.0,,,,45000000.0,,,,18000000.0,,,,17000000.0,,,,44000000.0,,,,48000000.0,,,,58000000.0,,,,414000000.0,,,,13000000.0,,,,-16000000.0,,,,-13000000.0,,,,10000000.0,,,
IncomeLossFromEquityMethodInvestments / USD,2000000.0,3000000.0,11000000.0,-3000000.0,-34000000.0,-36000000.0,11000000.0,,,,,,,,,,,,,,,,4000000.0,-2000000.0,4000000.0,3000000.0,2000000.0,-8000000.0,-3000000.0,-4000000.0,-17000000.0,3000000.0,26000000.0,31000000.0,29000000.0,2000000.0,11000000.0,19000000.0,76000000.0,7000000.0,15000000.0,19000000.0,21000000.0,10000000.0,19000000.0,25000000.0,30000000.0,5000000.0,9000000.0,13000000.0,30000000.0,4000000.0,-21000000.0,-26000000.0,14000000.0,9000000.0,34000000.0,36000000.0,-30000000.0,2000000.0,4000000.0,3000000.0,31000000.0,7000000.0,11000000.0,7000000.0,3000000.0,8000000.0,10000000.0,12000000.0
IncomeTaxExaminationPenaltiesAndInterestExpense / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,
IncomeTaxExpenseBenefit / USD,7000000.0,11000000.0,3000000.0,-14000000.0,-4000000.0,-29000000.0,3000000.0,,,,,,,,,,,,,,,,-1000000.0,-7000000.0,7000000.0,19000000.0,31000000.0,-4000000.0,11000000.0,17000000.0,21000000.0,-9000000.0,4000000.0,13000000.0,14000000.0,-9000000.0,23000000.0,42000000.0,9000000.0,-6000000.0,21000000.0,63000000.0,40000000.0,4000000.0,21000000.0,63000000.0,80000000.0,2000000.0,18000000.0,22000000.0,150000000.0,-37000000.0,-83000000.0,-156000000.0,30000000.0,-46000000.0,-68000000.0,-81000000.0,-220000000.0,-16000000.0,23000000.0,29000000.0,-91000000.0,-2000000.0,12000000.0,27000000.0,26000000.0,-2000000.0,14000000.0,20000000.0
IncomeTaxReconciliationForeignIncomeTaxRateDifferential / USD,,,,,,,,4000000.0,,,4000000.0,,11000000.0,,11000000.0,,11000000.0,,5000000.0,,,,10000000.0,,,,15000000.0,,,,10000000.0,,,,11000000.0,,,,6000000.0,,,,9000000.0,,,,21000000.0,,,,38000000.0,,,,6000000.0,,,,-5000000.0,,,,-3000000.0,,,,3000000.0,,,
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate / USD,,,,,,,,133000000.0,,,133000000.0,,-83000000.0,,-83000000.0,,-82000000.0,,-55000000.0,,,,-10000000.0,,,,8000000.0,,,,81000000.0,,,,265000000.0,,,,204000000.0,,,,284000000.0,,,,228000000.0,,,,273000000.0,,,,202000000.0,,,,-202000000.0,,,,-21000000.0,,,,140000000.0,,,
IncomeTaxReconciliationStateAndLocalIncomeTaxes / USD,,,,,,,,2000000.0,,,2000000.0,,-3000000.0,,-3000000.0,,-3000000.0,,-5000000.0,,,,-1000000.0,,,,2000000.0,,,,5000000.0,,,,1000000.0,,,,1000000.0,,,,7000000.0,,,,10000000.0,,,,31000000.0,,,,7000000.0,,,,-62000000.0,,,,-23000000.0,,,,7000000.0,,,
IncomeTaxReconciliationTaxExemptIncome / USD,,,,,,,,144000000.0,,,144000000.0,,-43000000.0,,-43000000.0,,-42000000.0,,-24000000.0,,,,-4000000.0,,,,,,,,,,,,,,,,203000000.0,,,,260000000.0,,,,190000000.0,,,,192000000.0,,,,182000000.0,,,,-34000000.0,,,,40000000.0,,,,124000000.0,,,
IncomeTaxesPaidNet / USD,,,,,,,,7000000.0,,,7000000.0,,5000000.0,,5000000.0,,5000000.0,,4000000.0,,,,8000000.0,,,,12000000.0,,,,17000000.0,,,,22000000.0,,,,9000000.0,,,,15000000.0,,,,40000000.0,,,,82000000.0,,,2000000.0,93000000.0,0.0,0.0,-3000000.0,,-8000000.0,-7000000.0,-7000000.0,12000000.0,-1000000.0,2000000.0,5000000.0,12000000.0,2000000.0,5000000.0,6000000.0
IncreaseDecreaseInInterestPayableNet / USD,,,,,,,,-4000000.0,,,-4000000.0,,11000000.0,,11000000.0,,11000000.0,,-10000000.0,,,,4000000.0,,,,-4000000.0,,,,-16000000.0,,,,-1000000.0,,,,-12000000.0,,,,3000000.0,,,,-2000000.0,,,,2000000.0,,,,9000000.0,,,,-2000000.0,,,,3000000.0,,,,-4000000.0,,,
IncreaseDecreaseInInventoryForLongTermContractsOrPrograms / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,6000000.0,19000000.0,36000000.0
IncreaseDecreaseInOtherOperatingAssets / USD,21000000.0,11000000.0,12000000.0,-7000000.0,-6000000.0,19000000.0,12000000.0,,,,,,,,,,,,,,,,8000000.0,-21000000.0,-34000000.0,-17000000.0,-11000000.0,6000000.0,-6000000.0,19000000.0,-39000000.0,-16000000.0,-33000000.0,-22000000.0,34000000.0,-9000000.0,3000000.0,1000000.0,-19000000.0,12000000.0,23000000.0,17000000.0,-11000000.0,-7000000.0,-25000000.0,7000000.0,18000000.0,-17000000.0,-41000000.0,-8000000.0,5000000.0,18000000.0,51000000.0,161000000.0,-7000000.0,39000000.0,64000000.0,99000000.0,33000000.0,5000000.0,43000000.0,-7000000.0,-10000000.0,-3000000.0,-16000000.0,13000000.0,-20000000.0,-8000000.0,-38000000.0,14000000.0
IncreaseDecreaseInOtherOperatingLiabilities / USD,-32000000.0,18000000.0,-47000000.0,14000000.0,-2000000.0,62000000.0,-47000000.0,,,,,,,,,,,,,,,,3000000.0,-36000000.0,-26000000.0,-21000000.0,1000000.0,-18000000.0,-10000000.0,-59000000.0,-19000000.0,-46000000.0,-44000000.0,-49000000.0,-57000000.0,-17000000.0,-7000000.0,-14000000.0,-56000000.0,-19000000.0,-16000000.0,-14000000.0,6000000.0,-9000000.0,-12000000.0,31000000.0,-6000000.0,-89000000.0,-82000000.0,-75000000.0,46000000.0,-11000000.0,-9000000.0,-14000000.0,-106000000.0,-7000000.0,-7000000.0,8000000.0,-22000000.0,-14000000.0,-5000000.0,3000000.0,40000000.0,-42000000.0,-84000000.0,-72000000.0,14000000.0,-13000000.0,-12000000.0,50000000.0
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements / shares,,,,,,,,,,,,,,,,,,,,,,,,500000.0,700000.0,800000.0,1400000.0,300000.0,500000.0,700000.0,1100000.0,300000.0,400000.0,400000.0,1100000.0,100000.0,300000.0,400000.0,500000.0,200000.0,200000.0,200000.0,700000.0,400000.0,400000.0,600000.0,0.5,200000.0,300000.0,400000.0,0.8,,,,0.8,0.0,0.0,0.0,2.8,1800000.0,2200000.0,2700000.0,0.0,1500000.0,1900000.0,2200000.0,2800000.0,1500000.0,1600000.0,1600000.0
InsuredEventGainLoss / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000000.0,1000000.0,1000000.0,4000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,,,1000000.0,1000000.0,,,4000000.0,1000000.0,,,4000000.0,4000000.0,,,,4000000.0,,0.0,0.0,0.0,,6000000.0,6000000.0,0.0,0.0,0.0,0.0,6000000.0,21000000.0,47000000.0,76000000.0
InterestAndOtherIncome / USD,,,,,,,,,,,,,,,,,,,,,,,20000000.0,1000000.0,2000000.0,3000000.0,23000000.0,1000000.0,2000000.0,3000000.0,4000000.0,1000000.0,2000000.0,2000000.0,4000000.0,1000000.0,1000000.0,2000000.0,4000000.0,1000000.0,2000000.0,4000000.0,3000000.0,3000000.0,5000000.0,8000000.0,6000000.0,8000000.0,15000000.0,23000000.0,15000000.0,6000000.0,7000000.0,7000000.0,32000000.0,1000000.0,1000000.0,2000000.0,8000000.0,1000000.0,7000000.0,17000000.0,2000000.0,14000000.0,34000000.0,56000000.0,30000000.0,18000000.0,32000000.0,43000000.0
InterestCostsCapitalized / USD,,,,,,,,10000000.0,,,10000000.0,,5000000.0,,5000000.0,,5000000.0,,3000000.0,,,,4000000.0,,,,6000000.0,,,,6000000.0,,,,7000000.0,,,,5000000.0,,,,3000000.0,,,,1000000.0,,,,3000000.0,,,,4000000.0,,,,5000000.0,,,,4000000.0,,,,10000000.0,,,
InterestExpenseNonoperating / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142000000.0,156000000.0,47000000.0,97000000.0,156000000.0
InterestPaidNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72000000.0,108000000.0,144000000.0,38000000.0,83000000.0,122000000.0,158000000.0,39000000.0,82000000.0,120000000.0,171000000.0,27000000.0,73000000.0,126000000.0,219000000.0,35000000.0,83000000.0,115000000.0,183000000.0,28000000.0,69000000.0,100000000.0,183000000.0,40000000.0,90000000.0,129000000.0,142000000.0,39000000.0,91000000.0,131000000.0
InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures / USD,229000000.0,229000000.0,229000000.0,153000000.0,153000000.0,153000000.0,229000000.0,,,,,,148000000.0,,148000000.0,,148000000.0,,197000000.0,,,,347000000.0,415000000.0,415000000.0,415000000.0,415000000.0,433000000.0,433000000.0,433000000.0,433000000.0,324000000.0,324000000.0,324000000.0,324000000.0,286000000.0,286000000.0,286000000.0,286000000.0,327000000.0,327000000.0,327000000.0,327000000.0,48000000.0,48000000.0,48000000.0,48000000.0,56000000.0,56000000.0,56000000.0,56000000.0,21000000.0,21000000.0,21000000.0,21000000.0,42000000.0,42000000.0,42000000.0,42000000.0,132000000.0,132000000.0,132000000.0,132000000.0,126000000.0,126000000.0,126000000.0,126000000.0,166000000.0,166000000.0,166000000.0
LandAndLandImprovements / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,1973000000.0,1990000000.0,1990000000.0,1990000000.0,1990000000.0,2044000000.0,2044000000.0,2044000000.0,2044000000.0,2047000000.0,2047000000.0,2047000000.0,2047000000.0,1934000000.0,1934000000.0,1934000000.0,1934000000.0,1960000000.0,1960000000.0,1960000000.0,1960000000.0,2062000000.0,2062000000.0,2062000000.0,2062000000.0,2033000000.0,2033000000.0,2033000000.0,2033000000.0,2310000000.0,2310000000.0,2310000000.0,2310000000.0,2020000000.0,2020000000.0,2020000000.0,2020000000.0,1981000000.0,1981000000.0,1981000000.0,1981000000.0,2457000000.0,2457000000.0,2457000000.0
LeaseCost / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21000000.0,42000000.0,62000000.0,82000000.0,,,,82000000.0,,,,82000000.0,,,,44000000.0,,,,49000000.0,,,,67000000.0,,,
LesseeOperatingLeaseLiabilityPaymentsDue / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1711000000.0,1846000000.0,1705000000.0,1773000000.0,,,,1760000000.0,,,,1629000000.0,,,,1598000000.0,,,,1565000000.0,,,,1541000000.0,,,
LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1513000000.0,1673000000.0,1551000000.0,1586000000.0,,,,1571000000.0,,,,1447000000.0,,,,1415000000.0,,,,1381000000.0,,,,1358000000.0,,,
LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39000000.0,,,,39000000.0,,,,39000000.0,,,,38000000.0,,,,38000000.0,,,,38000000.0,,,
LesseeOperatingLeaseLiabilityPaymentsDueYearFive / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37000000.0,34000000.0,32000000.0,36000000.0,,,,37000000.0,,,,35000000.0,,,,35000000.0,,,,36000000.0,,,,36000000.0,,,
LesseeOperatingLeaseLiabilityPaymentsDueYearFour / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40000000.0,37000000.0,35000000.0,36000000.0,,,,37000000.0,,,,36000000.0,,,,36000000.0,,,,36000000.0,,,,36000000.0,,,
LesseeOperatingLeaseLiabilityPaymentsDueYearThree / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43000000.0,40000000.0,38000000.0,38000000.0,,,,37000000.0,,,,36000000.0,,,,37000000.0,,,,37000000.0,,,,36000000.0,,,
LesseeOperatingLeaseLiabilityPaymentsDueYearTwo / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44000000.0,41000000.0,39000000.0,38000000.0,,,,39000000.0,,,,36000000.0,,,,37000000.0,,,,37000000.0,,,,37000000.0,,,
LesseeOperatingLeaseLiabilityUndiscountedExcessAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1086000000.0,1247000000.0,1147000000.0,1167000000.0,,,,1150000000.0,,,,1065000000.0,,,,1030000000.0,,,,1002000000.0,,,,981000000.0,,,
Liabilities / USD,6178000000.0,6178000000.0,6178000000.0,6205000000.0,6205000000.0,6205000000.0,6178000000.0,,,,,,,,,,,,,,,,5977000000.0,5362000000.0,5362000000.0,5362000000.0,5362000000.0,4614000000.0,4614000000.0,4614000000.0,4579000000.0,4409000000.0,4409000000.0,4409000000.0,4409000000.0,4210000000.0,4210000000.0,4210000000.0,4210000000.0,4524000000.0,4524000000.0,4524000000.0,4524000000.0,4396000000.0,4396000000.0,4396000000.0,4396000000.0,4838000000.0,4838000000.0,4838000000.0,4838000000.0,6456000000.0,6456000000.0,6456000000.0,6456000000.0,5780000000.0,5780000000.0,5780000000.0,5780000000.0,5390000000.0,5390000000.0,5390000000.0,5390000000.0,5417000000.0,5417000000.0,5417000000.0,5417000000.0,6271000000.0,6271000000.0,6271000000.0
LiabilitiesAndStockholdersEquity / USD,11950000000.0,11950000000.0,11950000000.0,12555000000.0,12555000000.0,12555000000.0,11950000000.0,,,,,,,,,,,,,,,,12994000000.0,12814000000.0,12814000000.0,12814000000.0,12814000000.0,12207000000.0,12207000000.0,12207000000.0,12172000000.0,11656000000.0,11656000000.0,11656000000.0,11656000000.0,11408000000.0,11408000000.0,11408000000.0,11408000000.0,11693000000.0,11693000000.0,11693000000.0,11693000000.0,12090000000.0,12090000000.0,12090000000.0,12090000000.0,12305000000.0,12305000000.0,12305000000.0,12305000000.0,12890000000.0,12890000000.0,12890000000.0,12890000000.0,12352000000.0,12352000000.0,12352000000.0,12352000000.0,12269000000.0,12269000000.0,12269000000.0,12269000000.0,12243000000.0,12243000000.0,12243000000.0,12243000000.0,13048000000.0,13048000000.0,13048000000.0
