fact_unit,2011-08-03,2011-11-02,2012-02-23,2012-05-02,2012-08-06,2012-11-01,2013-02-21,2013-05-01,2013-08-07,2013-11-06,2014-02-20,2014-05-01,2014-08-06,2014-11-06,2015-02-25,2015-04-29,2015-08-05,2015-11-04,2016-02-23,2016-04-27,2016-08-02,2016-11-01,2017-02-28,2017-05-02,2017-08-01,2017-11-01,2018-02-27,2018-05-02,2018-08-01,2018-11-06,2019-02-21,2019-05-01,2019-07-31,2019-11-06,2020-02-13,2020-04-28,2020-07-28,2020-10-27,2021-02-11,2021-04-29,2021-07-29,2021-10-28,2022-02-14,2022-04-28,2022-07-28,2022-10-27,2023-02-09,2023-04-27,2023-07-27,2023-10-26,2024-02-08,2024-04-25,2024-07-25,2024-10-24,2025-02-18,2025-05-01,2025-07-30,2025-10-30
DeferredTaxAssetsNet / USD,,,0.0,,,,0.0,,,,-100000.0,,,,-100000.0,,,,,,,,,,,,,,,,,,,,,,,,19500000.0,,,,308600000.0,,,,327100000.0,,,,406500000.0,,,,477000000.0,,,
DeferredTaxAssetsOperatingLossCarryforwards / USD,,,89069000.0,,,,106500000.0,,,,123500000.0,,,,132800000.0,,,,132200000.0,,,,127600000.0,,,,101900000.0,,,,188700000.0,,,,162000000.0,,,,127400000.0,,,,69200000.0,,,,53000000.0,,,,46400000.0,,,,18100000.0,,,
DeferredTaxAssetsTaxCreditCarryforwards / USD,,,3975000.0,,,,5000000.0,,,,5500000.0,,,,7300000.0,,,,9000000.0,,,,19100000.0,,,,30700000.0,,,,47800000.0,,,,59000000.0,,,,78600000.0,,,,101100000.0,,,,105500000.0,,,,61100000.0,,,,71400000.0,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost / USD,,,6750000.0,,,,9800000.0,,,,10100000.0,,,,12200000.0,,,,15500000.0,,,,20800000.0,,,,24900000.0,,,,13800000.0,,,,12500000.0,,,,10900000.0,,,,13000000.0,,,,13300000.0,,,,16800000.0,,,,27000000.0,,,
DeferredTaxAssetsTaxDeferredExpenseOther / USD,,,15743000.0,,,,10500000.0,,,,8100000.0,,,,7200000.0,,,,5000000.0,,,,17000000.0,,,,14300000.0,,,,8400000.0,,,,62100000.0,,,,57100000.0,,,,53600000.0,,,,,,,186600000.0,193200000.0,,,,142400000.0,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities / USD,,,,,,,,,,,,,,,,,,,,,,,13900000.0,,,,26000000.0,,,,20500000.0,,,,22500000.0,,,,62000000.0,,,,110300000.0,,,,105500000.0,,,,105300000.0,,,,91000000.0,,,
DeferredTaxAssetsValuationAllowance / USD,,,118263000.0,,,,134700000.0,,151300000.0,,151300000.0,,,,164700000.0,,,,169000000.0,,,,196400000.0,,,,193400000.0,,,,263500000.0,,,,330100000.0,,,,332200000.0,,,,55500000.0,,,,69900000.0,,,,78700000.0,,,,264300000.0,,,
DeferredTaxLiabilitiesOther / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,300000.0,,,,0.0,,,
Depreciation / USD,,,,,,,,,,,3800000.0,,,,6100000.0,,,,6400000.0,,,,7800000.0,,,,10200000.0,,,,14400000.0,,,,16100000.0,,,,28600000.0,,,,46900000.0,,,,64000000.0,,,,96300000.0,,,,144100000.0,,,
DepreciationAndAmortization / USD,,,2400000.0,,,,2400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46700000.0,11700000.0,21100000.0,30600000.0
DepreciationDepletionAndAmortization / USD,1088000.0,1716000.0,2373000.0,806000.0,1698000.0,2696000.0,2400000.0,1200000.0,2700000.0,4800000.0,3800000.0,1800000.0,3400000.0,5100000.0,6600000.0,1900000.0,3800000.0,6000000.0,7000000.0,2400000.0,5000000.0,7700000.0,8400000.0,3400000.0,7300000.0,11400000.0,10800000.0,3700000.0,7600000.0,11900000.0,15000000.0,6000000.0,12700000.0,20500000.0,16100000.0,9900000.0,21500000.0,34400000.0,29100000.0,13000000.0,28300000.0,46700000.0,48700000.0,20900000.0,44400000.0,69900000.0,67100000.0,36800000.0,80400000.0,119600000.0,102000000.0,41600000.0,85300000.0,133500000.0,155900000.0,52500000.0,104600000.0,159900000.0
EarningsPerShareBasic / USD/shares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.45,-0.47,-0.49,,0.07,0.6,-0.58,-0.3,-0.41,0.09,-1.44,0.22,0.71,1.48,1.11,0.59,0.35,0.57,1.46,0.25,0.38,0.64,0.56,0.13,0.43,0.74,0.88,0.38,0.73,1.08
EarningsPerShareDiluted / USD/shares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.45,-0.47,-0.49,,0.07,0.59,-0.58,-0.3,-0.41,0.09,-1.44,0.21,0.69,1.43,1.1,0.56,0.33,0.54,1.33,0.23,0.36,0.6,0.53,0.12,0.4,0.69,0.82,0.36,0.71,1.04
EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,-200000.0,-1200000.0,1100000.0,0.0,-900000.0,-1800000.0,-1400000.0,300000.0,600000.0,-300000.0,-1700000.0,1800000.0,-500000.0,-200000.0,800000.0,-700000.0,-400000.0,100000.0,-900000.0,2100000.0,-1000000.0,-5300000.0,-12600000.0,-1400000.0,1100000.0,-1100000.0,-4600000.0,-5800000.0,-3800000.0,-4800000.0,3800000.0
EffectiveIncomeTaxRateContinuingOperations / pure,,,0.0003,,,,0.0006,,,,-0.0007,,,,0.0228,,,,0.0004,,,,,,-0.005,0.005,,-0.03,0.29,0.29,,-0.01,-0.071,-0.044,,0.112,0.035,0.037,,-0.901,-0.054,0.077,,-1.695,-0.33,0.032,,0.247,0.265,0.386,,-0.105,0.095,0.147,,0.317,0.279,0.239
EmployeeRelatedLiabilitiesCurrent / USD,5730000.0,5730000.0,5730000.0,6804000.0,6804000.0,6804000.0,6800000.0,9200000.0,9200000.0,9200000.0,9200000.0,15100000.0,15100000.0,15100000.0,15100000.0,17200000.0,17200000.0,17200000.0,17200000.0,24900000.0,24900000.0,24900000.0,24900000.0,33400000.0,33400000.0,33400000.0,33400000.0,48500000.0,48500000.0,48500000.0,48500000.0,72400000.0,72400000.0,72400000.0,72400000.0,88500000.0,88500000.0,88500000.0,88500000.0,114300000.0,114300000.0,114300000.0,114300000.0,125200000.0,125200000.0,125200000.0,125200000.0,134300000.0,134300000.0,134300000.0,134300000.0,171000000.0,171000000.0,171000000.0,171000000.0,112000000.0,112000000.0,112000000.0
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71100000.0,,,,43200000.0,,,
EntityCommonStockSharesOutstanding / shares,67333395.0,67510344.0,67630175.0,68549519.0,69029287.0,69286481.0,69579884.0,70699449.0,71376433.0,71783705.0,72810396.0,74917857.0,75476036.0,76561868.0,77514635.0,79297379.0,80081542.0,81294938.0,81740827.0,83431929.0,83883617.0,84524171.0,84815039.0,86369677.0,86560946.0,86903145.0,86997158.0,88084933.0,88355733.0,88844345.0,90001767.0,91050405.0,91185989.0,91528588.0,91594142.0,92344878.0,95742207.0,96027603.0,96177363.0,96705873.0,96748901.0,96922034.0,97065634.0,98125933.0,392581776.0,386258125.0,386413690.0,387635623.0,387871796.0,386373935.0,385515421.0,397683837.0,400726824.0,390595390.0,390772018.0,392107501.0,392155265.0,390016272.0
EntityPublicFloat / USD,,,960461796.0,,,,875341560.0,,,,1564116891000.0,,,,2916161528.0,,,,6284835598.0,,,,6536876486.0,,,,6243418847.0,,,,8300000000.0,,,,13556600000.0,,,,38500000000.0,,,,41100000000.0,,,,29100000000.0,,,,49400000000.0,,,,45300000000.0,,,
EquitySecuritiesFvNiCurrentAndNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
EquitySecuritiesWithoutReadilyDeterminableFairValueAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4500000.0,,,,19000000.0,,,,38500000.0,,,
FinanceLeaseInterestExpense / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200000.0,400000.0,600000.0,800000.0,,,,800000.0,,,,800000.0,,,,1900000.0,,,,3000000.0,,,,3300000.0,,,
FinanceLeaseInterestPaymentOnLiability / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200000.0,400000.0,600000.0,800000.0,,,,800000.0,,,,800000.0,,,,700000.0,,,,1900000.0,,,,3100000.0,,,
FinanceLeaseLiability / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15900000.0,15900000.0,15900000.0,15900000.0,,,,15900000.0,,,,60300000.0,,,,63800000.0,,,,63300000.0,,,,64900000.0,,,
FinanceLeaseLiabilityCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500000.0,500000.0,600000.0,600000.0,,,,8800000.0,,,,3300000.0,,,,4200000.0,,,,4700000.0,,,,6400000.0,,,
FinanceLeaseLiabilityNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15200000.0,14700000.0,14500000.0,14400000.0,,,,54000000.0,54000000.0,54000000.0,54000000.0,54000000.0,57000000.0,57000000.0,57000000.0,57000000.0,59600000.0,59600000.0,59600000.0,59600000.0,58600000.0,58600000.0,58600000.0,58600000.0,58500000.0,58500000.0,58500000.0
FinanceLeaseLiabilityPaymentsDue / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21800000.0,21300000.0,21000000.0,20800000.0,,,,97000000.0,,,,91800000.0,,,,95300000.0,,,,91900000.0,,,,90900000.0,,,
FinanceLeaseLiabilityPaymentsDueAfterYearFive / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15400000.0,15300000.0,15300000.0,13900000.0,,,,68700000.0,,,,64000000.0,,,,65500000.0,,,,60100000.0,,,,54600000.0,,,
FinanceLeaseLiabilityPaymentsDueNextTwelveMonths / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300000.0,,,,10700000.0,,,,6300000.0,,,,7300000.0,,,,7900000.0,,,,9700000.0,,,
FinanceLeaseLiabilityPaymentsDueYearFive / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400000.0,1400000.0,1400000.0,1500000.0,,,,4600000.0,,,,4900000.0,,,,5400000.0,,,,5400000.0,,,,5500000.0,,,
FinanceLeaseLiabilityPaymentsDueYearFour / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400000.0,1400000.0,1400000.0,1400000.0,,,,4500000.0,,,,4800000.0,,,,5400000.0,,,,5300000.0,,,,5400000.0,,,
FinanceLeaseLiabilityPaymentsDueYearThree / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300000.0,1300000.0,1300000.0,1400000.0,,,,4300000.0,,,,5400000.0,,,,5400000.0,,,,6200000.0,,,,6900000.0,,,
FinanceLeaseLiabilityPaymentsDueYearTwo / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300000.0,1300000.0,1300000.0,1300000.0,,,,4200000.0,,,,6400000.0,,,,6300000.0,,,,7000000.0,,,,8800000.0,,,
FinanceLeaseLiabilityUndiscountedExcessAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6100000.0,6100000.0,5900000.0,5800000.0,,,,34200000.0,,,,31500000.0,,,,31500000.0,,,,28600000.0,,,,26000000.0,,,
FinanceLeasePrincipalPayments / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000.0,300000.0,400000.0,500000.0,,,,500000.0,,,,500000.0,,,,8500000.0,,,,9900000.0,,,,15500000.0,,,
FinanceLeaseRightOfUseAssetAmortization / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300000.0,500000.0,800000.0,1100000.0,,,,1100000.0,,,,1100000.0,,,,2000000.0,,,,4100000.0,,,,5600000.0,,,
FinanceLeaseWeightedAverageDiscountRatePercent / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.05,0.05,0.05,,,,5.0,,,,0.05,,,,0.05,,,,0.051,,,,0.051,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11300000.0,,,,22200000.0,,,,61000000.0,,,
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive / USD,,,,,,,1100000.0,,,,900000.0,,,,500000.0,,,,200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7100000.0,,,,0.0,,,,1500000.0,,,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths / USD,,,,,,,600000.0,,,,600000.0,,,,500000.0,,,,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,37300000.0,,,,35200000.0,,,,32700000.0,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive / USD,,,,,,,500000.0,,,,300000.0,,,,300000.0,,,,300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,28600000.0,,,,7200000.0,,,,500000.0,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour / USD,,,,,,,500000.0,,,,500000.0,,,,300000.0,,,,300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,31300000.0,,,,28600000.0,,,,7600000.0,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree / USD,,,,,,,600000.0,,,,500000.0,,,,500000.0,,,,300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,33200000.0,,,,30900000.0,,,,29600000.0,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo / USD,,,,,,,600000.0,,,,700000.0,,,,500000.0,,,,500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,35800000.0,,,,32600000.0,,,,31500000.0,,,
FiniteLivedIntangibleAssetsGross / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42800000.0,,,,195500000.0,,,,195500000.0,,,
FiniteLivedIntangibleAssetsNet / USD,,,,,,,3900000.0,,,,3500000.0,,,,2600000.0,,,,2100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,31500000.0,,,,173300000.0,,,,134500000.0,,,
GainLossOnSaleOfPropertyPlantEquipment / USD,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5400000.0,,,,-11000000.0,,,,-5400000.0,,,,-10500000.0,,,,-13600000.0,,,,-24500000.0,,,,-2200000.0,,,
Goodwill / USD,,,,0.0,0.0,0.0,0.0,3200000.0,3200000.0,3200000.0,3200000.0,3200000.0,3200000.0,3200000.0,3200000.0,3200000.0,3200000.0,3200000.0,3200000.0,3700000.0,3700000.0,3700000.0,3700000.0,11300000.0,11300000.0,11300000.0,11300000.0,12100000.0,12100000.0,12100000.0,12100000.0,18700000.0,18700000.0,18700000.0,18700000.0,18600000.0,18600000.0,18600000.0,18600000.0,19300000.0,19300000.0,19300000.0,19300000.0,26500000.0,26500000.0,26500000.0,26500000.0,25700000.0,25700000.0,25700000.0,25700000.0,25200000.0,25200000.0,25200000.0,25200000.0,22800000.0,22800000.0,22800000.0
GoodwillImpairmentLoss / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,
GrossProfit / USD,7978000.0,11454000.0,3661000.0,5116000.0,16987000.0,25151000.0,18400000.0,9400000.0,20600000.0,29000000.0,35900000.0,16500000.0,38400000.0,66000000.0,46600000.0,29800000.0,69700000.0,116900000.0,100100000.0,46500000.0,112500000.0,187200000.0,176300000.0,75100000.0,160600000.0,261700000.0,278400000.0,94100000.0,211600000.0,338600000.0,378400000.0,118900000.0,272500000.0,441100000.0,492100000.0,168800000.0,375300000.0,622200000.0,663900000.0,256500000.0,540600000.0,881000000.0,931500000.0,343900000.0,761000000.0,1207900000.0,1280100000.0,398100000.0,847600000.0,1341800000.0,1680500000.0,462600000.0,1009000000.0,1632300000.0,1883100000.0,561900000.0,1188600000.0,1782400000.0
ImpairmentOfIntangibleAssetsExcludingGoodwill / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,
ImpairmentOfLongLivedAssetsHeldForUse / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23000000.0,0.0,0.0,0.0
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic / USD,,,,,,,,,,,,,,,,,,,,,,,-22500000.0,,,,-57800000.0,,,,-44400000.0,,,,12400000.0,,,,-28300000.0,,,,119100000.0,,,,343600000.0,,,,318200000.0,,,,463500000.0,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest / USD,,,,-11850000.0,-19217000.0,-32495000.0,-55200000.0,-15400000.0,-30000000.0,-47300000.0,-44700000.0,,,,-55800000.0,,,,-29800000.0,,-16600000.0,-59100000.0,-22300000.0,-19200000.0,-39300000.0,-57900000.0,-57500000.0,-40300000.0,-54700000.0,-57200000.0,-64900000.0,-24000000.0,5600000.0,50400000.0,-48600000.0,-26600000.0,-35900000.0,9900000.0,-126500000.0,22400000.0,68600000.0,143700000.0,104200000.0,41300000.0,138400000.0,250400000.0,297900000.0,36100000.0,111400000.0,257600000.0,256800000.0,64500000.0,223800000.0,464200000.0,390800000.0,132500000.0,320300000.0,497700000.0
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign / USD,,,,,,,,,,,,,,,,,,,,,,,200000.0,,,,300000.0,,,,-20500000.0,,,,-61000000.0,,,,-98200000.0,,,,-14900000.0,,,,-45700000.0,,,,-61400000.0,,,,-72700000.0,,,
IncomeTaxExpenseBenefit / USD,,,31000.0,0.0,0.0,0.0,0.0,-1300000.0,-1300000.0,-1300000.0,0.0,,,,-1300000.0,,,,0.0,,0.0,0.0,100000.0,0.0,100000.0,300000.0,100000.0,1400000.0,-15900000.0,-16400000.0,700000.0,200000.0,-400000.0,-2200000.0,1600000.0,300000.0,1500000.0,1500000.0,600000.0,2500000.0,2400000.0,5300000.0,3100000.0,-15200000.0,3500000.0,28200000.0,-251800000.0,-61200000.0,-36800000.0,8200000.0,39900000.0,15900000.0,59300000.0,179000000.0,49600000.0,-13900000.0,30400000.0,73200000.0
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance / USD,,,,,,,,,,,,,,,,,,,,,,,4300000.0,,,,27400000.0,,,,-3000000.0,,,,-51100000.0,,,,56900000.0,,,,3400000.0,,,,-275000000.0,,,,14400000.0,,,,8900000.0,,,
IncomeTaxReconciliationChangeInEnactedTaxRate / USD,,,,,,,,,,,,,,,,,,,,,,,300000.0,,,,200000.0,,,,-100000.0,,,,-100000.0,,,,0.0,,,,0.0,,,,-4100000.0,,,,-10000000.0,,,,1000000.0,,,
IncomeTaxReconciliationForeignIncomeTaxRateDifferential / USD,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,4500000.0,,,,5400000.0,,,,3700000.0,,,,5600000.0,,,,9800000.0,,,,20900000.0,,,,27700000.0,,,
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate / USD,,,,,,,,,,,,,,,,,,,,,,,-7900000.0,,,,-20100000.0,,,,-22700000.0,,,,-17000000.0,,,,-26600000.0,,,,21900000.0,,,,62600000.0,,,,53900000.0,,,,82100000.0,,,
IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost / USD,,,,,,,,,,,,,,,,,,,,,,,3600000.0,,,,3100000.0,,,,4000000.0,,,,-10400000.0,,,,-5100000.0,,,,-14700000.0,,,,-28700000.0,,,,-20400000.0,,,,-1200000.0,,,
IncomeTaxReconciliationOtherAdjustments / USD,,,,,,,,,,,,,,,,,,,,,,,900000.0,,,,200000.0,,,,0.0,,,,-2200000.0,,,,1300000.0,,,,-1000000.0,,,,100000.0,,,65200000.0,-400000.0,,,,1300000.0,,,
IncomeTaxReconciliationStateAndLocalIncomeTaxes / USD,,,,,,,,,,,,,,,,,,,,,,,400000.0,,,,-1000000.0,,,,1200000.0,,,,-700000.0,,,,-5500000.0,,,,-2300000.0,,,,5300000.0,,,,8900000.0,,,,5400000.0,,,
IncomeTaxReconciliationTaxCreditsForeign / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,3700000.0,,,,0.0,,,
IncomeTaxReconciliationTaxCreditsResearch / USD,,,,,,,,,,,,,,,,,,,,,,,1700000.0,,,,10000000.0,,,,11700000.0,,,,13300000.0,,,,11700000.0,,,,10800000.0,,,,24400000.0,,,,28900000.0,,,,23300000.0,,,
IncomeTaxesPaid / USD,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,100000.0,,,,100000.0,,,,1400000.0,,,,2300000.0,,,,4800000.0,,,,3600000.0,,,,16800000.0,,,,114200000.0,,,
IncomeTaxesReceivable / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300000.0,2300000.0,2300000.0,38900000.0,38900000.0,38900000.0,38900000.0,13600000.0,13600000.0,13600000.0,13600000.0,27900000.0,27900000.0,27900000.0
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities / USD,-91000.0,1296000.0,1508000.0,-1116000.0,-385000.0,695000.0,-400000.0,-600000.0,-500000.0,2400000.0,1000000.0,-500000.0,800000.0,2900000.0,300000.0,-100000.0,4400000.0,6100000.0,2400000.0,1600000.0,3700000.0,12800000.0,8300000.0,3700000.0,9300000.0,18600000.0,17800000.0,2100000.0,1800000.0,12500000.0,21100000.0,2200000.0,32900000.0,50200000.0,21100000.0,25500000.0,53900000.0,78200000.0,56200000.0,5300000.0,56800000.0,126600000.0,109000000.0,33900000.0,8800000.0,128900000.0,194500000.0,53500000.0,96000000.0,171300000.0,58000000.0,86700000.0,277000000.0,496500000.0,295100000.0,109600000.0,181900000.0,231700000.0
IncreaseDecreaseInAccountsReceivable / USD,1171000.0,1612000.0,2372000.0,487000.0,2023000.0,2332000.0,3200000.0,0.0,400000.0,-200000.0,5900000.0,-3200000.0,-1800000.0,2000000.0,7000000.0,-2200000.0,2500000.0,5300000.0,6500000.0,-2200000.0,3100000.0,13400000.0,16300000.0,-6800000.0,-800000.0,2200000.0,31700000.0,-15800000.0,-500000.0,8200000.0,27200000.0,-10700000.0,28100000.0,36200000.0,31800000.0,-21500000.0,-9200000.0,9200000.0,93200000.0,14700000.0,10400000.0,83800000.0,60000000.0,14900000.0,54900000.0,90600000.0,142300000.0,30100000.0,47100000.0,51600000.0,75500000.0,-76600000.0,37100000.0,72900000.0,199900000.0,5800000.0,-28000000.0,27600000.0
IncreaseDecreaseInEmployeeRelatedLiabilities / USD,477000.0,1217000.0,2291000.0,-1027000.0,673000.0,1231000.0,1300000.0,-600000.0,1100000.0,1800000.0,1100000.0,-2000000.0,800000.0,3100000.0,2400000.0,-4000000.0,-2000000.0,1700000.0,5800000.0,-5100000.0,-200000.0,3100000.0,2200000.0,-8200000.0,-1700000.0,2000000.0,7700000.0,-3300000.0,-2100000.0,1600000.0,8500000.0,-14400000.0,-2000000.0,6200000.0,14800000.0,-21100000.0,1600000.0,-1200000.0,23800000.0,-29100000.0,-20800000.0,4300000.0,16000000.0,-33000000.0,-16200000.0,500000.0,26100000.0,-40500000.0,-31100000.0,-14000000.0,10400000.0,-39300000.0,-25500000.0,16600000.0,8500000.0,-60700000.0,-55200000.0,-64300000.0
IncreaseDecreaseInInventories / USD,1446000.0,3712000.0,195000.0,-1687000.0,-1854000.0,-1657000.0,5400000.0,-100000.0,-800000.0,-1000000.0,100000.0,100000.0,-200000.0,2500000.0,-700000.0,-200000.0,2600000.0,5300000.0,1600000.0,2400000.0,6400000.0,14600000.0,7000000.0,10900000.0,7200000.0,8900000.0,19200000.0,1000000.0,-2800000.0,-2200000.0,9800000.0,6400000.0,1000000.0,10000000.0,-400000.0,30400000.0,47200000.0,49700000.0,25500000.0,22200000.0,45500000.0,80900000.0,49100000.0,55000000.0,84500000.0,106200000.0,114500000.0,-15600000.0,-16700000.0,-43600000.0,112200000.0,59600000.0,115000000.0,193600000.0,-49300000.0,36700000.0,18400000.0,20300000.0
IncreaseDecreaseInOtherDeferredLiability / USD,-90000.0,132000.0,-49000.0,-15000.0,-24000.0,-57000.0,200000.0,100000.0,100000.0,0.0,-100000.0,0.0,-100000.0,-100000.0,500000.0,-100000.0,-200000.0,-300000.0,-300000.0,500000.0,900000.0,2800000.0,400000.0,200000.0,900000.0,2200000.0,2400000.0,1200000.0,1500000.0,1900000.0,5000000.0,100000.0,4900000.0,900000.0,4800000.0,-3000000.0,-3400000.0,-8400000.0,800000.0,1000000.0,15400000.0,16700000.0,-200000.0,1100000.0,3000000.0,6700000.0,18600000.0,2800000.0,5700000.0,30700000.0,8700000.0,1200000.0,4400000.0,5900000.0,11100000.0,3200000.0,-700000.0,-300000.0
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets / USD,-2259000.0,-2421000.0,1004000.0,-389000.0,171000.0,-518000.0,-1300000.0,200000.0,600000.0,800000.0,-1200000.0,100000.0,800000.0,500000.0,800000.0,0.0,600000.0,-700000.0,1400000.0,-200000.0,1000000.0,0.0,400000.0,1000000.0,2700000.0,4100000.0,2500000.0,7700000.0,6200000.0,3700000.0,3900000.0,2700000.0,5000000.0,3400000.0,6700000.0,5200000.0,2300000.0,500000.0,3000000.0,7600000.0,26600000.0,11800000.0,7200000.0,20200000.0,27100000.0,18200000.0,2400000.0,97900000.0,82500000.0,81200000.0,21300000.0,13400000.0,3400000.0,-13200000.0,131600000.0,-11400000.0,45400000.0,13800000.0
InformationTechnologyAndDataProcessing / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86500000.0,32100000.0,63400000.0,96600000.0
IntangibleAssetsNetExcludingGoodwill / USD,,,,0.0,0.0,0.0,0.0,4200000.0,4200000.0,4200000.0,4200000.0,3600000.0,3600000.0,3600000.0,3600000.0,2700000.0,2700000.0,2700000.0,2700000.0,2200000.0,2200000.0,2200000.0,2200000.0,,,,,,,,,,,,,,,,,,,,,31500000.0,31500000.0,31500000.0,31500000.0,173300000.0,173300000.0,173300000.0,173300000.0,134500000.0,134500000.0,134500000.0,134500000.0,103400000.0,103400000.0,103400000.0
InterestExpenseDebt / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11100000.0,14500000.0,29100000.0,43900000.0,21300000.0,15000000.0,35000000.0,58500000.0,58800000.0,3900000.0,7600000.0,11500000.0,14800000.0,3700000.0,7300000.0,11000000.0,15300000.0,3700000.0,8700000.0,12500000.0,14700000.0,3700000.0,7500000.0,11200000.0
InterestExpenseDebtExcludingAmortization / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300000.0,4700000.0,7100000.0,3500000.0,2300000.0,4700000.0,7100000.0,9300000.0,2400000.0,4600000.0,7000000.0,9300000.0,2200000.0,4400000.0,6700000.0,9300000.0,2200000.0,5200000.0,7000000.0,8800000.0,1900000.0,3900000.0,5800000.0
InterestExpenseNonoperating / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10500000.0,15400000.0,18600000.0,4600000.0,9400000.0,14100000.0
