fact_unit,2009-08-07,2009-11-03,2010-02-26,2010-05-04,2010-08-06,2010-11-04,2011-02-25,2011-05-05,2011-08-04,2011-11-04,2012-02-24,2012-05-08,2012-08-08,2012-08-31,2012-10-31,2013-02-22,2013-05-01,2013-07-26,2013-10-25,2014-02-18,2014-04-25,2014-07-25,2014-10-31,2015-02-24,2015-05-01,2015-07-31,2015-10-30,2016-02-22,2016-04-29,2016-07-29,2016-10-28,2017-02-23,2017-05-09,2017-08-04,2017-10-27,2018-02-20,2018-05-04,2018-07-27,2018-10-26,2019-02-19,2019-04-26,2019-07-26,2019-10-25,2020-02-14,2020-04-01,2020-05-01,2020-07-31,2020-10-30,2021-02-19,2021-04-30,2021-07-30,2021-10-29,2022-02-18,2022-04-29,2022-07-29,2022-10-28,2023-02-17,2023-04-28,2023-07-28,2023-10-27,2024-02-16,2024-04-17,2024-04-26,2024-07-26,2024-10-25,2025-02-18,2025-04-25,2025-07-25,2025-10-31
DeferredTaxAssetsDeferredIncome / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,40000000.0,,,,65000000.0,,,,57000000.0,,,,20000000.0,,,,29000000.0,29000000.0,,,,24000000.0,,,,36000000.0,,,,36000000.0,,,,26000000.0,,,,,25000000.0,,,
DeferredTaxAssetsGross / USD,,,,,,,1460000000.0,,,,1603000000.0,,,1603000000.0,,1695000000.0,,,,1422000000.0,,,,1227000000.0,,,,1472000000.0,,,,1606000000.0,,,,1558000000.0,,,,977000000.0,,,,1120000000.0,1120000000.0,,,,1356000000.0,,,,1436000000.0,,,,1309000000.0,,,,1679000000.0,,,,,1897000000.0,,,
DeferredTaxAssetsInvestments / USD,,,,,,,,,,,,,,,,17000000.0,,,,13000000.0,,,,50000000.0,,,,45000000.0,,,,56000000.0,,,,48000000.0,,,,35000000.0,,,,28000000.0,28000000.0,,,,28000000.0,,,,28000000.0,,,,25000000.0,,,,30000000.0,,,,,49000000.0,,,
DeferredTaxAssetsLiabilitiesNet / USD,,,,,,,808000000.0,,,,-267000000.0,,,-267000000.0,,-145000000.0,,,,6000000.0,,,,-182000000.0,,,,41000000.0,,,,263000000.0,,,,224000000.0,,,,262000000.0,,,,380000000.0,380000000.0,,,,446000000.0,,,,462000000.0,,,,365000000.0,,,,725000000.0,,,,,1080000000.0,,,
DeferredTaxAssetsNet / USD,,,,,,,1274000000.0,,,,1346000000.0,,,1346000000.0,,1476000000.0,,,,1268000000.0,,,,1100000000.0,,,,1267000000.0,,,,1444000000.0,,,,1428000000.0,,,,841000000.0,,,,949000000.0,949000000.0,,,,1156000000.0,,,,1231000000.0,,,,1079000000.0,,,,1404000000.0,,,,,1700000000.0,,,
DeferredTaxAssetsOther / USD,,,,,,,36000000.0,,,,66000000.0,,,66000000.0,,100000000.0,,,,77000000.0,,,,58000000.0,,,,6000000.0,,,,57000000.0,,,,60000000.0,,,,49000000.0,,,,46000000.0,46000000.0,,,,57000000.0,,,,17000000.0,,,,25000000.0,,,,39000000.0,,,,,40000000.0,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeBenefits / USD,,,,,,,934000000.0,,,,929000000.0,,,929000000.0,,940000000.0,,,,917000000.0,,,,623000000.0,,,,739000000.0,,,,635000000.0,,,,661000000.0,,,,424000000.0,,,,351000000.0,351000000.0,,,,373000000.0,,,,312000000.0,,,,160000000.0,,,,297000000.0,,,,,337000000.0,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsOther / USD,,,,,,,132000000.0,,,,161000000.0,,,161000000.0,,154000000.0,,,,47000000.0,,,,48000000.0,,,,44000000.0,,,,98000000.0,,,,102000000.0,,,,65000000.0,,,,98000000.0,98000000.0,,,,68000000.0,,,,103000000.0,,,,132000000.0,,,,100000000.0,,,,,155000000.0,,,
DeferredTaxAssetsValuationAllowance / USD,,,,,,,186000000.0,,,,257000000.0,,,257000000.0,,219000000.0,,,,154000000.0,,,,127000000.0,,,,205000000.0,,,,162000000.0,,,,130000000.0,,,,136000000.0,,,,171000000.0,171000000.0,,,,200000000.0,,,,205000000.0,,,,230000000.0,,,,275000000.0,,,,,197000000.0,,,
DeferredTaxLiabilities / USD,,,,,,,466000000.0,,,,1613000000.0,,,1613000000.0,,1621000000.0,,,,1262000000.0,,,,1282000000.0,,,,1226000000.0,,,,1181000000.0,,,,1204000000.0,,,,579000000.0,,,,569000000.0,569000000.0,,,,710000000.0,,,,769000000.0,,,,714000000.0,,,,679000000.0,,,,,620000000.0,,,
DeferredTaxLiabilitiesInvestments / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42000000.0,,,
DeferredTaxLiabilitiesOther / USD,,,,,,,2000000.0,,,,75000000.0,,,75000000.0,,40000000.0,,,,29000000.0,,,,64000000.0,,,,28000000.0,,,,44000000.0,,,,50000000.0,,,,38000000.0,,,,24000000.0,24000000.0,,,,33000000.0,,,,41000000.0,,,,32000000.0,,,,42000000.0,,,,,49000000.0,,,
DeferredTaxLiabilitiesTaxDeferredIncome / USD,,,,,,,34000000.0,,,,49000000.0,,,49000000.0,,83000000.0,,,,30000000.0,,,,27000000.0,,,,28000000.0,,,,30000000.0,,,,20000000.0,,,,32000000.0,,,,143000000.0,143000000.0,,,,128000000.0,,,,141000000.0,,,,159000000.0,,,,147000000.0,,,,,149000000.0,,,
DeferredTaxLiabilitiesUndistributedForeignEarnings / USD,,,,,,,,,,,,,,,,,,,,0.0,,,,51000000.0,,,,28000000.0,,,,18000000.0,,,,29000000.0,,,,39000000.0,,,,30000000.0,30000000.0,,,,28000000.0,,,,37000000.0,,,,58000000.0,,,,38000000.0,,,,,44000000.0,,,
DeferredTaxLiabilitiesUnrealizedCurrencyTransactionGains / USD,,,,,,,12000000.0,,,,23000000.0,,,23000000.0,,23000000.0,,,,8000000.0,,,,27000000.0,,,,44000000.0,,,,29000000.0,,,,26000000.0,,,,22000000.0,,,,26000000.0,26000000.0,,,,26000000.0,,,,26000000.0,,,,22000000.0,,,,23000000.0,,,,,18000000.0,,,
DefinedBenefitPlanAssetsForPlanBenefitsNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,858000000.0,858000000.0,858000000.0,1060000000.0,1060000000.0,1060000000.0,1060000000.0,1133000000.0,1133000000.0,1133000000.0,1133000000.0,1133000000.0,1216000000.0,1216000000.0,1216000000.0,1216000000.0,1280000000.0,1280000000.0,1280000000.0,1280000000.0,1366000000.0,1366000000.0,1366000000.0,1366000000.0,652000000.0,652000000.0,652000000.0,652000000.0,,618000000.0,618000000.0,618000000.0,618000000.0,556000000.0,556000000.0,556000000.0
DefinedBenefitPlanContributionsByEmployer / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222000000.0,,,47000000.0,79000000.0,108000000.0,,35000000.0,53000000.0,102000000.0,,50000000.0,62000000.0,74000000.0,,29000000.0,40000000.0,50000000.0,,,23000000.0,31000000.0,40000000.0,,17000000.0,27000000.0,43000000.0
DefinedContributionPlanCostRecognized / USD,,,,,,,77000000.0,,,,94000000.0,,,94000000.0,,100000000.0,,,,147000000.0,,,,169000000.0,,,,186000000.0,,,,195000000.0,,,,166000000.0,,,,191000000.0,,,,173000000.0,173000000.0,,,,168000000.0,,,,164000000.0,,,,155000000.0,,,,184000000.0,,,,,188000000.0,,,
Depreciation / USD,,,,,73000000.0,105000000.0,157000000.0,31000000.0,62000000.0,93000000.0,149000000.0,53000000.0,111000000.0,149000000.0,164000000.0,151000000.0,55000000.0,112000000.0,168000000.0,220000000.0,59000000.0,118000000.0,177000000.0,232000000.0,60000000.0,122000000.0,183000000.0,240000000.0,56000000.0,113000000.0,169000000.0,242000000.0,38000000.0,79000000.0,118000000.0,164000000.0,54000000.0,108000000.0,148000000.0,162000000.0,39000000.0,86000000.0,126000000.0,187000000.0,187000000.0,40000000.0,80000000.0,124000000.0,176000000.0,41000000.0,82000000.0,124000000.0,172000000.0,41000000.0,82000000.0,138000000.0,167000000.0,38000000.0,78000000.0,115000000.0,179000000.0,,38000000.0,77000000.0,119000000.0,151000000.0,44000000.0,89000000.0,136000000.0
DisposalGroupIncludingDiscontinuedOperationCashAndCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000000.0,2000000.0,2000000.0,4000000.0,18000000.0,5000000.0,5000000.0,2000000.0,,,,5000000.0,5000000.0,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,9000000.0,6000000.0,0.0,73000000.0,38000000.0,0.0
DividendsCommonStockCash / USD,83000000.0,124000000.0,176000000.0,41000000.0,82000000.0,123000000.0,171000000.0,51000000.0,100000000.0,150000000.0,165000000.0,49000000.0,102000000.0,165000000.0,153000000.0,175000000.0,50000000.0,105000000.0,159000000.0,200000000.0,53000000.0,128000000.0,201000000.0,204000000.0,71000000.0,156000000.0,240000000.0,212000000.0,82000000.0,169000000.0,258000000.0,273000000.0,87000000.0,182000000.0,274000000.0,323000000.0,87000000.0,182000000.0,274000000.0,345000000.0,89000000.0,89000000.0,89000000.0,364000000.0,364000000.0,96000000.0,96000000.0,96000000.0,382000000.0,102000000.0,102000000.0,102000000.0,410000000.0,104000000.0,104000000.0,104000000.0,412000000.0,110000000.0,110000000.0,110000000.0,447000000.0,,115000000.0,115000000.0,115000000.0,463000000.0,122000000.0,122000000.0,122000000.0
EarningsPerShareBasic / USD/shares,4.44,4.94,2.83,0.99,1.51,1.93,4.99,0.65,1.19,1.71,2.64,0.72,1.49,2.64,2.08,2.41,,1.46,2.08,2.92,0.82,1.59,2.42,3.02,1.07,2.09,3.15,3.57,1.15,1.78,2.83,4.73,1.2,2.32,3.51,4.93,1.1,4.02,4.77,5.21,2.39,2.6,3.2,4.74,4.74,2.72,3.88,4.83,4.62,3.31,5.02,6.21,6.42,4.02,5.69,1.73,8.49,4.75,7.11,9.06,5.59,,5.09,7.84,10.1,12.23,5.38,7.75,9.24
EarningsPerShareDiluted / USD/shares,4.32,4.75,2.66,0.96,1.47,1.88,4.8,0.63,1.18,1.68,2.57,0.71,1.46,2.57,2.05,2.37,,1.44,2.06,2.87,0.82,1.58,2.39,2.99,1.06,2.07,3.11,3.53,1.14,1.76,2.8,4.66,1.19,2.3,3.48,4.88,1.09,3.99,4.74,5.16,2.37,2.58,3.19,4.7,4.7,2.7,3.85,4.79,4.59,3.29,5.0,6.18,6.37,4.0,5.66,1.72,8.45,4.73,7.07,9.0,5.55,,5.07,7.79,10.03,12.14,5.35,7.72,9.2
EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69000000.0,69000000.0,,,,-118000000.0,-82000000.0,-56000000.0,-31000000.0,63000000.0,-34000000.0,29000000.0,-93000000.0,297000000.0,-50000000.0,-423000000.0,-1079000000.0,-235000000.0,,58000000.0,203000000.0,-57000000.0,-549000000.0,-146000000.0,-202000000.0,177000000.0
EffectiveIncomeTaxRateContinuingOperations / pure,,,,,,,0.275,,,,0.282,,,0.282,,0.284,,,,0.273,0.261,0.262,0.259,0.261,0.189,0.183,0.185,0.254,0.191,0.168,0.158,0.189,0.159,0.148,0.128,0.123,0.001,-1.81,-0.498,0.106,0.159,-0.048,0.011,0.365,0.365,0.157,0.159,0.166,0.117,0.193,0.186,0.193,0.159,0.201,0.248,0.514,0.182,0.196,0.194,0.191,0.323,,0.196,0.173,0.171,0.162,0.232,0.231,0.228
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate / pure,,,,,,,0.35,,,,0.35,,,0.35,,0.35,,,,0.35,,,,0.24,,,,0.23,,,,0.215,,,,0.203,,0.35,0.35,0.2,,,,0.193,0.193,,,,0.19,,,,0.19,,,,0.25,,,,0.25,,,,,0.25,,,
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance / pure,,,,,,,,,,,,,,,,-0.002,,,,-0.017,,,,-0.056,,,,-0.017,,,,0.006,,,,-0.014,,,,-0.022,,,,-0.018,-0.018,,,,0.038,,,,0.018,,,,0.0,,,,-0.002,,,,,0.019,,,
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential / pure,,,,,,,-0.142,,,,-0.12,,,-0.12,,-0.125,,,,-0.115,,,,0.006,,,,-0.044,,,,-0.089,,,,-0.088,,,,-0.122,,,,-0.303,-0.303,,,,-0.073,,,,-0.06,,,,-0.098,,,,-0.154,,,,,-0.116,,,
EffectiveIncomeTaxRateReconciliationNondeductibleExpense / pure,,,,,,,0.042,,,,0.034,,,0.034,,0.039,,,,0.035,,,,0.02,,,,0.014,,,,0.017,,,,0.025,,,,0.014,,,,0.034,0.034,,,,0.027,,,,0.016,,,,0.021,,,,0.033,,,,,0.024,,,
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,0.08,0.08,,,,0.036,,,,0.028,,,,0.022,,,,0.024,,,,,-0.015,,,
EffectiveIncomeTaxRateReconciliationOtherAdjustments / pure,,,,,,,0.005,,,,-0.004,,,-0.004,,0.002,,,,-0.001,,,,0.004,,,,0.0,,,,-0.001,,,,-0.003,,,,0.012,,,,0.006,0.006,,,,-0.012,,,,-0.002,,,,-0.003,,,,-0.004,,,,,-0.003,,,
EffectiveIncomeTaxRateReconciliationPriorYearIncomeTaxes / pure,,,,,,,0.004,,,,0.001,,,0.001,,0.002,,,,-0.011,,,,-0.013,,,,0.001,,,,0.009,,,,-0.015,,,,-0.012,,,,0.02,0.02,,,,0.009,,,,0.001,,,,0.0,,,,-0.002,,,,,-0.07,,,
EffectiveIncomeTaxRateReconciliationRepatriationOfForeignEarnings / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,0.007,,,,0.018,,,,,0.002,,,
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes / pure,,,,,,,0.014,,,,0.02,,,0.02,,0.011,,,,0.023,,,,0.022,,,,0.026,,,,0.015,,,,0.001,,,,0.004,,,,-0.015,-0.015,,,,-0.004,,,,0.005,,,,0.01,,,,0.015,,,,,0.004,,,
EffectiveIncomeTaxRateReconciliationTaxContingencies / pure,,,,,,,,,,,,,,,,,,,,,,,,0.031,,,,-0.003,,,,0.017,,,,0.014,,,,0.032,,,,0.016,0.016,,,,0.009,,,,0.022,,,,0.015,,,,0.021,,,,,0.086,,,
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense / USD,,,,,,,82000000.0,,,,68000000.0,,,68000000.0,,75000000.0,,,,77000000.0,,,,62000000.0,,,,81000000.0,,,,94000000.0,,,,87000000.0,,,,90000000.0,,,,73000000.0,73000000.0,,,,74000000.0,,,,66000000.0,,,,61000000.0,,,,87000000.0,,,,,83000000.0,,,
EntityCommonStockSharesOutstanding / shares,274481537.0,273922587.0,266851500.0,269418951.0,269705249.0,270867656.0,333088304.0,330540849.0,326691984.0,323289389.0,325179163.0,326415020.0,322406542.0,,318667385.0,311573644.0,309126345.0,307461251.0,301048034.0,301100416.0,296483350.0,290452659.0,285136690.0,280250522.0,281733504.0,280042927.0,273916827.0,270081701.0,264918514.0,265587217.0,263094046.0,262600762.0,262070015.0,254337319.0,249897712.0,246180510.0,244512517.0,242655343.0,240844114.0,239999442.0,240521662.0,235841886.0,234137408.0,231582094.0,,231084584.0,231650336.0,228616348.0,225984346.0,225647250.0,225747147.0,220332406.0,213944460.0,212383902.0,210925557.0,206852936.0,205142379.0,204245515.0,202866793.0,200216345.0,198297735.0,198506718.0,217430759.0,217242161.0,216266278.0,216001106.0,215939916.0,215626597.0,214935265.0
EntityPublicFloat / USD,11883580723.0,11883580723.0,10364352829.0,,,,9976592769.0,,,,16759298779.0,,,,,15082178035.0,,,,19785131502.0,,,,26166880049.0,,,,27889141346.0,,,,29031404998.0,,,,34061029792.0,,,,33332666779.0,,,,45489377212.0,,,,,44593079186.0,,,,53867751208.0,,,,57066496679.0,,,,70135237097.0,70135237097.0,,,,63751112781.0,,,
ExtinguishmentOfDebtAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0
FinanceLeaseInterestExpense / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,,,,2000000.0,,,,3000000.0,,,,1000000.0,,,,1000000.0,,,,,0.0,,,
FinanceLeaseLiability / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77000000.0,65000000.0,106000000.0,100000000.0,100000000.0,,,,95000000.0,,,,65000000.0,,,,51000000.0,,,,33000000.0,,,,,15000000.0,,,
FinanceLeaseLiabilityCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27000000.0,27000000.0,24000000.0,24000000.0,24000000.0,,,,24000000.0,,,,30000000.0,,,,19000000.0,,,,23000000.0,,,,,23000000.0,,,
FinanceLeaseLiabilityNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50000000.0,37000000.0,82000000.0,76000000.0,76000000.0,,,,76000000.0,,,,65000000.0,46000000.0,46000000.0,46000000.0,46000000.0,28000000.0,28000000.0,28000000.0,28000000.0,,10000000.0,10000000.0,10000000.0,10000000.0,,,
FinanceLeaseLiabilityPaymentsDue / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78000000.0,66000000.0,111000000.0,105000000.0,105000000.0,,,,97000000.0,,,,74000000.0,,,,51000000.0,,,,33000000.0,,,,,15000000.0,,,
FinanceLeaseLiabilityPaymentsDueAfterYearFive / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,15000000.0,0.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,,,
FinanceLeaseLiabilityPaymentsDueNextTwelveMonths / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26000000.0,26000000.0,,,,31000000.0,,,,26000000.0,,,,23000000.0,,,,23000000.0,,,,,15000000.0,,,
FinanceLeaseLiabilityPaymentsDueYearFive / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,18000000.0,15000000.0,15000000.0,,,,10000000.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,,,
FinanceLeaseLiabilityPaymentsDueYearFour / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000000.0,2000000.0,19000000.0,18000000.0,18000000.0,,,,18000000.0,,,,10000000.0,,,,0.0,,,,0.0,,,,,0.0,,,
FinanceLeaseLiabilityPaymentsDueYearThree / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23000000.0,22000000.0,26000000.0,20000000.0,20000000.0,,,,18000000.0,,,,18000000.0,,,,10000000.0,,,,0.0,,,,,0.0,,,
FinanceLeaseLiabilityPaymentsDueYearTwo / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27000000.0,28000000.0,26000000.0,26000000.0,26000000.0,,,,20000000.0,,,,20000000.0,,,,18000000.0,,,,10000000.0,,,,,0.0,,,
FinanceLeaseLiabilityUndiscountedExcessAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000000.0,1000000.0,5000000.0,5000000.0,5000000.0,,,,2000000.0,,,,9000000.0,,,,0.0,,,,0.0,,,,,0.0,,,
FinanceLeasePrincipalPayments / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11000000.0,17000000.0,17000000.0,,,,17000000.0,,,,12000000.0,,,,23000000.0,,,,14000000.0,,,,,19000000.0,,,
FinanceLeaseRightOfUseAsset / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70000000.0,65000000.0,106000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,100000000.0,89000000.0,89000000.0,89000000.0,89000000.0,63000000.0,63000000.0,63000000.0,63000000.0,43000000.0,43000000.0,43000000.0,43000000.0,,26000000.0,26000000.0,26000000.0,26000000.0,9000000.0,9000000.0,9000000.0
FinanceLeaseRightOfUseAssetAmortization / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000000.0,13000000.0,20000000.0,26000000.0,26000000.0,,,,26000000.0,,,,25000000.0,,,,26000000.0,,,,28000000.0,,,,,19000000.0,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization / USD,,,,,478000000.0,478000000.0,478000000.0,627000000.0,627000000.0,627000000.0,627000000.0,966000000.0,966000000.0,627000000.0,966000000.0,966000000.0,1383000000.0,1383000000.0,1383000000.0,1383000000.0,1745000000.0,1745000000.0,1745000000.0,1745000000.0,2022000000.0,2022000000.0,2022000000.0,2022000000.0,2266000000.0,2266000000.0,2266000000.0,2266000000.0,1507000000.0,1507000000.0,1507000000.0,1507000000.0,2280000000.0,2280000000.0,2280000000.0,2280000000.0,2509000000.0,2509000000.0,2509000000.0,2509000000.0,2509000000.0,2890000000.0,2890000000.0,,2890000000.0,,,,2146000000.0,2218000000.0,2218000000.0,2218000000.0,2218000000.0,2210000000.0,2210000000.0,2210000000.0,2210000000.0,,2010000000.0,2010000000.0,2010000000.0,2010000000.0,2429000000.0,2429000000.0,2429000000.0
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive / USD,,,,,,,,,,,,,,,,464000000.0,454000000.0,457000000.0,465000000.0,338000000.0,339000000.0,357000000.0,505000000.0,354000000.0,348000000.0,354000000.0,350000000.0,240000000.0,237000000.0,273000000.0,268000000.0,300000000.0,256000000.0,200000000.0,206000000.0,412000000.0,396000000.0,313000000.0,339000000.0,263000000.0,,,,212000000.0,212000000.0,,171000000.0,174000000.0,171000000.0,134000000.0,136000000.0,135000000.0,135000000.0,120000000.0,114000000.0,115000000.0,117000000.0,93000000.0,36000000.0,39000000.0,40000000.0,,25000000.0,3389000000.0,3479000000.0,3539000000.0,3152000000.0,3182000000.0,2832000000.0
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths / USD,,,,,,,,,,,,,,,,394000000.0,339000000.0,334000000.0,338000000.0,341000000.0,295000000.0,307000000.0,320000000.0,322000000.0,271000000.0,276000000.0,272000000.0,271000000.0,225000000.0,228000000.0,233000000.0,259000000.0,155000000.0,370000000.0,376000000.0,410000000.0,430000000.0,401000000.0,386000000.0,385000000.0,,,,223000000.0,223000000.0,,138000000.0,140000000.0,144000000.0,100000000.0,101000000.0,101000000.0,100000000.0,97000000.0,92000000.0,93000000.0,99000000.0,82000000.0,64000000.0,64000000.0,65000000.0,,55000000.0,737000000.0,751000000.0,760000000.0,733000000.0,739000000.0,661000000.0
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear / USD,,,,,,,,,,,,,,,,,293000000.0,194000000.0,98000000.0,,260000000.0,178000000.0,89000000.0,,234000000.0,159000000.0,79000000.0,,200000000.0,147000000.0,66000000.0,,131000000.0,206000000.0,117000000.0,,332000000.0,205000000.0,100000000.0,,311000000.0,192000000.0,96000000.0,,,139000000.0,83000000.0,40000000.0,,106000000.0,70000000.0,34000000.0,,81000000.0,63000000.0,25000000.0,,73000000.0,39000000.0,19000000.0,,,52000000.0,348000000.0,180000000.0,,598000000.0,403000000.0,178000000.0
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive / USD,,,,,,,,,,,,,,,,199000000.0,,,,136000000.0,,,,143000000.0,,,,118000000.0,,,,119000000.0,,,,98000000.0,,,,72000000.0,73000000.0,74000000.0,76000000.0,59000000.0,59000000.0,69000000.0,52000000.0,52000000.0,59000000.0,36000000.0,36000000.0,37000000.0,37000000.0,33000000.0,32000000.0,33000000.0,34000000.0,27000000.0,17000000.0,18000000.0,17000000.0,,12000000.0,507000000.0,521000000.0,538000000.0,518000000.0,528000000.0,470000000.0
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour / USD,,,,,,,,,,,,,,,,251000000.0,193000000.0,196000000.0,196000000.0,200000000.0,140000000.0,147000000.0,172000000.0,172000000.0,142000000.0,141000000.0,140000000.0,138000000.0,119000000.0,123000000.0,126000000.0,158000000.0,87000000.0,83000000.0,89000000.0,140000000.0,101000000.0,85000000.0,85000000.0,84000000.0,85000000.0,87000000.0,86000000.0,76000000.0,76000000.0,85000000.0,70000000.0,71000000.0,73000000.0,57000000.0,58000000.0,59000000.0,59000000.0,48000000.0,46000000.0,46000000.0,47000000.0,34000000.0,23000000.0,23000000.0,23000000.0,,17000000.0,550000000.0,564000000.0,582000000.0,571000000.0,576000000.0,515000000.0
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree / USD,,,,,,,,,,,,,,,,299000000.0,246000000.0,242000000.0,244000000.0,249000000.0,200000000.0,205000000.0,231000000.0,232000000.0,169000000.0,170000000.0,169000000.0,167000000.0,140000000.0,145000000.0,149000000.0,180000000.0,121000000.0,192000000.0,196000000.0,253000000.0,151000000.0,131000000.0,128000000.0,126000000.0,128000000.0,128000000.0,126000000.0,86000000.0,86000000.0,96000000.0,87000000.0,88000000.0,91000000.0,72000000.0,73000000.0,73000000.0,72000000.0,69000000.0,65000000.0,66000000.0,68000000.0,48000000.0,35000000.0,35000000.0,35000000.0,,22000000.0,602000000.0,616000000.0,633000000.0,619000000.0,625000000.0,560000000.0
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo / USD,,,,,,,,,,,,,,,,343000000.0,294000000.0,288000000.0,291000000.0,295000000.0,247000000.0,255000000.0,276000000.0,278000000.0,227000000.0,231000000.0,228000000.0,226000000.0,168000000.0,172000000.0,177000000.0,209000000.0,137000000.0,351000000.0,357000000.0,420000000.0,252000000.0,228000000.0,222000000.0,219000000.0,217000000.0,223000000.0,220000000.0,127000000.0,127000000.0,136000000.0,98000000.0,100000000.0,102000000.0,89000000.0,90000000.0,90000000.0,89000000.0,82000000.0,79000000.0,78000000.0,82000000.0,68000000.0,54000000.0,54000000.0,54000000.0,,34000000.0,661000000.0,678000000.0,691000000.0,674000000.0,680000000.0,611000000.0
FiniteLivedIntangibleAssetsGross / USD,,,,,,,,4238000000.0,4238000000.0,4238000000.0,4238000000.0,4242000000.0,4242000000.0,4238000000.0,4242000000.0,4242000000.0,4358000000.0,4358000000.0,4358000000.0,4358000000.0,4323000000.0,4323000000.0,4323000000.0,4323000000.0,4542000000.0,4542000000.0,4542000000.0,4542000000.0,4446000000.0,4446000000.0,4446000000.0,4446000000.0,3397000000.0,3397000000.0,3397000000.0,3397000000.0,4013000000.0,4013000000.0,4013000000.0,4013000000.0,3658000000.0,3658000000.0,3658000000.0,3658000000.0,3658000000.0,3673000000.0,3673000000.0,3673000000.0,3673000000.0,2786000000.0,2786000000.0,2786000000.0,2786000000.0,2710000000.0,2710000000.0,2710000000.0,2710000000.0,2657000000.0,2657000000.0,2657000000.0,2657000000.0,,2244000000.0,2244000000.0,2244000000.0,2244000000.0,9172000000.0,9172000000.0,9172000000.0
