fact_unit,2010-10-12,2011-01-10,2011-04-01,2011-07-25,2011-10-11,2012-01-06,2012-04-02,2012-07-27,2012-09-28,2012-10-02,2013-01-08,2013-04-02,2013-07-25,2013-10-01,2014-01-08,2014-04-03,2014-07-29,2014-10-02,2015-01-08,2015-04-08,2015-07-30,2015-10-07,2016-01-11,2016-02-05,2016-04-06,2016-07-28,2016-10-05,2017-01-09,2017-02-28,2017-05-04,2017-08-03,2017-11-08,2018-02-23,2018-05-03,2018-08-02,2018-10-30,2019-02-21,2019-05-02,2019-07-30,2019-10-31,2020-02-21,2020-05-06,2020-08-03,2020-10-29,2021-02-19,2021-05-04,2021-08-02,2021-11-02,2022-02-18,2022-05-02,2022-08-01,2022-10-31,2023-02-17,2023-05-03,2023-08-01,2023-10-31,2024-02-14,2024-05-01,2024-08-07,2024-10-31,2025-02-14,2025-05-06,2025-08-06,2025-11-04
DeferredIncomeTaxAssetsNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13146000.0,13146000.0,,8128000.0,8128000.0,8128000.0,8128000.0,6292000.0,6292000.0,6292000.0,6292000.0,7627000.0,7627000.0,7627000.0,7627000.0,12117000.0,12117000.0,12117000.0,12117000.0,37907000.0,37907000.0,37907000.0,37907000.0,111712000.0,111712000.0,111712000.0,111712000.0,106083000.0,98386000.0,105276000.0
DeferredIncomeTaxExpenseBenefit / USD,1596000.0,-18091000.0,-21023000.0,5457000.0,3518000.0,3287000.0,3639000.0,34401000.0,34401000.0,7831000.0,5915000.0,5858000.0,32087000.0,,,,-8012000.0,,,,42238000.0,,,42238000.0,,6289000.0,,,6289000.0,,,,89414000.0,,,,-17941000.0,,,,-252609000.0,,,,-1970000.0,,,,-108541000.0,,,,-165319000.0,,,,-189323000.0,,,,-304126000.0,,,-230617000.0
DeferredIncomeTaxLiabilities / USD,,,,,,,,,,,,,132642000.0,,,,190618000.0,,,,236761000.0,,,236761000.0,,232916000.0,,,232916000.0,,,,752426000.0,,,,436879000.0,,,,585025000.0,,,,3145641000.0,,,,2948390000.0,,,,2793427000.0,,,,2428412000.0,,,,2242105000.0,,,1964309000.0
DeferredIncomeTaxLiabilitiesNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436879000.0,436879000.0,,585025000.0,585025000.0,585025000.0,585025000.0,3145641000.0,3145641000.0,3145641000.0,3145641000.0,2948390000.0,2948390000.0,2948390000.0,2948390000.0,2793427000.0,2793427000.0,2793427000.0,2793427000.0,2428412000.0,2428412000.0,2428412000.0,2428412000.0,2242105000.0,2242105000.0,2242105000.0,2242105000.0,1832996000.0,1574232000.0,1964309000.0
DeferredStateAndLocalIncomeTaxExpenseBenefit / USD,,,,,,,,1933000.0,1933000.0,,,,-1045000.0,,,,-813000.0,,,,3568000.0,,,3568000.0,,1206000.0,,,1206000.0,,,,3606000.0,,,,-3620000.0,,,,9678000.0,,,,-1684000.0,,,,-29326000.0,,,,-20607000.0,,,,-18500000.0,,,,-41770000.0,,,-20089000.0
DeferredTaxAssetsGross / USD,,,,,,,,154800000.0,154800000.0,,,,171292000.0,,,,150022000.0,,,,149676000.0,,,149676000.0,,64312000.0,,,64312000.0,,,,108354000.0,,,,90948000.0,,,,99971000.0,,,,376671000.0,,,,474005000.0,,,,474306000.0,,,,711777000.0,,,,982534000.0,,,965126000.0
DeferredTaxAssetsInProcessResearchAndDevelopment / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,148023000.0,,,,267098000.0,,,266975000.0
DeferredTaxAssetsInvestments / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37928000.0,,,,92477000.0,,,,91032000.0,,,91032000.0
DeferredTaxAssetsNet / USD,,,,,,,,126171000.0,126171000.0,,,,145202000.0,,,,121558000.0,,,,142477000.0,,,142477000.0,,60489000.0,,,60489000.0,,,,91743000.0,,,,13146000.0,,,,8128000.0,,,,6292000.0,,,,7627000.0,,,,12117000.0,,,,37907000.0,,,,111712000.0,,,105276000.0
DeferredTaxAssetsOperatingLossCarryforwardsDomestic / USD,,,,,,,,1945000.0,1945000.0,,,,1083000.0,,,,243000.0,,,,22074000.0,,,22074000.0,,6927000.0,,,6927000.0,,,,12723000.0,,,,17228000.0,,,,20096000.0,,,,22254000.0,,,,18952000.0,,,,29806000.0,,,,31160000.0,,,,34121000.0,,,24124000.0
DeferredTaxAssetsOperatingLossCarryforwardsForeign / USD,,,,,,,,3050000.0,3050000.0,,,,4639000.0,,,,8221000.0,,,,6881000.0,,,6881000.0,,2330000.0,,,2330000.0,,,,2559000.0,,,,3819000.0,,,,10833000.0,,,,37818000.0,,,,107931000.0,,,,104499000.0,,,,129882000.0,,,,187247000.0,,,185558000.0
DeferredTaxAssetsOther / USD,,,,,,,,,,,,,,,,,,,,,6266000.0,,,6266000.0,,8636000.0,,,8636000.0,,,,9101000.0,,,,18502000.0,,,,13036000.0,,,,30490000.0,,,,58107000.0,,,,42945000.0,,,,68258000.0,,,,72484000.0,,,70125000.0
DeferredTaxAssetsTaxCreditCarryforwards / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3102000.0,,,,37057000.0,,,,42637000.0,,,,49875000.0,,,,48930000.0,,,,144053000.0,,,141456000.0
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost / USD,,,,,,,,11734000.0,11734000.0,,,,11888000.0,,,,12266000.0,,,,5916000.0,,,5916000.0,,7727000.0,,,7727000.0,,,,11656000.0,,,,7856000.0,,,,11333000.0,,,,48204000.0,,,,41558000.0,,,,36086000.0,,,,41344000.0,,,,42376000.0,,,42367000.0
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities / USD,,,,,,,,0.0,0.0,,,,24361000.0,,,,,,,,,,,,,0.0,,,0.0,,,,54030000.0,,,,34582000.0,,,,35913000.0,,,,40035000.0,,,,38521000.0,,,,42839000.0,,,,44819000.0,,,,54478000.0,,,53925000.0
DeferredTaxAssetsValuationAllowance / USD,,,,,,,,22406000.0,22406000.0,,,,28629000.0,,,,26090000.0,,,,28464000.0,,,28464000.0,,7199000.0,,,7199000.0,,,,7199000.0,,,,3823000.0,,,,16611000.0,,,,16550000.0,,,,23390000.0,,,,72042000.0,,,,132531000.0,,,,112259000.0,,,112259000.0
DeferredTaxLiabilities / USD,,,,,,,,135517000.0,135517000.0,,,,,,,,,,,,,,,94284000.0,,172427000.0,,,172427000.0,,,,660683000.0,,,,423733000.0,,,,576897000.0,,,,3139349000.0,,,,2940763000.0,,,,2781310000.0,,,,2390505000.0,,,,2130393000.0,,,1859033000.0
DeferredTaxLiabilitiesGoodwillAndIntangibleAssets / USD,,,,,,,,42389000.0,42389000.0,,,,41333000.0,,,,90205000.0,,,,149440000.0,,,149440000.0,,147239000.0,,,147239000.0,,,,663922000.0,,,,410563000.0,,,,522636000.0,,,,2963695000.0,,,,2736300000.0,,,,2580489000.0,,,,2376564000.0,,,,2200082000.0,,,1864997000.0
DeferredTaxLiabilitiesOther / USD,,,,,,,,,,,,,,,,,,,,,1800000.0,,,1800000.0,,2069000.0,,,2069000.0,,,,1956000.0,,,,10087000.0,,,,28188000.0,,,,95988000.0,,,,106877000.0,,,,70343000.0,,,,36669000.0,,,,6094000.0,,,46024000.0
DeferredTaxLiabilitiesPropertyPlantAndEquipment / USD,,,,,,,,46140000.0,46140000.0,,,,48188000.0,,,,53998000.0,,,,53238000.0,,,53238000.0,,63957000.0,,,63957000.0,,,,86548000.0,,,,77481000.0,,,,102654000.0,,,,193052000.0,,,,248375000.0,,,,261764000.0,,,,363457000.0,,,,398439000.0,,,403419000.0
Depreciation / USD,,,,,,,,,,,,,40545000.0,12670000.0,26494000.0,40856000.0,48403000.0,13981000.0,28439000.0,43645000.0,55023000.0,16712000.0,33055000.0,55023000.0,48628000.0,60124000.0,17909000.0,35697000.0,60124000.0,18767000.0,40079000.0,62964000.0,64918000.0,24984000.0,51197000.0,80868000.0,74192000.0,33918000.0,69088000.0,105734000.0,113273000.0,41155000.0,82760000.0,132043000.0,145128000.0,83573000.0,172229000.0,265738000.0,211200000.0,96372000.0,193574000.0,292230000.0,357529000.0,99665000.0,199875000.0,299348000.0,396342000.0,105983000.0,223753000.0,342025000.0,399486000.0,117919000.0,241943000.0,399486000.0
DepreciationDepletionAndAmortization / USD,,,,,16704000.0,34728000.0,56519000.0,68667000.0,68667000.0,24216000.0,48240000.0,73497000.0,82237000.0,23895000.0,52055000.0,82947000.0,99099000.0,28374000.0,57392000.0,87198000.0,111788000.0,34566000.0,69172000.0,111788000.0,102812000.0,122069000.0,38757000.0,77506000.0,122069000.0,39312000.0,127754000.0,236309000.0,137505000.0,109033000.0,216314000.0,329963000.0,187881000.0,121743000.0,245392000.0,369448000.0,451151000.0,148630000.0,293753000.0,477498000.0,522813000.0,397818000.0,800493000.0,1207392000.0,878335000.0,425573000.0,847616000.0,1266178000.0,1614440000.0,428672000.0,856248000.0,1261761000.0,1691384000.0,407338000.0,869428000.0,1328051000.0,1662455000.0,461136000.0,601967000.0,1037290000.0
DisposalGroupIncludingDiscontinuedOperationAssetsNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1295799000.0,1295799000.0,1295799000.0,1295799000.0,,,,,,15438126000.0,15932104000.0
DisposalGroupIncludingDiscontinuedOperationCashAndCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
DividendsCash / USD,1616000.0,3245000.0,4877000.0,6417000.0,1586000.0,3180000.0,4782000.0,6497000.0,6497000.0,1613000.0,3169000.0,4740000.0,6388000.0,1578000.0,3153000.0,4688000.0,6311000.0,1456000.0,2894000.0,4330000.0,6198000.0,1370000.0,2693000.0,6198000.0,4035000.0,5757000.0,1305000.0,2602000.0,5757000.0,1293000.0,2837000.0,4376000.0,5340000.0,1522000.0,3551000.0,5141000.0,5439000.0,1593000.0,3171000.0,4750000.0,6732000.0,1571000.0,3137000.0,4727000.0,6332000.0,58279000.0,116591000.0,175025000.0,63498000.0,57574000.0,114875000.0,188203000.0,233216000.0,70243000.0,139315000.0,208082000.0,259726000.0,,,,273955000.0,,,273955000.0
EarningsPerShareBasic / USD/shares,0.72,1.49,2.09,0.46,0.62,1.29,1.89,2.51,2.51,0.8,1.58,2.32,2.62,0.59,1.49,2.24,2.39,0.88,1.9,2.67,2.78,1.11,1.11,1.39,1.58,1.7,0.66,1.27,1.7,0.46,0.88,1.24,2.07,0.32,0.76,1.48,1.5,0.57,1.26,2.37,3.03,0.71,1.48,2.0,2.85,0.48,0.6,1.34,2.17,0.66,1.56,2.57,1.95,0.87,-1.53,-0.49,3.3,-0.04,1.0,2.4,0.41,1.22,2.69,0.41
EarningsPerShareDiluted / USD/shares,0.71,1.48,2.06,0.46,0.61,1.28,1.87,2.48,2.48,0.79,1.57,2.3,2.6,0.59,1.48,2.23,2.37,0.87,1.88,2.65,2.76,1.1,1.1,1.38,1.57,1.69,0.66,1.27,1.69,0.46,0.87,1.23,2.06,0.32,0.75,1.47,1.49,0.57,1.25,2.36,3.01,0.71,1.48,2.0,2.84,0.48,0.6,1.34,2.16,0.66,1.55,2.56,1.95,0.87,-1.53,-0.49,3.29,-0.04,1.0,2.39,0.4,1.22,2.68,0.4
EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25206000.0,-29692000.0,44408000.0,2516000.0,414000.0,-36239000.0,-41702000.0,-67655000.0,-32556000.0,-12558000.0,21877000.0,-21141000.0,-5980000.0,-42704000.0,81832000.0,-36147000.0,-114968000.0,-208529000.0,-48382000.0,18584000.0,34543000.0,-35730000.0,-99219000.0,-34035000.0,-53652000.0,-99219000.0
EffectiveIncomeTaxRateContinuingOperations / pure,,,,,0.317,0.306,0.297,0.282,0.282,0.327,0.302,0.295,0.293,0.314,0.292,0.286,0.276,0.303,0.285,0.284,0.286,0.263,0.261,0.286,0.257,0.285,0.26,0.254,0.285,0.234,0.129,0.147,0.259,0.189,0.167,0.144,,0.202,0.196,0.104,,0.168,0.184,0.101,,-0.101,-0.09,-0.141,0.12,0.105,-0.168,0.163,0.13,0.184,0.367,0.052,0.162,0.059,0.367,0.249,0.743,0.059,0.119,-1.164
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate / pure,,,,,,,,0.35,0.35,,,,0.35,,,,0.35,,,,0.35,,,0.35,,0.35,,,0.35,,,,0.35,,,,0.35,,,,0.35,,,,0.21,,,,0.21,,,,0.21,,,,0.21,,,,0.21,,,0.21
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,-0.032,,,,0.014,,,,0.046,,,,-0.001,,,,-0.017,,,,-0.002,,,-0.003
EffectiveIncomeTaxRateReconciliationFdiiPercent / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028,,,,0.019,,,,0.124,,,-0.054
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential / pure,,,,,,,,-0.033,-0.033,,,,-0.038,,,,-0.063,,,,-0.07,,,-0.07,,-0.072,,,-0.072,,,,0.085,,,,0.101,,,,0.12,,,,0.005,,,,0.007,,,,-0.006,,,,-0.003,,,,0.014,,,-0.016
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseImpairmentLosses / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,0.78,,,-1.619
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,0.042,,,,0.021,,,,0.025,,,,0.027,,,,0.002,,,,0.02,,,-0.031
EffectiveIncomeTaxRateReconciliationOtherAdjustments / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009,,,,-0.002,,,,0.013,,,,0.009,,,,0.002,,,,-0.006,,,-0.017
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes / pure,,,,,,,,0.008,0.008,,,,0.003,,,,0.005,,,,0.009,,,0.009,,0.009,,,0.009,,,,0.011,,,,0.004,,,,0.019,,,,0.027,,,,0.01,,,,0.007,,,,0.034,,,,0.09,,,-0.156
EffectiveIncomeTaxRateReconciliationTaxCredits / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,,,,0.005,,,,0.039,,,,0.052,,,,0.033,,,,0.195,,,-0.298
EmployeeRelatedLiabilitiesCurrent / USD,,,,,,,,37033000.0,37033000.0,,,,36116000.0,,,,39623000.0,,,,61193000.0,,,61193000.0,,57238000.0,,,57238000.0,,,,94190000.0,,,,102187000.0,,,,117739000.0,,,,212016000.0,,,,194090000.0,,,,184580000.0,,,,209630000.0,,,,276441000.0,,,246109000.0
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense / USD,,,,,1200000.0,2700000.0,4100000.0,6300000.0,6300000.0,1300000.0,2800000.0,4200000.0,5500000.0,1400000.0,2700000.0,4100000.0,6000000.0,1100000.0,3300000.0,5200000.0,5600000.0,3335000.0,2824000.0,5600000.0,4769000.0,7126000.0,2358000.0,4637000.0,7126000.0,2344000.0,5711000.0,8679000.0,6907000.0,3065000.0,7265000.0,10788000.0,9879000.0,3285000.0,6662000.0,10276000.0,13849000.0,2509000.0,6237000.0,10633000.0,13038000.0,6473000.0,14215000.0,23338000.0,20519000.0,8399000.0,18371000.0,34595000.0,33530000.0,9679000.0,19997000.0,26816000.0,42870000.0,9417000.0,31890000.0,39378000.0,38059000.0,9366000.0,16334000.0,38059000.0
EntityCommonStockSharesOutstanding / shares,79675656.0,79774762.0,80052396.0,80336017.0,78751570.0,78360260.0,78559294.0,78658674.0,78658674.0,78879283.0,78724744.0,78724744.0,75579170.0,72888911.0,71921197.0,71815669.0,68184530.0,67637173.0,67059785.0,66458271.0,65119074.0,64941999.0,129348466.0,,129259333.0,153630063.0,153697386.0,152263156.0,152230376.0,152484189.0,152488772.0,159142431.0,159205866.0,159544874.0,158185477.0,158212663.0,157603304.0,157182370.0,156678101.0,300548018.0,299627279.0,299105721.0,299243280.0,299337266.0,295243402.0,295215722.0,293748093.0,290151001.0,281968006.0,281539612.0,277162888.0,270401146.0,263154052.0,261953137.0,259993893.0,260388546.0,257984986.0,255249780.0,254436966.0,254494835.0,247616186.0,243880022.0,242607106.0,236743716.0
EntityPublicFloat / USD,,,,3293949763.0,,,,3439642327.0,3439642327.0,,,,3416096919.0,,,,4432452060.0,,,,5754058764.0,,,,,9112999702.0,,,10361276769.0,,,,13694503028.0,,,,17478395120.0,,,,24916809935.0,,,,50324272356.0,,,,54617835258.0,,,,30255291202.0,,,,25440604840.0,,,,24442073119.0,,,
EquityClassifiedWrittenCallOptionModificationEquityIssuanceIncreaseDecreaseInEquityAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-229597000.0,-229597000.0,,,-229597000.0,-229597000.0,,,,-229597000.0,,,-229597000.0
EquityMethodInvestmentDividendsOrDistributions / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,438000.0,20305000.0,26757000.0,7738000.0,,,,36914000.0,,,,45521000.0,0.0,0.0,45521000.0
EquityMethodInvestments / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,976400000.0,,,,957200000.0,,,,989600000.0,,,977600000.0
FinanceLeaseInterestExpense / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600000.0,,,,1600000.0,,,,1600000.0,,,,2200000.0,,,,1400000.0,,,900000.0
FinanceLeaseLiability / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,32996000.0,32996000.0,32996000.0,32996000.0,75989000.0,75989000.0,75989000.0,75989000.0,64421000.0,64421000.0,64421000.0,64421000.0,32435000.0,32435000.0,32435000.0,32435000.0,24525000.0,24525000.0,24525000.0,24525000.0,16382000.0,10921000.0,15626000.0
FinanceLeaseLiabilityCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62000.0,,0.0,0.0,,,,6570000.0,,,,18217000.0,,,,19905000.0,,,,12883000.0,,,,12055000.0,,,9416000.0
FinanceLeaseLiabilityNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,26426000.0,,,,57772000.0,,,,44516000.0,,,,19552000.0,,,,12470000.0,,,6210000.0
FinanceLeaseLiabilityPaymentsDue / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36819000.0,35341000.0,,,,80653000.0,,,,68599000.0,,,,33813000.0,,,,25872000.0,,,,17396000.0,,,11462000.0
FinanceLeaseLiabilityPaymentsDueAfterYearFive / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,0.0
FinanceLeaseLiabilityPaymentsDueNextTwelveMonths / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7402000.0,,,,25841000.0,,,,25060000.0,,,,13729000.0,,,,13128000.0,,,,8362000.0,,,6249000.0
FinanceLeaseLiabilityPaymentsDueYearFive / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6674000.0,6728000.0,,,,2834000.0,,,,317000.0,,,,473000.0,,,,835000.0,,,,0.0,,,0.0
FinanceLeaseLiabilityPaymentsDueYearFour / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7066000.0,6728000.0,,,,15682000.0,,,,4701000.0,,,,1820000.0,,,,1585000.0,,,,1674000.0,,,853000.0
FinanceLeaseLiabilityPaymentsDueYearThree / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7100000.0,7123000.0,,,,17346000.0,,,,18061000.0,,,,6269000.0,,,,2955000.0,,,,3037000.0,,,1958000.0
FinanceLeaseLiabilityPaymentsDueYearTwo / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7328000.0,7157000.0,,,,18950000.0,,,,20460000.0,,,,11522000.0,,,,7369000.0,,,,4323000.0,,,2402000.0
FinanceLeaseLiabilityUndiscountedExcessAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2553000.0,2345000.0,,,,4664000.0,,,,4178000.0,,,,1378000.0,,,,1347000.0,,,,1014000.0,,,541000.0
FinanceLeasePrincipalPayments / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11200000.0,,,,11200000.0,,,,11200000.0,,,,22600000.0,,,,21200000.0,,,21200000.0
FinanceLeaseRightOfUseAsset / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,24285000.0,,,,60458000.0,,,,53916000.0,,,,31513000.0,,,,22870000.0,,,13976000.0
FinanceLeaseRightOfUseAssetAccumulatedAmortization / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2424000.0,,,,16099000.0,,,,31365000.0,,,,35267000.0,,,,47196000.0,,,38495000.0
FinanceLeaseRightOfUseAssetAmortization / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14600000.0,,,,14600000.0,,,,14600000.0,,,,18400000.0,,,,16700000.0,,,11500000.0
FinanceLeaseRightOfUseAssetBeforeAccumulatedAmortization / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26709000.0,,,,76557000.0,,,,85281000.0,,,,66780000.0,,,,70066000.0,,,52471000.0
FinanceLeaseWeightedAverageDiscountRatePercent / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028,0.028,,,,0.028,,,,0.033,,,,0.032,,,,0.034,,,,0.037,,,0.033
FiniteLivedIntangibleAssetsAccumulatedAmortization / USD,145076000.0,145076000.0,145076000.0,,197066000.0,197066000.0,197066000.0,197066000.0,197066000.0,235296000.0,235296000.0,235296000.0,235296000.0,290660000.0,290660000.0,290660000.0,290660000.0,357338000.0,357338000.0,357338000.0,357338000.0,392720000.0,392720000.0,357338000.0,392720000.0,392720000.0,497947000.0,497947000.0,392720000.0,672783000.0,672783000.0,672783000.0,672783000.0,1038860000.0,1038860000.0,1038860000.0,1038860000.0,1362279000.0,1362279000.0,1362279000.0,1362279000.0,2030191000.0,2030191000.0,2030191000.0,2030191000.0,,3276386000.0,3276386000.0,3276386000.0,4552506000.0,4552506000.0,4552506000.0,4552506000.0,5539345000.0,5539345000.0,5539345000.0,5539345000.0,6819470000.0,6819470000.0,6819470000.0,6819470000.0,7832542000.0,5178667000.0,4698884000.0
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths / USD,,,,,,,,,,,,,58455000.0,,,,71966000.0,,,,76295000.0,,,76295000.0,,321802000.0,,,343063000.0,,,,345351000.0,,,,408358000.0,,,,1249281000.0,,,,1240341000.0,,,,1295054000.0,,,,1210371000.0,,,,1348934000.0,,,,1331709000.0,,,791025000.0
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive / USD,,,,,,,,,,,,,38978000.0,,,,50631000.0,,,,55889000.0,,,55889000.0,,256312000.0,,,187021000.0,,,,177891000.0,,,,213726000.0,,,,1102224000.0,,,,1051578000.0,,,,979483000.0,,,,744011000.0,,,,820752000.0,,,,790785000.0,,,411673000.0
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour / USD,,,,,,,,,,,,,43303000.0,,,,55173000.0,,,,61234000.0,,,61234000.0,,275560000.0,,,261989000.0,,,,216758000.0,,,,256054000.0,,,,1158838000.0,,,,1120117000.0,,,,1110748000.0,,,,960261000.0,,,,890245000.0,,,,877245000.0,,,496020000.0
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree / USD,,,,,,,,,,,,,47469000.0,,,,59924000.0,,,,65004000.0,,,65004000.0,,294294000.0,,,287938000.0,,,,298135000.0,,,,296435000.0,,,,1202279000.0,,,,1176692000.0,,,,1173996000.0,,,,1092260000.0,,,,1121414000.0,,,,955966000.0,,,567681000.0
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo / USD,,,,,,,,,,,,,52558000.0,,,,66211000.0,,,,71471000.0,,,71471000.0,,301258000.0,,,310528000.0,,,,323457000.0,,,,378538000.0,,,,1215658000.0,,,,1220091000.0,,,,1226690000.0,,,,1157755000.0,,,,1268360000.0,,,,1192308000.0,,,694425000.0
FiniteLivedIntangibleAssetsGross / USD,,,,,538566000.0,538566000.0,538566000.0,538566000.0,538566000.0,525484000.0,525484000.0,525484000.0,525484000.0,691508000.0,691508000.0,691508000.0,691508000.0,892511000.0,892511000.0,892511000.0,892511000.0,952856000.0,952856000.0,892511000.0,952856000.0,952856000.0,2762655000.0,2762655000.0,952856000.0,2758075000.0,2758075000.0,2758075000.0,2758075000.0,3220567000.0,3220567000.0,3220567000.0,3220567000.0,3850897000.0,3850897000.0,3850897000.0,3850897000.0,15184846000.0,15184846000.0,15184846000.0,15184846000.0,,15292269000.0,15292269000.0,15292269000.0,16186215000.0,16186215000.0,16186215000.0,16186215000.0,15197719000.0,15197719000.0,15197719000.0,15197719000.0,16987516000.0,16987516000.0,16987516000.0,16987516000.0,16764485000.0,9706049000.0,9924511000.0
FiniteLivedIntangibleAssetsNet / USD,,,,,341500000.0,341500000.0,341500000.0,341500000.0,341500000.0,290188000.0,290188000.0,290188000.0,290188000.0,400848000.0,400848000.0,400848000.0,400848000.0,535173000.0,535173000.0,535173000.0,535173000.0,560136000.0,560136000.0,535173000.0,560136000.0,560136000.0,2264708000.0,2264708000.0,560136000.0,2085292000.0,2085292000.0,2085292000.0,2085292000.0,2181707000.0,2181707000.0,2181707000.0,2181707000.0,2488618000.0,2488618000.0,2488618000.0,2488618000.0,13154655000.0,13154655000.0,13154655000.0,13154655000.0,,12015883000.0,12015883000.0,12015883000.0,11633709000.0,11633709000.0,11633709000.0,11633709000.0,9658374000.0,9658374000.0,9658374000.0,9658374000.0,10168046000.0,10168046000.0,10168046000.0,10168046000.0,8931943000.0,4527382000.0,5225627000.0
GainLossOnSaleOfBusiness / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37500000.0,,,,,,,,,,0.0,0.0,0.0,0.0,-152211000.0,-201144000.0,0.0,-244833000.0,-139095000.0,-139095000.0,-199094000.0,0.0,0.0,-199094000.0
