fact_unit,2009-08-03,2009-08-05,2009-11-02,2010-02-25,2010-04-15,2010-05-07,2010-08-06,2010-11-05,2011-02-25,2011-05-06,2011-08-05,2011-11-03,2011-11-07,2012-02-27,2012-05-04,2012-08-07,2012-11-06,2013-02-27,2013-05-09,2013-08-07,2013-11-05,2014-02-27,2014-05-08,2014-08-07,2014-11-06,2015-02-26,2015-05-07,2015-08-06,2015-11-09,2015-12-16,2016-02-25,2016-05-05,2016-08-04,2016-11-03,2017-02-23,2017-05-04,2017-08-03,2017-11-02,2018-02-22,2018-05-03,2018-08-02,2018-11-01,2019-02-22,2019-05-02,2019-08-01,2019-10-31,2020-02-24,2020-05-07,2020-08-06,2020-11-05,2021-02-24,2021-05-06,2021-08-09,2021-11-05,2022-02-24,2022-05-05,2022-08-02,2022-11-03,2023-02-23,2023-05-02,2023-08-03,2023-11-02,2024-02-22,2024-05-02,2024-08-08,2024-10-31,2025-02-20,2025-05-08,2025-08-07,2025-11-06
DeferredIncomeTaxExpenseBenefit / USD,39700000.0,39700000.0,54200000.0,48000000.0,48000000.0,5300000.0,45600000.0,49600000.0,26400000.0,100000.0,-6300000.0,41500000.0,41500000.0,45600000.0,,,16400000.0,88600000.0,-6300000.0,13200000.0,32800000.0,-32900000.0,-66700000.0,-44300000.0,35800000.0,-138400000.0,17100000.0,1100000.0,15600000.0,-138400000.0,-34300000.0,,,,19000000.0,,,,79000000.0,,,,739000000.0,,,,-54000000.0,,,,78000000.0,,,,149000000.0,,,,-74000000.0,,,,-196000000.0,,,,-107000000.0,,,
DeferredIncomeTaxLiabilities / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1029300000.0,,,,1255000000.0,,,,1959000000.0,,,,1443000000.0,,,,1426000000.0,,,,1564000000.0,,,,1443000000.0,,,,1224000000.0,,,,1091000000.0,,,,1175000000.0,,,
DeferredIncomeTaxLiabilitiesNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1246000000.0,1246000000.0,1246000000.0,1246000000.0,1184000000.0,1184000000.0,1184000000.0,1184000000.0,1029000000.0,1029000000.0,1029000000.0,1029000000.0,958000000.0,958000000.0,958000000.0,958000000.0,999000000.0,999000000.0,999000000.0,999000000.0,871000000.0,871000000.0,871000000.0
DeferredIncomeTaxesAndTaxCredits / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-34300000.0,0.0,-6000000.0,-6000000.0,18000000.0,36000000.0,875000000.0,730000000.0,78000000.0,-16000000.0,-8000000.0,-54000000.0,739000000.0,29000000.0,2000000.0,37000000.0,-601000000.0,14000000.0,85000000.0,116000000.0,78000000.0,-50000000.0,-96000000.0,-74000000.0,149000000.0,-12000000.0,-31000000.0,-25000000.0,-74000000.0,-2000000.0,0.0,-7000000.0,-196000000.0,-26000000.0,-53000000.0,-73000000.0,-107000000.0,-11000000.0,-70000000.0,-69000000.0
DeferredRevenue / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119000000.0,119000000.0,119000000.0,119000000.0,130000000.0,130000000.0,130000000.0,130000000.0,700000000.0,700000000.0,700000000.0,700000000.0,229000000.0,229000000.0,229000000.0,229000000.0,130000000.0,130000000.0,130000000.0,130000000.0,118000000.0,118000000.0,118000000.0
DeferredStateAndLocalIncomeTaxExpenseBenefit / USD,,,,,,,,,,,,,,7300000.0,,,,13900000.0,,,,32900000.0,,,,-3700000.0,,,,-3700000.0,-21100000.0,,,,15000000.0,,,,16000000.0,,,,-21000000.0,,,,-7000000.0,,,,3000000.0,,,,37000000.0,,,,-2000000.0,,,,-9000000.0,,,,13000000.0,,,
DeferredTaxAssetsGross / USD,,,,,,,,,,,,,,294400000.0,,,,358700000.0,,,,345900000.0,,,,397000000.0,,,,397000000.0,410400000.0,,,,448000000.0,,,,488000000.0,,,,552000000.0,,,,482000000.0,,,,378000000.0,,,,416000000.0,,,,345000000.0,,,,323000000.0,,,,370000000.0,,,
DeferredTaxAssetsNet / USD,,,,,,,,,,,,,,155100000.0,,,,195900000.0,,,,169800000.0,,,,287800000.0,,,,287800000.0,294700000.0,,,,339000000.0,,,,329000000.0,,,,396000000.0,,,,309000000.0,,,,318000000.0,,,,259000000.0,,,,195000000.0,,,,133000000.0,,,,176000000.0,,,
DeferredTaxAssetsOther / USD,,,,,,,,,,,,,,45400000.0,,,,54100000.0,,,,56700000.0,,,,70500000.0,,,,70500000.0,102400000.0,,,,111000000.0,,,,140000000.0,,,,115000000.0,,,,106000000.0,,,,61000000.0,,,,23000000.0,,,,25000000.0,,,,35000000.0,,,,38000000.0,,,
DeferredTaxAssetsTaxCreditCarryforwardsForeign / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18000000.0,,,,44000000.0,,,,55000000.0,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits / USD,,,,,,,,,,,,,,84200000.0,,,,106600000.0,,,,92100000.0,,,,71500000.0,,,,71500000.0,87500000.0,,,,95000000.0,,,,118000000.0,,,,67000000.0,,,,57000000.0,,,,71000000.0,,,,69000000.0,,,,51000000.0,,,,25000000.0,,,,14000000.0,,,
DeferredTaxAssetsValuationAllowance / USD,,,,,,,,,,,,13100000.0,13100000.0,139300000.0,,,,162800000.0,,,,176100000.0,,,,109200000.0,,,,109200000.0,115700000.0,,,,109000000.0,,,,159000000.0,,,,156000000.0,,,,173000000.0,,,90000000.0,60000000.0,,,90000000.0,157000000.0,,,,150000000.0,,,,190000000.0,,,,194000000.0,,,
DeferredTaxLiabilities / USD,,,,,,,,,,,,,,1268400000.0,,,,1242800000.0,,,,1099100000.0,,,,1061000000.0,,,,1061000000.0,734600000.0,,,,916000000.0,,,,1630000000.0,,,,1047000000.0,,,,1117000000.0,,,,1246000000.0,,,,1184000000.0,,,,1029000000.0,,,,958000000.0,,,,999000000.0,,,
DeferredTaxLiabilitiesInvestmentInNoncontrolledAffiliates / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1582000000.0,,,,1151000000.0,,,,1121000000.0,,,,1217000000.0,,,,1173000000.0,,,,998000000.0,,,,858000000.0,,,,780000000.0,,,
DeferredTaxLiabilitiesOther / USD,,,,,,,,,,,,,,48900000.0,,,,46100000.0,,,,55000000.0,,,,44100000.0,,,,44100000.0,15600000.0,,,,15000000.0,,,,4000000.0,,,,8000000.0,,,,-15000000.0,,,,-6000000.0,,,,6000000.0,,,,9000000.0,,,,19000000.0,,,,23000000.0,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment / USD,,,,,,,,,,,,,,1068600000.0,,,,1009100000.0,,,,968000000.0,,,,921000000.0,,,,921000000.0,979700000.0,,,,1209000000.0,,,,329000000.0,,,,256000000.0,,,,262000000.0,,,,276000000.0,,,,204000000.0,,,,157000000.0,,,,139000000.0,,,,300000000.0,,,
DeferredTaxLiabilitiesUndistributedForeignEarnings / USD,,,,,,,,,,,,,,49200000.0,,,,25800000.0,,,,24400000.0,,,,35400000.0,,,,35400000.0,34000000.0,,,,28000000.0,,,,28000000.0,,,,28000000.0,,,,28000000.0,,,,,,,,,,,,0.0,,,,12000000.0,,,,9000000.0,,,
DefinedBenefitPlanDivestituresBenefitObligation / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375000000.0,375000000.0,,,375000000.0,375000000.0,,,,375000000.0,,,
DefinedBenefitPlanRecognizedNetGainLossDueToSettlements1 / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-24000000.0,,,-24000000.0,-24000000.0,,,,-24000000.0,,,
DefinedBenefitPlanRecognizedNetGainLossDueToSettlementsAndCurtailments1 / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,-17000000.0,,,
DefinedContributionPlanCostRecognized / USD,,,,,,,,,,,5800000.0,7800000.0,7800000.0,10900000.0,2800000.0,5800000.0,8700000.0,12700000.0,3300000.0,,,11800000.0,,,,14200000.0,,,,14200000.0,13100000.0,,,,12000000.0,,,,14000000.0,,,,16000000.0,,,,18000000.0,,,,18000000.0,,,,20000000.0,,,,22000000.0,,,,25000000.0,,,,19000000.0,,,
DepreciationDepletionAndAmortization / USD,,,,,,,,,,,,,,,,,314900000.0,394800000.0,103100000.0,219000000.0,318700000.0,416200000.0,107100000.0,213700000.0,313800000.0,419800000.0,105300000.0,203100000.0,298500000.0,419800000.0,410600000.0,115000000.0,219000000.0,348000000.0,393000000.0,146000000.0,327000000.0,475000000.0,480000000.0,205000000.0,422000000.0,648000000.0,678000000.0,193000000.0,434000000.0,667000000.0,883000000.0,188000000.0,440000000.0,663000000.0,888000000.0,211000000.0,450000000.0,662000000.0,875000000.0,204000000.0,447000000.0,650000000.0,892000000.0,208000000.0,431000000.0,652000000.0,888000000.0,206000000.0,427000000.0,640000000.0,850000000.0,253000000.0,475000000.0,704000000.0
DerivativeCollateralRightToReclaimCash / USD,,,,,,,,,,,2600000.0,2600000.0,2600000.0,2600000.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
DerivativeGainLossOnDerivativeNet / USD,,,,,,,,,,,,,,,,,,-43600000.0,-104100000.0,-80700000.0,-72600000.0,-131800000.0,1100000.0,3700000.0,11900000.0,-69800000.0,34500000.0,33100000.0,,-69800000.0,67700000.0,-27000000.0,-9000000.0,-138000000.0,-59000000.0,-74000000.0,74000000.0,43000000.0,-268000000.0,-52000000.0,-73000000.0,-77000000.0,127000000.0,,,,-87000000.0,,,,11000000.0,-4000000.0,-4000000.0,-4000000.0,-10000000.0,115000000.0,115000000.0,127000000.0,-7000000.0,50000000.0,58000000.0,59000000.0,88000000.0,-46000000.0,-46000000.0,-54000000.0,-31000000.0,,,
DerivativeInstrumentsAndHedgesLiabilities / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48400000.0,,,,130000000.0,,,,,,,,12000000.0,,,,12000000.0,,,,12000000.0,,,,7000000.0,,,,47000000.0,,,,85000000.0,,,,35000000.0,,,
DerivativeNetLiabilityPositionAggregateFairValue / USD,,,,,,,,,,,700000.0,700000.0,700000.0,700000.0,74700000.0,74700000.0,74700000.0,74700000.0,900000.0,900000.0,900000.0,900000.0,200000.0,200000.0,200000.0,200000.0,47100000.0,47100000.0,47100000.0,200000.0,47100000.0,211000000.0,211000000.0,211000000.0,211000000.0,0.0,0.0,0.0,0.0,12000000.0,12000000.0,12000000.0,12000000.0,,,,0.0,,,,12000000.0,6000000.0,6000000.0,6000000.0,6000000.0,31000000.0,31000000.0,31000000.0,31000000.0,73000000.0,73000000.0,73000000.0,73000000.0,34000000.0,34000000.0,34000000.0,34000000.0,,,
DividendsCommonStockCash / USD,,,16900000.0,4500000.0,4500000.0,4800000.0,9600000.0,14500000.0,22000000.0,4800000.0,12000000.0,19100000.0,19100000.0,19400000.0,7100000.0,14300000.0,42600000.0,26200000.0,26200000.0,52300000.0,77400000.0,68700000.0,25200000.0,48900000.0,71900000.0,102700000.0,55200000.0,107200000.0,181400000.0,102700000.0,129100000.0,72000000.0,143000000.0,212000000.0,256000000.0,70000000.0,140000000.0,209000000.0,282000000.0,70000000.0,140000000.0,70000000.0,280000000.0,70000000.0,140000000.0,210000000.0,280000000.0,67000000.0,133000000.0,200000000.0,280000000.0,65000000.0,129000000.0,193000000.0,265000000.0,65000000.0,130000000.0,195000000.0,258000000.0,64000000.0,147000000.0,227000000.0,260000000.0,79000000.0,157000000.0,235000000.0,306000000.0,95000000.0,186000000.0,275000000.0
EarningsPerShareBasic / USD/shares,7.94,7.94,8.76,6.7,6.7,1.29,5.69,6.49,12.35,-0.09,1.73,2.38,2.38,7.54,3.95,10.77,15.55,5.4,5.62,15.01,21.47,22.18,6.53,14.91,19.12,28.94,12.94,3.86,4.45,28.94,4.97,0.96,2.45,2.85,5.43,0.11,0.31,0.19,2.97,-0.1,-0.09,-0.46,-1.19,0.27,0.9,1.03,1.53,0.4,1.68,1.98,1.25,0.31,1.2,1.07,2.24,0.7,1.84,0.99,1.48,4.23,9.83,12.09,4.27,2.86,5.56,6.44,16.45,1.03,3.31,4.87
EarningsPerShareDiluted / USD/shares,7.78,7.78,8.59,6.56,6.56,1.28,5.61,6.38,12.13,-0.09,1.71,2.35,2.35,7.42,3.91,10.66,15.41,5.34,5.54,14.81,21.19,21.98,6.47,14.8,19.01,28.59,12.9,3.85,4.43,28.59,4.95,0.96,2.44,2.84,5.42,0.11,0.31,0.19,2.96,-0.1,-0.09,-0.46,-1.19,0.27,0.9,1.03,1.53,0.4,1.67,1.97,1.24,0.31,1.2,1.07,2.23,0.7,1.83,0.98,1.47,4.21,9.78,12.04,4.24,2.85,5.55,6.42,16.38,1.03,3.31,4.86
EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-2000000.0,-5000000.0,-3000000.0,-2000000.0,-1000000.0,2000000.0,1000000.0,3000000.0,0.0,6000000.0,-1000000.0,-13000000.0,-28000000.0,1000000.0,-1000000.0,3000000.0,-5000000.0,-20000000.0,-2000000.0,-1000000.0,10000000.0
EffectiveIncomeTaxRateContinuingOperations / pure,,,,,,,,,,,0.345,0.239,0.239,0.354,0.329,0.345,0.336,0.398,0.323,0.322,0.322,0.35,0.2,0.352,0.315,0.341,0.366,0.327,0.352,0.341,0.311,0.338,0.334,,0.353,0.247,0.532,1.004,0.374,0.592,0.177,0.409,0.3,0.158,0.202,0.153,4.572,-0.073,0.177,0.171,0.217,0.123,0.131,0.094,0.163,0.093,0.174,0.123,0.067,0.276,0.241,0.238,0.183,0.206,0.195,0.18,0.227,0.207,0.199,0.184
EffectiveIncomeTaxRateReconciliationFdiiAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48000000.0,,,
EffectiveIncomeTaxRateReconciliationPriorYearIncomeTaxes / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.013
EmployeeRelatedLiabilitiesCurrent / USD,,,,,,,,,,,,,,55100000.0,,,,61600000.0,,,,63100000.0,,,,71800000.0,,,,71800000.0,47300000.0,,,,49000000.0,,,,46000000.0,,,,65000000.0,,,,79000000.0,,,,81000000.0,,,,68000000.0,,,,88000000.0,,,,82000000.0,,,,81000000.0,,,
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense / USD,,,,,,,,,,,1400000.0,2100000.0,2100000.0,2400000.0,900000.0,1700000.0,2700000.0,2900000.0,1000000.0,,,3700000.0,,,,4000000.0,,,,4000000.0,4600000.0,,,,6000000.0,,,,6000000.0,,,,7000000.0,,,,6000000.0,,,,4000000.0,,,,6000000.0,,,,6000000.0,,,,7000000.0,,,,9000000.0,,,
EntityCommonStockSharesOutstanding / shares,48456310.0,48456310.0,48558610.0,48577784.0,48577784.0,71051750.0,71081281.0,71128739.0,71297936.0,71483272.0,71753373.0,71903355.0,65388104.0,65476102.0,65637938.0,62697305.0,62870583.0,63004257.0,59288007.0,57282623.0,57312668.0,55465880.0,52073400.0,49670730.0,49735222.0,47907912.0,47069448.0,233047785.0,233075336.0,,233082556.0,233093602.0,233129911.0,233114169.0,233114691.0,233184609.0,233247225.0,233260048.0,233292049.0,233359653.0,233468663.0,230791461.0,222890557.0,221077667.0,218325839.0,217431811.0,216171177.0,213797277.0,213879941.0,213916195.0,214159740.0,214514904.0,215099967.0,214475440.0,207304882.0,208601720.0,199260535.0,196189463.0,195768339.0,194919933.0,192947620.0,191056501.0,188337896.0,182782174.0,180412286.0,174019929.0,169536803.0,162010025.0,161972955.0,155974644.0
EntityPublicFloat / USD,8592410193.0,8592410193.0,8592410193.0,3572532875.0,3572532875.0,,,,4490707696.0,,,,,10088251670.0,,,,12081046149.0,,,,9908048406.0,,,,11890699408.0,,,,,14966659383.0,,,,5597334751.0,,,,6493898814.0,,,,10318413880.0,,,,10166447335.0,,,,5984082631.0,,,,11001041821.0,,,,17381054929.0,,,,13335083067.0,,,,13288724410.0,,,
EquityMethodInvestmentOtherThanTemporaryImpairment / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,43000000.0,0.0,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization / USD,,,,,,,,,,,2800000.0,2800000.0,2800000.0,2800000.0,6600000.0,6600000.0,6600000.0,6600000.0,10400000.0,10400000.0,10400000.0,10400000.0,14200000.0,14200000.0,14200000.0,14200000.0,18200000.0,18200000.0,18200000.0,14200000.0,18200000.0,29000000.0,29000000.0,29000000.0,29000000.0,36000000.0,36000000.0,36000000.0,36000000.0,45000000.0,45000000.0,45000000.0,45000000.0,52000000.0,52000000.0,52000000.0,52000000.0,52000000.0,52000000.0,52000000.0,52000000.0,61000000.0,61000000.0,61000000.0,61000000.0,70000000.0,70000000.0,70000000.0,70000000.0,,,,35000000.0,,,,40000000.0,,,
FiniteLivedIntangibleAssetsGross / USD,,,,,,,,,,,60000000.0,60000000.0,60000000.0,60000000.0,60000000.0,60000000.0,60000000.0,60000000.0,60000000.0,60000000.0,60000000.0,60000000.0,60000000.0,60000000.0,60000000.0,60000000.0,60000000.0,60000000.0,60000000.0,60000000.0,60000000.0,185000000.0,185000000.0,185000000.0,185000000.0,164000000.0,164000000.0,164000000.0,164000000.0,174000000.0,174000000.0,174000000.0,174000000.0,167000000.0,167000000.0,167000000.0,167000000.0,162000000.0,162000000.0,162000000.0,162000000.0,165000000.0,165000000.0,165000000.0,165000000.0,115000000.0,115000000.0,115000000.0,115000000.0,,,,50000000.0,,,,578000000.0,,,
FiniteLivedIntangibleAssetsNet / USD,,,,,,,,,,,57200000.0,57200000.0,57200000.0,57200000.0,53400000.0,53400000.0,53400000.0,53400000.0,49600000.0,49600000.0,49600000.0,49600000.0,45800000.0,45800000.0,45800000.0,45800000.0,41800000.0,41800000.0,41800000.0,45800000.0,41800000.0,156000000.0,156000000.0,156000000.0,156000000.0,128000000.0,128000000.0,128000000.0,128000000.0,129000000.0,129000000.0,129000000.0,129000000.0,115000000.0,115000000.0,115000000.0,115000000.0,110000000.0,110000000.0,110000000.0,110000000.0,104000000.0,104000000.0,104000000.0,104000000.0,45000000.0,45000000.0,45000000.0,45000000.0,,,,15000000.0,,,,538000000.0,,,
ForeignCurrencyTransactionGainLossRealized / USD,,,,,,,,,,,,,,,,,,,,,,8100000.0,,,,-10100000.0,,,,-10100000.0,13500000.0,,,,15000000.0,,,,8000000.0,,,,-93000000.0,,,,-2000000.0,,,,5000000.0,,,,1000000.0,,,,-5000000.0,,,,-6000000.0,,,,-28000000.0,,,
GainLossOnSaleOfBusiness / USD,,,,,,,,,,,,,,,,,,,,,,,747100000.0,747100000.0,747100000.0,0.0,747100000.0,747100000.0,747100000.0,0.0,0.0,,,,750000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
GainLossOnSaleOfDerivatives / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,62000000.0,97500000.0,,,1800000.0,-43000000.0,-59000000.0,-75000000.0,64000000.0,-56000000.0,-115000000.0,-125000000.0,-114000000.0,1000000.0,-2000000.0,-13000000.0,-133000000.0,,,,-26000000.0,,,,,,,,0.0,,,,0.0,,,,29000000.0,,,,6000000.0,,,
GainLossOnSaleOfPropertyPlantEquipment / USD,1600000.0,1600000.0,5900000.0,6200000.0,6200000.0,-1700000.0,-800000.0,-400000.0,6200000.0,-600000.0,100000.0,100000.0,100000.0,-700000.0,32700000.0,29400000.0,-7400000.0,-11000000.0,-3900000.0,-3600000.0,-4000000.0,32500000.0,-2300000.0,-4200000.0,-5000000.0,-5500000.0,-100000.0,-1000000.0,-2500000.0,-5500000.0,-5600000.0,-6000000.0,-14000000.0,-18000000.0,-4000000.0,-3000000.0,-4000000.0,-8000000.0,-21000000.0,-1000000.0,-1000000.0,-3000000.0,-10000000.0,0.0,0.0,1000000.0,-3000000.0,-1000000.0,45000000.0,43000000.0,-6000000.0,0.0,-9000000.0,-14000000.0,45000000.0,-1000000.0,-2000000.0,-3000000.0,-15000000.0,,0.0,-1000000.0,-3000000.0,0.0,-1000000.0,-4000000.0,-2000000.0,-5000000.0,-6000000.0,-7000000.0
GainsLossesOnExtinguishmentOfDebt / USD,,,,,,,-17000000.0,-17000000.0,-17000000.0,,-17000000.0,-17000000.0,-17000000.0,-17000000.0,,,,-17000000.0,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,-167000000.0,,,,-53000000.0,,,,0.0,0.0,0.0,0.0,-21000000.0,-6000000.0,-6000000.0,-6000000.0,0.0,,-8000000.0,-8000000.0,-19000000.0,,,,-8000000.0,,,
GasPurchasePayableCurrent / USD,,,,,,,,,,,,,,100600000.0,,,,73900000.0,,,,80800000.0,,,,86000000.0,,,,86000000.0,96900000.0,,,,70000000.0,,,,111000000.0,,,,109000000.0,,,,129000000.0,,,,88000000.0,,,,106000000.0,,,,168000000.0,,,,200000000.0,,,,85000000.0,,,
Goodwill / USD,900000.0,900000.0,900000.0,900000.0,900000.0,900000.0,900000.0,900000.0,900000.0,2064500000.0,2064500000.0,2064500000.0,2064500000.0,2064500000.0,2064500000.0,2064500000.0,2064500000.0,2064500000.0,2064500000.0,2064500000.0,2064500000.0,2064500000.0,2095800000.0,2095800000.0,2095800000.0,2095800000.0,2092800000.0,2092800000.0,2092800000.0,2095800000.0,2092800000.0,2390000000.0,2390000000.0,2390000000.0,2390000000.0,2345000000.0,2345000000.0,2345000000.0,2345000000.0,2371000000.0,2371000000.0,2371000000.0,2371000000.0,2353000000.0,2353000000.0,2353000000.0,2353000000.0,2365000000.0,2365000000.0,2365000000.0,2365000000.0,2374000000.0,2374000000.0,2374000000.0,2374000000.0,2091000000.0,2091000000.0,2091000000.0,2091000000.0,2089000000.0,2089000000.0,2089000000.0,2089000000.0,2495000000.0,2495000000.0,2495000000.0,2495000000.0,2492000000.0,2492000000.0,2492000000.0
GoodwillAcquiredDuringPeriod / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328400000.0,,320100000.0,,,4000000.0,4000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,406000000.0,,,,2000000.0,,,
GoodwillAndIntangibleAssetImpairment / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495000000.0,495000000.0,521000000.0,,,495000000.0,,,,495000000.0,,,,258000000.0,,,
GoodwillForeignCurrencyTranslationGainLoss / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-35000000.0,-49000000.0,5000000.0,15000000.0,24000000.0,26000000.0,10000000.0,-7000000.0,-10000000.0,-18000000.0,7000000.0,0.0,-9000000.0,12000000.0,-19000000.0,-19000000.0,-8000000.0,9000000.0,3000000.0,4000000.0,1000000.0,2000000.0,0.0,-1000000.0,-3000000.0,-2000000.0,,,,,,,,-1000000.0,,,
GrossProfit / USD,741100000.0,741100000.0,862000000.0,670000000.0,670000000.0,162300000.0,589300000.0,713300000.0,1222700000.0,129000000.0,525800000.0,695600000.0,695600000.0,839400000.0,525000000.0,1392400000.0,2030400000.0,1179500000.0,711800000.0,1755100000.0,2457100000.0,2895600000.0,675100000.0,1540300000.0,1926400000.0,3113300000.0,442800000.0,1033100000.0,1334200000.0,3113300000.0,2520200000.0,416000000.0,1102000000.0,1267000000.0,1778000000.0,217000000.0,744000000.0,746000000.0,1547000000.0,107000000.0,280000000.0,291000000.0,843000000.0,190000000.0,502000000.0,675000000.0,434000000.0,220000000.0,719000000.0,947000000.0,917000000.0,204000000.0,538000000.0,621000000.0,1174000000.0,289000000.0,792000000.0,1232000000.0,801000000.0,1698000000.0,3689000000.0,4605000000.0,2387000000.0,863000000.0,1667000000.0,2044000000.0,5861000000.0,409000000.0,1088000000.0,1532000000.0
ImpairmentOfIntangibleAssetsFinitelived / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,236000000.0,236000000.0,236000000.0,0.0,,152000000.0,152000000.0,236000000.0,,,,87000000.0,,,
ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000000.0,15000000.0,,,,15000000.0,,,,15000000.0,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic / USD,,,,,,,,,,,,,,613500000.0,,,,591800000.0,,,,2502000000.0,,,,2629000000.0,,,,2629000000.0,2155400000.0,,,,2073000000.0,,,,1031000000.0,,,,-43000000.0,,,,-186000000.0,,,,516000000.0,,,,679000000.0,,,,421000000.0,,,,1979000000.0,,,,4699000000.0,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346000000.0,772000000.0,193000000.0,595000000.0,458000000.0,463000000.0,1452000000.0,3148000000.0,3841000000.0,1543000000.0,819000000.0,1559000000.0,1812000000.0,5095000000.0,300000000.0,929000000.0,1329000000.0
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign / USD,,,,,,,,,,,,,,82100000.0,,,,95900000.0,,,,143600000.0,,,,200500000.0,,,,200500000.0,54300000.0,,,,114000000.0,,,,27000000.0,,,,-183000000.0,,,,61000000.0,,,,31000000.0,,,,93000000.0,,,,42000000.0,,,,-436000000.0,,,,396000000.0,,,
IncomeLossFromEquityMethodInvestments / USD,8900000.0,8900000.0,7500000.0,900000.0,900000.0,-700000.0,-1400000.0,-800000.0,4200000.0,100000.0,4900000.0,15700000.0,15700000.0,-1100000.0,8500000.0,18300000.0,35000000.0,26700000.0,-2300000.0,24900000.0,48800000.0,41900000.0,700000.0,-1000000.0,6200000.0,58100000.0,3500000.0,5200000.0,15800000.0,58100000.0,9600000.0,15000000.0,-21000000.0,72000000.0,23000000.0,,,,72000000.0,,,,,,,,,,,,,,,,,,,,,,3000000.0,10000000.0,,7000000.0,0.0,2000000.0,,2000000.0,-1000000.0,1000000.0
IncomeTaxExaminationLiabilityRefundAdjustmentFromSettlementWithTaxingAuthority / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108000000.0,-108000000.0,-110000000.0,,-108000000.0,-108000000.0,-110000000.0,,,,-110000000.0,,,,,,,,39000000.0,,,
IncomeTaxExaminationPenaltiesAndInterestAccrued / USD,,,,,,,,,,,,,,11800000.0,,,,25000000.0,,,,30400000.0,,,,24900000.0,,,,24900000.0,24600000.0,,,,28000000.0,,,,28000000.0,,,,29000000.0,,,,29000000.0,,,,33000000.0,,,,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,,,,62000000.0,,,,51000000.0,,,
