fact_unit,2013-05-08,2013-07-30,2013-10-31,2014-02-21,2014-05-01,2014-07-31,2014-10-31,2015-02-27,2015-05-08,2015-08-07,2015-11-04,2016-02-29,2016-05-10,2016-08-09,2016-11-09,2017-02-27,2017-05-10,2017-08-09,2017-11-09,2018-02-27,2018-05-07,2018-08-09,2018-11-09,2019-02-27,2019-05-10,2019-08-08,2019-11-08,2020-02-27,2020-05-05,2020-05-15,2020-07-08,2020-08-10,2020-11-09,2021-02-26,2021-05-10,2021-08-09,2021-11-09,2022-02-08,2022-03-01,2022-05-10,2022-08-09,2022-11-08,2023-02-28,2023-05-05,2023-08-08,2023-11-08,2024-02-28,2024-05-07,2024-08-08,2024-11-07,2025-02-27,2025-05-05,2025-08-04,2025-11-04
LesseeOperatingLeaseLiabilityPaymentsDueYearThree / USD,,,,,,,,,,,,,,,,,,,,,,,,,31606000.0,32064000.0,32084000.0,31844000.0,31844000.0,,31844000.0,,,31866000.0,,,64996000.0,,65727000.0,,,,66855000.0,,,,75885000.0,,,,78612000.0,,,
LesseeOperatingLeaseLiabilityPaymentsDueYearTwo / USD,,,,,,,,,,,,,,,,,,,,,,,,,31903000.0,32547000.0,32487000.0,32144000.0,32144000.0,,32144000.0,,,32105000.0,,,61225000.0,,61675000.0,,,,69638000.0,,,,72433000.0,,,,75425000.0,,,
LesseeOperatingLeaseLiabilityUndiscountedExcessAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,50003000.0,49073000.0,46544000.0,41626000.0,41626000.0,,41626000.0,,,33071000.0,,,632423000.0,,632573000.0,,,,736129000.0,,,,842866000.0,,,,1050313000.0,,,
LessorOperatingLeasePaymentsToBeReceived / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600000000.0,600000000.0,320000000.0
Liabilities / USD,3919643000.0,3919643000.0,3919643000.0,3919643000.0,4019712000.0,4019712000.0,4019712000.0,4019712000.0,8054264000.0,8054264000.0,8054264000.0,7950183000.0,8483877000.0,8483877000.0,8483877000.0,8483877000.0,8436185000.0,8436185000.0,8436185000.0,8436185000.0,8345103000.0,8345103000.0,8345103000.0,8345103000.0,9242969000.0,9242969000.0,9242969000.0,9242969000.0,9242969000.0,10169020000.0,9242969000.0,10169020000.0,10169020000.0,10169020000.0,14045212000.0,14045212000.0,14045212000.0,,14045212000.0,16297187000.0,16297187000.0,16297187000.0,16297187000.0,18489103000.0,18489103000.0,18489103000.0,18489103000.0,19192183000.0,19192183000.0,19192183000.0,19192183000.0,18544372000.0,18544372000.0,18544372000.0
LiabilitiesAndStockholdersEquity / USD,5938427000.0,5938427000.0,5938427000.0,5938427000.0,6650978000.0,6650978000.0,6650978000.0,6650978000.0,11573077000.0,11573077000.0,11573077000.0,11468996000.0,12264757000.0,12264757000.0,12264757000.0,12264757000.0,12973911000.0,12973911000.0,12973911000.0,12973911000.0,14094869000.0,14094869000.0,14094869000.0,14094869000.0,15205970000.0,15205970000.0,15205970000.0,15205970000.0,15205970000.0,16684599000.0,15205970000.0,16684599000.0,16684599000.0,16684599000.0,18399317000.0,18399317000.0,18399317000.0,,18399317000.0,18729837000.0,18729837000.0,18729837000.0,18729837000.0,18557694000.0,18557694000.0,18557694000.0,18557694000.0,19492990000.0,19492990000.0,19492990000.0,19492990000.0,19969811000.0,19969811000.0,19969811000.0
LiabilitiesCurrent / USD,945089000.0,945089000.0,945089000.0,945089000.0,1075488000.0,1075488000.0,1075488000.0,1075488000.0,2086599000.0,2086599000.0,2086599000.0,2086599000.0,2366519000.0,2366519000.0,2366519000.0,2366519000.0,2312818000.0,2312818000.0,2312818000.0,2312818000.0,2490021000.0,2490021000.0,2490021000.0,2490021000.0,3150500000.0,3150500000.0,3150500000.0,3150500000.0,3150500000.0,3584390000.0,3150500000.0,3584390000.0,3584390000.0,3584390000.0,1913903000.0,1913903000.0,1913903000.0,,1913903000.0,3730432000.0,3730432000.0,3730432000.0,3730432000.0,5054851000.0,5054851000.0,5054851000.0,5054851000.0,6038701000.0,6038701000.0,6038701000.0,6038701000.0,5780865000.0,5780865000.0,5780865000.0
LongTermDebtAndCapitalLeaseObligations / USD,2764120000.0,2764120000.0,2764120000.0,2764120000.0,2841214000.0,2841214000.0,2841214000.0,2841214000.0,5607157000.0,5607157000.0,5607157000.0,5503076000.0,5767697000.0,5767697000.0,5767697000.0,5767697000.0,5838494000.0,5838494000.0,5838494000.0,5838494000.0,5688392000.0,5688392000.0,5688392000.0,5688392000.0,5810873000.0,5810873000.0,5810873000.0,5810873000.0,5810873000.0,6055335000.0,5810873000.0,6055335000.0,6055335000.0,6055335000.0,11681234000.0,11681234000.0,11681234000.0,,11681234000.0,11569700000.0,11569700000.0,11569700000.0,11569700000.0,12630402000.0,12630402000.0,12630402000.0,12630402000.0,12314147000.0,12314147000.0,12314147000.0,12314147000.0,11776721000.0,11776721000.0,11776721000.0
LongTermDebtAndCapitalLeaseObligationsCurrent / USD,221233000.0,221233000.0,221233000.0,221233000.0,286575000.0,286575000.0,286575000.0,286575000.0,576947000.0,576947000.0,576947000.0,576947000.0,629840000.0,629840000.0,629840000.0,629840000.0,560193000.0,560193000.0,560193000.0,560193000.0,619373000.0,619373000.0,619373000.0,619373000.0,681218000.0,681218000.0,681218000.0,681218000.0,681218000.0,746358000.0,681218000.0,746358000.0,746358000.0,746358000.0,124885000.0,124885000.0,124885000.0,,124885000.0,876890000.0,876890000.0,876890000.0,876890000.0,991128000.0,991128000.0,991128000.0,991128000.0,1744778000.0,1744778000.0,1744778000.0,1744778000.0,1323769000.0,1323769000.0,1323769000.0
LongTermDebtAndCapitalLeaseObligationsIncludingCurrentMaturities / USD,,,,,,,,,,,,,,,,,,,,6424582000.0,,,,6609866000.0,,,,,,8752027000.0,,10689015000.0,11286370000.0,12152083000.0,12438553000.0,12492674000.0,12601904000.0,,12631977000.0,13765831000.0,13424677000.0,14152731000.0,13855423000.0,13365825000.0,13394993000.0,14213385000.0,14429052000.0,14089664000.0,13759549000.0,13711763000.0,13388509000.0,14361396000.0,14114238000.0,14929551000.0
LongTermDebtFairValue / USD,3106900000.0,3106900000.0,3106900000.0,3106900000.0,3146400000.0,3146400000.0,3146400000.0,3146400000.0,6229100000.0,6229100000.0,6229100000.0,6229100000.0,6500000000.0,6500000000.0,6500000000.0,6495500000.0,6525700000.0,6525700000.0,6525700000.0,6525700000.0,6448600000.0,6448600000.0,6448600000.0,6448600000.0,6601900000.0,6601900000.0,6601900000.0,6601900000.0,6601900000.0,6957800000.0,6601900000.0,6957800000.0,6957800000.0,6957800000.0,14197800000.0,14200000000.0,14200000000.0,,14200000000.0,12500000000.0,12500000000.0,12500000000.0,12500000000.0,11900000000.0,11900000000.0,11900000000.0,11900000000.0,13500000000.0,13500000000.0,13500000000.0,13500000000.0,12800000000.0,12800000000.0,12800000000.0
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3708196000.0,3818798000.0,4538722000.0,4579284000.0,4659587000.0,,3159466000.0,2205433000.0,2201918000.0,2753755000.0,2762506000.0,1883802000.0,2227032000.0,2792745000.0,3907320000.0,2064110000.0,2190104000.0,2600722000.0,2612675000.0,4126917000.0,4194868000.0,6692524000.0
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124829000.0,,,,,876890000.0,937406000.0,937406000.0,1001343000.0,991128000.0,1943331000.0,1712045000.0,1782094000.0,1744778000.0,1321130000.0,1324074000.0,1324480000.0,1323769000.0,1036013000.0,1045214000.0,871543000.0
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4870768000.0,1045773000.0,1049797000.0,1054008000.0,1063107000.0,,2461973000.0,3025297000.0,3024927000.0,3101980000.0,3102553000.0,1762008000.0,1815376000.0,1894305000.0,1940397000.0,1911513000.0,1924201000.0,1934831000.0,1935834000.0,1878674000.0,1758833000.0,3546368000.0
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,767986000.0,5051867000.0,5056035000.0,5060206000.0,5069391000.0,,1071019000.0,1974309000.0,1973939000.0,2050992000.0,2049850000.0,3106106000.0,3158887000.0,3237816000.0,3283980000.0,1697619000.0,1708911000.0,1719541000.0,1720518000.0,2012928000.0,2023088000.0,1288623000.0
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1142083000.0,917893000.0,922061000.0,924216000.0,933399000.0,,4125223000.0,1070923000.0,1070738000.0,1148007000.0,2436004000.0,2053382000.0,2106171000.0,2185156000.0,2231259000.0,3291131000.0,3301519000.0,3308071000.0,3309072000.0,1197638000.0,1207797000.0,1263333000.0
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793831000.0,1192923000.0,844803000.0,856689000.0,866626000.0,,937406000.0,3686473000.0,3686473000.0,3763958000.0,2513382000.0,1846760000.0,1899496000.0,1974029000.0,1321318000.0,2234657000.0,2240090000.0,2243781000.0,2486641000.0,3373639000.0,3383798000.0,1028106000.0
LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3506000.0,,27135000.0,18271000.0,9794000.0,,,865990000.0,529276000.0,332696000.0,,770436000.0,475986000.0,347240000.0,,1569504000.0,1070650000.0,580337000.0,,735587000.0,500640000.0,239054000.0
LossContingencyEstimateOfPossibleLoss / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112900000.0,112900000.0,112900000.0,112900000.0,112900000.0,112900000.0,112900000.0,112900000.0,112900000.0,112900000.0,112900000.0,112900000.0
LossContingencyNewClaimsFiledNumber / item,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NetCashProvidedByUsedInFinancingActivities / USD,-129054000.0,-74040000.0,-136900000.0,-168314000.0,38758000.0,,,-108180000.0,,,,430537000.0,,,,,,,,,,271757000.0,199688000.0,-122763000.0,-341578000.0,-38847000.0,-313703000.0,-148506000.0,-148506000.0,-172602000.0,-148506000.0,-375595000.0,-592422000.0,-584802000.0,1802472000.0,4090950000.0,4926843000.0,,-53388000.0,1197828000.0,1246928000.0,1329656000.0,6579211000.0,921548000.0,586482000.0,1298133000.0,1678218000.0,-513364000.0,-592265000.0,194487000.0,986224000.0,-394529000.0,-665509000.0,-734787000.0
NetCashProvidedByUsedInInvestingActivities / USD,-24333000.0,-174973000.0,-229855000.0,-184797000.0,-85152000.0,,,-303840000.0,,,,-894851000.0,,,,,,,,,,-1100520000.0,-1164769000.0,-1128914000.0,-143625000.0,-1186137000.0,-1296127000.0,-1404898000.0,-1404898000.0,-214011000.0,-1404898000.0,-409552000.0,-611213000.0,-1502708000.0,-637893000.0,-751564000.0,-901615000.0,-343266000.0,-1680192000.0,-343266000.0,-700215000.0,-1107971000.0,-975362000.0,79656000.0,-81066000.0,-1591486000.0,-1004044000.0,-236356000.0,-992202000.0,-2206630000.0,-1755904000.0,-255243000.0,-620872000.0,-985674000.0
NetCashProvidedByUsedInOperatingActivities / USD,158434000.0,255788000.0,376523000.0,356990000.0,82095000.0,,,398594000.0,,,,,,,,,,,,,,919731000.0,1359638000.0,1264087000.0,610761000.0,1253801000.0,1720101000.0,1601247000.0,1601247000.0,527470000.0,1601247000.0,1041221000.0,1447042000.0,2075171000.0,-52701000.0,-1328380000.0,-1918626000.0,,1822605000.0,-852011000.0,-1482055000.0,-2152351000.0,-2556243000.0,-371011000.0,-108825000.0,-26580000.0,-2468009000.0,503333000.0,1536615000.0,1746714000.0,210020000.0,807171000.0,1478064000.0,1650567000.0
NetIncomeLoss / USD,3284000.0,39315000.0,167503000.0,126859000.0,-96395000.0,-105236000.0,65622000.0,168556000.0,51267000.0,162883000.0,363961000.0,101714000.0,,,,338352000.0,,,,,,,,,,329831000.0,800209000.0,759872000.0,759872000.0,118157000.0,759872000.0,358347000.0,808931000.0,954843000.0,-1880972000.0,-2596215000.0,-3273581000.0,,930228000.0,-1370192000.0,-2087981000.0,-2933866000.0,-4012514000.0,-982714000.0,-1492035000.0,-1787429000.0,-4506587000.0,-159321000.0,-73205000.0,272663000.0,-2269909000.0,17353000.0,180789000.0,655721000.0
NetIncomeLossAttributableToParentDiluted / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1492035000.0,-1787429000.0,,,-73205000.0,286472000.0,-2269909000.0,,190014000.0,704044000.0
NonoperatingIncomeExpense / USD,-43160000.0,-93989000.0,-139541000.0,-187553000.0,-126292000.0,-229548000.0,-256801000.0,-187831000.0,-30784000.0,-62969000.0,-92011000.0,-281199000.0,-81128000.0,-137291000.0,-188808000.0,-162607000.0,-56949000.0,-136122000.0,-202117000.0,-268577000.0,-55775000.0,-125580000.0,-195181000.0,-285161000.0,-61364000.0,-121430000.0,-190872000.0,-278205000.0,-278205000.0,-73937000.0,-278205000.0,-136290000.0,-186227000.0,-249751000.0,-63084000.0,-192039000.0,-355383000.0,,-266712000.0,-797198000.0,-908956000.0,-1065441000.0,-515912000.0,-289565000.0,-402951000.0,-523820000.0,-1948972000.0,-180212000.0,-365947000.0,-535088000.0,-724946000.0,-200040000.0,-376616000.0,-585978000.0
NumberOfReportableSegments / segment,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,1.0
NumberOfReportingUnits / item,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,3.0,,,3.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,,,,3.0,,,
OperatingExpenses / USD,,,,,,,395622000.0,440720000.0,145029000.0,291572000.0,452469000.0,516748000.0,254133000.0,465904000.0,726260000.0,676316000.0,281869000.0,535786000.0,822174000.0,987113000.0,311249000.0,628039000.0,964792000.0,1098651000.0,358259000.0,725498000.0,1104634000.0,1283712000.0,1283712000.0,418683000.0,1283712000.0,815855000.0,1227218000.0,1458989000.0,2076683000.0,2387371000.0,2721515000.0,,1621038000.0,373511000.0,733256000.0,1135687000.0,3070982000.0,475283000.0,985950000.0,1547792000.0,1592297000.0,530803000.0,1080140000.0,1610113000.0,2128431000.0,585398000.0,1161574000.0,1738003000.0
OperatingIncomeLoss / USD,46444000.0,133450000.0,307588000.0,316112000.0,30988000.0,126377000.0,334457000.0,357093000.0,73089000.0,221677000.0,456499000.0,395887000.0,60349000.0,277732000.0,584564000.0,502941000.0,131282000.0,358300000.0,771914000.0,702486000.0,119734000.0,394805000.0,871625000.0,925464000.0,167053000.0,459205000.0,1009481000.0,1048819000.0,1048819000.0,158296000.0,1048819000.0,466977000.0,978701000.0,1219061000.0,-1824061000.0,-2419472000.0,-2937255000.0,,1178077000.0,-571266000.0,-1176370000.0,-1865476000.0,-3484135000.0,-688756000.0,-1085558000.0,-1270788000.0,-2552348000.0,10718000.0,283263000.0,806581000.0,-1551757000.0,218394000.0,559955000.0,1251165000.0
OperatingLeaseCost / USD,,,,,,,,,,,,,,,,,,,,,,,,,8359000.0,18449000.0,26187000.0,31596000.0,31596000.0,,31596000.0,,,31596000.0,,,,,31596000.0,,,,19406000.0,,,,17534000.0,,,,47558000.0,,,
OperatingLeaseLiability / USD,,,,,,,,,,,,,,,,,,,,,,,,,243800000.0,243800000.0,243800000.0,246369000.0,246369000.0,,246369000.0,,,203114000.0,,,699152000.0,,705095000.0,,,,627753000.0,,,,667872000.0,,,,815982000.0,,,
OperatingLeaseLiabilityCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17700000.0,17700000.0,,,34407000.0,34407000.0,34407000.0,34407000.0,39689000.0,39689000.0,39689000.0,39689000.0,23226000.0,23226000.0,23226000.0,23226000.0,27313000.0,27313000.0,27313000.0
OperatingLeaseLiabilityNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185414000.0,185414000.0,,,670688000.0,670688000.0,670688000.0,670688000.0,588064000.0,588064000.0,588064000.0,588064000.0,644646000.0,644646000.0,644646000.0,644646000.0,788669000.0,788669000.0,788669000.0
OperatingLeasePayments / USD,,,,,,,,,,,,,,,,,,,,,,,,,8305000.0,18537000.0,26363000.0,75539000.0,75539000.0,,75539000.0,,,75539000.0,,,,,75539000.0,,,,70555000.0,,,,31385000.0,,,,47828000.0,,,
OperatingLeaseRightOfUseAsset / USD,,,,,,,,,,,,,,,,,,,,,,,,,235000000.0,235000000.0,235000000.0,235000000.0,235000000.0,,235000000.0,,,,,209037000.0,209037000.0,,,794187000.0,794187000.0,794187000.0,794187000.0,707086000.0,707086000.0,707086000.0,707086000.0,753652000.0,753652000.0,753652000.0,753652000.0,899091000.0,899091000.0,899091000.0
OperatingLeaseWeightedAverageDiscountRatePercent / pure,,,,,,,,,,,,,,,,,,,,,,,,,0.0426,0.0427,0.0426,0.0376,0.0376,,0.0376,,,0.0376,,,,,0.0376,,,,0.0396,,,,0.0541,,,,0.0733,,,
OtherAssetsNoncurrent / USD,202026000.0,202026000.0,202026000.0,202026000.0,209054000.0,209054000.0,209054000.0,209054000.0,281641000.0,281641000.0,459113000.0,355032000.0,259085000.0,259085000.0,259085000.0,259085000.0,238673000.0,238673000.0,238673000.0,238673000.0,329588000.0,329588000.0,329588000.0,329588000.0,329948000.0,329948000.0,329948000.0,329948000.0,329948000.0,612661000.0,329948000.0,612661000.0,612661000.0,612661000.0,831888000.0,831888000.0,831888000.0,,831888000.0,1300804000.0,1300804000.0,1300804000.0,1300804000.0,1569800000.0,1569800000.0,1569800000.0,1569800000.0,1147891000.0,1147891000.0,1147891000.0,1147891000.0,1512768000.0,1512768000.0,1512768000.0
OtherComprehensiveIncomeLossCashFlowHedgeGainLossBeforeReclassificationAfterTax / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,304684000.0,304684000.0,,304684000.0,-2037000.0,-211548000.0,-161214000.0,-305860000.0,-251382000.0,-163672000.0,,,-73037000.0,-28363000.0,-73497000.0,-51642000.0,39304000.0,-51199000.0,-246742000.0,-110379000.0,-18475000.0,-23052000.0,34833000.0,-104017000.0,47253000.0,48410000.0,-7668000.0
OtherComprehensiveIncomeLossCashFlowHedgeGainLossReclassificationAfterTax / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,-36795000.0,-36795000.0,,-36795000.0,16274000.0,16722000.0,30096000.0,-21999000.0,-50781000.0,-86853000.0,,,-21838000.0,-35380000.0,-48328000.0,-106670000.0,7502000.0,43577000.0,75339000.0,-65017000.0,9874000.0,7327000.0,13890000.0,96865000.0,3333000.0,6483000.0,3853000.0
OtherComprehensiveIncomeLossNetOfTax / USD,18682000.0,-42156000.0,-3905000.0,-24103000.0,-21415000.0,-30397000.0,-15891000.0,2175000.0,-15109000.0,-6364000.0,-42251000.0,657000.0,-81760000.0,15415000.0,-76561000.0,-227393000.0,105108000.0,134004000.0,189489000.0,-170008000.0,2527000.0,144394000.0,253418000.0,98177000.0,46896000.0,24386000.0,29152000.0,341439000.0,341439000.0,8247000.0,341439000.0,-18122000.0,-227986000.0,-188613000.0,-283759000.0,-200397000.0,-76514000.0,,-133843000.0,-51101000.0,7214000.0,-24874000.0,55373000.0,34278000.0,-92206000.0,-319416000.0,-44969000.0,-28285000.0,-30251000.0,21134000.0,-191993000.0,44015000.0,42116000.0,-11238000.0
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax / USD,-98000.0,-196000.0,-294000.0,2615000.0,-117000.0,-234000.0,-351000.0,1330000.0,-94000.0,-189000.0,-284000.0,-2538000.0,-119000.0,-239000.0,-358000.0,2311000.0,-108000.0,-216000.0,-323000.0,-1102000.0,-105000.0,-209000.0,-313000.0,-497000.0,-105000.0,-212000.0,-319000.0,40000.0,40000.0,-95000.0,40000.0,-189000.0,-284000.0,-2697000.0,-102000.0,-204000.0,-305000.0,,1930000.0,-98000.0,-197000.0,-295000.0,-345000.0,-2476000.0,-2570000.0,-2665000.0,-393000.0,-64000.0,-128000.0,-191000.0,-8889000.0,-95000.0,-189000.0,-283000.0
OtherLiabilitiesNoncurrent / USD,63070000.0,63070000.0,63070000.0,63070000.0,47882000.0,47882000.0,47882000.0,47882000.0,341964000.0,341964000.0,341964000.0,341964000.0,349661000.0,349661000.0,349661000.0,349661000.0,284873000.0,284873000.0,284873000.0,284873000.0,166690000.0,166690000.0,166690000.0,166690000.0,281596000.0,281596000.0,281596000.0,281596000.0,281596000.0,529295000.0,281596000.0,529295000.0,529295000.0,529295000.0,450075000.0,450075000.0,450075000.0,,450075000.0,997055000.0,997055000.0,997055000.0,997055000.0,803850000.0,803850000.0,803850000.0,803850000.0,839335000.0,839335000.0,839335000.0,839335000.0,986786000.0,986786000.0,986786000.0
OtherNonoperatingIncomeExpense / USD,3010000.0,1086000.0,2730000.0,2634000.0,1364000.0,,,,,,,1403000.0,,,,-10853000.0,,,,-46668000.0,-2815000.0,-8424000.0,-11686000.0,-8302000.0,-1666000.0,11256000.0,11354000.0,-10401000.0,-10401000.0,-434000.0,-10401000.0,3182000.0,13433000.0,20653000.0,5823000.0,-8595000.0,-32275000.0,,6155000.0,27243000.0,52744000.0,57464000.0,-33599000.0,38120000.0,69111000.0,100572000.0,123953000.0,-8955000.0,-16998000.0,-4938000.0,76566000.0,18137000.0,20033000.0,-14113000.0
PaymentsForDerivativeInstrumentInvestingActivities / USD,,,,,,,,,,,,17569000.0,1167000.0,34129000.0,-1090000.0,5334000.0,1167000.0,34129000.0,34300000.0,86351000.0,,,,36954000.0,,,556000.0,35694000.0,35694000.0,28606000.0,35694000.0,28606000.0,556000.0,1719000.0,28606000.0,28606000.0,31520000.0,,47085000.0,4642000.0,8559000.0,14465000.0,31520000.0,,23379000.0,214035000.0,23496000.0,,23379000.0,118610000.0,224137000.0,,,1097000.0
PaymentsForProceedsFromOtherInvestingActivities / USD,,,,,,,,,,,,,,,,,,,,,,,,,,501000.0,-755000.0,-664000.0,-664000.0,-259000.0,-664000.0,-4047000.0,-5039000.0,-1011000.0,-868000.0,-2519000.0,-3047000.0,,-4063000.0,-2726000.0,-2825000.0,-11024000.0,-2703000.0,-4940000.0,-5237000.0,-10991000.0,-12295000.0,-1320000.0,-5367000.0,-14678000.0,-12090000.0,-3608000.0,-5955000.0,-9164000.0
PaymentsOfDebtExtinguishmentCosts / USD,,,,,,,,,,,,,,,,,,,,,,,5154000.0,19250000.0,,5154000.0,5154000.0,15506000.0,15506000.0,,15506000.0,117000.0,117000.0,5154000.0,611164000.0,611164000.0,1376000.0,,6829000.0,611164000.0,611164000.0,611164000.0,1376000.0,172012000.0,172012000.0,172012000.0,1354882000.0,19163000.0,19163000.0,19166000.0,172012000.0,19163000.0,19163000.0,19166000.0
PaymentsOfDebtIssuanceCosts / USD,,,,,,,,,,,,,,,,,,,,,,,,,,114254000.0,115699000.0,56195000.0,56195000.0,7911000.0,56195000.0,9330000.0,9359000.0,118422000.0,12993000.0,94559000.0,117388000.0,,23262000.0,25742000.0,28166000.0,59880000.0,133880000.0,34767000.0,36359000.0,52474000.0,107451000.0,13886000.0,107070000.0,145051000.0,58875000.0,20401000.0,107932000.0,113859000.0
PaymentsRelatedToTaxWithholdingForShareBasedCompensation / USD,,,,,,,,,,,,,,,,,,,,6342000.0,,,6342000.0,6342000.0,12171000.0,13415000.0,13840000.0,6342000.0,6342000.0,18850000.0,6342000.0,20830000.0,20935000.0,13855000.0,14975000.0,15318000.0,15334000.0,,20939000.0,16043000.0,16658000.0,16672000.0,15407000.0,11961000.0,11991000.0,20212000.0,16687000.0,11306000.0,25223000.0,25271000.0,20987000.0,22032000.0,22039000.0,22058000.0
PaymentsToAcquireBusinessesNetOfCashAcquired / USD,,,,,,,,826686000.0,,,,826686000.0,,,,826686000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27322000.0,27322000.0,27322000.0,,27322000.0,27322000.0
PaymentsToAcquirePropertyPlantAndEquipment / USD,24333000.0,174973000.0,229855000.0,184797000.0,85152000.0,759020000.0,835765000.0,303840000.0,746310000.0,787566000.0,864837000.0,877282000.0,73131000.0,205056000.0,330808000.0,964640000.0,132027000.0,764899000.0,915936000.0,1121984000.0,117777000.0,1065265000.0,1129514000.0,1092091000.0,143874000.0,1251434000.0,1361678000.0,1372214000.0,1372214000.0,214559000.0,1372214000.0,413888000.0,615985000.0,1566796000.0,610155000.0,725477000.0,873142000.0,,1637170000.0,136350000.0,309481000.0,539530000.0,946545000.0,165284000.0,326303000.0,1628442000.0,752843000.0,237676000.0,974190000.0,2102698000.0,1783857000.0,258851000.0,599505000.0,967516000.0
PrepaidExpenseAndOtherAssetsCurrent / USD,,,64686000.0,64686000.0,64482000.0,64482000.0,64482000.0,64482000.0,109924000.0,109924000.0,109924000.0,109924000.0,121305000.0,121305000.0,121305000.0,121305000.0,153276000.0,153276000.0,153276000.0,153276000.0,216065000.0,216065000.0,216065000.0,216065000.0,241011000.0,241011000.0,241011000.0,241011000.0,241011000.0,306733000.0,241011000.0,306733000.0,306733000.0,306733000.0,154103000.0,154103000.0,154103000.0,,154103000.0,269243000.0,269243000.0,269243000.0,269243000.0,450893000.0,450893000.0,450893000.0,450893000.0,472816000.0,472816000.0,472816000.0,472816000.0,448209000.0,448209000.0,448209000.0
ProceedsFromIssuanceOfCommonStock / USD,473017000.0,473017000.0,473017000.0,473914000.0,473017000.0,473017000.0,473017000.0,473914000.0,,,,473914000.0,,,,,,,,,,,,,,,,,,,,441935000.0,719094000.0,1541708000.0,1558412000.0,441935000.0,719094000.0,,1541708000.0,1558412000.0,1558396000.0,1558396000.0,1541708000.0,,,,2665843000.0,,,,,,63996000.0,145272000.0
ProceedsFromIssuanceOfLongTermDebt / USD,151005000.0,520205000.0,584990000.0,273375000.0,744525000.0,2289253000.0,2359310000.0,800618000.0,784451000.0,914545000.0,1101287000.0,2522311000.0,224033000.0,340060000.0,375751000.0,3107721000.0,204000000.0,2564116000.0,2687355000.0,1855809000.0,236000000.0,1217060000.0,1217060000.0,3753928000.0,290878000.0,1445352000.0,1491352000.0,1816390000.0,1816390000.0,2392000000.0,1816390000.0,2652000000.0,2652000000.0,1904865000.0,2007870000.0,3962655000.0,5225090000.0,,4122297000.0,1161672000.0,1223110000.0,1345041000.0,6075090000.0,2073175000.0,2073175000.0,3003003000.0,2601317000.0,1330622000.0,2038187000.0,2989183000.0,3003003000.0,92406000.0,261734000.0,688901000.0
ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlans / USD,,,,,,,,,,,858000.0,858000.0,1104000.0,1172000.0,858000.0,858000.0,3148000.0,4179000.0,7215000.0,69985000.0,9466000.0,13213000.0,28063000.0,9169000.0,5961000.0,19026000.0,26642000.0,30032000.0,30032000.0,7744000.0,30032000.0,11368000.0,18203000.0,28819000.0,4100000.0,4100000.0,5557000.0,,31937000.0,1089000.0,1089000.0,3141000.0,5557000.0,2557000.0,2557000.0,5267000.0,3141000.0,2618000.0,2618000.0,5307000.0,5267000.0,,,
