fact_unit,2011-07-29,2011-10-28,2012-03-02,2012-05-04,2012-08-01,2012-10-31,2013-03-01,2013-05-03,2013-08-02,2013-11-01,2014-02-28,2014-05-02,2014-08-01,2014-11-05,2015-03-03,2015-05-11,2015-08-07,2015-11-09,2015-11-19,2016-03-11,2016-05-06,2016-08-05,2016-11-04,2017-03-01,2017-05-09,2017-08-04,2017-11-09,2018-03-01,2018-05-10,2018-08-08,2018-11-02,2019-03-01,2019-05-03,2019-08-02,2019-11-01,2020-02-21,2020-05-01,2020-07-31,2020-10-30,2021-02-26,2021-05-06,2021-07-21,2021-08-05,2021-11-04,2022-03-01,2022-05-10,2022-08-01,2022-11-08,2023-02-28,2023-05-03,2023-08-02,2023-11-01,2024-02-22,2024-05-07,2024-08-06,2024-11-05,2025-02-20,2025-05-01,2025-07-31,2025-10-30
EarningsPerShareDiluted / USD/shares,,,,,,,,,,-0.47,-0.12,,-0.62,-0.49,-0.6,-0.03,0.07,0.14,-0.6,-0.44,-0.07,-0.04,-0.12,0.18,-0.15,0.11,1.22,-0.22,0.03,0.36,0.71,1.27,0.2,0.68,1.31,0.34,0.31,0.88,1.54,1.76,0.07,,0.75,1.48,1.9,0.83,3.21,6.18,2.66,3.56,9.27,13.98,8.48,2.41,5.54,9.1,16.82,2.1,4.95,7.39
EffectiveIncomeTaxRateContinuingOperations / pure,,,,,,,0.012,,,,-0.036,,,,-0.011,,,0.036,-0.011,-0.019,-0.029,0.001,-0.087,0.056,-0.364,0.412,-8.109,-0.236,0.072,0.324,0.301,-5.661,0.086,0.21,0.209,0.578,0.24,0.232,0.232,0.213,0.028,,0.213,0.222,0.216,0.201,0.229,0.232,0.232,0.222,0.232,0.234,0.234,0.215,0.222,0.228,0.23,0.204,0.21,0.219
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate / pure,,,,,,,0.35,,,,0.35,,,,0.35,,,,0.35,0.35,,,,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.21,0.21,0.21,0.35,0.21,0.21,0.21,0.21,0.21,,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseOther / pure,,,,,,,,,,,,,,,,,,,,0.02,,,,0.02,,,,-0.028,,,0.012,0.004,,,,0.009,,,,0.014,,,,,0.007,,,,0.003,,,,0.002,,,,0.002,,,
EffectiveIncomeTaxRateReconciliationOtherAdjustments / pure,,,,,,,,,,,0.012,,,,0.012,,,,0.012,0.012,,,,0.001,0.076,0.0,-0.006,0.001,0.076,0.004,0.002,0.009,0.009,0.009,0.01,0.001,0.011,0.019,0.017,0.002,0.044,,0.016,0.014,-0.002,-0.007,0.002,-0.001,-0.001,0.0,0.001,0.003,0.001,0.003,0.002,0.003,0.001,0.013,0.007,0.006
EffectiveIncomeTaxRateReconciliationShareBasedCompensationExcessTaxBenefitAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,5100000.0,,,,4200000.0,,,,,2200000.0,,,,2100000.0,,,,8700000.0,,,,16200000.0,,,
EffectiveIncomeTaxRateReconciliationShareBasedCompensationExcessTaxBenefitPercent / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.034,-0.026,0.055,0.165,0.042,0.022,0.055,0.001,0.003,0.005,0.016,0.16,,0.014,0.009,-0.8,-0.019,-0.009,-0.005,-0.005,-0.017,-0.008,-0.005,-0.004,-0.023,-0.015,-0.01,-0.005,-0.044,-0.032,-0.022
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes / pure,,,,,,,0.033,,,,0.039,,,,0.035,,,,0.035,0.001,,,,0.052,0.049,0.051,0.061,0.083,0.057,0.051,0.065,0.061,0.05,0.051,0.05,0.077,0.042,0.044,0.044,0.043,0.022,,0.033,0.035,0.028,0.017,0.026,0.028,0.037,0.029,0.029,0.029,0.032,0.025,0.025,0.025,0.023,0.025,0.025,0.025
EffectiveIncomeTaxRateReconciliationTaxCredits / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.069,0.012,,,0.039,0.096,,,,0.046,,,,,0.023,,,,0.017,,,,0.009,,,,0.002,,,
EmployeeRelatedLiabilitiesCurrent / USD,,,,,,,2687000.0,,,,7593000.0,,,,11585000.0,,,,11585000.0,18974000.0,,,,120138000.0,,,,127485000.0,,,,127745000.0,,,,145313000.0,,,,152869000.0,176379000.0,,176379000.0,176379000.0,176379000.0,385800000.0,385800000.0,385800000.0,385800000.0,400711000.0,400711000.0,400711000.0,400711000.0,383157000.0,383157000.0,383157000.0,383157000.0,310073000.0,310073000.0,310073000.0
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized / USD,,,,,,,4200000.0,,,,700000.0,,,,,,,,,,,,,14100000.0,,,,14000000.0,,,,14900000.0,,,,17400000.0,,,,21600000.0,,,,,33000000.0,,,,52500000.0,,,,65000000.0,,,,64600000.0,,,
EntityCommonStockSharesOutstanding / shares,96738427.0,96806146.0,96612914.0,96683747.0,96700935.0,96846431.0,96876244.0,96921012.0,97193947.0,97373943.0,97950006.0,97999694.0,98091028.0,98145028.0,98225978.0,99258338.0,108571030.0,109267591.0,,110073332.0,110110756.0,110866674.0,111538162.0,112040464.0,112363321.0,112639175.0,112941304.0,114120308.0,114622930.0,114724975.0,114724995.0,115359616.0,115607363.0,115528606.0,115786770.0,116130284.0,116610833.0,116701510.0,116809399.0,206431681.0,207133523.0,207199844.0,207208436.0,191501088.0,176772541.0,172763699.0,156075221.0,147175704.0,138012302.0,128168904.0,125036644.0,123346775.0,121940068.0,122057169.0,116454416.0,115084980.0,113621373.0,110514818.0,110546931.0,110580581.0
EntityPublicFloat / USD,111600000.0,111600000.0,100400000.0,,,,219600000.0,,,,280100000.0,,,,357600000.0,,,,,629900000.0,,,,961100000.0,,,,1486800000.0,,,,2058500000.0,,,,1920700000.0,,,,2375500000.0,,8839000000.0,,,8744700000.0,,,,8478400000.0,,,,16700000000.0,,,,15800000000.0,,,
FinanceLeaseInterestExpense / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250000.0,517000.0,810000.0,1115000.0,,,,1115000.0,314000.0,,659000.0,1041000.0,1424000.0,,,,1424000.0,,,,360000.0,,,,179000.0,,,
FinanceLeaseInterestPaymentOnLiability / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250000.0,517000.0,810000.0,1115000.0,,,,1115000.0,314000.0,,659000.0,1041000.0,1424000.0,,,,1424000.0,,,,360000.0,,,,179000.0,,,
FinanceLeaseLiability / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15890000.0,17347000.0,18915000.0,20333000.0,,,,23873000.0,7714000.0,,6535000.0,4153000.0,3787000.0,,,,4105000.0,,,,2297000.0,,,,1078000.0,,,
FinanceLeaseLiabilityCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9868000.0,10148000.0,10330000.0,10378000.0,,,,10378000.0,12178000.0,,12178000.0,12178000.0,12178000.0,,,,1439000.0,,,,2122000.0,,,,1184000.0,,,
FinanceLeaseLiabilityNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6022000.0,7199000.0,8585000.0,9955000.0,,,,9955000.0,11695000.0,,11695000.0,11695000.0,11695000.0,,,,2348000.0,,,,1983000.0,,,,1113000.0,,,
FinanceLeaseLiabilityPaymentsDue / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16794000.0,18396000.0,20109000.0,22011000.0,,,,25446000.0,8551000.0,,7305000.0,4491000.0,4081000.0,,,,4402000.0,,,,2481000.0,,,,1164000.0,,,
FinanceLeaseLiabilityPaymentsDueAfterYearFive / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309000.0,,,,184000.0,,,,54000.0,,,,0.0,,,
FinanceLeaseLiabilityPaymentsDueNextTwelveMonths / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11331000.0,,,,13242000.0,1794000.0,,1805000.0,1570000.0,1570000.0,,,,2292000.0,,,,1280000.0,,,,512000.0,,,
FinanceLeaseLiabilityPaymentsDueYearFive / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209000.0,,,,67000.0,,,,,128000.0,,,,126000.0,,,,132000.0,,,,55000.0,,,
FinanceLeaseLiabilityPaymentsDueYearFour / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58000.0,559000.0,1507000.0,442000.0,,,,250000.0,510000.0,,517000.0,257000.0,257000.0,,,,128000.0,,,,222000.0,,,,130000.0,,,
FinanceLeaseLiabilityPaymentsDueYearThree / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2231000.0,3811000.0,5496000.0,2860000.0,,,,2953000.0,720000.0,,731000.0,480000.0,480000.0,,,,394000.0,,,,269000.0,,,,210000.0,,,
FinanceLeaseLiabilityPaymentsDueYearTwo / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6392000.0,7972000.0,9658000.0,7169000.0,,,,8934000.0,1569000.0,,1580000.0,1337000.0,1337000.0,,,,1278000.0,,,,524000.0,,,,257000.0,,,
FinanceLeaseLiabilityUndiscountedExcessAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,904000.0,1049000.0,1194000.0,1678000.0,,,,1573000.0,837000.0,,770000.0,338000.0,294000.0,,,,297000.0,,,,184000.0,,,,86000.0,,,
FinanceLeasePrincipalPayments / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3290000.0,6162000.0,8181000.0,11477000.0,,,,11477000.0,3522000.0,,6806000.0,9961000.0,13409000.0,,,,13409000.0,,,,2709000.0,,,,1844000.0,,,
FinanceLeaseRightOfUseAsset / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23111000.0,25770000.0,28747000.0,32070000.0,,,,32070000.0,34905000.0,,34905000.0,34905000.0,34905000.0,,,,4111000.0,,,,4398000.0,,,,2714000.0,,,
FinanceLeaseRightOfUseAssetAmortization / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1114000.0,2334000.0,3686000.0,5177000.0,,,,5177000.0,1613000.0,,3156000.0,4704000.0,6325000.0,,,,6325000.0,,,,2166000.0,,,,1876000.0,,,
FinanceLeaseWeightedAverageDiscountRatePercent / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059,0.059,0.059,0.06,,,,0.06,0.059,,0.059,0.059,0.059,,,,0.044,,,,0.057,,,,0.061,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization / USD,,,,,,,2173000.0,,,,,,,2507000.0,2507000.0,,,2821000.0,2507000.0,2821000.0,,,,17841000.0,,,,48821000.0,,,,75627000.0,,,105040000.0,105040000.0,114697000.0,114697000.0,114697000.0,114697000.0,136773000.0,,136773000.0,136773000.0,136773000.0,,-494275000.0,-494275000.0,-494275000.0,-796831000.0,-796831000.0,-796831000.0,-796831000.0,-980707000.0,-980707000.0,-980707000.0,-980707000.0,-1286094000.0,-1286094000.0,-1286094000.0
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive / USD,,,,,,,,,,,,,,,,,,210001000.0,,75747000.0,,,,63502000.0,,,,52556000.0,,,,42346000.0,,,45263000.0,44557000.0,47499000.0,47500000.0,,36206000.0,,,,,585056000.0,,,,457948000.0,,,,341081000.0,,,,269371000.0,,,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths / USD,,,,,,,381000.0,,,,373000.0,,,,2281000.0,,,,2281000.0,22495000.0,,,,21869000.0,,,,21003000.0,,,,14784000.0,,,,20235000.0,,,20231000.0,21120000.0,207258000.0,,200574000.0,248732000.0,260867000.0,,245578000.0,323904000.0,325749000.0,267954000.0,270029000.0,276740000.0,287476000.0,220514000.0,225639000.0,243297000.0,252871000.0,254830000.0,260842000.0,264308000.0
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear / USD,,,,,,,,,,,,,,348000.0,,,,6191000.0,,,,,,,,,,,,,,,,,3918000.0,,16262000.0,10615000.0,5241000.0,,257017000.0,,168905000.0,96494000.0,,,138191000.0,89643000.0,,246170000.0,162853000.0,81680000.0,,214524000.0,136763000.0,66656000.0,,215454000.0,146041000.0,73722000.0
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive / USD,,,,,,,,,,,,,,1042000.0,1783000.0,,,25685000.0,1783000.0,15274000.0,,,,11935000.0,,,,10926000.0,,,,10034000.0,,,11280000.0,13270000.0,14094000.0,14094000.0,,12439000.0,,,,,153052000.0,,,,146190000.0,,,,124052000.0,,,,71710000.0,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour / USD,,,,,,,167000.0,,,,,,,1042000.0,1995000.0,,,24868000.0,1995000.0,18457000.0,,,,14817000.0,,,,11936000.0,,,,10923000.0,,,12351000.0,14513000.0,15408000.0,15408000.0,14094000.0,14640000.0,140181000.0,,134723000.0,165262000.0,172843000.0,,160842000.0,166933000.0,166933000.0,148947000.0,148947000.0,148947000.0,148947000.0,124052000.0,124052000.0,124052000.0,124052000.0,96507000.0,96507000.0,96507000.0
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree / USD,,,,,,,287000.0,,,,167000.0,,,1210000.0,1995000.0,,,24052000.0,1995000.0,19504000.0,,,,17748000.0,,,,13010000.0,,,,11903000.0,,,13533000.0,17171000.0,18671000.0,18671000.0,15408000.0,16050000.0,159158000.0,,153359000.0,187624000.0,201423000.0,,183846000.0,190795000.0,190795000.0,170185000.0,170185000.0,174530000.0,184133000.0,150048000.0,151170000.0,156970000.0,164988000.0,150289000.0,151792000.0,151792000.0
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo / USD,,,,,,,373000.0,,,,287000.0,,,1329000.0,2162000.0,,,24249000.0,2162000.0,20652000.0,,,,18651000.0,,,,17205000.0,,,,13164000.0,,,14958000.0,18642000.0,20231000.0,20231000.0,18671000.0,19427000.0,180421000.0,,174217000.0,217259000.0,230168000.0,,214437000.0,261946000.0,263329000.0,194660000.0,195231000.0,201748000.0,212484000.0,192162000.0,196251000.0,211067000.0,220642000.0,195763000.0,201774000.0,204085000.0
FiniteLivedIntangibleAssetsGross / USD,,,,,,,3830000.0,,,,,,,3334000.0,3334000.0,,,20049000.0,3334000.0,20049000.0,,,,207445000.0,,,,208194000.0,,,,208194000.0,,,208194000.0,208194000.0,243085000.0,243085000.0,243085000.0,243085000.0,256655000.0,,256655000.0,256655000.0,256655000.0,,2097684000.0,2097684000.0,2097684000.0,2347775000.0,2347775000.0,2347775000.0,2347775000.0,2278880000.0,2278880000.0,2278880000.0,2278880000.0,2389728000.0,2389728000.0,2389728000.0
FiniteLivedIntangibleAssetsNet / USD,,,,,,,,,,,,,,,,,,315046000.0,,172129000.0,,,,148522000.0,,,,126636000.0,,,,103154000.0,,,101303000.0,128388000.0,132165000.0,126519000.0,121145000.0,119882000.0,1501250000.0,,1422649000.0,1629363000.0,1603409000.0,,1534242000.0,1637358000.0,1550944000.0,1493049000.0,1412377000.0,1348779000.0,1298173000.0,1242381000.0,1174957000.0,1143123000.0,1103634000.0,1318297000.0,1262411000.0,1195868000.0
GainsLossesOnExtinguishmentOfDebt / USD,,,,,,,,,48400000.0,48400000.0,48400000.0,,,,48400000.0,,,,48400000.0,-48400000.0,7731000.0,7800000.0,-11736000.0,7800000.0,7731000.0,6015000.0,-46105000.0,7800000.0,,,,-55776000.0,680000.0,-1498000.0,-4654000.0,-56657000.0,680000.0,-1498000.0,-4654000.0,3170000.0,,,,,-8189000.0,,,,-6700000.0,,,,-3027000.0,,,,-27387000.0,,,
Goodwill / USD,111193000.0,111193000.0,111193000.0,111193000.0,111193000.0,111193000.0,111193000.0,111193000.0,111193000.0,111193000.0,111193000.0,111193000.0,111193000.0,111193000.0,111193000.0,139774000.0,139774000.0,139774000.0,111193000.0,111193000.0,739625000.0,739625000.0,739625000.0,139774000.0,740411000.0,740411000.0,740411000.0,740411000.0,740411000.0,740411000.0,740411000.0,740411000.0,740411000.0,740411000.0,740411000.0,740411000.0,769022000.0,769022000.0,769022000.0,740411000.0,785305000.0,,785305000.0,785305000.0,769022000.0,3270192000.0,3270192000.0,3270192000.0,785305000.0,3456854000.0,3456854000.0,3456854000.0,3270192000.0,3556556000.0,3556556000.0,3556556000.0,3456854000.0,3678504000.0,3678504000.0,3678504000.0
GoodwillAcquiredDuringPeriod / USD,,,,,,,,,,,,,,10840000.0,28581000.0,,,,28581000.0,,,,,,,,,,,,,,,,14354000.0,28611000.0,8261000.0,8261000.0,8261000.0,28611000.0,,,,516600000.0,16283000.0,,66099000.0,183148000.0,186662000.0,38501000.0,42965000.0,64280000.0,186662000.0,26301000.0,41677000.0,90359000.0,99702000.0,290515000.0,310349000.0,317972000.0
GoodwillImpairedAccumulatedImpairmentLoss / USD,,,,,,,,,,,,,,44636000.0,44636000.0,,,44636000.0,44636000.0,44636000.0,,,,44636000.0,,,,44636000.0,,,,44636000.0,,,44636000.0,44636000.0,44636000.0,44636000.0,44636000.0,44636000.0,44600000.0,,44600000.0,44600000.0,44600000.0,,44600000.0,44600000.0,44600000.0,44600000.0,44600000.0,44600000.0,44600000.0,44600000.0,44600000.0,44600000.0,44600000.0,44600000.0,44600000.0,44600000.0
GoodwillImpairmentLoss / USD,,,,,,,0.0,,,,0.0,,,,0.0,,,,0.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,
GrossProfit / USD,68166000.0,103695000.0,142406000.0,31433000.0,74236000.0,118675000.0,131756000.0,45119000.0,98783000.0,156496000.0,157945000.0,62347000.0,144579000.0,237073000.0,214566000.0,74915000.0,168714000.0,266361000.0,214566000.0,319920000.0,83733000.0,194347000.0,519121000.0,356997000.0,349748000.0,768080000.0,1205173000.0,901458000.0,376052000.0,836849000.0,1296171000.0,1596748000.0,411052000.0,907380000.0,1430161000.0,1727391000.0,441975000.0,959131000.0,1500273000.0,1922940000.0,465413000.0,,982745000.0,1553396000.0,1976829000.0,1069554000.0,2652705000.0,4365157000.0,2222584000.0,1832373000.0,4244521000.0,6259252000.0,5850956000.0,1371400000.0,2966346000.0,4547448000.0,7744379000.0,1299854000.0,2762538000.0,4148871000.0
HostingArrangementServiceContractImplementationCostExpenseAmortization / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300000.0,700000.0,1000000.0
ImpairmentOfIntangibleAssetsExcludingGoodwill / USD,,,,,,,,,,,,,,,,,,1400000.0,,1400000.0,,,,1400000.0,,,,1400000.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest / USD,,,,,,,,,,,,,,,,,7456000.0,16648000.0,-53842000.0,-41596000.0,-6874000.0,-3497000.0,-11261000.0,19261000.0,-12445000.0,21175000.0,15142000.0,-18444000.0,4120000.0,61751000.0,116599000.0,21669000.0,25402000.0,101004000.0,193686000.0,91929000.0,46990000.0,133253000.0,235097000.0,260755000.0,9016000.0,,111459000.0,223174000.0,282755000.0,216112000.0,868555000.0,1670041000.0,408166000.0,822491000.0,2117645000.0,3088061000.0,2251547000.0,425075000.0,949131000.0,1540566000.0,3571833000.0,325261000.0,762728000.0,1136488000.0
IncomeTaxExpenseBenefit / USD,-470000.0,-995000.0,-30823000.0,-17000.0,1649000.0,1917000.0,-1112000.0,174000.0,318000.0,351000.0,2217000.0,315000.0,715000.0,586000.0,577000.0,-82000.0,148000.0,601000.0,577000.0,769000.0,196000.0,-3000.0,990000.0,1111000.0,4535000.0,8714000.0,-122788000.0,4387000.0,298000.0,20019000.0,35117000.0,-122672000.0,2182000.0,21162000.0,40516000.0,53148000.0,11282000.0,30941000.0,54655000.0,55564000.0,249000.0,,23768000.0,49551000.0,60946000.0,43532000.0,198740000.0,387081000.0,94629000.0,182851000.0,490795000.0,723205000.0,526131000.0,91289000.0,210726000.0,350704000.0,822464000.0,66480000.0,159857000.0,248834000.0
IncomeTaxesPaidNet / USD,,,,,,,-33531000.0,,,,257000.0,,,,281000.0,,,,281000.0,407000.0,,,,456000.0,,,,1409000.0,,,,2875000.0,,,,5643000.0,,2797000.0,9989000.0,3153000.0,150000.0,,335000.0,21280000.0,18107000.0,21701000.0,191070000.0,414515000.0,43400000.0,202000.0,430789000.0,790994000.0,633060000.0,3548000.0,296474000.0,443386000.0,936424000.0,2747000.0,202088000.0,312307000.0
IncreaseDecreaseInAccountsPayable / USD,8363000.0,6057000.0,4156000.0,10327000.0,14888000.0,17495000.0,5296000.0,16831000.0,30910000.0,35555000.0,3752000.0,19472000.0,11178000.0,11470000.0,30779000.0,21622000.0,19663000.0,,30779000.0,,,,,,,,,,,,,36585000.0,4376000.0,67129000.0,-12792000.0,65764000.0,47371000.0,90050000.0,73913000.0,-89392000.0,108295000.0,,108152000.0,205570000.0,4070000.0,241621000.0,448527000.0,103006000.0,160947000.0,470198000.0,168144000.0,-31260000.0,191885000.0,139545000.0,260972000.0,230576000.0,-314004000.0,143616000.0,141816000.0,123658000.0
IncreaseDecreaseInAccruedLiabilities / USD,6718000.0,4048000.0,-14240000.0,1584000.0,1646000.0,3360000.0,-399000.0,6145000.0,5948000.0,11615000.0,281000.0,4304000.0,6473000.0,22574000.0,9581000.0,7380000.0,2573000.0,21391000.0,9581000.0,8221000.0,9037000.0,10741000.0,38481000.0,10406000.0,-60637000.0,-43016000.0,-35115000.0,29709000.0,-100342000.0,-27657000.0,-43024000.0,4281000.0,-83012000.0,-19915000.0,-14219000.0,-23341000.0,-100395000.0,-31586000.0,-9905000.0,22168000.0,-87842000.0,,-18311000.0,31887000.0,7004000.0,2039000.0,154334000.0,177874000.0,55361000.0,93237000.0,160794000.0,99778000.0,91419000.0,-174994000.0,-113695000.0,-24343000.0,-15766000.0,-222715000.0,-136789000.0,-81237000.0
IncreaseDecreaseInContractWithCustomerAsset / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2898000.0,89994000.0,113823000.0,141058000.0,12631000.0,33081000.0,63127000.0,32596000.0,103326000.0,-7583000.0,6815000.0,4287000.0,-24051000.0,7638000.0,25260000.0,18220000.0
IncreaseDecreaseInContractWithCustomerLiability / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3496000.0,-4770000.0,-23244000.0,61150000.0,19896000.0,33380000.0,40219000.0,24020000.0,90135000.0,527000.0,-4166000.0,-14863000.0,-33089000.0,9834000.0,24604000.0,23724000.0
IncreaseDecreaseInInventories / USD,18336000.0,10142000.0,-20846000.0,8949000.0,5660000.0,7223000.0,15788000.0,9282000.0,18973000.0,20139000.0,13275000.0,23831000.0,20173000.0,16292000.0,31914000.0,12977000.0,15438000.0,6595000.0,31914000.0,14637000.0,7573000.0,6976000.0,-31615000.0,9103000.0,26755000.0,67472000.0,62005000.0,-46854000.0,76243000.0,107865000.0,85313000.0,33965000.0,85958000.0,189925000.0,86639000.0,60645000.0,38603000.0,20631000.0,-22263000.0,5425000.0,78591000.0,,53685000.0,189692000.0,-44202000.0,340940000.0,840283000.0,321068000.0,220101000.0,561813000.0,419560000.0,61926000.0,282165000.0,-101745000.0,-77277000.0,-115575000.0,-271889000.0,126707000.0,49236000.0,-47316000.0
IncreaseDecreaseInOtherCurrentAssets / USD,,,,,,,,,,,,,,,710000.0,-806000.0,-1728000.0,2289000.0,710000.0,1116000.0,-4555000.0,-2942000.0,2255000.0,4791000.0,-5700000.0,-3448000.0,-423000.0,6320000.0,6118000.0,3605000.0,-2837000.0,4873000.0,9481000.0,5693000.0,1786000.0,-8000.0,-4732000.0,-7271000.0,-8968000.0,10356000.0,5000000.0,,-2987000.0,5076000.0,-4674000.0,27664000.0,53672000.0,-5491000.0,19743000.0,27860000.0,6790000.0,2982000.0,33489000.0,-8143000.0,-25652000.0,-23297000.0,-15173000.0,7048000.0,10038000.0,-4741000.0
IncreaseDecreaseInOtherOperatingCapitalNet / USD,680000.0,-290000.0,3555000.0,512000.0,-675000.0,-340000.0,280000.0,723000.0,857000.0,-103000.0,-384000.0,263000.0,-562000.0,973000.0,,,,,,,,,,,,,,,,,,,,-2498000.0,-1442000.0,-8315000.0,1319000.0,-1057000.0,-1756000.0,-5637000.0,-26286000.0,,-39452000.0,-60439000.0,-1611000.0,-1999000.0,-10201000.0,-16653000.0,-50370000.0,-407000.0,-3035000.0,-5307000.0,1155000.0,-1734000.0,13815000.0,16392000.0,-15189000.0,16664000.0,32607000.0,41009000.0
IncreaseDecreaseInReceivables / USD,-16534000.0,-28081000.0,-23030000.0,12169000.0,25319000.0,27594000.0,-40001000.0,17369000.0,37373000.0,47109000.0,17175000.0,20313000.0,41121000.0,47510000.0,41727000.0,4531000.0,21823000.0,23744000.0,41727000.0,25592000.0,9884000.0,37194000.0,30513000.0,-1113000.0,43893000.0,124728000.0,144342000.0,-74089000.0,41655000.0,148089000.0,158617000.0,44552000.0,57132000.0,177765000.0,151092000.0,75673000.0,-22703000.0,47113000.0,41083000.0,9221000.0,61998000.0,,69991000.0,230627000.0,-45687000.0,294129000.0,753320000.0,615453000.0,251632000.0,549712000.0,637115000.0,91485000.0,474362000.0,-108561000.0,179946000.0,178955000.0,-381223000.0,-136636000.0,36145000.0,-105140000.0
IntangibleAssetsNetExcludingGoodwill / USD,,,2200000.0,,,,1657000.0,,,,1208000.0,,,827000.0,827000.0,17228000.0,17228000.0,17228000.0,827000.0,17228000.0,189604000.0,189604000.0,189604000.0,189604000.0,159373000.0,159373000.0,159373000.0,159373000.0,132567000.0,132567000.0,132567000.0,132567000.0,103154000.0,103154000.0,103154000.0,103154000.0,128388000.0,128388000.0,128388000.0,128388000.0,119882000.0,,119882000.0,119882000.0,119882000.0,1603409000.0,1603409000.0,1603409000.0,1603409000.0,1550944000.0,1550944000.0,1550944000.0,1550944000.0,1298173000.0,1298173000.0,1298173000.0,1298173000.0,1103634000.0,1103634000.0,1103634000.0
InterestIncomeExpenseNonoperatingNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-103703000.0,-214667000.0,-26742000.0,-55699000.0,-84805000.0,-193174000.0,-24901000.0,-54283000.0,-82071000.0,-108213000.0,-51931000.0,,-78743000.0,-106786000.0,-109551000.0,-31844000.0,-59639000.0,-95593000.0,-135688000.0,-41314000.0,-112029000.0,-156140000.0,-135877000.0,-42108000.0,-95124000.0,-145317000.0,-198373000.0,-48336000.0,-100352000.0,-154615000.0
InterestPaidNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75531000.0,110600000.0,52528000.0,85646000.0,138034000.0,105570000.0,50309000.0,87084000.0,150404000.0,169390000.0,51628000.0,80916000.0,160383000.0
InterestPayableCurrent / USD,,,,,,,,,,,4134000.0,,,,2227000.0,,,,2227000.0,2329000.0,,,,33712000.0,,,,28570000.0,,,,14403000.0,,,,13164000.0,,,,12256000.0,13567000.0,,13567000.0,13567000.0,13567000.0,31666000.0,31666000.0,31666000.0,31666000.0,34327000.0,34327000.0,34327000.0,34327000.0,34537000.0,34537000.0,34537000.0,34537000.0,55454000.0,55454000.0,55454000.0
