fact_unit,2009-08-10,2009-11-09,2010-03-01,2010-05-10,2010-07-30,2010-08-09,2010-11-09,2011-03-01,2011-05-10,2011-08-09,2011-11-09,2012-02-29,2012-05-11,2012-08-09,2012-11-09,2013-03-01,2013-05-10,2013-08-06,2013-11-06,2014-02-27,2014-05-07,2014-08-06,2014-11-06,2015-02-27,2015-05-06,2015-08-05,2015-11-04,2016-02-25,2016-05-05,2016-08-04,2016-11-03,2017-03-03,2017-05-04,2017-08-03,2017-11-02,2018-02-22,2018-05-02,2018-08-01,2018-10-30,2019-02-27,2019-05-09,2019-08-06,2019-11-05,2020-02-27,2020-04-29,2020-05-11,2020-08-10,2020-11-09,2021-02-02,2021-03-01,2021-04-30,2021-05-13,2021-08-10,2021-11-02,2022-02-24,2022-05-06,2022-08-02,2022-11-01,2023-02-22,2023-05-02,2023-08-01,2023-10-31,2024-02-21,2024-04-30,2024-07-29,2024-10-29,2025-02-26,2025-04-29,2025-07-29,2025-10-28
DeferredIncomeTaxAssetsNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1351000000.0,1351000000.0,1351000000.0,1351000000.0,933000000.0,933000000.0,933000000.0,933000000.0,589000000.0,589000000.0,589000000.0
DeferredIncomeTaxExpenseBenefit / USD,-1081000000.0,806000000.0,863000000.0,-3444000000.0,-3444000000.0,-3299000000.0,-3185000000.0,-36000000.0,462000000.0,616000000.0,966000000.0,-3487000000.0,-110000000.0,210000000.0,801000000.0,1110000000.0,-2000000.0,659000000.0,-623000000.0,1110000000.0,62000000.0,443000000.0,585000000.0,-427000000.0,277000000.0,413000000.0,849000000.0,526000000.0,-1372000000.0,-2872000000.0,-3808000000.0,1097000000.0,,,,-4427000000.0,,,,-171000000.0,-171000000.0,-9000000.0,-10000000.0,11000000.0,,-314000000.0,-314000000.0,-314000000.0,11000000.0,-10000000.0,,-10000000.0,-10000000.0,-10000000.0,-305000000.0,-57000000.0,-57000000.0,-57000000.0,-10000000.0,0.0,0.0,19000000.0,-57000000.0,378000000.0,399000000.0,319000000.0,-1332000000.0,7000000.0,-61000000.0,-105000000.0
DeferredIncomeTaxLiabilities / USD,,,,,,,,87000000.0,,,,,,,,-5422000000.0,,,,4283000000.0,,,,4657000000.0,,,,5837000000.0,,,,1173000000.0,,,,285000000.0,,,,149000000.0,683000000.0,,,1220000000.0,,,,,1220000000.0,654000000.0,,,,,3000000.0,,,,3000000.0,,,,288000000.0,,,,490000000.0,,,
DeferredIncomeTaxLiabilitiesNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10000000.0,,,,,10000000.0,,,,,,,,,,,,,,,,,,0.0,,,
DeferredStateAndLocalIncomeTaxExpenseBenefit / USD,,,,,,,,,,,,,,,,,,,,66000000.0,,,,-69000000.0,,,,24000000.0,,,,-18000000.0,,,,-42000000.0,,,,-24000000.0,-24000000.0,,,-2000000.0,,,,,-2000000.0,-13000000.0,,,,,-8000000.0,,,,-10000000.0,,,,-3000000.0,,,,-220000000.0,,,
DeferredTaxAssetsCapitalLossCarryforwards / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101000000.0,,,,78000000.0,,,
DeferredTaxAssetsDerivativeInstruments / USD,,,,,,,,115000000.0,,,,115000000.0,,,,395000000.0,,,,172000000.0,,,,108000000.0,,,,,,,,0.0,,,,161000000.0,,,,17000000.0,18000000.0,,,,,,,,,0.0,,,,,53000000.0,,,,289000000.0,,,,137000000.0,,,,0.0,,,
DeferredTaxAssetsGross / USD,,,,,,,,919000000.0,,,,1900000000.0,,,,2323000000.0,,,,1726000000.0,,,,1621000000.0,,,,1667000000.0,,,,4122000000.0,,,,4690000000.0,,,,2826000000.0,2805000000.0,,,3231000000.0,,,,,3231000000.0,2449000000.0,,,,,3811000000.0,,,,2386000000.0,,,,1984000000.0,,,,1735000000.0,,,
DeferredTaxAssetsInvestments / USD,,,,,,,,,,,,,,,,,,,,,,,,130000000.0,,,,84000000.0,,,,260000000.0,,,,275000000.0,,,,161000000.0,140000000.0,,,111000000.0,,,,,111000000.0,83000000.0,,,,,71000000.0,,,,66000000.0,,,,11000000.0,,,,1000000.0,,,
DeferredTaxAssetsLiabilitiesNet / USD,,,,,,,,-1035000000.0,,,,2245000000.0,,,,3099000000.0,,,,-2717000000.0,,,,,,,,,,,,0.0,,,,16000000.0,,,,3000000.0,3000000.0,,,,,,,,,,,,,,,,,,0.0,,,,1351000000.0,,,,933000000.0,,,
DeferredTaxAssetsNet / USD,,,,,,,,,,,,,,,,,,,,1566000000.0,,,,1473000000.0,,,,1445000000.0,,,,1173000000.0,,,,301000000.0,,,,152000000.0,686000000.0,,,1220000000.0,,,,,1220000000.0,644000000.0,,,,,3000000.0,,,,3000000.0,,,,1639000000.0,,,,1423000000.0,,,
DeferredTaxAssetsOperatingLossCarryforwards / USD,,,,,,,,592000000.0,,,,1386000000.0,,,,1198000000.0,,,,711000000.0,,,,535000000.0,,,,945000000.0,,,,1556000000.0,,,,2587000000.0,,,,2248000000.0,2248000000.0,,,2737000000.0,,,,,2737000000.0,1971000000.0,,,,,2066000000.0,,,,784000000.0,,,,870000000.0,,,,848000000.0,,,
DeferredTaxAssetsOther / USD,,,,,,,,32000000.0,,,,32000000.0,,,,-29000000.0,,,,55000000.0,,,,40000000.0,,,,234000000.0,,,,123000000.0,,,,118000000.0,,,,71000000.0,71000000.0,,,60000000.0,,,,,60000000.0,87000000.0,,,,,51000000.0,,,,68000000.0,,,,29000000.0,,,,17000000.0,,,
DeferredTaxAssetsTaxCreditCarryforwards / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000000.0,,,,4000000.0,,,,15000000.0,,,
DeferredTaxAssetsTaxCreditCarryforwardsGeneralBusiness / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,194000000.0,,,,,194000000.0,25000000.0,,,,,293000000.0,,,,684000000.0,,,,665000000.0,,,,646000000.0,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities / USD,,,,,,,,22000000.0,,,,25000000.0,,,,82000000.0,,,,90000000.0,,,,120000000.0,,,,239000000.0,,,,333000000.0,,,,319000000.0,,,,125000000.0,125000000.0,,,89000000.0,,,,,89000000.0,64000000.0,,,,,288000000.0,,,,38000000.0,,,,21000000.0,,,,15000000.0,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAssetRetirementObligations / USD,,,,,,,,107000000.0,,,,114000000.0,,,,123000000.0,,,,142000000.0,,,,153000000.0,,,,165000000.0,,,,174000000.0,,,,98000000.0,,,,42000000.0,42000000.0,,,40000000.0,,,,,40000000.0,50000000.0,,,,,34000000.0,,,,86000000.0,,,,91000000.0,,,,65000000.0,,,
DeferredTaxAssetsValuationAllowance / USD,,,,,,,,,,,,,,,,,,,,160000000.0,,,,148000000.0,,,,222000000.0,,,,2949000000.0,,,,4389000000.0,,,,2674000000.0,2119000000.0,,,2011000000.0,,,,,2011000000.0,1805000000.0,,,,,3808000000.0,,,,2383000000.0,,,,345000000.0,,,,312000000.0,,,
DeferredTaxLiabilitiesDerivatives / USD,,,,,,,,265000000.0,,,,1000000.0,,,,,,,,,,,,0.0,,,,428000000.0,,,,300000000.0,,,,,,,,0.0,0.0,,,56000000.0,,,,,56000000.0,14000000.0,,,,,,,,,,,,,0.0,,,,166000000.0,,,
DeferredTaxLiabilitiesOther / USD,,,,,,,,8000000.0,,,,,,,,,,,,,,,,,,,,114000000.0,,,,71000000.0,,,,62000000.0,,,,20000000.0,20000000.0,,,7000000.0,,,,,7000000.0,5000000.0,,,,,3000000.0,,,,3000000.0,,,,5000000.0,,,,4000000.0,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment / USD,,,,,,,,184000000.0,,,,184000000.0,,,,-634000000.0,,,,436000000.0,,,,371000000.0,,,,3829000000.0,,,,,,,,,,,,0.0,580000000.0,,,976000000.0,,,,,976000000.0,546000000.0,,,,,,,,,0.0,,,,253000000.0,,,,295000000.0,,,
DepreciationDepletionAndAmortization / USD,,1642000000.0,1988000000.0,504000000.0,504000000.0,857000000.0,1214000000.0,2144000000.0,358000000.0,750000000.0,1184000000.0,1615000000.0,426000000.0,855000000.0,1353000000.0,1614000000.0,590000000.0,1260000000.0,2089000000.0,1923000000.0,726000000.0,1447000000.0,2179000000.0,2811000000.0,706000000.0,1445000000.0,2171000000.0,2903000000.0,719000000.0,1354000000.0,1873000000.0,2915000000.0,292000000.0,598000000.0,874000000.0,2229000000.0,218000000.0,441000000.0,689000000.0,1107000000.0,1698000000.0,930000000.0,1335000000.0,1697000000.0,,519000000.0,1099000000.0,1672000000.0,1697000000.0,1737000000.0,,603000000.0,761000000.0,931000000.0,2264000000.0,72000000.0,72000000.0,72000000.0,1097000000.0,409000000.0,860000000.0,1300000000.0,72000000.0,390000000.0,766000000.0,1148000000.0,1753000000.0,399000000.0,747000000.0,1082000000.0
DerivativeAssetCollateralObligationToReturnCashOffset / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
DerivativeAssetsCurrent / USD,1082000000.0,1082000000.0,1082000000.0,692000000.0,692000000.0,692000000.0,692000000.0,692000000.0,947000000.0,947000000.0,947000000.0,947000000.0,13000000.0,13000000.0,13000000.0,13000000.0,58000000.0,58000000.0,58000000.0,58000000.0,0.0,0.0,0.0,0.0,879000000.0,879000000.0,879000000.0,879000000.0,366000000.0,366000000.0,366000000.0,366000000.0,0.0,0.0,0.0,0.0,27000000.0,27000000.0,27000000.0,27000000.0,27000000.0,209000000.0,209000000.0,209000000.0,,134000000.0,134000000.0,134000000.0,209000000.0,134000000.0,,19000000.0,19000000.0,19000000.0,19000000.0,5000000.0,0.0,0.0,0.0,34000000.0,34000000.0,34000000.0,0.0,637000000.0,637000000.0,637000000.0,637000000.0,84000000.0,84000000.0,84000000.0
DerivativeAssetsNoncurrent / USD,261000000.0,261000000.0,261000000.0,60000000.0,60000000.0,60000000.0,60000000.0,60000000.0,,7000000.0,,,,8000000.0,0.0,0.0,2000000.0,2000000.0,2000000.0,2000000.0,4000000.0,4000000.0,4000000.0,4000000.0,6000000.0,6000000.0,6000000.0,6000000.0,246000000.0,246000000.0,246000000.0,246000000.0,0.0,0.0,,,,,,0.0,0.0,76000000.0,76000000.0,76000000.0,,,,,76000000.0,,,0.0,,,,0.0,0.0,,0.0,47000000.0,47000000.0,47000000.0,47000000.0,74000000.0,74000000.0,74000000.0,74000000.0,1000000.0,1000000.0,1000000.0
DerivativeLiabilitiesCurrent / USD,66000000.0,66000000.0,66000000.0,27000000.0,27000000.0,27000000.0,27000000.0,27000000.0,15000000.0,15000000.0,15000000.0,15000000.0,191000000.0,191000000.0,191000000.0,191000000.0,105000000.0,105000000.0,105000000.0,105000000.0,208000000.0,208000000.0,208000000.0,208000000.0,15000000.0,15000000.0,15000000.0,15000000.0,40000000.0,40000000.0,40000000.0,40000000.0,562000000.0,562000000.0,562000000.0,562000000.0,58000000.0,58000000.0,58000000.0,58000000.0,58000000.0,3000000.0,3000000.0,3000000.0,,2000000.0,2000000.0,2000000.0,3000000.0,2000000.0,,93000000.0,93000000.0,93000000.0,93000000.0,899000000.0,398000000.0,398000000.0,398000000.0,432000000.0,432000000.0,432000000.0,398000000.0,3000000.0,3000000.0,3000000.0,3000000.0,71000000.0,71000000.0,71000000.0
DerivativeLiabilitiesNoncurrent / USD,111000000.0,111000000.0,111000000.0,787000000.0,787000000.0,787000000.0,787000000.0,787000000.0,1693000000.0,1693000000.0,1693000000.0,1693000000.0,1541000000.0,1541000000.0,1541000000.0,1541000000.0,934000000.0,934000000.0,934000000.0,934000000.0,445000000.0,445000000.0,445000000.0,445000000.0,218000000.0,218000000.0,218000000.0,218000000.0,60000000.0,60000000.0,60000000.0,60000000.0,15000000.0,15000000.0,15000000.0,15000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,0.0,,0.0,,2000000.0,2000000.0,2000000.0,0.0,2000000.0,,44000000.0,44000000.0,44000000.0,44000000.0,249000000.0,90000000.0,90000000.0,90000000.0,174000000.0,174000000.0,174000000.0,90000000.0,9000000.0,9000000.0,9000000.0,9000000.0,68000000.0,68000000.0,68000000.0
Dividends / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34000000.0,210000000.0,210000000.0,210000000.0,34000000.0,210000000.0,210000000.0,210000000.0,34000000.0,,175000000.0,175000000.0,,,,
DividendsCommonStock / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34000000.0,68000000.0,120000000.0,211000000.0,34000000.0,34000000.0,120000000.0,211000000.0,211000000.0,211000000.0,120000000.0,175000000.0,175000000.0,175000000.0,1222000000.0,77000000.0,77000000.0,77000000.0
EarningsPerShareBasic / USD/shares,-3.52,2.88,2.7,-9.63,-9.63,-9.18,-8.78,0.94,1.17,1.54,2.35,-9.57,-0.32,0.41,1.79,2.63,-0.11,1.34,-1.86,2.47,0.02,0.72,0.96,-1.46,0.57,0.79,1.04,0.73,-5.72,-11.99,-19.07,1.93,-1.66,-4.21,-5.8,-22.26,0.08,0.6,0.56,-6.43,-5.26,-0.31,-0.49,-0.7,,-6.37,4.12,-8.92,-139.32,29.26,,-852.97,-880.18,-955.99,-49.97,550.35,550.35,550.35,-998.26,-6.32,3.82,11.03,550.35,10.31,13.27,13.86,38.71,0.2,-1.53,-2.39
EarningsPerShareDiluted / USD/shares,-3.52,2.76,2.63,-9.63,-9.63,-9.18,-8.78,0.93,1.14,1.49,2.24,-9.57,-0.32,0.41,1.69,2.51,-0.11,1.25,-1.86,2.32,0.02,0.72,0.96,-1.46,0.54,0.78,1.04,0.73,-5.72,-11.99,-19.07,1.87,-1.66,-4.21,-5.8,-22.26,0.08,0.59,0.56,-6.43,-5.26,-0.31,-0.49,-0.7,,-6.37,4.12,-8.92,-139.32,29.26,,-852.97,-880.18,-955.99,-49.97,534.51,534.51,534.51,-998.26,-6.32,3.25,9.35,534.51,9.6,12.36,12.9,33.36,0.18,-1.53,-2.39
EffectiveIncomeTaxRateContinuingOperations / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.001,0.001,0.001,,,,0.002,0.002,0.001,,0.011,-0.011,-0.011,,0.057,0.062,0.059,,0.225,0.23,0.223,-0.352,0.212,0.233,0.25
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate / pure,,,,,,,,,,,,0.35,,,,,,,,,,,,,,,,,,,,0.35,,,,0.35,,,,0.35,0.35,,,0.35,,,,,0.35,,,,,,,,,,,,,,,,,,0.21,,,
EffectiveIncomeTaxRateReconciliationOtherAdjustments / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,,,
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,,,
EmployeeRelatedLiabilitiesCurrent / USD,,,,,,,,,,,,,,,,199000000.0,224000000.0,224000000.0,225000000.0,225000000.0,320000000.0,320000000.0,320000000.0,320000000.0,344000000.0,344000000.0,344000000.0,344000000.0,264000000.0,264000000.0,264000000.0,264000000.0,239000000.0,239000000.0,239000000.0,239000000.0,214000000.0,214000000.0,214000000.0,214000000.0,214000000.0,202000000.0,202000000.0,202000000.0,,156000000.0,156000000.0,156000000.0,202000000.0,156000000.0,,59000000.0,59000000.0,59000000.0,59000000.0,91000000.0,91000000.0,91000000.0,91000000.0,72000000.0,72000000.0,72000000.0,72000000.0,64000000.0,64000000.0,64000000.0,64000000.0,124000000.0,124000000.0,124000000.0
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense / USD,,,,,,,,,,,,26000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1000000.0,4000000.0,6000000.0,6000000.0,2000000.0,9000000.0,10000000.0
EntityCommonStockSharesOutstanding / shares,641652116.0,647707733.0,651861064.0,650913021.0,650913021.0,654329768.0,653915007.0,657634451.0,657664995.0,660841196.0,659266080.0,662498825.0,662343738.0,665405451.0,664655404.0,667567791.0,667000000.0,665524165.0,665098207.0,666212515.0,666211707.0,665775653.0,665110655.0,665038368.0,665135444.0,665366523.0,665070706.0,664992714.0,684606831.0,776956037.0,887389891.0,906830905.0,908067225.0,908339499.0,908685855.0,909242558.0,911815100.0,912274017.0,913710098.0,1631724765.0,1633677751.0,1634513223.0,1954162667.0,1954583780.0,9783101.0,9783101.0,9780335.0,9780371.0,,97907081.0,97907081.0,97914260.0,98280695.0,117105845.0,118558307.0,127262019.0,120848720.0,133971136.0,134719821.0,133869079.0,132356423.0,131072227.0,130794770.0,131048463.0,131275152.0,231034791.0,232699939.0,237979439.0,238145675.0,238169697.0
EntityPublicFloat / USD,29500000000.0,,12500000000.0,,,,,13600000000.0,,,,19400000000.0,,,,12200000000.0,,,,13600000000.0,,,,20500000000.0,,,,7400000000.0,,,,3300000000.0,,,,4500000000.0,,,,4700000000.0,,,,2200000000.0,2200000000.0,,,,,48000000.0,48000000.0,,,,1600000000.0,,,,3600000000.0,,,,7600000000.0,,,,6500000000.0,,,
ExplorationExpense / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214000000.0,,,,,214000000.0,96000000.0,,,,,49000000.0,,2000000.0,2000000.0,427000000.0,5000000.0,12000000.0,14000000.0,2000000.0,7000000.0,15000000.0,19000000.0,23000000.0,2000000.0,5000000.0,7000000.0
ExtensionsDiscoveriesAdditionsAndImprovedRecoveryLessRelatedCosts / USD,,,,,,,,2752000000.0,,,,2374000000.0,,,,5580000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71000000.0,,,,2834000000.0,,,,251000000.0,,,
FutureNetCashFlowsRelatingToProvedOilAndGasReservesCashInflows / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8247000000.0,,,,33700000000.0,,,,76626000000.0,,,
FutureNetCashFlowsRelatingToProvedOilAndGasReservesDevelopmentCosts / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563000000.0,,,,3687000000.0,,,,5343000000.0,,,
FutureNetCashFlowsRelatingToProvedOilAndGasReservesIncomeTaxExpense / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000000.0,,,,2254000000.0,,,,10440000000.0,,,
FutureNetCashFlowsRelatingToProvedOilAndGasReservesNetCashFlows / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4712000000.0,,,,21024000000.0,,,,50666000000.0,,,
FutureNetCashFlowsRelatingToProvedOilAndGasReservesProductionCosts / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2963000000.0,,,,6735000000.0,,,,10177000000.0,,,
FutureNetCashFlowsRelatingToProvedOilAndGasReservesTenPercentAnnualDiscountForEstimatedTimingOfCashFlows / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1626000000.0,,,,8737000000.0,,,,24361000000.0,,,
GainLossOnDispositionOfAssets1 / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626000000.0,37000000.0,27000000.0,476000000.0,,19000000.0,20000000.0,33000000.0,476000000.0,-264000000.0,,0.0,0.0,1000000.0,43000000.0,5000000.0,5000000.0,5000000.0,30000000.0,279000000.0,300000000.0,298000000.0,5000000.0,335000000.0,807000000.0,807000000.0,300000000.0,8000000.0,10000000.0,12000000.0
GainLossOnOilAndGasHedgingActivity / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-382000000.0,-382000000.0,596000000.0,-2125000000.0,-2639000000.0,-3668000000.0,-382000000.0,930000000.0,1089000000.0,1195000000.0,-2680000000.0,172000000.0,161000000.0,207000000.0
GainsLossesOnExtinguishmentOfDebt / USD,,-31000000.0,0.0,-2000000.0,-2000000.0,-2000000.0,-19000000.0,-4000000.0,-2000000.0,-39000000.0,-29000000.0,-40000000.0,-2000000.0,-33000000.0,,-29000000.0,,0.0,0.0,5000000.0,,-17000000.0,-37000000.0,-200000000.0,,-61000000.0,-61000000.0,-40000000.0,0.0,0.0,0.0,-63000000.0,100000000.0,168000000.0,255000000.0,304000000.0,-6000000.0,185000000.0,185000000.0,236000000.0,236000000.0,,-68000000.0,235000000.0,,0.0,0.0,70000000.0,235000000.0,263000000.0,,63000000.0,65000000.0,65000000.0,79000000.0,,,,65000000.0,,,,0.0,,0.0,0.0,-5000000.0,,-2000000.0,-2000000.0
GainsLossesOnRestructuringOfDebt / USD,0.0,-31000000.0,0.0,-2000000.0,-2000000.0,-2000000.0,-19000000.0,-4000000.0,-2000000.0,-71000000.0,-130000000.0,-40000000.0,-2000000.0,-176000000.0,-176000000.0,-129000000.0,,0.0,0.0,-176000000.0,,-70000000.0,-70000000.0,-200000000.0,,-195000000.0,-195000000.0,-193000000.0,0.0,,,-197000000.0,100000000.0,168000000.0,255000000.0,279000000.0,-7000000.0,184000000.0,183000000.0,236000000.0,236000000.0,,-68000000.0,233000000.0,,0.0,0.0,70000000.0,233000000.0,263000000.0,,63000000.0,65000000.0,65000000.0,75000000.0,,,,65000000.0,,,,0.0,,0.0,0.0,-5000000.0,,,
GeneralAndAdministrativeExpense / USD,180000000.0,288000000.0,243000000.0,90000000.0,90000000.0,164000000.0,259000000.0,377000000.0,109000000.0,215000000.0,340000000.0,349000000.0,130000000.0,259000000.0,410000000.0,453000000.0,136000000.0,291000000.0,436000000.0,548000000.0,110000000.0,216000000.0,336000000.0,535000000.0,79000000.0,169000000.0,229000000.0,457000000.0,56000000.0,125000000.0,174000000.0,322000000.0,48000000.0,109000000.0,172000000.0,235000000.0,65000000.0,135000000.0,189000000.0,240000000.0,322000000.0,192000000.0,273000000.0,333000000.0,,103000000.0,192000000.0,258000000.0,333000000.0,335000000.0,,65000000.0,177000000.0,229000000.0,315000000.0,21000000.0,21000000.0,21000000.0,267000000.0,26000000.0,62000000.0,102000000.0,21000000.0,35000000.0,66000000.0,95000000.0,142000000.0,47000000.0,94000000.0,133000000.0
HedgingLiabilitiesCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7000000.0,7000000.0,,113000000.0,113000000.0,113000000.0,113000000.0,109000000.0,109000000.0,109000000.0,109000000.0,2000000.0,2000000.0,2000000.0,2000000.0,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,2246000000.0,1442000000.0,-5092000000.0,-10688000000.0,-16264000000.0,3200000000.0,-1068000000.0,-2844000000.0,-4058000000.0,-19098000000.0,142000000.0,638000000.0,621000000.0,-4589000000.0,-3680000000.0,-240000000.0,-385000000.0,-500000000.0,,-335000000.0,-237000000.0,-299000000.0,-500000000.0,218000000.0,,-8326000000.0,-8602000000.0,-9347000000.0,-639000000.0,5326000000.0,5326000000.0,5326000000.0,-9769000000.0,-810000000.0,504000000.0,1461000000.0,5326000000.0,1793000000.0,2311000000.0,2382000000.0,3651000000.0,33000000.0,-262000000.0,-420000000.0
IncomeTaxExpenseBenefit / USD,-1078000000.0,1002000000.0,892000000.0,-3444000000.0,-3444000000.0,-3298000000.0,-3184000000.0,387000000.0,462000000.0,621000000.0,970000000.0,-3483000000.0,-104000000.0,222000000.0,812000000.0,1110000000.0,-2000000.0,661000000.0,-599000000.0,1123000000.0,63000000.0,446000000.0,594000000.0,-380000000.0,280000000.0,421000000.0,859000000.0,548000000.0,-1372000000.0,-2878000000.0,-3814000000.0,1144000000.0,0.0,0.0,0.0,-4463000000.0,1000000.0,2000000.0,2000000.0,-190000000.0,-190000000.0,-9000000.0,-8000000.0,2000000.0,,-314000000.0,-314000000.0,-315000000.0,2000000.0,-10000000.0,,-13000000.0,-13000000.0,-13000000.0,-331000000.0,-57000000.0,-57000000.0,-57000000.0,-19000000.0,-46000000.0,31000000.0,105000000.0,-57000000.0,404000000.0,531000000.0,532000000.0,-1285000000.0,7000000.0,-61000000.0,-105000000.0
IncomeTaxReceivable / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168000000.0,,,,168000000.0,,,,33000000.0,,,
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate / USD,,,,,,,,347000000.0,,,,-3251000000.0,,,,1009000000.0,,,,1008000000.0,,,,-341000000.0,,,,505000000.0,,,,1120000000.0,,,,-6684000000.0,,,,-1606000000.0,-1288000000.0,,,-175000000.0,,,,,-175000000.0,45000000.0,,,,,-134000000.0,,,,-2051000000.0,,,,1119000000.0,,,,767000000.0,,,
IncomeTaxReconciliationOtherAdjustments / USD,,,,,,,,16000000.0,,,,43000000.0,,,,23000000.0,,,,41000000.0,,,,18000000.0,,,,5000000.0,,,,-4000000.0,,,,-100000000.0,,,,23000000.0,23000000.0,,,12000000.0,,,,,12000000.0,6000000.0,,,,,17000000.0,,,,22000000.0,,,,7000000.0,,,,18000000.0,,,
IncomeTaxReconciliationStateAndLocalIncomeTaxes / USD,,,,,,,,24000000.0,,,,-275000000.0,,,,78000000.0,,,,74000000.0,,,,-38000000.0,,,,88000000.0,,,,68000000.0,,,,-406000000.0,,,,-30000000.0,33000000.0,,,5000000.0,,,,,5000000.0,27000000.0,,,,,-21000000.0,,,,-41000000.0,,,,238000000.0,,,,45000000.0,,,
IncomeTaxesPaid / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12000000.0,12000000.0,,,,
IncomeTaxesPaidNet / USD,5000000.0,5000000.0,55000000.0,114000000.0,114000000.0,176000000.0,176000000.0,296000000.0,-8000000.0,-291000000.0,-291000000.0,7000000.0,,-25000000.0,-25000000.0,-291000000.0,0.0,6000000.0,31000000.0,-25000000.0,0.0,13000000.0,14000000.0,44000000.0,0.0,13000000.0,17000000.0,26000000.0,47000000.0,60000000.0,50000000.0,10000000.0,-19000000.0,-20000000.0,-20000000.0,44000000.0,1000000.0,-14000000.0,-15000000.0,-27000000.0,-27000000.0,-7000000.0,-3000000.0,-16000000.0,,-5000000.0,-5000000.0,-6000000.0,-16000000.0,-3000000.0,,0.0,-2000000.0,1000000.0,-6000000.0,0.0,0.0,0.0,0.0,-5000000.0,113000000.0,181000000.0,0.0,0.0,-60000000.0,-18000000.0,193000000.0,0.0,-2000000.0,-2000000.0
