fact_unit,2009-08-06,2009-11-05,2010-02-23,2010-04-29,2010-08-05,2010-10-12,2010-11-03,2011-02-22,2011-05-04,2011-08-03,2011-11-02,2012-02-21,2012-05-02,2012-08-01,2012-10-31,2013-02-26,2013-05-01,2013-07-31,2013-11-06,2014-02-25,2014-05-07,2014-08-06,2014-09-18,2014-11-05,2015-02-25,2015-05-06,2015-08-05,2015-11-05,2016-02-23,2016-05-04,2016-08-03,2016-11-02,2017-02-28,2017-05-03,2017-07-06,2017-08-02,2017-11-01,2018-02-27,2018-05-02,2018-08-01,2018-10-31,2019-02-26,2019-05-01,2019-07-31,2019-10-30,2020-02-25,2020-04-29,2020-07-29,2020-10-28,2021-02-23,2021-04-28,2021-08-04,2021-11-03,2022-03-01,2022-05-04,2022-08-09,2022-11-02,2023-02-28,2023-05-03,2023-08-08,2023-11-01,2024-02-27,2024-05-01,2024-08-06,2024-10-30,2025-02-25,2025-04-30,2025-08-05,2025-10-29
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeBenefits / USD,,,,,,,,,,,,89480000.0,,,,136997000.0,,,,128418000.0,,,21518000.0,,78136000.0,,,,81905000.0,,,,97719000.0,,97719000.0,,,118831000.0,,,,85355000.0,,,,91587000.0,,,,99510000.0,,,,96741000.0,,,,95952000.0,,,,82000000.0,,,,88000000.0,,,
DeferredTaxLiabilities / USD,,,,,,,,,,,,,,,,,,,,1631527000.0,,,852579000.0,,1897421000.0,,,,1294215000.0,,,,1418450000.0,,1418450000.0,,,,,,,219731000.0,,,,219731000.0,,,,536063000.0,,,,669697000.0,,,,1166690000.0,,,,1739000000.0,,,,2594000000.0,,,
DeferredTaxLiabilitiesDerivatives / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,7000000.0,,,
DeferredTaxLiabilitiesInvestments / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437620000.0,,,,2769352000.0,,,,3001000000.0,,,,5587000000.0,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment / USD,,,,,,,,,,,,519627000.0,,,,664415000.0,,,,760211000.0,,,77980000.0,,60725000.0,,,,89379000.0,,,,93421000.0,,93421000.0,,,107249000.0,,,,64508000.0,,,,73113000.0,,,,84631000.0,,,,87021000.0,,,,84692000.0,,,,95000000.0,,,,104000000.0,,,
DefinedBenefitPlanFairValueOfPlanAssets / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554000000.0,,,
Depreciation / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615000000.0,,,,736000000.0,,,
DepreciationDepletionAndAmortization / USD,119180000.0,179429000.0,227964000.0,72126000.0,143375000.0,227964000.0,215693000.0,243927000.0,77856000.0,153367000.0,230600000.0,288923000.0,79357000.0,158150000.0,234103000.0,307224000.0,83409000.0,167995000.0,249429000.0,312160000.0,55283000.0,114166000.0,179504000.0,176016000.0,205334000.0,67414000.0,139541000.0,214129000.0,239343000.0,85955000.0,172942000.0,261241000.0,294684000.0,94478000.0,294684000.0,193725000.0,292275000.0,354620000.0,99419000.0,200268000.0,302566000.0,391585000.0,104237000.0,210525000.0,317908000.0,406335000.0,114158000.0,229122000.0,350552000.0,428557000.0,132353000.0,272769000.0,426014000.0,476535000.0,157120000.0,314041000.0,468583000.0,578662000.0,154000000.0,312000000.0,469000000.0,622000000.0,162000000.0,332000000.0,509000000.0,626000000.0,254000000.0,516000000.0,790000000.0
DerivativeAssetCollateralObligationToReturnCashOffset / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34400000.0,34400000.0,34400000.0,0.0,34400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DerivativeFairValueOfDerivativeAsset / USD,,,,,,,,,,,,315759000.0,630847000.0,630847000.0,630847000.0,630847000.0,102882000.0,102882000.0,102882000.0,102882000.0,62995000.0,62995000.0,28505000.0,62995000.0,62995000.0,55444000.0,55444000.0,55444000.0,55444000.0,49765000.0,49765000.0,49765000.0,49765000.0,53168000.0,49765000.0,53168000.0,53168000.0,53168000.0,74415000.0,74415000.0,74415000.0,74415000.0,,100124000.0,,,,67030000.0,67030000.0,67030000.0,110498000.0,110498000.0,110498000.0,110498000.0,,,,204161000.0,178000000.0,178000000.0,178000000.0,178000000.0,177000000.0,177000000.0,177000000.0,177000000.0,75000000.0,75000000.0,75000000.0
DerivativeFairValueOfDerivativeLiability / USD,,,,,,,,,,,,,,,,,,,,44365000.0,,8570000.0,2455000.0,8570000.0,8570000.0,46003000.0,46003000.0,46003000.0,46003000.0,17962000.0,17962000.0,17962000.0,17962000.0,72136000.0,17962000.0,72136000.0,72136000.0,72136000.0,58749000.0,58749000.0,58749000.0,58749000.0,,131999000.0,,,,231537000.0,231537000.0,231537000.0,349018000.0,349018000.0,349018000.0,349018000.0,,,,449264000.0,125000000.0,125000000.0,125000000.0,125000000.0,84000000.0,84000000.0,84000000.0,84000000.0,86000000.0,86000000.0,86000000.0
DerivativeLiabilityCollateralRightToReclaimCashOffset / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,51600000.0,0.0,51600000.0,51600000.0,51600000.0,29500000.0,29500000.0,29500000.0,29500000.0,,,,0.0,,,13900000.0,35100000.0,35100000.0,35100000.0,35100000.0,35100000.0,99600000.0,99600000.0,99600000.0,99600000.0,,,,,63000000.0,24000000.0,,10000000.0,10000000.0,10000000.0,10000000.0
DilutiveSecurities / USD,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DirectOperatingCosts / USD,,,,,,,,,,406962000.0,610286000.0,830960000.0,221681000.0,445290000.0,652551000.0,830913000.0,224058000.0,455321000.0,684526000.0,908323000.0,141135000.0,266900000.0,477178000.0,397901000.0,491725000.0,149111000.0,321133000.0,493628000.0,541586000.0,179018000.0,344368000.0,508545000.0,674887000.0,177015000.0,674887000.0,368854000.0,553005000.0,693331000.0,189205000.0,404293000.0,608627000.0,747082000.0,210204000.0,440357000.0,670728000.0,822710000.0,240741000.0,478454000.0,723589000.0,907068000.0,207040000.0,431504000.0,636433000.0,982864000.0,251597000.0,505856000.0,770973000.0,886204000.0,264000000.0,541000000.0,827000000.0,1067000000.0,296000000.0,639000000.0,981000000.0,1149000000.0,572000000.0,1138000000.0,1720000000.0
DividendsCash / USD,-84202000.0,-128467000.0,-333079000.0,-46701000.0,-93472000.0,-333079000.0,-142426000.0,-162785000.0,-55651000.0,-93472000.0,-142426000.0,,-55651000.0,-111356000.0,-169337000.0,,63375000.0,126772000.0,194443000.0,227020000.0,73781000.0,147982000.0,227020000.0,226349000.0,261969000.0,83275000.0,199684000.0,321051000.0,304742000.0,126053000.0,252416000.0,380498000.0,443817000.0,129235000.0,443817000.0,258508000.0,388103000.0,509197000.0,129842000.0,,,517600000.0,,,,829400000.0,,,,1300000000.0,,,,1500000000.0,,,,1600000000.0,,,,1700000000.0,,,,1700000000.0,,,
DividendsCommonStock / USD,,,,,,,,,,,,172800000.0,,,,193500000.0,,,,227000000.0,,,227000000.0,,262000000.0,,,,304700000.0,,,,443800000.0,,443800000.0,,,509200000.0,,259758000.0,543076000.0,517601000.0,316271000.0,316271000.0,316271000.0,828787000.0,354304000.0,354304000.0,354304000.0,1335211000.0,386931000.0,386931000.0,386931000.0,1457831000.0,416135000.0,416135000.0,416135000.0,1605000000.0,417000000.0,417000000.0,417000000.0,1667000000.0,427000000.0,427000000.0,427000000.0,1671000000.0,579000000.0,579000000.0,579000000.0
DividendsPreferredStock / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-217000.0,493000.0,767000.0,275000.0,217000.0,493000.0,767000.0,275000.0,275000.0,275000.0,767000.0,275000.0,275000.0,275000.0,1100000.0,275000.0,275000.0,275000.0,1100000.0,275000.0,275000.0,275000.0,1100000.0,0.0,0.0,0.0,1000000.0,0.0,0.0,1000000.0,1000000.0,,,1000000.0
EarningsPerShareBasic / USD/shares,1.78,2.34,2.84,1.16,1.56,2.84,2.01,2.99,1.46,1.85,2.37,2.9,1.22,0.87,1.17,1.57,0.59,0.89,1.21,1.72,0.55,0.55,1.72,0.85,1.75,0.45,0.74,1.05,1.29,0.29,0.65,1.04,1.5,0.4,1.5,0.8,1.24,1.17,0.41,0.75,1.21,1.67,0.65,1.33,2.09,1.3,0.82,1.57,2.32,2.8,-0.34,-0.02,0.71,3.09,0.87,1.63,2.51,1.42,0.87,1.8,2.76,3.36,2.34,3.38,4.37,3.85,1.09,2.43,3.61
EarningsPerShareDiluted / USD/shares,1.75,2.3,2.79,1.16,1.55,2.79,2.0,2.95,1.44,1.82,2.34,2.87,1.19,0.85,1.14,1.55,0.58,0.87,1.18,1.68,0.54,0.54,1.68,0.84,1.71,0.45,0.74,1.04,1.27,0.29,0.65,1.04,1.49,0.4,1.49,0.8,1.23,1.16,0.41,0.74,1.2,1.66,0.64,1.32,2.07,1.29,0.81,1.56,2.31,2.78,-0.34,-0.02,0.71,3.07,0.86,1.63,2.5,1.42,0.87,1.8,2.76,3.35,2.34,3.38,4.36,3.84,1.09,2.42,3.6
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate / pure,,,,,,,,,,,,0.35,,,,0.35,,,,0.35,,,0.35,,0.35,,,,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21,,,
EffectiveIncomeTaxRateReconciliationShareBasedCompensationExcessTaxBenefitAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,-4644000.0,,,,-20983000.0,,,,-7380000.0,,,,-2000000.0,,,,-1000000.0,,,
EmployeeBenefitsAndShareBasedCompensationNoncash / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170000.0,13799000.0,1647000.0,4907000.0,9790000.0,31981000.0,9226000.0,21366000.0,27195000.0,13421000.0,5540000.0,10655000.0,20412000.0,37954000.0,-1302000.0,-345000.0,1261000.0,26699000.0,16283000.0,24108000.0,37086000.0,8540000.0,,,,41000000.0,10000000.0,18000000.0,32000000.0,,,,
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6800000.0,,6800000.0,,,4900000.0,,,,9800000.0,,,,11100000.0,,,,12200000.0,,,,31700000.0,,,,14100000.0,,,,14000000.0,,,,13000000.0,,,
EntityCommonStockSharesOutstanding / shares,105394349.0,105490566.0,106140524.0,106295263.0,106418886.0,106140524.0,106491549.0,107021170.0,107120130.0,103534175.0,102989141.0,103893790.0,103926470.0,205056209.0,204613070.0,204994065.0,206107055.0,206201125.0,206286720.0,207814086.0,207868687.0,208002586.0,,208198062.0,208400547.0,208760251.0,209166994.0,209277589.0,209989711.0,210104547.0,210426799.0,210521971.0,210757806.0,210909327.0,210757806.0,380008256.0,383436687.0,410634227.0,411076188.0,411249474.0,411361477.0,411611382.0,412756216.0,412968278.0,413084650.0,413319000.0,413907211.0,444201950.0,444397414.0,444983595.0,445536572.0,445660920.0,445936703.0,446213285.0,446616031.0,446862227.0,446953842.0,447220972.0,447443257.0,447674825.0,582550734.0,583159446.0,583646909.0,584073924.0,584184191.0,624339588.0,624632479.0,629755979.0,629231557.0
EntityPublicFloat / USD,3.1,3.1,3083607184.0,3083607184.0,4600000000.0,3083607184.0,4600000000.0,4600000000.0,4600000000.0,4600000000.0,4600000000.0,7300000000.0,7300000000.0,7300000000.0,7300000000.0,8200000000.0,,,,8100000000.0,,,,,13900000000.0,,,,8100000000.0,,,,9700000000.0,,9700000000.0,,,19500000000.0,,,,28300000000.0,,,,28100000000.0,,,,14500000000.0,,,,24400000000.0,,,,24500000000.0,,,,27400000000.0,,,,47300000000.0,,,
EquityMethodInvestmentDifferenceBetweenCarryingAmountAndUnderlyingEquity / USD,,,,,,,,,,,,185600000.0,,,,224300000.0,,,,224300000.0,,,224300000.0,,224300000.0,,,,170900000.0,,,,40100000.0,,40100000.0,,,40100000.0,,,,38800000.0,,,,38800000.0,16500000.0,16500000.0,16500000.0,38800000.0,,,,16500000.0,,,,16500000.0,,,,17000000.0,,,,148000000.0,,,
EquityMethodInvestmentDividendsOrDistributions / USD,39904000.0,67812000.0,103785000.0,25187000.0,38233000.0,103785000.0,56896000.0,93261000.0,21998000.0,,69889000.0,75377000.0,27607000.0,55302000.0,87151000.0,96958000.0,36879000.0,69490000.0,92996000.0,132741000.0,23495000.0,51546000.0,132741000.0,79022000.0,120442000.0,30345000.0,61200000.0,84298000.0,137498000.0,39429000.0,61969000.0,92042000.0,117912000.0,34789000.0,117912000.0,72204000.0,106381000.0,122003000.0,39520000.0,81744000.0,124517000.0,144673000.0,41095000.0,84652000.0,125824000.0,167372000.0,45936000.0,81741000.0,121176000.0,170528000.0,41577000.0,71656000.0,109595000.0,163476000.0,30862000.0,58486000.0,88389000.0,144352000.0,36000000.0,72000000.0,110000000.0,123000000.0,43000000.0,86000000.0,134000000.0,147000000.0,78000000.0,167000000.0,252000000.0
EquityMethodInvestments / USD,755492000.0,755492000.0,755492000.0,765163000.0,765163000.0,755492000.0,765163000.0,765163000.0,1188124000.0,757232000.0,1194087000.0,765163000.0,1186588000.0,1177219000.0,1224397000.0,1188124000.0,1219635000.0,1210268000.0,1218282000.0,1223398000.0,1220129000.0,1208787000.0,1223398000.0,1201873000.0,1221405000.0,1229054000.0,1212408000.0,1128509000.0,1229838000.0,1124204000.0,1146407000.0,1137059000.0,948221000.0,958807000.0,948221000.0,958807000.0,958807000.0,958807000.0,1003156000.0,1003156000.0,1003156000.0,1003156000.0,969150000.0,969150000.0,969150000.0,1003156000.0,950924000.0,881084000.0,870511000.0,969150000.0,810479000.0,790035000.0,790373000.0,861844000.0,807721000.0,800351000.0,797233000.0,805032000.0,797000000.0,801000000.0,804000000.0,798000000.0,789000000.0,885000000.0,1795000000.0,802000000.0,1939000000.0,1937000000.0,1925000000.0
FiniteLivedIntangibleAssetsAccumulatedAmortization / USD,,,,,,,,,,,,-42164000.0,,,,49830000.0,,,,57496000.0,,,57496000.0,,66188000.0,,,,78010000.0,,,,89909000.0,,89909000.0,,,101809000.0,,,,113708000.0,,,,125608000.0,,,,137508000.0,,,,135304000.0,,,,145732000.0,,,,156000000.0,,,,189000000.0,,,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths / USD,,,,,,,,,,,,,,,,,,,,11300000.0,,,11300000.0,,11800000.0,,,,11900000.0,,,,11900000.0,,11900000.0,,,11900000.0,,,,11900000.0,,,,11900000.0,,,,10400000.0,,,,10400000.0,,,,10400000.0,,,,60000000.0,,,,130000000.0,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive / USD,,,,,,,,,,,,,,,,,,,,11300000.0,,,11300000.0,,11800000.0,,,,11900000.0,,,,11900000.0,,11900000.0,,,11900000.0,,,,11900000.0,,,,11900000.0,,,,10400000.0,,,,10400000.0,,,,10400000.0,,,,60000000.0,,,,130000000.0,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour / USD,,,,,,,,,,,,,,,,,,,,11300000.0,,,11300000.0,,11800000.0,,,,11900000.0,,,,11900000.0,,11900000.0,,,11900000.0,,,,11900000.0,,,,11900000.0,,,,10400000.0,,,,10400000.0,,,,10400000.0,,,,60000000.0,,,,130000000.0,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree / USD,,,,,,,,,,,,,,,,,,,,11300000.0,,,11300000.0,,11800000.0,,,,11900000.0,,,,11900000.0,,11900000.0,,,11900000.0,,,,11900000.0,,,,11900000.0,,,,10400000.0,,,,10400000.0,,,,10400000.0,,,,60000000.0,,,,130000000.0,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo / USD,,,,,,,,,,,,,,,,,,,,11300000.0,,,11300000.0,,11800000.0,,,,11900000.0,,,,11900000.0,,11900000.0,,,11900000.0,,,,11900000.0,,,,11900000.0,,,,10400000.0,,,,10400000.0,,,,10400000.0,,,,60000000.0,,,,130000000.0,,,
GainLossOnSaleOfBusiness / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
GainOnBusinessInterruptionInsuranceRecovery / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,779000000.0,779000000.0,779000000.0,0.0,,,
Goodwill / USD,,,,,,,,,,,,602844000.0,,,,601743000.0,,,,591488000.0,,,433535000.0,,525535000.0,,,,525535000.0,,,,525535000.0,,525535000.0,,,525535000.0,,,,681100000.0,,,,681100000.0,680996000.0,680996000.0,680996000.0,680996000.0,,,,527592000.0,,,,527592000.0,,,528000000.0,528000000.0,4952000000.0,4952000000.0,4952000000.0,4952000000.0,8091000000.0,8091000000.0,8091000000.0
GoodwillGross / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,681000000.0,681000000.0,,,,5105000000.0,,,
GoodwillImpairedAccumulatedImpairmentLoss / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153000000.0,153000000.0,,,,153000000.0,,,
GoodwillPurchaseAccountingAdjustments / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165000000.0,,,
GoodwillWrittenOffRelatedToSaleOfBusinessUnit / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33000000.0,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest / USD,,,,,,,,,,401453000.0,551719000.0,686665000.0,282605000.0,452838000.0,648025000.0,753778000.0,293289000.0,482639000.0,690211000.0,983562000.0,149307000.0,346007000.0,806410000.0,548792000.0,858506000.0,219721000.0,410794000.0,563104000.0,755170000.0,133265000.0,332507000.0,535503000.0,819873000.0,225977000.0,819873000.0,458521000.0,708325000.0,521876000.0,241126000.0,460961000.0,724620000.0,957956000.0,341820000.0,711530000.0,1128429000.0,1040801000.0,415142000.0,826040000.0,1232560000.0,1517935000.0,-197252000.0,-19791000.0,399080000.0,1650991000.0,508308000.0,960516000.0,1474433000.0,802316000.0,513000000.0,1058000000.0,1622000000.0,1984000000.0,1379000000.0,1992000000.0,2587000000.0,2250000000.0,847000000.0,1870000000.0,2782000000.0
IncomeLossFromEquityMethodInvestments / USD,45393000.0,74805000.0,89908000.0,21222000.0,35410000.0,89908000.0,55464000.0,101432000.0,21116000.0,41792000.0,71182000.0,72722000.0,32092000.0,61636000.0,93665000.0,101880000.0,34620000.0,63789000.0,92380000.0,127246000.0,25855000.0,52276000.0,127246000.0,79744000.0,123024000.0,33659000.0,59094000.0,6747000.0,110517000.0,30921000.0,60961000.0,93205000.0,117415000.0,32914000.0,117415000.0,65286000.0,100441000.0,125300000.0,39564000.0,78927000.0,118985000.0,139690000.0,40187000.0,76757000.0,116070000.0,159278000.0,43481000.0,77599000.0,115175000.0,158383000.0,44627000.0,69955000.0,108001000.0,154541000.0,33320000.0,59040000.0,87613000.0,143241000.0,36000000.0,72000000.0,111000000.0,122000000.0,40000000.0,83000000.0,132000000.0,148000000.0,76000000.0,164000000.0,256000000.0
IncomeTaxExpenseBenefit / USD,-122942000.0,146973000.0,184597000.0,79439000.0,109697000.0,184597000.0,143777000.0,194071000.0,97311000.0,128359000.0,158324000.0,203008000.0,84320000.0,120224000.0,154252000.0,213720000.0,73839000.0,114251000.0,156835000.0,226048000.0,38804000.0,81727000.0,161501000.0,126688000.0,180758000.0,14984000.0,57297000.0,95155000.0,166080000.0,37428000.0,85650000.0,123948000.0,151158000.0,50066000.0,151158000.0,102524000.0,157536000.0,136600000.0,54941000.0,98785000.0,195913000.0,212406000.0,75771000.0,163302000.0,266285000.0,447282000.0,77934000.0,176869000.0,274234000.0,362903000.0,-55395000.0,-12255000.0,94300000.0,372414000.0,122132000.0,232201000.0,354100000.0,189507000.0,122000000.0,253000000.0,385000000.0,484000000.0,330000000.0,475000000.0,616000000.0,528000000.0,208000000.0,451000000.0,670000000.0
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1000000.0,,,
IncomeTaxReconciliationChangeInEnactedTaxRate / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,-25653000.0,,-25653000.0,,,928000.0,,,,43000.0,,,,141283000.0,,,,5552000.0,,,,11340000.0,,,,20879000.0,,,,6000000.0,,,,0.0,,,
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate / USD,,,,,,,,,,,,175319000.0,,,,191478000.0,,,,204543000.0,,,142541000.0,,166458000.0,,,,155660000.0,,,,164805000.0,,164805000.0,,,135680000.0,,,,198274000.0,,,,292293000.0,,,,318067000.0,,,,346708000.0,,,,168486000.0,,,,417000000.0,,,,472000000.0,,,
IncomeTaxReconciliationOtherAdjustments / USD,,,,,,,,,,,,8064000.0,,,,2296000.0,,,,1171000.0,,,5100000.0,,6392000.0,,,,-1682000.0,,,,-2272000.0,,-2272000.0,,,-5808000.0,,,,1786000.0,,,,-2491000.0,,,,5260000.0,,,,804000.0,,,,-6058000.0,,,,23000000.0,,,,4000000.0,,,
IncomeTaxReconciliationStateAndLocalIncomeTaxes / USD,,,,,,,,,,,,19625000.0,,,,19946000.0,,,,20334000.0,,,13860000.0,,7908000.0,,,,12102000.0,,,,14278000.0,,14278000.0,,,5800000.0,,,,12303000.0,,,,16197000.0,,,,38668000.0,,,,34545000.0,,,,13580000.0,,,,40000000.0,,,,54000000.0,,,
IncomeTaxesPaidNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342000.0,,,,9000000.0,,,,59000000.0,,,
IncreaseDecreaseInAccountsPayable / USD,,,,,,,,,,,,,,,-401000.0,-43883000.0,-176674000.0,-404006000.0,-156483000.0,102621000.0,-103690000.0,-63954000.0,102621000.0,82743000.0,-30981000.0,27817000.0,-3426000.0,-111186000.0,165076000.0,-125898000.0,-136119000.0,-191542000.0,-417993000.0,-64088000.0,-417993000.0,103976000.0,138198000.0,-205143000.0,-122843000.0,-134334000.0,82174000.0,287632000.0,-361008000.0,-282572000.0,-41837000.0,261305000.0,-62469000.0,-268057000.0,-162806000.0,-320132000.0,-350701000.0,-240841000.0,-198809000.0,-62946000.0,251344000.0,363694000.0,756072000.0,-80257000.0,385000000.0,569000000.0,296000000.0,622000000.0,-237000000.0,-443000000.0,38000000.0,-26000000.0,-29000000.0,-258000000.0,-245000000.0
IncreaseDecreaseInInventories / USD,-85083000.0,-482360000.0,88937000.0,404416000.0,285271000.0,88937000.0,192398000.0,-370662000.0,177305000.0,1618000.0,-158873000.0,-266674000.0,-301262000.0,-134760000.0,-26975000.0,164722000.0,251227000.0,-11445000.0,-94362000.0,65845000.0,214541000.0,-82018000.0,-65845000.0,147199000.0,-33343000.0,-63844000.0,40122000.0,43351000.0,-99937000.0,84557000.0,16003000.0,8174000.0,-160860000.0,27991000.0,-160860000.0,117862000.0,89685000.0,-6050000.0,53305000.0,60099000.0,174232000.0,11950000.0,-149825000.0,-49347000.0,91170000.0,202259000.0,-53444000.0,-111717000.0,-13122000.0,-38456000.0,-173885000.0,-103043000.0,-4349000.0,10193000.0,123379000.0,171654000.0,280839000.0,-172316000.0,47000000.0,165000000.0,165000000.0,105000000.0,-20000000.0,-40000000.0,104000000.0,62000000.0,179000000.0,-6000000.0,-28000000.0
IncreaseDecreaseInOtherOperatingCapitalNet / USD,-140285000.0,-94873000.0,15481000.0,38545000.0,-33714000.0,15481000.0,-3002000.0,-178633000.0,158974000.0,-25039000.0,-33972000.0,86319000.0,-67818000.0,54140000.0,76565000.0,-31554000.0,-4408000.0,-147362000.0,-171383000.0,-37434000.0,-33748000.0,-25034000.0,37434000.0,2395000.0,162264000.0,18174000.0,-7881000.0,-34307000.0,53491000.0,50949000.0,33676000.0,30680000.0,-22587000.0,26030000.0,-22587000.0,6056000.0,-18943000.0,40259000.0,53571000.0,26349000.0,45008000.0,-17971000.0,53652000.0,26805000.0,-1098000.0,25239000.0,-113681000.0,75574000.0,57193000.0,4605000.0,-92011000.0,75821000.0,127215000.0,15199000.0,56966000.0,-4809000.0,34856000.0,63805000.0,94000000.0,73000000.0,101000000.0,-45000000.0,157000000.0,144000000.0,57000000.0,19000000.0,156000000.0,338000000.0,477000000.0
IncreaseDecreaseInReceivables / USD,194146000.0,634361000.0,-378876000.0,251980000.0,492441000.0,-378876000.0,532950000.0,433859000.0,235922000.0,531537000.0,567141000.0,181426000.0,-53410000.0,-209112000.0,-194631000.0,-92469000.0,180413000.0,541053000.0,350350000.0,-55861000.0,90953000.0,-190633000.0,55861000.0,-182377000.0,14774000.0,-112780000.0,-17504000.0,-156555000.0,189809000.0,-134300000.0,-59120000.0,-157742000.0,-381513000.0,-68326000.0,-381513000.0,85435000.0,145430000.0,-157051000.0,-137586000.0,-123085000.0,33224000.0,285806000.0,-358733000.0,-268287000.0,-117876000.0,330521000.0,-6089000.0,-149669000.0,-100250000.0,-383993000.0,-334370000.0,-220558000.0,-111629000.0,19688000.0,85212000.0,268541000.0,687031000.0,1297000.0,244000000.0,340000000.0,260000000.0,611000000.0,-329000000.0,-456000000.0,-153000000.0,148000000.0,-6000000.0,-384000000.0,-461000000.0
IncreaseDecreaseInRiskManagementAssetsAndLiabilities / USD,,,,,,,,,,,,,,,,,,-56590000.0,-205008000.0,-31999000.0,,,31999000.0,,174953000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-26000000.0,-47000000.0,,-197000000.0,144000000.0,93000000.0,
IntangibleAssetsGrossExcludingGoodwill / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567215000.0,,,,581632000.0,,581632000.0,,,581633000.0,,,,426068000.0,,,,411650000.0,,,,414345000.0,,,,381435000.0,,,,381435000.0,,,,381000000.0,,,,1505000000.0,,,
IntangibleAssetsNetExcludingGoodwill / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489205000.0,,,,491723000.0,,491723000.0,,,479824000.0,,,,312360000.0,,,,286042000.0,,,,276837000.0,,,,246131000.0,,,,235703000.0,,,225000000.0,225000000.0,1316000000.0,1316000000.0,1316000000.0,1316000000.0,3039000000.0,3039000000.0,3039000000.0
