fact_unit,2010-11-05,2011-02-04,2011-05-06,2011-09-01,2011-11-07,2012-02-06,2012-05-04,2012-08-27,2012-11-07,2013-02-07,2013-05-06,2013-08-27,2013-11-08,2014-02-06,2014-05-07,2014-08-27,2014-11-05,2015-06-25,2015-09-11,2015-11-06,2016-02-05,2016-05-09,2016-08-29,2016-11-08,2017-02-09,2017-05-08,2017-08-25,2017-11-09,2018-02-08,2018-05-07,2018-08-24,2018-11-08,2019-02-07,2019-05-09,2019-08-26,2019-11-08,2020-02-07,2020-05-08,2020-08-25,2020-11-06,2021-02-09,2021-05-07,2021-08-25,2021-11-09,2022-02-09,2022-05-06,2022-08-25,2022-11-09,2023-02-09,2023-05-08,2023-08-24,2023-11-09,2024-02-08,2024-05-09,2024-08-26,2024-11-08,2025-02-07,2025-05-12,2025-08-25,2025-11-07
DefinedContributionPlanEmployerDiscretionaryContributionAmount / USD,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,
DefinedContributionPlanEmployerMatchingContributionPercent / Rate,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,0.05,,,,0.05,,,,0.05,,,,0.05,,,,0.05,,,,0.05,,,,0.05,,,,0.05,,,,0.05,
DefinedContributionPlanEmployerMatchingContributionPercentOfMatch / Rate,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,1.0,,,,1.0,,,,1.0,,,,1.0,,,,1.0,,,,1.0,,,,1.0,,,,1.0,
Depreciation / USD,8967000.0,18390000.0,27470000.0,38859000.0,10225000.0,20882000.0,31407000.0,36589000.0,11069000.0,22076000.0,33315000.0,41912000.0,12088000.0,24420000.0,38510000.0,45322000.0,12963000.0,45322000.0,51967000.0,13631000.0,27471000.0,41023000.0,52935000.0,12993000.0,25973000.0,38106000.0,54155000.0,12390000.0,24892000.0,37554000.0,50571000.0,12419000.0,24602000.0,36470000.0,49677000.0,10903000.0,22470000.0,34722000.0,47975000.0,12708000.0,25364000.0,38812000.0,47378000.0,13391000.0,26652000.0,39816000.0,52206000.0,13157000.0,25843000.0,38339000.0,52515000.0,12416000.0,24766000.0,36740000.0,50789000.0,12052000.0,23765000.0,34943000.0,48720000.0,11273000.0
EarningsPerShareBasic / USD/shares,0.31,0.67,1.04,1.23,0.37,0.79,1.18,1.39,0.42,0.87,1.29,1.6,0.49,0.96,1.5,1.79,0.58,1.76,1.95,0.56,1.22,1.85,2.2,0.64,1.38,2.07,2.6,0.79,1.55,2.32,3.13,0.87,2.95,3.85,2.95,1.08,1.96,2.73,4.73,1.16,2.1,3.06,3.52,1.19,2.14,3.09,3.86,1.38,2.68,3.84,4.12,1.46,2.57,3.69,4.95,1.4,2.66,3.85,5.03,1.63
EarningsPerShareDiluted / USD/shares,0.31,0.66,1.03,1.22,0.37,0.79,1.17,1.38,0.42,0.86,1.28,1.59,0.49,0.96,1.49,1.78,0.58,1.74,1.94,0.56,1.22,1.84,2.19,0.64,1.38,2.06,2.59,0.79,1.54,2.31,3.12,0.86,2.94,3.83,2.93,1.08,1.96,2.72,4.7,1.16,2.1,3.06,3.52,1.19,2.13,3.08,3.86,1.38,2.68,3.84,4.12,1.46,2.56,3.68,4.94,1.39,2.65,3.85,5.02,1.63
EffectiveIncomeTaxRateContinuingOperations / Rate,,,,,,,,,,,,,,,,,,,,0.355,0.321,0.338,0.351,0.361,0.299,0.321,0.333,0.319,0.327,0.325,0.31,0.311,-0.255,-0.093,0.327,0.192,0.209,0.213,-0.025,0.246,0.24,0.227,0.217,0.224,0.227,0.223,0.221,0.234,0.235,0.235,0.217,0.235,0.234,0.233,0.232,0.237,0.236,0.236,0.227,0.24
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate / Rate,,,,,,,,,,,,,,,,,,,,,,,0.35,,,,0.35,,0.35,0.35,0.35,,0.28,0.28,0.35,,,,0.35,,,,0.21,,,,0.21,,,,0.21,,,,0.21,,,,0.21,
EffectiveIncomeTaxRateReconciliationOtherAdjustments / Rate,,,,,,,,,,,,,,,,,,,,,,,0.003,,,,0.004,,,,0.002,,,,0.003,,,,0.007,,,,0.009,,,,-0.001,,,,-0.001,,,,-0.001,,,,0.003,
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes / Rate,,,,,,,,,,,,,,,,,,,,,,,0.028,,,,0.014,,,,0.019,,,,0.026,,,,0.029,,,,0.037,,,,0.036,,,,0.032,,,,0.043,,,,0.037,
EffectiveIncomeTaxRateReconciliationTaxContingencies / Rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,
EffectiveIncomeTaxRateReconciliationTaxCreditsResearch / Rate,,,,,,,,,,,,,,,,,,,,,,,0.008,,,,0.015,,,,0.025,,,,0.021,,,,0.02,,,,0.025,,,,0.024,,,,0.024,,,,0.02,,,,0.023,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized / USD,,,,3860000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21655000.0,37964000.0,31138000.0,23793000.0,18018000.0,35703000.0
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense / USD,,,,,,,,,,,,,,,,,,,,,,,3420000.0,,,,4343000.0,,,,1051000.0,,,,2638000.0,,,,3274000.0,,,,7284000.0,,,,3072000.0,,,,3258000.0,,,,4252000.0,,,,5115000.0,
EntityCommonStockSharesOutstanding / shares,85623471.0,86156053.0,86328760.0,86397007.0,86578798.0,86773252.0,87309224.0,86151011.0,86073164.0,86165764.0,86112301.0,85268567.0,85582787.0,85483501.0,84553919.0,82481908.0,81775635.0,82481908.0,80219921.0,79929128.0,78861707.0,78884710.0,78535929.0,78102128.0,77629679.0,77651594.0,77438286.0,77234465.0,77261505.0,77294557.0,77178813.0,77298318.0,77176611.0,77203651.0,77000307.0,76936904.0,76719595.0,76615436.0,76641833.0,76316170.0,76077269.0,74282912.0,74013999.0,74041032.0,72825033.0,72861807.0,72902797.0,72949433.0,72990727.0,72875305.0,72935131.0,72828202.0,72867678.0,72900026.0,72908319.0,72959325.0,72897671.0,72815986.0,72871385.0,72377132.0
EntityPublicFloat / USD,1820259273.0,1820259273.0,1820259273.0,2363957956.0,,,,2766705073.0,,,,3300462978.0,,,,4998746579.0,,4998746579.0,5046822763.0,,,,6234140228.0,,,,6851199964.0,,,,8997853020.0,,,,10791330916.0,,,,11058596650.0,,,,12074696820.0,,,,12115984998.0,,,,12739269127.0,,,,11835584815.0,,,,12705842343.0,
FiniteLivedIntangibleAssetsAccumulatedAmortization / USD,,,,-83194000.0,,,,,,,,,,,,,,,,,,,,435871000.0,435871000.0,435871000.0,,503653000.0,503653000.0,503653000.0,,602479000.0,602479000.0,602479000.0,,707518000.0,707518000.0,707518000.0,,812856000.0,812856000.0,812856000.0,,921050000.0,921050000.0,921050000.0,,1030800000.0,1030800000.0,1030800000.0,,1149913000.0,1149913000.0,1149913000.0,,1279499000.0,1279499000.0,1279499000.0,,1436825000.0
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths / USD,,,,,,,,,,,,47154000.0,,,,57942000.0,,57942000.0,65986000.0,,,,77391000.0,,,,85411000.0,,,,99241000.0,,,,100871000.0,,,,101581000.0,,,,106654000.0,,,,118196000.0,,,,134828000.0,,,,146657000.0,,,,149725000.0,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive / USD,,,,,,,,,,,,16544000.0,,,,20677000.0,,20677000.0,19483000.0,,,,20814000.0,,,,17946000.0,,31274000.0,34009000.0,19916000.0,,,,19837000.0,,,,22553000.0,,,,25354000.0,,,,28351000.0,,,,40178000.0,,,,46485000.0,,,,45184000.0,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour / USD,,,,,,,,,,,,24533000.0,,,,29440000.0,,29440000.0,33485000.0,,,,38104000.0,,,,33945000.0,,48104000.0,50976000.0,37884000.0,,,,38225000.0,,,,41403000.0,,,,47641000.0,,,,51988000.0,,,,66803000.0,,,,70549000.0,,,,72879000.0,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree / USD,,,,,,,,,,,,33517000.0,,,,39352000.0,,39352000.0,43816000.0,,,,53685000.0,,,,54591000.0,,72467000.0,76019000.0,55815000.0,,,,57678000.0,,,,60269000.0,,,,66682000.0,,,,75767000.0,,,,90663000.0,,,,98821000.0,,,,97424000.0,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo / USD,,,,,,,,,,,,41266000.0,,,,49901000.0,,49901000.0,55436000.0,,,,65971000.0,,,,72597000.0,,91008000.0,94562000.0,81222000.0,,,,76907000.0,,,,80782000.0,,,,86494000.0,,,,97194000.0,,,,113547000.0,,,,123817000.0,,,,124946000.0,
FixturesAndEquipmentGross / USD,,,,211698000.0,,,,230346000.0,,,,262497000.0,,,,293044000.0,,293044000.0,316064000.0,,,,327949000.0,,,,337565000.0,,,,332465000.0,,,,328864000.0,,,,365101000.0,,,,388413000.0,,,,391507000.0,,,,400856000.0,,,,394507000.0,,,,418853000.0,
FlightEquipmentGross / USD,,,,40192000.0,,,,41605000.0,,,,35029000.0,,,,45179000.0,,45179000.0,27246000.0,,,,37695000.0,,,,37967000.0,,,,38522000.0,,,,38761000.0,,,,39293000.0,,,,39824000.0,,,,41047000.0,,,,41492000.0,,,,41400000.0,,,,44140000.0,
GainLossOnDispositionOfAssets1 / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1442000.0,16888000.0,1620000.0,1841000.0,1673000.0,-4771000.0,-30000.0,22000.0,-183000.0,954000.0,-8000.0,103000.0,-3095000.0,-161000.0,159000.0,2019000.0,2206000.0,-4735000.0,-166000.0,-240000.0,-301000.0,1988000.0,6124000.0,7240000.0,7234000.0,-400000.0,111000.0,-213000.0,-273000.0,4517000.0,27000.0
Goodwill / USD,537106000.0,533520000.0,533520000.0,292400000.0,533520000.0,533520000.0,533520000.0,533520000.0,533520000.0,533520000.0,533520000.0,533520000.0,533291000.0,533291000.0,533291000.0,533291000.0,552761000.0,533291000.0,552761000.0,550366000.0,550366000.0,550366000.0,550366000.0,552853000.0,552853000.0,552853000.0,552853000.0,552465000.0,552465000.0,552465000.0,552465000.0,649929000.0,649929000.0,649929000.0,649929000.0,666944000.0,666944000.0,666944000.0,666944000.0,686334000.0,686334000.0,686334000.0,686334000.0,687458000.0,687458000.0,687458000.0,687458000.0,687458000.0,687458000.0,687458000.0,687458000.0,804797000.0,804797000.0,804797000.0,804797000.0,804797000.0,804797000.0,804797000.0,804797000.0,804797000.0
GoodwillAcquiredDuringPeriod / USD,,,,241120000.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,97597000.0,,,,97597000.0,,,,17014000.0,,,,,,,,,,,,,,,,0.0,,,,0.0,
ImpairmentOfIntangibleAssetsExcludingGoodwill / USD,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,8710000.0,,,,0.0,,,,0.0,,,,0.0,
ImpairmentOfLongLivedAssetsToBeDisposedOf / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,3275000.0,3275000.0,3275000.0,3275000.0,3275000.0,3275000.0,3275000.0,3275000.0,3275000.0,3275000.0,3275000.0,3275000.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117539000.0,211105000.0,302042000.0,381076000.0,133354000.0,258574000.0,369476000.0,397725000.0,139299000.0,244510000.0,350624000.0,472267000.0,133248000.0,253471000.0,367635000.0,474574000.0,156798000.0
IncomeTaxExpenseBenefit / USD,15614000.0,32861000.0,44708000.0,54208000.0,18129000.0,34618000.0,50391000.0,62926000.0,19995000.0,40916000.0,59378000.0,70041000.0,23887000.0,41738000.0,60551000.0,76684000.0,27407000.0,74985000.0,77450000.0,25329000.0,50802000.0,76656000.0,100855000.0,29064000.0,54318000.0,79833000.0,105219000.0,29139000.0,58807000.0,87258000.0,111669000.0,30145000.0,-46412000.0,-25394000.0,111408000.0,19815000.0,40034000.0,57153000.0,-8876000.0,29169000.0,50965000.0,69080000.0,75350000.0,26323000.0,47907000.0,67435000.0,84408000.0,31240000.0,60791000.0,86986000.0,86256000.0,32750000.0,57186000.0,81751000.0,109351000.0,31569000.0,59827000.0,86892000.0,107928000.0,37607000.0
IncomeTaxesPaid / USD,5746000.0,29661000.0,32158000.0,62965000.0,,,,42116000.0,,,,60515000.0,1229000.0,33361000.0,44455000.0,44962000.0,4015000.0,44962000.0,54815000.0,3681000.0,43450000.0,60164000.0,83014000.0,11666000.0,52254000.0,65064000.0,61885000.0,1446000.0,44539000.0,66683000.0,90307000.0,388000.0,,,96074000.0,388000.0,25211000.0,,60382000.0,,,,62005000.0,,,,63692000.0,,,,80220000.0,,,,60553000.0,,,,145862000.0,
IncomeTaxesPaidNet / USD,,,,,7122000.0,35560000.0,41627000.0,,-6000.0,19145000.0,34728000.0,,,,,,,,,,,,,,,,,,,,,747000.0,38163000.0,48301000.0,,1090000.0,26262000.0,47644000.0,,1090000.0,26262000.0,49970000.0,,455000.0,24794000.0,40440000.0,,15187000.0,40687000.0,44245000.0,,2828000.0,37213000.0,103251000.0,,2569000.0,52018000.0,70686000.0,,3006000.0
IncomeTaxesReceivable / USD,6940000.0,6940000.0,6940000.0,6940000.0,17116000.0,17116000.0,17116000.0,17116000.0,8476000.0,8476000.0,8476000.0,8476000.0,6107000.0,6107000.0,6107000.0,6107000.0,7937000.0,6107000.0,7937000.0,2753000.0,2753000.0,2753000.0,2753000.0,15636000.0,15636000.0,15636000.0,15636000.0,20135000.0,20135000.0,20135000.0,20135000.0,21671000.0,21671000.0,21671000.0,21671000.0,17817000.0,17817000.0,17817000.0,17817000.0,21051000.0,21051000.0,21051000.0,21051000.0,30243000.0,30243000.0,30243000.0,30243000.0,13822000.0,13822000.0,13822000.0,13822000.0,7523000.0,7523000.0,7523000.0,7523000.0,6149000.0,6149000.0,6149000.0,6149000.0,0.0
IncreaseDecreaseInAccountsPayable / USD,964000.0,-867000.0,-4933000.0,1260000.0,-4867000.0,-5475000.0,-4746000.0,630000.0,-2513000.0,-5302000.0,-2593000.0,-671000.0,-5799000.0,-4710000.0,-4986000.0,3488000.0,2213000.0,3488000.0,-4582000.0,-2200000.0,-2627000.0,-3877000.0,-1252000.0,-1817000.0,-4280000.0,-2873000.0,-583000.0,-7504000.0,1221000.0,-9388000.0,4663000.0,2000000.0,5371000.0,-432000.0,-7812000.0,-5782000.0,-10535000.0,-6104000.0,6922000.0,1865000.0,-262000.0,-2129000.0,-7526000.0,-2244000.0,16000.0,-1529000.0,-47000.0,2859000.0,2995000.0,2609000.0,-94000.0,-2168000.0,-7696000.0,-5654000.0,6646000.0,-1234000.0,277000.0,-3800000.0,-6277000.0,-9116000.0
IncreaseDecreaseInAccruedIncomeTaxesPayable / USD,9444000.0,2568000.0,2960000.0,-14867000.0,10357000.0,-2613000.0,2781000.0,4362000.0,17770000.0,16882000.0,11461000.0,-10933000.0,17842000.0,3090000.0,7863000.0,9257000.0,21531000.0,9257000.0,4575000.0,24329000.0,11878000.0,16875000.0,5251000.0,15669000.0,-4204000.0,-9927000.0,14146000.0,19687000.0,5007000.0,5228000.0,-16624000.0,25446000.0,1829000.0,12187000.0,-6444000.0,18501000.0,12654000.0,5014000.0,5108000.0,25081000.0,19861000.0,9905000.0,4179000.0,22995000.0,13922000.0,13629000.0,-3723000.0,9912000.0,8439000.0,26885000.0,-10927000.0,41937000.0,47025000.0,14256000.0,16704000.0,39044000.0,23792000.0,30938000.0,9952000.0,38576000.0
IncreaseDecreaseInAccruedLiabilities / USD,,,,,-8979000.0,-6700000.0,-5559000.0,741000.0,-6447000.0,-4404000.0,-1720000.0,1593000.0,-11796000.0,-7456000.0,-4747000.0,7770000.0,-16238000.0,7770000.0,7774000.0,-4680000.0,1263000.0,666000.0,-6364000.0,-11453000.0,-6687000.0,-8114000.0,14483000.0,-16362000.0,-18339000.0,-16103000.0,7460000.0,-6107000.0,-13236000.0,-4172000.0,-11966000.0,-4278000.0,4658000.0,7115000.0,7091000.0,-35270000.0,-28702000.0,-21446000.0,31889000.0,-27896000.0,-22627000.0,-19164000.0,19720000.0,-37231000.0,-35814000.0,-33400000.0,7045000.0,-45265000.0,-47544000.0,-48319000.0,1190000.0,-17285000.0,15463000.0,20265000.0,-20453000.0,-23067000.0
IncreaseDecreaseInDeferredIncomeTaxes / USD,,,,,-522000.0,-1082000.0,-5001000.0,-16694000.0,-1936000.0,-3910000.0,-10103000.0,-20526000.0,-3071000.0,-2933000.0,-5162000.0,-22610000.0,-1862000.0,-20911000.0,-18336000.0,2682000.0,4527000.0,382000.0,-12752000.0,-1728000.0,-6267000.0,-24695000.0,-29443000.0,-7783000.0,-8745000.0,-14830000.0,-37524000.0,-3390000.0,87040000.0,86593000.0,-21187000.0,-730000.0,-1256000.0,-3287000.0,74884000.0,-2359000.0,-4134000.0,-9082000.0,-7604000.0,-2393000.0,-8651000.0,-13205000.0,-24581000.0,-6088000.0,-11573000.0,-15681000.0,-16760000.0,12345000.0,27611000.0,36370000.0,-31872000.0,10178000.0,16532000.0,15325000.0,48199000.0,4087000.0
IncreaseDecreaseInDeferredRevenue / USD,-47053000.0,-92740000.0,-137402000.0,21943000.0,-40279000.0,-85601000.0,-138010000.0,10775000.0,-56586000.0,-103784000.0,-156837000.0,19487000.0,-48392000.0,-99881000.0,-153055000.0,896000.0,-52165000.0,10338000.0,30459000.0,-34072000.0,-78332000.0,-120941000.0,51952000.0,-39702000.0,-92911000.0,-149885000.0,40565000.0,-51186000.0,-113612000.0,-182309000.0,4364000.0,-72909000.0,-120910000.0,-183286000.0,35198000.0,-52151000.0,-115014000.0,-162742000.0,1255000.0,-68939000.0,-117489000.0,-168066000.0,23656000.0,-67113000.0,-126134000.0,-177021000.0,-4871000.0,-60662000.0,-119822000.0,-177987000.0,6541000.0,-65130000.0,-125433000.0,-184130000.0,6572000.0,-66322000.0,-130529000.0,-185784000.0,-10547000.0,-69358000.0
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets / USD,-7958000.0,6790000.0,3472000.0,-1969000.0,11246000.0,11727000.0,9631000.0,6458000.0,9983000.0,17195000.0,18623000.0,24543000.0,3614000.0,251000.0,1580000.0,22962000.0,12591000.0,27761000.0,11502000.0,26225000.0,31555000.0,34386000.0,28565000.0,20167000.0,27913000.0,22578000.0,33858000.0,22313000.0,22241000.0,22153000.0,29577000.0,18069000.0,57214000.0,60248000.0,24992000.0,33076000.0,49918000.0,59789000.0,82663000.0,13486000.0,21911000.0,28396000.0,62165000.0,30522000.0,26109000.0,34886000.0,25759000.0,20345000.0,39991000.0,51255000.0,57059000.0,34740000.0,39042000.0,68885000.0,82565000.0,17356000.0,52969000.0,60520000.0,112316000.0,18788000.0
IncreaseDecreaseInReceivables / USD,70878000.0,-87554000.0,-87281000.0,-21214000.0,-74951000.0,-81623000.0,-92921000.0,1539000.0,-72862000.0,-80910000.0,-89139000.0,-940000.0,-81478000.0,-89193000.0,-91735000.0,10795000.0,-78489000.0,10795000.0,12739000.0,-64931000.0,-76151000.0,-86626000.0,-7498000.0,-97926000.0,-98487000.0,-108172000.0,21346000.0,-105495000.0,-107667000.0,-114420000.0,13735000.0,-101933000.0,-143914000.0,-141799000.0,33096000.0,-98708000.0,-113563000.0,-107535000.0,-21489000.0,-77123000.0,-106782000.0,-99425000.0,11777000.0,-77439000.0,-87518000.0,-92716000.0,-10540000.0,-53404000.0,-70468000.0,-83868000.0,6112000.0,-101509000.0,-102672000.0,-110686000.0,41508000.0,-72519000.0,-90702000.0,-97835000.0,12067000.0,-26373000.0
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements / shares,,,,,678000.0,715000.0,734000.0,823000.0,731000.0,765000.0,766000.0,739000.0,496000.0,525000.0,546000.0,688000.0,560000.0,688000.0,579000.0,394000.0,299000.0,271000.0,530000.0,190000.0,243000.0,283000.0,248000.0,431000.0,398000.0,378000.0,318000.0,363000.0,356000.0,337000.0,399000.0,349000.0,272000.0,217000.0,333000.0,95000.0,75000.0,117000.0,187000.0,206000.0,142000.0,119000.0,147000.0,126000.0,122000.0,142000.0,112000.0,242000.0,212000.0,188000.0,162000.0,145000.0,145000.0,150000.0,178000.0,173000.0
InterestExpenseOperating / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9649000.0,2384000.0,4197000.0,8062000.0,12495000.0,15073000.0,2825000.0
InterestIncomeExpenseNet / USD,-49000.0,-188000.0,-365000.0,-576000.0,-2875000.0,-5330000.0,-6979000.0,-1457000.0,-1327000.0,-2670000.0,-4048000.0,-8805000.0,-1154000.0,-2224000.0,-3125000.0,-4567000.0,-149000.0,-4567000.0,-5697000.0,-209000.0,-518000.0,-1155000.0,-728000.0,-107000.0,-292000.0,-725000.0,-1425000.0,-34000.0,-159000.0,-395000.0,-1123000.0,-42000.0,-146000.0,-749000.0,-748000.0,144000.0,247000.0,177000.0,-1345000.0,352000.0,541000.0,573000.0,-50000.0,-49000.0,-115000.0,-381000.0,449000.0,-241000.0,-683000.0,-1371000.0,-994000.0,-1424000.0,-3590000.0,-5866000.0,-2352000.0,548000.0,1804000.0,3870000.0,-6114000.0,5522000.0
InterestIncomeOperating / USD,41000.0,45000.0,54000.0,781000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3783000.0,32000.0,4745000.0,9866000.0,16365000.0,8959000.0,8347000.0
InterestPaid / USD,135000.0,218000.0,400000.0,759000.0,,,,759000.0,,,,8000000.0,938000.0,1953000.0,2624000.0,3899000.0,299000.0,3899000.0,3549000.0,285000.0,415000.0,415000.0,620000.0,250000.0,333000.0,748000.0,1111000.0,96000.0,188000.0,418000.0,1320000.0,189000.0,355000.0,632000.0,767000.0,65000.0,192000.0,283000.0,1747000.0,97000.0,193000.0,275000.0,691000.0,79000.0,105000.0,525000.0,475000.0,234000.0,604000.0,1235000.0,852000.0,1333000.0,2724000.0,6871000.0,1788000.0,3509000.0,6802000.0,11176000.0,14776000.0,1588000.0
Land / USD,,,,24911000.0,,,,25011000.0,,,,25011000.0,,,,25003000.0,,25003000.0,24987000.0,,,,24987000.0,,,,24987000.0,,,,24987000.0,,,,24845000.0,,,,23243000.0,,,,22885000.0,,,,22885000.0,,,,16781000.0,,,,16581000.0,,,,16357000.0,
LandImprovements / USD,,,,19838000.0,,,,25882000.0,,,,25954000.0,,,,25385000.0,,25385000.0,25411000.0,,,,25428000.0,,,,25470000.0,,,,25362000.0,,,,25383000.0,,,,25209000.0,,,,23765000.0,,,,23783000.0,,,,23571000.0,,,,24251000.0,,,,24322000.0,
LeaseholdImprovementsGross / USD,,,,21012000.0,,,,24440000.0,,,,22185000.0,,,,24037000.0,,24037000.0,28962000.0,,,,32169000.0,,,,46897000.0,,,,47291000.0,,,,48060000.0,,,,48478000.0,,,,56106000.0,,,,55407000.0,,,,51708000.0,,,,51125000.0,,,,51432000.0,
LesseeOperatingLeaseLiabilityPaymentsDue / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82926000.0,79092000.0,75380000.0,75549000.0,76882000.0,73277000.0,70135000.0,66553000.0,63816000.0,61731000.0,58596000.0,55901000.0,55274000.0,52134000.0,49162000.0,55881000.0,50806000.0,70971000.0,69301000.0,67123000.0,64932000.0,62240000.0,59528000.0,56822000.0,54090000.0
LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26608000.0,26608000.0,26608000.0,24369000.0,25164000.0,25164000.0,25165000.0,,19257000.0,19388000.0,19561000.0,13899000.0,14296000.0,14296000.0,14296000.0,13872000.0,13872000.0,25001000.0,25098000.0,17667000.0,17667000.0,17667000.0,17667000.0,11141000.0,11141000.0
LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13444000.0,,,,,9884000.0,6617000.0,3169000.0,11917000.0,9019000.0,5879000.0,2833000.0,11424000.0,6705000.0,4813000.0,2423000.0,10377000.0,8108000.0,5416000.0,2704000.0,11047000.0,8315000.0
LesseeOperatingLeaseLiabilityPaymentsDueYearFive / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8635000.0,8635000.0,8635000.0,5864000.0,6899000.0,6899000.0,6899000.0,,6083000.0,6342000.0,6468000.0,5777000.0,6265000.0,6265000.0,6276000.0,6771000.0,6771000.0,9979000.0,10073000.0,7548000.0,7548000.0,7548000.0,7548000.0,6525000.0,6525000.0
LesseeOperatingLeaseLiabilityPaymentsDueYearFour / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10785000.0,10785000.0,10790000.0,8635000.0,9640000.0,9640000.0,9686000.0,,7001000.0,7266000.0,7390000.0,6572000.0,7046000.0,7046000.0,7068000.0,7157000.0,7157000.0,10271000.0,10422000.0,10106000.0,10106000.0,10106000.0,10106000.0,7548000.0,7548000.0
LesseeOperatingLeaseLiabilityPaymentsDueYearThree / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12442000.0,12442000.0,12447000.0,10790000.0,11772000.0,11772000.0,11862000.0,,9762000.0,10029000.0,10149000.0,7490000.0,7952000.0,7952000.0,7973000.0,7888000.0,7888000.0,10747000.0,10938000.0,10455000.0,10455000.0,10455000.0,10455000.0,10106000.0,10106000.0
LesseeOperatingLeaseLiabilityPaymentsDueYearTwo / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13847000.0,13678000.0,13627000.0,12447000.0,13233000.0,13233000.0,13320000.0,,11829000.0,12089000.0,11859000.0,10246000.0,10696000.0,10696000.0,10716000.0,8769000.0,8413000.0,10160000.0,10347000.0,10970000.0,11048000.0,11048000.0,11048000.0,10455000.0,10455000.0
LesseeOperatingLeaseLiabilityUndiscountedExcessAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8696000.0,8121000.0,7606000.0,7240000.0,6969000.0,6512000.0,6088000.0,5725000.0,5768000.0,5078000.0,4751000.0,4449000.0,4342000.0,4018000.0,4068000.0,5612000.0,3251000.0,7174000.0,7236000.0,7519000.0,7030000.0,6548000.0,6083000.0,5635000.0,5204000.0
LessorOperatingLeasePaymentsToBeReceived / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3771000.0,3639000.0,3442000.0,3179000.0,2975000.0,1977000.0,1774000.0,
LessorOperatingLeasePaymentsToBeReceivedFourYears / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,856000.0,856000.0,882000.0,882000.0,882000.0,462000.0,,
LessorOperatingLeasePaymentsToBeReceivedNextTwelveMonths / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395000.0,263000.0,873000.0,610000.0,406000.0,203000.0,864000.0,
LessorOperatingLeasePaymentsToBeReceivedThreeYears / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,831000.0,831000.0,856000.0,856000.0,856000.0,448000.0,462000.0,
