fact_unit,2010-11-01,2011-02-04,2011-05-06,2011-08-22,2011-11-04,2012-02-06,2012-05-07,2012-08-17,2012-11-02,2013-02-06,2013-05-03,2013-08-23,2013-11-01,2014-02-05,2014-05-02,2014-08-20,2014-11-04,2015-02-05,2015-05-05,2015-08-20,2015-11-02,2016-02-05,2016-05-03,2016-08-24,2016-11-02,2017-02-02,2017-05-03,2017-08-25,2017-11-01,2018-02-02,2018-05-02,2018-08-24,2018-10-31,2019-02-05,2019-05-01,2019-08-23,2019-10-31,2020-02-06,2020-05-01,2020-08-28,2020-11-02,2021-02-05,2021-05-03,2021-08-27,2021-11-02,2022-02-03,2022-05-03,2022-08-24,2022-11-02,2023-02-02,2023-05-03,2023-08-18,2023-11-01,2024-02-05,2024-05-01,2024-08-19,2024-10-31,2025-02-04,2025-05-01,2025-08-20,2025-10-30
DeferredTaxAssetsNet / USD,,,,559000000.0,,,,561100000.0,,,,621700000.0,,,,613600000.0,,,,647000000.0,,,,674600000.0,,,,758000000.0,,,,804000000.0,,,,508000000.0,,,,650000000.0,,,,1305000000.0,,,,1253000000.0,,,,1244000000.0,,,,1372000000.0,1018000000.0,1018000000.0,1018000000.0,1567000000.0,1339000000.0
DeferredTaxAssetsOperatingLossCarryforwardsDomestic / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41000000.0,,,,56000000.0,,,,79000000.0,,,,180000000.0,
DeferredTaxAssetsOperatingLossCarryforwardsForeign / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490000000.0,,,,523000000.0,,,,528000000.0,,,,657000000.0,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8000000.0,,,,8000000.0,
DeferredTaxAssetsOther / USD,,,,89900000.0,,,,81200000.0,,,,89400000.0,,,,83400000.0,,,,83900000.0,,,,87000000.0,,,,88000000.0,,,,91000000.0,,,,55000000.0,,,,125000000.0,,,,217000000.0,,,,74000000.0,,,,26000000.0,,,,107000000.0,,,,103000000.0,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation / USD,,,,122000000.0,,,,146500000.0,,,,161800000.0,,,,177000000.0,,,,199100000.0,,,,218500000.0,,,,240000000.0,,,,256000000.0,,,,161000000.0,,,,179000000.0,,,,142000000.0,,,,210000000.0,,,,203000000.0,,,,189000000.0,,,,198000000.0,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsPostretirementBenefits / USD,,,,99700000.0,,,,78900000.0,,,,112800000.0,,,,81500000.0,,,,94000000.0,,,,97400000.0,,,,129000000.0,,,,124000000.0,,,,45000000.0,,,,71000000.0,,,,71000000.0,,,,54000000.0,,,,42000000.0,,,,60000000.0,,,,45000000.0,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals / USD,,,,146900000.0,,,,163000000.0,,,,176300000.0,,,,179900000.0,,,,174500000.0,,,,167100000.0,,,,197000000.0,,,,189000000.0,,,,175000000.0,,,,206000000.0,,,,212000000.0,,,,239000000.0,,,,269000000.0,,,,225000000.0,,,,228000000.0,
DeferredTaxAssetsValuationAllowance / USD,,,,38500000.0,,,,69500000.0,,,,73200000.0,,,,92900000.0,,,,115200000.0,,,,120900000.0,,,,118000000.0,,,,42000000.0,,,,45000000.0,,,,48000000.0,,,,107000000.0,,,,168000000.0,,,,185000000.0,,,,200000000.0,,,,238000000.0,
DeferredTaxLiabilitiesOther / USD,,,,2400000.0,,,,4200000.0,,,,18100000.0,,,,17400000.0,,,,18400000.0,,,,43900000.0,,,,43000000.0,,,,17000000.0,,,,50000000.0,,,,69000000.0,,,,194000000.0,,,,158000000.0,,,,33000000.0,,,,32000000.0,,,,32000000.0,
DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeBeforeTax / USD,,,,296100000.0,,,,444400000.0,,,,315000000.0,315000000.0,315000000.0,315000000.0,338200000.0,338200000.0,338200000.0,338200000.0,346200000.0,346200000.0,346200000.0,346200000.0,427500000.0,427000000.0,427000000.0,427000000.0,325000000.0,325000000.0,325000000.0,325000000.0,234000000.0,234000000.0,234000000.0,234000000.0,334000000.0,334000000.0,334000000.0,334000000.0,324000000.0,324000000.0,324000000.0,324000000.0,242000000.0,242000000.0,242000000.0,242000000.0,155000000.0,155000000.0,155000000.0,155000000.0,235000000.0,235000000.0,235000000.0,235000000.0,243000000.0,243000000.0,243000000.0,243000000.0,268000000.0,268000000.0
DefinedBenefitPlanAmountsRecognizedInBalanceSheet / USD,,,,,,,,,,,,,86700000.0,86700000.0,86700000.0,,66000000.0,66000000.0,66000000.0,,62500000.0,62500000.0,62500000.0,,50000000.0,50000000.0,50000000.0,,-11000000.0,-22000000.0,12000000.0,,13000000.0,13000000.0,13000000.0,,-6000000.0,-6000000.0,-6000000.0,,-16000000.0,-16000000.0,-16000000.0,,-56000000.0,-56000000.0,-56000000.0,,-75000000.0,-75000000.0,-75000000.0,,-79000000.0,-79000000.0,-79000000.0,,-15000000.0,-15000000.0,-15000000.0,,3000000.0
DefinedBenefitPlanFairValueOfPlanAssets / USD,,,,837400000.0,,,,961400000.0,,,,1086900000.0,,,,1126000000.0,,,,1268500000.0,,,,1272200000.0,,,,1305000000.0,,,,1366000000.0,,,,1433000000.0,,,,1440000000.0,,,,1568000000.0,,,,1686000000.0,,,,1431000000.0,,,,1296000000.0,,,,1368000000.0,
DefinedBenefitPlanFundedStatusOfPlan / USD,,,,,,,,,,,,,-228300000.0,-228300000.0,-228300000.0,,-272200000.0,-272200000.0,-272200000.0,,-283700000.0,-283700000.0,-283700000.0,,-377000000.0,-377000000.0,-377000000.0,,-325000000.0,-325000000.0,-325000000.0,,-221000000.0,-221000000.0,-221000000.0,,-340000000.0,-340000000.0,-340000000.0,,-340000000.0,-340000000.0,-340000000.0,,-298000000.0,-298000000.0,-298000000.0,,-230000000.0,-230000000.0,-230000000.0,,-314000000.0,-314000000.0,-314000000.0,,-258000000.0,-258000000.0,-258000000.0,,-265000000.0
DefinedBenefitPlanOtherCosts / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000000.0,1000000.0,2000000.0,12000000.0,1000000.0,2000000.0,1000000.0,3000000.0,1000000.0,2000000.0,3000000.0,2000000.0,3000000.0,10000000.0,12000000.0,4000000.0,1000000.0,-1000000.0,-2000000.0,12000000.0,-3000000.0,-5000000.0,-9000000.0,-2000000.0,-2000000.0,-5000000.0,-9000000.0,-12000000.0,2000000.0
DefinedContributionPlanCostRecognized / USD,,,,20500000.0,,,,20800000.0,,,,22400000.0,,,,23600000.0,,,,25100000.0,,,,33300000.0,,,,35000000.0,,,,37000000.0,,,,39000000.0,,,,41000000.0,,,,44000000.0,,,,37000000.0,,,,49000000.0,,,,47000000.0,,,,50000000.0,
DepreciationDepletionAndAmortization / USD,65300000.0,127700000.0,196800000.0,254000000.0,68800000.0,135300000.0,212600000.0,263700000.0,69600000.0,141000000.0,215400000.0,294400000.0,77500000.0,156800000.0,247200000.0,295800000.0,88900000.0,184400000.0,280000000.0,336900000.0,100600000.0,198600000.0,298600000.0,384600000.0,98000000.0,202000000.0,305000000.0,409000000.0,106000000.0,218000000.0,337000000.0,415000000.0,127000000.0,256000000.0,389000000.0,464000000.0,132000000.0,269000000.0,404000000.0,531000000.0,143000000.0,287000000.0,447000000.0,557000000.0,156000000.0,316000000.0,475000000.0,611000000.0,183000000.0,364000000.0,546000000.0,651000000.0,178000000.0,359000000.0,548000000.0,727000000.0,203000000.0,408000000.0,614000000.0,744000000.0,208000000.0
DerivativeAssetAfterOffsetSubjectToMasterNettingArrangement / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111000000.0,111000000.0,45000000.0,45000000.0,45000000.0,45000000.0,99000000.0,99000000.0,99000000.0,99000000.0,22000000.0
DerivativeAssetFairValueGrossLiability / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104000000.0,104000000.0,53000000.0,53000000.0,53000000.0,53000000.0,49000000.0,49000000.0,49000000.0,49000000.0,60000000.0
DerivativeAssets / USD,,,,,,,,,,,,,,,,,,,,4200000.0,43100000.0,43100000.0,43100000.0,43100000.0,66000000.0,66000000.0,66000000.0,66000000.0,13000000.0,13000000.0,13000000.0,13000000.0,33000000.0,33000000.0,33000000.0,33000000.0,30000000.0,30000000.0,30000000.0,30000000.0,102000000.0,102000000.0,102000000.0,102000000.0,67000000.0,67000000.0,67000000.0,67000000.0,215000000.0,215000000.0,215000000.0,215000000.0,98000000.0,98000000.0,98000000.0,98000000.0,148000000.0,,,,
DerivativeFairValueOfDerivativeAsset / USD,57800000.0,57800000.0,57800000.0,57800000.0,15000000.0,15000000.0,15000000.0,15000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215000000.0,215000000.0,98000000.0,98000000.0,98000000.0,98000000.0,148000000.0,148000000.0,148000000.0,148000000.0,82000000.0
DerivativeFairValueOfDerivativeLiability / USD,12500000.0,12500000.0,12500000.0,12500000.0,30900000.0,30900000.0,30900000.0,30900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220000000.0,220000000.0,199000000.0,199000000.0,199000000.0,199000000.0,166000000.0,166000000.0,166000000.0,166000000.0,216000000.0
DerivativeLiabilities / USD,,,,,,,,,,,,,,,,,,,,19100000.0,8500000.0,8500000.0,8500000.0,8500000.0,26000000.0,26000000.0,26000000.0,26000000.0,49000000.0,49000000.0,49000000.0,49000000.0,39000000.0,39000000.0,39000000.0,39000000.0,32000000.0,32000000.0,32000000.0,32000000.0,83000000.0,83000000.0,83000000.0,83000000.0,56000000.0,56000000.0,56000000.0,56000000.0,220000000.0,220000000.0,220000000.0,220000000.0,199000000.0,199000000.0,199000000.0,199000000.0,166000000.0,,,,
DerivativeLiabilityAfterOffsetSubjectToMasterNettingArrangement / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116000000.0,116000000.0,146000000.0,146000000.0,146000000.0,146000000.0,117000000.0,117000000.0,117000000.0,117000000.0,156000000.0
DerivativeLiabilityFairValueGrossAsset / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104000000.0,104000000.0,53000000.0,53000000.0,53000000.0,53000000.0,49000000.0,49000000.0,49000000.0,49000000.0,60000000.0
EarningsPerShareBasic / USD/shares,0.72,2.01,2.3,1.11,0.97,1.36,1.67,1.21,0.71,1.74,2.07,1.78,0.77,1.93,2.39,2.2,0.78,1.89,2.44,2.63,0.6,1.74,2.46,3.12,0.83,2.04,2.76,2.87,0.8,1.97,2.78,3.01,1.16,1.49,2.5,3.4,1.36,2.94,4.47,3.01,1.65,3.19,3.18,4.91,1.44,3.84,5.1,1.9,1.91,4.93,6.48,7.91,1.37,2.47,2.9,6.64,0.09,0.96,1.88,2.81,-0.43
EarningsPerShareDiluted / USD/shares,0.71,1.99,2.27,1.1,0.95,1.33,1.64,1.19,0.7,1.7,2.03,1.74,0.76,1.89,2.35,2.16,0.76,1.86,2.4,2.58,0.59,1.71,2.42,3.06,0.82,2.0,2.71,2.82,0.79,1.94,2.74,2.96,1.14,1.46,2.45,3.35,1.34,2.88,4.39,2.95,1.61,3.13,3.12,4.82,1.42,3.79,5.03,1.86,1.88,4.85,6.39,7.79,1.35,2.45,2.88,6.55,0.09,0.95,1.87,2.79,-0.43
EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11000000.0,19000000.0,61000000.0,39000000.0,-8000000.0,-15000000.0,-12000000.0,-12000000.0,61000000.0,-51000000.0,-13000000.0,-6000000.0,-60000000.0,-17000000.0,19000000.0,-5000000.0,-32000000.0,11000000.0
EffectiveIncomeTaxRateContinuingOperations / pure,0.314,0.312,0.336,0.338,0.327,0.317,0.324,0.299,0.327,0.326,0.327,0.314,0.333,0.325,0.309,0.318,0.308,0.318,0.325,0.306,0.315,0.303,0.3,0.32,0.292,0.28,0.28,0.299,0.266,0.276,0.272,0.279,0.217,0.552,0.46,0.223,0.207,0.219,0.224,0.436,0.213,0.262,0.3,0.222,0.218,0.176,0.185,0.335,0.225,0.219,0.211,0.137,0.226,0.239,0.279,0.207,0.217,0.363,0.339,0.277,0.133
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate / pure,,,,0.35,,,,0.35,,,,0.35,,,,0.35,,,,0.35,,,,0.35,,,,0.35,,0.35,0.35,0.35,0.35,0.35,0.35,0.35,,,,0.281,,,,0.21,,,,0.21,,,,0.21,,,,0.21,,,,0.21,
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.046,,,,-0.046,,,,-0.046,,,,,,,,,,,,,,,,,,,,,,,,0.0,
EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.228,,,,0.228,,,,0.228,0.005,-0.086,-0.115,0.002,0.007,0.043,0.026,,0.001,0.02,0.068,,-0.009,0.124,0.06,,0.084,-0.262,-0.336,,0.436
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential / pure,,,,-0.044,,,,-0.009,,,,-0.027,,,,-0.042,,,,-0.049,,,,-0.04,,,,-0.068,,,,-0.08,,,,-0.075,,,,-0.047,,,,0.019,,,,0.11,,,,0.018,,,,0.014,,,,0.086,
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseImpairmentLosses / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.006,,,,0.08,,,,0.001,,,,0.0,,,,0.0,
EffectiveIncomeTaxRateReconciliationOtherAdjustments / pure,,,,0.011,,,,-0.001,,,,0.001,,,,0.007,,,,0.002,,,,0.001,,,,0.001,,,,0.003,,,,-0.001,,,,-0.001,,,,0.001,,,,0.007,,,,0.002,,,,0.003,,,,-0.004,
EffectiveIncomeTaxRateReconciliationPriorYearIncomeTaxes / pure,,,,0.001,,,,-0.056,,,,-0.018,,,,-0.008,,,,-0.01,,,,-0.005,,,,0.005,,,,-0.003,,,,-0.012,,,,-0.005,,,,0.005,,,,0.004,,,,-0.002,,,,0.003,,,,-0.001,
EffectiveIncomeTaxRateReconciliationShareBasedCompensationExcessTaxBenefitAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78000000.0,,,,-99000000.0,,,,-82000000.0,,,,-11000000.0,
EffectiveIncomeTaxRateReconciliationShareBasedCompensationExcessTaxBenefitPercent / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.025,,,,-0.025,,,,-0.027,,,,-0.075,,,,-0.03,,,,-0.027,,,,-0.008,
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes / pure,,,,0.02,,,,0.015,,,,0.008,,,,0.011,,,,0.013,,,,0.014,,,,0.011,,,,0.009,,,,0.007,,,,0.005,,,,0.006,,,,-0.001,,,,0.005,,,,0.007,,,,0.003,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized / USD,,,,68500000.0,151700000.0,124300000.0,101900000.0,80800000.0,183000000.0,158400000.0,132400000.0,104500000.0,188200000.0,159000000.0,131000000.0,101800000.0,207500000.0,168300000.0,138900000.0,107700000.0,249400000.0,207800000.0,179700000.0,143500000.0,,,,170000000.0,,,,150000000.0,,,,153000000.0,,,,151000000.0,,,,230000000.0,,,,237000000.0,,,,241000000.0,,,,208000000.0,,,,181000000.0,
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense / USD,,,14900000.0,17200000.0,10100000.0,18100000.0,24800000.0,19000000.0,14900000.0,25200000.0,33300000.0,31500000.0,17600000.0,28900000.0,38600000.0,41100000.0,18300000.0,31100000.0,41000000.0,47600000.0,20400000.0,33000000.0,43900000.0,50200000.0,22000000.0,37000000.0,48000000.0,54000000.0,29000000.0,44000000.0,58000000.0,60000000.0,19000000.0,28000000.0,41000000.0,72000000.0,12000000.0,25000000.0,38000000.0,49000000.0,,,,47000000.0,,,,41000000.0,,,,50000000.0,,,,51000000.0,,,,52000000.0,
EntityPublicFloat / USD,,,,9430000000.0,,,,13200000000.0,,,,14200000000.0,,,,18000000000.0,,,,17600000000.0,,,,19600000000.0,,,,17000000000.0,,,,28000000000.0,,,,28000000000.0,,,,45000000000.0,,,,61000000000.0,,,,86000000000.0,,,,57000000000.0,,,,34000000000.0,,,,17000000000.0,
FinanceLeaseInterestExpense / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1000000.0,,,,1000000.0,,,,1000000.0,,,,0.0,,,,0.0,,,,0.0,
FinanceLeaseLiability / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20000000.0,17000000.0,15000000.0,13000000.0,,,,13000000.0,,,,45000000.0,,,,23000000.0,,,,42000000.0,,,,32000000.0,
FinanceLeaseLiabilityCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11000000.0,10000000.0,9000000.0,8000000.0,,,,8000000.0,,,,18000000.0,,,,13000000.0,,,,9000000.0,,,,4000000.0,
FinanceLeaseLiabilityNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000000.0,7000000.0,6000000.0,5000000.0,,,,5000000.0,,,,27000000.0,,,,10000000.0,,,,33000000.0,,,,28000000.0,
FinanceLeaseLiabilityPaymentsDue / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21000000.0,17000000.0,15000000.0,13000000.0,,,,46000000.0,,,,23000000.0,,,,42000000.0,,,,32000000.0,,,,31000000.0,
FinanceLeaseLiabilityPaymentsDueAfterYearFive / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,0.0,,,,21000000.0,,,,20000000.0,,,,20000000.0,
FinanceLeaseLiabilityPaymentsDueNextTwelveMonths / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8000000.0,,,,18000000.0,,,,13000000.0,,,,9000000.0,,,,4000000.0,,,,3000000.0,
FinanceLeaseLiabilityPaymentsDueYearFive / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,1000000.0,,,,0.0,,,,2000000.0,,,,1000000.0,,,,2000000.0,
FinanceLeaseLiabilityPaymentsDueYearFour / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000000.0,1000000.0,1000000.0,0.0,,,,1000000.0,,,,1000000.0,,,,2000000.0,,,,2000000.0,,,,2000000.0,
FinanceLeaseLiabilityPaymentsDueYearThree / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000000.0,3000000.0,3000000.0,1000000.0,,,,12000000.0,,,,2000000.0,,,,3000000.0,,,,2000000.0,,,,2000000.0,
FinanceLeaseLiabilityPaymentsDueYearTwo / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8000000.0,7000000.0,7000000.0,4000000.0,,,,14000000.0,,,,7000000.0,,,,5000000.0,,,,3000000.0,,,,2000000.0,
FinanceLeaseLiabilityUndiscountedExcessAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000000.0,,0.0,0.0,,,,1000000.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,
FinanceLeasePrincipalPayments / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000000.0,8000000.0,10000000.0,12000000.0,,,,12000000.0,,,,12000000.0,,,,12000000.0,,,,18000000.0,,,,15000000.0,
FinanceLeaseRightOfUseAssetAmortization / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000000.0,6000000.0,9000000.0,11000000.0,,,,11000000.0,,,,11000000.0,,,,9000000.0,,,,12000000.0,,,,11000000.0,
FinanceLeaseWeightedAverageDiscountRatePercent / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027,0.027,0.027,0.027,,,,0.027,,,,0.027,,,,0.011,,,,0.01,,,,0.004,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths / USD,,,,,,,,12400000.0,,,,12400000.0,,,,12100000.0,,,,15300000.0,,,,13500000.0,10000000.0,51000000.0,51000000.0,52000000.0,,,,51000000.0,,,,44000000.0,,,,105000000.0,,,,160000000.0,155000000.0,155000000.0,155000000.0,149000000.0,140000000.0,147000000.0,146000000.0,146000000.0,144000000.0,147000000.0,143000000.0,141000000.0,145000000.0,136000000.0,136000000.0,107000000.0,87000000.0
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear / USD,,,,,,,,,9300000.0,6200000.0,3100000.0,,9300000.0,6200000.0,3100000.0,,9000000.0,6600000.0,3900000.0,,11700000.0,7600000.0,3900000.0,,,26000000.0,13000000.0,,39000000.0,27000000.0,14000000.0,,38000000.0,26000000.0,13000000.0,,33000000.0,53000000.0,30000000.0,,77000000.0,52000000.0,24000000.0,,116000000.0,77000000.0,39000000.0,,105000000.0,75000000.0,38000000.0,,108000000.0,75000000.0,35000000.0,,109000000.0,65000000.0,31000000.0,,78000000.0
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive / USD,,,,,,,,9900000.0,9400000.0,9900000.0,9900000.0,8400000.0,8400000.0,8400000.0,8400000.0,7500000.0,7500000.0,8300000.0,10700000.0,4000000.0,4000000.0,4300000.0,5300000.0,3800000.0,4000000.0,,,42000000.0,42000000.0,42000000.0,42000000.0,42000000.0,42000000.0,42000000.0,42000000.0,40000000.0,40000000.0,101000000.0,101000000.0,97000000.0,99000000.0,104000000.0,100000000.0,159000000.0,,,,131000000.0,,,,104000000.0,,,,98000000.0,,,,69000000.0,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour / USD,,,,,,,,12000000.0,11500000.0,12000000.0,12000000.0,9900000.0,9900000.0,9900000.0,9900000.0,8400000.0,8400000.0,9100000.0,11700000.0,11000000.0,11000000.0,11300000.0,12300000.0,5000000.0,5000000.0,43000000.0,43000000.0,43000000.0,43000000.0,43000000.0,43000000.0,42000000.0,42000000.0,42000000.0,42000000.0,42000000.0,42000000.0,103000000.0,103000000.0,98000000.0,100000000.0,104000000.0,100000000.0,159000000.0,154000000.0,154000000.0,154000000.0,148000000.0,123000000.0,130000000.0,129000000.0,129000000.0,101000000.0,105000000.0,101000000.0,99000000.0,102000000.0,93000000.0,93000000.0,71000000.0,67000000.0
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree / USD,,,,,,,,12100000.0,12100000.0,12100000.0,12100000.0,12000000.0,12000000.0,12000000.0,12000000.0,9900000.0,9900000.0,10600000.0,13200000.0,11800000.0,11800000.0,11900000.0,13000000.0,11900000.0,12000000.0,44000000.0,44000000.0,44000000.0,44000000.0,44000000.0,44000000.0,43000000.0,43000000.0,43000000.0,43000000.0,42000000.0,42000000.0,103000000.0,103000000.0,100000000.0,101000000.0,104000000.0,100000000.0,159000000.0,154000000.0,154000000.0,154000000.0,148000000.0,140000000.0,147000000.0,146000000.0,146000000.0,126000000.0,130000000.0,126000000.0,124000000.0,103000000.0,94000000.0,94000000.0,73000000.0,69000000.0
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo / USD,,,,,,,,12300000.0,12300000.0,12300000.0,12300000.0,12100000.0,12100000.0,12100000.0,12100000.0,11900000.0,11900000.0,12600000.0,15200000.0,13300000.0,13300000.0,12900000.0,13900000.0,12600000.0,13000000.0,51000000.0,51000000.0,51000000.0,51000000.0,51000000.0,51000000.0,44000000.0,44000000.0,44000000.0,44000000.0,43000000.0,43000000.0,104000000.0,104000000.0,100000000.0,102000000.0,105000000.0,101000000.0,160000000.0,154000000.0,154000000.0,154000000.0,148000000.0,140000000.0,147000000.0,146000000.0,146000000.0,144000000.0,147000000.0,143000000.0,141000000.0,128000000.0,119000000.0,119000000.0,90000000.0,71000000.0
ForeignCurrencyTransactionGainLossBeforeTax / USD,-400000.0,-13500000.0,-22000000.0,-20000000.0,2800000.0,-800000.0,6500000.0,-33300000.0,-9800000.0,-3100000.0,-3900000.0,-18600000.0,900000.0,1400000.0,1800000.0,-500000.0,100000.0,-6400000.0,-48100000.0,-3500000.0,-9900000.0,-16300000.0,-9200000.0,-46700000.0,-5000000.0,6000000.0,16000000.0,4000000.0,5000000.0,6000000.0,14000000.0,16000000.0,-18000000.0,-35000000.0,-61000000.0,15000000.0,14000000.0,-21000000.0,52000000.0,-95000000.0,-3000000.0,24000000.0,40000000.0,46000000.0,-1000000.0,-2000000.0,-5000000.0,51000000.0,-12000000.0,-18000000.0,-15000000.0,-12000000.0,14000000.0,34000000.0,59000000.0,-11000000.0,16000000.0,29000000.0,52000000.0,57000000.0,19000000.0
GainLossOnSaleOfPropertyPlantEquipment / USD,-5400000.0,-10800000.0,-10300000.0,-11400000.0,-400000.0,-2100000.0,-4900000.0,-23000000.0,-3000000.0,-2200000.0,-7400000.0,-7700000.0,-4500000.0,-7500000.0,-9700000.0,-12700000.0,-2300000.0,-5800000.0,-7600000.0,-15200000.0,-5000000.0,-8000000.0,-8100000.0,-13400000.0,-2000000.0,-6000000.0,-10000000.0,-15000000.0,7000000.0,7000000.0,4000000.0,-17000000.0,-3000000.0,-7000000.0,-12000000.0,-5000000.0,-3000000.0,-5000000.0,-6000000.0,-15000000.0,-2000000.0,-5000000.0,-6000000.0,-17000000.0,-2000000.0,-13000000.0,-19000000.0,-20000000.0,-1000000.0,-3000000.0,-6000000.0,-23000000.0,-2000000.0,-4000000.0,-8000000.0,-8000000.0,-1000000.0,-2000000.0,-7000000.0,-13000000.0,-1000000.0
GainLossRelatedToLitigationSettlement / USD,,,,,,10500000.0,10500000.0,10500000.0,,10500000.0,10500000.0,10500000.0,,,,10500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-159000000.0
Goodwill / USD,752500000.0,752500000.0,752500000.0,759900000.0,877300000.0,877300000.0,877300000.0,752500000.0,882600000.0,882600000.0,882600000.0,877300000.0,881500000.0,881500000.0,881500000.0,882600000.0,893200000.0,893200000.0,893200000.0,881500000.0,1144800000.0,1144800000.0,1144800000.0,893200000.0,1228000000.0,1228000000.0,1228000000.0,1145000000.0,1916000000.0,1916000000.0,1916000000.0,1228000000.0,1926000000.0,1926000000.0,1926000000.0,1916000000.0,1868000000.0,1868000000.0,1868000000.0,1926000000.0,1401000000.0,1401000000.0,1401000000.0,1868000000.0,2616000000.0,2616000000.0,2616000000.0,1401000000.0,2521000000.0,2521000000.0,2521000000.0,2616000000.0,2486000000.0,2486000000.0,2486000000.0,2521000000.0,2143000000.0,2143000000.0,2143000000.0,2486000000.0,2135000000.0
GoodwillAndIntangibleAssetImpairment / USD,,,,,,,36300000.0,48400000.0,,,,38000000.0,,,,21700000.0,,,,17700000.0,,,,500000.0,,,,31000000.0,,,,31000000.0,,38000000.0,90000000.0,31000000.0,,38000000.0,90000000.0,0.0,,777000000.0,1123000000.0,90000000.0,,81000000.0,114000000.0,1426000000.0,,,,188000000.0,,,,241000000.0,,0.0,0.0,207000000.0,
