fact_unit,2012-07-31,2012-10-24,2013-02-01,2013-05-02,2013-07-25,2013-11-01,2014-01-31,2014-04-25,2014-07-24,2014-10-30,2015-01-29,2015-04-23,2015-07-31,2015-11-05,2016-01-28,2016-04-28,2016-07-28,2016-11-03,2017-02-03,2017-05-04,2017-07-27,2017-11-02,2018-02-01,2018-04-26,2018-07-26,2018-10-31,2019-01-31,2019-04-25,2019-07-25,2019-10-31,2020-01-30,2020-04-30,2020-07-31,2020-10-30,2021-01-28,2021-04-29,2021-07-29,2021-10-26,2022-02-03,2022-04-28,2022-07-28,2022-10-27,2023-02-02,2023-04-27,2023-07-27,2023-10-26,2024-02-02,2024-04-25,2024-08-01,2024-10-31,2025-01-30,2025-05-01,2025-07-31,2025-10-30
DeferredTaxAssetsGross / USD,,,149000000.0,,,,379000000.0,,,,436000000.0,,,,702000000.0,,,,1575000000.0,,,,2692000000.0,,,,2706000000.0,,,,3403000000.0,,,,6465000000.0,,,,9163000000.0,,,,10079000000.0,,,,16290000000.0,,,,18771000000.0,,,
DeferredTaxAssetsLiabilitiesNet / USD,396000000.0,399000000.0,60000000.0,,,,138000000.0,,,,153000000.0,,,,151000000.0,,,,151000000.0,,,,854000000.0,,,,1249000000.0,,,,1207000000.0,,,,1156000000.0,,,,2258000000.0,,,,1729000000.0,,,,4946000000.0,,,,4864000000.0,,,
DeferredTaxAssetsNet / USD,,,140000000.0,,,,342000000.0,,,,354000000.0,,,,601000000.0,,,,1370000000.0,,,,2452000000.0,,,,2268000000.0,,,,2803000000.0,,,,5453000000.0,,,,7945000000.0,,,,8493000000.0,,,,13797000000.0,,,,15892000000.0,,,
DeferredTaxAssetsOperatingLossCarryforwards / USD,,,3000000.0,,,,10000000.0,,,,6000000.0,,,,130000000.0,,,,476000000.0,,,,1252000000.0,,,,1300000000.0,,,,1825000000.0,,,,2051000000.0,,,,2437000000.0,,,,2443000000.0,,,,234000000.0,,,,353000000.0,,,
DeferredTaxAssetsOther / USD,,,0.0,,,,16000000.0,,,,5000000.0,,,,21000000.0,,,,34000000.0,,,,149000000.0,,,,131000000.0,,,,153000000.0,,,,149000000.0,,,,340000000.0,,,,449000000.0,,,,621000000.0,,,,487000000.0,,,
DeferredTaxAssetsTaxCreditCarryforwards / USD,,,9000000.0,,,,37000000.0,,,,164000000.0,,,,190000000.0,,,,297000000.0,,,,268000000.0,,,,509000000.0,,,,668000000.0,,,,1333000000.0,,,,1055000000.0,,,,1385000000.0,,,,1576000000.0,,,,2028000000.0,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost / USD,,,79000000.0,,,,233000000.0,,,,120000000.0,,,,225000000.0,,,,529000000.0,,,,684000000.0,,,,385000000.0,,,,270000000.0,,,,135000000.0,,,,243000000.0,,,,319000000.0,,,,368000000.0,,,,459000000.0,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities / USD,,,58000000.0,,,,83000000.0,,,,141000000.0,,,,136000000.0,,,,239000000.0,,,,339000000.0,,,,381000000.0,,,,487000000.0,,,,798000000.0,,,,1108000000.0,,,,1195000000.0,,,,1627000000.0,,,,2168000000.0,,,
DeferredTaxAssetsUnrealizedLossesOnAvailableforSaleSecuritiesGross / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489000000.0,,,,232000000.0,,,
DeferredTaxAssetsValuationAllowance / USD,,,9000000.0,,,,37000000.0,,,,82000000.0,,,,101000000.0,,,,205000000.0,,,,240000000.0,,,,438000000.0,,,,600000000.0,,,,1012000000.0,,,,1218000000.0,,,,1586000000.0,,,,2493000000.0,,,,2879000000.0,,,
DeferredTaxLiabilitiesLeasingArrangements / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1910000000.0,,,,1910000000.0,,,,1876000000.0,,,,2339000000.0,,,,2555000000.0,,,,2708000000.0,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment / USD,,,69000000.0,,,,97000000.0,,,,68000000.0,,,,101000000.0,,,,270000000.0,,,,535000000.0,,,,622000000.0,,,,1401000000.0,,,,2387000000.0,,,,3811000000.0,,,,4425000000.0,,,,6296000000.0,,,,8320000000.0,,,
Depreciation / USD,,,129000000.0,,,,303000000.0,,,,566000000.0,,,,857000000.0,,,,923000000.0,,,,1220000000.0,,,,1590000000.0,,,,2330000000.0,1200000000.0,2540000000.0,3820000000.0,3680000000.0,1490000000.0,3070000000.0,4650000000.0,5180000000.0,1850000000.0,3720000000.0,5590000000.0,6390000000.0,2120000000.0,4040000000.0,6170000000.0,7560000000.0,2480000000.0,5060000000.0,7880000000.0,8500000000.0,3330000000.0,6920000000.0,10880000000.0
DepreciationDepletionAndAmortization / USD,123000000.0,220000000.0,139000000.0,110000000.0,249000000.0,425000000.0,323000000.0,233000000.0,463000000.0,737000000.0,649000000.0,264000000.0,521000000.0,810000000.0,1011000000.0,457000000.0,916000000.0,1402000000.0,1243000000.0,552000000.0,1137000000.0,1728000000.0,1945000000.0,671000000.0,1400000000.0,2172000000.0,2342000000.0,949000000.0,1983000000.0,3090000000.0,3025000000.0,1355000000.0,2857000000.0,4273000000.0,4315000000.0,1597000000.0,3301000000.0,4999000000.0,5741000000.0,1972000000.0,3958000000.0,5953000000.0,6862000000.0,2156000000.0,4135000000.0,6310000000.0,7967000000.0,2524000000.0,5147000000.0,8006000000.0,8686000000.0,3374000000.0,7011000000.0,11038000000.0
DividendsCommonStock / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1273000000.0,2557000000.0,3837000000.0,5121000000.0,1273000000.0,2557000000.0,3837000000.0
EarningsPerShareBasic / USD/shares,0.25,-0.36,0.34,0.1,0.02,-0.01,0.52,0.09,0.23,0.4,0.02,0.25,0.56,0.87,0.62,0.18,0.44,0.76,1.12,0.61,1.41,2.32,1.31,1.06,2.4,4.02,3.56,1.72,3.48,5.26,5.49,0.85,1.77,3.9,7.65,1.72,3.54,6.29,6.48,3.34,7.0,10.27,10.22,2.74,5.21,6.86,13.99,2.21,5.24,9.73,8.63,4.86,10.17,16.37
EarningsPerShareDiluted / USD/shares,0.22,-0.32,0.28,0.09,0.02,-0.01,0.46,0.09,0.22,0.39,0.01,0.25,0.55,0.86,0.6,0.18,0.43,0.75,1.1,0.6,1.38,2.28,1.29,1.04,2.36,3.95,3.49,1.69,3.43,5.2,5.39,0.85,1.76,3.87,7.57,1.71,3.51,6.22,6.43,3.3,6.9,10.11,10.09,2.72,5.19,6.82,13.77,2.2,5.18,9.56,8.59,4.71,9.86,15.88
EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,28000000.0,122000000.0,192000000.0,-63000000.0,36000000.0,-149000000.0,-167000000.0,232000000.0,-44000000.0,-18000000.0,-174000000.0,-179000000.0,-222000000.0,-127000000.0,-36000000.0,4000000.0,-246000000.0,-129000000.0,-344000000.0,279000000.0,-149000000.0,-698000000.0,-1063000000.0,-474000000.0,85000000.0,71000000.0,-283000000.0,-638000000.0,-288000000.0,-440000000.0,-72000000.0
EffectiveIncomeTaxRateContinuingOperations / pure,,0.0,0.399,,,,0.41,,,,0.893,,,,0.455,,,,0.401,,,,0.404,,,,0.184,,,,0.226,,,,0.128,,,,0.255,,,,0.122,,,,0.167,,,,0.195,,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate / pure,,,0.35,,,,0.35,,,,0.35,,,,0.35,,,,0.35,,,,0.35,,,,0.35,,0.21,0.21,0.35,,,,0.21,,,,0.21,,,,0.21,,,,0.21,,,,0.21,,,
EffectiveIncomeTaxRateReconciliationFdiiPercent / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019,,,,0.035,,,,0.07,,,
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential / pure,,,0.008,,,,0.033,,,,0.269,,,,0.068,,,,-0.036,,,,-0.009,,,,0.128,,,,0.186,,,,0.059,,,,-0.058,,,,-0.024,,,,0.009,,,,0.03,,,
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost / pure,,,0.003,,,,0.015,,,,0.192,,,,0.052,,,,0.065,,,,0.022,,,,0.01,,,,0.004,,,,0.003,,,,0.045,,,,,,,,0.017,,,,0.026,,,
EffectiveIncomeTaxRateReconciliationOtherAdjustments / pure,,,0.006,,,,0.0,,,,0.02,,,,0.016,,,,0.019,,,,0.035,,,,0.019,,,,0.009,,,,0.003,,,,0.01,,,,0.004,,,,0.003,,,,0.013,,,
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes / pure,,,0.04,,,,0.022,,,,0.062,,,,0.016,,,,0.014,,,,0.02,,,,0.01,,,,0.006,,,,0.007,,,,0.018,,,,0.008,,,,0.01,,,,0.01,,,
EffectiveIncomeTaxRateReconciliationTaxCreditsResearch / pure,,,-0.008,,,,-0.01,,,,0.0,,,,0.047,,,,0.011,,,,0.014,,,,0.007,,,,0.009,,,,0.01,,,,0.008,,,,0.013,,,,0.013,,,,0.024,,,
EmployeeRelatedLiabilitiesCurrent / USD,,,57000000.0,,,,146000000.0,,,,196000000.0,,,,322000000.0,,,,473000000.0,,,,636000000.0,,,,790000000.0,,,,1203000000.0,,,,1704000000.0,,,,2609000000.0,,,,3152000000.0,4591000000.0,4591000000.0,4591000000.0,4591000000.0,6659000000.0,6659000000.0,6659000000.0,6659000000.0,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized / USD,2245000000.0,2302000000.0,2210000000.0,2210000000.0,3060000000.0,2850000000.0,2690000000.0,3670000000.0,3340000000.0,4170000000.0,7960000000.0,8930000000.0,8230000000.0,7700000000.0,7230000000.0,8670000000.0,7970000000.0,7480000000.0,7030000000.0,9480000000.0,8780000000.0,8300000000.0,7720000000.0,10820000000.0,10250000000.0,9570000000.0,8960000000.0,13700000000.0,12820000000.0,12280000000.0,12210000000.0,16760000000.0,16900000000.0,17040000000.0,16500000000.0,26250000000.0,24480000000.0,24040000000.0,22770000000.0,33830000000.0,32420000000.0,30680000000.0,26010000000.0,42840000000.0,35960000000.0,32310000000.0,29460000000.0,45040000000.0,40840000000.0,37760000000.0,34790000000.0,44470000000.0,46750000000.0,56590000000.0
EntityPublicFloat / USD,,,47206114899.0,,,,49067097971.0,,,,143589386032.0,,,,198000000000.0,,,,274000000000.0,,,,372000000000.0,,,,486000000000.0,,,,478000000000.0,,,,563000000000.0,,,,857000000000.0,,,,378000000000.0,,,,637000000000.0,,,,1103000000000.0,,,
EquityMethodInvestments / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62000000.0,34000000.0,34000000.0,34000000.0,34000000.0,17000000.0,17000000.0,17000000.0,17000000.0,58000000.0,58000000.0,58000000.0,58000000.0,52000000.0,52000000.0,52000000.0
EquitySecuritiesFvNi / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,25000000.0,25000000.0,25000000.0,25000000.0,,,,1226000000.0,1226000000.0,1226000000.0,1226000000.0
EquitySecuritiesFvNiUnrealizedGainLoss / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
EquitySecuritiesWithoutReadilyDeterminableFairValueAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86000000.0,86000000.0,6234000000.0,6234000000.0,6234000000.0,6172000000.0,6741000000.0,6741000000.0,6741000000.0,6741000000.0,6184000000.0,6184000000.0,6184000000.0,6184000000.0,6083000000.0,6083000000.0,6083000000.0,6083000000.0,6018000000.0,6018000000.0,6018000000.0
EquitySecuritiesWithoutReadilyDeterminableFairValueUpwardPriceAdjustmentCumulativeAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26000000.0,311000000.0,311000000.0,311000000.0,311000000.0,293000000.0,293000000.0,293000000.0,293000000.0,293000000.0,293000000.0,293000000.0,293000000.0,300000000.0,300000000.0,300000000.0
FinanceLeaseInterestExpense / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000000.0,5000000.0,9000000.0,12000000.0,2000000.0,5000000.0,9000000.0,12000000.0,3000000.0,7000000.0,11000000.0,12000000.0,4000000.0,7000000.0,11000000.0,14000000.0,4000000.0,8000000.0,12000000.0,15000000.0,,,,16000000.0,,,
FinanceLeaseInterestPaymentOnLiability / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000000.0,5000000.0,8000000.0,12000000.0,2000000.0,5000000.0,8000000.0,12000000.0,3000000.0,7000000.0,11000000.0,12000000.0,4000000.0,7000000.0,11000000.0,14000000.0,4000000.0,8000000.0,11000000.0,15000000.0,,,,16000000.0,,,
FinanceLeaseLiability / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,340000000.0,394000000.0,431000000.0,473000000.0,470000000.0,472000000.0,528000000.0,523000000.0,527000000.0,556000000.0,579000000.0,581000000.0,605000000.0,612000000.0,581000000.0,687000000.0,687000000.0,760000000.0,659000000.0,690000000.0,,,,709000000.0,,,
FinanceLeaseLiabilityCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55000000.0,44000000.0,48000000.0,62000000.0,54000000.0,53000000.0,63000000.0,72000000.0,75000000.0,81000000.0,78000000.0,64000000.0,129000000.0,114000000.0,181000000.0,85000000.0,90000000.0,,,,76000000.0,,,
FinanceLeaseLiabilityNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418000000.0,426000000.0,424000000.0,466000000.0,469000000.0,474000000.0,493000000.0,507000000.0,506000000.0,524000000.0,534000000.0,517000000.0,558000000.0,573000000.0,579000000.0,574000000.0,600000000.0,,,,633000000.0,,,
FinanceLeaseLiabilityPaymentsDue / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,428000000.0,501000000.0,546000000.0,593000000.0,590000000.0,589000000.0,649000000.0,643000000.0,646000000.0,675000000.0,697000000.0,696000000.0,722000000.0,731000000.0,697000000.0,825000000.0,836000000.0,909000000.0,804000000.0,851000000.0,,,,892000000.0,,,
FinanceLeaseLiabilityPaymentsDueAfterYearFive / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,266000000.0,334000000.0,373000000.0,371000000.0,386000000.0,,,401000000.0,,,,406000000.0,,,,460000000.0,,,,492000000.0,,,,528000000.0,,,
FinanceLeaseLiabilityPaymentsDueNextTwelveMonths / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69000000.0,,49000000.0,53000000.0,68000000.0,52000000.0,55000000.0,64000000.0,90000000.0,69000000.0,70000000.0,68000000.0,146000000.0,60000000.0,60000000.0,60000000.0,111000000.0,,,,96000000.0,,,
FinanceLeaseLiabilityPaymentsDueYearFive / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,24000000.0,30000000.0,32000000.0,35000000.0,36000000.0,,,41000000.0,,,,45000000.0,,,,52000000.0,,,,60000000.0,,,,64000000.0,,,
FinanceLeaseLiabilityPaymentsDueYearFour / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,24000000.0,30000000.0,32000000.0,35000000.0,36000000.0,37000000.0,40000000.0,41000000.0,42000000.0,43000000.0,45000000.0,45000000.0,47000000.0,49000000.0,47000000.0,53000000.0,54000000.0,57000000.0,57000000.0,60000000.0,,,,68000000.0,,,
FinanceLeaseLiabilityPaymentsDueYearThree / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,26000000.0,34000000.0,39000000.0,35000000.0,38000000.0,37000000.0,40000000.0,41000000.0,42000000.0,43000000.0,45000000.0,45000000.0,47000000.0,48000000.0,47000000.0,57000000.0,56000000.0,59000000.0,60000000.0,64000000.0,,,,68000000.0,,,
FinanceLeaseLiabilityPaymentsDueYearTwo / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,35000000.0,43000000.0,44000000.0,48000000.0,49000000.0,39000000.0,46000000.0,51000000.0,44000000.0,49000000.0,58000000.0,65000000.0,47000000.0,52000000.0,55000000.0,57000000.0,60000000.0,61000000.0,61000000.0,64000000.0,,,,68000000.0,,,
FinanceLeaseLiabilityUndiscountedExcessAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,88000000.0,107000000.0,115000000.0,120000000.0,120000000.0,117000000.0,121000000.0,120000000.0,119000000.0,119000000.0,118000000.0,115000000.0,117000000.0,119000000.0,116000000.0,138000000.0,149000000.0,149000000.0,145000000.0,161000000.0,,,,183000000.0,,,
FinanceLeasePrincipalPayments / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,125000000.0,267000000.0,411000000.0,0.0,100000000.0,209000000.0,398000000.0,552000000.0,151000000.0,274000000.0,505000000.0,604000000.0,233000000.0,452000000.0,615000000.0,677000000.0,264000000.0,484000000.0,751000000.0,850000000.0,315000000.0,614000000.0,1558000000.0
FinanceLeaseRightOfUseAssetAmortization / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,42000000.0,89000000.0,140000000.0,195000000.0,42000000.0,89000000.0,140000000.0,195000000.0,60000000.0,120000000.0,185000000.0,195000000.0,81000000.0,164000000.0,252000000.0,259000000.0,98000000.0,193000000.0,285000000.0,344000000.0,,,,380000000.0,,,
FinanceLeaseRightOfUseAssetBeforeAccumulatedAmortization / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1635000000.0,2295000000.0,2295000000.0,2295000000.0,2295000000.0,2840000000.0,2840000000.0,2840000000.0,2840000000.0,3353000000.0,3353000000.0,3353000000.0,3353000000.0,4185000000.0,4185000000.0,4185000000.0,4185000000.0,5384000000.0,5384000000.0,5384000000.0
FinanceLeaseWeightedAverageDiscountRatePercent / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032,0.032,0.032,0.031,0.032,0.032,0.031,0.031,0.029,0.029,0.029,0.029,0.027,0.027,0.027,0.027,0.031,0.031,0.031,0.031,,,,0.034,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization / USD,32000000.0,32000000.0,32000000.0,110000000.0,110000000.0,110000000.0,110000000.0,255000000.0,255000000.0,255000000.0,255000000.0,569000000.0,569000000.0,569000000.0,569000000.0,1277000000.0,1277000000.0,1277000000.0,1277000000.0,2028000000.0,2028000000.0,2028000000.0,2028000000.0,2720000000.0,2720000000.0,2720000000.0,2720000000.0,3360000000.0,3360000000.0,3360000000.0,3360000000.0,3922000000.0,3922000000.0,3922000000.0,3922000000.0,4395000000.0,4395000000.0,4395000000.0,4395000000.0,2691000000.0,2691000000.0,2691000000.0,2691000000.0,458000000.0,458000000.0,458000000.0,458000000.0,430000000.0,430000000.0,430000000.0,430000000.0,,,478000000.0
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive / USD,247000000.0,255000000.0,255000000.0,225000000.0,232000000.0,227000000.0,237000000.0,173000000.0,184000000.0,315000000.0,702000000.0,704000000.0,704000000.0,705000000.0,347000000.0,346000000.0,346000000.0,346000000.0,81000000.0,81000000.0,81000000.0,81000000.0,52000000.0,52000000.0,52000000.0,65000000.0,31000000.0,32000000.0,31000000.0,31000000.0,15000000.0,31000000.0,,,16000000.0,,,,9000000.0,,,,82000000.0,,,,45000000.0,,,,35000000.0,,,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths / USD,95000000.0,126000000.0,126000000.0,129000000.0,141000000.0,145000000.0,160000000.0,150000000.0,151000000.0,,710000000.0,,,,701000000.0,,,,687000000.0,,,,633000000.0,,,,553000000.0,,,,431000000.0,,386000000.0,388000000.0,387000000.0,121000000.0,163000000.0,151000000.0,164000000.0,133000000.0,146000000.0,137000000.0,153000000.0,132000000.0,131000000.0,131000000.0,136000000.0,,,,205000000.0,,,965000000.0
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive / USD,66000000.0,85000000.0,86000000.0,66000000.0,70000000.0,72000000.0,82000000.0,64000000.0,64000000.0,163000000.0,518000000.0,519000000.0,519000000.0,521000000.0,357000000.0,357000000.0,357000000.0,357000000.0,265000000.0,265000000.0,265000000.0,265000000.0,29000000.0,29000000.0,29000000.0,31000000.0,26000000.0,26000000.0,26000000.0,26000000.0,17000000.0,23000000.0,,,17000000.0,,,,13000000.0,,,,27000000.0,,,,15000000.0,,,,23000000.0,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour / USD,75000000.0,101000000.0,102000000.0,94000000.0,102000000.0,106000000.0,116000000.0,82000000.0,82000000.0,209000000.0,600000000.0,601000000.0,602000000.0,605000000.0,520000000.0,517000000.0,518000000.0,522000000.0,357000000.0,357000000.0,357000000.0,364000000.0,265000000.0,266000000.0,266000000.0,271000000.0,33000000.0,33000000.0,33000000.0,34000000.0,27000000.0,33000000.0,28000000.0,29000000.0,29000000.0,17000000.0,18000000.0,18000000.0,18000000.0,27000000.0,35000000.0,32000000.0,44000000.0,24000000.0,24000000.0,24000000.0,24000000.0,,,,38000000.0,,,31000000.0
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree / USD,84000000.0,112000000.0,112000000.0,110000000.0,118000000.0,124000000.0,138000000.0,116000000.0,117000000.0,244000000.0,648000000.0,655000000.0,658000000.0,661000000.0,603000000.0,606000000.0,608000000.0,614000000.0,526000000.0,526000000.0,526000000.0,539000000.0,365000000.0,371000000.0,370000000.0,377000000.0,273000000.0,277000000.0,277000000.0,278000000.0,78000000.0,87000000.0,52000000.0,54000000.0,53000000.0,29000000.0,49000000.0,49000000.0,61000000.0,67000000.0,76000000.0,66000000.0,83000000.0,41000000.0,43000000.0,43000000.0,46000000.0,,,,64000000.0,,,535000000.0
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo / USD,89000000.0,120000000.0,120000000.0,121000000.0,131000000.0,136000000.0,150000000.0,138000000.0,138000000.0,260000000.0,691000000.0,698000000.0,702000000.0,705000000.0,658000000.0,683000000.0,675000000.0,681000000.0,619000000.0,619000000.0,619000000.0,631000000.0,540000000.0,546000000.0,545000000.0,551000000.0,378000000.0,382000000.0,382000000.0,383000000.0,326000000.0,335000000.0,120000000.0,122000000.0,121000000.0,53000000.0,95000000.0,90000000.0,103000000.0,105000000.0,118000000.0,110000000.0,126000000.0,86000000.0,91000000.0,93000000.0,97000000.0,,,,125000000.0,,,908000000.0
FiniteLivedIntangibleAssetsGross / USD,,,112000000.0,911000000.0,911000000.0,911000000.0,911000000.0,1138000000.0,1138000000.0,1138000000.0,1138000000.0,4438000000.0,4438000000.0,4438000000.0,4438000000.0,4463000000.0,4463000000.0,4463000000.0,4463000000.0,4563000000.0,4563000000.0,4563000000.0,4563000000.0,4604000000.0,4604000000.0,4604000000.0,4604000000.0,4654000000.0,4654000000.0,4654000000.0,4654000000.0,4816000000.0,4816000000.0,4816000000.0,4816000000.0,5018000000.0,5018000000.0,5018000000.0,5018000000.0,3059000000.0,3059000000.0,3059000000.0,3059000000.0,973000000.0,973000000.0,973000000.0,973000000.0,793000000.0,793000000.0,793000000.0,793000000.0,,,968000000.0
FiniteLivedIntangibleAssetsNet / USD,80000000.0,80000000.0,80000000.0,801000000.0,801000000.0,801000000.0,801000000.0,883000000.0,883000000.0,883000000.0,883000000.0,3869000000.0,3869000000.0,3869000000.0,3869000000.0,3186000000.0,3186000000.0,3186000000.0,3186000000.0,2535000000.0,2535000000.0,2535000000.0,2535000000.0,1884000000.0,1884000000.0,1884000000.0,1884000000.0,1294000000.0,1294000000.0,1294000000.0,1294000000.0,894000000.0,894000000.0,894000000.0,894000000.0,623000000.0,623000000.0,623000000.0,623000000.0,368000000.0,368000000.0,368000000.0,368000000.0,515000000.0,515000000.0,515000000.0,515000000.0,363000000.0,363000000.0,363000000.0,363000000.0,,,490000000.0
ForeignCurrencyTransactionGainLossBeforeTax / USD,,,-1000000.0,,,,-29000000.0,,,,-9000000.0,,,,-14000000.0,,,,-87000000.0,,,,-66000000.0,,,,-76000000.0,,,,-6000000.0,,,,-213000000.0,,,,-105000000.0,,,,-129000000.0,,,,-140000000.0,,,,-81000000.0,,,
GeneralAndAdministrativeExpense / USD,140000000.0,222000000.0,138000000.0,104000000.0,567000000.0,717000000.0,314000000.0,176000000.0,349000000.0,520000000.0,892000000.0,187000000.0,384000000.0,643000000.0,781000000.0,274000000.0,579000000.0,924000000.0,973000000.0,365000000.0,778000000.0,1217000000.0,1295000000.0,655000000.0,1295000000.0,1831000000.0,1731000000.0,757000000.0,1532000000.0,2475000000.0,2517000000.0,4064000000.0,7288000000.0,8636000000.0,3451000000.0,1583000000.0,3175000000.0,4965000000.0,10465000000.0,1622000000.0,3578000000.0,6524000000.0,6564000000.0,2360000000.0,5347000000.0,8731000000.0,9829000000.0,2885000000.0,7049000000.0,9119000000.0,11816000000.0,3455000000.0,7114000000.0,8978000000.0
Goodwill / USD,82000000.0,82000000.0,37000000.0,587000000.0,587000000.0,587000000.0,82000000.0,839000000.0,839000000.0,839000000.0,587000000.0,17981000000.0,17981000000.0,17981000000.0,839000000.0,18026000000.0,18026000000.0,18026000000.0,17981000000.0,18122000000.0,18122000000.0,18122000000.0,18026000000.0,18221000000.0,18221000000.0,18221000000.0,18122000000.0,18301000000.0,18301000000.0,18301000000.0,18221000000.0,18715000000.0,18715000000.0,18715000000.0,18301000000.0,19050000000.0,19050000000.0,19050000000.0,18715000000.0,19197000000.0,19197000000.0,19197000000.0,19050000000.0,20306000000.0,20306000000.0,20306000000.0,19197000000.0,20654000000.0,20654000000.0,20654000000.0,20306000000.0,20654000000.0,20654000000.0,20654000000.0
GoodwillAcquiredDuringPeriod / USD,,,48000000.0,67000000.0,175000000.0,175000000.0,505000000.0,,16000000.0,1777000000.0,252000000.0,26000000.0,42000000.0,43000000.0,17150000000.0,,16000000.0,56000000.0,45000000.0,,,85000000.0,95000000.0,47000000.0,47000000.0,88000000.0,90000000.0,30000000.0,30000000.0,32000000.0,88000000.0,98000000.0,314000000.0,314000000.0,408000000.0,,170000000.0,210000000.0,322000000.0,759000000.0,1074000000.0,1102000000.0,1137000000.0,343000000.0,357000000.0,357000000.0,1137000000.0,,,,357000000.0,,,505000000.0
GoodwillImpairedAccumulatedImpairmentLoss / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
GoodwillOtherIncreaseDecrease / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-33000000.0,-42000000.0,-31000000.0,-28000000.0,,-4000000.0,5000000.0,-28000000.0,,,,-9000000.0,,,-1000000.0
ImpairmentOfLongLivedAssetsHeldForUse / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,413000000.0,0.0,770000000.0,1002000000.0,1342000000.0,2218000000.0,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic / USD,,,1027000000.0,,,,1819000000.0,,,,1062000000.0,,,,3197000000.0,,,,4918000000.0,,,,2802000000.0,,,,6368000000.0,,,,7079000000.0,,,,8800000000.0,,,,5317000000.0,,,,24233000000.0,,,,43669000000.0,,,,25025000000.0,,,
