fact_unit,2017-07-28,2017-10-31,2018-02-23,2018-04-27,2018-07-30,2018-10-30,2018-11-13,2019-02-19,2019-04-30,2019-08-01,2019-10-30,2020-02-13,2020-04-24,2020-07-24,2020-10-23,2021-02-25,2021-04-23,2021-07-23,2021-10-22,2022-02-11,2022-04-20,2022-07-21,2022-10-20,2023-02-14,2023-04-19,2023-07-19,2023-10-26,2024-02-05,2024-04-24,2024-07-26,2024-10-23,2025-02-04,2025-04-23,2025-07-23,2025-10-24
OperatingLeaseCost / USD,,,,,,,,,48000000.0,108000000.0,169000000.0,233000000.0,48000000.0,108000000.0,169000000.0,233000000.0,72000000.0,142000000.0,213000000.0,233000000.0,62000000.0,128000000.0,192000000.0,288000000.0,63000000.0,126000000.0,190000000.0,255000000.0,69000000.0,137000000.0,206000000.0,254000000.0,74000000.0,146000000.0,219000000.0
OperatingLeaseLiability / USD,,,,,,,,,869000000.0,831000000.0,815000000.0,842000000.0,,,,842000000.0,,,,809000000.0,,,,820000000.0,,,,741000000.0,,,,769000000.0,,,
OperatingLeaseLiabilityCurrent / USD,,,,,,,,,194000000.0,190000000.0,188000000.0,201000000.0,,,,201000000.0,,,,218000000.0,,,,196000000.0,,,,189000000.0,,,,220000000.0,,,
OperatingLeaseLiabilityNoncurrent / USD,,,,,,,,,675000000.0,641000000.0,627000000.0,641000000.0,,,,641000000.0,,,,591000000.0,,,,624000000.0,,,,552000000.0,,,,549000000.0,,,
OperatingLeaseRightOfUseAsset / USD,,,,,,,,,860000000.0,,,,,,,829000000.0,,,,802000000.0,,,,822000000.0,,,,757000000.0,,,,769000000.0,,,
OperatingLeaseWeightedAverageDiscountRatePercent / pure,,,,,,,,,0.044,0.044,0.043,0.041,0.044,0.044,0.043,0.041,0.037,0.037,0.037,0.037,0.033,0.033,0.033,0.033,0.031,0.031,0.031,0.031,0.033,0.039,0.039,0.039,0.043,0.043,0.043
OtherAssetsCurrent / USD,,633000000.0,633000000.0,872000000.0,872000000.0,872000000.0,633000000.0,872000000.0,659000000.0,659000000.0,659000000.0,659000000.0,949000000.0,949000000.0,949000000.0,949000000.0,2280000000.0,2280000000.0,2280000000.0,2280000000.0,1582000000.0,1582000000.0,1582000000.0,1582000000.0,1559000000.0,1559000000.0,1559000000.0,1559000000.0,1486000000.0,1486000000.0,1486000000.0,1486000000.0,1771000000.0,1771000000.0,1771000000.0
OtherAssetsNoncurrent / USD,,573000000.0,573000000.0,2073000000.0,2073000000.0,2073000000.0,573000000.0,2073000000.0,1838000000.0,1838000000.0,1838000000.0,1838000000.0,3001000000.0,3001000000.0,3001000000.0,3001000000.0,2866000000.0,2866000000.0,2866000000.0,2866000000.0,2943000000.0,2943000000.0,2943000000.0,2943000000.0,2781000000.0,2781000000.0,2781000000.0,2781000000.0,3043000000.0,3043000000.0,3043000000.0,3043000000.0,2982000000.0,2982000000.0,2982000000.0
OtherComprehensiveIncomeLossBeforeReclassificationsBeforeTax / USD,,,,,,,,,,,,-579000000.0,171000000.0,2000000.0,-116000000.0,-54000000.0,-272000000.0,-233000000.0,-164000000.0,-10000000.0,-51000000.0,132000000.0,-41000000.0,-220000000.0,-12000000.0,-162000000.0,-512000000.0,-293000000.0,-59000000.0,167000000.0,34000000.0,151000000.0,-62000000.0,,
OtherComprehensiveIncomeLossCashFlowHedgeGainLossAfterReclassificationAndTax / USD,,,,,,,,,4000000.0,1000000.0,3000000.0,12000000.0,4000000.0,1000000.0,3000000.0,12000000.0,-8000000.0,-8000000.0,-6000000.0,12000000.0,6000000.0,-11000000.0,-13000000.0,-5000000.0,1000000.0,1000000.0,1000000.0,-16000000.0,-1000000.0,11000000.0,-3000000.0,2000000.0,2000000.0,-2000000.0,6000000.0
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax / USD,,-161000000.0,-617000000.0,46000000.0,-73000000.0,192000000.0,-416000000.0,-416000000.0,312000000.0,-224000000.0,-312000000.0,-14000000.0,166000000.0,27000000.0,-96000000.0,-502000000.0,-277000000.0,-236000000.0,-101000000.0,53000000.0,-51000000.0,107000000.0,-51000000.0,175000000.0,17000000.0,-153000000.0,-474000000.0,-305000000.0,-61000000.0,169000000.0,47000000.0,-269000000.0,-63000000.0,-192000000.0,-50000000.0
OtherComprehensiveIncomeLossNetOfTax / USD,0.0,-97000000.0,-579000000.0,75000000.0,-66000000.0,-66000000.0,-370000000.0,-370000000.0,316000000.0,-223000000.0,-313000000.0,-66000000.0,172000000.0,16000000.0,-99000000.0,-573000000.0,-265000000.0,-216000000.0,-133000000.0,-8000000.0,-42000000.0,149000000.0,14000000.0,43000000.0,26000000.0,-120000000.0,-468000000.0,-151000000.0,-55000000.0,176000000.0,64000000.0,-281000000.0,-59000000.0,-185000000.0,-40000000.0
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToNoncontrollingInterest / USD,,-2000000.0,11000000.0,2000000.0,3000000.0,172000000.0,14000000.0,-14000000.0,198000000.0,-139000000.0,-195000000.0,80000000.0,87000000.0,9000000.0,-33000000.0,-343000000.0,-97000000.0,-81000000.0,-52000000.0,-1000000.0,-11000000.0,28000000.0,4000000.0,0.0,,-2000000.0,-4000000.0,-16000000.0,0.0,0.0,0.0,-3000000.0,0.0,0.0,0.0
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent / USD,,0.0,0.0,0.0,0.0,102000000.0,0.0,0.0,118000000.0,-84000000.0,-118000000.0,46000000.0,85000000.0,7000000.0,-66000000.0,-230000000.0,-168000000.0,-135000000.0,-81000000.0,-7000000.0,-31000000.0,121000000.0,10000000.0,43000000.0,,-118000000.0,-464000000.0,-135000000.0,-55000000.0,176000000.0,64000000.0,-278000000.0,-59000000.0,-185000000.0,-40000000.0
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax / USD,,-69000000.0,-40000000.0,1000000.0,3000000.0,6000000.0,-54000000.0,-54000000.0,3000000.0,-2000000.0,-3000000.0,-55000000.0,0.0,13000000.0,6000000.0,64000000.0,-22000000.0,-30000000.0,24000000.0,75000000.0,-3000000.0,-53000000.0,-78000000.0,125000000.0,-8000000.0,-32000000.0,-5000000.0,-170000000.0,-7000000.0,4000000.0,-20000000.0,14000000.0,-2000000.0,-9000000.0,-4000000.0
OtherComprehensiveIncomeLossTax / USD,,,,,,,,,,,,0.0,0.0,0.0,4000000.0,-19000000.0,4000000.0,4000000.0,2000000.0,-6000000.0,0.0,-2000000.0,1000000.0,1000000.0,2000000.0,7000000.0,13000000.0,43000000.0,1000000.0,0.0,-5000000.0,-4000000.0,1000000.0,,
OtherComprehensiveIncomeOtherNetOfTax / USD,,,,,,,,,,-59000000.0,59000000.0,60000000.0,,59000000.0,59000000.0,60000000.0,,,,,,,,,,,,,,,1000000.0,,,,1000000.0
OtherIncome / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1000000.0,,
OtherLiabilitiesCurrent / USD,,1201000000.0,1201000000.0,2038000000.0,2038000000.0,2038000000.0,1151000000.0,2038000000.0,2288000000.0,2288000000.0,2288000000.0,2288000000.0,2555000000.0,2555000000.0,2555000000.0,2555000000.0,2352000000.0,2352000000.0,2352000000.0,2352000000.0,2111000000.0,2111000000.0,2111000000.0,2111000000.0,2278000000.0,2278000000.0,2278000000.0,2278000000.0,2830000000.0,2830000000.0,2830000000.0,2830000000.0,2724000000.0,2724000000.0,2724000000.0
OtherLiabilitiesNoncurrent / USD,,495000000.0,495000000.0,889000000.0,889000000.0,889000000.0,425000000.0,889000000.0,960000000.0,960000000.0,960000000.0,960000000.0,1425000000.0,1425000000.0,1425000000.0,1425000000.0,1391000000.0,1391000000.0,1391000000.0,1391000000.0,1510000000.0,1510000000.0,1510000000.0,1510000000.0,1412000000.0,1412000000.0,1412000000.0,1412000000.0,1409000000.0,1409000000.0,1409000000.0,1409000000.0,1276000000.0,1276000000.0,1276000000.0
OtherLongTermDebt / USD,,,37000000.0,22000000.0,22000000.0,22000000.0,37000000.0,22000000.0,107000000.0,107000000.0,107000000.0,107000000.0,136000000.0,136000000.0,136000000.0,136000000.0,93000000.0,93000000.0,93000000.0,93000000.0,63000000.0,63000000.0,63000000.0,63000000.0,75000000.0,75000000.0,75000000.0,75000000.0,73000000.0,73000000.0,73000000.0,73000000.0,173000000.0,173000000.0,173000000.0
OtherNoncashIncomeExpense / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30000000.0,-22000000.0,11000000.0
OtherNonoperatingIncomeExpense / USD,,18000000.0,100000000.0,8000000.0,58000000.0,62000000.0,3000000.0,3000000.0,2000000.0,45000000.0,51000000.0,80000000.0,21000000.0,-110000000.0,-124000000.0,202000000.0,25000000.0,-219000000.0,-367000000.0,-84000000.0,-626000000.0,-689000000.0,-791000000.0,1040000000.0,-28000000.0,-597000000.0,-657000000.0,-583000000.0,386000000.0,544000000.0,638000000.0,-911000000.0,-22000000.0,48000000.0,182000000.0
OtherRestructuringCosts / USD,,,,,,,,,,,,,,,,433000000.0,,,,28000000.0,,75000000.0,75000000.0,963000000.0,66000000.0,412000000.0,501000000.0,131000000.0,,6000000.0,3000000.0,509000000.0,,,
PaymentsForProceedsFromOtherInvestingActivities / USD,,36000000.0,-16000000.0,-1000000.0,-1000000.0,173000000.0,67000000.0,52000000.0,65000000.0,-68000000.0,-139000000.0,275000000.0,21000000.0,90000000.0,-13000000.0,-36000000.0,-7000000.0,-56000000.0,-109000000.0,-30000000.0,-6000000.0,-171000000.0,-200000000.0,-39000000.0,89000000.0,-7000000.0,-11000000.0,52000000.0,-35000000.0,-75000000.0,149000000.0,51000000.0,-13000000.0,6000000.0,40000000.0
PaymentsForRepurchaseOfCommonStock / USD,,,0.0,0.0,0.0,0.0,0.0,0.0,190000000.0,387000000.0,387000000.0,174000000.0,,,,387000000.0,,,0.0,0.0,0.0,0.0,106000000.0,0.0,236000000.0,462000000.0,727000000.0,434000000.0,0.0,99000000.0,219000000.0,828000000.0,158000000.0,324000000.0,476000000.0
PaymentsOfDividendsCommonStock / USD,,0.0,0.0,0.0,0.0,76000000.0,0.0,0.0,76000000.0,150000000.0,224000000.0,155000000.0,93000000.0,185000000.0,278000000.0,315000000.0,118000000.0,236000000.0,359000000.0,395000000.0,131000000.0,280000000.0,436000000.0,488000000.0,172000000.0,354000000.0,536000000.0,592000000.0,192000000.0,384000000.0,586000000.0,726000000.0,210000000.0,419000000.0,628000000.0
PaymentsToAcquireBusinessesNetOfCashAcquired / USD,,1000000.0,86000000.0,,,3365000000.0,1000000.0,1000000.0,,0.0,20000000.0,3365000000.0,,,,,,,,,,,,,,86000000.0,86000000.0,87000000.0,,282000000.0,301000000.0,767000000.0,,,0.0
PaymentsToAcquireProductiveAssets / USD,,330000000.0,607000000.0,76000000.0,143000000.0,417000000.0,424000000.0,424000000.0,177000000.0,411000000.0,653000000.0,665000000.0,294000000.0,594000000.0,873000000.0,995000000.0,365000000.0,602000000.0,801000000.0,1240000000.0,221000000.0,392000000.0,590000000.0,974000000.0,268000000.0,494000000.0,720000000.0,856000000.0,310000000.0,587000000.0,868000000.0,989000000.0,333000000.0,625000000.0,925000000.0
PensionAndOtherPostretirementDefinedBenefitPlansLiabilitiesNoncurrent / USD,,519000000.0,519000000.0,1172000000.0,1172000000.0,1172000000.0,519000000.0,1172000000.0,1018000000.0,1018000000.0,1018000000.0,1018000000.0,1079000000.0,1079000000.0,1079000000.0,1079000000.0,1217000000.0,1217000000.0,1217000000.0,1217000000.0,1110000000.0,1110000000.0,1110000000.0,1110000000.0,960000000.0,960000000.0,960000000.0,960000000.0,978000000.0,978000000.0,978000000.0,978000000.0,988000000.0,988000000.0,988000000.0
PreferredStockSharesAuthorized / shares,,50000000.0,50000000.0,50000000.0,50000000.0,50000000.0,50000000.0,50000000.0,50000000.0,50000000.0,50000000.0,50000000.0,50000000.0,50000000.0,50000000.0,50000000.0,50000000.0,50000000.0,50000000.0,50000000.0,50000000.0,50000000.0,50000000.0,50000000.0,50000000.0,50000000.0,50000000.0,50000000.0,50000000.0,50000000.0,50000000.0,50000000.0,50000000.0,50000000.0,50000000.0
ProceedsFromDivestitureOfBusinesses / USD,,,181000000.0,,,,0.0,0.0,,,,20000000.0,,,,453000000.0,,,,77000000.0,,,,187000000.0,,0.0,0.0,70000000.0,,293000000.0,293000000.0,0.0,,,0.0
ProceedsFromPaymentsForOtherFinancingActivities / USD,,-135000000.0,16000000.0,2000000.0,14000000.0,-239000000.0,-137000000.0,-137000000.0,-8000000.0,4000000.0,-6000000.0,-184000000.0,3000000.0,12000000.0,41000000.0,-7000000.0,-26000000.0,-21000000.0,-15000000.0,48000000.0,-32000000.0,-33000000.0,-24000000.0,-22000000.0,-37000000.0,-52000000.0,-34000000.0,-65000000.0,-58000000.0,-67000000.0,-56000000.0,-38000000.0,-59000000.0,-61000000.0,-55000000.0
ProceedsFromSaleOfEquitySecuritiesFvNi / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,26000000.0,147000000.0,,,372000000.0,26000000.0,,,21000000.0
ProceedsFromSaleOfProductiveAssets / USD,,21000000.0,30000000.0,8000000.0,12000000.0,76000000.0,20000000.0,20000000.0,108000000.0,181000000.0,330000000.0,172000000.0,59000000.0,121000000.0,201000000.0,458000000.0,40000000.0,109000000.0,141000000.0,264000000.0,41000000.0,91000000.0,178000000.0,187000000.0,91000000.0,143000000.0,189000000.0,315000000.0,46000000.0,87000000.0,150000000.0,217000000.0,51000000.0,101000000.0,145000000.0
ProfitLoss / USD,0.0,187000000.0,-631000000.0,66000000.0,46000000.0,46000000.0,185000000.0,185000000.0,-19000000.0,-57000000.0,-19000000.0,46000000.0,71000000.0,60000000.0,177000000.0,283000000.0,-16098000000.0,-16442000000.0,-16712000000.0,271000000.0,-605000000.0,-682000000.0,-666000000.0,-15761000000.0,80000000.0,-757000000.0,-766000000.0,-330000000.0,581000000.0,995000000.0,1519000000.0,-578000000.0,463000000.0,1044000000.0,1817000000.0
PropertyPlantAndEquipmentGross / USD,,4390000000.0,4390000000.0,,,,4390000000.0,9776000000.0,,,,9853000000.0,,,,10624000000.0,,,,10473000000.0,,,,9880000000.0,,,,9659000000.0,,,,10570000000.0,,,
PropertyPlantAndEquipmentNet / USD,,2325000000.0,2554000000.0,6959000000.0,6959000000.0,6959000000.0,2325000000.0,2325000000.0,6228000000.0,6228000000.0,6228000000.0,6959000000.0,6240000000.0,6240000000.0,6240000000.0,6228000000.0,5358000000.0,5358000000.0,5358000000.0,6240000000.0,4877000000.0,4877000000.0,4877000000.0,4877000000.0,4538000000.0,4538000000.0,4538000000.0,4538000000.0,4893000000.0,4893000000.0,4893000000.0,4893000000.0,5127000000.0,5127000000.0,5127000000.0
ProvisionForDoubtfulAccounts / USD,,,,,,,,159000000.0,,,,47000000.0,,,,48000000.0,,,,66000000.0,,,,111000000.0,,,,69000000.0,,,,79000000.0,,,
PurchaseObligationDueAfterFifthYear / USD,,,13000000.0,,,,13000000.0,8000000.0,,,,15000000.0,,,,18000000.0,,,,65000000.0,,,,31000000.0,,,,27000000.0,,,,29000000.0,,,
PurchaseObligationDueInFifthYear / USD,,,23000000.0,,,,23000000.0,5000000.0,,,,12000000.0,,,,5000000.0,,,,40000000.0,,,,113000000.0,,,,47000000.0,,,,7000000.0,,,
PurchaseObligationDueInFourthYear / USD,,,36000000.0,,,,36000000.0,20000000.0,,,,9000000.0,,,,8000000.0,,,,46000000.0,,,,119000000.0,,,,215000000.0,,,,95000000.0,,,
PurchaseObligationDueInNextTwelveMonths / USD,,,962000000.0,,,,962000000.0,1388000000.0,,,,1304000000.0,,,,838000000.0,,,,1304000000.0,,,,1584000000.0,,,,1871000000.0,,,,1855000000.0,,,
PurchaseObligationDueInSecondYear / USD,,,45000000.0,,,,45000000.0,51000000.0,,,,170000000.0,,,,86000000.0,,,,119000000.0,,,,377000000.0,,,,366000000.0,,,,308000000.0,,,
PurchaseObligationDueInThirdYear / USD,,,42000000.0,,,,42000000.0,35000000.0,,,,61000000.0,,,,37000000.0,,,,127000000.0,,,,267000000.0,,,,220000000.0,,,,240000000.0,,,
ReceivablesNetCurrent / USD,,2563000000.0,2563000000.0,6015000000.0,6015000000.0,6015000000.0,2564000000.0,6015000000.0,5969000000.0,5969000000.0,5969000000.0,5969000000.0,6416000000.0,6416000000.0,6416000000.0,6416000000.0,5622000000.0,5622000000.0,5622000000.0,5622000000.0,5651000000.0,5651000000.0,5651000000.0,5651000000.0,5958000000.0,5958000000.0,5958000000.0,5958000000.0,7075000000.0,7075000000.0,7075000000.0,7075000000.0,7122000000.0,7122000000.0,7122000000.0
ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodBeforeTax / USD,,,,,,,,,,,,-6000000.0,-1000000.0,-14000000.0,-21000000.0,-27000000.0,-11000000.0,-21000000.0,-33000000.0,-47000000.0,-9000000.0,-15000000.0,-56000000.0,-70000000.0,-40000000.0,-49000000.0,-57000000.0,-55000000.0,-5000000.0,-9000000.0,-25000000.0,-20000000.0,-4000000.0,,
RelatedPartyTransactionPurchasesFromRelatedParty / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276000000.0,432000000.0
RepaymentsOfLongTermDebt / USD,,,0.0,0.0,0.0,0.0,0.0,0.0,648000000.0,648000000.0,673000000.0,177000000.0,48000000.0,,,684000000.0,,,,570000000.0,,,,42000000.0,,,,1313000000.0,,0.0,0.0,0.0,,125000000.0,134000000.0
ResearchAndDevelopmentExpense / USD,0.0,253000000.0,408000000.0,,,,352000000.0,352000000.0,,,,501000000.0,,,,700000000.0,,,,687000000.0,,,,595000000.0,,,,492000000.0,,,,552000000.0,164000000.0,322000000.0,480000000.0
RestructuringAndRelatedCostIncurredCost / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000000.0,6000000.0,6000000.0,,,
RestructuringCharges / USD,,255000000.0,314000000.0,35000000.0,73000000.0,264000000.0,293000000.0,293000000.0,125000000.0,193000000.0,242000000.0,385000000.0,62000000.0,107000000.0,145000000.0,304000000.0,435000000.0,478000000.0,668000000.0,314000000.0,,130000000.0,144000000.0,903000000.0,4000000.0,29000000.0,174000000.0,138000000.0,56000000.0,152000000.0,158000000.0,196000000.0,0.0,,
RestructuringSettlementAndImpairmentProvisions / USD,,452000000.0,411000000.0,42000000.0,101000000.0,292000000.0,147000000.0,516000000.0,162000000.0,308000000.0,374000000.0,412000000.0,,,,,,,,,80000000.0,205000000.0,219000000.0,1866000000.0,70000000.0,441000000.0,676000000.0,269000000.0,56000000.0,158000000.0,161000000.0,705000000.0,,,
RetainedEarningsAccumulatedDeficit / USD,,0.0,0.0,-103000000.0,-103000000.0,-103000000.0,0.0,-103000000.0,25000000.0,25000000.0,25000000.0,25000000.0,0.0,0.0,0.0,0.0,-9942000000.0,-9942000000.0,-9942000000.0,-9942000000.0,-10160000000.0,-10160000000.0,-10160000000.0,-10160000000.0,-10761000000.0,-10761000000.0,-10761000000.0,-10761000000.0,-8819000000.0,-8819000000.0,-8819000000.0,-8819000000.0,-5840000000.0,-5840000000.0,-5840000000.0
RevenueFromContractWithCustomerExcludingAssessedTax / USD,,,,3064000000.0,,,,13082000000.0,5399000000.0,10947000000.0,16612000000.0,17179000000.0,5615000000.0,11608000000.0,17490000000.0,22877000000.0,5425000000.0,10160000000.0,15210000000.0,23838000000.0,4782000000.0,9924000000.0,15017000000.0,20705000000.0,4835000000.0,9882000000.0,15251000000.0,20502000000.0,5716000000.0,12030000000.0,18671000000.0,21156000000.0,6418000000.0,13557000000.0,20465000000.0
RevenueRemainingPerformanceObligation / USD,,,,21300000000.0,20900000000.0,20800000000.0,21000000000.0,21000000000.0,21300000000.0,20900000000.0,20800000000.0,21000000000.0,20500000000.0,20600000000.0,22200000000.0,22900000000.0,22700000000.0,22900000000.0,23000000000.0,23400000000.0,23200000000.0,23800000000.0,23500000000.0,23600000000.0,29600000000.0,31000000000.0,32400000000.0,33500000000.0,32700000000.0,33500000000.0,33400000000.0,33100000000.0,33200000000.0,34000000000.0,35300000000.0
SellingGeneralAndAdministrativeExpense / USD,0.0,1476000000.0,2115000000.0,492000000.0,953000000.0,1748000000.0,1926000000.0,1926000000.0,674000000.0,1336000000.0,1944000000.0,2535000000.0,704000000.0,1404000000.0,2083000000.0,2699000000.0,675000000.0,1265000000.0,1830000000.0,2832000000.0,587000000.0,1229000000.0,1836000000.0,2404000000.0,621000000.0,1245000000.0,1865000000.0,2470000000.0,655000000.0,1351000000.0,1977000000.0,2510000000.0,618000000.0,1261000000.0,1873000000.0
ShareBasedCompensation / USD,,,,,,,,,,,,,,,,,,,,,,,,210000000.0,52000000.0,102000000.0,155000000.0,205000000.0,49000000.0,98000000.0,148000000.0,207000000.0,51000000.0,101000000.0,154000000.0
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber / shares,,,,,,,,5389000.0,,,,5155000.0,,,,5882000.0,,,,4719000.0,,,,2907000.0,,,,2241000.0,,,,1425000.0,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice / USD/shares,,,,,,,,34.27,,,,35.68,,,,34.32,,,,32.18,,,,33.02,,,,33.92,,,,31.99,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue / USD,,,3000000.0,,,,3000000.0,6000000.0,,,,2000000.0,,,,,,,,1000000.0,,,,12000000.0,,,,3000000.0,,,,3000000.0,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod / shares,,,,,,,,684000.0,,,,633000.0,,,,816000.0,,,,1587000.0,,,,681000.0,,,,174000.0,,,,425000.0,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue / USD,,,20000000.0,,,,20000000.0,1000000.0,,,,7000000.0,,,,,,,,2000000.0,,,,5000000.0,,,,6000000.0,,,,13000000.0,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber / shares,,,6822000.0,,,,,7841000.0,,,,7538000.0,,,,8410000.0,,,,7285000.0,,,,5249000.0,,,,2907000.0,,,,2241000.0,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice / USD/shares,,,,,,,,35.59,,,,34.76,,,,32.5,,,,32.63,,,,31.25,,,,33.02,,,,33.92,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice / USD/shares,,,,,,,,25.59,,,,18.96,,,,21.8,,,,22.48,,,,25.82,,,,26.44,,,,33.21,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice / USD/shares,,,,,,,,54.41,,,,36.85,,,,33.9,,,,40.13,,,,36.97,,,,39.79,,,,41.1,,,
SharePrice / USD/shares,,,31.64,,,,31.64,21.5,,,,25.63,9.33,9.33,9.33,9.33,9.33,9.33,9.33,9.33,,,,29.53,,,,34.18,,,,41.02,,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1 / USD,,,,,,,,,,,,2000000.0,,,,,,,,2000000.0,,,,5000000.0,,,,6000000.0,,,,13000000.0,,,
ShortTermLeaseCost / USD,,,,,,,,,123000000.0,342000000.0,544000000.0,706000000.0,165000000.0,342000000.0,544000000.0,706000000.0,161000000.0,280000000.0,382000000.0,706000000.0,99000000.0,210000000.0,328000000.0,477000000.0,109000000.0,224000000.0,351000000.0,440000000.0,128000000.0,251000000.0,377000000.0,477000000.0,140000000.0,270000000.0,390000000.0
StockIssuedDuringPeriodSharesStockOptionsExercised / shares,,,,,,,,683000.0,,,,491000.0,,,,17000.0,,,,438000.0,,,,1661000.0,,,,492000.0,,,,391000.0,,,
StockRepurchaseProgramRemainingAuthorizedRepurchaseAmount1 / USD,,,,,,,,,,,,,,,,,,,,,,,,2800000000.0,,2700000000.0,2500000000.0,2200000000.0,2100000000.0,1900000000.0,1700000000.0,1700000000.0,1500000000.0,1300000000.0,1300000000.0
StockRepurchasedAndRetiredDuringPeriodShares / shares,,,,,,,,,,,,,,,,,,,,,,,,17600000.0,,14800000.0,25500000.0,29700000.0,0.0,3600000.0,7000000.0,16300000.0,5400000.0,10500000.0,15000000.0
StockRepurchasedAndRetiredDuringPeriodValue / USD,,,501000000.0,500000000.0,1000000000.0,1000000000.0,501000000.0,,500000000.0,1000000000.0,1000000000.0,501000000.0,,,,374000000.0,,,106000000.0,434000000.0,236000000.0,462000000.0,106000000.0,434000000.0,236000000.0,462000000.0,727000000.0,434000000.0,158000000.0,99000000.0,219000000.0,828000000.0,158000000.0,324000000.0,476000000.0
StockholdersEquity / USD,0.0,14688000000.0,14688000000.0,14277000000.0,14277000000.0,14277000000.0,14113000000.0,14277000000.0,17465000000.0,17465000000.0,17465000000.0,17465000000.0,21929000000.0,21929000000.0,21929000000.0,21929000000.0,12893000000.0,12893000000.0,12893000000.0,12893000000.0,14830000000.0,14830000000.0,14830000000.0,14830000000.0,14394000000.0,14394000000.0,14394000000.0,14394000000.0,15368000000.0,15368000000.0,15368000000.0,15368000000.0,16895000000.0,16895000000.0,16895000000.0
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest / USD,,14545000000.0,16386000000.0,14280000000.0,14280000000.0,14280000000.0,14545000000.0,38410000000.0,38410000000.0,38410000000.0,38410000000.0,14280000000.0,35013000000.0,35013000000.0,35013000000.0,38410000000.0,34499000000.0,34499000000.0,34499000000.0,35013000000.0,18242000000.0,18242000000.0,18242000000.0,34499000000.0,16746000000.0,16746000000.0,16746000000.0,18242000000.0,14525000000.0,14525000000.0,14525000000.0,16746000000.0,15519000000.0,15519000000.0,15519000000.0
StockholdersEquityOther / USD,,-87000000.0,,-10000000.0,-4000000.0,48000000.0,,,6000000.0,-6000000.0,48000000.0,24000000.0,23000000.0,22000000.0,-19000000.0,24000000.0,21000000.0,16000000.0,11000000.0,-31000000.0,34000000.0,36000000.0,38000000.0,5000000.0,36000000.0,69000000.0,37000000.0,37000000.0,59000000.0,49000000.0,56000000.0,15000000.0,56000000.0,15000000.0,3000000.0
SupplierFinanceProgramObligationCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,275000000.0,,,,332000000.0,,411000000.0,411000000.0
SupplierFinanceProgramObligationIncrease / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1484000000.0,,,
SupplierFinanceProgramObligationPeriodIncreaseDecrease / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1405000000.0,,,
TreasuryStockAcquiredAverageCostPerShare / USD/shares,,,,,,,,,,,,,,,,,,,,,,,,24.63,,31.13,28.47,27.91,29.32,27.66,31.45,33.09,29.32,30.72,31.66
UnbilledContractsReceivable / USD,,1967000000.0,1967000000.0,2044000000.0,2044000000.0,2044000000.0,1509000000.0,2044000000.0,1894000000.0,1894000000.0,1894000000.0,1894000000.0,1881000000.0,1881000000.0,1881000000.0,1881000000.0,2001000000.0,2001000000.0,2001000000.0,2001000000.0,1598000000.0,1598000000.0,1598000000.0,1598000000.0,1503000000.0,1503000000.0,1503000000.0,1503000000.0,1756000000.0,1756000000.0,1756000000.0,1756000000.0,1730000000.0,1730000000.0,1730000000.0
UndistributedEarningsOfForeignSubsidiaries / USD,,,8000000000.0,,,,8000000000.0,6300000000.0,,,,6700000000.0,,,,6000000000.0,,,,4400000000.0,,,,3323000000.0,,,,3708000000.0,,,,4659000000.0,,,
UnrecognizedTaxBenefits / USD,,,100000000.0,,,,100000000.0,94000000.0,,,,395000000.0,,,,472000000.0,,,,451000000.0,,,,483000000.0,,,,531000000.0,,,,496000000.0,,,
