fact_unit,2019-05-03,2019-07-25,2019-10-25,2020-02-07,2020-05-01,2020-07-24,2020-10-23,2021-02-05,2021-04-23,2021-07-23,2021-10-22,2022-02-04,2022-04-22,2022-07-22,2022-10-21,2023-02-01,2023-04-26,2023-07-26,2023-10-25,2024-01-31,2024-04-26,2024-07-26,2024-10-25,2025-02-04,2025-04-25,2025-07-25,2025-10-24
IncreaseDecreaseInOtherOperatingCapitalNet / USD,684000000.0,-965000000.0,-1139000000.0,258000000.0,-274000000.0,-607000000.0,-715000000.0,731000000.0,254000000.0,502000000.0,994000000.0,586000000.0,295000000.0,4000000.0,-252000000.0,-590000000.0,493000000.0,441000000.0,736000000.0,5000000.0,-33000000.0,64000000.0,-153000000.0,1065000000.0,425000000.0,988000000.0,589000000.0
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements / shares,,9300000.0,0.0,0.0,0.0,2600000.0,2800000.0,0.0,1800000.0,1300000.0,0.0,0.0,5000000.0,5500000.0,5500000.0,1800000.0,5200000.0,5400000.0,4900000.0,5400000.0,0.0,3100000.0,3300000.0,4600000.0,1000000.0,1400000.0,1400000.0
IntangibleAssetsGrossExcludingGoodwill / USD,10675000000.0,7571000000.0,7604000000.0,7604000000.0,7645000000.0,7645000000.0,7645000000.0,7645000000.0,7780000000.0,7780000000.0,7780000000.0,7780000000.0,7606000000.0,7606000000.0,7606000000.0,7606000000.0,,,,7464000000.0,,,,7446000000.0,,,
IntangibleAssetsNetExcludingGoodwill / USD,4913000000.0,4729000000.0,4225000000.0,4225000000.0,3759000000.0,3759000000.0,3759000000.0,3759000000.0,3352000000.0,3352000000.0,3352000000.0,3352000000.0,2881000000.0,2881000000.0,2881000000.0,2881000000.0,2442000000.0,2442000000.0,2442000000.0,2442000000.0,2072000000.0,2072000000.0,2072000000.0,2072000000.0,1721000000.0,1721000000.0,1721000000.0
InterestCostsCapitalized / USD,,243000000.0,,240000000.0,,,,88000000.0,,,,80000000.0,,,,64000000.0,,,,59000000.0,,,,63000000.0,,,
InterestExpenseDebt / USD,,827000000.0,781000000.0,914000000.0,241000000.0,478000000.0,711000000.0,1063000000.0,215000000.0,415000000.0,617000000.0,933000000.0,196000000.0,383000000.0,561000000.0,827000000.0,167000000.0,332000000.0,487000000.0,731000000.0,185000000.0,357000000.0,549000000.0,662000000.0,199000000.0,396000000.0,595000000.0
InterestIncomeOther / USD,,75000000.0,60000000.0,66000000.0,18000000.0,39000000.0,58000000.0,82000000.0,15000000.0,21000000.0,27000000.0,81000000.0,8000000.0,21000000.0,35000000.0,38000000.0,28000000.0,64000000.0,105000000.0,55000000.0,76000000.0,142000000.0,186000000.0,173000000.0,65000000.0,107000000.0,143000000.0
InterestPaidNet / USD,,1162000000.0,,1115000000.0,,,,1143000000.0,,,,993000000.0,,,,842000000.0,,,,801000000.0,,,,675000000.0,,,
InventoryAdjustments / USD,,,,,-114000000.0,-114000000.0,-114000000.0,,-34000000.0,-34000000.0,-34000000.0,,485000000.0,485000000.0,485000000.0,,484000000.0,484000000.0,484000000.0,,309000000.0,309000000.0,309000000.0,,413000000.0,413000000.0,413000000.0
InventoryFinishedGoods / USD,5640000000.0,3888000000.0,4313000000.0,4313000000.0,3505000000.0,3505000000.0,3505000000.0,3505000000.0,3140000000.0,3140000000.0,3140000000.0,3140000000.0,4554000000.0,4554000000.0,4554000000.0,4554000000.0,4150000000.0,4150000000.0,4150000000.0,4150000000.0,3413000000.0,3413000000.0,3413000000.0,3413000000.0,3773000000.0,3773000000.0,3773000000.0
InventoryGross / USD,9675000000.0,6215000000.0,7148000000.0,7148000000.0,6100000000.0,6100000000.0,6100000000.0,6100000000.0,5667000000.0,5667000000.0,5667000000.0,5667000000.0,7857000000.0,7857000000.0,7857000000.0,7857000000.0,7472000000.0,7472000000.0,7472000000.0,7472000000.0,6385000000.0,6385000000.0,6385000000.0,6385000000.0,6957000000.0,6957000000.0,6957000000.0
InventoryLIFOReserve / USD,415000000.0,170000000.0,249000000.0,249000000.0,,,,-114000000.0,,,,-34000000.0,,,,485000000.0,,,,484000000.0,,,,309000000.0,,,
InventoryNet / USD,9260000000.0,6045000000.0,6899000000.0,6899000000.0,6214000000.0,6214000000.0,6214000000.0,6214000000.0,5701000000.0,5701000000.0,5701000000.0,5701000000.0,7372000000.0,7372000000.0,7372000000.0,7372000000.0,6988000000.0,6988000000.0,6988000000.0,6988000000.0,6076000000.0,6076000000.0,6076000000.0,6076000000.0,6544000000.0,6544000000.0,6544000000.0
InventoryRawMaterials / USD,941000000.0,631000000.0,674000000.0,674000000.0,628000000.0,628000000.0,628000000.0,628000000.0,598000000.0,598000000.0,598000000.0,598000000.0,822000000.0,822000000.0,822000000.0,822000000.0,954000000.0,954000000.0,954000000.0,954000000.0,746000000.0,746000000.0,746000000.0,746000000.0,822000000.0,822000000.0,822000000.0
InventoryWorkInProcess / USD,2214000000.0,906000000.0,1335000000.0,1335000000.0,1122000000.0,1122000000.0,1122000000.0,1122000000.0,996000000.0,996000000.0,996000000.0,996000000.0,1615000000.0,1615000000.0,1615000000.0,1615000000.0,1476000000.0,1476000000.0,1476000000.0,1476000000.0,1234000000.0,1234000000.0,1234000000.0,1234000000.0,1323000000.0,1323000000.0,1323000000.0
InvestmentsFairValueDisclosure / USD,1699000000.0,1512000000.0,1699000000.0,1699000000.0,1584000000.0,1584000000.0,1584000000.0,1584000000.0,1674000000.0,1674000000.0,1674000000.0,1674000000.0,2079000000.0,2079000000.0,2079000000.0,2079000000.0,1757000000.0,1757000000.0,1757000000.0,1757000000.0,1877000000.0,1877000000.0,1877000000.0,1877000000.0,2047000000.0,2047000000.0,2047000000.0
LeaseCost / USD,298000000.0,499000000.0,793000000.0,994000000.0,230000000.0,499000000.0,793000000.0,994000000.0,256000000.0,495000000.0,737000000.0,994000000.0,261000000.0,553000000.0,834000000.0,974000000.0,302000000.0,632000000.0,997000000.0,1210000000.0,377000000.0,838000000.0,1291000000.0,1390000000.0,474000000.0,974000000.0,1486000000.0
LesseeOperatingLeaseLiabilityPaymentsDue / USD,2637000000.0,2342000000.0,2342000000.0,2342000000.0,2401000000.0,2321000000.0,2245000000.0,2285000000.0,2205000000.0,2135000000.0,2143000000.0,1741000000.0,1666000000.0,1591000000.0,1548000000.0,1544000000.0,,,,1620000000.0,,,,1548000000.0,,,
LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive / USD,978000000.0,855000000.0,855000000.0,855000000.0,806000000.0,808000000.0,,703000000.0,,,,570000000.0,,,,470000000.0,,,,421000000.0,,,,388000000.0,,,
LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths / USD,,,,,,,443000000.0,477000000.0,398000000.0,408000000.0,434000000.0,346000000.0,286000000.0,289000000.0,298000000.0,333000000.0,,,,378000000.0,,,,365000000.0,,,
LesseeOperatingLeaseLiabilityPaymentsDueYearFive / USD,253000000.0,227000000.0,227000000.0,227000000.0,218000000.0,220000000.0,806000000.0,164000000.0,704000000.0,716000000.0,744000000.0,145000000.0,569000000.0,567000000.0,590000000.0,129000000.0,,,,135000000.0,,,,109000000.0,,,
LesseeOperatingLeaseLiabilityPaymentsDueYearFour / USD,297000000.0,269000000.0,269000000.0,269000000.0,281000000.0,286000000.0,222000000.0,242000000.0,174000000.0,177000000.0,201000000.0,181000000.0,144000000.0,148000000.0,151000000.0,160000000.0,,,,174000000.0,,,,175000000.0,,,
LesseeOperatingLeaseLiabilityPaymentsDueYearThree / USD,328000000.0,296000000.0,296000000.0,296000000.0,349000000.0,356000000.0,288000000.0,312000000.0,253000000.0,257000000.0,273000000.0,218000000.0,179000000.0,183000000.0,186000000.0,199000000.0,,,,225000000.0,,,,230000000.0,,,
LesseeOperatingLeaseLiabilityPaymentsDueYearTwo / USD,369000000.0,329000000.0,329000000.0,329000000.0,409000000.0,419000000.0,359000000.0,387000000.0,323000000.0,330000000.0,351000000.0,281000000.0,221000000.0,225000000.0,230000000.0,253000000.0,,,,287000000.0,,,,281000000.0,,,
LesseeOperatingLeaseLiabilityUndiscountedExcessAmount / USD,561000000.0,586000000.0,426000000.0,416000000.0,395000000.0,371000000.0,352000000.0,348000000.0,323000000.0,314000000.0,302000000.0,278000000.0,268000000.0,258000000.0,259000000.0,260000000.0,,,,259000000.0,,,,246000000.0,,,
LettersOfCreditOutstandingAmount / USD,,400000000.0,,400000000.0,,,,400000000.0,,,,400000000.0,,,,600000000.0,,,,600000000.0,,,,600000000.0,,,
LiabilitiesAndStockholdersEquity / USD,77378000000.0,85852000000.0,83699000000.0,83699000000.0,60524000000.0,60524000000.0,60524000000.0,60524000000.0,61470000000.0,61470000000.0,61470000000.0,61470000000.0,62990000000.0,62990000000.0,62990000000.0,62990000000.0,60603000000.0,60603000000.0,60603000000.0,60603000000.0,57967000000.0,57967000000.0,57967000000.0,57967000000.0,57312000000.0,57312000000.0,57312000000.0
LiabilitiesCurrent / USD,13755000000.0,14580000000.0,15547000000.0,15547000000.0,10679000000.0,10679000000.0,10679000000.0,10679000000.0,11108000000.0,11108000000.0,11108000000.0,11108000000.0,13226000000.0,13226000000.0,13226000000.0,13226000000.0,11331000000.0,11331000000.0,11331000000.0,11331000000.0,9957000000.0,9957000000.0,9957000000.0,9957000000.0,10288000000.0,10288000000.0,10288000000.0
LiabilitiesOtherThanLongtermDebtNoncurrent / USD,16400000000.0,18814000000.0,15278000000.0,15278000000.0,19776000000.0,19776000000.0,19776000000.0,19776000000.0,20866000000.0,20866000000.0,20866000000.0,20866000000.0,16745000000.0,16745000000.0,16745000000.0,16745000000.0,13327000000.0,13327000000.0,13327000000.0,13327000000.0,13995000000.0,13995000000.0,13995000000.0,13995000000.0,13462000000.0,13462000000.0,13462000000.0
LiabilityForAsbestosAndEnvironmentalClaimsGross / USD,,,,,1165000000.0,1165000000.0,1165000000.0,,1098000000.0,1098000000.0,1098000000.0,,1016000000.0,1016000000.0,1016000000.0,,947000000.0,947000000.0,947000000.0,,867000000.0,867000000.0,867000000.0,,791000000.0,791000000.0,791000000.0
LifeInsuranceCorporateOrBankOwnedAmount / USD,,,,,735000000.0,735000000.0,735000000.0,735000000.0,807000000.0,,,,,,,,,,,708000000.0,526000000.0,526000000.0,526000000.0,526000000.0,558000000.0,558000000.0,558000000.0
LineOfCreditFacilityMaximumBorrowingCapacity / USD,12130000000.0,12137000000.0,9617000000.0,9428000000.0,8765000000.0,8673000000.0,7825000000.0,8100000000.0,8100000000.0,8100000000.0,8100000000.0,8100000000.0,8400000000.0,8400000000.0,8400000000.0,8400000000.0,,,,8400000000.0,8400000000.0,8400000000.0,8400000000.0,8400000000.0,8400000000.0,8400000000.0,8400000000.0
LineOfCreditFacilityRemainingBorrowingCapacity / USD,7630000000.0,7637000000.0,7617000000.0,7428000000.0,7515000000.0,7423000000.0,7825000000.0,8100000000.0,8100000000.0,8100000000.0,8100000000.0,8100000000.0,8400000000.0,8400000000.0,8400000000.0,8400000000.0,,,,8400000000.0,8400000000.0,8400000000.0,8400000000.0,8400000000.0,8400000000.0,8400000000.0,8400000000.0
LongTermAccountsNotesAndLoansReceivableNetNoncurrent / USD,394000000.0,543000000.0,360000000.0,360000000.0,1063000000.0,1063000000.0,1063000000.0,1063000000.0,465000000.0,465000000.0,465000000.0,465000000.0,478000000.0,478000000.0,478000000.0,478000000.0,666000000.0,666000000.0,666000000.0,666000000.0,438000000.0,438000000.0,438000000.0,438000000.0,380000000.0,380000000.0,380000000.0
LongTermDebt / USD,19594000000.0,20505000000.0,19591000000.0,19591000000.0,16410000000.0,16410000000.0,16410000000.0,16410000000.0,16951000000.0,16951000000.0,16951000000.0,16951000000.0,14511000000.0,14511000000.0,14511000000.0,14511000000.0,15060000000.0,,,,,,,,16208000000.0,,
LongTermDebtAndCapitalLeaseObligations / USD,19254000000.0,19757000000.0,19253000000.0,19253000000.0,15975000000.0,15975000000.0,15975000000.0,15975000000.0,16491000000.0,16491000000.0,16491000000.0,16491000000.0,14280000000.0,14280000000.0,14280000000.0,14280000000.0,14698000000.0,14698000000.0,14698000000.0,14698000000.0,14907000000.0,14907000000.0,14907000000.0,14907000000.0,15711000000.0,15711000000.0,15711000000.0
LongTermDebtAndCapitalLeaseObligationsCurrent / USD,340000000.0,748000000.0,338000000.0,338000000.0,435000000.0,435000000.0,435000000.0,435000000.0,460000000.0,460000000.0,460000000.0,460000000.0,231000000.0,231000000.0,231000000.0,231000000.0,362000000.0,362000000.0,362000000.0,362000000.0,117000000.0,117000000.0,117000000.0,117000000.0,497000000.0,497000000.0,497000000.0
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths / USD,,338000000.0,,435000000.0,,,500000000.0,460000000.0,187000000.0,189000000.0,191000000.0,231000000.0,391000000.0,388000000.0,390000000.0,362000000.0,,,,115000000.0,520000000.0,523000000.0,525000000.0,495000000.0,149000000.0,152000000.0,207000000.0
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive / USD,500000000.0,480000000.0,2509000000.0,1528000000.0,1504000000.0,1506000000.0,788000000.0,717000000.0,781000000.0,793000000.0,801000000.0,828000000.0,1161000000.0,1113000000.0,1068000000.0,1209000000.0,,,,683000000.0,1438000000.0,1450000000.0,1457000000.0,1459000000.0,911000000.0,953000000.0,996000000.0
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour / USD,1507000000.0,1509000000.0,1514000000.0,2508000000.0,1693000000.0,1695000000.0,1075000000.0,1079000000.0,676000000.0,655000000.0,364000000.0,385000000.0,829000000.0,78000000.0,79000000.0,78000000.0,,,,1261000000.0,688000000.0,694000000.0,696000000.0,697000000.0,1045000000.0,1054000000.0,1061000000.0
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree / USD,4249000000.0,6247000000.0,1763000000.0,1513000000.0,225000000.0,226000000.0,415000000.0,381000000.0,1058000000.0,39000000.0,41000000.0,78000000.0,386000000.0,386000000.0,386000000.0,388000000.0,,,,120000000.0,1240000000.0,1237000000.0,1289000000.0,1244000000.0,702000000.0,742000000.0,750000000.0
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo / USD,1839000000.0,1832000000.0,379000000.0,511000000.0,491000000.0,495000000.0,270000000.0,236000000.0,340000000.0,344000000.0,345000000.0,386000000.0,81000000.0,81000000.0,84000000.0,127000000.0,,,,443000000.0,121000000.0,126000000.0,131000000.0,140000000.0,746000000.0,771000000.0,782000000.0
LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear / USD,2307000000.0,148000000.0,97000000.0,,359000000.0,277000000.0,101000000.0,,476000000.0,291000000.0,122000000.0,,207000000.0,58000000.0,34000000.0,,,,,,92000000.0,64000000.0,35000000.0,,472000000.0,317000000.0,245000000.0
LongTermInvestmentsAndReceivablesNet / USD,6865000000.0,6157000000.0,6326000000.0,6326000000.0,5055000000.0,5055000000.0,5055000000.0,5055000000.0,4567000000.0,4567000000.0,4567000000.0,4567000000.0,5716000000.0,5716000000.0,5716000000.0,5716000000.0,5048000000.0,5048000000.0,5048000000.0,5048000000.0,4445000000.0,4445000000.0,4445000000.0,4445000000.0,4679000000.0,4679000000.0,4679000000.0
MinorityInterest / USD,1186000000.0,1242000000.0,1181000000.0,1186000000.0,1180000000.0,589000000.0,587000000.0,1138000000.0,555000000.0,560000000.0,578000000.0,553000000.0,560000000.0,580000000.0,589000000.0,570000000.0,545000000.0,534000000.0,512000000.0,574000000.0,534000000.0,512000000.0,513000000.0,529000000.0,492000000.0,482000000.0,530000000.0
NetCashProvidedByUsedInFinancingActivities / USD,-853000000.0,-4014000000.0,-3921000000.0,-3325000000.0,-633000000.0,-1667000000.0,-2256000000.0,-5404000000.0,265000000.0,-879000000.0,-1809000000.0,-4095000000.0,-595000000.0,-2500000000.0,-4974000000.0,-2764000000.0,-1017000000.0,-3096000000.0,-4513000000.0,-6071000000.0,-854000000.0,-1907000000.0,-2404000000.0,-3361000000.0,566000000.0,-129000000.0,-723000000.0
NetCashProvidedByUsedInInvestingActivities / USD,-92000000.0,5092000000.0,-1310000000.0,7518000000.0,-498000000.0,-880000000.0,-1595000000.0,-2195000000.0,-153000000.0,-534000000.0,-616000000.0,-2192000000.0,-13000000.0,-768000000.0,-1535000000.0,-841000000.0,-367000000.0,-763000000.0,-1339000000.0,-2914000000.0,-150000000.0,-834000000.0,-1846000000.0,-2970000000.0,-271000000.0,-765000000.0,-1456000000.0
NetCashProvidedByUsedInOperatingActivities / USD,-158000000.0,-2957000000.0,2524000000.0,-4929000000.0,1381000000.0,2256000000.0,3980000000.0,4254000000.0,1239000000.0,2829000000.0,4596000000.0,5930000000.0,-291000000.0,1713000000.0,4434000000.0,6226000000.0,1603000000.0,3457000000.0,5397000000.0,7009000000.0,535000000.0,1882000000.0,3540000000.0,7475000000.0,464000000.0,1300000000.0,2100000000.0
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations / USD,,-3882000000.0,1707000000.0,-6443000000.0,1043000000.0,2003000000.0,3793000000.0,3096000000.0,1236000000.0,2835000000.0,4596000000.0,5713000000.0,-228000000.0,1793000000.0,4512000000.0,6252000000.0,1612000000.0,3468000000.0,5408000000.0,7069000000.0,531000000.0,1878000000.0,3536000000.0,7486000000.0,460000000.0,1292000000.0,2092000000.0
NetIncomeLoss / USD,1342000000.0,4318000000.0,3750000000.0,,556000000.0,631000000.0,964000000.0,,239000000.0,14000000.0,-11000000.0,,991000000.0,2892000000.0,4575000000.0,,1569000000.0,3230000000.0,3969000000.0,,-93000000.0,392000000.0,694000000.0,,516000000.0,955000000.0,1169000000.0
NetIncomeLossAttributableToNoncontrollingInterest / USD,35000000.0,86000000.0,102000000.0,130000000.0,45000000.0,60000000.0,74000000.0,134000000.0,19000000.0,27000000.0,51000000.0,87000000.0,15000000.0,46000000.0,69000000.0,69000000.0,-17000000.0,3000000.0,24000000.0,94000000.0,20000000.0,36000000.0,61000000.0,58000000.0,22000000.0,41000000.0,67000000.0
NetIncomeLossAvailableToCommonStockholdersBasic / USD,,3978000000.0,,465000000.0,,,,4641000000.0,237000000.0,10000000.0,-18000000.0,-1359000000.0,986000000.0,2877000000.0,4552000000.0,1225000000.0,1561000000.0,3213000000.0,3948000000.0,6311000000.0,-96000000.0,386000000.0,686000000.0,4582000000.0,513000000.0,949000000.0,1160000000.0
NetIncomeLossFromContinuingOperationsAvailableToCommonShareholdersBasic / USD,,1071000000.0,2371000000.0,-1397000000.0,124000000.0,197000000.0,528000000.0,2838000000.0,,,,-1797000000.0,,,,1216000000.0,,,,6279000000.0,,,,4558000000.0,,,
NetIncomeLossIncludingPortionAttributableToNonredeemableNoncontrollingInterest / USD,,4404000000.0,3852000000.0,595000000.0,601000000.0,691000000.0,1038000000.0,4775000000.0,258000000.0,41000000.0,,-1272000000.0,,,,1294000000.0,,,,6405000000.0,,,,4640000000.0,,,
NonoperatingIncomeExpense / USD,83000000.0,517000000.0,37000000.0,-154000000.0,69000000.0,68000000.0,369000000.0,96000000.0,-81000000.0,-28000000.0,154000000.0,461000000.0,128000000.0,125000000.0,-225000000.0,1269000000.0,148000000.0,223000000.0,292000000.0,-35000000.0,79000000.0,110000000.0,202000000.0,727000000.0,61000000.0,137000000.0,256000000.0
OperatingLeaseCost / USD,147000000.0,264000000.0,398000000.0,532000000.0,125000000.0,264000000.0,398000000.0,532000000.0,120000000.0,240000000.0,362000000.0,532000000.0,121000000.0,239000000.0,362000000.0,484000000.0,97000000.0,196000000.0,294000000.0,494000000.0,98000000.0,201000000.0,319000000.0,397000000.0,107000000.0,217000000.0,329000000.0
OperatingLeaseLiability / USD,2603000000.0,2200000000.0,2153000000.0,2160000000.0,2006000000.0,1950000000.0,1893000000.0,1937000000.0,1882000000.0,1821000000.0,1841000000.0,1463000000.0,1398000000.0,1333000000.0,1289000000.0,1284000000.0,,,,1361000000.0,,,,1302000000.0,,,
OperatingLeaseLiabilityCurrent / USD,0.0,0.0,0.0,0.0,421000000.0,421000000.0,421000000.0,421000000.0,416000000.0,416000000.0,416000000.0,416000000.0,314000000.0,314000000.0,314000000.0,314000000.0,287000000.0,287000000.0,287000000.0,287000000.0,329000000.0,329000000.0,329000000.0,329000000.0,318000000.0,318000000.0,318000000.0
OperatingLeaseLiabilityNoncurrent / USD,0.0,0.0,0.0,0.0,1739000000.0,1739000000.0,1739000000.0,1739000000.0,1521000000.0,1521000000.0,1521000000.0,1521000000.0,1149000000.0,1149000000.0,1149000000.0,1149000000.0,997000000.0,997000000.0,997000000.0,997000000.0,1032000000.0,1032000000.0,1032000000.0,1032000000.0,984000000.0,984000000.0,984000000.0
OperatingLeasePayments / USD,154000000.0,269000000.0,398000000.0,544000000.0,133000000.0,269000000.0,398000000.0,544000000.0,126000000.0,240000000.0,357000000.0,544000000.0,127000000.0,245000000.0,364000000.0,482000000.0,101000000.0,196000000.0,289000000.0,497000000.0,105000000.0,205000000.0,320000000.0,393000000.0,116000000.0,223000000.0,334000000.0
OperatingLeaseRightOfUseAsset / USD,0.0,0.0,0.0,0.0,2072000000.0,2072000000.0,2072000000.0,2072000000.0,1856000000.0,1856000000.0,1856000000.0,1856000000.0,1412000000.0,1412000000.0,1412000000.0,1412000000.0,1227000000.0,1227000000.0,1227000000.0,1227000000.0,1320000000.0,1320000000.0,1320000000.0,1320000000.0,1268000000.0,1268000000.0,1268000000.0
OperatingLeaseWeightedAverageDiscountRatePercent / pure,0.04,0.0421,0.0417,0.0409,0.0409,0.0409,0.0409,0.0409,0.0384,0.0384,0.0384,0.0384,0.0372,0.0372,0.0372,0.0372,,,,0.0449,,,,0.0482,,,
OtherAssetsCurrent / USD,852000000.0,510000000.0,712000000.0,712000000.0,658000000.0,658000000.0,679000000.0,679000000.0,889000000.0,889000000.0,889000000.0,889000000.0,934000000.0,934000000.0,934000000.0,934000000.0,1848000000.0,1848000000.0,1848000000.0,1848000000.0,1937000000.0,1937000000.0,1937000000.0,1937000000.0,993000000.0,993000000.0,993000000.0
OtherAssetsNoncurrent / USD,796000000.0,814000000.0,735000000.0,735000000.0,818000000.0,818000000.0,818000000.0,818000000.0,1249000000.0,1249000000.0,1249000000.0,1249000000.0,1456000000.0,1456000000.0,1456000000.0,1456000000.0,1363000000.0,1363000000.0,1363000000.0,1363000000.0,1323000000.0,1323000000.0,1323000000.0,1323000000.0,1228000000.0,1228000000.0,1228000000.0
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax / USD,-25000000.0,-4000000.0,-31000000.0,-46000000.0,67000000.0,100000000.0,111000000.0,-67000000.0,-100000000.0,-24000000.0,-16000000.0,115000000.0,-49000000.0,-32000000.0,-45000000.0,40000000.0,-96000000.0,-249000000.0,-371000000.0,-45000000.0,31000000.0,92000000.0,72000000.0,-312000000.0,-6000000.0,55000000.0,89000000.0
OtherComprehensiveIncomeLossCashFlowHedgeGainLossAfterReclassificationAndTax / USD,,,,,,,,,,,-100000000.0,-338000000.0,110000000.0,116000000.0,148000000.0,-76000000.0,332000000.0,469000000.0,491000000.0,123000000.0,-64000000.0,-20000000.0,-45000000.0,272000000.0,-22000000.0,-28000000.0,3000000.0
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax / USD,376000000.0,-644000000.0,-192000000.0,900000000.0,-31000000.0,36000000.0,-180000000.0,-225000000.0,-163000000.0,-100000000.0,-9000000.0,-32000000.0,-253000000.0,-188000000.0,-345000000.0,205000000.0,-164000000.0,-678000000.0,-1081000000.0,-425000000.0,101000000.0,-2000000.0,-149000000.0,-579000000.0,-122000000.0,-165000000.0,34000000.0
OtherComprehensiveIncomeLossNetOfTax / USD,483000000.0,-1155000000.0,482000000.0,1231000000.0,102000000.0,104000000.0,-127000000.0,-257000000.0,-283000000.0,21000000.0,305000000.0,-1154000000.0,942000000.0,1179000000.0,1190000000.0,-609000000.0,181000000.0,-227000000.0,-605000000.0,1878000000.0,74000000.0,72000000.0,-122000000.0,1838000000.0,-133000000.0,-104000000.0,178000000.0
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax / USD,-126000000.0,620000000.0,-373000000.0,-391000000.0,-141000000.0,-247000000.0,-355000000.0,40000000.0,-142000000.0,-283000000.0,-430000000.0,899000000.0,-1134000000.0,-1283000000.0,-1432000000.0,778000000.0,-109000000.0,-231000000.0,-356000000.0,-2225000000.0,-6000000.0,-2000000.0,0.0,-2457000000.0,-17000000.0,-34000000.0,-52000000.0
OtherInventorySupplies / USD,880000000.0,790000000.0,826000000.0,826000000.0,845000000.0,845000000.0,845000000.0,845000000.0,933000000.0,933000000.0,933000000.0,933000000.0,866000000.0,866000000.0,866000000.0,866000000.0,892000000.0,892000000.0,892000000.0,892000000.0,992000000.0,992000000.0,992000000.0,992000000.0,1039000000.0,1039000000.0,1039000000.0
OtherLiabilitiesNoncurrent / USD,5368000000.0,5193000000.0,4709000000.0,4709000000.0,6547000000.0,6547000000.0,6547000000.0,6547000000.0,6279000000.0,6279000000.0,6279000000.0,6279000000.0,6602000000.0,6602000000.0,6602000000.0,6602000000.0,6555000000.0,6555000000.0,6555000000.0,6555000000.0,6844000000.0,6844000000.0,6844000000.0,6844000000.0,6637000000.0,6637000000.0,6637000000.0
OtherLongTermInvestments / USD,2648000000.0,2507000000.0,2646000000.0,2646000000.0,2588000000.0,2588000000.0,2588000000.0,2588000000.0,2775000000.0,2775000000.0,2775000000.0,2775000000.0,3193000000.0,3193000000.0,3193000000.0,3193000000.0,2793000000.0,2793000000.0,2793000000.0,2793000000.0,2740000000.0,2740000000.0,2740000000.0,2740000000.0,3033000000.0,3033000000.0,3033000000.0
OtherNoncashIncomeExpense / USD,-98000000.0,-324000000.0,327000000.0,-451000000.0,33000000.0,115000000.0,143000000.0,-415000000.0,135000000.0,163000000.0,288000000.0,-198000000.0,-55000000.0,-224000000.0,-874000000.0,-318000000.0,-140000000.0,-92000000.0,-159000000.0,-921000000.0,-347000000.0,-492000000.0,-588000000.0,-212000000.0,-92000000.0,-155000000.0,-332000000.0
OtherNonoperatingIncomeExpense / USD,,114000000.0,,65000000.0,,,,128000000.0,,,,113000000.0,,,,84000000.0,,,,10000000.0,29000000.0,62000000.0,75000000.0,31000000.0,14000000.0,25000000.0,69000000.0
OtherNonrecurringIncomeExpense / USD,,-2492000000.0,-888000000.0,-3372000000.0,-558000000.0,-1186000000.0,-1652000000.0,-1326000000.0,-247000000.0,-293000000.0,-816000000.0,-4682000000.0,-43000000.0,-241000000.0,-715000000.0,145000000.0,-225000000.0,-302000000.0,-382000000.0,-712000000.0,-719000000.0,-787000000.0,-848000000.0,-11000000.0,-91000000.0,-147000000.0,-301000000.0
OtherReceivablesNetCurrent / USD,4136000000.0,4208000000.0,3389000000.0,3389000000.0,2711000000.0,2711000000.0,2711000000.0,2711000000.0,2551000000.0,2551000000.0,2551000000.0,2300000000.0,2713000000.0,2713000000.0,2713000000.0,2713000000.0,2144000000.0,2144000000.0,2144000000.0,2144000000.0,1896000000.0,1896000000.0,1896000000.0,1896000000.0,2108000000.0,2108000000.0,2108000000.0
PaymentsForProceedsFromOtherInvestingActivities / USD,,-46000000.0,,-34000000.0,,0.0,0.0,0.0,,29000000.0,29000000.0,0.0,0.0,0.0,10000000.0,-29000000.0,15000000.0,41000000.0,41000000.0,10000000.0,35000000.0,35000000.0,45000000.0,50000000.0,-1000000.0,-12000000.0,21000000.0
PaymentsForRepurchaseOfCommonStock / USD,,916000000.0,0.0,8100000000.0,0.0,305000000.0,406000000.0,0.0,125000000.0,125000000.0,125000000.0,500000000.0,0.0,200000000.0,600000000.0,125000000.0,600000000.0,1400000000.0,2200000000.0,1000000000.0,125000000.0,375000000.0,500000000.0,2325000000.0,200000000.0,400000000.0,494000000.0
