fact_unit,2009-08-05,2009-11-04,2010-02-05,2010-05-24,2010-08-04,2010-11-03,2011-02-02,2011-05-20,2011-08-03,2011-11-01,2012-01-31,2012-05-21,2012-07-31,2012-10-30,2013-01-29,2013-05-17,2013-07-31,2013-10-29,2014-02-03,2014-05-16,2014-08-08,2014-11-07,2015-02-09,2015-05-22,2015-08-12,2015-11-06,2016-02-04,2016-05-20,2016-08-05,2016-11-04,2017-02-03,2017-05-19,2017-08-04,2017-11-03,2018-02-02,2018-10-26,2018-11-16,2019-02-04,2019-05-24,2019-08-09,2019-11-08,2020-02-07,2020-05-28,2020-08-06,2020-11-06,2021-02-05,2021-05-21,2021-08-02,2021-11-08,2022-02-04,2022-05-20,2022-08-05,2022-11-09,2023-02-06,2023-05-25,2023-08-04,2023-11-07,2024-02-05,2024-05-16,2024-08-07,2024-10-31,2025-01-31,2025-05-15,2025-08-13,2025-11-07
AdjustmentsToAdditionalPaidInCapitalMarkToMarket / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21000000.0,21000000.0
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue / USD,,,,157000000.0,,,,154000000.0,,,,154000000.0,,,,146000000.0,,,,161000000.0,,,,165000000.0,,,,,,,,,,,,,,,,,,273000000.0,584000000.0,99000000.0,170000000.0,294000000.0,359000000.0,25000000.0,45000000.0,66000000.0,338000000.0,20000000.0,33000000.0,51000000.0,81000000.0,24000000.0,53000000.0,95000000.0,70000000.0,37000000.0,72000000.0,107000000.0,134000000.0,31000000.0,64000000.0
AdvertisingExpense / USD,,,,,,,,572000000.0,,,,615000000.0,,,,668000000.0,,,,667000000.0,,,,594000000.0,,,,436000000.0,,,,326000000.0,,,,211000000.0,,,212000000.0,,,,319000000.0,,,,279000000.0,,,,343000000.0,,,,353000000.0,,,,423000000.0,,,,405000000.0,,
AllocatedShareBasedCompensationExpense / USD,,,,,49000000.0,85000000.0,124000000.0,157000000.0,35000000.0,71000000.0,108000000.0,155000000.0,39000000.0,77000000.0,123000000.0,145000000.0,38000000.0,83000000.0,125000000.0,164000000.0,39000000.0,77000000.0,111000000.0,164000000.0,43000000.0,89000000.0,94000000.0,105000000.0,35000000.0,80000000.0,118000000.0,131000000.0,49000000.0,134000000.0,231000000.0,242000000.0,147000000.0,448000000.0,440000000.0,113000000.0,210000000.0,265000000.0,610000000.0,80000000.0,150000000.0,270000000.0,352000000.0,25000000.0,45000000.0,66000000.0,312000000.0,20000000.0,33000000.0,51000000.0,81000000.0,24000000.0,53000000.0,95000000.0,70000000.0,37000000.0,72000000.0,107000000.0,134000000.0,31000000.0,64000000.0
AllowanceForDoubtfulAccountsReceivableCurrent / USD,,,,,,,,8000000.0,,,,9000000.0,,,,5000000.0,,,,5000000.0,,,,7000000.0,,,,5000000.0,,,,,,,,8000000.0,,,5000000.0,,,,5000000.0,,,,12000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0
AmortizationOfIntangibleAssets / USD,55000000.0,111000000.0,171000000.0,225000000.0,62000000.0,125000000.0,186000000.0,233000000.0,61000000.0,128000000.0,198000000.0,247000000.0,71000000.0,189000000.0,284000000.0,385000000.0,90000000.0,181000000.0,268000000.0,380000000.0,86000000.0,128000000.0,170000000.0,355000000.0,42000000.0,82000000.0,92000000.0,131000000.0,,,,,,89000000.0,183000000.0,57000000.0,59000000.0,166000000.0,147000000.0,53000000.0,40000000.0,59000000.0,87000000.0,20000000.0,41000000.0,61000000.0,80000000.0,18000000.0,36000000.0,54000000.0,79000000.0,21000000.0,42000000.0,63000000.0,74000000.0,21000000.0,50000000.0,111000000.0,85000000.0,61000000.0,122000000.0,183000000.0,172000000.0,43000000.0,87000000.0
AssetImpairmentCharges / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000000.0,14000000.0,47000000.0,49000000.0,4000000.0,7000000.0,8000000.0,81000000.0,3000000.0,4000000.0,32000000.0,10000000.0,85000000.0,88000000.0,88000000.0,74000000.0,,3000000.0,8000000.0,90000000.0,,-5000000.0,-5000000.0,,,0.0,,,,
Assets / USD,10638000000.0,10638000000.0,10638000000.0,10638000000.0,11232000000.0,11232000000.0,11232000000.0,11232000000.0,12719000000.0,12719000000.0,12719000000.0,12719000000.0,13020000000.0,13020000000.0,13020000000.0,13020000000.0,14508000000.0,14508000000.0,14508000000.0,14508000000.0,13539000000.0,13539000000.0,13539000000.0,13539000000.0,13233000000.0,13233000000.0,13233000000.0,13233000000.0,11767000000.0,11767000000.0,11767000000.0,11767000000.0,18174000000.0,18174000000.0,18174000000.0,18174000000.0,15759000000.0,15759000000.0,15759000000.0,15938000000.0,15938000000.0,15938000000.0,15938000000.0,7735000000.0,7735000000.0,7735000000.0,7735000000.0,6361000000.0,6361000000.0,6361000000.0,6361000000.0,6943000000.0,6943000000.0,6943000000.0,6943000000.0,15947000000.0,15947000000.0,15947000000.0,15947000000.0,15793000000.0,15793000000.0,15793000000.0,15793000000.0,15495000000.0,15495000000.0
AssetsCurrent / USD,3297000000.0,3297000000.0,3297000000.0,3297000000.0,4351000000.0,4351000000.0,4351000000.0,4351000000.0,4486000000.0,4486000000.0,4486000000.0,4486000000.0,4633000000.0,4633000000.0,4633000000.0,4633000000.0,6416000000.0,6416000000.0,6416000000.0,6416000000.0,5652000000.0,5652000000.0,5652000000.0,5652000000.0,5422000000.0,5422000000.0,5422000000.0,5422000000.0,6959000000.0,6959000000.0,6959000000.0,6959000000.0,5324000000.0,5324000000.0,5324000000.0,5324000000.0,3493000000.0,3493000000.0,3493000000.0,3186000000.0,3186000000.0,3186000000.0,3186000000.0,3079000000.0,3079000000.0,3079000000.0,3079000000.0,1538000000.0,1538000000.0,1538000000.0,1538000000.0,2260000000.0,2260000000.0,2260000000.0,2260000000.0,1233000000.0,1233000000.0,1233000000.0,1233000000.0,1358000000.0,1358000000.0,1358000000.0,1358000000.0,1444000000.0,1444000000.0
AssetsHeldForSaleLongLivedFairValueDisclosure / USD,,,,,,,,20000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11000000.0,11000000.0
AssetsHeldForSaleNotPartOfDisposalGroupCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,26000000.0,26000000.0,26000000.0,,,0.0,0.0,270000000.0,270000000.0,270000000.0,270000000.0,233000000.0,233000000.0,233000000.0,233000000.0,56000000.0,56000000.0,56000000.0,56000000.0,31000000.0,31000000.0,31000000.0,31000000.0,15000000.0,15000000.0,15000000.0,15000000.0,22000000.0,22000000.0
CapitalizedComputerSoftwareNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43000000.0,,,,24000000.0,,,,9000000.0,,,,6000000.0,,,,6000000.0,,,,5000000.0,,
Cash / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1183000000.0,1016000000.0,1016000000.0,1016000000.0,376000000.0,376000000.0,376000000.0,376000000.0,483000000.0,483000000.0,483000000.0,483000000.0,650000000.0,650000000.0,650000000.0,650000000.0,609000000.0,609000000.0,609000000.0,609000000.0,576000000.0,576000000.0,576000000.0,576000000.0,408000000.0,408000000.0,408000000.0,408000000.0,462000000.0,462000000.0
CashAndCashEquivalentsAtCarryingValue / USD,1890000000.0,1890000000.0,1890000000.0,2559000000.0,1793000000.0,1793000000.0,1793000000.0,1890000000.0,3029000000.0,3029000000.0,3029000000.0,1793000000.0,2950000000.0,2950000000.0,2950000000.0,3029000000.0,3162000000.0,3162000000.0,3162000000.0,2950000000.0,4685000000.0,4685000000.0,4685000000.0,3162000000.0,3707000000.0,3707000000.0,2734000000.0,3695000000.0,2736000000.0,2361000000.0,5983000000.0,5983000000.0,4247000000.0,4247000000.0,4247000000.0,4247000000.0,4247000000.0,1774000000.0,1774000000.0,1791000000.0,1791000000.0,1791000000.0,1791000000.0,2177000000.0,2177000000.0,2177000000.0,2177000000.0,933000000.0,933000000.0,933000000.0,933000000.0,1887000000.0,1887000000.0,1887000000.0,1887000000.0,750000000.0,750000000.0,750000000.0,750000000.0,846000000.0,846000000.0,846000000.0,846000000.0,,
CashCashEquivalentsAndShortTermInvestments / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4256000000.0,2162000000.0,2162000000.0,2162000000.0,2043000000.0,2043000000.0,2043000000.0,2043000000.0,2263000000.0,2263000000.0,2263000000.0,2263000000.0,951000000.0,951000000.0,951000000.0,951000000.0,1891000000.0,1891000000.0,1891000000.0,1891000000.0,750000000.0,750000000.0,750000000.0,750000000.0,846000000.0,846000000.0,846000000.0,846000000.0,,
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1774000000.0,1774000000.0,1774000000.0,,1791000000.0,1791000000.0,1791000000.0,,2177000000.0,2177000000.0,2177000000.0,,933000000.0,933000000.0,933000000.0,,,,,,,,,,1006000000.0,1006000000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5983000000.0,,,,4247000000.0,,,,1774000000.0,,,,1791000000.0,,,,2177000000.0,1887000000.0,1887000000.0,1887000000.0,933000000.0,750000000.0,750000000.0,750000000.0,1887000000.0,846000000.0,846000000.0
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1736000000.0,227000000.0,373000000.0,535000000.0,-2473000000.0,-259000000.0,-94000000.0,10858000000.0,17000000.0,-1104000000.0,-1168000000.0,-1131000000.0,386000000.0,297000000.0,593000000.0,838000000.0,-1244000000.0,-596000000.0,-792000000.0,-1075000000.0,954000000.0,-127000000.0,-121000000.0,-260000000.0,-1137000000.0,-202000000.0,-109000000.0
CashEquivalentsAtCarryingValue / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3064000000.0,758000000.0,758000000.0,758000000.0,1415000000.0,1415000000.0,1415000000.0,1415000000.0,1694000000.0,1694000000.0,1694000000.0,1694000000.0,283000000.0,283000000.0,283000000.0,283000000.0,1278000000.0,1278000000.0,1278000000.0,1278000000.0,174000000.0,174000000.0,174000000.0,174000000.0,438000000.0,438000000.0,438000000.0,438000000.0,544000000.0,544000000.0
CommonStockDividendsPerShareDeclared / USD/shares,,,,,,,,,,,,,,,,,0.15,0.15,0.15,0.6,0.15,0.3,0.45,0.0,0.15,0.3,0.45,0.6,0.15,0.3,0.45,0.6,0.075,0.15,0.225,4.6,0.075,0.225,0.3,0.075,0.15,0.225,0.3,0.075,0.15,0.275,0.3,0.125,0.25,0.375,12.4,0.125,0.25,0.375,0.5,0.125,0.25,0.375,0.5,0.125,0.25,0.375,0.5,0.125,0.25
CommonStockParOrStatedValuePerShare / USD/shares,,,,0.01,,,,0.01,,,,0.01,,,,0.01,,,,0.01,,,,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
CommonStockSharesAuthorized / shares,,,,3000000000.0,,,,3000000000.0,,,,3000000000.0,,,,3000000000.0,,,,3000000000.0,,,,3000000000.0,3000000000.0,3000000000.0,3000000000.0,3000000000.0,3000000000.0,3000000000.0,3000000000.0,3000000.0,3000000000.0,3000000.0,3000000000.0,3000000000.0,3000000000.0,3000000000.0,3000000000.0,3000000000.0,3000000000.0,3000000000.0,3000000000.0,3000000000.0,3000000000.0,3000000000.0,3000000000.0,3000000000.0,3000000000.0,3000000000.0,3000000000.0,3000000000.0,3000000000.0,3000000000.0,3000000000.0,3000000000.0,3000000000.0,3000000000.0,3000000000.0,3000000000.0,3000000000.0,3000000000.0,3000000000.0,3000000000.0,3000000000.0
CommonStockSharesIssued / shares,,,,1201000000.0,,,,1182000000.0,,,,972000000.0,,,,938000000.0,,,,912000000.0,,,,909000000.0,898000000.0,898000000.0,898000000.0,898000000.0,612266000.0,612266000.0,612266000.0,612266.0,608019000.0,608019.0,608019000.0,608000000.0,624000000.0,624000000.0,624000000.0,630000000.0,630000000.0,630000000.0,630000000.0,589000000.0,589000000.0,589000000.0,589000000.0,580000000.0,580000000.0,580000000.0,580000000.0,580000000.0,582000000.0,582000000.0,582000000.0,640000000.0,640000000.0,640000000.0,640000000.0,623000000.0,623000000.0,623000000.0,623000000.0,617000000.0,617000000.0
CommonStockSharesOutstanding / shares,,,,817000000.0,,,,798000000.0,,,,758000000.0,,,,724000000.0,,,,698000000.0,,,,695000000.0,684000000.0,684000000.0,684000000.0,684000000.0,612266000.0,612266000.0,612266000.0,612266.0,608019000.0,608019.0,608019000.0,608000000.0,624000000.0,624000000.0,624000000.0,630000000.0,630000000.0,630000000.0,630000000.0,589000000.0,589000000.0,589000000.0,589000000.0,580000000.0,580000000.0,580000000.0,580000000.0,580000000.0,582000000.0,582000000.0,582000000.0,640000000.0,640000000.0,640000000.0,640000000.0,623000000.0,623000000.0,623000000.0,623000000.0,617000000.0,617000000.0
CommonStocksIncludingAdditionalPaidInCapital / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4309000000.0,4309000000.0,4309000000.0,,4236000000.0,4236000000.0,4236000000.0,4236000000.0,4691000000.0,4691000000.0,4691000000.0,4812000000.0,4812000000.0,4812000000.0,4812000000.0,3356000000.0,3356000000.0,3356000000.0,3356000000.0,2229000000.0,2229000000.0,2229000000.0,2229000000.0,1851000000.0,1851000000.0,1851000000.0,1851000000.0,2800000000.0,2800000000.0,2800000000.0,2800000000.0,2227000000.0,2227000000.0,2227000000.0,2227000000.0,2066000000.0,2066000000.0
ComprehensiveIncomeNetOfTax / USD,,,,,82000000.0,213000000.0,495000000.0,,167000000.0,286000000.0,451000000.0,,194000000.0,368000000.0,610000000.0,609000000.0,162000000.0,365000000.0,592000000.0,1190000000.0,,380000000.0,662000000.0,779000000.0,238000000.0,440000000.0,627000000.0,890000000.0,129000000.0,257000000.0,414000000.0,788000000.0,110000000.0,-32000000.0,18000000.0,2487000000.0,-135000000.0,1200000000.0,-116000000.0,-84000000.0,-89000000.0,-21000000.0,1130000000.0,21000000.0,816000000.0,3675000000.0,20000000.0,130000000.0,220000000.0,434000000.0,3878000000.0,183000000.0,501000000.0,691000000.0,617000000.0,160000000.0,258000000.0,410000000.0,785000000.0,238000000.0,355000000.0,510000000.0,1323000000.0,176000000.0,345000000.0
ContractWithCustomerLiabilityCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2368000000.0,2368000000.0,2368000000.0,2320000000.0,1032000000.0,1032000000.0,1032000000.0,1049000000.0,1049000000.0,1049000000.0,1049000000.0,1210000000.0,1210000000.0,1210000000.0,1210000000.0,1264000000.0,1264000000.0,1264000000.0,1264000000.0,1708000000.0,1708000000.0,1708000000.0,1708000000.0,1808000000.0,1808000000.0,1808000000.0,1808000000.0,1846000000.0,1846000000.0
ContractWithCustomerLiabilityNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735000000.0,735000000.0,735000000.0,736000000.0,27000000.0,27000000.0,27000000.0,27000000.0,27000000.0,27000000.0,27000000.0,55000000.0,55000000.0,55000000.0,55000000.0,42000000.0,42000000.0,42000000.0,42000000.0,80000000.0,80000000.0,80000000.0,80000000.0,76000000.0,76000000.0,76000000.0,76000000.0,77000000.0,77000000.0
ContractWithCustomerLiabilityRevenueRecognized / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,848000000.0,1954000000.0,2211000000.0,848000000.0,766000000.0,969000000.0,1051000000.0,471000000.0,767000000.0,951000000.0,1017000000.0,442000000.0,762000000.0,971000000.0,1050000000.0,498000000.0,858000000.0,1093000000.0,1187000000.0,508000000.0,875000000.0,1116000000.0,1213000000.0,711000000.0,1232000000.0,1580000000.0,1736000000.0,722000000.0,1261000000.0
ContractWithCustomerRefundLiabilityCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,505000000.0,505000000.0,505000000.0,505000000.0,340000000.0,340000000.0,340000000.0,340000000.0,415000000.0,415000000.0,415000000.0,415000000.0,521000000.0,521000000.0,521000000.0,521000000.0,555000000.0,555000000.0,555000000.0,555000000.0,608000000.0,608000000.0,608000000.0,608000000.0,657000000.0,657000000.0
ContractuallySpecifiedServicingFeesAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12000000.0,26000000.0
CostOfRevenue / USD,312000000.0,621000000.0,920000000.0,1220000000.0,312000000.0,571000000.0,829000000.0,1227000000.0,265000000.0,511000000.0,775000000.0,1105000000.0,259000000.0,524000000.0,795000000.0,1045000000.0,284000000.0,568000000.0,867000000.0,1082000000.0,300000000.0,584000000.0,867000000.0,1175000000.0,309000000.0,587000000.0,551000000.0,791000000.0,158000000.0,318000000.0,468000000.0,727000000.0,149000000.0,359000000.0,594000000.0,615000000.0,257000000.0,768000000.0,853000000.0,249000000.0,226000000.0,331000000.0,463000000.0,96000000.0,193000000.0,296000000.0,455000000.0,86000000.0,176000000.0,263000000.0,393000000.0,102000000.0,202000000.0,307000000.0,362000000.0,102000000.0,221000000.0,399000000.0,408000000.0,179000000.0,359000000.0,541000000.0,589000000.0,190000000.0,384000000.0
CurrentFederalTaxExpenseBenefit / USD,,,,,,,,161000000.0,,,,62000000.0,,,,17000000.0,,,,123000000.0,,,,104000000.0,,,,-18000000.0,,,,4000000.0,,,,69000000.0,,,108000000.0,,,,1102000000.0,,,,58000000.0,,,,208000000.0,,,,133000000.0,,,,217000000.0,,,,-479000000.0,,
CurrentForeignTaxExpenseBenefit / USD,,,,,,,,101000000.0,,,,91000000.0,,,,70000000.0,,,,121000000.0,,,,87000000.0,,,,31000000.0,,,,40000000.0,,,,46000000.0,,,68000000.0,,,,-148000000.0,,,,-14000000.0,,,,3000000.0,,,,-13000000.0,,,,20000000.0,,,,99000000.0,,
CurrentIncomeTaxExpenseBenefit / USD,,,,,,,,310000000.0,,,,153000000.0,,,,105000000.0,,,,274000000.0,,,,214000000.0,,,,3000000.0,,,,26000000.0,,,,128000000.0,,,182000000.0,,,,968000000.0,,,,48000000.0,,,,244000000.0,,,,156000000.0,,,,287000000.0,,,,-408000000.0,,
CurrentStateAndLocalTaxExpenseBenefit / USD,,,,,,,,48000000.0,,,,18000000.0,,,,18000000.0,,,,30000000.0,,,,23000000.0,,,,-10000000.0,,,,-18000000.0,,,,13000000.0,,,6000000.0,,,,14000000.0,,,,4000000.0,,,,33000000.0,,,,36000000.0,,,,50000000.0,,,,-28000000.0,,
