fact_unit,2009-08-04,2009-10-29,2010-02-24,2010-04-28,2010-08-26,2010-10-28,2011-02-25,2011-04-28,2011-07-28,2011-10-27,2012-02-16,2012-04-26,2012-07-26,2012-10-30,2013-02-27,2013-04-25,2013-07-24,2013-10-24,2014-02-26,2014-04-24,2014-07-22,2014-10-30,2015-02-25,2015-04-23,2015-07-29,2015-10-29,2016-02-25,2016-04-28,2016-07-27,2016-10-27,2017-02-27,2017-05-02,2017-07-27,2017-10-26,2018-02-27,2018-04-26,2018-07-26,2018-10-25,2019-02-26,2019-04-25,2019-07-30,2019-10-31,2020-02-25,2020-04-30,2020-05-19,2020-07-30,2020-10-30,2021-02-26,2021-04-29,2021-05-26,2021-07-29,2021-10-28,2022-02-25,2022-04-28,2022-06-01,2022-07-28,2022-10-27,2023-02-27,2023-04-27,2023-06-01,2023-08-01,2023-10-26,2024-02-27,2024-04-25,2024-06-05,2024-07-31,2024-10-31,2025-02-26,2025-04-29,2025-06-04,2025-07-30,2025-10-30
OtherAssetsNoncurrent / USD,1080000000.0,1080000000.0,1080000000.0,1097000000.0,1097000000.0,1097000000.0,1097000000.0,1851000000.0,1851000000.0,1851000000.0,1851000000.0,1257000000.0,1257000000.0,1257000000.0,1257000000.0,442000000.0,442000000.0,442000000.0,442000000.0,557000000.0,557000000.0,557000000.0,557000000.0,483000000.0,483000000.0,483000000.0,483000000.0,360000000.0,360000000.0,360000000.0,531000000.0,513000000.0,513000000.0,513000000.0,513000000.0,386000000.0,386000000.0,386000000.0,1285000000.0,1430000000.0,1430000000.0,1430000000.0,1251000000.0,1003000000.0,,1003000000.0,1003000000.0,1003000000.0,964000000.0,,964000000.0,964000000.0,964000000.0,923000000.0,,923000000.0,923000000.0,923000000.0,965000000.0,,965000000.0,965000000.0,965000000.0,845000000.0,,845000000.0,845000000.0,845000000.0,934000000.0,,934000000.0,934000000.0
OtherComprehensiveIncomeDefinedBenefitPlanNetPriorServiceCostCreditArisingDuringPeriodBeforeTax / USD,,,,,,,,,,,,,,,-42000000.0,,,,-266000000.0,,,,9000000.0,,,,9000000.0,,,,0.0,,,,0.0,,,,-12000000.0,,,,-38000000.0,,,,,77000000.0,,,,,1000000.0,,,,,6000000.0,,,,,-337000000.0,,,,,2000000.0,,,,
OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditBeforeTax / USD,,,,,,,,,,,,,,,,,,,-7000000.0,,,,-35000000.0,,,,-35000000.0,,,,-33000000.0,,,,-32000000.0,,,,-34000000.0,,,,-34000000.0,,,,,-38000000.0,,,,,-23000000.0,,,,,-25000000.0,,,,,-41000000.0,,,,,-39000000.0,,,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax / USD,,,,,,,,,,,,,,-1000000.0,1000000.0,,0.0,0.0,-2000000.0,,-1000000.0,-1000000.0,0.0,0.0,1000000.0,-1000000.0,-2000000.0,-1000000.0,-1000000.0,-3000000.0,-2000000.0,1000000.0,1000000.0,1000000.0,-3000000.0,,1000000.0,1000000.0,1000000.0,,-2000000.0,-1000000.0,0.0,0.0,,11000000.0,8000000.0,-1000000.0,12000000.0,,-39000000.0,-16000000.0,,22000000.0,,28000000.0,33000000.0,,1000000.0,,5000000.0,-12000000.0,51000000.0,10000000.0,,7000000.0,14000000.0,-34000000.0,6000000.0,,-2000000.0,-4000000.0
OtherComprehensiveIncomeLossNetOfTax / USD,,,,,,,,,,,,,,23000000.0,77000000.0,202000000.0,213000000.0,283000000.0,-403000000.0,-28000000.0,-290000000.0,-183000000.0,-153000000.0,60000000.0,149000000.0,-76000000.0,662000000.0,-263000000.0,-196000000.0,-475000000.0,-1304000000.0,-47000000.0,-60000000.0,2000000.0,-598000000.0,-160000000.0,214000000.0,106000000.0,1228000000.0,-30000000.0,245000000.0,-137000000.0,155000000.0,-170000000.0,,-99000000.0,145000000.0,-242000000.0,331000000.0,,-910000000.0,-917000000.0,-317000000.0,567000000.0,,739000000.0,911000000.0,-1477000000.0,94000000.0,,679000000.0,673000000.0,1285000000.0,-8000000.0,,62000000.0,300000000.0,285000000.0,407000000.0,,390000000.0,56000000.0
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentBeforeReclassificationAdjustmentsNetOfTax / USD,,,,,,,,,,,,,,,64000000.0,,,,385000000.0,,,,500000000.0,,,,-950000000.0,,,,861000000.0,,,,137000000.0,,,,151000000.0,,,,-31000000.0,,,,,509000000.0,,,,,153000000.0,,,,,339000000.0,,,,,-716000000.0,,,,,-110000000.0,,,,
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax / USD,,,,,,,,,,,,,,,-35000000.0,-22000000.0,-61000000.0,-98000000.0,251000000.0,-66000000.0,-113000000.0,-159000000.0,352000000.0,-25000000.0,-49000000.0,-71000000.0,-1141000000.0,-42000000.0,-81000000.0,-121000000.0,767000000.0,174000000.0,144000000.0,116000000.0,-30000000.0,-32000000.0,-65000000.0,-96000000.0,38000000.0,-45000000.0,-87000000.0,-126000000.0,-209000000.0,-29000000.0,,-58000000.0,-84000000.0,-68000000.0,-21000000.0,,-42000000.0,-27000000.0,24000000.0,-28000000.0,,-377000000.0,-383000000.0,228000000.0,-15000000.0,,-31000000.0,-48000000.0,-808000000.0,6000000.0,,11000000.0,16000000.0,-176000000.0,1000000.0,,2000000.0,4000000.0
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansBeforeReclassificationAdjustmentsTax / USD,,,,,,,,,,,,,,,,,,,249000000.0,,,,315000000.0,,,,-609000000.0,,,,550000000.0,,,,86000000.0,,,,96000000.0,,,,-21000000.0,,,,,39000000.0,,,,,51000000.0,,,,,115000000.0,,,,,-245000000.0,,,,,-35000000.0,,,,
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansNetUnamortizedGainLossArisingDuringPeriodBeforeTax / USD,,,,,,,,,,,,,,,-146000000.0,,,,-900000000.0,,,,-815000000.0,,,,1568000000.0,,,,-1411000000.0,,,,-223000000.0,,,,-259000000.0,,,,14000000.0,,,,,-74000000.0,,,,,-203000000.0,,,,,-448000000.0,,,,,624000000.0,,,,,147000000.0,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetGainLossBeforeTax / USD,,,,,,,,,,,,,,,,,,,-226000000.0,,,,-281000000.0,,,,-340000000.0,,,,-187000000.0,,,,-296000000.0,,,,-214000000.0,,,,-239000000.0,,,,,-263000000.0,,,,,-184000000.0,,,,,-163000000.0,,,,,-163000000.0,,,,,-127000000.0,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansNetOfTax / USD,,,,,,,,,,,,,,,,,,,134000000.0,,,,148000000.0,,,,191000000.0,,,,94000000.0,,,,167000000.0,,,,113000000.0,,,,178000000.0,,,,,180000000.0,,,,,129000000.0,,,,,111000000.0,,,,,92000000.0,,,,,66000000.0,,,,
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansTax / USD,,,,,,,,,,,,,,,,,,,85000000.0,,,,93000000.0,,,,120000000.0,,,,60000000.0,,,,105000000.0,,,,65000000.0,,,,113000000.0,,,,,61000000.0,,,,,44000000.0,,,,,37000000.0,,,,,30000000.0,,,,,22000000.0,,,,
OtherCostOfOperatingRevenue / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4109000000.0,5737000000.0,1313000000.0,,2618000000.0,4063000000.0,,1156000000.0,,2478000000.0,3733000000.0,,1073000000.0,,2242000000.0,3380000000.0,4902000000.0,956000000.0,,2026000000.0,3030000000.0,4408000000.0,859000000.0,,1791000000.0,2706000000.0
OtherLiabilitiesNoncurrent / USD,1208000000.0,1208000000.0,1208000000.0,1248000000.0,1248000000.0,1248000000.0,1248000000.0,949000000.0,949000000.0,949000000.0,949000000.0,602000000.0,602000000.0,602000000.0,602000000.0,556000000.0,556000000.0,556000000.0,556000000.0,435000000.0,435000000.0,435000000.0,435000000.0,503000000.0,503000000.0,503000000.0,503000000.0,447000000.0,447000000.0,447000000.0,447000000.0,427000000.0,427000000.0,427000000.0,427000000.0,283000000.0,283000000.0,283000000.0,283000000.0,254000000.0,254000000.0,254000000.0,254000000.0,345000000.0,,345000000.0,345000000.0,345000000.0,381000000.0,,381000000.0,381000000.0,381000000.0,283000000.0,,283000000.0,283000000.0,283000000.0,324000000.0,,324000000.0,324000000.0,324000000.0,1621000000.0,,1621000000.0,1621000000.0,1621000000.0,365000000.0,,365000000.0,365000000.0
OtherOperatingActivitiesCashFlowStatement / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235000000.0,376000000.0,79000000.0,430000000.0,,488000000.0,549000000.0,452000000.0,59000000.0,,48000000.0,104000000.0,712000000.0,16000000.0,,81000000.0,120000000.0,170000000.0,143000000.0,,176000000.0,219000000.0,199000000.0,58000000.0,,132000000.0,198000000.0
OtherPostretirementDefinedBenefitPlanLiabilitiesNoncurrent / USD,,2208000000.0,2208000000.0,2326000000.0,2326000000.0,2326000000.0,2326000000.0,2402000000.0,2402000000.0,2402000000.0,2402000000.0,2359000000.0,2359000000.0,2359000000.0,2359000000.0,2504000000.0,2504000000.0,2504000000.0,2504000000.0,2155000000.0,2155000000.0,2155000000.0,2155000000.0,2461000000.0,2461000000.0,2461000000.0,2461000000.0,2245000000.0,2245000000.0,2245000000.0,2245000000.0,2217000000.0,2217000000.0,2217000000.0,2217000000.0,1987000000.0,1987000000.0,1987000000.0,1987000000.0,1749000000.0,1749000000.0,1749000000.0,1749000000.0,1797000000.0,,1797000000.0,1797000000.0,1797000000.0,1951000000.0,,1951000000.0,1951000000.0,1951000000.0,1436000000.0,,1436000000.0,1436000000.0,1436000000.0,1083000000.0,,1083000000.0,1083000000.0,1083000000.0,1079000000.0,,1079000000.0,1079000000.0,1079000000.0,935000000.0,,935000000.0,935000000.0
OtherReceivablesNetCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47000000.0,,,,,48000000.0,71000000.0,,71000000.0,71000000.0,71000000.0,177000000.0,,177000000.0,177000000.0
OtherRestructuringCosts / USD,,,,,,,-63000000.0,,,,,,,,,,,,,,,,,,,,,,,,24000000.0,2000000.0,3000000.0,7000000.0,24000000.0,23000000.0,40000000.0,47000000.0,24000000.0,1000000.0,5000000.0,4000000.0,45000000.0,9000000.0,,21000000.0,25000000.0,67000000.0,,,,,28000000.0,,,,,,,,,,,,,,,33000000.0,15000000.0,,,
ParticipatingSecuritiesDistributedAndUndistributedEarningsLossBasic / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000000.0,9000000.0,11000000.0,3000000.0,,7000000.0,12000000.0,13000000.0,5000000.0,,14000000.0,20000000.0
ParticipatingSecuritiesDistributedAndUndistributedEarningsLossDiluted / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000000.0,9000000.0,11000000.0,3000000.0,,7000000.0,12000000.0,13000000.0,5000000.0,,14000000.0,20000000.0
PaymentsForProceedsFromOtherInvestingActivities / USD,-110000000.0,-110000000.0,-108000000.0,58000000.0,48000000.0,47000000.0,-110000000.0,-15000000.0,-18000000.0,-80000000.0,31000000.0,-1000000.0,-1000000.0,-1000000.0,-115000000.0,,3000000.0,8000000.0,-2000000.0,0.0,-6000000.0,-16000000.0,5000000.0,-5000000.0,-66000000.0,-79000000.0,-17000000.0,0.0,-1000000.0,-2000000.0,-73000000.0,-4000000.0,42000000.0,44000000.0,8000000.0,199000000.0,200000000.0,184000000.0,-6000000.0,7000000.0,9000000.0,-10000000.0,-147000000.0,81000000.0,,65000000.0,-32000000.0,-65000000.0,0.0,,-43000000.0,-55000000.0,-168000000.0,3000000.0,,-44000000.0,-60000000.0,-88000000.0,-11000000.0,,67000000.0,68000000.0,-205000000.0,1000000.0,,5000000.0,23000000.0,13000000.0,2000000.0,,10000000.0,20000000.0
PaymentsForRepurchaseOfCommonStock / USD,1166000000.0,1166000000.0,0.0,,,,1166000000.0,,575000000.0,1000000000.0,1327000000.0,266000000.0,575000000.0,1000000000.0,0.0,266000000.0,360000000.0,595000000.0,1327000000.0,91000000.0,226000000.0,382000000.0,1082000000.0,272000000.0,404000000.0,679000000.0,634000000.0,192000000.0,455000000.0,518000000.0,939000000.0,168000000.0,341000000.0,512000000.0,554000000.0,551000000.0,1600000000.0,2359000000.0,1030000000.0,513000000.0,950000000.0,1317000000.0,2917000000.0,151000000.0,,346000000.0,346000000.0,1673000000.0,0.0,,0.0,0.0,845000000.0,325000000.0,,650000000.0,972000000.0,0.0,576000000.0,,1083000000.0,1451000000.0,1675000000.0,0.0,,472000000.0,732000000.0,1825000000.0,2400000000.0,,2410000000.0,3090000000.0
PaymentsOfDividendsCommonStock / USD,3168000000.0,3767000000.0,6652000000.0,661000000.0,1324000000.0,1987000000.0,4428000000.0,706000000.0,1435000000.0,2165000000.0,2693000000.0,794000000.0,1589000000.0,2379000000.0,2958000000.0,838000000.0,1674000000.0,2508000000.0,3222000000.0,886000000.0,1769000000.0,2652000000.0,3400000000.0,957000000.0,1912000000.0,2864000000.0,3612000000.0,1026000000.0,2050000000.0,3071000000.0,3892000000.0,1108000000.0,2215000000.0,3321000000.0,4179000000.0,1187000000.0,2369000000.0,3544000000.0,4512000000.0,1257000000.0,2585000000.0,3909000000.0,4807000000.0,1502000000.0,,3001000000.0,4498000000.0,5415000000.0,1563000000.0,,3126000000.0,4690000000.0,6069000000.0,1601000000.0,,3196000000.0,4787000000.0,6290000000.0,1645000000.0,,3279000000.0,4908000000.0,6446000000.0,1683000000.0,,3365000000.0,5040000000.0,6599000000.0,1733000000.0,,3420000000.0,5108000000.0
PaymentsToAcquireBusinessesNetOfCashAcquired / USD,0.0,0.0,0.0,10244000000.0,10244000000.0,10244000000.0,10244000000.0,,,,10244000000.0,,,,,,,,,,0.0,0.0,0.0,,93000000.0,93000000.0,0.0,,,,102000000.0,,,,45000000.0,,,,45000000.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,2750000000.0,2751000000.0,0.0,,,,
PaymentsToAcquirePropertyPlantAndEquipment / USD,85000000.0,131000000.0,386000000.0,43000000.0,112000000.0,172000000.0,241000000.0,38000000.0,69000000.0,116000000.0,273000000.0,13000000.0,40000000.0,75000000.0,168000000.0,16000000.0,39000000.0,77000000.0,105000000.0,15000000.0,41000000.0,90000000.0,124000000.0,27000000.0,60000000.0,116000000.0,131000000.0,48000000.0,99000000.0,162000000.0,163000000.0,26000000.0,77000000.0,128000000.0,229000000.0,33000000.0,91000000.0,151000000.0,189000000.0,34000000.0,72000000.0,132000000.0,199000000.0,38000000.0,,79000000.0,160000000.0,238000000.0,52000000.0,,106000000.0,162000000.0,246000000.0,26000000.0,,53000000.0,102000000.0,231000000.0,45000000.0,,83000000.0,147000000.0,169000000.0,55000000.0,,103000000.0,143000000.0,205000000.0,35000000.0,,64000000.0,95000000.0
PensionAndOtherPostretirementBenefitsExpenseReversalOfExpenseNoncash / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18000000.0,-42000000.0,-13000000.0,-20000000.0,,-38000000.0,-35000000.0,-52000000.0,-32000000.0,,-73000000.0,-127000000.0,-49000000.0,-35000000.0,,-74000000.0,-110000000.0,-175000000.0,-34000000.0,,-63000000.0,-97000000.0,-156000000.0,-29000000.0,,-50000000.0,-76000000.0
PensionContributions / USD,17000000.0,37000000.0,37000000.0,19000000.0,30000000.0,46000000.0,45000000.0,6000000.0,12000000.0,23000000.0,37000000.0,204000000.0,-209000000.0,-236000000.0,30000000.0,504000000.0,514000000.0,538000000.0,240000000.0,358000000.0,365000000.0,391000000.0,557000000.0,4000000.0,8000000.0,12000000.0,393000000.0,4000000.0,9000000.0,23000000.0,15000000.0,3000000.0,6000000.0,520000000.0,,,,,,,,,,,,14000000.0,,,,,,,,,,,,,,,,11000000.0,26000000.0,7000000.0,,11000000.0,14000000.0,20000000.0,4000000.0,,9000000.0,13000000.0
PercentageOfLIFOInventory / pure,,,,,,,0.75,,,,0.71,,,,0.7,,,,0.68,,,,0.67,,,,0.66,,,,0.65,,,,0.62,,,,0.59,,,,0.58,,,,,0.56,,,,,0.59,,,,,0.81,,,,,0.79,,,,,0.76,,,,
ProceedsFromIssuanceOfLongTermDebt / USD,0.0,0.0,0.0,4221000000.0,4221000000.0,4221000000.0,6738000000.0,,797000000.0,1007000000.0,4221000000.0,,1494000000.0,1494000000.0,1007000000.0,,0.0,2787000000.0,1494000000.0,,996000000.0,996000000.0,2787000000.0,,,,4179000000.0,,,0.0,999000000.0,,,1976000000.0,0.0,,,,1976000000.0,0.0,0.0,0.0,0.0,16265000000.0,,16265000000.0,16265000000.0,0.0,0.0,,1993000000.0,1993000000.0,16265000000.0,5472000000.0,,5472000000.0,5472000000.0,1993000000.0,,,,,5472000000.0,,,,,0.0,0.0,,0.0,0.0
ProceedsFromPaymentsForOtherFinancingActivities / USD,-241000000.0,-227000000.0,278000000.0,-289000000.0,-276000000.0,-267000000.0,-4000000.0,-154000000.0,-150000000.0,-126000000.0,-84000000.0,-163000000.0,-155000000.0,-129000000.0,45000000.0,-134000000.0,-133000000.0,-130000000.0,38000000.0,0.0,-2000000.0,17000000.0,6000000.0,-2000000.0,-2000000.0,14000000.0,-22000000.0,-7000000.0,-8000000.0,9000000.0,7000000.0,-30000000.0,-19000000.0,-37000000.0,-28000000.0,-38000000.0,-47000000.0,-47000000.0,-21000000.0,-23000000.0,-25000000.0,-25000000.0,-47000000.0,-129000000.0,,-131000000.0,-127000000.0,-132000000.0,-10000000.0,,-16000000.0,-16000000.0,-119000000.0,-53000000.0,,-210000000.0,-216000000.0,-99000000.0,-11000000.0,,-11000000.0,-12000000.0,-215000000.0,-14000000.0,,-15000000.0,-15000000.0,-12000000.0,-14000000.0,,-15000000.0,-125000000.0
ProceedsFromSaleOfEquityMethodInvestments / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,4773000000.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,2353000000.0,,2353000000.0,2353000000.0
ProceedsFromShortTermDebt / USD,1711000000.0,,,630000000.0,188000000.0,-205000000.0,,200000000.0,200000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,,0.0,0.0,12800000000.0,3000000000.0,,3000000000.0,3000000000.0,0.0,,,,,3000000000.0,,,0.0,0.0,0.0,,,2000000000.0,2000000000.0,0.0,,,,
ProfitLoss / USD,,4312000000.0,10137000000.0,,1600000000.0,2482000000.0,4991000000.0,813000000.0,1856000000.0,2987000000.0,3208000000.0,938000000.0,1382000000.0,2556000000.0,3907000000.0,1195000000.0,2421000000.0,3078000000.0,3393000000.0,1385000000.0,2651000000.0,4047000000.0,4183000000.0,1175000000.0,2437000000.0,3834000000.0,4535000000.0,1018000000.0,2467000000.0,3995000000.0,5070000000.0,1218000000.0,2872000000.0,3966000000.0,5243000000.0,1402000000.0,3392000000.0,5259000000.0,14244000000.0,1895000000.0,3772000000.0,5716000000.0,10227000000.0,1121000000.0,,3118000000.0,516000000.0,6967000000.0,1550000000.0,,3488000000.0,2532000000.0,-1298000000.0,1421000000.0,,3571000000.0,851000000.0,4454000000.0,1959000000.0,,2850000000.0,3074000000.0,2475000000.0,1787000000.0,,3904000000.0,6070000000.0,5764000000.0,2129000000.0,,5932000000.0,8225000000.0
PropertyPlantAndEquipmentGross / USD,5344000000.0,5344000000.0,5344000000.0,6144000000.0,6144000000.0,6144000000.0,6144000000.0,5150000000.0,5150000000.0,5150000000.0,5150000000.0,4728000000.0,4728000000.0,4728000000.0,4728000000.0,4750000000.0,4750000000.0,4750000000.0,4750000000.0,4817000000.0,4817000000.0,4817000000.0,4817000000.0,4755000000.0,4755000000.0,4755000000.0,4755000000.0,4877000000.0,4877000000.0,4877000000.0,4877000000.0,4835000000.0,4835000000.0,4835000000.0,4835000000.0,4879000000.0,4879000000.0,4879000000.0,4879000000.0,4950000000.0,4950000000.0,4950000000.0,4950000000.0,5074000000.0,,5074000000.0,5074000000.0,5074000000.0,5150000000.0,,5150000000.0,5150000000.0,5150000000.0,4432000000.0,,4432000000.0,4432000000.0,4432000000.0,4427000000.0,,4427000000.0,4427000000.0,4427000000.0,4582000000.0,,4582000000.0,4582000000.0,4582000000.0,4537000000.0,,4537000000.0,4537000000.0
PropertyPlantAndEquipmentNet / USD,2199000000.0,2199000000.0,2199000000.0,2684000000.0,2684000000.0,2684000000.0,2684000000.0,2380000000.0,2380000000.0,2380000000.0,2380000000.0,2216000000.0,2216000000.0,2216000000.0,2216000000.0,2102000000.0,2102000000.0,2102000000.0,2102000000.0,2028000000.0,2028000000.0,2028000000.0,2028000000.0,1983000000.0,1983000000.0,1983000000.0,1983000000.0,1982000000.0,1982000000.0,1982000000.0,1982000000.0,1958000000.0,1958000000.0,1958000000.0,1958000000.0,1914000000.0,1914000000.0,1914000000.0,1914000000.0,1938000000.0,1938000000.0,1938000000.0,1938000000.0,1999000000.0,,1999000000.0,1999000000.0,1999000000.0,2012000000.0,,2012000000.0,2012000000.0,2012000000.0,1553000000.0,,1553000000.0,1553000000.0,1553000000.0,1608000000.0,,1608000000.0,1608000000.0,1608000000.0,1652000000.0,,1652000000.0,1652000000.0,1652000000.0,1617000000.0,,1617000000.0,1617000000.0
ReceivablesNetCurrent / USD,44000000.0,44000000.0,44000000.0,96000000.0,96000000.0,96000000.0,96000000.0,85000000.0,85000000.0,85000000.0,85000000.0,268000000.0,268000000.0,268000000.0,268000000.0,193000000.0,193000000.0,193000000.0,193000000.0,115000000.0,115000000.0,115000000.0,115000000.0,124000000.0,124000000.0,124000000.0,124000000.0,124000000.0,124000000.0,124000000.0,124000000.0,151000000.0,151000000.0,151000000.0,151000000.0,142000000.0,142000000.0,142000000.0,142000000.0,142000000.0,142000000.0,142000000.0,142000000.0,152000000.0,,152000000.0,152000000.0,152000000.0,137000000.0,,137000000.0,137000000.0,137000000.0,47000000.0,,47000000.0,47000000.0,47000000.0,48000000.0,,48000000.0,48000000.0,48000000.0,71000000.0,,71000000.0,71000000.0,71000000.0,177000000.0,,177000000.0,177000000.0
RepaymentsOfLongTermDebt / USD,3814000000.0,3908000000.0,500000000.0,,375000000.0,375000000.0,4057000000.0,,775000000.0,775000000.0,375000000.0,,600000000.0,0.0,775000000.0,,,2600000000.0,0.0,0.0,0.0,0.0,2600000000.0,525000000.0,525000000.0,525000000.0,3559000000.0,793000000.0,793000000.0,1793000000.0,825000000.0,,,933000000.0,1793000000.0,,,,933000000.0,,,0.0,0.0,0.0,,0.0,1144000000.0,864000000.0,1000000000.0,,1000000000.0,1000000000.0,1144000000.0,5042000000.0,,6542000000.0,6542000000.0,1000000000.0,0.0,,0.0,1105000000.0,6542000000.0,1348000000.0,,1566000000.0,1566000000.0,1105000000.0,1121000000.0,,1121000000.0,1121000000.0
RepaymentsOfShortTermDebt / USD,,0.0,,,,,-205000000.0,,,,205000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,12800000000.0,,12800000000.0,12800000000.0,0.0,,,3000000000.0,3000000000.0,12800000000.0,,,,,3000000000.0,,,,0.0,0.0,,,,2000000000.0,0.0,,,,
ResearchAndDevelopmentExpense / USD,,,,,,,232000000.0,,,,177000000.0,,,,144000000.0,,,,128000000.0,,,,136000000.0,,,,153000000.0,,,,167000000.0,,,,186000000.0,,,,203000000.0,,,,241000000.0,,,,,252000000.0,,,,,168000000.0,,,,,131000000.0,,,,,145000000.0,,,,,162000000.0,,,,
RestrictedCashCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25000000.0,25000000.0,25000000.0,0.0,57000000.0,57000000.0,57000000.0,25000000.0,0.0,,0.0,0.0,57000000.0,1000000.0,,1000000.0,1000000.0,0.0,,,0.0,0.0,1000000.0,15000000.0,,15000000.0,15000000.0,0.0,5000000.0,,5000000.0,5000000.0,15000000.0,8000000.0,,8000000.0,8000000.0
RestrictedCashNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36000000.0,36000000.0,36000000.0,82000000.0,43000000.0,43000000.0,43000000.0,36000000.0,43000000.0,,43000000.0,43000000.0,43000000.0,60000000.0,,60000000.0,60000000.0,43000000.0,50000000.0,,50000000.0,50000000.0,60000000.0,46000000.0,,46000000.0,46000000.0,50000000.0,30000000.0,,30000000.0,30000000.0,46000000.0,23000000.0,,23000000.0,23000000.0
RestructuringCostsAndAssetImpairmentCharges / USD,,,333000000.0,,12000000.0,-1000000.0,-197000000.0,77000000.0,-119000000.0,-166000000.0,-22000000.0,-16000000.0,-24000000.0,-28000000.0,-188000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0
RestructuringReserve / USD,,,,,228000000.0,228000000.0,348000000.0,26000000.0,26000000.0,26000000.0,228000000.0,156000000.0,156000000.0,156000000.0,26000000.0,,,,,,,,,,,,,,,,79000000.0,79000000.0,79000000.0,79000000.0,0.0,33000000.0,,,79000000.0,155000000.0,155000000.0,155000000.0,33000000.0,67000000.0,,67000000.0,67000000.0,155000000.0,,,,,,,,,,,,,,,,,,,,35000000.0,,,,
RetainedEarningsAccumulatedDeficit / USD,22131000000.0,22131000000.0,22131000000.0,22599000000.0,22599000000.0,22599000000.0,22599000000.0,23459000000.0,23459000000.0,23459000000.0,23459000000.0,23583000000.0,23583000000.0,23583000000.0,23583000000.0,24316000000.0,24316000000.0,24316000000.0,24316000000.0,25168000000.0,25168000000.0,25168000000.0,25168000000.0,26277000000.0,26277000000.0,26277000000.0,26277000000.0,27257000000.0,27257000000.0,27257000000.0,27257000000.0,36906000000.0,36906000000.0,36906000000.0,36906000000.0,42251000000.0,42251000000.0,42251000000.0,42251000000.0,43962000000.0,43962000000.0,43962000000.0,43962000000.0,36539000000.0,,36539000000.0,36539000000.0,36539000000.0,34679000000.0,,34679000000.0,34679000000.0,34679000000.0,30664000000.0,,30664000000.0,30664000000.0,30664000000.0,29792000000.0,,29792000000.0,29792000000.0,29792000000.0,31094000000.0,,31094000000.0,31094000000.0,31094000000.0,35516000000.0,,35516000000.0,35516000000.0
RevenueFromContractWithCustomerExcludingAssessedTax / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12746000000.0,19475000000.0,25744000000.0,6108000000.0,12413000000.0,19250000000.0,25576000000.0,5628000000.0,,12247000000.0,19103000000.0,25364000000.0,6359000000.0,,12726000000.0,19849000000.0,25110000000.0,6036000000.0,,12972000000.0,19758000000.0,26153000000.0,5892000000.0,,12435000000.0,18985000000.0,26013000000.0,5719000000.0,,12227000000.0,18508000000.0,25096000000.0,5576000000.0,,11785000000.0,18044000000.0
SegmentExpenditureAdditionToLongLivedAssets / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169000000.0,,,,,205000000.0,35000000.0,,64000000.0,95000000.0
