fact_unit,2011-08-09,2011-11-09,2012-02-29,2012-05-09,2012-08-08,2012-11-09,2013-02-28,2013-05-09,2013-08-08,2013-11-07,2014-02-28,2014-05-05,2014-08-04,2014-11-03,2015-02-27,2015-05-04,2015-08-03,2015-11-02,2016-02-26,2016-05-02,2016-08-03,2016-10-31,2017-02-24,2017-05-01,2017-08-03,2017-10-30,2018-02-28,2018-04-30,2018-08-06,2018-11-05,2019-02-28,2019-05-09,2019-08-05,2019-11-04,2020-02-28,2020-05-07,2020-08-03,2020-11-06,2021-02-26,2021-05-06,2021-08-04,2021-11-02,2022-02-24,2022-05-03,2022-08-02,2022-11-01,2023-02-23,2023-05-02,2023-08-01,2023-10-31,2024-02-28,2024-04-30,2024-08-06,2024-11-05,2025-02-27,2025-05-06,2025-08-05,2025-11-04
DeferredRevenue / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277000000.0,277000000.0,,,,277000000.0,,,,277000000.0,,,
DeferredStateAndLocalIncomeTaxExpenseBenefit / USD,,,16000000.0,,,,19000000.0,,,,-16000000.0,,,,57000000.0,,,,8000000.0,,,,-37000000.0,,,,9000000.0,,,,57000000.0,,,,33000000.0,,,,149000000.0,,,,56000000.0,,,,-347000000.0,,,,-6000000.0,,,,98000000.0,,,
DeferredTaxAssetsGoodwillAndIntangibleAssets / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,35000000.0,,,,56000000.0,,,,71000000.0,,,
DeferredTaxAssetsGross / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1453000000.0,,,
DeferredTaxAssetsNet / USD,,,752000000.0,,,,893000000.0,,,,675000000.0,,,,569000000.0,,,,764000000.0,,,,821000000.0,,,,693000000.0,,,,420000000.0,,,,964000000.0,,,,1516000000.0,,,,1629000000.0,,,,1422000000.0,,,,1324000000.0,,,,1425000000.0,,,
DeferredTaxAssetsOperatingLossCarryforwards / USD,,,,,,,,,,,,,,,,,,,12000000.0,,,,73000000.0,,,,23000000.0,,,,12000000.0,,,,17000000.0,,,,18000000.0,,,,232000000.0,,,,122000000.0,,,,44000000.0,,,,44000000.0,,,
DeferredTaxAssetsOther / USD,,,59000000.0,,,,73000000.0,,,,55000000.0,,,,49000000.0,,,,58000000.0,,,,73000000.0,,,,27000000.0,,,,31000000.0,,,,88000000.0,,,,57000000.0,,,,80000000.0,,,,58000000.0,,,,44000000.0,,,,96000000.0,,,
DeferredTaxAssetsTaxCreditCarryforwards / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,21000000.0,,,,14000000.0,,,,19000000.0,,,,19000000.0,,,,20000000.0,,,,10000000.0,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeBenefits / USD,,,693000000.0,,,,820000000.0,,,,585000000.0,,,,483000000.0,,,,616000000.0,,,,631000000.0,,,,578000000.0,,,,348000000.0,,,,660000000.0,,,,693000000.0,,,,647000000.0,,,,495000000.0,,,,481000000.0,,,,549000000.0,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99000000.0,,,,95000000.0,,,,91000000.0,,,,84000000.0,,,,89000000.0,,,
DeferredTaxAssetsValuationAllowance / USD,,,,,,,,,,,2000000.0,,,,3000000.0,,,,4000000.0,,,,5000000.0,,,,10000000.0,,,,11000000.0,,,,10000000.0,,,,11000000.0,,,,38000000.0,,,,38000000.0,,,,49000000.0,,,,28000000.0,,,
DeferredTaxLiabilities / USD,,,2559000000.0,,,,2650000000.0,,,,3171000000.0,,,,2672000000.0,,,,2362000000.0,,,,3268000000.0,,,,3844000000.0,,,,2641000000.0,,,,4835000000.0,,,,6372000000.0,,,,6200000000.0,,,,5636000000.0,,,,5903000000.0,,,,5833000000.0,,,
DeferredTaxLiabilitiesDeferredExpenseCapitalizedInventoryCosts / USD,,,607000000.0,,,,610000000.0,,,,610000000.0,,,,614000000.0,,,,614000000.0,,,,579000000.0,,,,707000000.0,,,,473000000.0,,,,678000000.0,,,,652000000.0,,,,800000000.0,,,,717000000.0,,,,686000000.0,,,,627000000.0,,,
DeferredTaxLiabilitiesInvestmentInNoncontrolledAffiliates / USD,,,87000000.0,,,,79000000.0,,,,307000000.0,,,,267000000.0,,,,0.0,,,,909000000.0,,,,1145000000.0,,,,912000000.0,,,,2130000000.0,,,,3114000000.0,,,,3331000000.0,,,,3350000000.0,,,,3660000000.0,,,,3706000000.0,,,
DeferredTaxLiabilitiesLeasingArrangements / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498000000.0,,,,451000000.0,,,,257000000.0,,,,223000000.0,,,,230000000.0,,,
DeferredTaxLiabilitiesOther / USD,,,2000000.0,,,,25000000.0,,,,29000000.0,,,,70000000.0,,,,101000000.0,,,,89000000.0,,,,94000000.0,,,,3000000.0,,,,64000000.0,,,,19000000.0,,,,18000000.0,,,,18000000.0,,,,2000000.0,,,,11000000.0,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment / USD,,,1854000000.0,,,,1936000000.0,,,,2225000000.0,,,,2290000000.0,,,,2411000000.0,,,,2512000000.0,,,,2591000000.0,,,,1603000000.0,,,,2830000000.0,,,,3301000000.0,,,,3195000000.0,,,,2716000000.0,,,,2656000000.0,,,,2684000000.0,,,
DefinedBenefitPlanAccumulatedBenefitObligation / USD,,,1611000000.0,,,,1948000000.0,,,,2035000000.0,,,,1912000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2995000000.0,,,,2272000000.0,,,,2441000000.0,,,
DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostWeightedAverageInterestCreditingRate / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,,0.0318,,,,0.03,,,,0.03,,,,0.03,,,
DefinedBenefitPlanFairValueOfPlanAssets / USD,,,1233000000.0,,,,1423000000.0,,,,1478000000.0,,,,1800000000.0,,,,1744000000.0,,,,1570000000.0,,,,1659000000.0,,,,1840000000.0,,,,2089000000.0,,,,2531000000.0,,,,2621000000.0,,,,3043000000.0,,,,1838000000.0,,,,2082000000.0,,,
DefinedContributionPlanEmployerDiscretionaryContributionAmount / USD,,,,,,,54000000.0,,,,60000000.0,,,,60000000.0,,,,76000000.0,,,,86000000.0,,,,94000000.0,,,,113000000.0,,,,116000000.0,,,,118000000.0,,,,181000000.0,,,,180000000.0,,,,165000000.0,,,,167000000.0,,,
DepreciationDepletionAndAmortization / USD,489000000.0,723000000.0,670000000.0,216000000.0,434000000.0,661000000.0,941000000.0,230000000.0,466000000.0,712000000.0,891000000.0,287000000.0,589000000.0,888000000.0,995000000.0,320000000.0,645000000.0,967000000.0,1220000000.0,363000000.0,725000000.0,1089000000.0,1326000000.0,490000000.0,990000000.0,1497000000.0,1502000000.0,536000000.0,1057000000.0,1574000000.0,2001000000.0,528000000.0,1061000000.0,1616000000.0,2114000000.0,919000000.0,1805000000.0,2375000000.0,2170000000.0,863000000.0,1696000000.0,2526000000.0,3225000000.0,844000000.0,1715000000.0,2551000000.0,3375000000.0,805000000.0,1624000000.0,2418000000.0,3364000000.0,800000000.0,1634000000.0,2479000000.0,3215000000.0,827000000.0,1665000000.0,2511000000.0
DerivativeLiabilityCollateralRightToReclaimCashOffset / USD,,,,,,,,,39000000.0,39000000.0,39000000.0,32000000.0,32000000.0,32000000.0,32000000.0,13000000.0,12000000.0,4000000.0,,40000000.0,12000000.0,35000000.0,24000000.0,24000000.0,24000000.0,24000000.0,24000000.0,8000000.0,8000000.0,8000000.0,8000000.0,13000000.0,13000000.0,13000000.0,13000000.0,51000000.0,51000000.0,51000000.0,51000000.0,11000000.0,11000000.0,11000000.0,11000000.0,14000000.0,14000000.0,14000000.0,14000000.0,58000000.0,58000000.0,58000000.0,58000000.0,29000000.0,29000000.0,29000000.0,29000000.0,12000000.0,12000000.0,12000000.0
DividendsCommonStockCash / USD,,71000000.0,160000000.0,87000000.0,172000000.0,71000000.0,160000000.0,87000000.0,172000000.0,291000000.0,160000000.0,116000000.0,229000000.0,359000000.0,407000000.0,124000000.0,245000000.0,386000000.0,485000000.0,137000000.0,273000000.0,444000000.0,525000000.0,169000000.0,339000000.0,530000000.0,615000000.0,190000000.0,375000000.0,578000000.0,720000000.0,219000000.0,219000000.0,219000000.0,774000000.0,357000000.0,357000000.0,357000000.0,955000000.0,377000000.0,377000000.0,377000000.0,1402000000.0,379000000.0,379000000.0,379000000.0,1514000000.0,330000000.0,330000000.0,330000000.0,1483000000.0,336000000.0,336000000.0,336000000.0,1279000000.0,299000000.0,299000000.0,299000000.0
EarningsPerShareBasic / USD/shares,0.32,1.1,1.26,1.49,3.74,6.91,1.75,1.71,4.09,7.69,6.7,2.19,4.03,4.63,9.95,0.68,1.81,3.0,3.34,1.63,3.16,4.93,4.42,0.003,1.52,1.79,5.29,0.06,0.99,2.75,2.22,0.08,2.34,3.96,6.76,-0.01,1.65,3.31,5.36,-14.25,-14.21,-15.58,4.0,-0.37,12.71,13.9,-15.13,1.5,12.24,21.18,15.34,6.13,11.49,19.66,28.31,2.59,6.9,8.85
EarningsPerShareDiluted / USD/shares,0.32,1.1,1.25,1.48,3.72,6.88,1.74,1.7,4.07,7.65,6.67,2.17,4.01,4.6,9.89,0.67,1.8,2.98,3.32,1.62,3.14,4.9,4.39,0.003,1.51,1.78,5.26,0.06,0.98,2.73,2.21,0.08,2.31,3.92,6.7,-0.01,1.63,3.28,5.28,-14.25,-14.21,-15.58,3.97,-0.37,12.71,13.81,-15.13,1.49,12.15,21.04,15.24,6.09,11.44,19.57,28.12,2.58,6.88,8.83
EffectiveIncomeTaxRateContinuingOperations / pure,0.48,0.41,0.34,0.36,0.38,0.37,0.39,0.36,0.37,0.36,0.36,0.34,0.34,0.34,0.35,0.34,0.35,0.34,0.34,0.35,0.35,0.35,0.33,-0.17,0.37,0.34,0.34,0.29,0.3,0.3,0.33,0.09,0.17,0.18,-0.14,0.29,0.14,0.2,0.21,,,,0.24,,,,0.18,,,,0.09,,,,0.22,,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate / pure,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.21,0.21,0.21,0.35,0.21,0.21,,0.21,,,,0.21,,,,0.21,,,,0.21,,,,0.21,,,
EffectiveIncomeTaxRateReconciliationMinorityInterestIncomeExpense / pure,,,,,,,,,,,,,,,,,,,,-0.51,,,0.0,0.51,,,0.0,,,,0.01,,,,0.04,-0.04,,,-0.05,,,,-0.04,,,,0.0,,,,-0.09,,,,0.02,,,
EffectiveIncomeTaxRateReconciliationOtherAdjustments / pure,-0.01,-0.01,-0.01,,,,-0.01,,,,0.0,,,,-0.01,,,,-0.02,,,,-0.02,,,,0.0,,,,0.02,,,,0.02,0.0,,,0.0,,,,0.0,,,,-0.01,,,,-0.02,,,,0.0,,,
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes / pure,0.03,0.03,0.02,,,,0.03,,,,0.02,,,,0.02,,,,0.03,,,,0.02,,,,0.02,,,,0.03,,,,0.02,0.12,,,0.05,,,,0.02,,,,0.02,,,,0.02,,,,0.03,,,
EmployeeRelatedLiabilitiesCurrent / USD,266000000.0,266000000.0,266000000.0,312000000.0,312000000.0,312000000.0,312000000.0,364000000.0,364000000.0,364000000.0,364000000.0,406000000.0,406000000.0,406000000.0,406000000.0,427000000.0,427000000.0,427000000.0,427000000.0,503000000.0,503000000.0,503000000.0,503000000.0,530000000.0,530000000.0,530000000.0,530000000.0,591000000.0,591000000.0,591000000.0,591000000.0,1152000000.0,1152000000.0,1152000000.0,1152000000.0,1126000000.0,1126000000.0,987000000.0,987000000.0,732000000.0,732000000.0,732000000.0,732000000.0,911000000.0,911000000.0,911000000.0,911000000.0,967000000.0,967000000.0,967000000.0,967000000.0,1115000000.0,1115000000.0,1115000000.0,1115000000.0,1096000000.0,1096000000.0,1096000000.0
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense / USD,,,7000000.0,,,,6000000.0,,,,11000000.0,,,,13000000.0,,,,15000000.0,,,,15000000.0,,,,16000000.0,,,,17000000.0,,,,19000000.0,,,,31000000.0,,,,35000000.0,,,,25000000.0,,,,22000000.0,,,,37000000.0,,,
EmployeeServiceShareBasedCompensationTaxBenefitFromExerciseOfStockOptions / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,26000000.0,,,,4000000.0,,,,25000000.0,,,,14000000.0,,,,-3000000.0,,,,16000000.0,,,,13000000.0,,,,53000000.0,,,
EntityCommonStockSharesOutstanding / shares,356497553.0,356518305.0,347614133.0,340722047.0,338297004.0,339183110.0,331433926.0,324787372.0,313074196.0,301026678.0,294564231.0,288632472.0,283325153.0,280192743.0,273062880.0,271637136.0,536156786.0,532974077.0,529227453.0,529834884.0,528759847.0,527815189.0,527782929.0,518737401.0,506253878.0,488412170.0,476059729.0,461878776.0,451004632.0,690853526.0,673619190.0,662618001.0,658319324.0,649321709.0,649503967.0,650260897.0,650695467.0,650650746.0,651274842.0,652649795.0,638202178.0,615587681.0,565212958.0,540994934.0,498624055.0,468660833.0,445546907.0,424282812.0,399844048.0,379697277.0,361358732.0,352330482.0,334684050.0,321388952.0,312575833.0,307213828.0,304020309.0,300602479.0
EntityPublicFloat / USD,,,14700000000.0,,,,15300000000.0,,,,22500000000.0,,,,22200000000.0,,,,28000000000.0,,,,20000000000.0,,,,26400000000.0,,,,31900000000.0,,,,36700000000.0,,,,24300000000.0,,,,38500000000.0,,,,42100000000.0,,,,47200000000.0,,,,59000000000.0,,,
EquityMethodInvestmentDifferenceBetweenCarryingAmountAndUnderlyingEquity / USD,,,29000000.0,,,,28000000.0,,,,41000000.0,,,,110000000.0,,,,1070000000.0,,,,1210000000.0,,,,1170000000.0,,,,1590000000.0,,,,1400000000.0,,,,361000000.0,,,,319000000.0,,,,304000000.0,,,,301000000.0,,,,521000000.0,,,
EquityMethodInvestmentDividendsOrDistributions / USD,,,39000000.0,,,,36000000.0,,,,48000000.0,,,,37000000.0,,,,18000000.0,,,,170000000.0,50000000.0,121000000.0,199000000.0,113000000.0,56000000.0,136000000.0,256000000.0,317000000.0,89000000.0,217000000.0,345000000.0,391000000.0,148000000.0,310000000.0,402000000.0,458000000.0,147000000.0,275000000.0,428000000.0,569000000.0,142000000.0,303000000.0,466000000.0,577000000.0,160000000.0,336000000.0,544000000.0,652000000.0,183000000.0,429000000.0,686000000.0,772000000.0,262000000.0,554000000.0,882000000.0
EquityMethodInvestments / USD,312000000.0,312000000.0,312000000.0,302000000.0,302000000.0,302000000.0,302000000.0,321000000.0,321000000.0,321000000.0,321000000.0,463000000.0,463000000.0,463000000.0,463000000.0,865000000.0,865000000.0,865000000.0,865000000.0,3622000000.0,3622000000.0,3622000000.0,3622000000.0,3827000000.0,3827000000.0,3827000000.0,3827000000.0,4787000000.0,4787000000.0,4787000000.0,4787000000.0,5898000000.0,5898000000.0,5898000000.0,5898000000.0,6898000000.0,6898000000.0,6568000000.0,6568000000.0,5422000000.0,5422000000.0,5422000000.0,5422000000.0,5409000000.0,5409000000.0,5409000000.0,5409000000.0,6466000000.0,6466000000.0,6466000000.0,6466000000.0,6260000000.0,6260000000.0,6260000000.0,6260000000.0,6857000000.0,6857000000.0,6857000000.0
ExcessOfReplacementOrCurrentCostsOverStatedLIFOValue / USD,,,4119000000.0,,,,5015000000.0,,,,4511000000.0,,,,4084000000.0,,,,684000000.0,,,,308000000.0,,,,308000000.0,,,,1210000000.0,,,,0.0,,,,787000000.0,,,,0.0,,,,2840000000.0,,,,3720000000.0,,,,2770000000.0,,,
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisChangeInUnrealizedGainLoss / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33000000.0,0.0,3000000.0,-6000000.0,-9000000.0,-11000000.0,-14000000.0,-15000000.0
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationGainLossIncludedInEarnings / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35000000.0,0.0,3000000.0,-7000000.0,-11000000.0,-12000000.0,-15000000.0,18000000.0
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationSettlements / USD,,,,,,,,,,,,,,,-2000000.0,,,,0.0,0.0,0.0,0.0,0.0,4000000.0,2000000.0,1000000.0,2000000.0,-3000000.0,-4000000.0,-10000000.0,-18000000.0,-3000000.0,-7000000.0,-11000000.0,-8000000.0,-2000000.0,-3000000.0,-5000000.0,-6000000.0,-1000000.0,-2000000.0,-4000000.0,-6000000.0,-3000000.0,-6000000.0,-11000000.0,-14000000.0,-5000000.0,-8000000.0,-10000000.0,12000000.0,3000000.0,5000000.0,8000000.0,11000000.0,4000000.0,7000000.0,-10000000.0
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisWithUnobservableInputs / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108000000.0,-61000000.0,-61000000.0,-61000000.0,-61000000.0,-61000000.0,-61000000.0,
FinanceLeaseInterestExpense / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000000.0,20000000.0,32000000.0,43000000.0,,,,37000000.0,,,,37000000.0,,,,35000000.0,,,,31000000.0,,,,29000000.0,,,
FinanceLeaseInterestPaymentOnLiability / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,,,,28000000.0,,,,25000000.0,,,,21000000.0,,,,24000000.0,,,
FinanceLeaseLiability / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649000000.0,649000000.0,649000000.0,649000000.0,,,,593000000.0,,,,645000000.0,,,,598000000.0,,,,530000000.0,,,,470000000.0,,,
FinanceLeaseLiabilityCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56000000.0,,,,69000000.0,,,,73000000.0,,,,79000000.0,,,,69000000.0,,,
FinanceLeaseLiabilityNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537000000.0,,,,576000000.0,,,,525000000.0,,,,451000000.0,,,,401000000.0,,,
FinanceLeaseLiabilityPaymentsDue / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,950000000.0,950000000.0,950000000.0,950000000.0,,,,853000000.0,,,,768000000.0,,,,671000000.0,,,,590000000.0,,,,896000000.0,,,
FinanceLeaseLiabilityPaymentsDueAfterYearFive / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586000000.0,586000000.0,586000000.0,586000000.0,,,,402000000.0,,,,327000000.0,,,,268000000.0,,,,228000000.0,,,,360000000.0,,,
FinanceLeaseLiabilityPaymentsDueNextTwelveMonths / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70000000.0,70000000.0,70000000.0,,,,91000000.0,,,,101000000.0,,,,104000000.0,,,,91000000.0,,,,126000000.0,,,
FinanceLeaseLiabilityPaymentsDueYearFive / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82000000.0,82000000.0,82000000.0,82000000.0,,,,76000000.0,,,,75000000.0,,,,59000000.0,,,,47000000.0,,,,79000000.0,,,
FinanceLeaseLiabilityPaymentsDueYearFour / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75000000.0,75000000.0,75000000.0,75000000.0,,,,84000000.0,,,,77000000.0,,,,75000000.0,,,,63000000.0,,,,97000000.0,,,
FinanceLeaseLiabilityPaymentsDueYearThree / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66000000.0,66000000.0,66000000.0,66000000.0,,,,101000000.0,,,,86000000.0,,,,78000000.0,,,,79000000.0,,,,111000000.0,,,
FinanceLeaseLiabilityPaymentsDueYearTwo / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71000000.0,71000000.0,71000000.0,71000000.0,,,,99000000.0,,,,102000000.0,,,,87000000.0,,,,82000000.0,,,,123000000.0,,,
FinanceLeaseLiabilityUndiscountedExcessAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301000000.0,301000000.0,301000000.0,301000000.0,,,,208000000.0,,,,170000000.0,,,,141000000.0,,,,120000000.0,,,,172000000.0,,,
FinanceLeasePrincipalPayments / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,,,,48000000.0,,,,66000000.0,,,,71000000.0,,,,79000000.0,,,
FinanceLeaseRightOfUseAsset / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547000000.0,,,,479000000.0,,,,406000000.0,,,,352000000.0,,,
FinanceLeaseRightOfUseAssetAccumulatedAmortization / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272000000.0,,,,336000000.0,,,,412000000.0,,,,413000000.0,,,
FinanceLeaseRightOfUseAssetAmortization / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000000.0,29000000.0,46000000.0,64000000.0,,,,59000000.0,,,,59000000.0,,,,72000000.0,,,,78000000.0,,,,81000000.0,,,
FinanceLeaseRightOfUseAssetBeforeAccumulatedAmortization / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,819000000.0,,,,815000000.0,,,,818000000.0,,,,765000000.0,,,
FinanceLeaseWeightedAverageDiscountRatePercent / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0602,,,,,,,0.0663,,,,0.0533,,,,0.0504,,,,0.051,,,,0.051,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization / USD,,,,,,,,,,,,,,,,,,,116000000.0,,,,137000000.0,,,,199000000.0,,,,261000000.0,,,,397000000.0,,,,734000000.0,,,,1268000000.0,,,,1631000000.0,,,,2022000000.0,,,,2388000000.0,,,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths / USD,,,,,,,,,,,,,,,,,,,48000000.0,,,,49000000.0,,,,52000000.0,,,,387000000.0,,,,387000000.0,,,,347000000.0,,,,328000000.0,,,,315000000.0,,,,265000000.0,,,,250000000.0,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive / USD,,,,,,,,,,,,,,,,,,,47000000.0,,,,46000000.0,,,,48000000.0,,,,361000000.0,,,,305000000.0,,,,257000000.0,,,,225000000.0,,,,193000000.0,,,,179000000.0,,,,16000000.0,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour / USD,,,,,,,,,,,,,,,,,,,44000000.0,,,,48000000.0,,,,49000000.0,,,,378000000.0,,,,363000000.0,,,,277000000.0,,,,243000000.0,,,,221000000.0,,,,201000000.0,,,,180000000.0,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree / USD,,,,,,,,,,,,,,,,,,,45000000.0,,,,49000000.0,,,,50000000.0,,,,379000000.0,,,,379000000.0,,,,330000000.0,,,,261000000.0,,,,241000000.0,,,,230000000.0,,,,202000000.0,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo / USD,,,,,,,,,,,,,,,,,,,45000000.0,,,,49000000.0,,,,52000000.0,,,,385000000.0,,,,380000000.0,,,,346000000.0,,,,312000000.0,,,,257000000.0,,,,250000000.0,,,,230000000.0,,,
FiniteLivedIntangibleAssetsGross / USD,,,,,,,,,,,,,,,,,,,403000000.0,,,,856000000.0,,,,924000000.0,,,,892000000.0,,,,3711000000.0,,,,3540000000.0,,,,3628000000.0,,,,3766000000.0,,,,3898000000.0,,,,4153000000.0,,,
GainLossOnDispositionOfAssets1 / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278000000.0,3000000.0,3000000.0,3000000.0,70000000.0,-18000000.0,21000000.0,1072000000.0,21000000.0,3000000.0,16000000.0,126000000.0,1061000000.0,20000000.0,19000000.0,17000000.0
GainLossOnSaleOfPropertyPlantEquipment / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-66000000.0,,,-1058000000.0,0.0,,,,-1058000000.0,,-151000000.0,-151000000.0
GainLossOnSaleOfStockInSubsidiaryOrEquityMethodInvestee / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,106000000.0,,,,
GainLossRelatedToLitigationSettlement / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,-84000000.0,-27000000.0,-27000000.0,-27000000.0,0.0,,,,-27000000.0,,,
GainsLossesOnExtinguishmentOfDebt / USD,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,-5000000.0,0.0,0.0,0.0,0.0,-4000000.0,-4000000.0,-4000000.0,0.0,,,,-64000000.0,,,,0.0,,,,9000000.0,0.0,0.0,-2000000.0,-133000000.0,-9000000.0,-9000000.0,-9000000.0,-2000000.0,,,
Goodwill / USD,837000000.0,837000000.0,872000000.0,842000000.0,842000000.0,842000000.0,837000000.0,930000000.0,930000000.0,930000000.0,842000000.0,938000000.0,938000000.0,938000000.0,930000000.0,1566000000.0,1566000000.0,1566000000.0,938000000.0,4019000000.0,4019000000.0,4019000000.0,1566000000.0,3587000000.0,3587000000.0,3587000000.0,4019000000.0,3586000000.0,3586000000.0,3586000000.0,3587000000.0,20184000000.0,20184000000.0,20184000000.0,3586000000.0,20040000000.0,20040000000.0,15650000000.0,15834000000.0,8256000000.0,8256000000.0,8256000000.0,15650000000.0,8256000000.0,8256000000.0,8256000000.0,8256000000.0,8244000000.0,8244000000.0,8244000000.0,8256000000.0,8244000000.0,8244000000.0,8244000000.0,8244000000.0,8244000000.0,8244000000.0,8244000000.0
GoodwillGross / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16965000000.0,,,,16965000000.0,,,,16965000000.0,,,
GoodwillImpairedAccumulatedImpairmentLoss / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8721000000.0,,,,8721000000.0,,,,8721000000.0,,,
GoodwillImpairmentLoss / USD,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,144000000.0,0.0,129000000.0,130000000.0,130000000.0,130000000.0,,,,0.0,,,,1197000000.0,7330000000.0,7330000000.0,7330000000.0,1197000000.0,7330000000.0,7330000000.0,7330000000.0,7330000000.0,,,,7330000000.0,,,,0.0,,,,0.0,,,
IncomeLossFromContinuingOperationsAttributableToNoncontrollingEntity / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799000000.0,826000000.0,-984000000.0,-717000000.0,-440000000.0,618000000.0,306000000.0,596000000.0,932000000.0,-151000000.0,327000000.0,671000000.0,1214000000.0,1263000000.0,360000000.0,714000000.0,1065000000.0,1534000000.0,,,
