fact_unit,2012-04-26,2012-07-31,2012-11-01,2013-02-11,2013-05-01,2013-07-31,2013-11-05,2014-02-10,2014-04-24,2014-07-31,2014-10-24,2015-02-09,2015-04-30,2015-06-05,2015-07-30,2015-10-29,2016-02-08,2016-05-04,2016-08-03,2016-11-02,2017-02-06,2017-05-03,2017-08-02,2017-11-02,2018-02-05,2018-05-02,2018-07-31,2018-10-31,2019-02-04,2019-05-02,2019-07-31,2019-10-30,2020-02-03,2020-05-05,2020-07-30,2020-10-29,2021-02-08,2021-05-06,2021-08-05,2021-11-04,2022-02-07,2022-05-05,2022-08-04,2022-11-03,2023-02-08,2023-05-04,2023-08-03,2023-11-02,2024-02-06,2024-03-28,2024-05-02,2024-08-01,2024-10-31,2025-02-07,2025-05-01,2025-07-31,2025-10-30
ProceedsFromRepaymentsOfOtherDebt / USD,,,,,,,,,-27000000.0,-74000000.0,-79000000.0,-8000000.0,3000000.0,-8000000.0,6000000.0,9000000.0,-80000000.0,10000000.0,7000000.0,399000000.0,7000000.0,321000000.0,51000000.0,-14000000.0,-214000000.0,-4000000.0,-5000000.0,-8000000.0,-34000000.0,35000000.0,-10000000.0,-11000000.0,-15000000.0,234000000.0,202000000.0,133000000.0,268000000.0,-29000000.0,-200000000.0,-370000000.0,80000000.0,-8000000.0,-12000000.0,-22000000.0,-372000000.0,-1000000.0,-2000000.0,-3000000.0,-22000000.0,,-6000000.0,-8000000.0,-22000000.0,-1000000.0,-6000000.0,-11000000.0,438000000.0
ProceedsFromRepaymentsOfOtherLongTermDebt / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8000000.0,0.0,0.0,0.0,598000000.0
ProceedsFromSaleMaturityAndCollectionOfShorttermInvestments / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
ProceedsFromSaleOfEquityMethodInvestments / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,448000000.0,448000000.0
ProceedsFromSaleOfEquitySecuritiesFvNi / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,14000000.0,0.0,2000000.0,3000000.0,3000000.0,22000000.0,,,,,3000000.0,,0.0,0.0
ProceedsFromSaleOfPropertyPlantAndEquipment / USD,47000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000000.0,13000000.0,,2000000.0,4000000.0,6000000.0,14000000.0,1000000.0,2000000.0,4000000.0,10000000.0,2000000.0,3000000.0,3000000.0,9000000.0,,,3000000.0,3000000.0,4000000.0,0.0,2000000.0,3000000.0
ProceedsFromShortTermDebt / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,2483000000.0
ProductWarrantyAccrual / USD,,315000000.0,315000000.0,362000000.0,166000000.0,166000000.0,166000000.0,315000000.0,169000000.0,169000000.0,169000000.0,166000000.0,146000000.0,154000000.0,146000000.0,146000000.0,160000000.0,131000000.0,131000000.0,131000000.0,146000000.0,161000000.0,161000000.0,161000000.0,31000000.0,58000000.0,58000000.0,58000000.0,65000000.0,50000000.0,50000000.0,50000000.0,58000000.0,37000000.0,37000000.0,37000000.0,50000000.0,59000000.0,59000000.0,59000000.0,37000000.0,49000000.0,49000000.0,49000000.0,59000000.0,52000000.0,52000000.0,52000000.0,49000000.0,,61000000.0,61000000.0,61000000.0,52000000.0,74000000.0,74000000.0,74000000.0
ProductWarrantyAccrualClassifiedCurrent / USD,,182000000.0,182000000.0,182000000.0,92000000.0,92000000.0,92000000.0,92000000.0,75000000.0,75000000.0,75000000.0,75000000.0,64000000.0,66000000.0,64000000.0,64000000.0,64000000.0,69000000.0,69000000.0,69000000.0,69000000.0,102000000.0,102000000.0,102000000.0,51000000.0,41000000.0,41000000.0,41000000.0,41000000.0,33000000.0,33000000.0,33000000.0,33000000.0,29000000.0,29000000.0,29000000.0,29000000.0,51000000.0,51000000.0,51000000.0,51000000.0,41000000.0,41000000.0,41000000.0,41000000.0,43000000.0,43000000.0,43000000.0,43000000.0,,52000000.0,52000000.0,52000000.0,52000000.0,62000000.0,62000000.0,62000000.0
ProductWarrantyAccrualNoncurrent / USD,,133000000.0,133000000.0,133000000.0,74000000.0,74000000.0,74000000.0,74000000.0,94000000.0,94000000.0,94000000.0,94000000.0,82000000.0,94000000.0,82000000.0,82000000.0,82000000.0,62000000.0,62000000.0,62000000.0,62000000.0,59000000.0,59000000.0,59000000.0,14000000.0,17000000.0,17000000.0,17000000.0,17000000.0,17000000.0,17000000.0,17000000.0,17000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,9000000.0,9000000.0,9000000.0,9000000.0,,9000000.0,9000000.0,9000000.0,9000000.0,12000000.0,12000000.0,12000000.0
ProductWarrantyAccrualPayments / USD,,-120000000.0,-135000000.0,-205000000.0,21000000.0,35000000.0,50000000.0,171000000.0,24000000.0,37000000.0,49000000.0,68000000.0,24000000.0,56000000.0,37000000.0,48000000.0,56000000.0,29000000.0,49000000.0,61000000.0,70000000.0,49000000.0,97000000.0,117000000.0,25000000.0,8000000.0,30000000.0,43000000.0,103000000.0,11000000.0,24000000.0,39000000.0,51000000.0,8000000.0,14000000.0,35000000.0,52000000.0,13000000.0,31000000.0,43000000.0,52000000.0,11000000.0,22000000.0,32000000.0,59000000.0,13000000.0,22000000.0,36000000.0,43000000.0,,14000000.0,27000000.0,40000000.0,47000000.0,12000000.0,24000000.0,47000000.0
ProductWarrantyAccrualPreexistingIncreaseDecrease / USD,,-8000000.0,-36000000.0,84000000.0,1000000.0,2000000.0,-2000000.0,-42000000.0,0.0,1000000.0,-1000000.0,-4000000.0,3000000.0,-3000000.0,1000000.0,0.0,-4000000.0,6000000.0,8000000.0,6000000.0,-11000000.0,49000000.0,51000000.0,48000000.0,13000000.0,2000000.0,5000000.0,7000000.0,45000000.0,0.0,2000000.0,2000000.0,5000000.0,1000000.0,20000000.0,27000000.0,0.0,4000000.0,6000000.0,8000000.0,36000000.0,2000000.0,1000000.0,2000000.0,15000000.0,7000000.0,11000000.0,17000000.0,3000000.0,,7000000.0,13000000.0,29000000.0,23000000.0,32000000.0,40000000.0,51000000.0
ProductWarrantyAccrualWarrantiesIssued / USD,,38000000.0,47000000.0,68000000.0,18000000.0,31000000.0,52000000.0,56000000.0,14000000.0,29000000.0,44000000.0,68000000.0,25000000.0,58000000.0,39000000.0,55000000.0,53000000.0,12000000.0,28000000.0,45000000.0,72000000.0,28000000.0,46000000.0,64000000.0,49000000.0,9000000.0,20000000.0,31000000.0,47000000.0,8000000.0,19000000.0,28000000.0,39000000.0,7000000.0,15000000.0,25000000.0,39000000.0,7000000.0,15000000.0,23000000.0,36000000.0,9000000.0,19000000.0,33000000.0,36000000.0,8000000.0,16000000.0,24000000.0,44000000.0,,7000000.0,15000000.0,24000000.0,31000000.0,10000000.0,19000000.0,32000000.0
ProfitLoss / USD,310000000.0,626000000.0,911000000.0,703000000.0,363000000.0,713000000.0,1005000000.0,1223000000.0,298000000.0,687000000.0,980000000.0,1160000000.0,341000000.0,1160000000.0,747000000.0,1072000000.0,1301000000.0,229000000.0,896000000.0,1314000000.0,1440000000.0,443000000.0,714000000.0,1020000000.0,1535000000.0,352000000.0,738000000.0,1151000000.0,1326000000.0,316000000.0,316000000.0,850000000.0,1428000000.0,245000000.0,516000000.0,768000000.0,1107000000.0,1567000000.0,1202000000.0,1507000000.0,1009000000.0,300000000.0,466000000.0,570000000.0,1822000000.0,90000000.0,18000000.0,324000000.0,609000000.0,,164000000.0,410000000.0,2047000000.0,590000000.0,224000000.0,1167000000.0,1535000000.0
PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetAccumulatedDepreciationAndAmortization / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000000.0,,,,19000000.0,,,,,24000000.0,,,
PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetAfterAccumulatedDepreciationAndAmortization / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11000000.0,,,,16000000.0,,,,,14000000.0,,,
PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetBeforeAccumulatedDepreciationAndAmortization / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26000000.0,,,,35000000.0,,,,,38000000.0,,,
PropertyPlantAndEquipmentGross / USD,,,,3122000000.0,,,,4043000000.0,,,,4806000000.0,,4395000000.0,,,4726000000.0,,,,5321000000.0,,,,3745000000.0,,,,4602000000.0,22000000.0,22000000.0,30000000.0,5343000000.0,30000000.0,30000000.0,30000000.0,5917000000.0,,,,6611000000.0,,,,7013000000.0,,,,7575000000.0,,,,,8401000000.0,,,
PropertyPlantAndEquipmentNet / USD,2315000000.0,2315000000.0,2315000000.0,2067000000.0,2860000000.0,2860000000.0,2860000000.0,2315000000.0,3216000000.0,3216000000.0,3216000000.0,2860000000.0,3021000000.0,2615000000.0,3021000000.0,3021000000.0,2930000000.0,3377000000.0,3377000000.0,3377000000.0,3021000000.0,3515000000.0,3515000000.0,3515000000.0,2126000000.0,2804000000.0,2804000000.0,2804000000.0,2325000000.0,3179000000.0,3179000000.0,3179000000.0,3179000000.0,3309000000.0,3309000000.0,3309000000.0,3309000000.0,3301000000.0,3301000000.0,3301000000.0,3301000000.0,3294000000.0,3294000000.0,3294000000.0,3294000000.0,3495000000.0,3495000000.0,3495000000.0,3495000000.0,,3785000000.0,3785000000.0,3785000000.0,3785000000.0,3698000000.0,3698000000.0,3698000000.0
ProvisionForDoubtfulAccounts / USD,,,,45000000.0,,,,25000000.0,,,,22000000.0,,20000000.0,,,7000000.0,,,,10000000.0,,,,6000000.0,,,,22000000.0,,,,23000000.0,,,,9000000.0,,,,9000000.0,,,,39000000.0,,,,22000000.0,,,37000000.0,,27000000.0,,,
RepaymentsOfLongTermDebt / USD,57000000.0,,,50000000.0,0.0,0.0,0.0,1490000000.0,1342000000.0,1346000000.0,1349000000.0,5000000.0,164000000.0,5000000.0,164000000.0,164000000.0,1353000000.0,,,,164000000.0,,,,,,,,,,5000000.0,8000000.0,2000000.0,5000000.0,10000000.0,15000000.0,13000000.0,8000000.0,20000000.0,30000000.0,25000000.0,8000000.0,8000000.0,8000000.0,,0.0,0.0,2000000.0,301000000.0,,2000000.0,2000000.0,,301000000.0,,,
RepaymentsOfOtherLongTermDebt / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39000000.0,,,,8000000.0,,,,,4000000.0,,,0.0
RepaymentsOfShortTermDebt / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,2500000000.0
RepaymentsOfUnsecuredDebt / USD,,57000000.0,57000000.0,0.0,,,,57000000.0,0.0,0.0,0.0,0.0,526000000.0,0.0,526000000.0,526000000.0,0.0,546000000.0,546000000.0,546000000.0,526000000.0,,,862000000.0,546000000.0,,,,862000000.0,0.0,0.0,0.0,0.0,654000000.0,654000000.0,654000000.0,0.0,,,,654000000.0,,,,0.0,,,,1473000000.0,,301000000.0,301000000.0,0.0,0.0,,,700000000.0
ResearchAndDevelopmentExpense / USD,,,,1000000000.0,,,,1200000000.0,,,,1200000000.0,,1100000000.0,,,1200000000.0,,,,1200000000.0,,,,700000000.0,,,,800000000.0,,,,882000000.0,,,,1155000000.0,,,,1165000000.0,,,,1024000000.0,,,,1030000000.0,,,,,1120000000.0,,,
RestrictedCashAndCashEquivalentsAtCarryingValue / USD,9000000.0,9000000.0,9000000.0,9000000.0,8000000.0,8000000.0,8000000.0,8000000.0,4000000.0,4000000.0,4000000.0,4000000.0,1000000.0,3000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,16000000.0,16000000.0,16000000.0,16000000.0,32000000.0,32000000.0,32000000.0,32000000.0,,,0.0,,,,,,,,,,0.0,1000000.0,1000000.0,1000000.0
RestructuringAndRelatedCostExpectedCost1 / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35000000.0,,45000000.0,30000000.0,45000000.0,30000000.0,20000000.0,15000000.0,15000000.0,25000000.0,60000000.0,50000000.0,10000000.0,35000000.0,20000000.0,45000000.0,80000000.0,,60000000.0,10000000.0,45000000.0,55000000.0,65000000.0,25000000.0,40000000.0
RestructuringCharges / USD,9000000.0,17000000.0,20000000.0,224000000.0,6000000.0,14000000.0,17000000.0,31000000.0,32000000.0,58000000.0,95000000.0,171000000.0,21000000.0,163000000.0,75000000.0,121000000.0,137000000.0,16000000.0,33000000.0,69000000.0,140000000.0,35000000.0,189000000.0,252000000.0,65000000.0,52000000.0,83000000.0,101000000.0,167000000.0,20000000.0,35000000.0,100000000.0,129000000.0,26000000.0,57000000.0,118000000.0,109000000.0,28000000.0,100000000.0,118000000.0,148000000.0,6000000.0,20000000.0,21000000.0,136000000.0,22000000.0,41000000.0,52000000.0,24000000.0,,11000000.0,53000000.0,81000000.0,85000000.0,39000000.0,109000000.0,125000000.0
RestructuringCosts / USD,-21000000.0,-43000000.0,-71000000.0,-67000000.0,-14000000.0,-29000000.0,-45000000.0,-74000000.0,-4000000.0,-17000000.0,-11000000.0,62000000.0,-25000000.0,95000000.0,-4000000.0,12000000.0,-25000000.0,-24000000.0,-32000000.0,-26000000.0,-22000000.0,5000000.0,93000000.0,73000000.0,-16000000.0,18000000.0,23000000.0,9000000.0,77000000.0,-16000000.0,-31000000.0,-2000000.0,2000000.0,-5000000.0,-2000000.0,31000000.0,-26000000.0,-15000000.0,13000000.0,0.0,29000000.0,-25000000.0,-28000000.0,-42000000.0,-15000000.0,7000000.0,10000000.0,2000000.0,-56000000.0,,-24000000.0,0.0,4000000.0,18000000.0,-36000000.0,-34000000.0,-65000000.0
RestructuringReserve / USD,,96000000.0,96000000.0,169000000.0,163000000.0,163000000.0,163000000.0,96000000.0,139000000.0,139000000.0,139000000.0,163000000.0,97000000.0,158000000.0,97000000.0,97000000.0,134000000.0,131000000.0,131000000.0,131000000.0,97000000.0,198000000.0,198000000.0,198000000.0,37000000.0,132000000.0,132000000.0,132000000.0,115000000.0,104000000.0,104000000.0,104000000.0,132000000.0,134000000.0,134000000.0,134000000.0,104000000.0,125000000.0,125000000.0,125000000.0,134000000.0,63000000.0,63000000.0,63000000.0,125000000.0,83000000.0,83000000.0,83000000.0,63000000.0,,167000000.0,167000000.0,167000000.0,83000000.0,118000000.0,118000000.0,118000000.0
RestructuringReserveCurrent / USD,,55000000.0,55000000.0,55000000.0,118000000.0,118000000.0,118000000.0,118000000.0,94000000.0,94000000.0,94000000.0,94000000.0,80000000.0,89000000.0,80000000.0,80000000.0,80000000.0,85000000.0,85000000.0,85000000.0,85000000.0,153000000.0,153000000.0,153000000.0,91000000.0,90000000.0,90000000.0,90000000.0,90000000.0,55000000.0,55000000.0,55000000.0,55000000.0,86000000.0,86000000.0,86000000.0,86000000.0,82000000.0,82000000.0,82000000.0,82000000.0,42000000.0,42000000.0,42000000.0,42000000.0,65000000.0,65000000.0,65000000.0,65000000.0,,142000000.0,142000000.0,142000000.0,142000000.0,102000000.0,102000000.0,102000000.0
RestructuringReserveNoncurrent / USD,,41000000.0,41000000.0,41000000.0,45000000.0,45000000.0,45000000.0,45000000.0,45000000.0,45000000.0,45000000.0,45000000.0,17000000.0,45000000.0,17000000.0,17000000.0,17000000.0,46000000.0,46000000.0,46000000.0,46000000.0,45000000.0,45000000.0,45000000.0,24000000.0,42000000.0,42000000.0,42000000.0,42000000.0,49000000.0,49000000.0,49000000.0,49000000.0,48000000.0,48000000.0,48000000.0,48000000.0,43000000.0,43000000.0,43000000.0,43000000.0,21000000.0,21000000.0,21000000.0,21000000.0,18000000.0,18000000.0,18000000.0,18000000.0,,25000000.0,25000000.0,25000000.0,25000000.0,16000000.0,16000000.0,16000000.0
RestructuringReserveTranslationAdjustment / USD,,-3000000.0,-1000000.0,1000000.0,-3000000.0,-4000000.0,-2000000.0,5000000.0,-2000000.0,-3000000.0,-12000000.0,1000000.0,-8000000.0,1000000.0,-6000000.0,-6000000.0,15000000.0,4000000.0,1000000.0,,10000000.0,3000000.0,13000000.0,21000000.0,-1000000.0,5000000.0,-1000000.0,-1000000.0,-15000000.0,-1000000.0,5000000.0,1000000.0,2000000.0,-1000000.0,-1000000.0,1000000.0,-1000000.0,-4000000.0,-3000000.0,-4000000.0,-6000000.0,0.0,-3000000.0,-7000000.0,6000000.0,,1000000.0,-2000000.0,-2000000.0,,-1000000.0,-3000000.0,2000000.0,-1000000.0,3000000.0,11000000.0,12000000.0
RetainedEarningsAccumulatedDeficit / USD,110000000.0,110000000.0,110000000.0,110000000.0,856000000.0,856000000.0,856000000.0,856000000.0,1446000000.0,1446000000.0,1446000000.0,1446000000.0,1548000000.0,1446000000.0,1548000000.0,1548000000.0,1548000000.0,1627000000.0,1627000000.0,1627000000.0,1627000000.0,1980000000.0,1980000000.0,1980000000.0,1980000000.0,2118000000.0,2118000000.0,2118000000.0,2118000000.0,2511000000.0,2511000000.0,2511000000.0,2511000000.0,2890000000.0,2890000000.0,2890000000.0,2890000000.0,4550000000.0,4550000000.0,4550000000.0,4550000000.0,5077000000.0,5077000000.0,5077000000.0,5077000000.0,5608000000.0,5608000000.0,5608000000.0,5608000000.0,,8162000000.0,8162000000.0,8162000000.0,8162000000.0,7002000000.0,7002000000.0,7002000000.0
RevenueFromContractWithCustomerExcludingAssessedTax / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17489000000.0,4901000000.0,9952000000.0,14806000000.0
RevenueRemainingPerformanceObligation / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135000000.0,130000000.0,203000000.0,202000000.0,217000000.0,,200000000.0,196000000.0,189000000.0,194000000.0,182000000.0,188000000.0,170000000.0
RevenueRemainingPerformanceObligationPercentage / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.67,0.6,0.45,0.45,0.55,,0.55,0.65,0.6,0.7,0.65,0.65,0.65
Revenues / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,9444000000.0,12274000000.0,3630000000.0,7314000000.0,10799000000.0,12884000000.0,3575000000.0,7202000000.0,10761000000.0,14435000000.0,3226000000.0,5186000000.0,8854000000.0,14357000000.0,4023000000.0,7830000000.0,11484000000.0,13066000000.0,4178000000.0,8235000000.0,12849000000.0,15618000000.0,,4818000000.0,10018000000.0,15132000000.0,17489000000.0,4901000000.0,9952000000.0,14806000000.0
RightOfUseAssetObtainedInExchangeForFinanceLeaseLiability / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5000000.0,5000000.0,0.0,0.0,5000000.0,5000000.0,,,,5000000.0,,,,1000000.0,,,,1000000.0,,,,,3000000.0,,,
RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36000000.0,63000000.0,76000000.0,86000000.0,36000000.0,63000000.0,76000000.0,86000000.0,,,,86000000.0,,,,35000000.0,,,,74000000.0,,,,,102000000.0,,,
SegmentExpenditureAdditionToLongLivedAssets / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611000000.0,,,,,844000000.0,265000000.0,491000000.0,664000000.0
SegmentReportingOtherItemAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88000000.0,32000000.0,75000000.0,96000000.0
SellingGeneralAndAdministrativeExpense / USD,205000000.0,445000000.0,667000000.0,815000000.0,228000000.0,458000000.0,673000000.0,901000000.0,230000000.0,471000000.0,699000000.0,927000000.0,248000000.0,875000000.0,509000000.0,768000000.0,916000000.0,255000000.0,516000000.0,765000000.0,1036000000.0,277000000.0,555000000.0,833000000.0,803000000.0,225000000.0,456000000.0,686000000.0,924000000.0,259000000.0,519000000.0,751000000.0,952000000.0,256000000.0,516000000.0,778000000.0,993000000.0,252000000.0,469000000.0,698000000.0,1076000000.0,255000000.0,521000000.0,784000000.0,976000000.0,274000000.0,560000000.0,835000000.0,1075000000.0,,342000000.0,695000000.0,1055000000.0,1138000000.0,366000000.0,771000000.0,1102000000.0
ShareBasedCompensation / USD,-2000000.0,-4000000.0,-6000000.0,-5000000.0,4000000.0,12000000.0,20000000.0,14000000.0,10000000.0,24000000.0,36000000.0,21000000.0,13000000.0,20000000.0,32000000.0,53000000.0,46000000.0,13000000.0,35000000.0,52000000.0,73000000.0,17000000.0,28000000.0,47000000.0,67000000.0,13000000.0,28000000.0,43000000.0,62000000.0,13000000.0,27000000.0,33000000.0,62000000.0,15000000.0,36000000.0,43000000.0,58000000.0,-1000000.0,12000000.0,24000000.0,66000000.0,29000000.0,57000000.0,76000000.0,60000000.0,5000000.0,46000000.0,65000000.0,87000000.0,,19000000.0,51000000.0,82000000.0,86000000.0,27000000.0,57000000.0,91000000.0
ShortTermBorrowings / USD,107000000.0,107000000.0,107000000.0,107000000.0,140000000.0,140000000.0,140000000.0,140000000.0,61000000.0,61000000.0,61000000.0,61000000.0,34000000.0,61000000.0,34000000.0,34000000.0,34000000.0,52000000.0,52000000.0,52000000.0,52000000.0,12000000.0,12000000.0,12000000.0,10000000.0,17000000.0,17000000.0,17000000.0,17000000.0,306000000.0,306000000.0,306000000.0,306000000.0,393000000.0,393000000.0,393000000.0,393000000.0,90000000.0,90000000.0,90000000.0,90000000.0,8000000.0,8000000.0,8000000.0,8000000.0,31000000.0,31000000.0,31000000.0,31000000.0,,9000000.0,9000000.0,9000000.0,9000000.0,509000000.0,509000000.0,509000000.0
ShortTermInvestments / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,
ShortTermLeaseCost / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000000.0,6000000.0,10000000.0,13000000.0,1000000.0,6000000.0,10000000.0,13000000.0,,,,13000000.0,,,,13000000.0,,,,13000000.0,,,,,14000000.0,,,
StandardAndExtendedProductWarrantyAccrualForeignCurrencyTranslationGainLoss / USD,,,,,,,,,,,,,,,,,,,,,-6000000.0,2000000.0,7000000.0,9000000.0,-3000000.0,2000000.0,0.0,0.0,4000000.0,0.0,0.0,-1000000.0,-1000000.0,-1000000.0,-1000000.0,0.0,0.0,-1000000.0,-1000000.0,-1000000.0,2000000.0,-1000000.0,-2000000.0,-4000000.0,-2000000.0,,5000000.0,2000000.0,-1000000.0,,,,1000000.0,2000000.0,1000000.0,2000000.0,2000000.0
StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities / shares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12370000.0,12370000.0,12370000.0,,12370000.0,12370000.0,12370000.0,12370000.0,,,
StockIssuedDuringPeriodValueShareBasedCompensation / USD,4000000.0,12000000.0,20000000.0,7000000.0,10000000.0,24000000.0,36000000.0,7000000.0,14000000.0,33000000.0,55000000.0,21000000.0,14000000.0,21000000.0,36000000.0,53000000.0,47000000.0,17000000.0,28000000.0,47000000.0,76000000.0,17000000.0,34000000.0,50000000.0,75000000.0,13000000.0,27000000.0,33000000.0,68000000.0,13000000.0,13000000.0,33000000.0,70000000.0,15000000.0,36000000.0,43000000.0,58000000.0,-1000000.0,12000000.0,24000000.0,66000000.0,29000000.0,57000000.0,76000000.0,60000000.0,5000000.0,46000000.0,65000000.0,87000000.0,,19000000.0,51000000.0,82000000.0,86000000.0,27000000.0,57000000.0,91000000.0
StockRepurchasedAndRetiredDuringPeriodShares / shares,,5297240.0,10740453.0,13421742.0,2850000.0,5297240.0,10740453.0,13421742.0,2850000.0,5295583.0,7415583.0,13421742.0,2376391.0,13421742.0,5644389.0,10004486.0,9106434.0,3233146.0,6882565.0,12174805.0,15041713.0,5598216.0,6492425.0,7980325.0,14581705.0,2555703.0,3648263.0,4667193.0,9481946.0,1676144.0,1719712.0,2513136.0,4667193.0,2840079.0,4482677.0,5020842.0,6530369.0,1059075.0,1059075.0,1059075.0,5387533.0,,,,1059075.0,603741.0,0.0,0.0,0.0,,603741.0,872774.0,872774.0,0.0,7300000.0,12700000.0,
StockRepurchasedAndRetiredDuringPeriodValue / USD,,-150000000.0,-312000000.0,-403000000.0,-122000000.0,-150000000.0,312000000.0,403000000.0,122000000.0,242000000.0,362000000.0,403000000.0,157000000.0,403000000.0,378000000.0,674000000.0,457000000.0,240000000.0,553000000.0,959000000.0,1024000000.0,370000000.0,435000000.0,535000000.0,1159000000.0,193000000.0,288000000.0,383000000.0,635000000.0,149000000.0,149000000.0,222000000.0,383000000.0,226000000.0,346000000.0,390000000.0,499000000.0,57000000.0,57000000.0,57000000.0,420000000.0,,,,57000000.0,70000000.0,98000000.0,98000000.0,398000000.0,,70000000.0,98000000.0,98000000.0,398000000.0,600000000.0,1034000000.0,3354000000.0
StockholdersEquity / USD,1688000000.0,1688000000.0,1688000000.0,1688000000.0,2345000000.0,2345000000.0,2345000000.0,2345000000.0,2911000000.0,2911000000.0,2911000000.0,2911000000.0,2510000000.0,2911000000.0,2510000000.0,2510000000.0,2510000000.0,2250000000.0,2250000000.0,2250000000.0,2250000000.0,2401000000.0,2401000000.0,2401000000.0,2401000000.0,3299000000.0,3299000000.0,3299000000.0,3299000000.0,3459000000.0,3459000000.0,3459000000.0,3459000000.0,3819000000.0,3819000000.0,3819000000.0,3819000000.0,7905000000.0,7905000000.0,7905000000.0,7905000000.0,8347000000.0,8347000000.0,8347000000.0,8347000000.0,8809000000.0,8809000000.0,8809000000.0,8809000000.0,,11548000000.0,11548000000.0,11548000000.0,11548000000.0,8796000000.0,8796000000.0,8796000000.0
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest / USD,2171000000.0,2171000000.0,2171000000.0,5366000000.0,2830000000.0,2830000000.0,2830000000.0,6099000000.0,3434000000.0,3434000000.0,3434000000.0,2171000000.0,3013000000.0,2171000000.0,3013000000.0,3013000000.0,2830000000.0,2733000000.0,2733000000.0,2733000000.0,3434000000.0,2763000000.0,2763000000.0,2763000000.0,3013000000.0,3517000000.0,3517000000.0,3517000000.0,2733000000.0,3517000000.0,3517000000.0,3517000000.0,2763000000.0,3670000000.0,3670000000.0,3670000000.0,3517000000.0,4011000000.0,4011000000.0,4011000000.0,3670000000.0,8100000000.0,8100000000.0,8100000000.0,4011000000.0,8561000000.0,8561000000.0,8561000000.0,8100000000.0,,8998000000.0,8998000000.0,8998000000.0,8561000000.0,11745000000.0,11745000000.0,11745000000.0
SubleaseIncome / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,4000000.0,,,,4000000.0,,,,,5000000.0,,,
