fact_unit,2009-07-31,2009-10-30,2010-02-16,2010-05-05,2010-05-17,2010-08-04,2010-11-05,2011-02-16,2011-05-05,2011-05-26,2011-08-04,2011-11-03,2012-02-16,2012-05-03,2012-08-02,2012-11-01,2013-02-14,2013-05-02,2013-05-16,2013-08-01,2013-10-31,2014-02-13,2014-05-01,2014-05-15,2014-07-31,2014-10-30,2015-02-12,2015-04-30,2015-07-30,2015-10-29,2016-02-11,2016-05-03,2016-05-17,2016-08-02,2016-11-01,2017-02-09,2017-05-03,2017-05-04,2017-08-01,2017-10-31,2018-02-08,2018-05-08,2018-07-26,2018-10-25,2019-02-07,2019-04-26,2019-07-26,2019-10-25,2020-02-06,2020-04-28,2020-07-28,2020-10-27,2021-02-04,2021-04-27,2021-07-27,2021-10-26,2022-02-09,2022-04-26,2022-07-27,2022-10-25,2023-02-08,2023-04-25,2023-07-25,2023-10-24,2024-02-07,2024-04-30,2024-07-26,2024-10-22,2025-02-05,2025-04-22,2025-07-18,2025-10-21
EffectiveIncomeTaxRateContinuingOperations / pure,,,,,,,,0.311,0.319,0.311,0.291,0.283,0.3,0.286,0.278,0.281,0.277,0.288,0.277,0.295,0.29,0.278,0.291,0.278,0.282,0.28,0.29,0.274,0.285,0.291,0.281,0.295,0.281,0.288,0.291,0.289,0.268,0.289,0.282,0.283,0.291,0.291,0.25,0.261,0.283,0.372,0.256,0.24,0.355,0.179,0.201,0.197,0.234,0.175,0.193,0.215,0.197,0.197,0.189,0.188,0.197,0.188,0.168,0.095,0.178,0.177,0.246,0.243,0.045,0.237,0.181,0.19
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate / pure,,,,,,,,0.35,,0.35,,,0.35,,,,0.35,,0.35,,,0.35,,0.35,,,0.35,,,,0.35,,0.35,,,0.35,,0.35,,,0.35,0.35,0.35,0.35,0.35,0.35,,,0.35,,,,0.21,,,,0.21,0.21,,,0.21,,,,0.21,,,,0.21,,,
EffectiveIncomeTaxRateReconciliationFdiiPercent / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031,,,,0.022,,,
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential / pure,,,,,,,,-0.041,,-0.041,,,-0.053,,,,-0.071,,-0.071,,,-0.046,,-0.046,,,-0.042,,,,-0.063,,-0.063,,,-0.058,,-0.058,,,-0.039,-0.039,,,-0.027,,,,-0.063,,,,0.002,,,,0.002,0.002,,,-0.012,,,,-0.012,,,,-0.002,,,
EffectiveIncomeTaxRateReconciliationGiltiPercent / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007,,,,0.009,,,
EffectiveIncomeTaxRateReconciliationOtherAdjustments / pure,,,,,,,,-0.003,,-0.003,,,-0.007,,,,-0.008,,-0.008,,,-0.001,,-0.001,,,0.004,,,,-0.004,,-0.004,,,0.003,,0.003,,,0.003,0.003,,,-0.006,,,,-0.006,,,,0.006,,,,-0.002,-0.002,,,0.007,,,,0.002,,,,-0.004,,,
EffectiveIncomeTaxRateReconciliationPriorYearIncomeTaxes / pure,,,,,,,,0.008,,0.008,,,0.008,,,,-0.005,,-0.005,,,-0.012,,-0.012,,,-0.019,,,,0.012,,0.012,,,0.006,,0.006,,,-0.01,-0.01,,,0.002,,,,0.022,,,,0.012,,,,0.023,0.023,,,0.005,,,,0.006,,,,-0.001,,,
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes / pure,,,,,,,,0.008,,0.008,,,0.01,,,,0.012,,0.012,,,0.007,,0.007,,,0.009,,,,0.009,,0.009,,,0.009,,0.009,,,0.011,0.011,,,0.009,,,,0.008,,,,0.01,,,,0.005,0.005,,,0.012,,,,0.009,,,,-0.005,,,
EffectiveIncomeTaxRateReconciliationTaxCreditsResearch / pure,,,,,,,,,,,,,,,,,0.002,,0.002,,,0.005,,0.005,,,0.0,,,,0.007,,0.007,,,0.004,,0.004,,,0.005,0.005,,,0.005,,,,0.007,,,,0.015,,,,0.017,0.017,,,0.01,,,,0.007,,,,0.009,,,
EmployeeRelatedLiabilitiesCurrent / USD,644000000.0,644000000.0,644000000.0,680000000.0,644000000.0,680000000.0,680000000.0,680000000.0,778000000.0,680000000.0,778000000.0,778000000.0,778000000.0,676000000.0,676000000.0,676000000.0,676000000.0,701000000.0,676000000.0,701000000.0,701000000.0,701000000.0,708000000.0,701000000.0,708000000.0,708000000.0,708000000.0,732000000.0,732000000.0,732000000.0,732000000.0,644000000.0,732000000.0,644000000.0,644000000.0,644000000.0,678000000.0,644000000.0,678000000.0,678000000.0,678000000.0,678000000.0,870000000.0,870000000.0,870000000.0,749000000.0,749000000.0,749000000.0,749000000.0,702000000.0,702000000.0,702000000.0,702000000.0,747000000.0,747000000.0,747000000.0,747000000.0,747000000.0,1020000000.0,1020000000.0,1020000000.0,692000000.0,692000000.0,692000000.0,692000000.0,904000000.0,695000000.0,695000000.0,695000000.0,712000000.0,712000000.0,712000000.0
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense / USD,,,,,,,20000000.0,,,,55000000.0,68000000.0,62000000.0,41000000.0,56000000.0,68000000.0,98000000.0,32000000.0,98000000.0,44000000.0,56000000.0,80000000.0,32000000.0,80000000.0,45000000.0,59000000.0,67000000.0,40000000.0,53000000.0,67000000.0,71000000.0,47000000.0,71000000.0,61000000.0,74000000.0,79000000.0,127000000.0,79000000.0,199000000.0,248000000.0,87000000.0,87000000.0,222000000.0,257000000.0,272000000.0,98000000.0,117000000.0,137000000.0,327000000.0,80000000.0,108000000.0,120000000.0,154000000.0,39000000.0,54000000.0,67000000.0,141000000.0,141000000.0,76000000.0,89000000.0,82000000.0,,,,100000000.0,,28000000.0,34000000.0,58000000.0,-19000000.0,14000000.0,19000000.0
EntityCommonStockSharesOutstanding / shares,698320662.0,707958268.0,711733377.0,713068068.0,711733377.0,713134328.0,714859083.0,711805978.0,710577360.0,711805978.0,709535731.0,700844681.0,694543763.0,693872048.0,691319463.0,691931278.0,689990255.0,690194620.0,689990255.0,683468043.0,673269679.0,662692234.0,654278447.0,662692234.0,647969147.0,640818842.0,634749706.0,634340975.0,624745409.0,615712937.0,605038186.0,606514530.0,,604400291.0,601466401.0,596200000.0,597239576.0,,596767147.0,595608108.0,595500000.0,593692282.0,586613476.0,582287135.0,575800000.0,576426706.0,575279050.0,575050655.0,575600000.0,575196371.0,576019442.0,576821878.0,579100000.0,579675002.0,578638253.0,576252803.0,571100000.0,569058849.0,569603928.0,552742915.0,550500000.0,551672217.0,551992430.0,552317038.0,552700000.0,553361257.0,549353621.0,544558607.0,542900000.0,538181362.0,532629702.0,531225048.0
EntityPublicFloat / USD,48600000000.0,48600000000.0,42000000000.0,,42000000000.0,,,56300000000.0,,56300000000.0,,,67300000000.0,,,,61900000000.0,,61900000000.0,,,74700000000.0,,74700000000.0,,,92800000000.0,,,,96400000000.0,,,,,105800000000.0,,,,,124200000000.0,,,,115400000000.0,,,,99700000000.0,,,,89900000000.0,,,,114900000000.0,,,,73700000000.0,,,,55200000000.0,,,,56100000000.0,,,
EquityMethodInvestments / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56000000.0,,56000000.0,,,60000000.0,60000000.0,,,70000000.0,,,,70000000.0,,,,70000000.0,,,,134000000.0,134000000.0,,,129000000.0,,,,81000000.0,,,,73000000.0,,,
EquitySecuritiesWithoutReadilyDeterminableFairValueAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80000000.0,,,,118000000.0,,,,126000000.0,,,,80000000.0,80000000.0,,,133000000.0,,,,886000000.0,,,,137000000.0,,,
FinanceLeaseLiabilityNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84000000.0,121000000.0,116000000.0,75000000.0,,,,111000000.0,,,,93000000.0,93000000.0,,,93000000.0,,,,75000000.0,,,,60000000.0,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization / USD,,,,,,772000000.0,772000000.0,772000000.0,872000000.0,772000000.0,872000000.0,872000000.0,872000000.0,1091000000.0,1091000000.0,1091000000.0,1091000000.0,1254000000.0,1091000000.0,1254000000.0,1254000000.0,1254000000.0,1488000000.0,1254000000.0,1488000000.0,1488000000.0,1488000000.0,1646000000.0,1646000000.0,1646000000.0,1646000000.0,1785000000.0,1646000000.0,1785000000.0,1785000000.0,1785000000.0,2005000000.0,1785000000.0,2005000000.0,2005000000.0,2005000000.0,2005000000.0,2073000000.0,2073000000.0,2073000000.0,2182000000.0,2182000000.0,2182000000.0,2182000000.0,2520000000.0,2520000000.0,2520000000.0,2520000000.0,3036000000.0,3036000000.0,3036000000.0,3036000000.0,3036000000.0,3481000000.0,3481000000.0,3481000000.0,3737000000.0,3737000000.0,3737000000.0,3737000000.0,4195000000.0,1731000000.0,1731000000.0,1731000000.0,1800000000.0,1800000000.0,1800000000.0
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive / USD,,,,,,,,,,,,,,,,717000000.0,788000000.0,625000000.0,788000000.0,626000000.0,632000000.0,634000000.0,480000000.0,634000000.0,481000000.0,471000000.0,511000000.0,416000000.0,421000000.0,1283000000.0,908000000.0,748000000.0,908000000.0,745000000.0,748000000.0,732000000.0,588000000.0,732000000.0,593000000.0,602000000.0,1134000000.0,1134000000.0,950000000.0,950000000.0,950000000.0,980000000.0,969000000.0,950000000.0,3200000000.0,2774000000.0,2740000000.0,2748000000.0,2759000000.0,2338000000.0,2342000000.0,2334000000.0,2332000000.0,2332000000.0,1931000000.0,1909000000.0,1926000000.0,1547000000.0,1546000000.0,1556000000.0,1564000000.0,1233000000.0,224000000.0,224000000.0,223000000.0,167000000.0,168000000.0,167000000.0
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths / USD,,,,,,,,,,,,,,,,225000000.0,239000000.0,211000000.0,239000000.0,212000000.0,214000000.0,214000000.0,201000000.0,214000000.0,206000000.0,202000000.0,204000000.0,177000000.0,178000000.0,273000000.0,252000000.0,227000000.0,252000000.0,226000000.0,228000000.0,223000000.0,195000000.0,223000000.0,190000000.0,192000000.0,252000000.0,252000000.0,241000000.0,241000000.0,240000000.0,276000000.0,276000000.0,264000000.0,535000000.0,521000000.0,524000000.0,524000000.0,528000000.0,514000000.0,516000000.0,514000000.0,514000000.0,514000000.0,481000000.0,475000000.0,479000000.0,452000000.0,453000000.0,452000000.0,453000000.0,422000000.0,105000000.0,106000000.0,104000000.0,104000000.0,105000000.0,99000000.0
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear / USD,,,,,,,,,,,,,,,,58000000.0,,178000000.0,,119000000.0,59000000.0,,161000000.0,,109000000.0,53000000.0,,150000000.0,96000000.0,71000000.0,,188000000.0,,125000000.0,62000000.0,,183000000.0,,118000000.0,49000000.0,,190000000.0,123000000.0,62000000.0,,215000000.0,145000000.0,69000000.0,,398000000.0,265000000.0,132000000.0,,395000000.0,262000000.0,131000000.0,,378000000.0,250000000.0,122000000.0,,356000000.0,236000000.0,115000000.0,,339000000.0,52000000.0,27000000.0,,78000000.0,52000000.0,25000000.0
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive / USD,,,,,,,,,,,,,,,,160000000.0,171000000.0,152000000.0,171000000.0,152000000.0,154000000.0,154000000.0,144000000.0,154000000.0,148000000.0,145000000.0,128000000.0,117000000.0,119000000.0,203000000.0,183000000.0,167000000.0,183000000.0,166000000.0,167000000.0,164000000.0,146000000.0,164000000.0,147000000.0,148000000.0,208000000.0,208000000.0,175000000.0,175000000.0,174000000.0,196000000.0,191000000.0,183000000.0,455000000.0,424000000.0,425000000.0,428000000.0,428000000.0,421000000.0,421000000.0,420000000.0,420000000.0,420000000.0,391000000.0,387000000.0,390000000.0,378000000.0,379000000.0,366000000.0,367000000.0,329000000.0,57000000.0,57000000.0,57000000.0,56000000.0,57000000.0,57000000.0
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour / USD,,,,,,,,,,,,,,,,175000000.0,186000000.0,168000000.0,186000000.0,169000000.0,171000000.0,171000000.0,156000000.0,171000000.0,160000000.0,157000000.0,139000000.0,127000000.0,128000000.0,213000000.0,192000000.0,183000000.0,192000000.0,182000000.0,182000000.0,180000000.0,161000000.0,180000000.0,160000000.0,162000000.0,221000000.0,221000000.0,206000000.0,206000000.0,205000000.0,222000000.0,222000000.0,213000000.0,482000000.0,454000000.0,455000000.0,460000000.0,459000000.0,428000000.0,429000000.0,428000000.0,427000000.0,427000000.0,416000000.0,412000000.0,415000000.0,397000000.0,398000000.0,392000000.0,394000000.0,366000000.0,59000000.0,59000000.0,59000000.0,57000000.0,57000000.0,57000000.0
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree / USD,,,,,,,,,,,,,,,,188000000.0,200000000.0,184000000.0,200000000.0,184000000.0,186000000.0,186000000.0,172000000.0,186000000.0,177000000.0,174000000.0,154000000.0,139000000.0,141000000.0,226000000.0,205000000.0,193000000.0,205000000.0,192000000.0,192000000.0,190000000.0,177000000.0,190000000.0,172000000.0,174000000.0,231000000.0,231000000.0,220000000.0,220000000.0,219000000.0,252000000.0,253000000.0,242000000.0,511000000.0,479000000.0,481000000.0,485000000.0,488000000.0,458000000.0,459000000.0,458000000.0,457000000.0,457000000.0,423000000.0,418000000.0,421000000.0,416000000.0,418000000.0,416000000.0,418000000.0,393000000.0,85000000.0,85000000.0,85000000.0,59000000.0,59000000.0,59000000.0
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo / USD,,,,,,,,,,,,,,,,201000000.0,214000000.0,197000000.0,214000000.0,198000000.0,200000000.0,200000000.0,188000000.0,200000000.0,193000000.0,189000000.0,176000000.0,155000000.0,156000000.0,247000000.0,226000000.0,205000000.0,226000000.0,204000000.0,205000000.0,202000000.0,186000000.0,202000000.0,181000000.0,183000000.0,242000000.0,242000000.0,229000000.0,229000000.0,228000000.0,267000000.0,267000000.0,256000000.0,523000000.0,509000000.0,511000000.0,511000000.0,515000000.0,488000000.0,487000000.0,486000000.0,485000000.0,485000000.0,453000000.0,448000000.0,451000000.0,422000000.0,423000000.0,422000000.0,423000000.0,417000000.0,104000000.0,105000000.0,103000000.0,85000000.0,85000000.0,84000000.0
FiniteLivedIntangibleAssetsGross / USD,,,,,,,,,2567000000.0,,2567000000.0,2567000000.0,2692000000.0,2884000000.0,2884000000.0,2884000000.0,2884000000.0,3052000000.0,2884000000.0,3052000000.0,3052000000.0,3052000000.0,3047000000.0,3052000000.0,3047000000.0,3047000000.0,3047000000.0,2958000000.0,2958000000.0,2958000000.0,2958000000.0,3751000000.0,2958000000.0,3751000000.0,3751000000.0,3751000000.0,3696000000.0,3751000000.0,3696000000.0,3696000000.0,3696000000.0,3696000000.0,4361000000.0,4361000000.0,4361000000.0,4198000000.0,4198000000.0,4198000000.0,4198000000.0,8261000000.0,8261000000.0,8261000000.0,8261000000.0,8213000000.0,8213000000.0,8213000000.0,8213000000.0,8213000000.0,8116000000.0,8116000000.0,8116000000.0,7819000000.0,7819000000.0,7819000000.0,7819000000.0,7814000000.0,2474000000.0,2474000000.0,2474000000.0,2431000000.0,2431000000.0,2431000000.0
FiniteLivedIntangibleAssetsNet / USD,,,,,,,,,1695000000.0,,1695000000.0,1695000000.0,,1793000000.0,1793000000.0,1793000000.0,1793000000.0,1798000000.0,1793000000.0,1798000000.0,1798000000.0,1798000000.0,1559000000.0,1798000000.0,1559000000.0,1559000000.0,1559000000.0,1312000000.0,1312000000.0,1312000000.0,1312000000.0,1966000000.0,1312000000.0,1966000000.0,1966000000.0,1966000000.0,1691000000.0,1966000000.0,1691000000.0,1691000000.0,1691000000.0,1691000000.0,2288000000.0,2288000000.0,2288000000.0,2016000000.0,2016000000.0,2016000000.0,2016000000.0,5741000000.0,5741000000.0,5741000000.0,5741000000.0,5177000000.0,5177000000.0,5177000000.0,5177000000.0,5177000000.0,4635000000.0,4635000000.0,4635000000.0,4082000000.0,4082000000.0,4082000000.0,4082000000.0,3619000000.0,743000000.0,743000000.0,743000000.0,631000000.0,631000000.0,631000000.0
ForeignCurrencyTransactionGainLossBeforeTax / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10000000.0,-45000000.0,180000000.0,-37000000.0,180000000.0,-65000000.0,-99000000.0,-69000000.0,-69000000.0,-91000000.0,-115000000.0,-152000000.0,90000000.0,121000000.0,190000000.0,-92000000.0,-1000000.0,11000000.0,-4000000.0,201000000.0,-10000000.0,-58000000.0,-94000000.0,201000000.0,201000000.0,-58000000.0,-94000000.0,-21000000.0,17000000.0,27000000.0,70000000.0,-105000000.0,36000000.0,-62000000.0,82000000.0,97000000.0,-21000000.0,-19000000.0,-40000000.0
GainLossOnSaleOfBusiness / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40000000.0,40000000.0,47000000.0,47000000.0,490000000.0,490000000.0,111000000.0,24000000.0,530000000.0,530000000.0,586000000.0,8000000.0,8000000.0,114000000.0,547000000.0,2000000.0,389000000.0,389000000.0,114000000.0,114000000.0,,0.0,389000000.0,,,2724000000.0,0.0,,,36000000.0,2724000000.0,,0.0,0.0
GainLossOnSaleOfStockInSubsidiaryOrEquityMethodInvestee / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1113000000.0,1694000000.0
Goodwill / USD,5753000000.0,5753000000.0,5753000000.0,5832000000.0,5753000000.0,5832000000.0,5832000000.0,5753000000.0,6820000000.0,5753000000.0,6820000000.0,6820000000.0,5832000000.0,7047000000.0,7047000000.0,7047000000.0,6820000000.0,7385000000.0,6820000000.0,7385000000.0,7385000000.0,7047000000.0,7345000000.0,7047000000.0,7345000000.0,7345000000.0,7385000000.0,7050000000.0,7050000000.0,7050000000.0,7345000000.0,9249000000.0,7345000000.0,9249000000.0,9249000000.0,7050000000.0,9166000000.0,7050000000.0,9166000000.0,9166000000.0,9249000000.0,9249000000.0,10513000000.0,10513000000.0,9166000000.0,10051000000.0,10051000000.0,10051000000.0,10513000000.0,13444000000.0,13444000000.0,13444000000.0,10051000000.0,13802000000.0,13802000000.0,13802000000.0,13444000000.0,13444000000.0,13486000000.0,13486000000.0,13802000000.0,12790000000.0,12790000000.0,12790000000.0,13486000000.0,12927000000.0,6382000000.0,6382000000.0,6337000000.0,6281000000.0,6281000000.0,6281000000.0
GoodwillForeignCurrencyTranslationGainLoss / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125000000.0,-296000000.0,92000000.0,-296000000.0,-215000000.0,-325000000.0,136000000.0,136000000.0,131000000.0,-138000000.0,368000000.0,-20000000.0,6000000.0,-100000000.0,-197000000.0,-104000000.0,-50000000.0,154000000.0,-27000000.0,-148000000.0,-80000000.0,-205000000.0,421000000.0,421000000.0,-422000000.0,-801000000.0,-316000000.0,65000000.0,79000000.0,-65000000.0,-409000000.0,-118000000.0,-64000000.0,13000000.0,49000000.0,56000000.0,152000000.0,135000000.0
GoodwillImpairedAccumulatedImpairmentLoss / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300000000.0,300000000.0,300000000.0,,300000000.0,300000000.0,300000000.0,0.0,300000000.0,300000000.0,300000000.0
GoodwillImpairmentLoss / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,,,,0.0,,,,271000000.0,,,
GoodwillWrittenOffRelatedToSaleOfBusinessUnit / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276000000.0,276000000.0,323000000.0,323000000.0,259000000.0,259000000.0,323000000.0,,,49000000.0,272000000.0,10000000.0,29000000.0,29000000.0,49000000.0,,,,29000000.0,29000000.0,,16000000.0,16000000.0,,,4000000.0,16000000.0,,,,4000000.0,,,
IncomeLossFromContinuingOperations / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6509000000.0,-9036000000.0,4013000000.0,705000000.0,1909000000.0,3281000000.0
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic / USD,,,,,,,,2251000000.0,,2251000000.0,,,2338000000.0,,,,2778000000.0,,2778000000.0,,,2516000000.0,,2516000000.0,,,2902000000.0,,,,3194000000.0,,3194000000.0,,,3815000000.0,,3815000000.0,,,4399000000.0,4399000000.0,,,4366000000.0,,,,4149000000.0,,,,3487000000.0,,,,2954000000.0,2954000000.0,,,3795000000.0,,,,3716000000.0,,,,2173000000.0,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest / USD,,,,,,,,,,,2957000000.0,4493000000.0,4632000000.0,1545000000.0,3159000000.0,4702000000.0,5755000000.0,1603000000.0,5755000000.0,3298000000.0,4942000000.0,6031000000.0,1617000000.0,6031000000.0,3288000000.0,5004000000.0,6351000000.0,1688000000.0,3508000000.0,5388000000.0,6562000000.0,1703000000.0,6562000000.0,3515000000.0,5360000000.0,7026000000.0,1746000000.0,7026000000.0,3581000000.0,5443000000.0,6823000000.0,6823000000.0,3879000000.0,5876000000.0,7053000000.0,965000000.0,3315000000.0,5280000000.0,7548000000.0,1088000000.0,2534000000.0,,,,,,,,,,,1603000000.0,1663000000.0,5795000000.0,7204000000.0,1189000000.0,-8620000000.0,-11922000000.0,4204000000.0,929000000.0,2339000000.0,4060000000.0
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign / USD,,,,,,,,2857000000.0,,2857000000.0,,,2294000000.0,,,,2977000000.0,,2977000000.0,,,3515000000.0,,3515000000.0,,,3449000000.0,,,,3368000000.0,,3368000000.0,,,3211000000.0,,3211000000.0,,,2424000000.0,2424000000.0,,,2687000000.0,,,,3399000000.0,,,,3513000000.0,,,,2689000000.0,2689000000.0,,,3000000000.0,,,,3488000000.0,,,,2031000000.0,,,
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3612000000.0,5363000000.0,1310000000.0,2613000000.0,4048000000.0,4529000000.0,4529000000.0,3149000000.0,4582000000.0,5458000000.0,1301000000.0,1384000000.0,5245000000.0,5919000000.0,979000000.0,-6504000000.0,-9029000000.0,4016000000.0,709000000.0,1916000000.0,3289000000.0
IncomeLossFromContinuingOperationsPerBasicShare / USD/shares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.76,-16.32,7.09,1.27,3.44,5.93
IncomeLossFromContinuingOperationsPerDilutedShare / USD/shares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.76,-16.32,7.07,1.27,3.44,5.92
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,644000000.0,1096000000.0,1764000000.0,223000000.0,164000000.0,164000000.0
IncomeLossFromSubsidiariesNetOfTax / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000000.0,1000000.0,3000000.0,10000000.0,2000000.0,5000000.0,7000000.0,11000000.0,1000000.0,4000000.0,7000000.0
IncomeTaxExpenseBenefit / USD,923000000.0,1402000000.0,1964000000.0,229000000.0,1964000000.0,580000000.0,1040000000.0,1588000000.0,448000000.0,1588000000.0,862000000.0,1273000000.0,1388000000.0,442000000.0,879000000.0,1319000000.0,1592000000.0,462000000.0,1592000000.0,971000000.0,1435000000.0,1674000000.0,470000000.0,1674000000.0,928000000.0,1399000000.0,1840000000.0,463000000.0,1000000000.0,1569000000.0,1841000000.0,502000000.0,1841000000.0,1011000000.0,1558000000.0,2028000000.0,468000000.0,2028000000.0,1010000000.0,1541000000.0,1982000000.0,1982000000.0,968000000.0,1532000000.0,1995000000.0,359000000.0,847000000.0,1266000000.0,2679000000.0,195000000.0,510000000.0,888000000.0,1637000000.0,278000000.0,625000000.0,1016000000.0,1114000000.0,1114000000.0,734000000.0,1058000000.0,1337000000.0,302000000.0,279000000.0,550000000.0,1285000000.0,210000000.0,-2116000000.0,-2893000000.0,188000000.0,220000000.0,423000000.0,771000000.0
IncomeTaxHolidayAggregateDollarAmount / USD,,,,,,,,,,,,,,,,,,,,,,77000000.0,,77000000.0,,,64000000.0,,,,87000000.0,,87000000.0,,,99000000.0,,99000000.0,,,114000000.0,114000000.0,,,142000000.0,,,,228000000.0,,,,227000000.0,,,,127000000.0,127000000.0,,,163000000.0,,,,204000000.0,,,,142000000.0,,,
IncomeTaxHolidayIncomeTaxBenefitsPerShare / USD/shares,,,,,,,,,,,,,,,,,,,,,,0.11,,0.11,,,0.09,,,,0.13,,0.13,,,0.15,,0.15,,,0.18,0.18,,,0.23,,,,0.37,,,,0.38,,,,22.0,22.0,,,28.0,,,,36.0,,,,0.25,,,
IncomeTaxesPaidNet / USD,,,,,,,,1778000000.0,,1778000000.0,,,834000000.0,,,,1509000000.0,,1509000000.0,,,1542000000.0,,1542000000.0,,,1717000000.0,,,,1803000000.0,,1803000000.0,,,1968000000.0,,1968000000.0,,,2331000000.0,2331000000.0,,,1888000000.0,,,,1604000000.0,,,,1560000000.0,,,,1198000000.0,1198000000.0,,,1351000000.0,,,,1695000000.0,,,,1320000000.0,,,
IncreaseDecreaseInAccountsPayable / USD,30000000.0,-36000000.0,-4000000.0,-165000000.0,-4000000.0,-76000000.0,60000000.0,-224000000.0,145000000.0,-224000000.0,243000000.0,173000000.0,109000000.0,80000000.0,100000000.0,-30000000.0,146000000.0,118000000.0,146000000.0,150000000.0,141000000.0,-83000000.0,97000000.0,-83000000.0,199000000.0,-26000000.0,72000000.0,84000000.0,57000000.0,55000000.0,16000000.0,56000000.0,16000000.0,-34000000.0,-112000000.0,75000000.0,-116000000.0,75000000.0,-57000000.0,-107000000.0,9000000.0,9000000.0,-60000000.0,-25000000.0,148000000.0,-88000000.0,-12000000.0,148000000.0,24000000.0,-3000000.0,-173000000.0,-222000000.0,408000000.0,12000000.0,-269000000.0,-48000000.0,-117000000.0,-117000000.0,411000000.0,340000000.0,252000000.0,261000000.0,401000000.0,175000000.0,518000000.0,36000000.0,135000000.0,118000000.0,111000000.0,220000000.0,166000000.0,8000000.0
IncreaseDecreaseInAccountsReceivable / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-113000000.0,-345000000.0,-345000000.0,337000000.0,324000000.0,-165000000.0,189000000.0,457000000.0,467000000.0,122000000.0,73000000.0,393000000.0,371000000.0,105000000.0,76000000.0,219000000.0,87000000.0
