fact_unit,2012-12-14,2013-03-01,2013-05-09,2013-08-08,2013-11-05,2014-02-19,2014-05-09,2014-08-07,2014-09-15,2014-11-06,2015-02-20,2015-05-07,2015-08-10,2015-11-06,2016-02-19,2016-05-05,2016-08-09,2016-11-08,2017-02-15,2017-05-04,2017-08-02,2017-11-07,2018-02-15,2018-05-10,2018-08-09,2018-11-07,2019-02-25,2019-05-10,2019-08-09,2019-11-06,2020-02-27,2020-05-08,2020-08-10,2020-11-05,2021-02-25,2021-05-07,2021-08-05,2021-11-04,2022-02-24,2022-05-05,2022-08-03,2022-11-08,2023-02-23,2023-05-03,2023-08-03,2023-11-08,2024-02-22,2024-05-02,2024-08-07,2024-11-07,2025-02-26,2025-05-07,2025-08-06,2025-11-05
InterestExpense / USD,1815000.0,836000.0,881000.0,2054000.0,3184000.0,2528000.0,485000.0,1020000.0,2528000.0,2109000.0,3610000.0,6505000.0,14244000.0,24090000.0,8059000.0,10497000.0,,,34515000.0,,,,41513000.0,,,,41068000.0,,,,41000000.0,,,,87000000.0,,,,172000000.0,,,,197000000.0,,,,199000000.0,,,,154000000.0,,,
InterestExpenseOther / USD,,,,,,,,,,,601000.0,,,,1688000.0,,,,3121000.0,,,,1292000.0,,,,1426000.0,,,,2000000.0,,,,10000000.0,,,,4000000.0,,,,6000000.0,,,,11000000.0,,,,12000000.0,,,
InterestIncomeExpenseNonoperatingNet / USD,,,,,,,,,,,,,,,,,,,-34514000.0,-10013000.0,-20032000.0,-30266000.0,-41510000.0,-12225000.0,-20470000.0,-29662000.0,-40684000.0,-14000000.0,-30000000.0,-49000000.0,-41000000.0,-46000000.0,-95000000.0,-133000000.0,-87000000.0,-48000000.0,-94000000.0,-147000000.0,-172000000.0,-56000000.0,-113000000.0,-170000000.0,-197000000.0,-40000000.0,-79000000.0,-122000000.0,-199000000.0,-46000000.0,-93000000.0,-130000000.0,-154000000.0,-39000000.0,-83000000.0,-101000000.0
InterestIncomeOther / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000000.0,,,,1000000.0,,,,4000000.0,,,,1000000.0,,,,6000000.0,,,
InterestPaidNet / USD,1983000.0,600000.0,765000.0,876000.0,2778000.0,2265000.0,141000.0,383000.0,2265000.0,383000.0,3017000.0,149000.0,11409000.0,12729000.0,404000.0,1389000.0,19693000.0,21117000.0,31621000.0,823000.0,18823000.0,19845000.0,38758000.0,1118000.0,26500000.0,28702000.0,38177000.0,4000000.0,44000000.0,52000000.0,58000000.0,17000000.0,76000000.0,115000000.0,114000000.0,,,,187000000.0,,,,221000000.0,,,,194000000.0,,,,135000000.0,,,
InterestPayableCurrent / USD,,,,,,0.0,,,0.0,,9918000.0,,,,8861000.0,,,,8606000.0,,,,5445000.0,,,,6770000.0,,,,26000000.0,,,,27000000.0,,,,37000000.0,,,,46000000.0,,,,49000000.0,,,,73000000.0,,,
InventoryNet / USD,6006000.0,6007000.0,6195000.0,6195000.0,6195000.0,6195000.0,5631000.0,5631000.0,6195000.0,5631000.0,5631000.0,2827000.0,2827000.0,2827000.0,2827000.0,1728000.0,1728000.0,1728000.0,1728000.0,1983000.0,1983000.0,1983000.0,1983000.0,9108000.0,9108000.0,9108000.0,9108000.0,37000000.0,37000000.0,37000000.0,37000000.0,37000000.0,37000000.0,37000000.0,37000000.0,33000000.0,33000000.0,33000000.0,33000000.0,62000000.0,62000000.0,62000000.0,62000000.0,67000000.0,67000000.0,67000000.0,67000000.0,63000000.0,63000000.0,63000000.0,63000000.0,116000000.0,116000000.0,116000000.0
Liabilities / USD,134637000.0,134541000.0,144633000.0,144633000.0,144633000.0,144633000.0,676073000.0,676073000.0,144633000.0,676073000.0,676073000.0,1110268000.0,1110268000.0,1110268000.0,1110268000.0,641746000.0,641746000.0,641746000.0,641746000.0,1331388000.0,1331388000.0,1331388000.0,1331388000.0,2189248000.0,2189248000.0,2189248000.0,2189248000.0,7429000000.0,7429000000.0,7429000000.0,7429000000.0,8625000000.0,8625000000.0,8625000000.0,8625000000.0,7815000000.0,7815000000.0,7815000000.0,7815000000.0,9653000000.0,9653000000.0,9653000000.0,9653000000.0,10519000000.0,10519000000.0,10519000000.0,10519000000.0,11571000000.0,11571000000.0,11571000000.0,11571000000.0,27430000000.0,27430000000.0,27430000000.0
LiabilitiesAndStockholdersEquity / USD,249484000.0,263578000.0,606701000.0,606701000.0,606701000.0,606701000.0,1521614000.0,1521614000.0,606701000.0,1521614000.0,1521614000.0,3095481000.0,3095481000.0,3095481000.0,3095481000.0,2750719000.0,2750719000.0,2750719000.0,2750719000.0,5349680000.0,5349680000.0,5349680000.0,5349680000.0,7770985000.0,7770985000.0,7770985000.0,7770985000.0,21596000000.0,21596000000.0,21596000000.0,21596000000.0,23531000000.0,23531000000.0,23531000000.0,23531000000.0,17619000000.0,17619000000.0,17619000000.0,17619000000.0,22898000000.0,22898000000.0,22898000000.0,22898000000.0,26209000000.0,26209000000.0,26209000000.0,26209000000.0,29001000000.0,29001000000.0,29001000000.0,29001000000.0,67292000000.0,67292000000.0,67292000000.0
LiabilitiesCurrent / USD,42418000.0,42298000.0,79232000.0,79232000.0,79232000.0,79232000.0,121320000.0,121320000.0,79232000.0,121320000.0,121320000.0,266729000.0,266729000.0,266729000.0,266729000.0,141421000.0,141421000.0,141421000.0,141421000.0,209342000.0,209342000.0,209342000.0,209342000.0,577428000.0,577428000.0,577428000.0,577428000.0,1019000000.0,1019000000.0,1019000000.0,1019000000.0,1263000000.0,1263000000.0,1263000000.0,1263000000.0,1236000000.0,1236000000.0,1236000000.0,1236000000.0,1438000000.0,1438000000.0,1438000000.0,1438000000.0,1716000000.0,1716000000.0,1716000000.0,1716000000.0,2108000000.0,2108000000.0,2108000000.0,2108000000.0,4811000000.0,4811000000.0,4811000000.0
LongTermDebt / USD,,,,,,338000.0,460000000.0,460000000.0,338000.0,460000000.0,460000000.0,673500000.0,673500000.0,673500000.0,673500000.0,487807000.0,487807000.0,487807000.0,487807000.0,1105912000.0,1105912000.0,1105912000.0,1105912000.0,1477347000.0,1477347000.0,1477347000.0,1477347000.0,4464000000.0,4464000000.0,4464000000.0,4464000000.0,5371000000.0,5371000000.0,5371000000.0,5371000000.0,5624000000.0,5624000000.0,5624000000.0,5624000000.0,6642000000.0,6642000000.0,6642000000.0,6642000000.0,6238000000.0,6238000000.0,6238000000.0,6238000000.0,6641000000.0,6641000000.0,6641000000.0,6641000000.0,12075000000.0,12075000000.0,12075000000.0
LongTermDebtCurrent / USD,,,,,,145000.0,,,145000.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,191000000.0,191000000.0,191000000.0,191000000.0,45000000.0,45000000.0,45000000.0,45000000.0,10000000.0,10000000.0,10000000.0,10000000.0,0.0,,0.0,0.0,900000000.0,900000000.0,900000000.0
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2659000000.0,,,,3388000000.0,,,,5033000000.0,,,,5260000000.0,,,,8967000000.0,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191000000.0,,,,45000000.0,,,,10000000.0,,,,0.0,,,,900000000.0,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800000000.0,,,,814000000.0,,,,430000000.0,,,,336000000.0,,,,915000000.0,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1079000000.0,,,,1304000000.0,,,,794000000.0,,,,430000000.0,,,,334000000.0,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,1195000000.0,,,,152000000.0,,,,764000000.0,,,,1280000000.0,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127000000.0,,,,10000000.0,,,,0.0,,,,0.0,,,,764000000.0,,,
LongTermDebtNoncurrent / USD,,,,,193000.0,193000.0,460000000.0,460000000.0,193000.0,460000000.0,460000000.0,673500000.0,673500000.0,673500000.0,673500000.0,487807000.0,487807000.0,487807000.0,487807000.0,1105912000.0,1105912000.0,1105912000.0,1105912000.0,1477347000.0,1477347000.0,1477347000.0,1477347000.0,4464000000.0,4464000000.0,4464000000.0,4464000000.0,5371000000.0,5371000000.0,5371000000.0,5371000000.0,5624000000.0,5624000000.0,5624000000.0,5624000000.0,6642000000.0,6642000000.0,6642000000.0,6642000000.0,6238000000.0,6238000000.0,6238000000.0,6238000000.0,6641000000.0,6641000000.0,6641000000.0,6641000000.0,12075000000.0,12075000000.0,12075000000.0
MinorityInterest / USD,,,,,,,,0.0,0.0,0.0,0.0,234202000.0,234202000.0,234202000.0,234202000.0,233001000.0,233001000.0,233001000.0,233001000.0,320830000.0,320830000.0,320830000.0,320830000.0,326877000.0,326877000.0,326877000.0,326877000.0,467000000.0,467000000.0,467000000.0,467000000.0,1657000000.0,1657000000.0,1657000000.0,1657000000.0,1010000000.0,1010000000.0,1010000000.0,1010000000.0,1157000000.0,1157000000.0,1157000000.0,1157000000.0,681000000.0,681000000.0,681000000.0,681000000.0,805000000.0,805000000.0,805000000.0,805000000.0,2126000000.0,2126000000.0,2126000000.0
MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders / USD,,,,,,,,,,,2314000.0,0.0,4074000.0,6113000.0,2314000.0,2315000.0,4074000.0,6113000.0,2314000.0,2115000.0,3497000.0,6397000.0,7968000.0,6482000.0,14123000.0,27640000.0,9574000.0,19000000.0,19000000.0,19000000.0,41000000.0,26000000.0,26000000.0,26000000.0,98000000.0,43000000.0,43000000.0,43000000.0,122000000.0,17000000.0,17000000.0,17000000.0,93000000.0,47000000.0,47000000.0,47000000.0,112000000.0,34000000.0,34000000.0,34000000.0,217000000.0,44000000.0,44000000.0,44000000.0
NetCashProvidedByUsedInFinancingActivities / USD,35578000.0,51733000.0,16255000.0,32337000.0,47972000.0,52950000.0,36397000.0,144417000.0,52950000.0,765267000.0,152785000.0,337477000.0,385377000.0,1062175000.0,773560000.0,55872000.0,494674000.0,461904000.0,,,,,,,,,,,,1063000000.0,689000000.0,471000000.0,840000000.0,777000000.0,2041000000.0,101000000.0,293000000.0,111000000.0,1062000000.0,29000000.0,-392000000.0,-1021000000.0,-37000000.0,-1041000000.0,-2340000000.0,-3570000000.0,-1841000000.0,-257000000.0,-1207000000.0,-1771000000.0,-3503000000.0,-269000000.0,4663000000.0,5082000000.0
NetCashProvidedByUsedInInvestingActivities / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1819000000.0,-3132000000.0,-937000000.0,-1772000000.0,-2744000000.0,-3503000000.0,-923000000.0,-1535000000.0,-1855000000.0,-3888000000.0,-587000000.0,-898000000.0,-1323000000.0,-2101000000.0,-716000000.0,-1232000000.0,-1952000000.0,-1539000000.0,-1279000000.0,-1874000000.0,-1859000000.0,-3330000000.0,-751000000.0,-1200000000.0,-9366000000.0
NetCashProvidedByUsedInOperatingActivities / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1153000000.0,889000000.0,377000000.0,1043000000.0,1852000000.0,1565000000.0,849000000.0,1173000000.0,1715000000.0,2739000000.0,624000000.0,1578000000.0,2777000000.0,2118000000.0,1252000000.0,2959000000.0,4884000000.0,3944000000.0,1425000000.0,2938000000.0,4296000000.0,6325000000.0,1334000000.0,2863000000.0,4072000000.0
NetIncomeLoss / USD,,8231000.0,1477000.0,15101000.0,15553000.0,-386000.0,5396000.0,19867000.0,-386000.0,34463000.0,-36521000.0,23589000.0,51342000.0,95081000.0,54587000.0,5849000.0,-206438000.0,-363219000.0,193755000.0,-32912000.0,-188402000.0,-190632000.0,-550628000.0,136273000.0,294678000.0,367702000.0,-165034000.0,163000000.0,382000000.0,539000000.0,482000000.0,10000000.0,359000000.0,727000000.0,846000000.0,-272000000.0,-2665000000.0,-3778000000.0,240000000.0,220000000.0,531000000.0,1180000000.0,-4517000000.0,779000000.0,2195000000.0,3379000000.0,2182000000.0,712000000.0,1268000000.0,2183000000.0,4386000000.0,768000000.0,1605000000.0,2264000000.0
NetIncomeLossAttributableToNoncontrollingInterest / USD,,,,,,,,0.0,0.0,0.0,0.0,0.0,71000.0,973000.0,0.0,590000.0,1525000.0,2264000.0,2216000.0,-2715000.0,-4346000.0,-2716000.0,2838000.0,4801000.0,10524000.0,19448000.0,126000.0,15000000.0,97000000.0,100000000.0,35000000.0,33000000.0,40000000.0,60000000.0,99000000.0,-128000000.0,-146000000.0,-138000000.0,75000000.0,3000000.0,20000000.0,45000000.0,-155000000.0,24000000.0,69000000.0,155000000.0,94000000.0,34000000.0,64000000.0,142000000.0,176000000.0,41000000.0,98000000.0,147000000.0
NetIncomeLossAvailableToCommonStockholdersBasic / USD,,,5396000.0,19867000.0,34463000.0,54587000.0,5396000.0,19867000.0,5396000.0,34463000.0,54587000.0,23589000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526000000.0,1169000000.0,-4519000000.0,773000000.0,2174000000.0,3345000000.0,2162000000.0,707000000.0,1259000000.0,2166000000.0,4344000000.0,763000000.0,1594000000.0,2247000000.0
NetIncreaseDecreaseInSalesAndTransferPricesAndProductionCosts / USD,,178198000.0,,,,82364000.0,,,82364000.0,,-76515000.0,,,,51828000.0,,,,-105210000.0,,,,-1383698000.0,,,,-150509000.0,,,,578000000.0,,,,1805000000.0,,,,831000000.0,,,,-5273000000.0,,,,10748000000.0,,,,17785000000.0,,,
NoncontrollingInterestIncreaseFromSaleOfParentEquityInterest / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416000000.0,416000000.0,416000000.0,416000000.0,416000000.0,416000000.0,416000000.0
NonoperatingIncomeExpense / USD,-1841000.0,-950000.0,-5260000.0,4057000.0,423000.0,-15533000.0,-104000.0,2786000.0,-15533000.0,-2942000.0,1075000.0,-10873000.0,-31078000.0,-25975000.0,-8853000.0,8372000.0,-20592000.0,-3322000.0,92286000.0,-8024000.0,-29991000.0,-37284000.0,-8831000.0,26621000.0,60020000.0,186000.0,-96099000.0,-42000000.0,-29000000.0,-94000000.0,-108000000.0,-309000000.0,-262000000.0,-121000000.0,102000000.0,485000000.0,65000000.0,-88000000.0,-333000000.0,-283000000.0,-816000000.0,-1113000000.0,-300000000.0,-636000000.0,-751000000.0,-805000000.0,-1094000000.0,-72000000.0,-321000000.0,-392000000.0,-772000000.0,-86000000.0,-96000000.0,112000000.0
NumberOfOperatingSegments / segment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NumberOfReportableSegments / segment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
OilAndGasJointInterestBillingReceivablesCurrent / USD,,,,,,,,,,,,,,,,41309000.0,41309000.0,41309000.0,41309000.0,49476000.0,49476000.0,49476000.0,49476000.0,73038000.0,73038000.0,73038000.0,73038000.0,96000000.0,96000000.0,96000000.0,96000000.0,186000000.0,186000000.0,186000000.0,186000000.0,56000000.0,56000000.0,56000000.0,56000000.0,72000000.0,72000000.0,72000000.0,72000000.0,104000000.0,104000000.0,104000000.0,104000000.0,192000000.0,192000000.0,192000000.0,192000000.0,198000000.0,198000000.0,198000000.0
OilAndGasPropertyFullCostMethodDepletion / USD,,,,,,,,,,,,,,,,,,,512144000.0,,,,687685000.0,,,,1009893000.0,,,,1599000000.0,,,,2995000000.0,,,,4237000000.0,,,,5434000000.0,,,,6671000000.0,,,,8333000000.0,,,
OilAndGasPropertyFullCostMethodGross / USD,325510000.0,339831000.0,697742000.0,697742000.0,697742000.0,697742000.0,1648360000.0,1648360000.0,697742000.0,1648360000.0,1648360000.0,3118597000.0,3118597000.0,3118597000.0,3118597000.0,3955373000.0,3955373000.0,3955373000.0,3955373000.0,5160261000.0,5160261000.0,5160261000.0,5160261000.0,9232694000.0,9232694000.0,9232694000.0,9232694000.0,22299000000.0,22299000000.0,22299000000.0,22299000000.0,25782000000.0,25782000000.0,25782000000.0,25782000000.0,27377000000.0,27377000000.0,27377000000.0,27377000000.0,32914000000.0,32914000000.0,32914000000.0,32914000000.0,37122000000.0,37122000000.0,37122000000.0,37122000000.0,42430000000.0,42430000000.0,42430000000.0,42430000000.0,82240000000.0,82240000000.0,82240000000.0
OperatingIncomeLoss / USD,10253000.0,9181000.0,6737000.0,11044000.0,15130000.0,15147000.0,8662000.0,28045000.0,15147000.0,57468000.0,17307000.0,48063000.0,111255000.0,174771000.0,95194000.0,1437000.0,-297683000.0,-552456000.0,212670000.0,-27603000.0,-162389000.0,-155696000.0,-740269000.0,116410000.0,248718000.0,391357000.0,-68617000.0,267000000.0,548000000.0,816000000.0,605000000.0,319000000.0,730000000.0,1079000000.0,1011000000.0,-802000000.0,-3474000000.0,-4730000000.0,695000000.0,571000000.0,1526000000.0,2690000000.0,-5476000000.0,1660000000.0,3638000000.0,5252000000.0,4001000000.0,1025000000.0,2025000000.0,3365000000.0,6508000000.0,1118000000.0,2274000000.0,2984000000.0
OperatingLeaseExpense / USD,,,,,,,,,,,,,,,,,,,,,,,,,55615000.0,88113000.0,82428000.0,37000000.0,80000000.0,129000000.0,127000000.0,109000000.0,236000000.0,364000000.0,205000000.0,127000000.0,230000000.0,332000000.0,490000000.0,102000000.0,259000000.0,415000000.0,425000000.0,149000000.0,308000000.0,491000000.0,565000000.0,192000000.0,392000000.0,618000000.0,652000000.0,255000000.0,509000000.0,825000000.0
OtherAccruedLiabilitiesCurrent / USD,4804000.0,4894000.0,10649000.0,10649000.0,10649000.0,10649000.0,34750000.0,34750000.0,10649000.0,34750000.0,34750000.0,41149000.0,41149000.0,41149000.0,41149000.0,44293000.0,44293000.0,44293000.0,44293000.0,55330000.0,55330000.0,55330000.0,55330000.0,92512000.0,92512000.0,92512000.0,92512000.0,253000000.0,253000000.0,253000000.0,253000000.0,304000000.0,304000000.0,304000000.0,304000000.0,302000000.0,302000000.0,302000000.0,302000000.0,419000000.0,419000000.0,419000000.0,419000000.0,399000000.0,399000000.0,399000000.0,399000000.0,475000000.0,475000000.0,475000000.0,475000000.0,1020000000.0,1020000000.0,1020000000.0
OtherAssetsNoncurrent / USD,1215000.0,1307000.0,2184000.0,2184000.0,2184000.0,2184000.0,13091000.0,13091000.0,2184000.0,13091000.0,13091000.0,50029000.0,50029000.0,50029000.0,50029000.0,44349000.0,44349000.0,44349000.0,44349000.0,44557000.0,44557000.0,44557000.0,44557000.0,62463000.0,62463000.0,62463000.0,62463000.0,85000000.0,85000000.0,85000000.0,85000000.0,90000000.0,90000000.0,90000000.0,90000000.0,45000000.0,45000000.0,45000000.0,45000000.0,76000000.0,76000000.0,76000000.0,76000000.0,42000000.0,42000000.0,42000000.0,42000000.0,47000000.0,47000000.0,47000000.0,131000000.0,159000000.0,159000000.0,159000000.0
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPortionAttributableToParent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,7000000.0,,,
OtherComprehensiveIncomeLossNetOfTax / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,-7000000.0,,,,-7000000.0,,,,-7000000.0,0.0,0.0,0.0
OtherCostAndExpenseOperating / USD,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1000000.0,1000000.0,2000000.0,0.0,1000000.0,2000000.0,3000000.0,3000000.0,2000000.0,3000000.0,4000000.0,4000000.0,4000000.0,10000000.0,81000000.0,109000000.0,30000000.0,53000000.0,85000000.0,95000000.0,34000000.0,66000000.0,113000000.0,112000000.0,14000000.0,33000000.0,68000000.0
OtherLiabilitiesNoncurrent / USD,,,,,,,,,388000.0,,,,,,,,,,,,,,,,,,,,,,,11000000.0,11000000.0,11000000.0,11000000.0,7000000.0,7000000.0,7000000.0,7000000.0,40000000.0,40000000.0,40000000.0,40000000.0,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,12000000.0,39000000.0,39000000.0,39000000.0
OtherNonoperatingIncomeExpense / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11000000.0,,,12000000.0,89000000.0,533000000.0,159000000.0,59000000.0,-161000000.0,-227000000.0,-703000000.0,-943000000.0,-103000000.0,-596000000.0,-672000000.0,-683000000.0,-910000000.0,-40000000.0,-258000000.0,-301000000.0,,,-2000000.0,87000000.0
OtherOperatingActivitiesCashFlowStatement / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27000000.0,34000000.0,18000000.0,12000000.0,28000000.0,31000000.0,8000000.0,10000000.0,15000000.0,45000000.0,20000000.0,14000000.0,36000000.0,57000000.0,39000000.0,-34000000.0,-26000000.0,-23000000.0,85000000.0,16000000.0,57000000.0,77000000.0
OtherOperatingIncome / USD,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2000000.0,4000000.0,7000000.0,0.0,2000000.0,5000000.0,7000000.0,12000000.0,2000000.0,4000000.0,,,,3000000.0,39000000.0,,,35000000.0,55000000.0,50000000.0,23000000.0,46000000.0,62000000.0,77000000.0,10000000.0,19000000.0,28000000.0
OtherSignificantNoncashTransactionValueOfConsiderationReceived1 / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,126000000.0,0.0,,,
OtherSundryLiabilitiesCurrent / USD,,,,,,1352000.0,,,1352000.0,,3316000.0,,,,6688000.0,,,,8193000.0,,,,12369000.0,,,,23103000.0,,,,103000000.0,,,,53000000.0,,,,13000000.0,,,,45000000.0,,,,40000000.0,,,,54000000.0,,,
OtherTaxExpenseBenefit / USD,,,,,,,,,,,,,,,,,,,,,,,3152000.0,,,,-210000.0,,,,-3000000.0,,,,-1000000.0,,,,3000000.0,,,,5000000.0,,,,0.0,,,,-12000000.0,,,
ParticipatingSecuritiesDistributedAndUndistributedEarningsLossBasic / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000000.0,11000000.0,2000000.0,6000000.0,21000000.0,34000000.0,20000000.0,5000000.0,9000000.0,17000000.0,42000000.0,5000000.0,11000000.0,17000000.0
PaymentsForProceedsFromOtherInvestingActivities / USD,,,,,,,,,6934000.0,227000.0,7691000.0,521000.0,923000.0,1426000.0,7578000.0,,,2000.0,1453000.0,,,,,,,,,,,,,,-15000000.0,16000000.0,7000000.0,-5000000.0,6000000.0,7000000.0,6000000.0,-50000000.0,-34000000.0,-22000000.0,56000000.0,30000000.0,30000000.0,38000000.0,85000000.0,6000000.0,13000000.0,14000000.0,44000000.0,1000000.0,3000000.0,-103000000.0
PaymentsForRepurchaseOfCommonStock / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,104000000.0,400000000.0,0.0,98000000.0,98000000.0,98000000.0,593000000.0,0.0,0.0,22000000.0,98000000.0,7000000.0,310000000.0,782000000.0,431000000.0,332000000.0,653000000.0,709000000.0,1098000000.0,42000000.0,42000000.0,557000000.0
PaymentsOfDebtExtinguishmentCosts / USD,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,26561000.0,,,,0.0,,,,0.0,0.0,0.0,2000000.0,44000000.0,166000000.0,166000000.0,178000000.0,2000000.0,47000000.0,49000000.0,49000000.0,178000000.0,,,,63000000.0,,,
PaymentsOfDividendsCommonStock / USD,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,12000000.0,25000000.0,0.0,21000000.0,51000000.0,82000000.0,37000000.0,59000000.0,118000000.0,177000000.0,112000000.0,68000000.0,140000000.0,221000000.0,236000000.0,107000000.0,648000000.0,1174000000.0,312000000.0,542000000.0,692000000.0,841000000.0,1572000000.0,548000000.0,900000000.0,1316000000.0
PaymentsOfDividendsMinorityInterest / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98000000.0,157000000.0
PaymentsToAcquireOilAndGasProperty / USD,34664000.0,7624000.0,28950000.0,50576000.0,0.0,0.0,0.0,6192000.0,0.0,166635000.0,11707000.0,312207000.0,312207000.0,840482000.0,177343000.0,2000000.0,435398000.0,425507000.0,845826000.0,16923000.0,17533000.0,591785000.0,437455000.0,1760810000.0,1860980000.0,1892864000.0,611280000.0,16000000.0,101000000.0,186000000.0,1961000000.0,75000000.0,127000000.0,311000000.0,1371000000.0,40000000.0,64000000.0,154000000.0,776000000.0,346000000.0,421000000.0,454000000.0,198000000.0,284000000.0,369000000.0,623000000.0,787000000.0,880000000.0,1025000000.0,1193000000.0,1675000000.0,153000000.0,203000000.0,7994000000.0
PaymentsToExploreAndDevelopOilAndGasProperties / USD,,36950000.0,3021000.0,4629000.0,73237000.0,58160000.0,50094000.0,102785000.0,58160000.0,188201000.0,90415000.0,84211000.0,206779000.0,309009000.0,278809000.0,144397000.0,242281000.0,326441000.0,494708000.0,86169000.0,149192000.0,241609000.0,419241000.0,116174000.0,291767000.0,531489000.0,362450000.0,280000000.0,614000000.0,900000000.0,737000000.0,533000000.0,1155000000.0,1883000000.0,1359000000.0,690000000.0,1178000000.0,1500000000.0,2677000000.0,289000000.0,645000000.0,1030000000.0,1719000000.0,418000000.0,863000000.0,1327000000.0,1457000000.0,622000000.0,1303000000.0,2052000000.0,1938000000.0,609000000.0,1246000000.0,1934000000.0
PaymentsToMinorityShareholders / USD,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2315000.0,4074000.0,6113000.0,2314000.0,2115000.0,3497000.0,6397000.0,7968000.0,6482000.0,14123000.0,27640000.0,9574000.0,19000000.0,38000000.0,69000000.0,41000000.0,26000000.0,50000000.0,79000000.0,98000000.0,43000000.0,62000000.0,77000000.0,122000000.0,17000000.0,41000000.0,72000000.0,93000000.0,47000000.0,110000000.0,181000000.0,112000000.0,34000000.0,59000000.0,84000000.0,217000000.0,44000000.0,,
PrepaidExpenseAndOtherAssetsCurrent / USD,428000.0,336000.0,1053000.0,1053000.0,1053000.0,1053000.0,1184000.0,1184000.0,1053000.0,1184000.0,1184000.0,4600000.0,4600000.0,4600000.0,4600000.0,2875000.0,2875000.0,2875000.0,2875000.0,2987000.0,2987000.0,2987000.0,2987000.0,4903000.0,4903000.0,4903000.0,4903000.0,50000000.0,50000000.0,50000000.0,50000000.0,43000000.0,24000000.0,24000000.0,24000000.0,23000000.0,23000000.0,23000000.0,23000000.0,28000000.0,28000000.0,28000000.0,28000000.0,23000000.0,23000000.0,23000000.0,23000000.0,109000000.0,110000000.0,110000000.0,110000000.0,77000000.0,77000000.0,77000000.0
PreviouslyEstimatedDevelopmentCostsIncurred / USD,,,,,,,,,,,,,,,76631000.0,,,,111527000.0,,,,129901000.0,,,,85696000.0,,,,190000000.0,,,,535000000.0,,,,120000000.0,,,,704000000.0,,,,548000000.0,,,,823000000.0,,,
