fact_unit,2009-07-17,2009-10-09,2010-02-12,2010-04-23,2010-04-28,2010-07-16,2010-10-08,2011-02-18,2011-04-22,2011-07-15,2011-10-07,2012-02-16,2012-04-19,2012-07-12,2012-10-04,2013-02-20,2013-05-02,2013-08-01,2013-10-31,2014-02-20,2014-04-30,2014-07-03,2014-07-30,2014-09-05,2014-10-29,2015-02-19,2015-04-30,2015-07-30,2015-10-29,2016-02-18,2016-04-28,2016-07-28,2016-11-09,2017-02-21,2017-05-09,2017-08-08,2017-11-08,2018-02-15,2018-05-10,2018-08-07,2018-11-06,2019-03-01,2019-05-10,2019-08-06,2019-11-05,2020-02-27,2020-05-11,2020-08-10,2020-11-06,2021-02-18,2021-04-02,2021-05-10,2021-08-03,2021-11-03,2022-02-15,2022-05-04,2022-08-02,2022-11-03,2023-02-14,2023-05-02,2023-08-01,2023-11-02,2024-02-13,2024-05-01,2024-07-31,2024-11-04,2025-02-11,2025-05-06,2025-08-05,2025-11-04
DefinedContributionPlanCostRecognized / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119000000.0,,,,224000000.0,,,,,128000000.0,,,,75000000.0,,,,80000000.0,,,,137000000.0,,,
Depreciation / USD,,,,,,,,155000000.0,,,,151000000.0,,,,138000000.0,,,,130000000.0,,130000000.0,,,,93000000.0,,,,107000000.0,,,,135000000.0,,,,132000000.0,,,,157000000.0,,,,231000000.0,,,,256000000.0,,,,,346000000.0,,,,322000000.0,,,,138000000.0,,,,114000000.0,,,
DividendsCash / USD,,,107000000.0,,,29000000.0,43000000.0,118000000.0,32000000.0,68000000.0,102000000.0,33000000.0,34000000.0,76000000.0,117000000.0,76000000.0,41000000.0,93000000.0,144000000.0,135000000.0,50000000.0,135000000.0,109000000.0,109000000.0,167000000.0,158000000.0,56000000.0,124000000.0,189000000.0,195000000.0,64000000.0,140000000.0,257000000.0,223000000.0,116000000.0,240000000.0,362000000.0,253000000.0,118000000.0,263000000.0,404000000.0,374000000.0,118000000.0,118000000.0,118000000.0,482000000.0,139000000.0,139000000.0,139000000.0,543000000.0,,,156000000.0,156000000.0,612000000.0,,,,156000000.0,,,,321000000.0,,,,321000000.0,,,
DividendsCommonStock / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98000000.0,98000000.0,,124000000.0,98000000.0,98000000.0,,124000000.0,124000000.0,124000000.0,,151000000.0,151000000.0,151000000.0
EarningsPerShareBasic / USD/shares,0.78,1.05,1.83,-0.06,-0.06,0.04,-1.27,1.02,0.23,0.56,0.79,-0.97,0.27,0.65,0.16,1.26,0.31,0.75,1.19,0.56,0.44,0.56,1.02,1.02,1.55,1.77,0.58,1.24,1.9,2.05,0.75,1.63,2.43,2.6,0.86,1.83,2.08,3.22,0.96,2.25,3.55,2.78,1.17,3.06,4.51,3.89,1.1,1.8,2.97,5.45,,0.1,-0.63,-0.32,3.83,-0.03,1.26,1.93,-0.82,1.15,3.21,5.15,3.36,2.44,4.84,7.36,7.27,1.94,4.64,6.71
EarningsPerShareDiluted / USD/shares,0.75,1.0,1.73,-0.06,-0.06,0.04,-1.27,0.98,0.22,0.54,0.76,-0.97,0.26,0.63,0.15,1.21,0.3,0.72,1.16,0.55,0.43,0.55,0.99,0.99,1.51,1.72,0.57,1.21,1.86,2.0,0.73,1.59,2.38,2.54,0.85,1.8,2.04,3.15,0.95,2.23,3.51,2.73,1.16,3.02,4.45,3.84,1.09,1.79,2.95,5.38,,0.09,-0.63,-0.32,3.8,-0.03,1.25,1.92,-0.82,1.14,3.2,5.13,3.34,2.43,4.81,7.32,7.24,1.93,4.62,6.69
EffectiveIncomeTaxRateContinuingOperations / pure,,,,,,,,0.504,,,,-0.156,,,,0.168,,,,0.444,0.323,0.444,0.295,0.295,0.31,0.327,0.255,0.295,0.31,0.302,0.324,0.324,0.324,0.308,0.328,0.305,0.331,0.315,0.25,0.289,0.31,0.348,0.211,0.226,0.205,0.511,0.132,0.187,0.219,0.187,,,0.273,-0.32,0.204,0.592,-0.163,0.002,0.429,0.207,0.221,0.242,0.068,0.103,0.18,0.201,0.243,0.224,0.244,0.248
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate / pure,,,,,,,,0.35,,,,-0.35,,,,0.35,,,,0.35,,0.35,,,,0.35,,,,0.35,,,,0.35,,,,0.35,,,,0.35,,,,0.35,,,,0.21,,,,,0.21,,,,0.21,,,,0.21,,,,0.21,,,
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance / pure,,,,,,,,0.0,,,,0.022,,,,0.009,,,,0.089,,0.089,,,,-0.002,,,,0.003,,,,-0.004,,,,0.012,,,,0.003,,,,0.02,,,,0.026,,,,,0.034,,,,-0.2,,,,-0.007,,,,0.004,,,
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential / pure,,,,,,,,,,,,0.052,,,,-0.037,,,,-0.009,,-0.009,,,,-0.039,,,,-0.057,,,,-0.048,,,,-0.052,,,,-0.061,,,,-0.073,,,,-0.01,,,,,-0.033,,,,0.125,,,,-0.005,,,,-0.005,,,
EffectiveIncomeTaxRateReconciliationOtherAdjustments / pure,,,,,,,,0.011,,,,0.023,,,,-0.023,,,,-0.017,,-0.017,,,,-0.007,,,,-0.021,,,,-0.014,,,,-0.028,,,,0.012,,,,0.014,,,,-0.01,,,,,-0.017,,,,0.006,,,,-0.013,,,,0.008,,,
EffectiveIncomeTaxRateReconciliationRepatriationOfForeignEarnings / pure,,,,,,,,-0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,0.228,,,,,,,,,,,,,-0.03,,,,0.004,,,,0.002,,,
EffectiveIncomeTaxRateReconciliationShareBasedCompensationExcessTaxBenefitPercent / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,-0.024,,,,-0.018,,,,,-0.032,,,,0.064,,,,-0.028,,,,-0.007,,,
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes / pure,,,,,,,,0.026,,,,-0.021,,,,0.024,,,,0.023,,0.023,,,,0.026,,,,0.026,,,,0.027,,,,0.029,,,,0.03,,,,0.031,,,,0.025,,,,,0.016,,,,0.038,,,,0.027,,,,0.028,,,
EmployeeRelatedLiabilitiesCurrent / USD,,633000000.0,633000000.0,519000000.0,519000000.0,519000000.0,519000000.0,519000000.0,692000000.0,692000000.0,692000000.0,692000000.0,650000000.0,650000000.0,650000000.0,650000000.0,745000000.0,745000000.0,745000000.0,745000000.0,817000000.0,745000000.0,817000000.0,817000000.0,817000000.0,817000000.0,799000000.0,799000000.0,799000000.0,799000000.0,861000000.0,861000000.0,861000000.0,861000000.0,1174000000.0,1174000000.0,1174000000.0,1174000000.0,1214000000.0,1214000000.0,1214000000.0,1214000000.0,1345000000.0,1345000000.0,1345000000.0,1345000000.0,1339000000.0,1339000000.0,1339000000.0,1339000000.0,,831000000.0,831000000.0,831000000.0,831000000.0,1187000000.0,1187000000.0,1187000000.0,1187000000.0,1299000000.0,1299000000.0,1299000000.0,1299000000.0,1390000000.0,1390000000.0,1390000000.0,1390000000.0,1449000000.0,1449000000.0,1449000000.0
EntityCommonStockSharesOutstanding / shares,354045738.0,356024123.0,358522350.0,361332043000000.0,361332043.0,362811812.0,364245305.0,367937640.0,359371731.0,352902263.0,335126113.0,333866753.0,331005686.0,322771415.0,315540075.0,312344872.0,307129596.0,303181480.0,299538446.0,294823291.0,292765045.0,294823291.0,290569894.0,290569894.0,283360811.0,276542350.0,274950050.0,265887565.0,257128905.0,253481935.0,254231720.0,254400460.0,390479820.0,383561428.0,378890739.0,372420122.0,364581283.0,357437289.0,353355376.0,346988137.0,341130300.0,339668839.0,332988834.0,329358821.0,326937219.0,324214545.0,324255928.0,324315074.0,324331716.0,324414150.0,324414150.0,325638540.0,325656362.0,325683100.0,326311111.0,327298386.0,324551358.0,316539613.0,308121159.0,303354157.0,298239583.0,293691348.0,289485338.0,285622357.0,281522766.0,277893432.0,275695298.0,273896119.0,271457839.0,268351795.0
EntityPublicFloat / USD,7851648093.0,,5960238420.0,,,,,9920558833.0,,,,9196335195.0,,,,9350052179.0,,,,9242186286.0,,9242186286.0,,,,14399638158.0,,,,14801193156.0,,,,12421427301.0,,,,31114327631.0,,,,36386234246.0,,,,38730375024.0,,,,23156431539.0,23156431539.0,,,,37430276528.0,,,,37283265895.0,,,,45768892728.0,,,,56461271207.0,,,
EquityMethodInvestmentDifferenceBetweenCarryingAmountAndUnderlyingEquity / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491000000.0,,,,441.0,,,,419000000.0,,,,311000000.0,,,,,294000000.0,,,,257000000.0,,,,238000000.0,,,,231000000.0,,,
EquityMethodInvestments / USD,,,,,,,,208000000.0,,,,190000000.0,,,,234000000.0,,,,195000000.0,,,,,,,,,,,,,,,,,,723000000.0,,,,734000000.0,,,,732000000.0,,,,577000000.0,,,,,422000000.0,,,,387000000.0,335000000.0,335000000.0,335000000.0,335000000.0,308000000.0,308000000.0,308000000.0,308000000.0,298000000.0,298000000.0,298000000.0
FinanceLeaseLiability / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163000000.0,163000000.0,163000000.0,157000000.0,157000000.0,157000000.0,157000000.0,157000000.0,,,153000000.0,153000000.0,153000000.0,146000000.0,146000000.0,146000000.0,146000000.0,139000000.0,139000000.0,139000000.0,139000000.0,131000000.0,131000000.0,131000000.0,131000000.0,124000000.0,124000000.0,124000000.0
FinanceLeaseLiabilityCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,7000000.0,6000000.0,6000000.0,,,7000000.0,7000000.0,7000000.0,,,,7000000.0,,,,8000000.0,,,,8000000.0,,,
FinanceLeaseLiabilityNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156000000.0,154000000.0,153000000.0,151000000.0,150000000.0,148000000.0,147000000.0,151000000.0,,,146000000.0,146000000.0,146000000.0,,,,139000000.0,,,,131000000.0,,,,123000000.0,,,
FinanceLeaseLiabilityPaymentsDue / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227000000.0,223000000.0,220000000.0,217000000.0,214000000.0,211000000.0,208000000.0,206000000.0,,,199000000.0,196000000.0,192000000.0,,,,179000000.0,,,,165000000.0,,,,152000000.0,,,
FinanceLeaseLiabilityPaymentsDueAfterYearFive / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165000000.0,165000000.0,165000000.0,151000000.0,151000000.0,,,138000000.0,,,,,122000000.0,,,,107000000.0,,,,92000000.0,,,,76000000.0,,,
FinanceLeaseLiabilityPaymentsDueNextTwelveMonths / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000000.0,6000000.0,,,,13000000.0,13000000.0,13000000.0,,,13000000.0,14000000.0,13000000.0,,,,14000000.0,,,,14000000.0,,,,14000000.0,,,
FinanceLeaseLiabilityPaymentsDueYearFive / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13000000.0,13000000.0,13000000.0,14000000.0,14000000.0,,,14000000.0,,,,,15000000.0,,,,15000000.0,,,,15000000.0,,,,16000000.0,,,
FinanceLeaseLiabilityPaymentsDueYearFour / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,14000000.0,14000000.0,14000000.0,,,14000000.0,14000000.0,14000000.0,,,,15000000.0,,,,15000000.0,,,,16000000.0,,,
FinanceLeaseLiabilityPaymentsDueYearThree / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,14000000.0,14000000.0,14000000.0,,,14000000.0,14000000.0,14000000.0,,,,14000000.0,,,,15000000.0,,,,15000000.0,,,
FinanceLeaseLiabilityPaymentsDueYearTwo / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,,,14000000.0,14000000.0,14000000.0,,,,14000000.0,,,,14000000.0,,,,15000000.0,,,
FinanceLeaseLiabilityUndiscountedExcessAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65000000.0,63000000.0,61000000.0,60000000.0,58000000.0,56000000.0,55000000.0,53000000.0,,,49000000.0,48000000.0,46000000.0,,,,40000000.0,,,,34000000.0,,,,28000000.0,,,
FinanceLeaseWeightedAverageDiscountRatePercent / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044,0.044,0.044,0.044,,,,0.044,,,,,0.044,,,,0.044,,,,0.043,,,,0.044,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization / USD,,,,,,,,342000000.0,,,,377000000.0,,,,393000000.0,,,,397000000.0,,397000000.0,,,,423000000.0,,,,461000000.0,,,,380000000.0,,,,447000000.0,,,,499000000.0,,,,674000000.0,,,,808000000.0,,,,,937000000.0,,,,1052000000.0,,,,1172000000.0,,,,1328000000.0,,,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths / USD,,,,,,,,,,,,,,,,46000000.0,,,,59000000.0,,59000000.0,,,,58000000.0,,,,67000000.0,,,,152000000.0,,,,,,,,,,,,,,,,95000000.0,,,,,163000000.0,,,,165000000.0,,,,206000000.0,,,,241000000.0,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive / USD,,,,,,,,,,,,,,,,46000000.0,,,,59000000.0,,59000000.0,,,,58000000.0,,,,67000000.0,,,,152000000.0,,,,,,,,111000000.0,,,,102000000.0,,,,95000000.0,,,,,110000000.0,,,,93000000.0,,,,94000000.0,,,,102000000.0,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour / USD,,,,,,,,,,,,,,,,46000000.0,,,,59000000.0,,59000000.0,,,,58000000.0,,,,67000000.0,,,,152000000.0,,,,,,,,111000000.0,,,,102000000.0,,,,95000000.0,,,,,122000000.0,,,,108000000.0,,,,126000000.0,,,,138000000.0,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree / USD,,,,,,,,,,,,,,,,46000000.0,,,,59000000.0,,59000000.0,,,,58000000.0,,,,67000000.0,,,,152000000.0,,,,,,,,111000000.0,,,,102000000.0,,,,95000000.0,,,,,134000000.0,,,,125000000.0,,,,148000000.0,,,,175000000.0,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo / USD,,,,,,,,,,,,,,,,46000000.0,,,,59000000.0,,59000000.0,,,,58000000.0,,,,67000000.0,,,,152000000.0,,,,,,,,111000000.0,,,,102000000.0,,,,95000000.0,,,,,147000000.0,,,,143000000.0,,,,178000000.0,,,,205000000.0,,,
FiniteLivedIntangibleAssetsGross / USD,,,,,,,,1073000000.0,,,,1145000000.0,,,,1239000000.0,,,,1512000000.0,,1512000000.0,,,,,,,,,,,,,,,,,,,,3189000000.0,,,,3330000000.0,,,,3560000000.0,,,,,3931000000.0,,,,4062000000.0,,,,4168000000.0,,,,4672000000.0,,,
FiniteLivedIntangibleAssetsNet / USD,710000000.0,710000000.0,710000000.0,731000000.0,731000000.0,731000000.0,731000000.0,731000000.0,768000000.0,768000000.0,768000000.0,768000000.0,846000000.0,846000000.0,846000000.0,846000000.0,1115000000.0,1115000000.0,1115000000.0,1115000000.0,1131000000.0,1115000000.0,1131000000.0,1131000000.0,1131000000.0,1127000000.0,,,,1274000000.0,,,1254000000.0,1322000000.0,,,,2829000000.0,,,,2690000000.0,,,,2656000000.0,,,,2752000000.0,,,,,2994000000.0,,,,3010000000.0,,,,2996000000.0,,,,3344000000.0,,,
GeneralAndAdministrativeExpense / USD,346000000.0,513000000.0,773000000.0,216000000.0,216000000.0,363000000.0,507000000.0,803000000.0,138000000.0,280000000.0,429000000.0,722000000.0,159000000.0,318000000.0,498000000.0,780000000.0,147000000.0,307000000.0,439000000.0,752000000.0,164000000.0,752000000.0,324000000.0,324000000.0,471000000.0,582000000.0,148000000.0,307000000.0,479000000.0,649000000.0,145000000.0,297000000.0,446000000.0,659000000.0,155000000.0,309000000.0,470000000.0,634000000.0,212000000.0,446000000.0,651000000.0,743000000.0,247000000.0,464000000.0,685000000.0,921000000.0,222000000.0,451000000.0,671000000.0,927000000.0,,270000000.0,448000000.0,579000000.0,938000000.0,211000000.0,398000000.0,610000000.0,762000000.0,208000000.0,439000000.0,655000000.0,823000000.0,202000000.0,442000000.0,681000000.0,891000000.0,261000000.0,509000000.0,785000000.0
Goodwill / USD,875000000.0,875000000.0,875000000.0,875000000.0,875000000.0,875000000.0,875000000.0,875000000.0,875000000.0,875000000.0,875000000.0,875000000.0,875000000.0,875000000.0,875000000.0,875000000.0,874000000.0,874000000.0,874000000.0,875000000.0,874000000.0,875000000.0,874000000.0,874000000.0,874000000.0,874000000.0,894000000.0,894000000.0,894000000.0,894000000.0,943000000.0,943000000.0,943000000.0,943000000.0,7598000000.0,7598000000.0,7598000000.0,7598000000.0,9207000000.0,9207000000.0,9207000000.0,9207000000.0,9039000000.0,9039000000.0,9039000000.0,9039000000.0,9048000000.0,9048000000.0,9048000000.0,9048000000.0,,9175000000.0,9175000000.0,9175000000.0,9175000000.0,9073000000.0,9073000000.0,9073000000.0,9073000000.0,8872000000.0,8872000000.0,8872000000.0,8872000000.0,8886000000.0,8886000000.0,8886000000.0,8886000000.0,8731000000.0,8731000000.0,8731000000.0
GoodwillForeignCurrencyTranslationGainLoss / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-119000000.0,54000000.0,114000000.0,166000000.0,191000000.0,,,,-168000000.0,,,,9000000.0,,,,127000000.0,,,,,-102000000.0,,,,-201000000.0,,,,14000000.0,,,,-155000000.0,,,
GoodwillImpairmentLoss / USD,,,,,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,
GuaranteeObligationsCurrentCarryingValue / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66000000.0,59000000.0,59000000.0,138000000.0,130000000.0,186000000.0,188000000.0,129000000.0,119000000.0,114000000.0,104000000.0,114000000.0,151000000.0,162000000.0,142000000.0,117000000.0,138000000.0,,,130000000.0,125000000.0,127000000.0,121000000.0,123000000.0,119000000.0,121000000.0,108000000.0,101000000.0,89000000.0,104000000.0,95000000.0,85000000.0,101000000.0,99000000.0,88000000.0,84000000.0,83000000.0
GuaranteeObligationsMaximumExposure / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282000000.0,280000000.0,263000000.0,394000000.0,377000000.0,373000000.0,367000000.0,357000000.0,346000000.0,320000000.0,315000000.0,256000000.0,299000000.0,292000000.0,277000000.0,254000000.0,279000000.0,,,267000000.0,224000000.0,227000000.0,219000000.0,267000000.0,266000000.0,280000000.0,260000000.0,249000000.0,221000000.0,249000000.0,235000000.0,226000000.0,228000000.0,220000000.0,212000000.0,213000000.0,203000000.0
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic / USD,,,,,,,,,,,,,,,,,,,,,,,,,,631000000.0,,,,630000000.0,,,,808000000.0,,,,896000000.0,,,,888000000.0,,,,2153000000.0,,,,1311000000.0,,,,,549000000.0,,,,-320000000.0,,,,890000000.0,,,,2268000000.0,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest / USD,,,,,,,,,,,441000000.0,-418000000.0,152000000.0,353000000.0,154000000.0,551000000.0,147000000.0,356000000.0,578000000.0,356000000.0,201000000.0,356000000.0,464000000.0,464000000.0,687000000.0,849000000.0,231000000.0,516000000.0,806000000.0,897000000.0,307000000.0,662000000.0,971000000.0,1088000000.0,326000000.0,670000000.0,801000000.0,1255000000.0,494000000.0,1210000000.0,1948000000.0,1239000000.0,532000000.0,1406000000.0,2000000000.0,2982000000.0,432000000.0,746000000.0,1273000000.0,2345000000.0,,19000000.0,-279000000.0,-152000000.0,1599000000.0,-27000000.0,354000000.0,632000000.0,-466000000.0,476000000.0,1354000000.0,2223000000.0,1180000000.0,844000000.0,1808000000.0,2797000000.0,3114000000.0,727000000.0,1767000000.0,2553000000.0
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign / USD,,,,,,,,,,,,,,,,,,,,,,,,,,218000000.0,,,,267000000.0,,,,280000000.0,,,,359000000.0,,,,351000000.0,,,,829000000.0,,,,1034000000.0,,,,,1050000000.0,,,,-146000000.0,,,,290000000.0,,,,846000000.0,,,
IncomeLossFromEquityMethodInvestments / USD,24000000.0,26000000.0,3000000.0,-34000000.0,-34000000.0,-38000000.0,-50000000.0,15000000.0,-11000000.0,-15000000.0,-20000000.0,-66000000.0,-4000000.0,-4000000.0,-6000000.0,-18000000.0,-1000000.0,-9000000.0,-10000000.0,-13000000.0,0.0,-13000000.0,-2000000.0,-2000000.0,-2000000.0,-13000000.0,2000000.0,-6000000.0,6000000.0,-5000000.0,3000000.0,5000000.0,13000000.0,6000000.0,0.0,5000000.0,8000000.0,16000000.0,11000000.0,23000000.0,29000000.0,9000000.0,13000000.0,34000000.0,95000000.0,40000000.0,8000000.0,8000000.0,10000000.0,103000000.0,,-4000000.0,-34000000.0,-54000000.0,13000000.0,-12000000.0,-20000000.0,-24000000.0,-141000000.0,2000000.0,17000000.0,18000000.0,-24000000.0,1000000.0,8000000.0,9000000.0,18000000.0,0.0,5000000.0,8000000.0
IncomeTaxExpenseBenefit / USD,214000000.0,317000000.0,441000000.0,33000000.0,33000000.0,77000000.0,-133000000.0,350000000.0,46000000.0,111000000.0,156000000.0,-65000000.0,51000000.0,117000000.0,97000000.0,93000000.0,43000000.0,109000000.0,188000000.0,158000000.0,65000000.0,158000000.0,149000000.0,149000000.0,212000000.0,278000000.0,59000000.0,152000000.0,250000000.0,271000000.0,100000000.0,215000000.0,314000000.0,335000000.0,107000000.0,204000000.0,265000000.0,396000000.0,123000000.0,350000000.0,603000000.0,431000000.0,112000000.0,319000000.0,410000000.0,1523000000.0,57000000.0,139000000.0,279000000.0,438000000.0,,-12000000.0,-76000000.0,-49000000.0,326000000.0,-16000000.0,-57000000.0,1000000.0,-199000000.0,99000000.0,299000000.0,538000000.0,81000000.0,87000000.0,325000000.0,562000000.0,756000000.0,163000000.0,431000000.0,633000000.0
IncomeTaxesPaidNet / USD,,,,,,,,220000000.0,,,,110000000.0,,,,68000000.0,,,,45000000.0,15000000.0,45000000.0,37000000.0,37000000.0,51000000.0,-17000000.0,25000000.0,54000000.0,105000000.0,77000000.0,58000000.0,90000000.0,161000000.0,172000000.0,43000000.0,128000000.0,243000000.0,218000000.0,37000000.0,201000000.0,413000000.0,293000000.0,88000000.0,489000000.0,567000000.0,636000000.0,64000000.0,241000000.0,376000000.0,678000000.0,,,72000000.0,240000000.0,526000000.0,33000000.0,220000000.0,293000000.0,279000000.0,38000000.0,125000000.0,341000000.0,362000000.0,68000000.0,406000000.0,669000000.0,476000000.0,58000000.0,433000000.0,729000000.0
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements / shares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6900000.0,4500000.0,4400000.0,4400000.0,5500000.0,5100000.0,4800000.0,4700000.0,4800000.0,4900000.0,4400000.0,4300000.0,4700000.0,3200000.0,2900000.0,2800000.0,4100000.0,,,0.0,0.0,2800000.0,0.0,2100000.0,2100000.0,0.0,1700000.0,1500000.0,1400000.0,2100000.0,1400000.0,1400000.0,1400000.0,1400000.0,1200000.0,1000000.0,1000000.0
IntangibleAssetsNetExcludingGoodwill / USD,,,,,,,,,,,,,,,,,,,,,,,,,,1131000000.0,1351000000.0,1351000000.0,1351000000.0,1351000000.0,1451000000.0,1451000000.0,,1451000000.0,,,,9270000000.0,,,,8544000000.0,,,,8380000000.0,,,,8641000000.0,,,,,8989000000.0,,,,8926000000.0,,,,8747000000.0,,,,9190000000.0,,,
IntangibleAssetsNetIncludingGoodwill / USD,,,,,,,,,,,,,,1721000000.0,1721000000.0,1721000000.0,1989000000.0,1989000000.0,1989000000.0,1989000000.0,2005000000.0,1989000000.0,2005000000.0,2005000000.0,2005000000.0,2005000000.0,2245000000.0,2245000000.0,2245000000.0,2245000000.0,2394000000.0,2394000000.0,2394000000.0,2394000000.0,16868000000.0,16868000000.0,16868000000.0,16868000000.0,17751000000.0,17751000000.0,17751000000.0,17751000000.0,17419000000.0,17419000000.0,17419000000.0,17419000000.0,17689000000.0,17689000000.0,17689000000.0,17689000000.0,,18164000000.0,18164000000.0,18164000000.0,18164000000.0,17999000000.0,17999000000.0,17999000000.0,17999000000.0,17619000000.0,17619000000.0,17619000000.0,17619000000.0,18076000000.0,18076000000.0,18076000000.0,18076000000.0,18219000000.0,18219000000.0,18219000000.0
InterestExpenseNonoperating / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266000000.0,412000000.0,403000000.0,163000000.0,336000000.0,515000000.0
InterestIncomeExpenseNonoperatingNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-377000000.0,-153000000.0,-317000000.0,-485000000.0
InterestPaidNet / USD,,,,,,48000000.0,59000000.0,110000000.0,27000000.0,74000000.0,98000000.0,96000000.0,24000000.0,65000000.0,94000000.0,148000000.0,10000000.0,44000000.0,62000000.0,130000000.0,21000000.0,130000000.0,46000000.0,46000000.0,58000000.0,83000000.0,11000000.0,41000000.0,49000000.0,83000000.0,12000000.0,54000000.0,71000000.0,79000000.0,23000000.0,65000000.0,99000000.0,114000000.0,49000000.0,,,165000000.0,,,204000000.0,234000000.0,70000000.0,176000000.0,247000000.0,290000000.0,,,186000000.0,234000000.0,348000000.0,38000000.0,196000000.0,251000000.0,377000000.0,29000000.0,179000000.0,203000000.0,391000000.0,15000000.0,196000000.0,266000000.0,345000000.0,48000000.0,303000000.0,350000000.0
InterestRevenueExpenseNet / USD,,,,,,,,,,,,,,,,,,-60000000.0,-86000000.0,-107000000.0,-28000000.0,-107000000.0,-52000000.0,-52000000.0,-75000000.0,-120000000.0,-25000000.0,-51000000.0,-72000000.0,-97000000.0,-28000000.0,-64000000.0,-102000000.0,-85000000.0,-41000000.0,-91000000.0,-137000000.0,-138000000.0,-63000000.0,-128000000.0,-191000000.0,-199000000.0,-70000000.0,-149000000.0,-230000000.0,-250000000.0,-91000000.0,-187000000.0,-279000000.0,-318000000.0,,-87000000.0,-206000000.0,-313000000.0,-368000000.0,-100000000.0,-202000000.0,-301000000.0,-418000000.0,-88000000.0,-177000000.0,-270000000.0,-392000000.0,-111000000.0,-252000000.0,-391000000.0,,,,
