fact_unit,2019-03-13,2019-05-09,2019-08-08,2019-11-06,2020-02-27,2020-05-07,2020-08-06,2020-10-30,2021-02-26,2021-05-06,2021-08-05,2021-11-04,2022-02-25,2022-05-04,2022-08-03,2022-11-03,2023-02-24,2023-05-04,2023-08-03,2023-11-03,2024-02-23,2024-05-02,2024-08-01,2024-11-07,2025-02-21,2025-05-01,2025-08-01,2025-11-06
OtherLiabilitiesNoncurrent / USD,1530000.0,258000.0,258000.0,258000.0,258000.0,138000.0,138000.0,138000.0,138000.0,3000000.0,3000000.0,3000000.0,3000000.0,76000000.0,76000000.0,76000000.0,76000000.0,135000000.0,135000000.0,135000000.0,135000000.0,256000000.0,256000000.0,256000000.0,256000000.0,267000000.0,267000000.0,267000000.0
OtherNoncashIncomeExpense / USD,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-15000000.0,-36000000.0,0.0,4000000.0,12000000.0,-25000000.0,-28000000.0,-3000000.0,-7000000.0,-6000000.0
OtherNonoperatingIncomeExpense / USD,-2709000.0,-183000.0,-12000.0,-1044000.0,-1875000.0,-1931000.0,-3808000.0,-5689000.0,1835000.0,-1000000.0,-3000000.0,-6000000.0,-8000000.0,-10000000.0,-12000000.0,-22000000.0,-6000000.0,-13000000.0,-26000000.0,-33000000.0,-29000000.0,-48000000.0,-34000000.0,-85000000.0,-45000000.0,-19000000.0,-46000000.0,-58000000.0
OtherPrepaidExpenseCurrent / USD,,,,,,,,8475000.0,,16000000.0,7000000.0,7000000.0,7000000.0,126000000.0,126000000.0,126000000.0,126000000.0,216000000.0,216000000.0,216000000.0,216000000.0,182000000.0,182000000.0,182000000.0,182000000.0,173000000.0,173000000.0,173000000.0
OtherSundryLiabilitiesCurrent / USD,,,,,,,,,1480000.0,,4000000.0,4000000.0,4000000.0,14000000.0,14000000.0,14000000.0,14000000.0,53000000.0,53000000.0,53000000.0,53000000.0,41000000.0,41000000.0,41000000.0,41000000.0,23000000.0,23000000.0,23000000.0
OtherSundryLiabilitiesNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,21000000.0,21000000.0,36000000.0,36000000.0,36000000.0
PaymentsForRepurchaseOfCommonStock / USD,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,623000000.0,1921000000.0,2927000000.0,857000000.0,526000000.0,1154000000.0,1153000000.0,3329000000.0,,,
PaymentsRelatedToTaxWithholdingForShareBasedCompensation / USD,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
PaymentsToAcquireAvailableForSaleSecuritiesDebt / USD,1415461000.0,660239000.0,837984000.0,951194000.0,727203000.0,429517000.0,843313000.0,949277000.0,1227709000.0,621000000.0,903000000.0,2326000000.0,1145000000.0,726000000.0,6559000000.0,10279000000.0,2956000000.0,5572000000.0,8734000000.0,8925000000.0,12652000000.0,1085000000.0,1281000000.0,2097000000.0,11435000000.0,2544000000.0,3390000000.0,4641000000.0
PaymentsToAcquireBusinessesNetOfCashAcquired / USD,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,85000000.0,85000000.0,85000000.0,0.0,,,
PaymentsToAcquireInProcessResearchAndDevelopment / USD,,,,,,,,,6900000.0,84000000.0,232000000.0,400000000.0,7000000.0,84000000.0,232000000.0,400000000.0,7000000.0,207000000.0,364000000.0,470000000.0,641000000.0,86000000.0,98000000.0,176000000.0,1100000000.0,8000000.0,18000000.0,110000000.0
PaymentsToAcquireIntangibleAssets / USD,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
PaymentsToAcquireNotesReceivable / USD,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,35000000.0,35000000.0,35000000.0,30000000.0,23000000.0,23000000.0,23000000.0,40000000.0,,,
PaymentsToAcquirePropertyPlantAndEquipment / USD,33144000.0,31909000.0,65989000.0,92129000.0,58401000.0,7595000.0,18181000.0,24892000.0,105766000.0,6000000.0,25000000.0,44000000.0,32000000.0,35000000.0,65000000.0,164000000.0,68000000.0,132000000.0,219000000.0,308000000.0,284000000.0,113000000.0,347000000.0,487000000.0,400000000.0,196000000.0,378000000.0,529000000.0
PreferredStockParOrStatedValuePerShare / USD/shares,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
PreferredStockSharesAuthorized / shares,0.0,162000000.0,162000000.0,162000000.0,162000000.0,162000000.0,162000000.0,162000000.0,162000000.0,162000000.0,162000000.0,162000000.0,162000000.0,162000000.0,162000000.0,162000000.0,162000000.0,162000000.0,162000000.0,162000000.0,162000000.0,162000000.0,162000000.0,162000000.0,162000000.0,162000000.0,162000000.0,162000000.0
PreferredStockSharesIssued / shares,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PreferredStockSharesOutstanding / shares,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PreferredStockValue / USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PrepaidExpenseAndOtherAssetsCurrent / USD,12826000.0,28399000.0,28399000.0,28399000.0,28399000.0,19403000.0,19403000.0,19403000.0,19403000.0,252000000.0,252000000.0,252000000.0,252000000.0,728000000.0,728000000.0,728000000.0,728000000.0,1195000000.0,1195000000.0,1195000000.0,1195000000.0,627000000.0,627000000.0,627000000.0,627000000.0,599000000.0,599000000.0,599000000.0
PrepaidTaxes / USD,,,,,,,,,,,,,,0.0,,23000000.0,23000000.0,187000000.0,187000000.0,187000000.0,187000000.0,,0.0,0.0,0.0,28000000.0,28000000.0,28000000.0
ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities / USD,675200000.0,189814000.0,298376000.0,493525000.0,800438000.0,403940000.0,563634000.0,747846000.0,783373000.0,269000000.0,517000000.0,748000000.0,993000000.0,339000000.0,860000000.0,1075000000.0,1137000000.0,441000000.0,1409000000.0,2222000000.0,1338000000.0,1360000000.0,3264000000.0,4711000000.0,3151000000.0,1573000000.0,3536000000.0,4648000000.0
ProceedsFromSaleOfAvailableForSaleSecuritiesDebt / USD,133700000.0,18630000.0,110248000.0,170531000.0,402530000.0,21413000.0,39200000.0,81030000.0,177008000.0,42000000.0,108000000.0,140000000.0,169000000.0,242000000.0,1706000000.0,1983000000.0,215000000.0,1377000000.0,2506000000.0,2918000000.0,3105000000.0,1957000000.0,2427000000.0,2725000000.0,3548000000.0,1285000000.0,1999000000.0,3010000000.0
ProceedsFromStockOptionsExercised / USD,,,4100000.0,19900000.0,47200000.0,28400000.0,,,179600000.0,,,,48000000.0,,,,179000000.0,,,,112000000.0,,,,50000000.0,,,
ProceedsFromStockPlans / USD,11000.0,22000.0,70000.0,360000.0,212000.0,57000.0,3987000.0,19541000.0,1427000.0,28000000.0,106000000.0,136000000.0,51000000.0,28000000.0,64000000.0,96000000.0,186000000.0,12000000.0,29000000.0,40000000.0,124000000.0,9000000.0,25000000.0,31000000.0,65000000.0,15000000.0,47000000.0,55000000.0
PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetAccumulatedDepreciationAndAmortization / USD,,,,,,,94584000.0,94584000.0,94584000.0,120000000.0,120000000.0,120000000.0,120000000.0,352000000.0,352000000.0,352000000.0,352000000.0,658000000.0,658000000.0,658000000.0,658000000.0,433000000.0,433000000.0,433000000.0,433000000.0,527000000.0,527000000.0,527000000.0
PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetAfterAccumulatedDepreciationAndAmortization / USD,,,,,,,201495000.0,201495000.0,201495000.0,297000000.0,297000000.0,297000000.0,297000000.0,1241000000.0,1241000000.0,1241000000.0,1241000000.0,2018000000.0,2018000000.0,2018000000.0,2018000000.0,1945000000.0,1945000000.0,1945000000.0,1945000000.0,2196000000.0,2196000000.0,2196000000.0
PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetBeforeAccumulatedDepreciationAndAmortization / USD,,,,,,,296079000.0,296079000.0,296079000.0,417000000.0,417000000.0,417000000.0,417000000.0,1593000000.0,1593000000.0,1593000000.0,1593000000.0,2676000000.0,2676000000.0,2676000000.0,2676000000.0,2378000000.0,2378000000.0,2378000000.0,2378000000.0,2723000000.0,2723000000.0,2723000000.0
ProvisionForDoubtfulAccounts / USD,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,
ResearchAndDevelopmentExpense / USD,274717000.0,90124000.0,194603000.0,303653000.0,410459000.0,130413000.0,258718000.0,378355000.0,454082000.0,115000000.0,267000000.0,611000000.0,496000000.0,401000000.0,822000000.0,1343000000.0,1370000000.0,554000000.0,1264000000.0,2084000000.0,1991000000.0,1131000000.0,2279000000.0,3439000000.0,3295000000.0,1063000000.0,2284000000.0,3421000000.0
RestrictedCashCurrent / USD,951000.0,237000.0,831000.0,831000.0,595000.0,0.0,62000.0,1032000.0,1032000.0,1000000.0,1000000.0,1000000.0,1000000.0,,,,1000000.0,,,0.0,0.0,0.0,,17000000.0,0.0,17000000.0,0.0,0.0
RestrictedCashNoncurrent / USD,11798000.0,11798000.0,11532000.0,11532000.0,11532000.0,11823000.0,11762000.0,10791000.0,10791000.0,11000000.0,11000000.0,11000000.0,11000000.0,11000000.0,11000000.0,11000000.0,11000000.0,12000000.0,12000000.0,14000000.0,12000000.0,20000000.0,21000000.0,4000000.0,12000000.0,3000000.0,2000000.0,3000000.0
RestrictedStockExpense / USD,,,,,,,,,0.0,6000000.0,9000000.0,13000000.0,5000000.0,,,,5000000.0,,,,18000000.0,,,,55000000.0,,,
RetainedEarningsAccumulatedDeficit / USD,-621893000.0,-1006627000.0,-1006627000.0,-1006627000.0,-1006627000.0,-1496454000.0,-1496454000.0,-1496454000.0,-1496454000.0,-2244000000.0,-2244000000.0,-2244000000.0,-2244000000.0,9958000000.0,9958000000.0,9958000000.0,9958000000.0,18320000000.0,18320000000.0,18320000000.0,18320000000.0,13606000000.0,13606000000.0,13606000000.0,13606000000.0,10045000000.0,10045000000.0,10045000000.0
RevenueFromContractWithCustomerExcludingAssessedTax / USD,,16025000.0,29108000.0,46154000.0,60209000.0,,,,,,,,,,,,,,,14179000000.0,18471000000.0,1862000000.0,2206000000.0,4037000000.0,19263000000.0,167000000.0,408000000.0,2270000000.0
RightOfUseAssetObtainedInExchangeForFinanceLeaseLiability / USD,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,126000000.0,126000000.0,0.0,94000000.0,94000000.0,781000000.0,126000000.0,,,0.0,777000000.0,,,75000000.0
RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability / USD,,,,,34014000.0,17416000.0,17416000.0,26839000.0,34014000.0,,,,17000000.0,,,,17000000.0,,,,72000000.0,,,,20000000.0,,,
ShareBasedCompensation / USD,39360000.0,11851000.0,26204000.0,40924000.0,40055000.0,18497000.0,39992000.0,60796000.0,72565000.0,20000000.0,45000000.0,67000000.0,81000000.0,30000000.0,65000000.0,105000000.0,93000000.0,44000000.0,94000000.0,164000000.0,142000000.0,75000000.0,149000000.0,226000000.0,226000000.0,101000000.0,213000000.0,325000000.0
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized / shares,58600000.0,72400000.0,71300000.0,68700000.0,64900000.0,75000000.0,69600000.0,67500000.0,64200000.0,62000000.0,60000000.0,58000000.0,57000000.0,,,,51000000.0,,,,47000000.0,,,,59000000.0,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber / shares,22118203.0,24769502.0,25559777.0,24449929.0,22872221.0,22078150.0,19040306.0,18348695.0,17461374.0,17650000.0,17220000.0,16840000.0,17330000.0,,,,16910000.0,,,,18980000.0,,,,19580000.0,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice / USD/shares,7.86,8.54,9.1,9.64,10.13,11.04,10.8,10.96,10.99,11.61,12.16,12.68,13.23,,,,22.12,,,,33.34,,,,43.64,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue / USD,200000.0,100000.0,14800000.0,39100000.0,100000.0,58000000.0,304900000.0,434900000.0,5300000.0,250000000.0,575000000.0,1200000000.0,76000000.0,,,,786000000.0,,,,1600000000.0,,,,714000000.0,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod / shares,1639261.0,2987612.0,4067618.0,4846923.0,5693179.0,944715.0,1347643.0,2471131.0,2627468.0,90000.0,450000.0,860000.0,1060000.0,,,,390000.0,,,,680000.0,,,,1090000.0,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross / shares,19223123.0,5443286.0,6280966.0,6543166.0,7354268.0,3585069.0,4078743.0,4809336.0,5036520.0,870000.0,1130000.0,1280000.0,1480000.0,,,,2690000.0,,,,4360000.0,,,,3340000.0,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue / USD,130587000.0,220434000.0,220434000.0,220434000.0,220434000.0,286310000.0,286310000.0,286310000.0,286310000.0,2976000000.0,2976000000.0,2976000000.0,2976000000.0,,,,6247000000.0,,,,3478000000.0,,,,1437000000.0,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber / shares,33684134.0,50821132.0,50821132.0,50821132.0,50821132.0,45536915.0,45536915.0,45536915.0,45536915.0,34060000.0,34060000.0,34060000.0,34060000.0,,,,27410000.0,,,,24930000.0,,,,25500000.0,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice / USD/shares,9.31,12.16,12.16,12.16,12.16,13.82,13.82,13.82,13.82,17.14,17.14,17.14,17.14,,,,27.08,,,,42.23,,,,56.14,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue / USD,40983000.0,119876000.0,20278000.0,33099000.0,70069000.0,252311000.0,917397000.0,926598000.0,1343870000.0,1542000000.0,2710000000.0,4096000000.0,2074000000.0,,,,800000000.0,,,,59000000.0,,,,0.0,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber / shares,28705512.0,28501493.0,26422410.0,24512726.0,22664694.0,22910448.0,20684437.0,18913122.0,16596159.0,15300000.0,13660000.0,11950000.0,10080000.0,,,,8020000.0,,,,6520000.0,,,,6620000.0,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice / USD/shares,15.48,16.73,17.04,17.22,17.54,18.94,19.86,21.86,23.61,32.51,36.62,42.56,50.94,,,,84.57,,,,122.5,,,,106.9,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice / USD/shares,4.05,9.62,3.86,5.61,6.86,8.89,12.47,12.57,12.93,14.8,15.31,15.77,15.84,,,,10.51,,,,8.13,,,,26.9,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice / USD/shares,12.7,14.29,14.57,14.94,15.17,15.87,17.24,17.78,18.14,23.92,27.47,26.97,37.46,,,,109.93,,,,130.23,,,,130.46,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice / USD/shares,17.01,20.59,20.24,20.01,19.58,25.65,28.66,33.79,36.04,171.07,173.82,195.93,209.41,,,,150.05,,,,113.03,,,,94.42,,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1 / USD,179459000.0,292602000.0,161093000.0,167915000.0,216241000.0,417516000.0,1017013000.0,1097117000.0,1632365000.0,2107000000.0,3837000000.0,6266000000.0,4173000000.0,,,,2677000000.0,,,,1378000000.0,,,,359000000.0,,,
ShortTermLeaseCost / USD,,,,,,,,,0.0,,,,13000000.0,,,,13000000.0,,,,49000000.0,,,,0.0,,,
StockIssuedDuringPeriodSharesStockOptionsExercised / shares,446864.0,5525.0,1051793.0,3554720.0,6945306.0,3188671.0,8543272.0,10613303.0,13888434.0,1890000.0,3860000.0,5690000.0,7070000.0,,,,4780000.0,,,,3110000.0,,,,1550000.0,,,
StockIssuedDuringPeriodValueEmployeeStockPurchasePlan / USD,,,,,2891000.0,,2917000.0,2917000.0,2891000.0,,3000000.0,3000000.0,3000000.0,,5000000.0,5000000.0,7000000.0,,9000000.0,9000000.0,12000000.0,,12000000.0,12000000.0,15000000.0,,10000000.0,16000000.0
StockIssuedDuringPeriodValueStockOptionsExercised / USD,212000.0,22000.0,70000.0,360000.0,212000.0,57000.0,3987000.0,19541000.0,1427000.0,28000000.0,106000000.0,133000000.0,48000000.0,28000000.0,59000000.0,91000000.0,179000000.0,12000000.0,20000000.0,31000000.0,112000000.0,9000000.0,13000000.0,19000000.0,50000000.0,15000000.0,37000000.0,39000000.0
StockRepurchaseProgramRemainingAuthorizedRepurchaseAmount1 / USD,,,,,,,,,,,,,,,,,143000000.0,2291000000.0,1667000000.0,1667000000.0,143000000.0,,,,2814000000.0,,,
StockRepurchasedDuringPeriodShares / shares,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0
StockRepurchasedDuringPeriodValue / USD,,,,,,,,,,,,0.0,857000000.0,623000000.0,1921000000.0,2927000000.0,857000000.0,623000000.0,1921000000.0,2927000000.0,857000000.0,526000000.0,1154000000.0,1153000000.0,3329000000.0,,,
StockholdersEquity / USD,-149760000.0,-551365000.0,-551365000.0,-551365000.0,-334810000.0,1530241000.0,1530241000.0,1530241000.0,-551365000.0,1175000000.0,1175000000.0,1175000000.0,1530000000.0,2561000000.0,2561000000.0,2561000000.0,1175000000.0,14145000000.0,14145000000.0,14145000000.0,2561000000.0,19123000000.0,19123000000.0,19123000000.0,14145000000.0,13854000000.0,13854000000.0,13854000000.0
TaxesPayableCurrent / USD,,,,,,,,,,,0.0,0.0,0.0,876000000.0,876000000.0,876000000.0,876000000.0,48000000.0,48000000.0,48000000.0,48000000.0,63000000.0,63000000.0,63000000.0,63000000.0,,,
TreasuryStockAcquiredAverageCostPerShare / USD/shares,,,,,,,,,,,,,,,,,245.76,145.31,143.39,143.31,245.76,,,,142.83,,,
TreasuryStockRetiredCostMethodAmount / USD,,,,,,,,,,,,,,,,,857000000.0,526000000.0,1154000000.0,1153000000.0,857000000.0,,,,3329000000.0,,,
TreasuryStockSharesAcquired / shares,,,,,,,,,,,,,,,,,3000000.0,4000000.0,8000000.0,8000000.0,3000000.0,,,,23000000.0,,,
UnrecognizedTaxBenefits / USD,906000.0,,,,940000.0,,,,141000.0,,,,0.0,,,,0.0,,,,0.0,,,,68000000.0,,,
UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions / USD,15000.0,,,,799000.0,,,,0.0,,,,,,,,0.0,,,,0.0,,,,1000000.0,,,
UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities / USD,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,
UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions / USD,49000.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,54000000.0,,,,57000000.0,,,
UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions / USD,,,,,,,,,,,,,0.0,,,,0.0,,,,14000000.0,,,,4000000.0,,,
UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations / USD,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,
ValuationAllowanceDeferredTaxAssetChangeInAmount / USD,109600000.0,,,,162500000.0,,,,352700000.0,-49000000.0,-49000000.0,-49000000.0,163000000.0,,,,352000000.0,,,1700000000.0,48000000.0,,,,18000000.0,,,
ValueAddedTaxReceivableCurrent / USD,,,,,,,,,,,7000000.0,7000000.0,7000000.0,70000000.0,70000000.0,70000000.0,70000000.0,140000000.0,140000000.0,140000000.0,140000000.0,50000000.0,50000000.0,50000000.0,50000000.0,45000000.0,45000000.0,45000000.0
VariableLeaseCost / USD,,,,,4399000.0,894000.0,2065000.0,3495000.0,4399000.0,,,,5000000.0,,,,5000000.0,,,,100000000.0,,,,165000000.0,,,
WeightedAverageNumberDilutedSharesOutstandingAdjustment / shares,,,,,,,,,,0.0,0.0,0.0,0.0,30000000.0,29000000.0,29000000.0,0.0,24000000.0,24000000.0,23000000.0,28000000.0,19000000.0,,0.0,22000000.0,,,0.0
WeightedAverageNumberOfDilutedSharesOutstanding / shares,,,,,,,,,,353000000.0,367000000.0,376000000.0,331000000.0,430000000.0,430000000.0,431000000.0,381000000.0,426000000.0,423000000.0,419000000.0,431000000.0,405000000.0,383000000.0,382000000.0,416000000.0,382000000.0,383000000.0,383000000.0
WeightedAverageNumberOfSharesOutstandingBasic / shares,,,,,,,,,,353000000.0,367000000.0,376000000.0,331000000.0,400000000.0,401000000.0,402000000.0,381000000.0,402000000.0,399000000.0,396000000.0,403000000.0,386000000.0,383000000.0,382000000.0,394000000.0,382000000.0,383000000.0,383000000.0
