fact_unit,2017-10-30,2018-03-23,2018-11-09,2019-03-18,2019-05-10,2019-08-09,2019-11-12,2020-03-02,2020-05-07,2020-07-31,2020-11-05,2021-03-01,2021-05-06,2021-07-30,2021-10-29,2022-02-28,2022-05-02,2022-07-28,2022-10-27,2023-02-28,2023-04-27,2023-07-27,2023-10-26,2024-02-28,2024-05-02,2024-08-02,2024-10-31,2025-02-26,2025-05-01,2025-08-01,2025-10-31
OperatingIncomeLoss / USD,-753465.0,-462640.0,-753465.0,2247000000.0,653000000.0,1342000000.0,2011000000.0,2444000000.0,609000000.0,1278000000.0,2278000000.0,5247000000.0,733000000.0,1324000000.0,2293000000.0,2933000000.0,1213000000.0,2355000000.0,3647000000.0,3322000000.0,1480000000.0,2069000000.0,3682000000.0,4984000000.0,1933000000.0,3944000000.0,5996000000.0,5369000000.0,2095000000.0,4279000000.0,6365000000.0
OperatingLeaseExpense / USD,,,,,,,,,,,,,,,,341000000.0,,,,317000000.0,,,,284000000.0,,,,284000000.0,,,
OperatingLeaseLiability / USD,,,,,1066000000.0,964000000.0,955000000.0,976000000.0,,,,976000000.0,,,,906000000.0,,,,833000000.0,,,,721000000.0,,,,749000000.0,,,
OperatingLeaseLiabilityCurrent / USD,,,,,271000000.0,249000000.0,252000000.0,260000000.0,,,,260000000.0,,,,237000000.0,,,,215000000.0,,,,181000000.0,,,,177000000.0,,,
OperatingLeaseLiabilityNoncurrent / USD,,,,,795000000.0,715000000.0,703000000.0,716000000.0,,,,716000000.0,,,,669000000.0,,,,618000000.0,,,,540000000.0,,,,572000000.0,,,
OperatingLeasePayments / USD,,,,,85000000.0,170000000.0,252000000.0,341000000.0,,,,341000000.0,,,,317000000.0,,,,290000000.0,,,,254000000.0,,,,249000000.0,,,
OperatingLeaseRightOfUseAsset / USD,,,,,1113000000.0,998000000.0,997000000.0,1025000000.0,,,,1025000000.0,,,,935000000.0,,,,853000000.0,,,,726000000.0,,,,759000000.0,,,
OperatingLeaseWeightedAverageDiscountRatePercent / pure,,,,,0.0278,0.0285,0.0292,0.0297,,,,0.0297,,,,0.0283,,,,0.0291,,,,0.0326,,,,0.0419,,,
OtherAccruedLiabilitiesCurrent / USD,,,,319000000.0,,,,1187000000.0,,,,1079000000.0,,,,1226000000.0,,,,1248000000.0,,,,1533000000.0,,,,1494000000.0,,,
OtherAssetsCurrent / USD,8984310.0,9129562.0,9129562.0,344000000.0,1077000000.0,1077000000.0,1077000000.0,1077000000.0,1140000000.0,1140000000.0,1140000000.0,1265000000.0,1112000000.0,1112000000.0,1112000000.0,1112000000.0,970000000.0,970000000.0,970000000.0,970000000.0,950000000.0,950000000.0,950000000.0,950000000.0,927000000.0,927000000.0,927000000.0,927000000.0,1264000000.0,1264000000.0,1264000000.0
OtherAssetsNoncurrent / USD,,,0.0,581000000.0,3300000000.0,3300000000.0,3300000000.0,1462000000.0,4040000000.0,4040000000.0,4040000000.0,2013000000.0,4209000000.0,4209000000.0,4209000000.0,2148000000.0,4603000000.0,4603000000.0,4603000000.0,1984000000.0,4826000000.0,4826000000.0,4826000000.0,2476000000.0,4489000000.0,4489000000.0,4489000000.0,2299000000.0,5160000000.0,5160000000.0,5160000000.0
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossBeforeReclassificationAndTax / USD,,,,116000000.0,106000000.0,-534000000.0,-623000000.0,433000000.0,123000000.0,-47000000.0,-1230000000.0,-401000000.0,-2740000000.0,-1995000000.0,-1299000000.0,118000000.0,-657000000.0,-245000000.0,-1068000000.0,565000000.0,60000000.0,-1510000000.0,-3279000000.0,-1116000000.0,229000000.0,133000000.0,-639000000.0,-1725000000.0,-744000000.0,-1024000000.0,-249000000.0
OtherComprehensiveIncomeLossCashFlowHedgeGainLossAfterReclassificationAndTax / USD,,,,,,,0.0,0.0,-14000000.0,-16000000.0,-20000000.0,-1000000.0,-30000000.0,6000000.0,14000000.0,-25000000.0,14000000.0,27000000.0,56000000.0,31000000.0,-3000000.0,72000000.0,76000000.0,71000000.0,-65000000.0,-71000000.0,-93000000.0,-13000000.0,1000000.0,-4000000.0,0.0
OtherComprehensiveIncomeLossCashFlowHedgeGainLossBeforeReclassificationAndTax / USD,,,,,,,0.0,0.0,-17000000.0,-20000000.0,-24000000.0,0.0,-65000000.0,-45000000.0,-29000000.0,-32000000.0,21000000.0,40000000.0,104000000.0,-3000000.0,18000000.0,110000000.0,170000000.0,140000000.0,-75000000.0,-84000000.0,-116000000.0,107000000.0,2000000.0,-11000000.0,-12000000.0
OtherComprehensiveIncomeLossCashFlowHedgeGainLossReclassificationBeforeTax / USD,,,,,,,0.0,0.0,0.0,0.0,0.0,1000000.0,-24000000.0,-50000000.0,-45000000.0,0.0,2000000.0,5000000.0,30000000.0,-42000000.0,23000000.0,20000000.0,74000000.0,49000000.0,6000000.0,4000000.0,-2000000.0,129000000.0,0.0,-7000000.0,-13000000.0
OtherComprehensiveIncomeLossCashFlowHedgeGainLossReclassificationTax / USD,,,,,,,0.0,0.0,3000000.0,4000000.0,4000000.0,0.0,11000000.0,1000000.0,-2000000.0,7000000.0,-5000000.0,-8000000.0,-18000000.0,-8000000.0,2000000.0,-18000000.0,-20000000.0,-20000000.0,16000000.0,17000000.0,21000000.0,9000000.0,-1000000.0,0.0,-1000000.0
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax / USD,,,,68000000.0,115000000.0,-528000000.0,-615000000.0,525000000.0,132000000.0,-30000000.0,-1219000000.0,-76000000.0,-2715000000.0,-1971000000.0,-1268000000.0,133000000.0,-715000000.0,-305000000.0,-1124000000.0,595000000.0,48000000.0,-1651000000.0,-3394000000.0,-1175000000.0,229000000.0,134000000.0,-637000000.0,-1835000000.0,-744000000.0,-1018000000.0,-245000000.0
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationReclassificationAdjustmentFromAOCIRealizedUponSaleOrLiquidationBeforeTax / USD,,,,0.0,-12000000.0,0.0,0.0,0.0,-12000000.0,-12000000.0,-12000000.0,-318000000.0,0.0,0.0,0.0,-12000000.0,52000000.0,52000000.0,52000000.0,0.0,,134000000.0,110000000.0,52000000.0,,,,110000000.0,,0.0,0.0
OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax / USD,,,,48000000.0,-9000000.0,-6000000.0,-8000000.0,-92000000.0,3000000.0,-5000000.0,1000000.0,-7000000.0,-25000000.0,-24000000.0,-31000000.0,-3000000.0,6000000.0,8000000.0,4000000.0,-30000000.0,12000000.0,7000000.0,5000000.0,7000000.0,0.0,-1000000.0,-2000000.0,0.0,0.0,-6000000.0,-4000000.0
OtherComprehensiveIncomeLossNetOfTax / USD,-16116.0,-42828.0,-16116.0,-15000000.0,129000000.0,-508000000.0,-575000000.0,536000000.0,154000000.0,-9000000.0,-1282000000.0,-206000000.0,-2680000000.0,-1895000000.0,-1207000000.0,-435000000.0,-661000000.0,-215000000.0,-938000000.0,157000000.0,98000000.0,-1447000000.0,-3115000000.0,-358000000.0,-30000000.0,-142000000.0,-932000000.0,-778000000.0,-738000000.0,-1014000000.0,-250000000.0
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentBeforeReclassificationAdjustmentsAndTax / USD,,,,163000000.0,-1000000.0,8000000.0,5000000.0,39000000.0,2000000.0,34000000.0,192000000.0,260000000.0,-58000000.0,-51000000.0,-2000000.0,852000000.0,-20000000.0,-1000000.0,-53000000.0,675000000.0,-55000000.0,-122000000.0,-188000000.0,-826000000.0,249000000.0,254000000.0,257000000.0,-1349000000.0,4000000.0,-7000000.0,10000000.0
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax / USD,,,,76000000.0,-14000000.0,-20000000.0,-40000000.0,-11000000.0,-44000000.0,-36000000.0,44000000.0,221000000.0,-65000000.0,-70000000.0,-47000000.0,544000000.0,-40000000.0,-63000000.0,-130000000.0,469000000.0,-53000000.0,-132000000.0,-203000000.0,-746000000.0,194000000.0,205000000.0,202000000.0,-1070000000.0,-5000000.0,-8000000.0,5000000.0
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansTax / USD,,,,27000000.0,-4000000.0,-6000000.0,-11000000.0,-5000000.0,-18000000.0,-17000000.0,6000000.0,-55000000.0,-15000000.0,-24000000.0,-26000000.0,154000000.0,-23000000.0,-25000000.0,-53000000.0,114000000.0,-21000000.0,-28000000.0,-47000000.0,-255000000.0,63000000.0,65000000.0,68000000.0,-359000000.0,12000000.0,7000000.0,7000000.0
OtherLiabilitiesCurrent / USD,,,,926000000.0,4415000000.0,4415000000.0,4415000000.0,3758000000.0,3871000000.0,3871000000.0,3871000000.0,3503000000.0,4874000000.0,4874000000.0,4874000000.0,4332000000.0,4328000000.0,4328000000.0,4328000000.0,3899000000.0,4695000000.0,4695000000.0,4695000000.0,4082000000.0,4820000000.0,4820000000.0,4820000000.0,4156000000.0,4563000000.0,4563000000.0,4563000000.0
OtherLiabilitiesNoncurrent / USD,,,,1588000000.0,11046000000.0,11046000000.0,11046000000.0,3435000000.0,12124000000.0,12124000000.0,12124000000.0,4888000000.0,12755000000.0,12755000000.0,12755000000.0,5519000000.0,11186000000.0,11186000000.0,11186000000.0,4188000000.0,9594000000.0,9594000000.0,9594000000.0,2795000000.0,10602000000.0,10602000000.0,10602000000.0,3804000000.0,10772000000.0,10772000000.0,10772000000.0
OtherNoncashIncomeExpense / USD,,,,-83000000.0,-14000000.0,-15000000.0,-35000000.0,-26000000.0,167000000.0,286000000.0,356000000.0,-40000000.0,-40000000.0,-239000000.0,-240000000.0,236000000.0,76000000.0,-95000000.0,-83000000.0,-258000000.0,34000000.0,-922000000.0,-909000000.0,-98000000.0,61000000.0,61000000.0,91000000.0,-902000000.0,55000000.0,75000000.0,-52000000.0
OtherOperatingIncomeExpenseNet / USD,,,,23000000.0,-5000000.0,12000000.0,25000000.0,4000000.0,18000000.0,28000000.0,39000000.0,18000000.0,15000000.0,15000000.0,-14000000.0,68000000.0,4000000.0,-13000000.0,-3000000.0,-61000000.0,12000000.0,-24000000.0,-58000000.0,-26000000.0,-5000000.0,-32000000.0,-16000000.0,-62000000.0,58000000.0,60000000.0,111000000.0
OtherReceivables / USD,,,,,,,,,,,,,,111000000.0,111000000.0,,150000000.0,150000000.0,150000000.0,,145000000.0,145000000.0,145000000.0,,154000000.0,154000000.0,154000000.0,,148000000.0,148000000.0,148000000.0
OtherShortTermBorrowings / USD,,,,36000000.0,656000000.0,656000000.0,656000000.0,656000000.0,736000000.0,736000000.0,736000000.0,736000000.0,724000000.0,724000000.0,724000000.0,724000000.0,885000000.0,885000000.0,885000000.0,885000000.0,191000000.0,191000000.0,191000000.0,191000000.0,230000000.0,230000000.0,230000000.0,230000000.0,259000000.0,259000000.0,259000000.0
PaymentsForProceedsFromOtherInvestingActivities / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
PaymentsForRepurchaseOfCommonStock / USD,,,,228000000.0,725000000.0,1000000.0,2000000.0,12000000.0,725000000.0,1250000000.0,1934000000.0,599000000.0,1828000000.0,1828000000.0,2030000000.0,2658000000.0,868000000.0,2082000000.0,3251000000.0,2457000000.0,1719000000.0,3329000000.0,4478000000.0,4612000000.0,859000000.0,1767000000.0,2925000000.0,5168000000.0,1041000000.0,2481000000.0,3148000000.0
PaymentsOfDividendsCommonStock / USD,,,,856000000.0,237000000.0,474000000.0,712000000.0,901000000.0,477000000.0,951000000.0,1422000000.0,1166000000.0,511000000.0,1017000000.0,1523000000.0,1891000000.0,553000000.0,1102000000.0,1648000000.0,2028000000.0,592000000.0,1177000000.0,1758000000.0,2189000000.0,623000000.0,1246000000.0,1866000000.0,2344000000.0,669000000.0,1334000000.0,1996000000.0
PaymentsToAcquireBusinessesNetOfCashAcquired / USD,,,,,,,,33000000.0,,,,25000000.0,,,,225000000.0,10000000.0,31000000.0,31000000.0,68000000.0,43000000.0,49000000.0,110000000.0,88000000.0,808000000.0,834000000.0,842000000.0,110000000.0,0.0,152000000.0,175000000.0
PaymentsToAcquirePropertyPlantAndEquipment / USD,,,,1465000000.0,325000000.0,676000000.0,1056000000.0,1311000000.0,843000000.0,1708000000.0,2667000000.0,1883000000.0,803000000.0,1586000000.0,2373000000.0,3682000000.0,762000000.0,1506000000.0,2247000000.0,3400000000.0,649000000.0,1475000000.0,2237000000.0,3086000000.0,829000000.0,1688000000.0,2636000000.0,3173000000.0,1048000000.0,2181000000.0,3247000000.0
PensionAndOtherPostretirementDefinedBenefitPlansCurrentLiabilities / USD,,,,30000000.0,,,,117000000.0,,,,27000000.0,,,,34000000.0,,,,38000000.0,,,,51000000.0,,,,31000000.0,,,
PensionAndOtherPostretirementDefinedBenefitPlansLiabilitiesNoncurrent / USD,,,,851000000.0,,,,2004000000.0,,,,2548000000.0,,,,2963000000.0,,,,1802000000.0,,,,640000000.0,,,,693000000.0,,,
PensionContributions / USD,,,,11000000.0,4000000.0,10000000.0,17000000.0,19000000.0,18000000.0,43000000.0,69000000.0,87000000.0,17000000.0,41000000.0,76000000.0,94000000.0,12000000.0,28000000.0,32000000.0,91000000.0,13000000.0,19000000.0,44000000.0,42000000.0,10000000.0,25000000.0,35000000.0,51000000.0,11000000.0,24000000.0,29000000.0
PrepaidExpenseCurrent / USD,,,,185000000.0,,,,533000000.0,,,,516000000.0,,,,516000000.0,,,,527000000.0,,,,597000000.0,,,,583000000.0,,,
PrepaidExpenseNoncurrent / USD,,,,47000000.0,,,,148000000.0,,,,90000000.0,,,,96000000.0,,,,62000000.0,,,,66000000.0,,,,60000000.0,,,
ProceedsFromDivestitureOfBusinesses / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,69000000.0,,,
ProceedsFromIssuanceOfCommonStock / USD,,,,139000000.0,29000000.0,44000000.0,70000000.0,120000000.0,28000000.0,55000000.0,60000000.0,77000000.0,13000000.0,25000000.0,41000000.0,72000000.0,17000000.0,32000000.0,39000000.0,47000000.0,10000000.0,22000000.0,24000000.0,50000000.0,13000000.0,21000000.0,25000000.0,36000000.0,16000000.0,21000000.0,28000000.0
ProceedsFromIssuanceOfLongTermDebt / USD,,,,936000000.0,22000000.0,0.0,2000000.0,11000000.0,22000000.0,45000000.0,55000000.0,8000000.0,16000000.0,1656000000.0,2763000000.0,99000000.0,34000000.0,51000000.0,2260000000.0,2796000000.0,2296000000.0,2291000000.0,2291000000.0,2283000000.0,60000000.0,2115000000.0,2123000000.0,3210000000.0,2456000000.0,4828000000.0,4836000000.0
ProceedsFromPaymentsForOtherFinancingActivities / USD,,,,-71000000.0,-6000000.0,-22000000.0,-33000000.0,-92000000.0,-10000000.0,-3222000000.0,-3257000000.0,-402000000.0,-27000000.0,-148000000.0,-201000000.0,-3260000000.0,-247000000.0,-277000000.0,-319000000.0,-220000000.0,-1000000.0,-35000000.0,-62000000.0,-323000000.0,-12000000.0,-22000000.0,-81000000.0,-88000000.0,-189000000.0,-217000000.0,-261000000.0
ProceedsFromRepaymentsOfShortTermDebt / USD,,,,191000000.0,288000000.0,13000000.0,-122000000.0,-199000000.0,-533000000.0,-11000000.0,-231000000.0,208000000.0,3149000000.0,1945000000.0,2154000000.0,224000000.0,704000000.0,1081000000.0,369000000.0,1198000000.0,1416000000.0,2172000000.0,2229000000.0,-1329000000.0,1199000000.0,-1116000000.0,-245000000.0,3050000000.0,-631000000.0,-1336000000.0,-1235000000.0
ProceedsFromSalesOfBusinessAffiliateAndProductiveAssets / USD,,,,58000000.0,7000000.0,69000000.0,77000000.0,30000000.0,3455000000.0,4689000000.0,4960000000.0,5908000000.0,231000000.0,380000000.0,435000000.0,5096000000.0,21000000.0,77000000.0,147000000.0,482000000.0,27000000.0,17000000.0,140000000.0,167000000.0,3000000.0,24000000.0,34000000.0,195000000.0,7000000.0,22000000.0,154000000.0
ProfitLoss / USD,,,,1535000000.0,471000000.0,969000000.0,1449000000.0,1306000000.0,553000000.0,1104000000.0,1841000000.0,4402000000.0,608000000.0,1091000000.0,1822000000.0,2379000000.0,1018000000.0,1895000000.0,2905000000.0,2626000000.0,1210000000.0,1620000000.0,2920000000.0,3961000000.0,1552000000.0,3164000000.0,4765000000.0,4281000000.0,1665000000.0,3365000000.0,4968000000.0
PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetAccumulatedDepreciationAndAmortization / USD,,,,,,,,,,,,15254000000.0,,,,19288000000.0,,,,22453000000.0,,,,27139000000.0,,,,30773000000.0,,,
PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetAfterAccumulatedDepreciationAndAmortization / USD,,,,,,,,,,,,29064000000.0,,,,28711000000.0,26003000000.0,26003000000.0,26003000000.0,26003000000.0,23548000000.0,23548000000.0,23548000000.0,23548000000.0,24552000000.0,24552000000.0,24552000000.0,24552000000.0,24775000000.0,24775000000.0,24775000000.0
PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetBeforeAccumulatedDepreciationAndAmortization / USD,,,,,,,,,,,,44318000000.0,,,,47999000000.0,,,,48456000000.0,,,,50687000000.0,,,,55325000000.0,,,
PropertyPlantAndEquipmentNet / USD,,,,11249000000.0,29717000000.0,29717000000.0,29717000000.0,11825000000.0,29064000000.0,29064000000.0,29064000000.0,29717000000.0,28711000000.0,28711000000.0,28711000000.0,29064000000.0,,,,28711000000.0,,,,26003000000.0,,,,23548000000.0,,,
ProvisionForDoubtfulAccounts / USD,,,,41000000.0,,,,33000000.0,56000000.0,111000000.0,146000000.0,25000000.0,46000000.0,95000000.0,136000000.0,170000000.0,39000000.0,71000000.0,101000000.0,182000000.0,35000000.0,67000000.0,112000000.0,129000000.0,53000000.0,83000000.0,123000000.0,163000000.0,44000000.0,84000000.0,130000000.0
RedeemableNoncontrollingInterestEquityCarryingAmount / USD,,,,113000000.0,11000000.0,16000000.0,16000000.0,16000000.0,113000000.0,113000000.0,113000000.0,113000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0,13000000.0
RepaymentsOfLongTermDebt / USD,,,,770000000.0,503000000.0,505000000.0,505000000.0,583000000.0,516000000.0,1311000000.0,1568000000.0,3124000000.0,53000000.0,78000000.0,1582000000.0,1583000000.0,57000000.0,818000000.0,821000000.0,2681000000.0,1166000000.0,1703000000.0,1725000000.0,1468000000.0,542000000.0,1641000000.0,1651000000.0,1785000000.0,610000000.0,957000000.0,973000000.0
ResearchAndDevelopmentExpense / USD,,,,92000000.0,24000000.0,48000000.0,71000000.0,93000000.0,46000000.0,91000000.0,135000000.0,113000000.0,44000000.0,78000000.0,114000000.0,184000000.0,35000000.0,69000000.0,105000000.0,152000000.0,35000000.0,72000000.0,107000000.0,143000000.0,36000000.0,71000000.0,107000000.0,143000000.0,38000000.0,74000000.0,111000000.0
RestructuringCharges / USD,,,,,,43000000.0,74000000.0,52000000.0,89000000.0,230000000.0,355000000.0,309000000.0,131000000.0,380000000.0,428000000.0,567000000.0,-8000000.0,196000000.0,222000000.0,506000000.0,-4000000.0,989000000.0,1004000000.0,273000000.0,18000000.0,40000000.0,42000000.0,1029000000.0,0.0,0.0,145000000.0
RestructuringReserveCurrent / USD,,,,,,,,,,,,140000000.0,,,,199000000.0,,,,200000000.0,,,,187000000.0,,,,146000000.0,,,
RestructuringReserveNoncurrent / USD,,,,,,,,,,,,60000000.0,,,,170000000.0,,,,253000000.0,,,,133000000.0,,,,68000000.0,,,
RetainedEarningsAccumulatedDeficit / USD,-462640.0,-1882646.0,-1882646.0,13224000000.0,16529000000.0,16529000000.0,16529000000.0,16529000000.0,16842000000.0,16842000000.0,16842000000.0,16842000000.0,17178000000.0,17178000000.0,17178000000.0,17178000000.0,18710000000.0,18710000000.0,18710000000.0,18710000000.0,20541000000.0,20541000000.0,20541000000.0,20541000000.0,8845000000.0,8845000000.0,8845000000.0,8845000000.0,12634000000.0,12634000000.0,12634000000.0
RevenueFromContractWithCustomerExcludingAssessedTax / USD,,,,10534000000.0,2983000000.0,6027000000.0,9035000000.0,11358000000.0,6944000000.0,14148000000.0,21148000000.0,14836000000.0,6739000000.0,13116000000.0,19971000000.0,28228000000.0,7243000000.0,14827000000.0,22495000000.0,27243000000.0,8211000000.0,16668000000.0,25465000000.0,30793000000.0,8193000000.0,16397000000.0,24552000000.0,33364000000.0,8100000000.0,16367000000.0,24723000000.0
RevenueRemainingPerformanceObligation / USD,,,,,,46000000000.0,46000000000.0,,46000000000.0,45000000000.0,46000000000.0,,45000000000.0,46000000000.0,54000000000.0,,51000000000.0,51000000000.0,52000000000.0,51000000000.0,48000000000.0,47000000000.0,47000000000.0,48000000000.0,48000000000.0,50000000000.0,59000000000.0,58000000000.0,58000000000.0,61000000000.0,62000000000.0
SellingExpense / USD,,,,493000000.0,,,,511000000.0,,,,757000000.0,,,,1600000000.0,,,,1303000000.0,,,,1342000000.0,,,,1295000000.0,,,
SellingGeneralAndAdministrativeExpense / USD,,,,1145000000.0,310000000.0,617000000.0,911000000.0,1207000000.0,879000000.0,1763000000.0,2613000000.0,1629000000.0,861000000.0,1621000000.0,2391000000.0,3457000000.0,787000000.0,1609000000.0,2402000000.0,3193000000.0,802000000.0,1573000000.0,2343000000.0,3189000000.0,822000000.0,1655000000.0,2463000000.0,3107000000.0,860000000.0,1700000000.0,2523000000.0
SeveranceCosts1 / USD,,,,7000000.0,,,,6000000.0,,,,7000000.0,,,,7000000.0,,,,5000000.0,,,,5000000.0,,,,13000000.0,,,
SharePrice / USD/shares,,,,156.04,,,,212.9,,,,263.51,,,,346.43,,,,326.18,,,,410.71,,,,418.67,,,
ShortTermBorrowings / USD,,,,238000000.0,1485000000.0,1485000000.0,1485000000.0,1485000000.0,1732000000.0,1732000000.0,1732000000.0,1732000000.0,3251000000.0,3251000000.0,3251000000.0,3251000000.0,1163000000.0,1163000000.0,1163000000.0,1163000000.0,4117000000.0,4117000000.0,4117000000.0,4117000000.0,4713000000.0,4713000000.0,4713000000.0,4713000000.0,4223000000.0,4223000000.0,4223000000.0
ShortTermDebtWeightedAverageInterestRate / pure,,,,0.021,,,,0.006,,,,0.006,,,,0.0,,,,0.0,,,0.032,0.032,0.048,0.048,0.048,0.048,0.038,0.038,0.038
StockholdersEquity / USD,-462640.0,-1931845.0,-1931845.0,6018000000.0,51596000000.0,51596000000.0,51596000000.0,51596000000.0,49074000000.0,49074000000.0,49074000000.0,49074000000.0,47317000000.0,47317000000.0,47317000000.0,47317000000.0,44035000000.0,44035000000.0,44035000000.0,44035000000.0,40028000000.0,40028000000.0,40028000000.0,40028000000.0,39720000000.0,39720000000.0,39720000000.0,39720000000.0,38092000000.0,38092000000.0,38092000000.0
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest / USD,,,,4793000000.0,6511000000.0,6511000000.0,6511000000.0,5441000000.0,57080000000.0,57080000000.0,57080000000.0,6511000000.0,51522000000.0,51522000000.0,51522000000.0,57080000000.0,49569000000.0,49569000000.0,49569000000.0,51522000000.0,45428000000.0,45428000000.0,45428000000.0,49569000000.0,41374000000.0,41374000000.0,41374000000.0,45428000000.0,41082000000.0,41082000000.0,41082000000.0
TaxCutsAndJobsActOf2017TransitionTaxForAccumulatedForeignEarningsLiabilityNoncurrent / USD,,,,,,,,265000000.0,,,,235000000.0,,,,204000000.0,,,,178000000.0,,,,139000000.0,,,,80000000.0,,,
TaxesPayableCurrent / USD,,,,242000000.0,,,,657000000.0,,,,370000000.0,,,,542000000.0,,,,429000000.0,,,,613000000.0,,,,664000000.0,,,
TreasuryStockCommonShares / shares,,,,,,,,,,,,,,,,,,,,43331983.0,59555235.0,59555235.0,59555235.0,59555235.0,8321827.0,8321827.0,8321827.0,8321827.0,17530240.0,17530240.0,17530240.0
TreasuryStockCommonValue / USD,,,,,,,,,,,,,,,,,,,,,14737000000.0,14737000000.0,14737000000.0,14737000000.0,3133000000.0,3133000000.0,3133000000.0,3133000000.0,7252000000.0,7252000000.0,7252000000.0
TreasuryStockRetiredCostMethodAmount / USD,,,,,,,,,,,,,,,,,,,,,15000000000.0,15000000000.0,15000000000.0,15000000000.0,,,,15000000000.0,,,
TreasuryStockValueAcquiredCostMethod / USD,,,,238000000.0,704000000.0,1000000.0,2000000.0,1000000.0,704000000.0,1230000000.0,1913000000.0,630000000.0,1811000000.0,1811000000.0,2024000000.0,2654000000.0,906000000.0,2093000000.0,3301000000.0,2451000000.0,1752000000.0,3324000000.0,4468000000.0,4643000000.0,890000000.0,1802000000.0,3000000000.0,5127000000.0,1038000000.0,2445000000.0,3115000000.0
UndistributedEarningsOfForeignSubsidiaries / USD,,,,30000000000.0,,,,31000000000.0,,,,32000000000.0,,,,32000000000.0,,,,33000000000.0,,,,4000000000.0,,,,5000000000.0,,,
UnrecognizedTaxBenefits / USD,,,,68000000.0,,,,56000000.0,,,,54000000.0,,,,319000000.0,,,,472000000.0,,,,452000000.0,,,,387000000.0,,,
UnrecognizedTaxBenefitsDecreasesResultingFromForeignCurrencyTranslation / USD,,,,1000000.0,,,,8000000.0,,,,8000000.0,,,,2000000.0,,,,24000000.0,,,,24000000.0,,,,20000000.0,,,
UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions / USD,,,,15000000.0,,,,26000000.0,,,,7000000.0,,,,3000000.0,,,,34000000.0,,,,11000000.0,,,,45000000.0,,,
UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities / USD,,,,2000000.0,,,,26000000.0,,,,3000000.0,,,,26000000.0,,,,39000000.0,,,,60000000.0,,,,23000000.0,,,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued / USD,,,,8000000.0,,,,48000000.0,,,,65000000.0,,,,99000000.0,,,,40000000.0,,,,35000000.0,,,,14000000.0,,,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense / USD,,,,-10000000.0,,,,8000000.0,,,,32000000.0,,,,1000000.0,,,,29000000.0,,,,15000000.0,,,,-3000000.0,,,
UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions / USD,,,,0.0,,,,0.0,,,,179000000.0,,,,33000000.0,,,,11000000.0,,,,19000000.0,,,,0.0,,,
UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions / USD,,,,6000000.0,,,,48000000.0,,,,104000000.0,,,,151000000.0,,,,35000000.0,,,,11000000.0,,,,26000000.0,,,
WeightedAverageNumberOfDilutedSharesOutstanding / shares,,,,287757000.0,290809000.0,290926000.0,291275000.0,289114000.0,549147000.0,547771000.0,546507000.0,334127000.0,534956000.0,532112000.0,531724000.0,545170000.0,526927000.0,525380000.0,523662000.0,531157000.0,511410000.0,508432000.0,506012000.0,521875000.0,495676000.0,494685000.0,493567000.0,504038000.0,485592000.0,484366000.0,483186000.0
WeightedAverageNumberOfSharesIssuedBasic / shares,,,,285289000.0,287175000.0,287321000.0,287465000.0,285893000.0,545362000.0,543834000.0,542360000.0,330088000.0,530952000.0,528118000.0,527177000.0,540859000.0,522103000.0,520314000.0,518418000.0,526404000.0,506716000.0,503626000.0,501266000.0,516507000.0,491321000.0,490201000.0,488986000.0,499254000.0,481398000.0,480246000.0,479077000.0
WeightedAverageNumberOfSharesOutstandingBasic / shares,,,,285677000.0,287504000.0,287654000.0,287800000.0,286261000.0,545554000.0,544033000.0,542589000.0,330401000.0,531215000.0,528385000.0,527501000.0,541094000.0,522459000.0,520691000.0,518802000.0,526736000.0,507152000.0,504093000.0,501743000.0,516896000.0,491817000.0,490727000.0,489518000.0,499736000.0,481949000.0,480943000.0,479825000.0
