fact_unit,2019-02-28,2019-05-02,2019-08-01,2019-10-31,2020-02-27,2020-05-07,2020-08-06,2020-11-05,2021-02-25,2021-05-07,2021-08-05,2021-11-04,2022-02-24,2022-05-06,2022-08-04,2022-11-03,2023-02-23,2023-05-05,2023-08-03,2023-11-02,2024-02-29,2024-05-02,2024-08-01,2024-10-31,2025-02-27,2025-05-02,2025-07-31,2025-10-30
ReceivablesNetCurrent / USD,3155000000.0,10473000000.0,10473000000.0,10473000000.0,10473000000.0,10716000000.0,10716000000.0,10716000000.0,10716000000.0,12191000000.0,12191000000.0,12191000000.0,12191000000.0,15071000000.0,15071000000.0,15071000000.0,15071000000.0,17218000000.0,17218000000.0,17218000000.0,17218000000.0,17722000000.0,17722000000.0,17722000000.0,17722000000.0,24227000000.0,24227000000.0,24227000000.0
RedeemableNoncontrollingInterestEquityCarryingAmount / USD,49000000.0,37000000.0,37000000.0,37000000.0,37000000.0,35000000.0,35000000.0,35000000.0,35000000.0,58000000.0,58000000.0,58000000.0,58000000.0,54000000.0,54000000.0,54000000.0,54000000.0,66000000.0,66000000.0,66000000.0,66000000.0,107000000.0,107000000.0,107000000.0,107000000.0,,,
ReinsuranceEffectOnClaimsAndBenefitsIncurredAmountCeded / USD,540000000.0,104000000.0,160000000.0,300000000.0,325000000.0,59000000.0,112000000.0,292000000.0,452000000.0,178000000.0,280000000.0,397000000.0,395000000.0,,,,431000000.0,,,,552000000.0,,,,702000000.0,,,
ReinsuranceRecoverables / USD,,5804000000.0,5804000000.0,5804000000.0,5804000000.0,5285000000.0,5166000000.0,5107000000.0,5417000000.0,5391000000.0,5341000000.0,5249000000.0,5194000000.0,5175000000.0,5128000000.0,5005000000.0,4917000000.0,5517000000.0,5364000000.0,5158000000.0,,,,,,4521000000.0,4439000000.0,4346000000.0
ReinsuranceRecoverablesAllowance / USD,,,,,,34000000.0,34000000.0,34000000.0,32000000.0,31000000.0,31000000.0,30000000.0,30000000.0,30000000.0,30000000.0,29000000.0,37000000.0,35000000.0,35000000.0,35000000.0,,,,,,31000000.0,30000000.0,23000000.0
ReinsuranceRecoverablesGross / USD,,,,,,,,,,,,,,,,,4954000000.0,4251000000.0,4256000000.0,4200000000.0,,,,,,3676000000.0,3647000000.0,3613000000.0
RepaymentsOfLongTermDebt / USD,0.0,131000000.0,131000000.0,131000000.0,1250000000.0,1000000000.0,2740000000.0,3340000000.0,131000000.0,4209000000.0,4798000000.0,6897000000.0,4491000000.0,4199000000.0,4578000000.0,4578000000.0,8047000000.0,0.0,0.0,0.0,4578000000.0,80000000.0,80000000.0,2967000000.0,500000000.0,2210000000.0,3000000000.0,3000000000.0
RestructuringCharges / USD,,,,,,,,,,,,,168000000.0,168000000.0,0.0,0.0,168000000.0,,22000000.0,22000000.0,168000000.0,,,,22000000.0,0.0,0.0,0.0
RetainedEarningsAccumulatedDeficit / USD,15800000000.0,15088000000.0,15088000000.0,15088000000.0,15088000000.0,20162000000.0,20162000000.0,20162000000.0,20162000000.0,28575000000.0,28575000000.0,28575000000.0,28575000000.0,32593000000.0,32593000000.0,32593000000.0,32593000000.0,37940000000.0,37940000000.0,37940000000.0,37940000000.0,41652000000.0,41652000000.0,41652000000.0,41652000000.0,43519000000.0,43519000000.0,43519000000.0
RetainedEarningsUndistributedEarningsFromEquityMethodInvestees / USD,,,,,,,,,,,,,1100000000.0,,,,1200000000.0,,,,1000000000.0,,,,1200000000.0,,,
Revenues / USD,39838000000.0,11413000000.0,22893000000.0,34350000000.0,41806000000.0,37946000000.0,76765000000.0,115321000000.0,48650000000.0,38469000000.0,77734000000.0,118689000000.0,153566000000.0,40971000000.0,84102000000.0,128390000000.0,160401000000.0,44006000000.0,89484000000.0,134765000000.0,174069000000.0,46517000000.0,95103000000.0,144151000000.0,180518000000.0,57255000000.0,117778000000.0,181472000000.0
SellingGeneralAndAdministrativeExpense / USD,9790000000.0,2745000000.0,5582000000.0,8454000000.0,10030000000.0,3303000000.0,6683000000.0,10096000000.0,11934000000.0,3398000000.0,6805000000.0,10106000000.0,14053000000.0,3279000000.0,6275000000.0,9368000000.0,14072000000.0,3275000000.0,6539000000.0,9690000000.0,13012000000.0,3538000000.0,6972000000.0,10760000000.0,13174000000.0,3705000000.0,7389000000.0,10979000000.0
SeparateAccountAssets / USD,8423000000.0,7839000000.0,7839000000.0,7839000000.0,7839000000.0,8465000000.0,8465000000.0,8465000000.0,8465000000.0,9086000000.0,9086000000.0,9086000000.0,9086000000.0,8337000000.0,8337000000.0,8337000000.0,8337000000.0,7278000000.0,7278000000.0,7278000000.0,7278000000.0,7430000000.0,7430000000.0,7430000000.0,7430000000.0,7278000000.0,7278000000.0,7278000000.0
SeparateAccountsLiability / USD,8423000000.0,7839000000.0,7839000000.0,7839000000.0,7839000000.0,8465000000.0,8465000000.0,8465000000.0,8465000000.0,9086000000.0,9086000000.0,9086000000.0,9086000000.0,8337000000.0,8337000000.0,8337000000.0,8337000000.0,7278000000.0,7278000000.0,7278000000.0,7278000000.0,7430000000.0,7430000000.0,7430000000.0,7430000000.0,7278000000.0,7278000000.0,7278000000.0
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant / shares,6800000.0,,,,14000000.0,,,,25700000.0,,,,23200000.0,,,,20600000.0,,,,19100000.0,,,,16600000.0,,,
ShortTermInvestments / USD,2136000000.0,2045000000.0,2045000000.0,2045000000.0,2045000000.0,937000000.0,937000000.0,937000000.0,937000000.0,1331000000.0,1331000000.0,1331000000.0,1331000000.0,920000000.0,920000000.0,920000000.0,920000000.0,905000000.0,905000000.0,905000000.0,905000000.0,925000000.0,925000000.0,925000000.0,925000000.0,665000000.0,665000000.0,665000000.0
StatutoryAccountingPracticesStatutoryAmountAvailableForDividendPayments / USD,2100000000.0,,,,2900000000.0,,,,2500000000.0,,,,3200000000.0,,,,3200000000.0,,,,2100000000.0,,,,3900000000.0,,,
StatutoryAccountingPracticesStatutoryCapitalAndSurplusRequired / USD,3900000000.0,,,,4800000000.0,,,,4900000000.0,,,,4900000000.0,,,,4200000000.0,,,,4800000000.0,,,,5200000000.0,,,
StatutoryAccountingPracticesStatutoryNetIncomeAmount / USD,2000000000.0,,,,2500000000.0,,,,3400000000.0,,,,3800000000.0,,,,4000000000.0,,,,3400000000.0,,,,5700000000.0,,,
StatutoryCapitalAndSurplusApplyingNationalAssociationOfInsuranceCommissionersNAICPractices / USD,8500000000.0,,,,10400000000.0,,,,12200000000.0,,,,13800000000.0,,,,12900000000.0,,,,13300000000.0,,,,16400000000.0,,,
StockIssuedDuringPeriodSharesEmployeeBenefitPlan / shares,91000.0,,,,91000.0,,,,91000.0,,,,3413000.0,,,,4142000.0,,,,3375000.0,,,,3173000.0,,,
StockIssuedDuringPeriodValueShareBasedCompensation / USD,91000000.0,22000000.0,60000000.0,114000000.0,248000000.0,75000000.0,163000000.0,262000000.0,127000000.0,170000000.0,309000000.0,385000000.0,451000000.0,192000000.0,342000000.0,417000000.0,582000000.0,90000000.0,283000000.0,446000000.0,511000000.0,-5000000.0,100000000.0,222000000.0,583000000.0,149000000.0,264000000.0,400000000.0
StockRepurchasedDuringPeriodShares / shares,289000.0,,,,289000.0,,,,289000.0,,,,11806000.0,,,,21902000.0,,,,35198000.0,,,,27445000.0,,,
StockholdersEquity / USD,13711000000.0,41028000000.0,41028000000.0,41028000000.0,41028000000.0,45338000000.0,45338000000.0,45338000000.0,45338000000.0,50321000000.0,50321000000.0,50321000000.0,50321000000.0,47112000000.0,47112000000.0,47112000000.0,47112000000.0,44675000000.0,44675000000.0,44675000000.0,44675000000.0,46223000000.0,46223000000.0,46223000000.0,46223000000.0,41033000000.0,41033000000.0,41033000000.0
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest / USD,12020000000.0,13711000000.0,13711000000.0,13711000000.0,13703000000.0,41035000000.0,41035000000.0,41035000000.0,13711000000.0,45344000000.0,45344000000.0,45344000000.0,41035000000.0,50328000000.0,50328000000.0,50328000000.0,45344000000.0,46976000000.0,46976000000.0,46976000000.0,50189000000.0,44688000000.0,44688000000.0,44688000000.0,46976000000.0,46244000000.0,46244000000.0,46244000000.0
SupplierFinanceProgramObligation / USD,,,,,,,,,,,,,,,,,,,,,,,,,1303000000.0,1600000000.0,1600000000.0,1600000000.0
SupplierFinanceProgramObligationCurrent / USD,,,,,,,,,,,,,,,,,,,1300000000.0,1300000000.0,1300000000.0,1500000000.0,1500000000.0,1500000000.0,1303000000.0,1600000000.0,1600000000.0,1600000000.0
SupplierFinanceProgramObligationDecreaseSettlement / USD,,,,,,,,,,,,,,,,,,,,,,,,,35991000000.0,,,
SupplierFinanceProgramObligationIncrease / USD,,,,,,,,,,,,,,,,,,,,,,,,,36224000000.0,,,
TemporaryEquityCarryingAmountIncludingPortionAttributableToNoncontrollingInterests / USD,69000000.0,49000000.0,49000000.0,49000000.0,58000000.0,37000000.0,37000000.0,37000000.0,49000000.0,35000000.0,35000000.0,35000000.0,37000000.0,58000000.0,58000000.0,58000000.0,35000000.0,54000000.0,54000000.0,54000000.0,58000000.0,66000000.0,66000000.0,66000000.0,54000000.0,107000000.0,107000000.0,107000000.0
TemporaryEquityNetIncome / USD,-7000000.0,2000000.0,4000000.0,6000000.0,0.0,3000000.0,5000000.0,8000000.0,9000000.0,4000000.0,8000000.0,12000000.0,11000000.0,5000000.0,8000000.0,12000000.0,14000000.0,3000000.0,5000000.0,8000000.0,19000000.0,34000000.0,79000000.0,116000000.0,11000000.0,0.0,0.0,0.0
TemporaryEquityOtherChanges / USD,6000000.0,0.0,-4000000.0,-6000000.0,-6000000.0,,-7000000.0,-8000000.0,-6000000.0,0.0,-3000000.0,22000000.0,-8000000.0,0.0,-10000000.0,-8000000.0,17000000.0,0.0,-11000000.0,-10000000.0,-9000000.0,-22000000.0,-83000000.0,-118000000.0,3000000.0,-107000000.0,-107000000.0,-107000000.0
TreasuryStockCommonShares / shares,,,,,,,,,,,,,,48700000.0,52200000.0,62600000.0,,77300000.0,81300000.0,91800000.0,71246000.0,102700000.0,103300000.0,105700000.0,99143000.0,117800000.0,122500000.0,122500000.0
TreasuryStockValue / USD,4021000000.0,104000000.0,104000000.0,104000000.0,104000000.0,2193000000.0,2193000000.0,2193000000.0,2193000000.0,6372000000.0,6372000000.0,6372000000.0,6372000000.0,14175000000.0,14175000000.0,14175000000.0,14175000000.0,21844000000.0,21844000000.0,21844000000.0,21844000000.0,24238000000.0,24238000000.0,24238000000.0,24238000000.0,31437000000.0,31437000000.0,31437000000.0
TreasuryStockValueAcquiredCostMethod / USD,110000000.0,275000000.0,275000000.0,275000000.0,2760000000.0,462000000.0,868000000.0,1544000000.0,329000000.0,979000000.0,1324000000.0,2369000000.0,1985000000.0,2808000000.0,3673000000.0,6254000000.0,4089000000.0,1334000000.0,2340000000.0,5840000000.0,7710000000.0,958000000.0,1104000000.0,1785000000.0,7593000000.0,4057000000.0,5057000000.0,5057000000.0
UnearnedPremiums / USD,724000000.0,1291000000.0,1244000000.0,683000000.0,727000000.0,779000000.0,776000000.0,755000000.0,879000000.0,879000000.0,879000000.0,879000000.0,879000000.0,950000000.0,912000000.0,902000000.0,598000000.0,598000000.0,598000000.0,1283000000.0,598000000.0,1440000000.0,1425000000.0,1385000000.0,,838000000.0,742000000.0,756000000.0
UnrecognizedTaxBenefits / USD,31000000.0,,,,31000000.0,,,,35000000.0,,,,928000000.0,,,,1018000000.0,,,,1210000000.0,,,,1230000000.0,,,
UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions / USD,,,,,,,,,,,,,,,,,,,,,26000000.0,,,,26000000.0,,,
UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities / USD,2000000.0,,,,1000000.0,48000000.0,,,1000000.0,,,,0.0,,,,0.0,,,,15000000.0,,,,4000000.0,,,
UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions / USD,10000000.0,,,,7000000.0,,,,6000000.0,,,,29000000.0,,,,88000000.0,,,,31000000.0,,,,137000000.0,,,
UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions / USD,0.0,,,,0.0,,,,40000000.0,,,,68000000.0,,,,128000000.0,,,,21000000.0,,,,8000000.0,,,
UnrecognizedTaxBenefitsInterestOnIncomeTaxesAccrued / USD,,,,,100000000.0,,,,100000000.0,,,,100000000.0,,,,127000000.0,,,,148000000.0,,,,176000000.0,,,
UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations / USD,8000000.0,,,,2000000.0,,,,12000000.0,,,,7000000.0,,,,24000000.0,,,,17000000.0,,,,28000000.0,,,
WeightedAverageNumberOfDilutedSharesOutstanding / shares,259647000.0,245788000.0,245564000.0,245747000.0,255072000.0,384024000.0,382496000.0,381091000.0,250225000.0,374639000.0,372668000.0,370831000.0,379817000.0,351976000.0,348434000.0,344780000.0,368389000.0,321282000.0,319784000.0,315647000.0,340966000.0,298999000.0,297936000.0,297663000.0,313065000.0,286465000.0,286884000.0,285042000.0
WeightedAverageNumberOfSharesIssuedBasic / shares,255360000.0,242179000.0,242316000.0,242404000.0,250892000.0,379387000.0,378672000.0,377381000.0,246652000.0,370440000.0,368918000.0,367410000.0,375919000.0,348248000.0,344845000.0,341583000.0,364979000.0,318487000.0,316795000.0,312434000.0,337962000.0,295706000.0,295105000.0,294752000.0,309546000.0,286465000.0,283799000.0,282005000.0
WithdrawalFromContractHoldersFunds / USD,1362000000.0,306000000.0,594000000.0,872000000.0,1363000000.0,251000000.0,542000000.0,845000000.0,1151000000.0,255000000.0,483000000.0,736000000.0,1097000000.0,35000000.0,96000000.0,139000000.0,979000000.0,49000000.0,94000000.0,161000000.0,168000000.0,48000000.0,100000000.0,139000000.0,220000000.0,65000000.0,135000000.0,180000000.0
