fact_unit,2009-07-30,2009-10-29,2010-02-26,2010-04-29,2010-08-02,2010-10-29,2011-02-28,2011-05-02,2011-08-01,2011-10-27,2012-02-23,2012-04-26,2012-07-26,2012-10-25,2013-02-27,2013-04-25,2013-07-25,2013-10-24,2014-02-27,2014-04-24,2014-07-30,2014-10-29,2015-02-25,2015-04-30,2015-07-29,2015-10-28,2016-02-25,2016-04-28,2016-07-28,2016-10-27,2017-02-24,2017-04-27,2017-07-27,2017-10-26,2018-02-23,2018-05-01,2018-07-26,2018-10-30,2019-02-21,2019-04-25,2019-07-25,2019-09-20,2019-10-24,2020-02-24,2020-04-24,2020-07-22,2020-10-22,2021-02-25,2021-04-27,2021-07-26,2021-10-28,2022-02-22,2022-04-28,2022-07-27,2022-10-26,2023-02-21,2023-04-26,2023-07-27,2023-10-24,2024-02-20,2024-05-02,2024-05-30,2024-07-29,2024-10-24,2025-02-20,2025-05-01,2025-06-26,2025-07-24,2025-10-23
CashFlowHedgeGainLossToBeReclassifiedWithinTwelveMonths / USD,,,,,75000000.0,-163000000.0,-187000000.0,-189000000.0,-249000000.0,174000000.0,102000000.0,71000000.0,2000000.0,51000000.0,41000000.0,148000000.0,228000000.0,41000000.0,119000000.0,67000000.0,16000000.0,208000000.0,416000000.0,650000000.0,625000000.0,618000000.0,697000000.0,472000000.0,372000000.0,697000000.0,532000000.0,402000000.0,271000000.0,175000000.0,93000000.0,40000000.0,56000000.0,10000000.0,-29000000.0,36000000.0,36000000.0,-29000000.0,16000000.0,-72000000.0,6000000.0,73000000.0,119000000.0,-68000000.0,-60000000.0,23000000.0,7000000.0,36000000.0,93000000.0,212000000.0,324000000.0,56000000.0,14000000.0,14000000.0,65000000.0,-72000000.0,17000000.0,,132000000.0,-43000000.0,241000000.0,4000000.0,241000000.0,-339000000.0,-251000000.0
CommercialPaper / USD,,,,,,,6322000000.0,,,,7535000000.0,,,,12135000000.0,,,12135000000.0,16204000000.0,,,,16853000000.0,,,,19010000000.0,,,19010000000.0,13035000000.0,,,,12330000000.0,,,,12931000000.0,,,12931000000.0,,13063000000.0,,,,10007000000.0,,,,1329000000.0,,,,2462000000.0,2146000000.0,2146000000.0,2146000000.0,2146000000.0,4209000000.0,,4209000000.0,4209000000.0,4209000000.0,1139000000.0,4209000000.0,1139000000.0,1139000000.0
CommonStockDividendsPerShareCashPaid / USD/shares,,,1.36,,,,1.52,,,,1.64,,,,0.88,,,0.88,0.94,,,,1.02,,,,1.12,,,1.12,1.22,,,,1.32,,,,1.4,,,1.4,,1.48,,,,1.56,,,,1.6,,,,1.64,0.44,0.88,1.32,1.68,0.46,,0.92,1.38,1.76,0.485,1.76,0.97,1.455
CommonStockParOrStatedValuePerShare / USD/shares,,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,,0.25,0.25,0.25,0.25,0.25,0.25,0.25
CommonStockSharesAuthorized / shares,5600000000.0,5600000000.0,5600000000.0,5600000000.0,5600000000.0,5600000000.0,5600000000.0,5600000000.0,5600000000.0,5600000000.0,5600000000.0,5600000000.0,5600000000.0,11200000000.0,11200000000.0,11200000000.0,11200000000.0,11200000000.0,11200000000.0,11200000000.0,11200000000.0,11200000000.0,11200000000.0,11200000000.0,11200000000.0,11200000000.0,11200000000.0,11200000000.0,11200000000.0,11200000000.0,11200000000.0,11200000000.0,11200000000.0,11200000000.0,11200000000.0,11200000000.0,11200000000.0,11200000000.0,11200000000.0,11200000000.0,11200000000.0,11200000000.0,11200000000.0,11200000000.0,11200000000.0,11200000000.0,11200000000.0,11200000000.0,11200000000.0,11200000000.0,11200000000.0,11200000000.0,11200000000.0,11200000000.0,11200000000.0,11200000000.0,11200000000.0,11200000000.0,11200000000.0,11200000000.0,11200000000.0,,11200000000.0,11200000000.0,11200000000.0,11200000000.0,11200000000.0,11200000000.0,11200000000.0
CommonStockSharesIssued / shares,3519000000.0,3519000000.0,3519000000.0,3520000000.0,3520000000.0,3520000000.0,3520000000.0,3520000000.0,3520000000.0,3520000000.0,3520000000.0,3520000000.0,3520000000.0,7040000000.0,7040000000.0,7040000000.0,7040000000.0,7040000000.0,7040000000.0,7040000000.0,7040000000.0,7040000000.0,7040000000.0,7040000000.0,7040000000.0,7040000000.0,7040000000.0,7040000000.0,7040000000.0,7040000000.0,7040000000.0,7040000000.0,7040000000.0,7040000000.0,7040000000.0,7040000000.0,7040000000.0,7040000000.0,7040000000.0,7040000000.0,7040000000.0,7040000000.0,7040000000.0,7040000000.0,7040000000.0,7040000000.0,7040000000.0,7040000000.0,7040000000.0,7040000000.0,7040000000.0,7040000000.0,7040000000.0,7040000000.0,7040000000.0,7040000000.0,7040000000.0,7040000000.0,7040000000.0,7040000000.0,7040000000.0,,7040000000.0,7040000000.0,7040000000.0,7040000000.0,7040000000.0,7040000000.0,7040000000.0
CommonStockValue / USD,880000000.0,880000000.0,880000000.0,880000000.0,880000000.0,880000000.0,880000000.0,880000000.0,880000000.0,880000000.0,880000000.0,880000000.0,880000000.0,1760000000.0,1760000000.0,1760000000.0,1760000000.0,1760000000.0,1760000000.0,1760000000.0,1760000000.0,1760000000.0,1760000000.0,1760000000.0,1760000000.0,1760000000.0,1760000000.0,1760000000.0,1760000000.0,1760000000.0,1760000000.0,1760000000.0,1760000000.0,1760000000.0,1760000000.0,1760000000.0,1760000000.0,1760000000.0,1760000000.0,1760000000.0,1760000000.0,1760000000.0,1760000000.0,1760000000.0,1760000000.0,1760000000.0,1760000000.0,1760000000.0,1760000000.0,1760000000.0,1760000000.0,1760000000.0,1760000000.0,1760000000.0,1760000000.0,1760000000.0,1760000000.0,1760000000.0,1760000000.0,1760000000.0,1760000000.0,,1760000000.0,1760000000.0,1760000000.0,1760000000.0,1760000000.0,1760000000.0,1760000000.0
ComprehensiveIncomeNetOfTax / USD,,,,,,,,,,,,2816000000.0,6437000000.0,7200000000.0,11116000000.0,3053000000.0,4247000000.0,11116000000.0,7319000000.0,1925000000.0,3729000000.0,5560000000.0,8408000000.0,1457000000.0,4660000000.0,5917000000.0,8537000000.0,265000000.0,1706000000.0,8537000000.0,4753000000.0,868000000.0,4952000000.0,5942000000.0,2954000000.0,2181000000.0,3269000000.0,5362000000.0,5496000000.0,2044000000.0,2624000000.0,5496000000.0,4208000000.0,2148000000.0,2686000000.0,4637000000.0,6505000000.0,4334000000.0,623000000.0,1638000000.0,4389000000.0,8754000000.0,2713000000.0,6188000000.0,7708000000.0,6690000000.0,3771000000.0,4215000000.0,5972000000.0,10042000000.0,3680000000.0,,6532000000.0,8821000000.0,8977000000.0,2948000000.0,8977000000.0,4405000000.0,7175000000.0
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest / USD,,,,,,,,,,,,3000000.0,4000000.0,13000000.0,38000000.0,64000000.0,57000000.0,38000000.0,10000000.0,41000000.0,61000000.0,72000000.0,105000000.0,3000000.0,12000000.0,21000000.0,39000000.0,3000000.0,6000000.0,39000000.0,21000000.0,4000000.0,15000000.0,17000000.0,-3000000.0,3000000.0,4000000.0,2000000.0,10000000.0,91000000.0,-51000000.0,10000000.0,9000000.0,73000000.0,-3000000.0,57000000.0,-88000000.0,95000000.0,-435000000.0,-401000000.0,-396000000.0,110000000.0,10000000.0,46000000.0,-16000000.0,-132000000.0,145000000.0,-46000000.0,-200000000.0,-101000000.0,-69000000.0,,-170000000.0,-198000000.0,-89000000.0,-16000000.0,-89000000.0,32000000.0,115000000.0
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest / USD,,,,,4375000000.0,6287000000.0,,929000000.0,2458000000.0,5445000000.0,,2819000000.0,6441000000.0,7213000000.0,11154000000.0,3117000000.0,4304000000.0,11154000000.0,7329000000.0,1966000000.0,3790000000.0,5632000000.0,8513000000.0,1460000000.0,4672000000.0,5938000000.0,8576000000.0,268000000.0,1712000000.0,8576000000.0,4774000000.0,872000000.0,4967000000.0,5959000000.0,2951000000.0,2184000000.0,3273000000.0,5364000000.0,5506000000.0,2135000000.0,2573000000.0,5506000000.0,4217000000.0,2221000000.0,2683000000.0,4694000000.0,6417000000.0,4429000000.0,188000000.0,1237000000.0,3993000000.0,8864000000.0,2723000000.0,6234000000.0,7692000000.0,6558000000.0,3916000000.0,4169000000.0,5772000000.0,9941000000.0,3611000000.0,,6362000000.0,8623000000.0,8888000000.0,2932000000.0,8888000000.0,4437000000.0,7290000000.0
CostOfGoodsAndServicesSold / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10566000000.0,16465000000.0,2738000000.0,6619000000.0,16465000000.0,9965000000.0,13721000000.0,3365000000.0,7286000000.0,11053000000.0,13067000000.0,3371000000.0,6384000000.0,9855000000.0,14619000000.0,3505000000.0,7292000000.0,11269000000.0,13433000000.0,4091000000.0,8921000000.0,13487000000.0,15357000000.0,4317000000.0,,9229000000.0,13886000000.0,18000000000.0,4235000000.0,18000000000.0,9047000000.0,13711000000.0
CurrentFederalTaxExpenseBenefit / USD,,,,,,,690000000.0,,,,509000000.0,,,,469000000.0,,,469000000.0,286000000.0,,,,602000000.0,,,,713000000.0,,,713000000.0,867000000.0,,,,711000000.0,,,,1147000000.0,,,1147000000.0,,5438000000.0,,,,591000000.0,,,,508000000.0,,,,296000000.0,,,,243000000.0,,,,,468000000.0,,468000000.0,,
CurrentForeignTaxExpenseBenefit / USD,,,,,,,1232000000.0,,,,1099000000.0,,,,1212000000.0,,,1212000000.0,1425000000.0,,,,1415000000.0,,,,1388000000.0,,,1388000000.0,1293000000.0,,,,1386000000.0,,,,1182000000.0,,,1182000000.0,,1300000000.0,,,,1426000000.0,,,,1479000000.0,,,,1307000000.0,,,,1378000000.0,,,,,1651000000.0,,1651000000.0,,
CurrentIncomeTaxExpenseBenefit / USD,,,,,,,1992000000.0,,,,1687000000.0,,,,1766000000.0,,,1766000000.0,1777000000.0,,,,2091000000.0,,,,2203000000.0,,,2203000000.0,2241000000.0,,,,2166000000.0,,,,2442000000.0,,,2442000000.0,,6859000000.0,,,,2162000000.0,,,,2081000000.0,,,,1999000000.0,,,,1727000000.0,,,,,2237000000.0,,2237000000.0,,
CurrentStateAndLocalTaxExpenseBenefit / USD,,,,,,,70000000.0,,,,79000000.0,,,,85000000.0,,,85000000.0,66000000.0,,,,74000000.0,,,,102000000.0,,,102000000.0,81000000.0,,,,69000000.0,,,,113000000.0,,,113000000.0,,121000000.0,,,,145000000.0,,,,94000000.0,,,,396000000.0,,,,106000000.0,,,,,118000000.0,,118000000.0,,
DebtAndEquitySecuritiesGainLoss / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148000000.0,,,,467000000.0,,,228000000.0,331000000.0,-371000000.0,178000000.0,-371000000.0,228000000.0,331000000.0
DebtSecurities / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5924000000.0,,5037000000.0,5037000000.0,,5037000000.0,5037000000.0,3328000000.0,3328000000.0,3328000000.0,3328000000.0,2303000000.0,2303000000.0,2303000000.0,2303000000.0,1589000000.0,1589000000.0,1589000000.0,1589000000.0,983000000.0,983000000.0,983000000.0,983000000.0,1175000000.0,,1175000000.0,1175000000.0,1175000000.0,1676000000.0,1175000000.0,1676000000.0,1676000000.0
DebtSecuritiesAvailableForSaleRealizedGain / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000000.0,2000000.0,5000000.0,1000000.0,5000000.0,5000000.0,14000000.0
DebtSecuritiesAvailableForSaleRealizedLoss / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000000.0,7000000.0,136000000.0,7000000.0,136000000.0,9000000.0,10000000.0
DebtSecuritiesTradingAndEquitySecuritiesFvNiCost / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5794000000.0,5794000000.0,4946000000.0,4946000000.0,5794000000.0,4946000000.0,4946000000.0,3218000000.0,3218000000.0,3218000000.0,3218000000.0,2263000000.0,2263000000.0,2263000000.0,,1687000000.0,1687000000.0,1687000000.0,,1022000000.0,1022000000.0,1022000000.0,,1179000000.0,,1179000000.0,1179000000.0,1179000000.0,1773000000.0,1179000000.0,1773000000.0,1773000000.0
DebtSecuritiesTradingUnrealizedGain / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000000.0,1000000.0,1000000.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,1000000.0,0.0,1000000.0,1000000.0
DebtSecuritiesTradingUnrealizedLoss / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,4000000.0,4000000.0,4000000.0,,2000000.0,,2000000.0,2000000.0,2000000.0,1000000.0,2000000.0,1000000.0,1000000.0
DebtSecuritiesUnrealizedGainLoss / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53000000.0,,34000000.0,34000000.0,34000000.0,,26000000.0,26000000.0,26000000.0,,26000000.0,,26000000.0,26000000.0,26000000.0,22000000.0,26000000.0,22000000.0,22000000.0
DeferredFederalIncomeTaxExpenseBenefit / USD,,,,,,,-320000000.0,,,,322000000.0,,,,586000000.0,,,586000000.0,898000000.0,,,,936000000.0,,,,305000000.0,,,305000000.0,-97000000.0,,,,120000000.0,,,,-838000000.0,,,-838000000.0,,-1783000000.0,,,,-386000000.0,,,,-65000000.0,,,,-220000000.0,,,,229000000.0,,,,,-121000000.0,,-121000000.0,,
DeferredForeignIncomeTaxExpenseBenefit / USD,,,,,,,25000000.0,,,,13000000.0,,,,16000000.0,,,16000000.0,110000000.0,,,,-337000000.0,,,,305000000.0,,,305000000.0,78000000.0,,,,-92000000.0,,,,73000000.0,,,73000000.0,,517000000.0,,,,54000000.0,,,,-267000000.0,,,,181000000.0,,,,675000000.0,,,,,3000000.0,,3000000.0,,
DeferredIncomeTaxAssetsNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2412000000.0,2412000000.0,2412000000.0,2412000000.0,2460000000.0,2460000000.0,2460000000.0,2460000000.0,2129000000.0,2129000000.0,2129000000.0,2129000000.0,1746000000.0,1746000000.0,1746000000.0,1746000000.0,1561000000.0,,1561000000.0,1561000000.0,1561000000.0,1319000000.0,1561000000.0,1319000000.0,1319000000.0
DeferredIncomeTaxExpenseBenefit / USD,-222000000.0,-221000000.0,109000000.0,-20000000.0,-83000000.0,26000000.0,-360000000.0,34000000.0,33000000.0,46000000.0,353000000.0,-24000000.0,182000000.0,199000000.0,604000000.0,-103000000.0,53000000.0,604000000.0,1035000000.0,157000000.0,100000000.0,179000000.0,632000000.0,13000000.0,-67000000.0,-179000000.0,648000000.0,8000000.0,643000000.0,648000000.0,-40000000.0,-81000000.0,-178000000.0,-98000000.0,73000000.0,-34000000.0,620000000.0,606000000.0,-856000000.0,-199000000.0,24000000.0,-856000000.0,26000000.0,-1252000000.0,122000000.0,-163000000.0,-326000000.0,-413000000.0,-122000000.0,-39000000.0,10000000.0,-280000000.0,377000000.0,500000000.0,726000000.0,-18000000.0,41000000.0,-127000000.0,-135000000.0,894000000.0,260000000.0,,-211000000.0,-154000000.0,-122000000.0,-173000000.0,-122000000.0,-202000000.0,0.0
DeferredIncomeTaxLiabilities / USD,,,,,,,,,,,,,,,8512000000.0,,,8512000000.0,8757000000.0,,,,9178000000.0,,,,9398000000.0,,,9398000000.0,8746000000.0,,,,7980000000.0,,,,5095000000.0,,,5537000000.0,,4745000000.0,,,,5166000000.0,,,,5333000000.0,,,,5629000000.0,,,,5777000000.0,,,,,5497000000.0,,5497000000.0,,
DeferredIncomeTaxLiabilitiesNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2284000000.0,2284000000.0,2284000000.0,2284000000.0,1833000000.0,1833000000.0,1833000000.0,1833000000.0,2821000000.0,2821000000.0,2821000000.0,2821000000.0,2914000000.0,2914000000.0,2914000000.0,2914000000.0,2639000000.0,,2639000000.0,2639000000.0,2639000000.0,2469000000.0,2639000000.0,2469000000.0,2469000000.0
DeferredOtherTaxExpenseBenefit / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195000000.0,,,,195000000.0,,,,195000000.0,,,,,,-85000000.0,,-85000000.0,-344000000.0
DeferredStateAndLocalIncomeTaxExpenseBenefit / USD,,,,,,,-65000000.0,,,,18000000.0,,,,2000000.0,,,2000000.0,27000000.0,,,,33000000.0,,,,38000000.0,,,38000000.0,-21000000.0,,,,45000000.0,,,,-91000000.0,,,-91000000.0,,14000000.0,,,,-81000000.0,,,,52000000.0,,,,21000000.0,,,,-10000000.0,,,,,-4000000.0,,-4000000.0,,
DeferredTaxAssetsDerivativeInstruments / USD,,,,,,,,,,,,,,,43000000.0,,,43000000.0,116000000.0,,,,50000000.0,,,,134000000.0,,,134000000.0,161000000.0,,,,193000000.0,,,,387000000.0,,,387000000.0,,322000000.0,,,,389000000.0,,,,523000000.0,,,,215000000.0,,,,207000000.0,,,,,156000000.0,,156000000.0,,
DeferredTaxAssetsEquityMethodInvestments / USD,,,,,,,396000000.0,,,,304000000.0,,,,278000000.0,,,278000000.0,209000000.0,,,,243000000.0,,,,462000000.0,,,462000000.0,694000000.0,,,,684000000.0,,,,300000000.0,,,300000000.0,,315000000.0,,,,372000000.0,,,,580000000.0,,,,595000000.0,,,,366000000.0,,,,,239000000.0,,239000000.0,,
DeferredTaxAssetsGoodwillAndIntangibleAssets / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2214000000.0,,,,1910000000.0,,,,1617000000.0,,,,,1414000000.0,,1414000000.0,,
DeferredTaxAssetsGross / USD,,,,,,,2876000000.0,,,,5522000000.0,,,,5128000000.0,,,5128000000.0,4579000000.0,,,,3812000000.0,,,,4440000000.0,,,4440000000.0,4300000000.0,,,,4471000000.0,,,,3405000000.0,,,3461000000.0,,5484000000.0,,,,5597000000.0,,,,6366000000.0,,,,5338000000.0,,,,5033000000.0,,,,,4815000000.0,,4815000000.0,,
DeferredTaxAssetsNet / USD,,,,,,,2195000000.0,,,,4572000000.0,,,,4269000000.0,,,4269000000.0,4092000000.0,,,,3226000000.0,,,,3791000000.0,,,3791000000.0,3823000000.0,,,,3941000000.0,,,,2904000000.0,,,2942000000.0,,5065000000.0,,,,5294000000.0,,,,5960000000.0,,,,4937000000.0,,,,4609000000.0,,,,,4419000000.0,,4419000000.0,,
DeferredTaxAssetsOperatingLossCarryforwardsSubjectToExpiration / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327000000.0,,327000000.0,,
DeferredTaxAssetsOther / USD,,,,,,,241000000.0,,,,683000000.0,,,,418000000.0,,,418000000.0,320000000.0,,,,225000000.0,,,,196000000.0,,,196000000.0,175000000.0,,,,135000000.0,,,,163000000.0,,,186000000.0,,230000000.0,,,,311000000.0,,,,391000000.0,,,,377000000.0,,,,530000000.0,,,,,361000000.0,,361000000.0,,
DeferredTaxAssetsPropertyPlantAndEquipment / USD,,,,,,,,,,,,,,,224000000.0,,,224000000.0,89000000.0,,,,102000000.0,,,,96000000.0,,,96000000.0,192000000.0,,,,144000000.0,,,,99000000.0,,,101000000.0,,64000000.0,,,,53000000.0,,,,44000000.0,,,,36000000.0,,,,40000000.0,,,,,25000000.0,,25000000.0,,
DeferredTaxAssetsTaxCreditCarryforwardsForeign / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99000000.0,,99000000.0,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits / USD,,,,,,,1106000000.0,,,,2019000000.0,,,,2022000000.0,,,2022000000.0,1808000000.0,,,,1237000000.0,,,,1673000000.0,,,1673000000.0,1541000000.0,,,,1599000000.0,,,,977000000.0,,,977000000.0,,881000000.0,,,,880000000.0,,,,893000000.0,,,,670000000.0,,,,522000000.0,,,,,554000000.0,,554000000.0,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsOther / USD,,,,,,,404000000.0,,,,1257000000.0,,,,1257000000.0,,,1257000000.0,1178000000.0,,,,1102000000.0,,,,1082000000.0,,,1082000000.0,1056000000.0,,,,1141000000.0,,,,861000000.0,,,861000000.0,,791000000.0,,,,1066000000.0,,,,1401000000.0,,,,1255000000.0,,,,1503000000.0,,,,,1709000000.0,,1709000000.0,,
DeferredTaxAssetsValuationAllowance / USD,,,,,,,681000000.0,,,,950000000.0,,,,859000000.0,,,859000000.0,487000000.0,,,,586000000.0,,,,649000000.0,,,649000000.0,477000000.0,,,,530000000.0,,,,501000000.0,,,519000000.0,,419000000.0,,,,303000000.0,,,,406000000.0,,,,401000000.0,,,,424000000.0,,,,,396000000.0,,396000000.0,,
DeferredTaxLiabilities / USD,,,,,,,3595000000.0,,,,8275000000.0,,,,4243000000.0,,,4243000000.0,4665000000.0,,,,5952000000.0,,,,5607000000.0,,,5607000000.0,4923000000.0,,,,4039000000.0,,,,2191000000.0,,,2595000000.0,,,,,,,,,,692000000.0,,,,692000000.0,,,,1168000000.0,,,,,1078000000.0,,1078000000.0,,
DeferredTaxLiabilitiesDeferredExpenseReservesAndAccruals / USD,,,,,,,,,,,,,,,,,,,495000000.0,,,,473000000.0,,,,487000000.0,,,487000000.0,367000000.0,,,,487000000.0,,,,289000000.0,,,289000000.0,,255000000.0,,,,286000000.0,,,,321000000.0,,,,527000000.0,,,,490000000.0,,,,,330000000.0,,330000000.0,,
DeferredTaxLiabilitiesDerivatives / USD,,,,,,,,,,,,,,,129000000.0,,,129000000.0,140000000.0,,,,147000000.0,,,,457000000.0,,,457000000.0,687000000.0,,,,1121000000.0,,,,436000000.0,,,436000000.0,,162000000.0,,,,348000000.0,,,,435000000.0,,,,500000000.0,,,,488000000.0,,,,,282000000.0,,282000000.0,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssets / USD,,,,,,,,,,,4284000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1917000000.0,,1917000000.0,,
DeferredTaxLiabilitiesInvestmentInNoncontrolledAffiliates / USD,,,,,,,462000000.0,,,,509000000.0,,,,816000000.0,,,816000000.0,712000000.0,,,,1070000000.0,,,,1038000000.0,,,1038000000.0,1441000000.0,,,,1718000000.0,,,,1835000000.0,,,1835000000.0,,1707000000.0,,,,1667000000.0,,,,1533000000.0,,,,1619000000.0,,,,1632000000.0,,,,,1633000000.0,,1633000000.0,,
DeferredTaxLiabilitiesOther / USD,,,,,,,248000000.0,,,,765000000.0,,,,753000000.0,,,753000000.0,929000000.0,,,,810000000.0,,,,944000000.0,,,944000000.0,726000000.0,,,,635000000.0,,,,688000000.0,,,689000000.0,,453000000.0,,,,104000000.0,,,,144000000.0,,,,164000000.0,,,,211000000.0,,,,,159000000.0,,159000000.0,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment / USD,,,,,,,988000000.0,,,,2227000000.0,,,,2039000000.0,,,2039000000.0,2204000000.0,,,,2417000000.0,,,,2342000000.0,,,2342000000.0,1887000000.0,,,,1176000000.0,,,,819000000.0,,,1037000000.0,,922000000.0,,,,877000000.0,,,,837000000.0,,,,721000000.0,,,,741000000.0,,,,,748000000.0,,748000000.0,,
DefinedBenefitPlanAssetsTransferredToFromPlan / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-44000000.0,,-44000000.0,-44000000.0,,-44000000.0,,-44000000.0,-44000000.0
DefinedBenefitPlanContributionsByEmployer / USD,,,,,,,,,,57000000.0,,769000000.0,811000000.0,874000000.0,,936000000.0,990000000.0,992000000.0,,558000000.0,616000000.0,574000000.0,,157000000.0,165000000.0,168000000.0,,78000000.0,81000000.0,92000000.0,,493000000.0,502000000.0,519000000.0,,43000000.0,55000000.0,88000000.0,,27000000.0,34000000.0,,98000000.0,,6000000.0,22000000.0,29000000.0,,7000000.0,8000000.0,25000000.0,,5000000.0,18000000.0,22000000.0,,3000000.0,19000000.0,24000000.0,,5000000.0,,23000000.0,27000000.0,,6000000.0,,16000000.0,20000000.0
DefinedBenefitPlanExpectedFutureBenefitPaymentsFiveFiscalYearsThereafter / USD,,,,,,,,,,,,,,,3281000000.0,,,3281000000.0,3430000000.0,,,,3480000000.0,,,,3397000000.0,,,3397000000.0,3229000000.0,,,,2900000000.0,,,,2767000000.0,,,2767000000.0,,2783000000.0,,,,2718000000.0,,,,2601000000.0,,,,2647000000.0,,,,2520000000.0,,,,,2442000000.0,,2442000000.0,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsNextTwelveMonths / USD,,,,,,,,,,,,,,,510000000.0,,,510000000.0,530000000.0,,,,555000000.0,,,,582000000.0,,,582000000.0,639000000.0,,,,777000000.0,,,,501000000.0,,,501000000.0,,522000000.0,,,,717000000.0,,,,545000000.0,,,,636000000.0,,,,703000000.0,,,,,588000000.0,,588000000.0,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearFive / USD,,,,,,,,,,,,,,,608000000.0,,,608000000.0,624000000.0,,,,652000000.0,,,,637000000.0,,,637000000.0,616000000.0,,,,557000000.0,,,,535000000.0,,,535000000.0,,550000000.0,,,,541000000.0,,,,519000000.0,,,,538000000.0,,,,512000000.0,,,,,540000000.0,,540000000.0,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearFour / USD,,,,,,,,,,,,,,,575000000.0,,,575000000.0,619000000.0,,,,627000000.0,,,,616000000.0,,,616000000.0,603000000.0,,,,548000000.0,,,,525000000.0,,,525000000.0,,539000000.0,,,,534000000.0,,,,521000000.0,,,,566000000.0,,,,638000000.0,,,,,603000000.0,,603000000.0,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearThree / USD,,,,,,,,,,,,,,,557000000.0,,,557000000.0,576000000.0,,,,618000000.0,,,,597000000.0,,,597000000.0,588000000.0,,,,543000000.0,,,,519000000.0,,,519000000.0,,532000000.0,,,,526000000.0,,,,517000000.0,,,,593000000.0,,,,638000000.0,,,,,586000000.0,,586000000.0,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearTwo / USD,,,,,,,,,,,,,,,534000000.0,,,534000000.0,545000000.0,,,,583000000.0,,,,567000000.0,,,567000000.0,562000000.0,,,,523000000.0,,,,509000000.0,,,509000000.0,,526000000.0,,,,493000000.0,,,,510000000.0,,,,582000000.0,,,,644000000.0,,,,,571000000.0,,571000000.0,,
DefinedBenefitPlanExpectedFutureEmployerContributionsNextFiscalYear / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59000000.0,,,,32000000.0,,,32000000.0,,28000000.0,20000000.0,18000000.0,4000000.0,25000000.0,22000000.0,9000000.0,9000000.0,26000000.0,24000000.0,7000000.0,5000000.0,42000000.0,37000000.0,12000000.0,13000000.0,47000000.0,27000000.0,,,,30000000.0,,30000000.0,,
