fact_unit,2011-01-07,2011-04-08,2011-06-30,2011-10-27,2012-01-09,2012-04-06,2012-07-03,2012-10-25,2013-01-08,2013-04-05,2013-07-02,2013-10-28,2014-01-09,2014-04-07,2014-06-30,2014-10-21,2015-01-09,2015-04-07,2015-06-22,2015-10-16,2016-01-06,2016-04-05,2016-06-30,2016-10-20,2017-01-09,2017-04-05,2017-06-30,2017-10-19,2018-01-04,2018-04-05,2018-06-28,2018-10-19,2019-01-09,2019-04-04,2019-06-28,2019-10-22,2020-01-03,2020-04-01,2020-06-29,2020-10-22,2021-01-08,2021-04-02,2021-07-02,2021-10-22,2022-01-07,2022-04-01,2022-07-01,2022-10-25,2023-01-06,2023-04-05,2023-06-30,2023-10-20,2024-01-09,2024-04-05,2024-07-09,2024-10-28,2025-01-10,2025-04-08,2025-06-30,2025-10-17
DeferredTaxAssetsOther / USD,,,,15196000.0,,,,17884000.0,,,,12362000.0,,,,20317000.0,,,,11432000.0,,,,25403000.0,,,,18767000.0,,,,14573000.0,,,,18176000.0,,,,21907000.0,,,,19000000.0,,,,19000000.0,,,,27000000.0,,,,24000000.0,,,,39000000.0
DeferredTaxAssetsPropertyPlantAndEquipment / USD,,,,,,,,12932000.0,,,,12644000.0,,,,7555000.0,,,,23830000.0,,,,31888000.0,,,,52088000.0,,,,81954000.0,,,,97420000.0,,,,66268000.0,,,,42000000.0,,,,71000000.0,,,,66000000.0,,,,17000000.0,,,,2000000.0
DeferredTaxAssetsTaxCreditCarryforwardsForeign / USD,,,,20044000.0,,,,20044000.0,,,,13587000.0,,,,18617000.0,,,,17715000.0,,,,13524000.0,,,,14464000.0,,,,24641000.0,,,,25887000.0,,,,15345000.0,,,,15000000.0,,,,10000000.0,,,,4000000.0,,,,4000000.0,,,,9000000.0
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsCompensatedAbsences / USD,,,,6463000.0,,,,6566000.0,,,,7957000.0,,,,8221000.0,,,,8396000.0,,,,9342000.0,,,,9080000.0,,,,10981000.0,,,,8266000.0,,,,10401000.0,,,,12000000.0,,,,13000000.0,,,,13000000.0,,,,16000000.0,,,,14000000.0
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost / USD,,,,60394000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9796000.0,,,,11000000.0,,,,10000000.0,,,,10000000.0,,,,8000000.0,,,,11000000.0
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities / USD,,,,,,,,,,,,,,,,,,,,71007000.0,,,,75580000.0,,,,75749000.0,,,,93413000.0,,,,81912000.0,,,,81731000.0,,,,85000000.0,,,,115000000.0,,,,106000000.0,,,,116000000.0,,,,109000000.0
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts / USD,,,,8265000.0,,,,5584000.0,,,,3275000.0,,,,3567000.0,,,,7847000.0,,,,11343000.0,,,,8643000.0,,,,7497000.0,,,,7111000.0,,,,6165000.0,,,,8000000.0,,,,8000000.0,,,,4000000.0,,,,4000000.0,,,,
DeferredTaxAssetsValuationAllowance / USD,,,,375301000.0,,,,469067000.0,,,,487745000.0,,,,280755000.0,,,,261285000.0,,,,304820000.0,,,,344828000.0,,,,285559000.0,,,,223487000.0,,,,287604000.0,,,,341000000.0,,,,353000000.0,,,,281000000.0,,,,303000000.0,,,,368000000.0
DeferredTaxLiabilities / USD,,,,12853000.0,,,,15665000.0,,,,10120000.0,,,,135238000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109000000.0,,,,109000000.0,,,,47000000.0
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets / USD,,,,,,,,,,,,,,,,,,,,44637000.0,,,,55208000.0,,,,54130000.0,,,,48229000.0,,,,39122000.0,,,,39242000.0,,,,32000000.0,,,,27000000.0,,,,25000000.0,,,,24000000.0,,,,29000000.0
DeferredTaxLiabilitiesLeasingArrangements / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,83000000.0,,,,92000000.0,,,,111000000.0,,,,85000000.0,,,,81000000.0
DeferredTaxLiabilitiesOther / USD,,,,12853000.0,,,,15665000.0,,,,10120000.0,,,,11371000.0,,,,4574000.0,,,,4756000.0,,,,5768000.0,,,,4863000.0,,,,4655000.0,,,,4447000.0,,,,13000000.0,,,,4000000.0,,,,10000000.0,,,,16000000.0,,,,28000000.0
DeferredTaxLiabilitiesUndistributedForeignEarnings / USD,,,,,,,,,,,,80000000.0,,,,80000000.0,,,,81514000.0,,,,85765000.0,,,,88445000.0,,,,86202000.0,,,,74654000.0,,,,75387000.0,,,,77000000.0,,,,60000000.0,,,,57000000.0,,,,201000000.0,,,,83000000.0
DeferredTaxLiabilityNotRecognizedAmountOfUnrecognizedDeferredTaxLiabilityUndistributedEarningsOfForeignSubsidiaries / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200000000.0,,,,200000000.0,,,,100000000.0,,,,200000000.0,,,,100000000.0,,,,100000000.0,,,,100000000.0
DefinedBenefitPlanAccumulatedBenefitObligation / USD,,,,121600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536000000.0,,,,563000000.0,,,,417000000.0,,,,441000000.0,,,,495000000.0
DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeNetGainsLossesBeforeTax / USD,,,,-32908000.0,,,,-25534000.0,,,,-41977000.0,,,,-47147000.0,,,,-48858000.0,,,,-32986000.0,,,,-44155000.0,,,,-32247000.0,,,,-22387000.0,,,,-24343000.0,,,,49000000.0,,,,69000000.0,,,,85000000.0,,,,71000000.0,,,,54000000.0
DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeNetPriorServiceCostCreditBeforeTax / USD,,,,179000.0,,,,-173000.0,,,,-127000.0,,,,-1698000.0,,,,-1594000.0,,,,-1405000.0,,,,-1255000.0,,,,-1185000.0,,,,719000.0,,,,690000.0,,,,1000000.0,,,,23000000.0,,,,18000000.0,,,,16000000.0,,,,23000000.0
DefinedBenefitPlanActualReturnOnPlanAssets / USD,,,,,,,,8209000.0,,,,13980000.0,,,,9010000.0,,,,14327000.0,,,,9810000.0,,,,29734000.0,,,,2582000.0,,,,8146000.0,,,,19784000.0,,,,7000000.0,,,,55000000.0,,,,-68000000.0,,,,-16000000.0,,,,41000000.0
DefinedBenefitPlanActuarialGainLoss / USD,,,,,,,,5502000.0,,,,-26748000.0,,,,-10415000.0,,,,-9526000.0,,,,5252000.0,,,,-40170000.0,,,,10147000.0,,,,6019000.0,,,,-19060000.0,0.0,0.0,0.0,81000000.0,2000000.0,3000000.0,5000000.0,-2000000.0,2000000.0,4000000.0,6000000.0,119000000.0,1000000.0,3000000.0,5000000.0,23000000.0,1000000.0,2000000.0,4000000.0,-32000000.0
DefinedBenefitPlanActuarialGainLossImmediateRecognitionAsComponentInNetPeriodicBenefitCostCredit / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,6000000.0,,,,8000000.0,,,,7000000.0
DefinedBenefitPlanAmortizationOfGainsLosses / USD,,,,-874000.0,-500000.0,-1006000.0,-1453000.0,-1303000.0,-304000.0,-605000.0,-913000.0,-2073000.0,-681000.0,-1249000.0,-1861000.0,-1207000.0,-650000.0,-1309000.0,-1975000.0,-2474000.0,-515000.0,-1012000.0,-1491000.0,-2817000.0,-266000.0,-526000.0,-790000.0,-1723000.0,,,,-1046000.0,,,,-1929000.0,-208000.0,-413000.0,-616000.0,-1127000.0,-223000.0,-449000.0,-674000.0,-1000000.0,1000000.0,3000000.0,4000000.0,3000000.0,3000000.0,6000000.0,8000000.0,10000000.0,2000000.0,4000000.0,6000000.0,6000000.0,2000000.0,3000000.0,4000000.0,7000000.0
DefinedBenefitPlanAmortizationOfPriorServiceCostCredit / USD,,,,-39000.0,-6000.0,-13000.0,-19000.0,-115000.0,-7000.0,-14000.0,-21000.0,-27000.0,-6000.0,-13000.0,-19000.0,-26000.0,-61000.0,-123000.0,-185000.0,-184000.0,-41000.0,-79000.0,-114000.0,-198000.0,-35000.0,-69000.0,-104000.0,-147000.0,,,,-139000.0,,,,-138000.0,-12000.0,-23000.0,-34000.0,-88000.0,-11000.0,-22000.0,-33000.0,0.0,0.0,0.0,0.0,0.0,1000000.0,2000000.0,3000000.0,1000000.0,1000000.0,2000000.0,3000000.0,4000000.0,1000000.0,2000000.0,3000000.0,4000000.0
DefinedBenefitPlanAssetsForPlanBenefitsNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,28000000.0,,,,26000000.0,,,,13000000.0
DefinedBenefitPlanAssumptionsUsedCalculatingBenefitObligationDiscountRate / pure,,,,0.041,,,,0.049,,,,0.032,,,,0.04,,,,0.033,,,,0.032,,,,0.032,,,,0.017,,,,0.023,,,,0.022,,,,0.017,,,,0.008,,,,0.007,,,,0.026,,,,0.028
DefinedBenefitPlanAssumptionsUsedCalculatingBenefitObligationRateOfCompensationIncrease / pure,,,,0.039,,,,0.042,,,,0.033,,,,0.045,,,,0.044,,,,0.043,,,,0.043,,,,0.041,,,,0.044,,,,0.044,,,,0.043,,,,0.021,,,,0.022,,,,0.021,,,,0.019
DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostDiscountRate / pure,,,,0.057,,,,0.041,,,,0.049,,,,0.039,,,,0.04,,,,0.03,,,,0.018,,,,0.029,,,,0.019,,,,0.021,,,,0.022,,,,0.005,,,,0.008,,,,0.007,,,,0.026
DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostExpectedLongTermReturnOnAssets / pure,,,,0.049,,,,0.04,,,,0.042,,,,0.051,,,,0.049,,,,0.051,,,,0.044,,,,0.043,,,,0.033,,,,0.038,,,,0.036,,,,0.03,,,,0.029,,,,0.03,,,,0.036
DefinedBenefitPlanAssumptionsUsedCalculatingNetPeriodicBenefitCostRateOfCompensationIncrease / pure,,,,0.045,,,,0.039,,,,0.042,,,,0.04,,,,0.045,,,,0.04,,,,0.032,,,,0.024,,,,0.027,,,,0.033,,,,0.044,,,,0.02,,,,0.021,,,,0.022,,,,0.021
DefinedBenefitPlanBenefitObligation / USD,,,,129603000.0,,,,133683000.0,,,,137874000.0,,,,158008000.0,,,,164294000.0,,,,182653000.0,,,,161230000.0,,,,182278000.0,,,,167714000.0,,,,161104000.0,,,,175000000.0,,,,559000000.0,,,,587000000.0,,,,432000000.0,,,,461000000.0
DefinedBenefitPlanBenefitObligationBenefitsPaid / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6790000.0,,,,6211000.0,,,,6568000.0,,,,6000000.0,,,,17000000.0,,,,13000000.0,,,,16000000.0,,,,10000000.0
DefinedBenefitPlanBenefitObligationContributionsByPlanParticipant / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27000.0,,,,31000.0,,,,35000.0,,,,14000000.0,,,,25000000.0,,,,21000000.0,,,,22000000.0,,,,13000000.0
DefinedBenefitPlanContributionsByEmployer / USD,,,,,1200000.0,2300000.0,3500000.0,3754000.0,1100000.0,2200000.0,3300000.0,4546000.0,1100000.0,2200000.0,3100000.0,3743000.0,900000.0,1700000.0,2600000.0,4008000.0,900000.0,1700000.0,2600000.0,3499000.0,700000.0,1500000.0,6400000.0,3391000.0,,,,6981000.0,,,,1811000.0,,,,1717000.0,,,,10000000.0,,,,17000000.0,,,,16000000.0,,,,18000000.0,,,,17000000.0
DefinedBenefitPlanExpectedAmortizationOfGainLossNextFiscalYear / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-800000.0,,,,-800000.0,,,,5100000.0,,,,19000000.0,,,,14000000.0,,,,10000000.0,,,,2000000.0,,,,1000000.0
DefinedBenefitPlanExpectedAmortizationOfPriorServiceCostCreditNextFiscalYear / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,,4000000.0,,,,4000000.0,,,,4000000.0,,,,5000000.0,,,,6000000.0
DefinedBenefitPlanExpectedFutureBenefitPaymentsFiveFiscalYearsThereafter / USD,,,,,,,,45298000.0,,,,44671000.0,,,,39690000.0,,,,38987000.0,,,,35745000.0,,,,32743000.0,,,,37466000.0,,,,40828000.0,,,,137521000.0,,,,143000000.0,,,,141000000.0,,,,156000000.0,,,,162000000.0,,,,173000000.0
DefinedBenefitPlanExpectedFutureBenefitPaymentsNextTwelveMonths / USD,,,,,,,,5627000.0,,,,5357000.0,,,,4869000.0,,,,5215000.0,,,,4669000.0,,,,4245000.0,,,,4687000.0,,,,5017000.0,,,,36361000.0,,,,34000000.0,,,,34000000.0,,,,34000000.0,,,,28000000.0,,,,30000000.0
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearFive / USD,,,,,,,,6932000.0,,,,6792000.0,,,,7072000.0,,,,7059000.0,,,,5309000.0,,,,5182000.0,,,,5974000.0,,,,6274000.0,,,,28942000.0,,,,29000000.0,,,,29000000.0,,,,31000000.0,,,,30000000.0,,,,34000000.0
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearFour / USD,,,,,,,,6638000.0,,,,6332000.0,,,,5925000.0,,,,6490000.0,,,,5765000.0,,,,4759000.0,,,,5390000.0,,,,5877000.0,,,,27531000.0,,,,30000000.0,,,,29000000.0,,,,33000000.0,,,,30000000.0,,,,32000000.0
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearThree / USD,,,,,,,,6326000.0,,,,6134000.0,,,,5466000.0,,,,5548000.0,,,,5656000.0,,,,5249000.0,,,,5065000.0,,,,5365000.0,,,,27958000.0,,,,28000000.0,,,,30000000.0,,,,29000000.0,,,,30000000.0,,,,31000000.0
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearTwo / USD,,,,,,,,6093000.0,,,,5662000.0,,,,5318000.0,,,,5632000.0,,,,4605000.0,,,,4438000.0,,,,5502000.0,,,,4788000.0,,,,28541000.0,,,,29000000.0,,,,28000000.0,,,,29000000.0,,,,26000000.0,,,,31000000.0
DefinedBenefitPlanExpectedReturnOnPlanAssets / USD,,,,4731000.0,1096000.0,2196000.0,3315000.0,4270000.0,1239000.0,2874000.0,4524000.0,4474000.0,1742000.0,2635000.0,3896000.0,4900000.0,1499000.0,3038000.0,4600000.0,5308000.0,1521000.0,2991000.0,4431000.0,6167000.0,1463000.0,2860000.0,4243000.0,5778000.0,,,,5560000.0,,,,4206000.0,1352000.0,2682000.0,4026000.0,5954000.0,2786000.0,6575000.0,10316000.0,5000000.0,4000000.0,8000000.0,12000000.0,15000000.0,4000000.0,8000000.0,13000000.0,16000000.0,5000000.0,8000000.0,12000000.0,17000000.0,4000000.0,9000000.0,13000000.0,17000000.0
DefinedBenefitPlanFairValueOfPlanAssets / USD,,,,85571000.0,,,,85571000.0,,,,99237000.0,,,,109120000.0,,,,117478000.0,,,,136451000.0,,,,134808000.0,,,,143702000.0,,,,146698000.0,,,,151715000.0,,,,158000000.0,,,,538000000.0,,,,576000000.0,,,,459000000.0,,,,486000000.0
DefinedBenefitPlanForeignCurrencyExchangeRateChangesBenefitObligation / USD,,,,-5530000.0,,,,5175000.0,,,,5091000.0,,,,-5962000.0,,,,7326000.0,,,,-16598000.0,,,,-19289000.0,,,,575000.0,,,,147000.0,,,,10133000.0,,,,-51000000.0,,,,0.0,,,,45000000.0,,,,-43000000.0,,,,-16000000.0
DefinedBenefitPlanFundedStatusOfPlan / USD,,,,-48112000.0,,,,-38637000.0,,,,-56890000.0,,,,-46816000.0,,,,-46202000.0,,,,-26422000.0,,,,-38576000.0,,,,-21016000.0,,,,-9389000.0,,,,-16589000.0,,,,-21000000.0,,,,-11000000.0,,,,27000000.0,,,,25000000.0,,,,11000000.0
DefinedBenefitPlanInterestCost / USD,,,,6779000.0,1406000.0,2818000.0,4259000.0,5681000.0,1655000.0,3623000.0,5609000.0,5715000.0,1925000.0,3044000.0,4505000.0,6513000.0,1665000.0,3368000.0,5094000.0,5977000.0,1468000.0,2883000.0,4267000.0,6819000.0,1268000.0,2485000.0,3693000.0,5554000.0,,,,4844000.0,,,,2942000.0,885000.0,1755000.0,2742000.0,3807000.0,763000.0,1572000.0,2327000.0,3000000.0,1000000.0,2000000.0,4000000.0,3000000.0,1000000.0,2000000.0,3000000.0,5000000.0,3000000.0,6000000.0,9000000.0,4000000.0,3000000.0,6000000.0,9000000.0,12000000.0
DefinedBenefitPlanNetPeriodicBenefitCost / USD,,,,34000.0,1182000.0,501000.0,1640000.0,3988000.0,1030000.0,2030000.0,3037000.0,2878000.0,1374000.0,2524000.0,3750000.0,3833000.0,1064000.0,2137000.0,3219000.0,1154000.0,703000.0,1372000.0,2016000.0,4389000.0,258000.0,522000.0,798000.0,-136000.0,,,,1074000.0,,,,3067000.0,24000.0,47000.0,263000.0,71000.0,2652000.0,6525000.0,10454000.0,1000000.0,0.0,1000000.0,2000000.0,10000000.0,-1000000.0,-2000000.0,-2000000.0,0.0,0.0,1000000.0,1000000.0,3000000.0,2000000.0,4000000.0,6000000.0,3000000.0
DefinedBenefitPlanPensionPlanWithProjectedBenefitObligationInExcessOfPlanAssetsPlanAssets / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396000000.0,,,,26000000.0,,,,19000000.0,,,,15000000.0,,,,14000000.0
DefinedBenefitPlanPensionPlanWithProjectedBenefitObligationInExcessOfPlanAssetsProjectedBenefitObligation / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437000000.0,,,,74000000.0,,,,51000000.0,,,,52000000.0,,,,50000000.0
DefinedBenefitPlanPensionPlansWithAccumulatedBenefitObligationsInExcessOfPlanAssetsAggregateAccumulatedBenefitObligation / USD,,,,121564000.0,,,,126310000.0,,,,177056000.0,,,,151705000.0,,,,171865000.0,,,,152818000.0,,,,171589000.0,,,,158971000.0,,,,152380000.0,,,,161729000.0,,,,54000000.0,,,,59000000.0,,,,41000000.0,,,,41000000.0,,,,41000000.0
DefinedBenefitPlanPensionPlansWithAccumulatedBenefitObligationsInExcessOfPlanAssetsAggregateFairValueOfPlanAssets / USD,,,,85571000.0,,,,99237000.0,,,,133430000.0,,,,117478000.0,,,,136451000.0,,,,134808000.0,,,,143702000.0,,,,146698000.0,,,,151715000.0,,,,158101000.0,,,,27000000.0,,,,26000000.0,,,,19000000.0,,,,15000000.0,,,,14000000.0
DefinedBenefitPlanPlanAmendments / USD,,,,242000.0,,,,,,,,-1730000.0,,,,-1730000.0,,,,-97000.0,,,,-198000.0,,,,,,,,0.0,,,,1864000.0,,,,,,,,0.0,,,,24000000.0,,,,,,,,0.0,,,,11000000.0
DefinedBenefitPlanPlanAssetsBenefitsPaid / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3759000.0,,,,4758000.0,,,,5435000.0,,,,6000000.0,,,,15000000.0,,,,12000000.0,,,,15000000.0,,,,10000000.0
DefinedBenefitPlanPlanAssetsContributionsByPlanParticipant / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27000.0,,,,31000.0,,,,35000.0,,,,14000000.0,,,,25000000.0,,,,21000000.0,,,,22000000.0,,,,13000000.0
DefinedBenefitPlanPlanAssetsForeignCurrencyTranslationGainLoss / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-702000.0,,,,-213000.0,,,,-9715000.0,,,,50000000.0,,,,0.0,,,,-46000000.0,,,,45000000.0,,,,20000000.0
DefinedBenefitPlanRecognizedNetGainLossDueToSettlements1 / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1472000.0,,,,0.0,,,,-1472000.0,,,,-116000.0,,,,-1000000.0,,,,0.0,,,,-1000000.0,,,,-1000000.0,,,,
DefinedBenefitPlanServiceCost / USD,,,,1759000.0,378000.0,760000.0,1136000.0,1389000.0,317000.0,690000.0,1060000.0,1494000.0,516000.0,879000.0,1299000.0,1039000.0,309000.0,621000.0,935000.0,1596000.0,282000.0,547000.0,803000.0,1225000.0,222000.0,440000.0,662000.0,1054000.0,,,,883000.0,,,,1068000.0,295000.0,584000.0,965000.0,1063000.0,4463000.0,11101000.0,17802000.0,1000000.0,6000000.0,13000000.0,19000000.0,25000000.0,6000000.0,12000000.0,19000000.0,25000000.0,4000000.0,8000000.0,12000000.0,25000000.0,5000000.0,10000000.0,15000000.0,18000000.0
DefinedBenefitPlanSettlementsBenefitObligation / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,2133000.0,,,,2133000.0,,,,,,,,0.0,,,,26000000.0,,,,44000000.0,,,,28000000.0,,,,27000000.0,,,,43000000.0
DefinedBenefitPlanSettlementsPlanAssets / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,2133000.0,,,,2133000.0,,,,,,,,0.0,,,,26000000.0,,,,44000000.0,,,,28000000.0,,,,27000000.0,,,,43000000.0
DefinedBenefitPlanWeightedAverageAssetAllocations / pure,,,,1.0,,,,1.0,,,,1.0,,,,1.0,,,,1.0,,,,1.0,,,,1.0,,,,1.0,,,,1.0,,,,1.0,,,,1.0,,,,1.0,,,,1.0,,,,1.0,,,,1.0
DefinedContributionPlanCostRecognized / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49000000.0,,,,56000000.0,,,,56000000.0,,,,63000000.0,,,,74000000.0
Depreciation / USD,,,,261000000.0,,,,257400000.0,,,,297100000.0,,,,319200000.0,,,,382600000.0,,,,461300000.0,,,,504735000.0,,,,659542000.0,,,,724856000.0,,,,735213000.0,,,,740000000.0,,,,739000000.0,,,,828000000.0,,,,891000000.0,,,,891000000.0
DepreciationDepletionAndAmortization / USD,73058000.0,142461000.0,211943000.0,291997000.0,74950000.0,151874000.0,234312000.0,283284000.0,85861000.0,173734000.0,262186000.0,319179000.0,95203000.0,195022000.0,295710000.0,353492000.0,125596000.0,247169000.0,366622000.0,418117000.0,122380000.0,249441000.0,385136000.0,487278000.0,161363000.0,329301000.0,512972000.0,529176000.0,188901000.0,380317000.0,570557000.0,696752000.0,194633000.0,382322000.0,583646000.0,760405000.0,188836000.0,381510000.0,574922000.0,773704000.0,202859000.0,402347000.0,600692000.0,772000000.0,249000000.0,493000000.0,730000000.0,795000000.0,269000000.0,524000000.0,768000000.0,876000000.0,263000000.0,514000000.0,752000000.0,925000000.0,206000000.0,356000000.0,557000000.0,924000000.0
DirectFinancingLeaseResidualValueOfLeasedAsset / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155000000.0,,,,194000000.0,,,,194000000.0,,,,274000000.0,,,,280000000.0
DividendsCommonStock / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12000000.0,11000000.0,11000000.0,11000000.0,11000000.0
EarningsPerShareBasic / USD/shares,0.13,0.27,0.51,-5.63,0.5,0.75,1.24,0.79,0.55,1.02,1.51,1.78,0.52,0.96,1.2,1.91,0.58,0.39,1.31,1.83,0.37,0.64,1.01,1.19,0.69,1.11,1.13,1.47,0.48,0.59,0.46,1.33,0.36,0.58,0.83,0.71,0.77,1.21,1.5,0.5,0.26,0.24,-0.09,1.85,1.33,2.34,3.49,0.36,1.68,3.22,4.77,4.69,1.65,3.21,4.96,7.06,1.49,8.8,10.01,6.15
EarningsPerShareDiluted / USD/shares,0.13,0.27,0.51,-5.63,0.49,0.74,1.21,0.78,0.54,1.0,1.47,1.73,0.51,0.94,1.18,1.87,0.57,0.38,1.3,1.79,0.37,0.63,1.0,1.19,0.68,1.09,1.12,1.45,0.47,0.58,0.45,1.32,0.35,0.57,0.81,0.69,0.76,1.19,1.47,0.49,0.26,0.24,-0.09,1.81,1.31,2.3,3.41,0.35,1.63,3.15,4.67,4.58,1.61,3.14,4.86,6.9,1.47,8.66,9.86,6.02
EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12063000.0,7667000.0,-20392000.0,-1835000.0,-9688000.0,-31677000.0,0.0,0.0,-6000000.0,-3000000.0,-40000000.0,-11000000.0,-1000000.0,13000000.0,4000000.0,-10000000.0,-3000000.0,-4000000.0,6000000.0,-7000000.0,-7000000.0,-6000000.0,-5000000.0
EffectiveIncomeTaxRateContinuingOperations / pure,,,,-0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.476,0.456,0.504,0.248,0.279,0.324,0.766,0.603,0.71,1.083,0.358,0.296,0.285,0.26,0.782,0.239,0.228,0.225,0.26,0.256,0.266,0.257,0.191,0.176,0.136,0.166,0.352
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate / pure,,,,0.35,,,,0.35,,,,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.257,0.257,0.35,0.35,0.257,0.257,0.35,0.21,0.21,0.21,0.257,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.148,,,,-0.164,,,,0.013,,,,0.168,,,,0.013,,,,-0.033,,,,0.011
EffectiveIncomeTaxRateReconciliationDispositionOfBusiness / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.427,,,,-0.193,,,,-0.099,,,,-0.009,,,,-0.046,,,,-0.04,,,,-0.018
EffectiveIncomeTaxRateReconciliationGiltiPercent / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.137,,,,0.03,,,,0.011,,,,0.008
EffectiveIncomeTaxRateReconciliationNondeductibleExpense / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029,,,,0.059,,,,0.018,,,,0.032,,,,-0.004,,,,0.012,,,,-0.005
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,0.055,,,,0.014,,,,0.022,,,,0.006,,,,-0.005,,,,0.005
EffectiveIncomeTaxRateReconciliationOtherAdjustments / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.069,,,,0.042,,,,0.036,,,,0.02,,,,0.009,,,,-0.002,,,,0.003
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.033,,,,-0.015,,,,-0.017,,,,-0.026,,,,0.002,,,,0.007,,,,0.002
EffectiveIncomeTaxRateReconciliationTaxCredits / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.063,,,,0.028,,,,0.031,,,,0.025,,,,0.004,,,,0.005,,,,0.005
