fact_unit,2017-05-12,2017-08-10,2017-11-09,2018-03-29,2018-05-15,2018-08-10,2018-11-05,2019-02-28,2019-05-07,2019-07-31,2019-10-30,2020-02-19,2020-05-07,2020-08-04,2020-10-29,2021-02-19,2021-04-29,2021-07-29,2021-10-28,2022-02-22,2022-04-28,2022-07-28,2022-10-27,2023-02-22,2023-05-02,2023-07-27,2023-10-26,2024-02-21,2024-05-01,2024-07-25,2024-10-31,2025-02-27,2025-05-01,2025-07-31,2025-10-30
FinanceLeaseLiabilityPaymentsDueYearTwo / USD,,,,,,,,,617000.0,621000.0,621000.0,569000.0,2474000.0,3009000.0,3109000.0,2547000.0,2545000.0,2570000.0,2598000.0,2510000.0,2559000.0,2563000.0,857000.0,843000.0,316000.0,365000.0,621000.0,877000.0,1575000.0,1803000.0,2981000.0,3058000.0,2619000.0,3361000.0,3622000.0
FinanceLeaseLiabilityPaymentsRemainderOfFiscalYear / USD,,,,,,,,,468000.0,316000.0,176000.0,,1905000.0,1533000.0,792000.0,,2427000.0,1684000.0,921000.0,,,,671000.0,,2067000.0,1470000.0,782000.0,,1345000.0,865000.0,830000.0,,2383000.0,1977000.0,1048000.0
FinanceLeaseLiabilityUndiscountedExcessAmount / USD,,,,,,,,,64000.0,59000.0,53000.0,48000.0,630000.0,706000.0,637000.0,558000.0,477000.0,410000.0,344000.0,281000.0,237000.0,315000.0,143000.0,106000.0,107000.0,163000.0,227000.0,342000.0,336000.0,700000.0,958000.0,852000.0,746000.0,958000.0,921000.0
FinanceLeasePrincipalPayments / USD,,,,,,,,,,,,,108000.0,244000.0,379000.0,498000.0,454000.0,1062000.0,1714000.0,498000.0,678000.0,1282000.0,2043000.0,2382000.0,672000.0,1388000.0,2032000.0,2720000.0,664000.0,1347000.0,2101000.0,2642000.0,1249000.0,1825000.0,2633000.0
FinanceLeaseRightOfUseAsset / USD,,,,,,,,,1599000.0,1470000.0,1334000.0,1216000.0,1216000.0,1216000.0,1216000.0,1216000.0,8763000.0,8763000.0,8763000.0,8763000.0,6016000.0,6016000.0,6016000.0,6016000.0,3672000.0,3672000.0,3672000.0,3672000.0,4296000.0,4296000.0,4296000.0,4296000.0,9058000.0,9058000.0,9058000.0
FinanceLeaseRightOfUseAssetAmortization / USD,,,,,,,,,,,,,108000.0,237000.0,374000.0,491000.0,208000.0,921000.0,1628000.0,491000.0,704000.0,1416000.0,2115000.0,2341000.0,685000.0,1380000.0,2055000.0,2825000.0,622000.0,1294000.0,2011000.0,2676000.0,919000.0,1796000.0,3100000.0
FixturesAndEquipmentGross / USD,31988000.0,31988000.0,31988000.0,31988000.0,120528000.0,120528000.0,120528000.0,120528000.0,116546000.0,116546000.0,116546000.0,116546000.0,113370000.0,113370000.0,113370000.0,113370000.0,114616000.0,114616000.0,114616000.0,114616000.0,120003000.0,120003000.0,120003000.0,120003000.0,123494000.0,123494000.0,123494000.0,123494000.0,127536000.0,127536000.0,127536000.0,127536000.0,133858000.0,133858000.0,133858000.0
GainLossOnSaleOfProperties / USD,9192000.0,10212000.0,13178000.0,2272000.0,14321000.0,24483000.0,28239000.0,18590000.0,5502000.0,9443000.0,20955000.0,33896000.0,17572000.0,43744000.0,64556000.0,49682000.0,15200000.0,26367000.0,41473000.0,96336000.0,14484000.0,32403000.0,45450000.0,54594000.0,18026000.0,45534000.0,69486000.0,60008000.0,29671000.0,76459000.0,134448000.0,90699000.0,50498000.0,93765000.0,141531000.0
GeneralAndAdministrativeExpense / USD,15360000.0,30768000.0,49579000.0,79428000.0,58266000.0,76692000.0,104154000.0,69102000.0,27636000.0,52272000.0,73424000.0,167739000.0,26538000.0,42494000.0,58899000.0,98764000.0,14228000.0,28654000.0,46626000.0,74274000.0,16950000.0,36778000.0,56147000.0,63305000.0,17639000.0,36981000.0,57104000.0,75815000.0,17452000.0,37243000.0,59957000.0,74025000.0,23448000.0,44946000.0,66673000.0
Goodwill / USD,,,,0.0,258207000.0,258207000.0,258207000.0,258207000.0,258207000.0,258207000.0,258207000.0,258207000.0,258207000.0,258207000.0,258207000.0,258207000.0,258207000.0,258207000.0,258207000.0,258207000.0,258207000.0,258207000.0,258207000.0,258207000.0,258207000.0,258207000.0,258207000.0,258207000.0,258207000.0,258207000.0,258207000.0,258207000.0,258207000.0,258207000.0,258207000.0
GoodwillImpairmentLoss / USD,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,
HeldToMaturitySecurities / USD,209337000.0,209337000.0,209337000.0,209337000.0,378545000.0,378545000.0,378545000.0,378545000.0,366599000.0,366599000.0,366599000.0,366599000.0,316991000.0,316991000.0,316991000.0,316991000.0,245237000.0,245237000.0,245237000.0,245237000.0,157173000.0,157173000.0,157173000.0,157173000.0,86980000.0,86980000.0,86980000.0,86980000.0,86471000.0,86471000.0,86471000.0,86471000.0,54619000.0,54619000.0,54619000.0
ImpairmentOfRealEstate / USD,0.0,519000.0,1595000.0,1448000.0,1037000.0,1132000.0,1556000.0,2282000.0,603000.0,2274000.0,3570000.0,2231000.0,3253000.0,7329000.0,11289000.0,6709000.0,2471000.0,3913000.0,4202000.0,14210000.0,431000.0,524000.0,650000.0,4578000.0,101000.0,137000.0,238000.0,650000.0,178000.0,259000.0,342000.0,310000.0,60000.0,60000.0,330000.0
IncomeLossFromEquityMethodInvestments / USD,,,,,,,,,,,,,,,,596000.0,0.0,0.0,0.0,0.0,351000.0,362000.0,564000.0,0.0,-2320000.0,-5021000.0,-5870000.0,-1546000.0,-4155000.0,-6185000.0,-11087000.0,-9606000.0,-5138000.0,-10620000.0,-22780000.0
IncomeLossFromEquityMethodInvestmentsNetOfDividendsOrDistributions / USD,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,253000.0,136000.0,214000.0,0.0,-2432000.0,-5611000.0,-7152000.0,-1982000.0,-4949000.0,-7688000.0,-13370000.0,-11433000.0,-5740000.0,-11826000.0,-24644000.0
IncomeTaxesPaid / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26000.0,86000.0,1534000.0,,94000.0,107000.0
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities / USD,13493000.0,30976000.0,54545000.0,-1097000.0,16207000.0,24054000.0,71417000.0,6936000.0,10920000.0,29688000.0,83355000.0,-10294000.0,25002000.0,48771000.0,95748000.0,-26643000.0,-4534000.0,17612000.0,82971000.0,5207000.0,34297000.0,67059000.0,136989000.0,-27040000.0,-15291000.0,50063000.0,139884000.0,32892000.0,45087000.0,65959000.0,185826000.0,-5989000.0,41779000.0,150233000.0,193480000.0
IncreaseDecreaseInOtherOperatingAssets / USD,5992000.0,13837000.0,7010000.0,18407000.0,15906000.0,8564000.0,14611000.0,14531000.0,23390000.0,7668000.0,11695000.0,10605000.0,-304000.0,9823000.0,4218000.0,14083000.0,10787000.0,14288000.0,22300000.0,10890000.0,2803000.0,13843000.0,9950000.0,38012000.0,1059000.0,7419000.0,1953000.0,15095000.0,11033000.0,22801000.0,19466000.0,10887000.0,60793000.0,40780000.0,33325000.0
IncreaseDecreaseInOtherOperatingLiabilities / USD,,,,,,,,,,,,,2271000.0,491000.0,-1815000.0,-8347000.0,932000.0,11462000.0,7852000.0,-408000.0,-2430000.0,-13007000.0,2485000.0,8849000.0,-3497000.0,-11262000.0,9157000.0,-267000.0,7807000.0,5936000.0,31181000.0,-3896000.0,-5004000.0,468000.0,-4660000.0
IncreaseDecreaseInSecurityDeposits / USD,,,,,,2268000.0,2463000.0,5344000.0,3513000.0,5386000.0,4616000.0,3281000.0,1677000.0,3000000.0,28000.0,2306000.0,2373000.0,6413000.0,8084000.0,-1208000.0,2269000.0,4289000.0,5727000.0,10149000.0,2841000.0,6246000.0,8113000.0,7231000.0,1145000.0,1456000.0,4559000.0,10385000.0,-258000.0,-622000.0,29000.0
InterestCostsCapitalized / USD,,,,,,,,,,,,,,,,,,,,,,,,,,3632000.0,5805000.0,2477000.0,451000.0,1038000.0,1779000.0,6899000.0,719000.0,1148000.0,1732000.0
InterestExpenseOperating / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156672000.0,243408000.0,304092000.0,89845000.0,179852000.0,270912000.0
InterestPaidNet / USD,57396000.0,110268000.0,165487000.0,203694000.0,53645000.0,110561000.0,164054000.0,223237000.0,87797000.0,174915000.0,259007000.0,226306000.0,83316000.0,164766000.0,249085000.0,335973000.0,77326000.0,153151000.0,236714000.0,322085000.0,78171000.0,149086000.0,221284000.0,313076000.0,66229000.0,130112000.0,196542000.0,285501000.0,67677000.0,146284000.0,212434000.0,275730000.0,89012000.0,167247000.0,247592000.0
InterestRateCashFlowHedgeGainLossToBeReclassifiedDuringNext12MonthsNet / USD,-16003000.0,-11452000.0,-8094000.0,5324000.0,25678000.0,37388000.0,47621000.0,38710000.0,26384000.0,13131000.0,34007000.0,44887000.0,135646000.0,153198000.0,152334000.0,147020000.0,142444000.0,139696000.0,138119000.0,115770000.0,52632000.0,2160000.0,-44013000.0,64480000.0,57795000.0,79922000.0,82542000.0,57501000.0,63260000.0,56121000.0,24129000.0,25976000.0,17285000.0,13022000.0,8447000.0
InvestmentBuildingAndBuildingImprovements / USD,7091457000.0,7091457000.0,7091457000.0,7091457000.0,13740981000.0,13740981000.0,13740981000.0,13740981000.0,13668533000.0,13668533000.0,13668533000.0,13668533000.0,13747818000.0,13747818000.0,13747818000.0,13747818000.0,14261954000.0,14261954000.0,14261954000.0,14261954000.0,15270443000.0,15270443000.0,15270443000.0,15270443000.0,15900825000.0,15900825000.0,15900825000.0,15900825000.0,16670006000.0,16670006000.0,16670006000.0,16670006000.0,17180308000.0,17180308000.0,17180308000.0
Land / USD,2703388000.0,2703388000.0,2703388000.0,2703388000.0,4646917000.0,4646917000.0,4646917000.0,4646917000.0,4561441000.0,4561441000.0,4561441000.0,4561441000.0,4499346000.0,4499346000.0,4499346000.0,4499346000.0,4539796000.0,4539796000.0,4539796000.0,4539796000.0,4737938000.0,4737938000.0,4737938000.0,4737938000.0,4800110000.0,4800110000.0,4800110000.0,4800110000.0,4881890000.0,4881890000.0,4881890000.0,4881890000.0,4901192000.0,4901192000.0,4901192000.0
LeaseCost / USD,,,,,,,,,,,,,,,,5353000.0,1328000.0,2748000.0,4117000.0,5353000.0,1402000.0,2718000.0,4073000.0,5479000.0,1207000.0,2415000.0,3599000.0,5209000.0,1219000.0,2451000.0,3688000.0,4782000.0,1312000.0,2685000.0,4242000.0
LesseeFinanceLeaseDiscountRate / pure,,,,,,,,,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.052,0.052,0.052,0.052,0.06,0.06,0.06
LesseeOperatingLeaseDiscountRate / pure,,,,,,,,,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.035,0.035,0.035,0.035,0.032,0.032,0.032,0.032,0.033,0.033,0.033,0.033,0.036,0.036,0.036,0.036,0.056,0.056,0.056
LesseeOperatingLeaseLiabilityPaymentsDue / USD,,,,,,,,,18036000.0,17072000.0,15981000.0,14922000.0,14431000.0,15716000.0,16359000.0,17144000.0,16582000.0,16360000.0,15160000.0,14041000.0,13370000.0,13413000.0,12659000.0,15916000.0,14747000.0,13571000.0,12488000.0,11847000.0,10817000.0,30663000.0,29311000.0,28142000.0,30947000.0,33216000.0,47783000.0
LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive / USD,,,,,,,,,1835000.0,1835000.0,1835000.0,463000.0,529000.0,1096000.0,1096000.0,383000.0,668000.0,1038000.0,1035000.0,301000.0,320000.0,500000.0,,429000.0,,,,158000.0,,,,10698000.0,,,
LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths / USD,,,,,,,,,,,,4501000.0,,,,5108000.0,,,,4579000.0,3429000.0,2364000.0,3952000.0,4523000.0,4544000.0,4544000.0,4544000.0,4543000.0,3156000.0,4693000.0,4402000.0,4402000.0,4340000.0,4340000.0,5105000.0
LesseeOperatingLeaseLiabilityPaymentsDueYearFive / USD,,,,,,,,,1565000.0,1565000.0,1565000.0,1409000.0,1530000.0,2084000.0,2500000.0,1415000.0,1540000.0,1751000.0,1718000.0,716000.0,793000.0,1028000.0,,1264000.0,,,,661000.0,,,,2372000.0,,,
LesseeOperatingLeaseLiabilityPaymentsDueYearFour / USD,,,,,,,,,2713000.0,2713000.0,2713000.0,1565000.0,1682000.0,2220000.0,2858000.0,2854000.0,2973000.0,3178000.0,3178000.0,1751000.0,1882000.0,2110000.0,1117000.0,1999000.0,1264000.0,1264000.0,1264000.0,1341000.0,661000.0,2909000.0,2909000.0,2909000.0,2957000.0,2957000.0,4534000.0
LesseeOperatingLeaseLiabilityPaymentsDueYearThree / USD,,,,,,,,,4169000.0,4169000.0,4169000.0,2713000.0,2827000.0,3228000.0,3846000.0,3202000.0,3318000.0,3516000.0,3516000.0,3178000.0,3306000.0,3526000.0,2227000.0,3157000.0,1960000.0,1927000.0,1940000.0,1916000.0,1341000.0,3540000.0,3655000.0,3655000.0,3477000.0,3477000.0,5061000.0
LesseeOperatingLeaseLiabilityPaymentsDueYearTwo / USD,,,,,,,,,4552000.0,4552000.0,4552000.0,4271000.0,4404000.0,4735000.0,4840000.0,4182000.0,4253000.0,4318000.0,4445000.0,3516000.0,3640000.0,3885000.0,3675000.0,4544000.0,3157000.0,3157000.0,3157000.0,3228000.0,2029000.0,4103000.0,4106000.0,4106000.0,4092000.0,4091000.0,5645000.0
LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear / USD,,,,,,,,,3202000.0,2238000.0,1147000.0,,3459000.0,2353000.0,1219000.0,,3830000.0,2559000.0,1268000.0,,,,1188000.0,,3393000.0,2250000.0,1154000.0,,3472000.0,2349000.0,1169000.0,,3519000.0,2596000.0,1299000.0
LesseeOperatingLeaseLiabilityUndiscountedExcessAmount / USD,,,,,,,,,1571000.0,1417000.0,1267000.0,1135000.0,1067000.0,1233000.0,1169000.0,1156000.0,1077000.0,1023000.0,898000.0,785000.0,710000.0,676000.0,599000.0,991000.0,872000.0,762000.0,660000.0,750000.0,722000.0,6877000.0,6549000.0,6238000.0,6977000.0,7645000.0,11501000.0
LessorOperatingLeasePaymentsToBeReceived / USD,,,,,,,,,969020000.0,1105013000.0,1161470000.0,1100907000.0,1180469000.0,1244598000.0,1235485000.0,1156337000.0,1167952000.0,1239134000.0,1309898000.0,1347507000.0,1320541000.0,1390661000.0,1476377000.0,1476348000.0,1477578000.0,1590711000.0,1664883000.0,1653615000.0,1638942000.0,1711418000.0,1775962000.0,1736683000.0,1748001000.0,1749821000.0,1653410000.0
LessorOperatingLeasePaymentsToBeReceivedFiveYears / USD,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,
LessorOperatingLeasePaymentsToBeReceivedFourYears / USD,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LessorOperatingLeasePaymentsToBeReceivedNextTwelveMonths / USD,,,,,,,,,,,,952132000.0,,,,1028387000.0,,,,1174909000.0,306885000.0,550383000.0,888990000.0,1278193000.0,361504000.0,636451000.0,1002245000.0,1410362000.0,416112000.0,703952000.0,1079114000.0,1487130000.0,429118000.0,692885000.0,997647000.0
LessorOperatingLeasePaymentsToBeReceivedRemainderOfFiscalYear / USD,,,,,,,,,773942000.0,645097000.0,378124000.0,,877619000.0,698441000.0,401730000.0,,912745000.0,730963000.0,436559000.0,,999487000.0,785613000.0,470469000.0,,1100965000.0,891844000.0,526668000.0,,1204700000.0,936347000.0,545351000.0,,1302049000.0,1003826000.0,557534000.0
LessorOperatingLeasePaymentsToBeReceivedThereafter / USD,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,
LessorOperatingLeasePaymentsToBeReceivedThreeYears / USD,,,,,,,,,7676000.0,42085000.0,92627000.0,0.0,13304000.0,43571000.0,81892000.0,0.0,9666000.0,39258000.0,89981000.0,553000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LessorOperatingLeasePaymentsToBeReceivedTwoYears / USD,,,,,,,,,187402000.0,417831000.0,690719000.0,148775000.0,289546000.0,502586000.0,751863000.0,127950000.0,245541000.0,468913000.0,783358000.0,172045000.0,14169000.0,54665000.0,116918000.0,198155000.0,15109000.0,62416000.0,135970000.0,243253000.0,18130000.0,71119000.0,151497000.0,249553000.0,16834000.0,53110000.0,98229000.0
Liabilities / USD,7774928000.0,7774928000.0,7774928000.0,7774928000.0,10033763000.0,10033763000.0,10033763000.0,10033763000.0,9694242000.0,9694242000.0,9694242000.0,9694242000.0,9126832000.0,9126832000.0,9126832000.0,9126832000.0,8950149000.0,8950149000.0,8950149000.0,8950149000.0,8699042000.0,8699042000.0,8699042000.0,8699042000.0,8213077000.0,8213077000.0,8213077000.0,8213077000.0,9030532000.0,9030532000.0,9030532000.0,9030532000.0,8908442000.0,8908442000.0,8908442000.0
LiabilitiesAndStockholdersEquity / USD,9732351000.0,9732351000.0,9732351000.0,9732351000.0,18683638000.0,18683638000.0,18683638000.0,18683638000.0,18063428000.0,18063428000.0,18063428000.0,18063428000.0,17392910000.0,17392910000.0,17392910000.0,17392910000.0,17506222000.0,17506222000.0,17506222000.0,17506222000.0,18537846000.0,18537846000.0,18537846000.0,18537846000.0,18536708000.0,18536708000.0,18536708000.0,18536708000.0,19220967000.0,19220967000.0,19220967000.0,19220967000.0,18700951000.0,18700951000.0,18700951000.0
LimitedPartnersCapitalAccountUnitsOutstanding / shares,,,,,9036578.0,9036578.0,9036578.0,9441615.0,5463285.0,5463285.0,5463285.0,3463285.0,3463285.0,3463285.0,,3463285.0,3463285.0,2538285.0,2538285.0,2538285.0,2538285.0,2787395.0,1737395.0,1737395.0,1861950.0,1869483.0,1869483.0,1869483.0,1986509.0,1979009.0,1979009.0,1979009.0,1979009.0,2099937.0,2099937.0
LineOfCredit / USD,,,,0.0,35000000.0,35000000.0,35000000.0,35000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570000000.0,570000000.0,570000000.0
LitigationSettlementAmountAwardedToOtherParty / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19993000.0,19993000.0,,,
LoansPayableToBank / USD,,,,,,,,,,,,,,,,,,,,401095000.0,401313000.0,401313000.0,401313000.0,401313000.0,401530000.0,401530000.0,401530000.0,401530000.0,401515000.0,401515000.0,401515000.0,401515000.0,,,
LongTermDebt / USD,,,,9651662000.0,9668850000.0,9662765000.0,9454919000.0,9249815000.0,9080925000.0,8964965000.0,8655893000.0,8467485000.0,8638805000.0,8351572000.0,8330045000.0,8031504000.0,8022682000.0,8014437000.0,7813137000.0,7998659000.0,7855608000.0,7753931000.0,7753031000.0,7769077000.0,7768053000.0,7765563000.0,8547240000.0,8546052000.0,8544382000.0,8543776000.0,9008903000.0,8202302000.0,8103480000.0,8174505000.0,8230284000.0
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive / USD,,,,996453000.0,996371000.0,996279000.0,995870000.0,995826000.0,995913000.0,1399254000.0,1399124000.0,1398984000.0,1398945000.0,1397969000.0,1398062000.0,1398150000.0,1398238000.0,1697546000.0,2349111000.0,3349003000.0,,,,3678363000.0,,,,3728129000.0,,,,3503046000.0,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths / USD,,,,4449813000.0,,,,2293530000.0,,,,4332457000.0,,,,3837346000.0,,,,2213407000.0,1234593000.0,1227682000.0,1223307000.0,661029000.0,657258000.0,652229000.0,647118000.0,643030000.0,3138163000.0,3133894000.0,630162000.0,0.0,0.0,0.0,0.0
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive / USD,,,,1845000000.0,1845000000.0,1845000000.0,1845000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500000000.0,2500000000.0,2500000000.0,2500000000.0,0.0,,,,994279000.0,,,,750000000.0,,,,725000000.0,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour / USD,,,,35000000.0,15000000.0,0.0,0.0,1845000000.0,1845000000.0,1845000000.0,1845000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500000000.0,0.0,0.0,0.0,0.0,993675000.0,992994000.0,992994000.0,991787000.0,750000000.0,750000000.0,3250000000.0,3070000000.0,725000000.0,0.0,0.0
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree / USD,,,,0.0,914441000.0,3270717000.0,3264822000.0,959578000.0,957229000.0,951092000.0,942911000.0,1845000000.0,1845000000.0,1845000000.0,1845000000.0,0.0,0.0,0.0,0.0,0.0,2500000000.0,2500000000.0,2500000000.0,2500000000.0,0.0,0.0,0.0,0.0,990855000.0,990475000.0,989881000.0,989151000.0,2970000000.0,3765000000.0,3225000000.0
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo / USD,,,,2391962000.0,2390836000.0,3042264000.0,3435683000.0,3244535000.0,3226909000.0,3114333000.0,3846370000.0,938430000.0,1987066000.0,2643677000.0,3767372000.0,345000000.0,1833106000.0,2430171000.0,2836447000.0,0.0,0.0,0.0,0.0,0.0,2500000000.0,2500000000.0,2500000000.0,2500000000.0,0.0,0.0,0.0,0.0,989024000.0,988013000.0,988013000.0
LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear / USD,,,,,3579970000.0,604735000.0,0.0,,2132694000.0,1723047000.0,680384000.0,,3446561000.0,2496623000.0,1346809000.0,,2336218000.0,1429594000.0,184400000.0,,832984000.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0
LossContingencyDamagesAwardedValue / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48000.0,48000.0,,,
MinorityInterest / USD,,,,151790000.0,151790000.0,151790000.0,151790000.0,151790000.0,140075000.0,140075000.0,140075000.0,140075000.0,51656000.0,51656000.0,51656000.0,51656000.0,51248000.0,51248000.0,51248000.0,51248000.0,41062000.0,41062000.0,41062000.0,41062000.0,32289000.0,32289000.0,32289000.0,32289000.0,34464000.0,34464000.0,34464000.0,34464000.0,35745000.0,35745000.0,35745000.0
MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders / USD,,,,61000.0,1037000.0,2033000.0,3025000.0,61000.0,1037000.0,2033000.0,3025000.0,61000.0,1175000.0,1886000.0,2610000.0,4020000.0,534000.0,1068000.0,1603000.0,3074000.0,605000.0,1211000.0,1659000.0,2137000.0,580000.0,1495000.0,1983000.0,2107000.0,491000.0,1346000.0,1860000.0,2397000.0,553000.0,1564000.0,2144000.0
NetCashProvidedByUsedInFinancingActivities / USD,-2519000.0,75060000.0,50398000.0,651581000.0,-188064000.0,-280910000.0,-319516000.0,-71788000.0,-53896000.0,-127601000.0,-404969000.0,-331312000.0,-256783000.0,-455069000.0,-597855000.0,-680805000.0,132571000.0,202937000.0,91366000.0,-838102000.0,-118979000.0,-230850000.0,355378000.0,-146033000.0,-81517000.0,-310635000.0,-450819000.0,658988000.0,-173581000.0,-341150000.0,276016000.0,-574105000.0,-190767000.0,-369488000.0,-108312000.0
NetCashProvidedByUsedInInvestingActivities / USD,-80150000.0,-206449000.0,-298785000.0,-859833000.0,28398000.0,-11961000.0,-82910000.0,-258047000.0,-101998000.0,-189374000.0,-141034000.0,64693000.0,55027000.0,39191000.0,-26571000.0,62993000.0,-80742000.0,-89504000.0,-194375000.0,102226000.0,-122556000.0,-282875000.0,-728310000.0,-425156000.0,-289226000.0,-580684000.0,-756089000.0,-1159558000.0,-69841000.0,-91985000.0,-769596000.0,-814413000.0,-24896000.0,-200200000.0,-492697000.0
NetCashProvidedByUsedInOperatingActivities / USD,77331000.0,156125000.0,247709000.0,197474000.0,76074000.0,169858000.0,270437000.0,256054000.0,130080000.0,310335000.0,513081000.0,262970000.0,193183000.0,375342000.0,590848000.0,561241000.0,177721000.0,395935000.0,625672000.0,662130000.0,240588000.0,470101000.0,782314000.0,696712000.0,235034000.0,552057000.0,903946000.0,907660000.0,317791000.0,598741000.0,1019544000.0,1023587000.0,265585000.0,635382000.0,948997000.0
NetIncomeLoss / USD,-9975000.0,-29641000.0,-51590000.0,-160208000.0,-42391000.0,-36862000.0,-59372000.0,-78239000.0,-17269000.0,-31215000.0,-30195000.0,-105337000.0,20822000.0,59764000.0,93471000.0,-4927000.0,49956000.0,92859000.0,125513000.0,145463000.0,57367000.0,117705000.0,186882000.0,196212000.0,92615000.0,203578000.0,282757000.0,261425000.0,120242000.0,258106000.0,389924000.0,383329000.0,142350000.0,215538000.0,310807000.0
NetIncomeLossAttributableToNoncontrollingInterest / USD,,,,0.0,0.0,0.0,0.0,0.0,-311000.0,-553000.0,-532000.0,-489000.0,347000.0,810000.0,1086000.0,-86000.0,320000.0,595000.0,806000.0,1648000.0,355000.0,705000.0,1023000.0,1237000.0,388000.0,930000.0,1180000.0,1351000.0,342000.0,760000.0,1163000.0,1470000.0,436000.0,679000.0,988000.0
NetIncomeLossAvailableToCommonStockholdersBasic / USD,-25512000.0,-20092000.0,-42837000.0,-9975000.0,-25512000.0,-20092000.0,-42837000.0,-25512000.0,-17491000.0,-31646000.0,-30822000.0,-89073000.0,20716000.0,59549000.0,93165000.0,-5744000.0,49854000.0,92638000.0,125178000.0,145068000.0,57272000.0,117514000.0,186622000.0,195764000.0,92395000.0,203210000.0,282242000.0,261098000.0,120071000.0,257769000.0,389406000.0,382668000.0,142158000.0,215139000.0,310223000.0
NetIncomeLossAvailableToCommonStockholdersDiluted / USD,-25512000.0,-20092000.0,-42837000.0,-89073000.0,-25512000.0,-20092000.0,-42837000.0,,-17491000.0,-31646000.0,-30822000.0,-89073000.0,20716000.0,,93165000.0,-5744000.0,49854000.0,92638000.0,125178000.0,145068000.0,57272000.0,117514000.0,186622000.0,195764000.0,92395000.0,203210000.0,282242000.0,261098000.0,120071000.0,257769000.0,389406000.0,382668000.0,142158000.0,215139000.0,310223000.0
NumberOfReportableSegments / segment,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,1.0,1.0
OperatingLeaseCost / USD,,,,,,,,,981000.0,1897000.0,3037000.0,4059000.0,981000.0,1897000.0,3037000.0,4059000.0,993000.0,2151000.0,3257000.0,4059000.0,1059000.0,2114000.0,3105000.0,4324000.0,835000.0,1666000.0,2466000.0,3970000.0,893000.0,1721000.0,2514000.0,3284000.0,837000.0,1843000.0,3052000.0
OperatingLeaseLeaseIncome / USD,,,,,,,,,423669000.0,856095000.0,1290346000.0,1054456000.0,435500000.0,877082000.0,1320408000.0,1722962000.0,449789000.0,899544000.0,1358728000.0,1764685000.0,474454000.0,965072000.0,1473250000.0,1822828000.0,530199000.0,1084740000.0,1650131000.0,1991722000.0,586515000.0,1183439000.0,1797730000.0,2226641000.0,632097000.0,1269572000.0,1910914000.0
OperatingLeaseLiability / USD,,,,,,,,20000000.0,14118000.0,14118000.0,14118000.0,14118000.0,13787000.0,13787000.0,13787000.0,,,,,13256000.0,12660000.0,12737000.0,13256000.0,13256000.0,14925000.0,14925000.0,14925000.0,14925000.0,11097000.0,11097000.0,11097000.0,11097000.0,21904000.0,21904000.0,21904000.0
