fact_unit,2012-08-10,2012-10-31,2013-03-08,2013-05-08,2013-08-07,2013-11-04,2014-02-28,2014-05-07,2014-08-07,2014-11-05,2015-02-27,2015-05-07,2015-08-06,2015-11-04,2016-02-25,2016-05-06,2016-08-03,2016-11-04,2017-02-28,2017-05-05,2017-08-08,2017-11-06,2018-02-28,2018-05-08,2018-08-08,2018-11-07,2019-02-27,2019-05-03,2019-08-06,2019-10-25,2020-02-20,2020-04-30,2020-07-30,2020-10-29,2021-02-12,2021-04-29,2021-07-29,2021-10-28,2022-02-03,2022-04-28,2022-07-28,2022-10-27,2023-01-31,2023-04-27,2023-07-27,2023-10-26,2024-01-25,2024-05-06,2024-07-25,2024-10-24,2025-01-30,2025-04-23,2025-07-24,2025-10-30
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPosition12MonthsOrLonger / USD,,,,,,,,,,,,,,,,,,,,,,,,,,164429000.0,164429000.0,356413000.0,356413000.0,356413000.0,356413000.0,16264000.0,16264000.0,16264000.0,16264000.0,0.0,,,,,,,,,,41000000.0,26000000.0,26000000.0,32000000.0,16000000.0,26000000.0,18000000.0,18000000.0,18000000.0
DebtSecuritiesAvailableForSaleUnrealizedLossPosition / USD,,,,,,,,,,,,,,,,,,,,,,,,,,1104652000.0,1104652000.0,1083774000.0,1083774000.0,1083774000.0,1083774000.0,296834000.0,296834000.0,296834000.0,296834000.0,637000000.0,637000000.0,637000000.0,637000000.0,3024000000.0,2416000000.0,2416000000.0,2416000000.0,4232000000.0,4232000000.0,4232000000.0,4232000000.0,3731000000.0,3731000000.0,3731000000.0,3731000000.0,2419000000.0,2419000000.0,2419000000.0
DeferredFederalIncomeTaxExpenseBenefit / USD,,,0.0,,,,0.0,,,,-55000.0,,,,0.0,,,,-232000.0,,,,0.0,,,,-4462000.0,,,,-5934000.0,,,,-2026000.0,,,,-3000000.0,,,,-5000000.0,,,,-3000000.0,,,,-1000000.0,,,
DeferredForeignIncomeTaxExpenseBenefit / USD,,,0.0,,,,0.0,,,,-746000.0,,,,-232000.0,,,,-1161000.0,,,,-1604000.0,,,,3860000.0,,,,1056000.0,,,,-31948000.0,,,,-572000000.0,,,,-16000000.0,,,,-28000000.0,,,,17000000.0,,,
DeferredIncomeTaxAssetsNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20642000.0,599633000.0,599633000.0,599633000.0,599633000.0,673000000.0,673000000.0,673000000.0,673000000.0,692000000.0,692000000.0,692000000.0,692000000.0,636000000.0,636000000.0,636000000.0,636000000.0,1508000000.0,1508000000.0,1508000000.0,1508000000.0,1385000000.0,1385000000.0,1385000000.0
DeferredIncomeTaxExpenseBenefit / USD,,,0.0,,,,0.0,,,,-806000.0,,,,-232000.0,,,,-1417000.0,,,,-1604000.0,,,,-1348000.0,,,,-5764000.0,,,,-34351000.0,,,,-576000000.0,,,,-22000000.0,,,,-34000000.0,,,,15000000.0,,,
DeferredStateAndLocalIncomeTaxExpenseBenefit / USD,,,0.0,,,,0.0,,,,-5000.0,,,,0.0,,,,-24000.0,,,,0.0,,,,-746000.0,,,,-886000.0,,,,-377000.0,,,,-1000000.0,,,,-1000000.0,,,,-3000000.0,,,,-1000000.0,,,
DeferredTaxAssetsGross / USD,,,18360000.0,,,,19032000.0,,,,92435000.0,,,,121976000.0,,,,162291000.0,,,,782078000.0,,,,690846000.0,,,,1429321000.0,,,,1688969000.0,,,,1971000000.0,,,,2244000000.0,,,,2145000000.0,,,,1960000000.0,,,
DeferredTaxAssetsInProcessResearchAndDevelopment / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,262000000.0,,,,324000000.0,,,
DeferredTaxAssetsLiabilitiesNet / USD,,,0.0,,,,746000.0,,,,976000.0,,,,2672000.0,,,,3819000.0,,,,10689000.0,,,,18654000.0,,,,18654000.0,,,,595464000.0,,,,666000000.0,,,,683000000.0,,,,626000000.0,,,,1468000000.0,,,
DeferredTaxAssetsNet / USD,,,4531000.0,,,,5762000.0,,,,66640000.0,,,,59537000.0,,,,51980000.0,,,,53208000.0,,,,107611000.0,,,,86340000.0,,,,770373000.0,,,,842000000.0,,,,918000000.0,,,,917000000.0,,,,1764000000.0,,,
DeferredTaxAssetsOperatingLossCarryforwards / USD,,,4182000.0,,,,2647000.0,,,,4306000.0,,,,11537000.0,,,,27570000.0,,,,640312000.0,,,,518620000.0,,,,610314000.0,,,,740141000.0,,,,882000000.0,,,,1061000000.0,,,,605000000.0,,,,257000000.0,,,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic / USD,,,30000000.0,,,,364900000.0,,,,704500000.0,,,,1200000000.0,,,,1700000000.0,,,,2100000000.0,,,,2400000000.0,,,,2900000000.0,,,,3400000000.0,,,,4000000000.0,,,,2000000000.0,,,,470000000.0,,,,46000000.0,,,
DeferredTaxAssetsOperatingLossCarryforwardsStateAndLocal / USD,,,42000000.0,,,,192600000.0,,,,244700000.0,,,,238100000.0,,,,941700000.0,,,,1200000000.0,,,,1300000000.0,,,,1700000000.0,,,,2000000000.0,,,,2300000000.0,,,,1500000000.0,,,,1000000000.0,,,,800000000.0,,,
DeferredTaxAssetsOther / USD,,,1130000.0,,,,1367000.0,,,,2146000.0,,,,3197000.0,,,,12025000.0,,,,13733000.0,,,,14771000.0,,,,103917000.0,,,,91149000.0,,,,103000000.0,,,,126000000.0,,,,159000000.0,,,,167000000.0,,,
DeferredTaxAssetsPropertyPlantAndEquipment / USD,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,594496000.0,,,,577599000.0,,,,636000000.0,,,,587000000.0,,,,553000000.0,,,,552000000.0,,,
DeferredTaxAssetsTaxCreditCarryforwards / USD,,,1357000.0,,,,2342000.0,,,,14871000.0,,,,20908000.0,,,,32824000.0,,,,50559000.0,,,,75879000.0,,,,120594000.0,,,,171856000.0,,,,235000000.0,,,,318000000.0,,,,388000000.0,,,,476000000.0,,,
DeferredTaxAssetsValuationAllowance / USD,,,13829000.0,,,,13270000.0,,,,25795000.0,,,,62439000.0,,,,110311000.0,,,,728870000.0,,,,583235000.0,,,,1342981000.0,,,,918596000.0,,,,1129000000.0,,,,1326000000.0,,,1200000000.0,1228000000.0,,,,196000000.0,,,
DeferredTaxLiabilitiesOther / USD,,,,,,,,,,,0.0,,,,726000.0,,,,4000.0,,,,0.0,,,,1759000.0,,,,67686000.0,,,,73818000.0,,,,70000000.0,,,,94000000.0,,,,129000000.0,,,,41000000.0,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment / USD,,,4531000.0,,,,5016000.0,,,,9608000.0,,,,11144000.0,,,,13103000.0,,,,18914000.0,,,,20708000.0,,,,,,,,,,,,,,,,,,,,,,,,90000000.0,,,
Depreciation / USD,970000.0,1794000.0,369000.0,2000000.0,4874574.0,8800000.0,500000.0,4328693.0,9650337.0,15804511.0,13500000.0,7488873.0,15716641.0,25046000.0,22600000.0,10800000.0,22900000.0,35100000.0,35300000.0,14600000.0,30800000.0,48700000.0,48500000.0,20400000.0,42600000.0,66900000.0,67800000.0,27700000.0,56800000.0,88300000.0,93200000.0,37100000.0,77000000.0,119000000.0,123000000.0,51000000.0,102000000.0,160000000.0,168000000.0,71000000.0,149000000.0,232000000.0,225000000.0,58000000.0,119000000.0,185000000.0,312000000.0,81000000.0,169000000.0,267000000.0,261000000.0,80000000.0,168000000.0,264000000.0
DepreciationDepletionAndAmortization / USD,,,,2046000.0,4872000.0,8841000.0,502000.0,4364000.0,9703000.0,16316000.0,13506000.0,7938000.0,16630000.0,28734000.0,24152000.0,13824000.0,28857000.0,43957000.0,42059000.0,17452000.0,37452000.0,59716000.0,60356000.0,25226000.0,52407000.0,81808000.0,83082000.0,33411000.0,68618000.0,106492000.0,113875000.0,55449000.0,115777000.0,179783000.0,149604000.0,76000000.0,159000000.0,243000000.0,252000000.0,106000000.0,221000000.0,346000000.0,336000000.0,101000000.0,206000000.0,315000000.0,472000000.0,126000000.0,262000000.0,408000000.0,433000000.0,130000000.0,266000000.0,410000000.0
EarningsPerShareBasic / USD/shares,0.05,0.05,-1.31,-0.23,-0.55,-0.49,0.04,,,,,,,,,,,,,,,,,-0.13,,-0.58,,0.06,,-0.19,-0.68,-0.01,-0.07,0.15,-0.15,0.25,0.47,0.53,3.36,0.42,0.71,1.03,0.61,0.38,0.47,0.87,1.16,0.74,5.86,7.04,1.61,1.69,2.97,5.06
EarningsPerShareDiluted / USD/shares,0.04,0.04,-1.31,-0.23,-0.55,-0.49,0.04,,,,,,,,,,,,,,,,,-0.13,,-0.58,,0.06,,-0.19,-0.68,-0.01,-0.07,0.14,-0.15,0.24,0.44,0.5,3.18,0.41,0.7,1.0,0.59,0.37,0.47,0.86,1.13,0.73,5.83,7.0,1.6,1.67,2.93,5.0
EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,-6513000.0,-843000.0,18040000.0,25765000.0,-5945000.0,6491000.0,-7505000.0,-9593000.0,28013000.0,1079000.0,1286000.0,-6439000.0,-15530000.0,-11000000.0,-5000000.0,3000000.0,0.0,-18000000.0,-11000000.0,-21000000.0,25000000.0,-5000000.0,-49000000.0,-61000000.0,-25000000.0,1000000.0,0.0,-4000000.0,-53000000.0,-4000000.0,-13000000.0,-8000000.0
EmployeeRelatedLiabilitiesCurrent / USD,6080000.0,6080000.0,6080000.0,10999000.0,10999000.0,10999000.0,10999000.0,22322000.0,22322000.0,22322000.0,22322000.0,28228000.0,28228000.0,28228000.0,28228000.0,33124000.0,33124000.0,33124000.0,33124000.0,67259000.0,67259000.0,67259000.0,67259000.0,84972000.0,84972000.0,84972000.0,130400000.0,158006000.0,158006000.0,158006000.0,158006000.0,,,,230682000.0,,,,372000000.0,,,,444000000.0,,,,490000000.0,,,,650000000.0,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions / USD,74400000.0,75300000.0,76000000.0,79200000.0,78100000.0,77300000.0,75300000.0,70600000.0,59100000.0,61900000.0,54100000.0,45700000.0,41700000.0,35900000.0,30200000.0,26200000.0,22300000.0,20700000.0,18900000.0,36100000.0,33800000.0,29700000.0,23700000.0,20200000.0,16200000.0,13900000.0,11700000.0,9800000.0,8000000.0,4200000.0,17900000.0,15300000.0,13000000.0,11000000.0,11000000.0,14000000.0,25000000.0,21000000.0,132000000.0,129000000.0,115000000.0,101000000.0,84000000.0,66000000.0,46000000.0,30000000.0,28000000.0,21000000.0,15000000.0,10000000.0,7000000.0,4000000.0,3000000.0,1000000.0
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,
EntityCommonStockSharesOutstanding / shares,123201916.0,123391232.0,131900000.0,134300000.0,136800000.0,138700000.0,141100000.0,143433099.0,145700000.0,148300000.0,150500000.0,153800000.0,156100000.0,159000000.0,161400000.0,162800000.0,164496689.0,166000000.0,168000000.0,169700000.0,170700000.0,172700000.0,174700000.0,176600000.0,177900000.0,179300000.0,180500000.0,184700000.0,187500000.0,188600000.0,189800000.0,190700000.0,191800000.0,195100000.0,196100000.0,197400000.0,198100000.0,199000000.0,200000000.0,200000000.0,201600000.0,202400000.0,203000000.0,203700000.0,204300000.0,205000000.0,205000000.0,205000000.0,206000000.0,206000000.0,206000000.0,207000000.0,208000000.0,208000000.0
EntityPublicFloat / USD,,,765800000.0,,,,2758000000.0,,,,5900000000.0,,,,8500000000.0,,,,7600000000.0,,,,12600000000.0,,,,21000000000.0,,,,37700000000.0,,,,57800000000.0,,,,82900000000.0,,,,73600000000.0,,,,87800000000.0,,,,135000000000.0,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization / USD,,,,,,54000.0,54000.0,985000.0,985000.0,985000.0,985000.0,7629000.0,7629000.0,7629000.0,7629000.0,18834000.0,18834000.0,18834000.0,18834000.0,32737000.0,32737000.0,32737000.0,32737000.0,48038000.0,48038000.0,48038000.0,48038000.0,71643000.0,71643000.0,71643000.0,71643000.0,105220000.0,105220000.0,105220000.0,105220000.0,141000000.0,141000000.0,141000000.0,141000000.0,211000000.0,211000000.0,211000000.0,211000000.0,289000000.0,289000000.0,289000000.0,289000000.0,375000000.0,375000000.0,375000000.0,375000000.0,466000000.0,466000000.0,466000000.0
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive / USD,,,,,,,38000.0,,,,294000.0,,,,875000.0,,,,7258000.0,7329000.0,10934000.0,11070000.0,10938000.0,11482000.0,13638000.0,14193000.0,13230000.0,13247000.0,17623000.0,17750000.0,8228000.0,8150000.0,8119000.0,9190000.0,7136000.0,,,,6000000.0,,,,6000000.0,,,,10000000.0,,,,2000000.0,,,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths / USD,,,,,,,1771000.0,,,,12052000.0,,,,11328000.0,,,,16910000.0,,,,22772000.0,,,,29037000.0,19371000.0,26518000.0,26538000.0,35641000.0,40903000.0,40684000.0,42516000.0,42466000.0,55000000.0,78000000.0,80000000.0,80000000.0,74000000.0,75000000.0,74000000.0,78000000.0,72000000.0,71000000.0,82000000.0,84000000.0,68000000.0,72000000.0,76000000.0,80000000.0,55000000.0,80000000.0,103000000.0
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear / USD,,,,,,,,,,,,,,,,,,,,13503000.0,9502000.0,4769000.0,,17231000.0,12791000.0,6313000.0,,21861000.0,18056000.0,9008000.0,,32167000.0,20883000.0,5259000.0,,44000000.0,40000000.0,21000000.0,,60000000.0,40000000.0,20000000.0,,58000000.0,38000000.0,22000000.0,,64000000.0,44000000.0,22000000.0,,68000000.0,58000000.0,36000000.0
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive / USD,,,,,,,93000.0,,,,9921000.0,,,,459000.0,,,,4170000.0,5458000.0,6665000.0,6871000.0,6974000.0,7066000.0,9101000.0,9403000.0,7739000.0,,,,15809000.0,,,,5228000.0,,,,15000000.0,,,,6000000.0,,,,15000000.0,,,,13000000.0,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour / USD,,,,,,,816000.0,,,,10001000.0,,,,9811000.0,,,,6072000.0,7363000.0,8585000.0,8796000.0,10805000.0,10959000.0,12558000.0,13454000.0,13608000.0,7764000.0,14607000.0,14752000.0,22507000.0,20481000.0,26228000.0,27391000.0,27322000.0,23000000.0,42000000.0,45000000.0,45000000.0,15000000.0,18000000.0,17000000.0,20000000.0,6000000.0,6000000.0,19000000.0,19000000.0,19000000.0,23000000.0,26000000.0,28000000.0,22000000.0,41000000.0,60000000.0
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree / USD,,,,,,,1539000.0,,,,10774000.0,,,,9891000.0,,,,15682000.0,17011000.0,18410000.0,18692000.0,12736000.0,12895000.0,14952000.0,15454000.0,17521000.0,13673000.0,20449000.0,20519000.0,28343000.0,33570000.0,31396000.0,33127000.0,32962000.0,43000000.0,64000000.0,66000000.0,67000000.0,45000000.0,48000000.0,47000000.0,51000000.0,20000000.0,20000000.0,33000000.0,33000000.0,24000000.0,27000000.0,31000000.0,36000000.0,37000000.0,59000000.0,78000000.0
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo / USD,,,,,,,1539000.0,,,,11484000.0,,,,10641000.0,,,,15762000.0,17091000.0,18491000.0,18772000.0,22691000.0,22920000.0,24686000.0,25189000.0,19447000.0,17336000.0,24346000.0,24380000.0,33322000.0,35778000.0,36547000.0,38343000.0,38253000.0,49000000.0,71000000.0,73000000.0,74000000.0,66000000.0,68000000.0,68000000.0,71000000.0,51000000.0,51000000.0,62000000.0,63000000.0,38000000.0,42000000.0,45000000.0,50000000.0,44000000.0,69000000.0,91000000.0
FiniteLivedIntangibleAssetsNet / USD,,,,,,596000.0,596000.0,5796000.0,5796000.0,,54526000.0,,,,43005000.0,,,,65854000.0,67755000.0,72587000.0,68970000.0,86916000.0,82553000.0,87726000.0,84006000.0,100582000.0,93252000.0,121599000.0,112947000.0,143850000.0,171049000.0,163857000.0,155826000.0,153367000.0,221000000.0,310000000.0,302000000.0,287000000.0,266000000.0,257000000.0,234000000.0,232000000.0,212000000.0,191000000.0,242000000.0,224000000.0,224000000.0,220000000.0,214000000.0,209000000.0,230000000.0,319000000.0,391000000.0
ForeignCurrencyTransactionGainLossBeforeTax / USD,,,,,,,,,,,1067000.0,451000.0,1681000.0,2336000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125000000.0,114000000.0
GeneralAndAdministrativeExpense / USD,5962000.0,10471000.0,28810000.0,6427000.0,13246000.0,24441000.0,3417000.0,12279000.0,27604000.0,43783000.0,34117000.0,21631000.0,46545000.0,69985000.0,61790000.0,29392000.0,59776000.0,93357000.0,96245000.0,41237000.0,77308000.0,117393000.0,126604000.0,46251000.0,97777000.0,150242000.0,158936000.0,65063000.0,136158000.0,216851000.0,210533000.0,84456000.0,169898000.0,245540000.0,296027000.0,106000000.0,210000000.0,319000000.0,339000000.0,126000000.0,265000000.0,416000000.0,454000000.0,179000000.0,354000000.0,541000000.0,597000000.0,199000000.0,408000000.0,621000000.0,735000000.0,222000000.0,454000000.0,679000000.0
Goodwill / USD,,,,,,0.0,0.0,8724000.0,8724000.0,8724000.0,8724000.0,55016000.0,55016000.0,55016000.0,55016000.0,55669000.0,55669000.0,55669000.0,55016000.0,82534000.0,82534000.0,82534000.0,55669000.0,128728000.0,128728000.0,128728000.0,82534000.0,148845000.0,148845000.0,148845000.0,128728000.0,156756000.0,156756000.0,156756000.0,148845000.0,241000000.0,241000000.0,241000000.0,157000000.0,777000000.0,777000000.0,777000000.0,241000000.0,824000000.0,824000000.0,824000000.0,777000000.0,1231000000.0,1231000000.0,1231000000.0,824000000.0,1273000000.0,1273000000.0,1273000000.0
GoodwillAcquiredDuringPeriod / USD,,,,,,8218000.0,8218000.0,0.0,,53958000.0,53788000.0,1400000.0,1442000.0,1442000.0,1442000.0,,26695000.0,26695000.0,1442000.0,11159000.0,16159000.0,20281000.0,26695000.0,,18063000.0,18063000.0,39668000.0,,,,26063000.0,54635000.0,54635000.0,73784000.0,2246000.0,126000000.0,551000000.0,533000000.0,74000000.0,,45000000.0,45000000.0,538000000.0,,,413000000.0,68000000.0,,,58000000.0,413000000.0,,434000000.0,473000000.0
GoodwillForeignCurrencyTranslationGainLoss / USD,,,,,,,,,,,,,,,,1695000.0,751000.0,2061000.0,-789000.0,3221000.0,5737000.0,5282000.0,170000.0,-43000.0,-3784000.0,-3658000.0,6526000.0,2339000.0,3627000.0,5057000.0,-5946000.0,-3786000.0,25000.0,1409000.0,5665000.0,-6000000.0,1000000.0,-4000000.0,10000000.0,,-19000000.0,-28000000.0,-2000000.0,,,-33000000.0,-21000000.0,,,2000000.0,-6000000.0,,71000000.0,74000000.0
GrossProfit / USD,35996000.0,58261000.0,27139000.0,26195000.0,60078000.0,96849000.0,25070000.0,53631000.0,119855000.0,189539000.0,139703000.0,85976000.0,193795000.0,306421000.0,269391000.0,135065000.0,302064000.0,481326000.0,433787000.0,211619000.0,456282000.0,711101000.0,676067000.0,312687000.0,638817000.0,1003703000.0,991990000.0,445749000.0,923640000.0,1438879000.0,1418632000.0,602674000.0,1238431000.0,1923471000.0,1986158000.0,823000000.0,1661000000.0,2561000000.0,2664000000.0,1061000000.0,2141000000.0,3303000000.0,3532000000.0,1353000000.0,2716000000.0,4147000000.0,4543000000.0,1658000000.0,3337000000.0,5129000000.0,5672000000.0,2083000000.0,4158000000.0,6371000000.0
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic / USD,,,-29602000.0,,,,5368000.0,,,,-7903000.0,,,,-35901000.0,,,,-109087000.0,,,,-150593000.0,,,,-403161000.0,,,,-61259000.0,,,,-153290000.0,,,,-49000000.0,,,,13000000.0,338000000.0,,,152000000.0,,,,173000000.0,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136000000.0,67000000.0,99000000.0,149000000.0,217000000.0,150000000.0,85000000.0,114000000.0,216000000.0,249000000.0,188000000.0,362000000.0,661000000.0,399000000.0,425000000.0,759000000.0,1275000000.0
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign / USD,,,177000.0,,,,88000.0,,,,-28077000.0,,,,-35296000.0,,,,-66453000.0,,,,-42419000.0,,,,-7258000.0,,,,-52147000.0,,,,114266000.0,,,,116000000.0,,,,137000000.0,,,,97000000.0,,,,226000000.0,,,
IncomeTaxExpenseBenefit / USD,683000.0,852000.0,280000.0,550000.0,198000.0,519000.0,653000.0,564000.0,1303000.0,1966000.0,1368000.0,1167000.0,1828000.0,2430000.0,2511000.0,987000.0,2491000.0,3690000.0,3847000.0,1773000.0,-2868000.0,9000.0,5414000.0,-1227000.0,-3039000.0,-754000.0,3830000.0,-17982000.0,-6085000.0,-7260000.0,3440000.0,-9911000.0,-15147000.0,5025000.0,-12320000.0,0.0,21000000.0,34000000.0,-560000000.0,17000000.0,8000000.0,13000000.0,31000000.0,10000000.0,19000000.0,41000000.0,19000000.0,38000000.0,-832000000.0,-775000000.0,74000000.0,78000000.0,150000000.0,234000000.0
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance / USD,,,11167000.0,,,,-2265000.0,,,,-559000.0,,,,20303000.0,,,,35468000.0,,,,47803000.0,,,,170867000.0,,,,146845000.0,,,,813274000.0,,,,-432000000.0,,,,184000000.0,,55000000.0,142000000.0,169000000.0,,,,-100000000.0,,,
IncomeTaxReconciliationForeignIncomeTaxRateDifferential / USD,,,-13000.0,,,,-23000.0,,,,10967000.0,,,,14310000.0,,,,26169000.0,,,,18681000.0,,,,8020000.0,,,,23532000.0,,,,-41429000.0,,,,-5000000.0,,,,8000000.0,,,,6000000.0,,,,18000000.0,,,
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate / USD,,,-10005000.0,,,,1857000.0,,,,-12234000.0,,,,-24207000.0,,,,-59684000.0,,,,-65624000.0,,,,-139542000.0,,,,-38558000.0,,,,-8195000.0,,,,14000000.0,,,,31000000.0,,,,53000000.0,,,,84000000.0,,,
IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost / USD,,,149000.0,,,,244000.0,,,,3926000.0,,,,3447000.0,,,,9049000.0,,,,13597000.0,,,,-27133000.0,,,,-116953000.0,,,,-93073000.0,,,,-108000000.0,,,,-157000000.0,,,,-160000000.0,,,,7000000.0,,,
IncomeTaxReconciliationOtherAdjustments / USD,,,117000.0,,,,379000.0,,,,-989000.0,,,,535000.0,,,,2231000.0,,,,2865000.0,,,,896000.0,,,,607000.0,,,,,,,,3000000.0,,,,4000000.0,,,,4000000.0,,,,7000000.0,,,
IncomeTaxReconciliationRepatriationOfForeignEarnings / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,96000000.0,,,
IncomeTaxReconciliationStateAndLocalIncomeTaxes / USD,,,-359000.0,,,,122000.0,,,,329000.0,,,,148000.0,,,,95000.0,,,,53000.0,,,,37000.0,,,,64000.0,,,,98000.0,,,,,,,,0.0,,,,0.0,,,,10000000.0,,,
IncomeTaxReconciliationTaxCredits / USD,,,282000.0,,,,150000.0,,,,1056000.0,,,,12529000.0,,,,9481000.0,,,,11961000.0,,,,16452000.0,,,,21038000.0,,,,44695000.0,,,,51000000.0,,,,64000000.0,,,,76000000.0,,,,70000000.0,,,
IncomeTaxesPaidNet / USD,1403000.0,1758000.0,4000.0,,,,0.0,,,,1524000.0,,,,920000.0,,,,12604000.0,,,,3630000.0,,,,4338000.0,,,14936000.0,7899000.0,8109000.0,10560000.0,15856000.0,17507000.0,7000000.0,10000000.0,26000000.0,20000000.0,12000000.0,20000000.0,46000000.0,39000000.0,9000000.0,21000000.0,33000000.0,36000000.0,22000000.0,63000000.0,103000000.0,45000000.0,21000000.0,112000000.0,183000000.0
IncreaseDecreaseInAccountsPayable / USD,1099000.0,1866000.0,912000.0,1433000.0,963000.0,-106000.0,-845000.0,-1471000.0,-125000.0,-408000.0,4887000.0,12075000.0,10976000.0,3892000.0,-252000.0,6000.0,1634000.0,8312000.0,10223000.0,3387000.0,-272000.0,-8625000.0,14785000.0,675000.0,-7860000.0,-11088000.0,-3554000.0,875000.0,-2632000.0,5058000.0,-5504000.0,6562000.0,25093000.0,30088000.0,-4757000.0,21000000.0,38000000.0,2000000.0,21000000.0,89000000.0,75000000.0,39000000.0,-34000000.0,69000000.0,140000000.0,116000000.0,55000000.0,-46000000.0,-90000000.0,-188000000.0,172000000.0,107000000.0,172000000.0,42000000.0
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities / USD,3869000.0,4239000.0,8901000.0,1045000.0,1960000.0,4189000.0,1507000.0,-8959000.0,1000000.0,-1890000.0,24902000.0,-21328000.0,-6206000.0,-11751000.0,16257000.0,-1517000.0,5682000.0,11856000.0,-1305000.0,245735000.0,19733000.0,36282000.0,33187000.0,-18754000.0,-10216000.0,-829000.0,87560000.0,-1336000.0,31720000.0,9350000.0,66526000.0,-36254000.0,11688000.0,-34707000.0,82071000.0,-78000000.0,-36000000.0,-31000000.0,65000000.0,-195000000.0,-111000000.0,-126000000.0,175000000.0,-203000000.0,-165000000.0,-197000000.0,102000000.0,-259000000.0,-104000000.0,-199000000.0,43000000.0,-240000000.0,-91000000.0,-216000000.0
IncreaseDecreaseInContractWithCustomerLiability / USD,,,,,,,,,,,,,,,,,,,,,,,,,,188291000.0,285139000.0,83733000.0,131089000.0,174058000.0,369242000.0,61370000.0,100190000.0,135455000.0,468856000.0,60000000.0,69000000.0,66000000.0,537000000.0,75000000.0,85000000.0,47000000.0,711000000.0,21000000.0,-44000000.0,-156000000.0,960000000.0,40000000.0,-89000000.0,-217000000.0,904000000.0,-10000000.0,-92000000.0,-355000000.0
IncreaseDecreaseInDeferredCharges / USD,-3388000.0,6419000.0,5271000.0,5253000.0,13076000.0,20525000.0,2180000.0,9269000.0,20780000.0,34894000.0,29175000.0,13232000.0,27966000.0,47115000.0,54943000.0,15400000.0,32832000.0,54168000.0,73786000.0,23971000.0,48397000.0,79190000.0,80142000.0,30956000.0,69947000.0,114514000.0,151921000.0,42475000.0,92995000.0,152521000.0,190246000.0,46599000.0,97194000.0,158309000.0,239382000.0,71000000.0,144000000.0,221000000.0,255000000.0,114000000.0,217000000.0,344000000.0,365000000.0,137000000.0,237000000.0,369000000.0,565000000.0,159000000.0,280000000.0,453000000.0,566000000.0,165000000.0,306000000.0,461000000.0
IncreaseDecreaseInDeferredIncomeTaxes / USD,,,0.0,,174000.0,,0.0,,,,746000.0,,,,231000.0,,0.0,0.0,1198000.0,0.0,6426000.0,5095000.0,1282000.0,3291000.0,4751000.0,6055000.0,658000.0,24348000.0,30926000.0,32297000.0,5724000.0,1480000.0,3073000.0,2842000.0,34180000.0,2000000.0,3000000.0,6000000.0,576000000.0,-1000000.0,16000000.0,21000000.0,24000000.0,2000000.0,3000000.0,3000000.0,34000000.0,-7000000.0,904000000.0,874000000.0,-15000000.0,-28000000.0,-52000000.0,-47000000.0
