fact_unit,2010-11-04,2011-02-08,2011-05-10,2011-08-12,2011-11-03,2012-02-07,2012-05-08,2012-08-09,2012-11-06,2013-02-07,2013-05-07,2013-08-08,2013-11-07,2014-02-06,2014-05-09,2014-08-07,2014-11-06,2015-02-05,2015-05-08,2015-08-07,2015-11-05,2016-02-04,2016-05-05,2016-08-09,2016-11-09,2017-02-08,2017-05-10,2017-08-10,2017-11-08,2018-02-08,2018-05-08,2018-08-07,2018-11-06,2019-02-07,2019-05-07,2019-08-06,2019-11-06,2020-01-31,2020-05-08,2020-08-11,2020-10-30,2021-02-02,2021-05-04,2021-08-12,2021-11-03,2022-02-01,2022-05-03,2022-08-12,2022-11-02,2023-02-02,2023-05-02,2023-08-08,2023-11-02,2024-02-01,2024-05-08,2024-08-06,2024-11-05,2025-01-31,2025-05-01,2025-08-05,2025-11-04
DeferredIncomeTaxExpenseBenefit / USD,-2800000.0,-20800000.0,-17500000.0,3400000.0,-1100000.0,-1900000.0,-7700000.0,3400000.0,-4400000.0,-14900000.0,-17000000.0,12800000.0,-5000000.0,-8500000.0,-1300000.0,-8400000.0,400000.0,-3200000.0,-15300000.0,14100000.0,-5200000.0,-11400000.0,-28700000.0,-11600000.0,-8800000.0,-13800000.0,-20600000.0,600000.0,-7800000.0,-8900000.0,-16100000.0,-5900000.0,-5100000.0,-11200000.0,-21500000.0,-14700000.0,-1400000.0,-10000000.0,17400000.0,-9300000.0,7500000.0,-800000.0,9700000.0,-3500000.0,4700000.0,10900000.0,24200000.0,29000000.0,-3000000.0,16400000.0,47700000.0,52000000.0,-9700000.0,-35300000.0,-49500000.0,50700000.0,2200000.0,-39200000.0,-62900000.0,-50800000.0,-17300000.0
DeferredIncomeTaxLiabilities / USD,56200000.0,56200000.0,56200000.0,56200000.0,71300000.0,71300000.0,71300000.0,71300000.0,63200000.0,63200000.0,63200000.0,63200000.0,71200000.0,71200000.0,71200000.0,,62400000.0,62400000.0,62400000.0,62400000.0,61700000.0,61700000.0,61700000.0,139800000.0,61600000.0,61600000.0,61600000.0,144400000.0,,,,171000000.0,,,,126300000.0,,,,163500000.0,,,,213000000.0,,,,517800000.0,,,,572800000.0,,,,632600000.0,,,,631600000.0,
DeferredIncomeTaxLiabilitiesNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58200000.0,52500000.0,42800000.0,82000000.0,57900000.0,57900000.0,57900000.0,57900000.0,86700000.0,86700000.0,86700000.0,86700000.0,126800000.0,126800000.0,126800000.0,126800000.0,400700000.0,400700000.0,400700000.0,400700000.0,446100000.0,446100000.0,446100000.0,446100000.0,391300000.0,391300000.0,391300000.0,391300000.0,277300000.0,277300000.0,277300000.0,277300000.0,261000000.0
DeferredSalesInducementsNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12000000.0,12000000.0,7700000.0,7700000.0,7700000.0,7700000.0,11500000.0,11500000.0,11500000.0,11500000.0,7600000.0,7600000.0,7600000.0,7600000.0,5400000.0
DeferredStateAndLocalIncomeTaxExpenseBenefit / USD,,,,-500000.0,,,,1900000.0,,,,-5700000.0,,,,-2100000.0,,,,-1900000.0,,,,-2500000.0,,,,-3000000.0,,,,1900000.0,,,,-2500000.0,,,,-600000.0,,,,-2900000.0,,,,6500000.0,,,,6200000.0,,,,16600000.0,,,,2200000.0,
DeferredTaxAssetsDerivativeInstruments / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
DeferredTaxAssetsGross / USD,,,,99600000.0,,,,108600000.0,,,,122900000.0,,,,114500000.0,,,,113700000.0,,,,105700000.0,,,,112600000.0,,,,126300000.0,,,,81300000.0,,,,85600000.0,,,,95500000.0,,,,133400000.0,,,,147100000.0,,,,266200000.0,,,,388900000.0,
DeferredTaxAssetsInProcessResearchAndDevelopment / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,90600000.0,,,,162100000.0,
DeferredTaxAssetsNet / USD,,,,83700000.0,,,,96500000.0,,,,108200000.0,,,,102000000.0,,,,102800000.0,,,,96500000.0,,,,102800000.0,,,,117000000.0,,,,77600000.0,,,,82200000.0,,,,88800000.0,,,,123000000.0,,,,136500000.0,,,,255900000.0,,,,378100000.0,
DeferredTaxAssetsOperatingLossCarryforwards / USD,,,,30800000.0,,,,36300000.0,,,,33500000.0,,,,32500000.0,,,,27300000.0,,,,23700000.0,,,,21600000.0,,,,20400000.0,,,,12100000.0,,,,11100000.0,,,,16400000.0,,,,33600000.0,,,,29800000.0,,,,26300000.0,,,,23100000.0,
DeferredTaxAssetsOther / USD,,,,6500000.0,,,,7200000.0,,,,9400000.0,,,,6500000.0,,,,5600000.0,,,,4900000.0,,,,5100000.0,,,,6800000.0,,,,6600000.0,,,,6100000.0,,,,9100000.0,,,,15800000.0,,,,27600000.0,,,,24100000.0,,,,4300000.0,
DeferredTaxAssetsTaxCreditCarryforwards / USD,,,,,,,,1200000.0,,,,1900000.0,,,,4300000.0,,,,4500000.0,,,,5900000.0,,,,4800000.0,,,,4400000.0,,,,5200000.0,,,,7500000.0,,,,7700000.0,,,,11200000.0,,,,13100000.0,,,,11500000.0,,,,6000000.0,
DeferredTaxAssetsTaxDeferredExpense / USD,,,,6000000.0,,,,4900000.0,,,,3400000.0,,,,4100000.0,,,,4900000.0,,,,4300000.0,,,,4000000.0,,,,5600000.0,,,,3500000.0,,,,3200000.0,,,,3100000.0,,,,8200000.0,,,,8700000.0,,,,8200000.0,,,,21400000.0,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits / USD,,,,41400000.0,,,,43200000.0,,,,49600000.0,,,,44900000.0,,,,47500000.0,,,,47300000.0,,,,56000000.0,,,,70300000.0,,,,51700000.0,,,,57600000.0,,,,59100000.0,,,,64700000.0,,,,68000000.0,,,,75800000.0,,,,86500000.0,
DeferredTaxAssetsValuationAllowance / USD,,,,15900000.0,,,,12100000.0,,,,14700000.0,,,,12500000.0,,,,10900000.0,,,,9200000.0,,,,9800000.0,,,,9300000.0,,,,3800000.0,,,,3300000.0,,,,6700000.0,,,,10500000.0,,,,10700000.0,,,,10300000.0,,,,10800000.0,
DeferredTaxLiabilities / USD,,,,107500000.0,,,,151800000.0,,,,151800000.0,,,,156500000.0,,,,146000000.0,,,,43300000.0,,,,41600000.0,,,,54000000.0,,,,48800000.0,,,,81300000.0,,,,124200000.0,,,,394800000.0,,,,436300000.0,,,,376800000.0,,,,253500000.0,
DeferredTaxLiabilitiesDeferredExpense / USD,,,,17700000.0,,,,23900000.0,,,,21600000.0,,,,25100000.0,,,,19900000.0,,,,16900000.0,,,,16500000.0,,,,20200000.0,,,,15500000.0,,,,33600000.0,,,,66500000.0,,,,142500000.0,,,,249500000.0,,,,359100000.0,,,,390600000.0,
DeferredTaxLiabilitiesDerivatives / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,22400000.0,,,,14400000.0,,,,13100000.0,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssets / USD,,,,86000000.0,,,,123900000.0,,,,126400000.0,,,,127000000.0,,,,121800000.0,,,,116400000.0,,,,120300000.0,,,,141400000.0,,,,93400000.0,,,,100900000.0,,,,112800000.0,,,,319100000.0,,,,248000000.0,,,,215900000.0,,,,186400000.0,
DeferredTaxLiabilitiesOther / USD,,,,3800000.0,,,,4000000.0,,,,3800000.0,,,,4400000.0,,,,4300000.0,,,,6500000.0,,,,7600000.0,,,,9400000.0,,,,6200000.0,,,,6800000.0,,,,7000000.0,,,,10900000.0,,,,16700000.0,,,,17300000.0,,,,19100000.0,
DeferredTaxLiabilitiesUndistributedForeignEarnings / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,11100000.0,,,,12200000.0,,,,9500000.0,,,,16300000.0,,,,14700000.0,,,,11500000.0,,,,10400000.0,
DefinedBenefitPlanBenefitObligation / USD,,,,,,,,,,,,,,,,,,,,,,,,23300000.0,,,,28000000.0,,,,33600000.0,,,,39700000.0,,,50800000.0,42800000.0,59800000.0,59800000.0,59800000.0,50800000.0,65900000.0,65900000.0,65900000.0,59800000.0,57000000.0,57000000.0,57000000.0,65900000.0,58600000.0,58600000.0,58600000.0,57000000.0,61600000.0,61600000.0,61600000.0,58600000.0,62600000.0
DefinedBenefitPlanFairValueOfPlanAssets / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41900000.0,41900000.0,54500000.0,54500000.0,54500000.0,54500000.0,62600000.0,62600000.0,62600000.0,62600000.0,55600000.0,55600000.0,55600000.0,55600000.0,57800000.0,57800000.0,57800000.0,57800000.0,61800000.0,61800000.0,61800000.0,61800000.0,66400000.0
DefinedBenefitPlanNetPeriodicBenefitCost / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4300000.0,,,,4900000.0,,,,4400000.0,,,,5200000.0,,,,6100000.0,,,,6200000.0,,,,3800000.0,
DefinedContributionPlanCostRecognized / USD,,,,15900000.0,,,,18200000.0,,,,18800000.0,,,,20400000.0,,,,21600000.0,,,,22100000.0,,,,25300000.0,,,,28500000.0,,,,37000000.0,,,,36300000.0,,,,37800000.0,,,,45100000.0,,,,41600000.0,,,,51100000.0,,,,58100000.0,
DepreciationAmortizationAndAccretionNet / USD,9600000.0,20000000.0,30300000.0,38400000.0,10100000.0,24900000.0,40500000.0,36800000.0,11200000.0,23700000.0,37300000.0,43100000.0,13500000.0,26000000.0,36900000.0,51000000.0,10900000.0,22200000.0,34700000.0,47600000.0,12000000.0,24000000.0,36500000.0,46800000.0,12400000.0,25800000.0,39200000.0,49300000.0,17500000.0,34500000.0,51200000.0,52600000.0,19400000.0,40000000.0,60700000.0,68600000.0,21200000.0,42500000.0,63700000.0,82100000.0,20500000.0,41400000.0,56500000.0,85200000.0,15400000.0,31300000.0,47600000.0,73800000.0,20400000.0,41100000.0,62400000.0,67400000.0,20700000.0,42500000.0,63700000.0,82400000.0,29400000.0,59100000.0,89600000.0,84400000.0,32300000.0
DerivativeAssetsNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101400000.0,101400000.0,101400000.0,101400000.0,66700000.0,66700000.0,66700000.0,66700000.0,59900000.0,59900000.0,59900000.0,59900000.0,
DerivativeLiabilitiesNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24600000.0,24600000.0
DividendsCommonStock / USD,,,,39200000.0,,,,75400000.0,,,,74300000.0,,,,79700000.0,,,,86900000.0,,,,100400000.0,,,,129000000.0,,,,141700000.0,,,127900000.0,155200000.0,56500000.0,112600000.0,168700000.0,170400000.0,61800000.0,123800000.0,185600000.0,224200000.0,66400000.0,132900000.0,199500000.0,247800000.0,74400000.0,149100000.0,223900000.0,266300000.0,85300000.0,170600000.0,256000000.0,298900000.0,94100000.0,188300000.0,282600000.0,341600000.0,102900000.0
DividendsPayableCurrent / USD,,,,18600000.0,18200000.0,18200000.0,18200000.0,18200000.0,19900000.0,19900000.0,19900000.0,19900000.0,21000000.0,21000000.0,21000000.0,21000000.0,24700000.0,24700000.0,24700000.0,24700000.0,31400000.0,31400000.0,31400000.0,31400000.0,34900000.0,34900000.0,34900000.0,34900000.0,37900000.0,37900000.0,37900000.0,37900000.0,42500000.0,42500000.0,42500000.0,42500000.0,55400000.0,55400000.0,55400000.0,55400000.0,62200000.0,62200000.0,62200000.0,62200000.0,66800000.0,66800000.0,66800000.0,66800000.0,75000000.0,75000000.0,75000000.0,75000000.0,85600000.0,85600000.0,85600000.0,85600000.0,93400000.0,93400000.0,93400000.0,93400000.0,103100000.0
EarningsPerShareBasic / USD/shares,0.19,0.44,0.62,1.6,0.11,0.19,0.43,1.4,0.14,0.19,0.33,1.36,0.15,0.28,0.63,1.0,0.37,0.6,1.03,1.74,0.27,0.56,1.01,2.2,0.28,0.62,1.16,2.39,0.28,0.54,1.18,2.6,0.43,0.96,1.89,2.77,0.66,1.09,2.57,3.66,0.49,0.58,2.03,4.16,0.57,1.06,2.48,4.03,0.58,0.98,2.5,4.73,0.43,0.92,2.61,4.62,0.77,1.37,3.18,5.36,0.68
EarningsPerShareDiluted / USD/shares,0.19,0.43,0.61,1.58,0.1,0.18,0.42,1.37,0.13,0.19,0.32,1.32,0.14,0.27,0.62,0.97,0.36,0.58,0.99,1.69,0.26,0.54,0.97,2.12,0.28,0.61,1.13,2.32,0.28,0.52,1.15,2.53,0.42,0.93,1.84,2.7,0.64,1.06,2.51,3.56,0.48,0.56,1.99,4.06,0.56,1.04,2.44,3.95,0.57,0.97,2.46,4.65,0.42,0.91,2.58,4.55,0.76,1.35,3.14,5.3,0.68
EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4100000.0,,-1600000.0,-2300000.0,-1900000.0,-1600000.0,-200000.0,0.0,-400000.0,-1100000.0,5500000.0,6200000.0,9700000.0,-4300000.0,-3100000.0,-4100000.0,-6000000.0,13800000.0,-2300000.0,-5000000.0,-1400000.0,-12200000.0,800000.0,-400000.0,-200000.0,-600000.0,2100000.0
EffectiveIncomeTaxRateContinuingOperations / pure,,,,0.355,0.364,0.361,0.362,0.342,0.363,0.361,0.366,0.363,0.36,0.36,0.36,0.378,0.359,0.357,0.35,0.344,0.35,0.339,0.34,0.335,0.351,0.347,0.334,0.346,0.348,0.344,0.314,0.344,0.328,0.37,0.27,0.331,0.141,0.176,0.208,0.237,0.124,0.112,0.183,0.206,0.106,0.146,0.202,0.202,0.141,0.121,0.177,0.214,0.09,0.152,0.188,0.198,0.195,0.197,0.198,0.207,0.204
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate / pure,,,,0.35,,,,0.35,,,,0.35,,,,0.35,,,,0.35,,,,0.35,,,,0.35,,,,0.35,,,,0.35,,,,0.281,,,,0.21,,,,0.21,,,,0.21,,,,0.21,,,,0.21,
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance / pure,,,,-0.012,,,,-0.028,,,,-0.017,,,,0.016,,,,0.003,,,,-0.002,,,,-0.002,,,,-0.001,,,,-0.001,,,,-0.009,,,,0.001,,,,0.004,,,,0.001,,,,0.0,,,,0.0,
EffectiveIncomeTaxRateReconciliationFdiiAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8800000.0,,,,16600000.0,,,,20200000.0,
EffectiveIncomeTaxRateReconciliationFdiiPercent / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013,,,,0.025,,,,0.025,
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential / pure,,,,-0.005,,,,-0.014,,,,-0.005,,,,-0.028,,,,-0.013,,,,-0.019,,,,-0.012,,,,-0.012,,,,-0.014,,,,-0.004,,,,0.006,,,,0.006,,,,0.007,,,,-0.002,,,,0.003,
EffectiveIncomeTaxRateReconciliationOtherAdjustments / pure,,,,0.005,,,,0.018,,,,0.003,,,,0.016,,,,-0.01,,,,-0.004,,,,-0.003,,,,-0.007,,,,-0.011,,,,-0.001,,,,0.002,,,,0.006,,,,0.01,,,,0.006,,,,0.002,
EffectiveIncomeTaxRateReconciliationShareBasedCompensationExcessTaxBenefitAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1500000.0,3000000.0,18600000.0,0.0,7000000.0,,,-40900000.0,5700000.0,7900000.0,9900000.0,-19300000.0,9300000.0,12800000.0,14600000.0,-15600000.0,4300000.0,11500000.0,13600000.0,-16900000.0,6700000.0,7200000.0,7500000.0,-18100000.0,5000000.0,6200000.0,9500000.0,-10400000.0,3100000.0
EffectiveIncomeTaxRateReconciliationShareBasedCompensationExcessTaxBenefitPercent / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,-0.073,,,,-0.032,,,,-0.027,,,,-0.024,,,,-0.027,,,,-0.013,
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes / pure,,,,0.017,,,,0.016,,,,0.013,,,,0.024,,,,0.014,,,,0.01,,,,0.013,,,,0.015,,,,0.014,,,,0.017,,,,0.02,,,,0.019,,,,0.022,,,,0.036,,,,0.03,
EmployeeRelatedLiabilitiesCurrent / USD,,,,101900000.0,102100000.0,102100000.0,102100000.0,102100000.0,139600000.0,139600000.0,139600000.0,139600000.0,143100000.0,143100000.0,143100000.0,143100000.0,164400000.0,164400000.0,164400000.0,164400000.0,163200000.0,163200000.0,163200000.0,163200000.0,181200000.0,181200000.0,181200000.0,181200000.0,221200000.0,221200000.0,221200000.0,221200000.0,233200000.0,233200000.0,233200000.0,233200000.0,232200000.0,232200000.0,232200000.0,232200000.0,260400000.0,260400000.0,260400000.0,260400000.0,343700000.0,343700000.0,343700000.0,343700000.0,348100000.0,348100000.0,348100000.0,348100000.0,335600000.0,335600000.0,335600000.0,335600000.0,354400000.0,354400000.0,354400000.0,354400000.0,372800000.0
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized / USD,,,,4800000.0,3800000.0,2600000.0,6500000.0,5100000.0,,,,6300000.0,5200000.0,4100000.0,14900000.0,13500000.0,12000000.0,10300000.0,17400000.0,15200000.0,12900000.0,11100000.0,14900000.0,12700000.0,10500000.0,8300000.0,13000000.0,10000000.0,7600000.0,5600000.0,22800000.0,18700000.0,16200000.0,13900000.0,19600000.0,17100000.0,14700000.0,12100000.0,17600000.0,14900000.0,11200000.0,8600000.0,15600000.0,12500000.0,9800000.0,7200000.0,17400000.0,14400000.0,11800000.0,9100000.0,23500000.0,20000000.0,16100000.0,12200000.0,21700000.0,17200000.0,14000000.0,11600000.0,24400000.0,20200000.0,15500000.0
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedShareBasedAwardsOtherThanOptions / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63500000.0,52700000.0,,35300000.0,63200000.0,53900000.0,48900000.0,39700000.0,67700000.0,53800000.0,45600000.0,42400000.0,72500000.0,59700000.0,54400000.0,50200000.0,86400000.0,71200000.0,59600000.0,47600000.0,79800000.0,69300000.0,56900000.0,45700000.0,80300000.0,67100000.0,55900000.0,46600000.0,91800000.0,78300000.0,68100000.0,58700000.0
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense / USD,,,,,2400000.0,5600000.0,8700000.0,,,,,,1700000.0,4900000.0,7900000.0,11300000.0,1800000.0,5500000.0,9400000.0,,3200000.0,7400000.0,11300000.0,,3400000.0,8300000.0,13000000.0,,3000000.0,8100000.0,12300000.0,,3000000.0,7300000.0,11600000.0,,2400000.0,6600000.0,10700000.0,,2600000.0,6600000.0,10600000.0,,2300000.0,6300000.0,10200000.0,,3100000.0,8200000.0,12400000.0,,3600000.0,8300000.0,13300000.0,,2900000.0,7000000.0,10800000.0,,
EntityCommonStockSharesOutstanding / shares,125024994.0,125305862.0,123365338.0,123553696.0,124114673.0,124035298.0,124895180.0,124903708.0,122225214.0,121855102.0,121224636.0,119067195.0,119183091.0,119444309.0,120670338.0,119534357.0,120015339.0,120863258.0,119874874.0,118272854.0,118586135.0,118833877.0,118215334.0,118277847.0,119077599.0,118276050.0,117578067.0,116475417.0,116552497.0,116654180.0,117919879.0,116325160.0,116750513.0,115680778.0,116138903.0,114282728.0,114646129.0,114802549.0,114817479.0,115161503.0,115619479.0,115798817.0,116125688.0,116168325.0,116578068.0,116772573.0,117226832.0,117302388.0,117655323.0,117693016.0,117980540.0,118116862.0,117647038.0,117772219.0,118180477.0,116708830.0,116889364.0,117018687.0,117463440.0,117129320.0,116727559.0
EntityPublicFloat / USD,,,,2723177487.0,,,,2772014819.0,,,,2769467282.0,,,,4677450488.0,,,,5514919514.0,,,,6317208951.0,,,,7774721987.0,,,,10483964277.0,,,,11044292706.0,,,,14072861236.0,,,,17614247984.0,,,,21192402773.0,,,,15676528458.0,,,,24045781479.0,,,,26295879012.0,
EquitySecuritiesWithoutReadilyDeterminableFairValueAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8700000.0,10200000.0,7300000.0,12900000.0,12900000.0,12900000.0,12900000.0,33300000.0,33300000.0,33300000.0,33300000.0,37500000.0,37500000.0,37500000.0,37500000.0,53400000.0,53400000.0,53400000.0,53400000.0,55600000.0,55600000.0,55600000.0,55600000.0,58300000.0,58300000.0,58300000.0,58300000.0,60500000.0
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInEarnings / USD,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,300000.0,,,,4900000.0,,,,600000.0,,,,1100000.0,,,,-3600000.0,,,,-1000000.0,,,,1500000.0,,,,-1100000.0,,,,500000.0,800000.0,800000.0,800000.0,6700000.0,0.0
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityPurchases / USD,,,,,,,,,,,,,,,,,,,,,,,,14500000.0,,,,3600000.0,,,,2800000.0,,,,13500000.0,,,,7900000.0,,,,7000000.0,,,,7300000.0,,,,0.0,,,,0.0,,,,14000000.0,0.0
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilitySettlements / USD,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,400000.0,800000.0,1000000.0,1000000.0,8900000.0,0.0,0.0,-700000.0,700000.0,0.0,0.0,0.0,700000.0,-200000.0,-600000.0,-1000000.0,1000000.0,-1500000.0,-2100000.0,-2300000.0,2600000.0,10700000.0,16700000.0,17500000.0,17500000.0,4900000.0,4900000.0,5200000.0,10400000.0,0.0,0.0,0.0,0.0,0.0,5200000.0,5200000.0,5200000.0,0.0
FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue / USD,,,,,,,,,,,,,,,,,,,,0.0,1300000.0,1300000.0,1300000.0,1300000.0,15700000.0,15700000.0,15700000.0,15700000.0,5500000.0,5500000.0,5500000.0,5500000.0,6700000.0,6700000.0,6700000.0,6700000.0,18600000.0,18600000.0,18600000.0,18600000.0,28400000.0,28400000.0,28400000.0,28400000.0,33100000.0,33100000.0,33100000.0,33100000.0,23200000.0,23200000.0,23200000.0,23200000.0,12900000.0,12900000.0,12900000.0,12900000.0,12000000.0,12000000.0,12000000.0,12000000.0,14000000.0
FiniteLivedIntangibleAssetsAccumulatedAmortization / USD,,,,59500000.0,,,,81300000.0,,,,97900000.0,,,,127400000.0,,,,157200000.0,,,,183700000.0,,,,227800000.0,,,,313600000.0,,,,377700000.0,,,,482500000.0,,,,624400000.0,,,,811800000.0,,,,1083600000.0,,,,1082900000.0,,,,1342000000.0,
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive / USD,,,,,,,,16000000.0,,,,12700000.0,,,,6200000.0,,,,47700000.0,,,,41700000.0,,,,116500000.0,,,,83700000.0,,,,77200000.0,,,,54800000.0,,,,189600000.0,,,,72600000.0,,,,466700000.0,,,,443200000.0,,,,498200000.0,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths / USD,,,,,,,,,,,,,,,,,,,,42600000.0,,,,53900000.0,,,,93400000.0,,,,104900000.0,,,,128200000.0,,,,150500000.0,,,,298100000.0,,,,266000000.0,,,,284500000.0,,,,276000000.0,,,,272800000.0,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive / USD,,,,,,,,18800000.0,,,,17100000.0,,,,17500000.0,,,,19100000.0,,,,19000000.0,,,,48700000.0,,,,50700000.0,,,,61200000.0,,,,65000000.0,,,,197000000.0,,,,102100000.0,,,,116100000.0,,,,45200000.0,,,,64500000.0,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour / USD,,,,,,,,21600000.0,,,,20400000.0,,,,22500000.0,,,,21600000.0,,,,25100000.0,,,,69200000.0,,,,66200000.0,,,,76000000.0,,,,84900000.0,,,,219500000.0,,,,187300000.0,,,,129000000.0,,,,125100000.0,,,,79800000.0,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree / USD,,,,,,,,25600000.0,,,,23900000.0,,,,27800000.0,,,,29200000.0,,,,29900000.0,,,,76300000.0,,,,89600000.0,,,,95100000.0,,,,103300000.0,,,,248800000.0,,,,210100000.0,,,,219000000.0,,,,164100000.0,,,,170000000.0,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo / USD,,,,,,,,32800000.0,,,,28900000.0,,,,32400000.0,,,,35500000.0,,,,40500000.0,,,,82300000.0,,,,99000000.0,,,,118500000.0,,,,125200000.0,,,,272000000.0,,,,238900000.0,,,,251800000.0,,,,253500000.0,,,,192200000.0,
FiniteLivedIntangibleAssetsGross / USD,,,,105600000.0,,,,228500000.0,,,,241200000.0,,,,248000000.0,,,,287200000.0,,,,379400000.0,,,,438000000.0,,,,800000000.0,,,,871800000.0,,,,1038700000.0,,,,1208100000.0,,,,2236800000.0,,,,2160700000.0,,,,2550200000.0,,,,2649200000.0,
FiniteLivedIntangibleAssetsNet / USD,,,,46100000.0,,,,147200000.0,,,,143300000.0,,,,120600000.0,,,,130000000.0,,,,195700000.0,,,,210300000.0,,,,486400000.0,,,,494100000.0,,,,556200000.0,,,,583800000.0,,,,1425000000.0,,,,1077100000.0,,,,1467200000.0,,,,1307200000.0,
Goodwill / USD,509500000.0,509500000.0,509500000.0,481800000.0,735600000.0,735600000.0,735600000.0,509500000.0,780000000.0,780000000.0,780000000.0,780000000.0,778400000.0,778400000.0,778400000.0,778400000.0,856100000.0,856100000.0,856100000.0,856100000.0,970500000.0,970500000.0,970500000.0,970500000.0,999300000.0,999300000.0,999300000.0,999300000.0,1159300000.0,1159300000.0,1159300000.0,1159300000.0,1254900000.0,1254900000.0,1254900000.0,1254900000.0,1500000000.0,1500000000.0,1500000000.0,1500000000.0,1674500000.0,1674500000.0,1674500000.0,1674500000.0,3720100000.0,3720100000.0,3720100000.0,3720100000.0,3484900000.0,3484900000.0,3484900000.0,3484900000.0,3461600000.0,3461600000.0,3461600000.0,3461600000.0,3469400000.0,3469400000.0,3469400000.0,3469400000.0,3609600000.0
GoodwillAcquiredDuringPeriod / USD,,,,33300000.0,,,,213600000.0,,,,64000000.0,,,,70100000.0,,,,70100000.0,,,,124000000.0,,,,37500000.0,,,,175500000.0,,,,88200000.0,,,,247700000.0,,,,201500000.0,,,,1958200000.0,,,,10100000.0,,,,0.0,,,,41800000.0,
GoodwillForeignCurrencyTranslationGainLoss / USD,,,,,,,,,,,,,,,,,,,,,,,,-9600000.0,,,,-6300000.0,,,,-14900000.0,,,,7400000.0,,,,-10000000.0,,,,-18100000.0,,,,87700000.0,,,,-243100000.0,,,,-23300000.0,,,,-34000000.0,
GoodwillGross / USD,,,,,,,,,,,,735600000.0,,,,780000000.0,,,,778400000.0,,,,856100000.0,,,,970500000.0,,,,999300000.0,,,,1159300000.0,,,,1254900000.0,,,,1500000000.0,,,,1674500000.0,,,,3720100000.0,,,,3484900000.0,,,,3461600000.0,
GoodwillImpairedAccumulatedImpairmentLoss / USD,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,
GoodwillImpairmentLoss / USD,,,,29300000.0,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,
