fact_unit,2009-12-10,2010-03-10,2010-06-10,2010-09-29,2010-12-09,2011-03-09,2011-06-09,2011-09-28,2011-12-07,2012-03-07,2012-06-06,2012-09-27,2012-12-05,2013-03-07,2013-06-05,2013-09-26,2013-12-05,2014-03-06,2014-06-04,2014-09-24,2014-12-11,2015-03-11,2015-06-11,2015-09-29,2015-12-10,2016-03-10,2016-06-07,2016-09-22,2016-12-07,2017-03-09,2017-06-08,2017-09-27,2017-12-08,2018-03-05,2018-06-05,2018-09-27,2018-12-06,2019-03-06,2019-06-05,2019-09-26,2019-12-04,2020-03-04,2020-06-03,2020-09-24,2020-12-09,2021-03-10,2021-06-09,2021-09-23,2021-12-08,2022-03-09,2022-06-08,2022-09-22,2022-12-07,2023-03-08,2023-06-07,2023-09-21,2023-12-06,2024-03-06,2024-06-05,2024-09-19,2024-12-04,2025-03-05,2025-06-02,2025-09-18
DeferredFederalIncomeTaxExpenseBenefit / USD,,,,,,,,142000000.0,,,,38000000.0,,,,44000000.0,,,,31000000.0,,,,-58000000.0,61000000.0,,,56000000.0,,,,-47000000.0,,,,-17000000.0,,,,97000000.0,,,,-26000000.0,,,,19000000.0,,,,-12000000.0,,,,102000000.0,,,,29000000.0,,,,-8000000.0
DeferredForeignIncomeTaxExpenseBenefit / USD,,,,,,,,-7000000.0,,,,15000000.0,,,,-2000000.0,,,,-1000000.0,,,,0.0,14000000.0,,,-9000000.0,,,,-3000000.0,,,,-13000000.0,,,,11000000.0,,,,-12000000.0,,,,-3000000.0,,,,1000000.0,,,,2000000.0,,,,-2000000.0,,,,1000000.0
DeferredIncomeTaxExpenseBenefit / USD,29000000.0,53000000.0,137000000.0,29000000.0,48000000.0,58000000.0,44000000.0,144000000.0,30000000.0,77000000.0,66000000.0,54000000.0,27000000.0,46000000.0,64000000.0,40000000.0,-2000000.0,-13000000.0,-10000000.0,32000000.0,,,,-64000000.0,76000000.0,,,50000000.0,,,,-49000000.0,,,,-30000000.0,,,,110000000.0,,,,-24000000.0,,,,23000000.0,,,,-7000000.0,,,,137000000.0,,,,21000000.0,,,,-5000000.0
DeferredIncomeTaxLiabilities / USD,,,,,,,,,,,,,,,,773000000.0,,,,852000000.0,,,,858000000.0,857000000.0,,,864000000.0,,,,926000000.0,,,,896000000.0,,,,1245000000.0,,,,1229000000.0,,,,1247000000.0,,,,1328000000.0,,,,1322000000.0,,,,1337000000.0,,,,1743000000.0
DeferredIncomeTaxLiabilitiesNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,924000000.0,924000000.0,914000000.0,914000000.0,914000000.0,914000000.0,1051000000.0,1051000000.0,1051000000.0,1051000000.0,1074000000.0,1074000000.0,1074000000.0,1074000000.0,1067000000.0,1067000000.0,1067000000.0,1067000000.0,1426000000.0,1426000000.0,1426000000.0,1426000000.0
DeferredIncomeTaxesAndTaxCredits / USD,,,,,,,,,,,,,,,,46000000.0,,,,45000000.0,43000000.0,13000000.0,20000000.0,-171000000.0,-31000000.0,18000000.0,28000000.0,38000000.0,-35000000.0,-14000000.0,4000000.0,-49000000.0,19000000.0,0.0,11000000.0,-30000000.0,41000000.0,-106000000.0,-192000000.0,93000000.0,17000000.0,-40000000.0,50000000.0,-133000000.0,-9000000.0,32000000.0,35000000.0,14000000.0,25000000.0,69000000.0,99000000.0,-6000000.0,20000000.0,31000000.0,39000000.0,137000000.0,3000000.0,2000000.0,-2000000.0,21000000.0,7000000.0,6000000.0,13000000.0,-5000000.0
DeferredStateAndLocalIncomeTaxExpenseBenefit / USD,,,,,,,,9000000.0,,,,1000000.0,,,,-2000000.0,,,,2000000.0,,,,-6000000.0,1000000.0,,,3000000.0,,,,1000000.0,,,,0.0,,,,2000000.0,,,,14000000.0,,,,7000000.0,,,,4000000.0,,,,33000000.0,,,,-6000000.0,,,,2000000.0
DeferredTaxAssetsCapitalLossCarryforwards / USD,,,,,,,,101000000.0,,,,122000000.0,,,,117000000.0,,,,104000000.0,,,,112000000.0,112000000.0,,,85000000.0,,,,88000000.0,,,,92000000.0,,,,88000000.0,,,,287000000.0,,,,95000000.0,,,,117000000.0,,,,115000000.0,,,,114000000.0,,,,24000000.0
DeferredTaxAssetsGross / USD,,,,,,,,697000000.0,,,,689000000.0,,,,770000000.0,,,,649000000.0,,,,588000000.0,588000000.0,,,620000000.0,,,,689000000.0,,,,562000000.0,,,,413000000.0,,,,731000000.0,,,,456000000.0,,,,420000000.0,,,,381000000.0,,,,401000000.0,,,,348000000.0
DeferredTaxAssetsInProcessResearchAndDevelopment / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,15000000.0,,,,34000000.0
DeferredTaxAssetsNet / USD,,,,,,,,574000000.0,,,,533000000.0,,,,628000000.0,,,,501000000.0,,,,437000000.0,437000000.0,,,498000000.0,,,,571000000.0,,,,442000000.0,,,,280000000.0,,,,304000000.0,,,,334000000.0,,,,278000000.0,,,,250000000.0,,,,272000000.0,,,,319000000.0
DeferredTaxAssetsOperatingLossCarryforwards / USD,,,,,,,,67000000.0,,,,84000000.0,,,,69000000.0,,,,95000000.0,,,,49000000.0,49000000.0,,,44000000.0,,,,37000000.0,,,,36000000.0,,,,65000000.0,,,,43000000.0,,,,31000000.0,,,,24000000.0,,,,13000000.0,,,,10000000.0,,,,7000000.0
DeferredTaxAssetsOther / USD,,,,,,,,76000000.0,,,,83000000.0,,,,79000000.0,,,,73000000.0,,,,70000000.0,70000000.0,,,101000000.0,,,,113000000.0,,,,95000000.0,,,,92000000.0,,,,82000000.0,,,,65000000.0,,,,61000000.0,,,,52000000.0,,,,56000000.0,,,,55000000.0
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits / USD,,,,,,,,319000000.0,,,,307000000.0,,,,311000000.0,,,,316000000.0,,,,294000000.0,294000000.0,,,298000000.0,,,,266000000.0,,,,241000000.0,,,,144000000.0,,,,157000000.0,,,,144000000.0,,,,127000000.0,,,,119000000.0,,,,112000000.0,,,,113000000.0
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsPensions / USD,,,,,,,,134000000.0,,,,93000000.0,,,,194000000.0,,,,61000000.0,,,,63000000.0,63000000.0,,,92000000.0,,,,185000000.0,,,,98000000.0,,,,24000000.0,,,,46000000.0,,,,58000000.0,,,,38000000.0,,,,28000000.0,,,,25000000.0,,,,24000000.0
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63000000.0,,,,53000000.0,,,,54000000.0,,,,69000000.0,,,,91000000.0
DeferredTaxAssetsValuationAllowance / USD,,,,,,,,123000000.0,,,,156000000.0,,,,-142000000.0,,,,148000000.0,,,,151000000.0,151000000.0,,,122000000.0,,,,118000000.0,,,,120000000.0,,,,133000000.0,,,,427000000.0,,,,122000000.0,,,,142000000.0,,,,131000000.0,,,,129000000.0,,,,29000000.0
DeferredTaxLiabilities / USD,,,,,,,,683000000.0,,,,741000000.0,,,,145000000.0,,,,351000000.0,,,,421000000.0,420000000.0,,,366000000.0,,,,355000000.0,,,,454000000.0,,,,965000000.0,,,,925000000.0,,,,913000000.0,,,,1050000000.0,,,,1072000000.0,,,,1065000000.0,,,,1424000000.0
DeferredTaxLiabilitiesGoodwillAndIntangibleAssets / USD,,,,,,,,449000000.0,,,,474000000.0,,,,474000000.0,,,,484000000.0,,,,541000000.0,541000000.0,,,541000000.0,,,,541000000.0,,,,521000000.0,,,,868000000.0,,,,877000000.0,,,,856000000.0,,,,869000000.0,,,,870000000.0,,,,881000000.0,,,,1260000000.0
DeferredTaxLiabilitiesLeasingArrangements / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63000000.0,,,,53000000.0,,,,54000000.0,,,,69000000.0,,,,86000000.0
DeferredTaxLiabilitiesOther / USD,,,,,,,,13000000.0,,,,14000000.0,,,,20000000.0,,,,66000000.0,,,,17000000.0,16000000.0,,,17000000.0,,,,23000000.0,,,,20000000.0,,,,35000000.0,,,,16000000.0,,,,9000000.0,,,,9000000.0,,,,9000000.0,,,,8000000.0,,,,10000000.0
DeferredTaxLiabilitiesPrepaidExpenses / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,45000000.0,,,,35000000.0,,,,39000000.0,,,,34000000.0
DeferredTaxLiabilitiesPropertyPlantAndEquipment / USD,,,,,,,,221000000.0,,,,253000000.0,,,,279000000.0,,,,302000000.0,,,,300000000.0,300000000.0,,,306000000.0,,,,362000000.0,,,,355000000.0,,,,342000000.0,,,,336000000.0,,,,319000000.0,,,,352000000.0,,,,354000000.0,,,,340000000.0,,,,353000000.0
DefinedBenefitPensionPlanLiabilitiesNoncurrent / USD,,,,,,,,500000000.0,,,,319000000.0,,,,618000000.0,,,,190000000.0,,,,170000000.0,170000000.0,,,233000000.0,,,,501000000.0,,,,261000000.0,,,,141000000.0,,,,,,,,,,,,142000000.0,,,,107000000.0,,,,95000000.0,,,,93000000.0
DefinedBenefitPlanAssetsForPlanBenefitsNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8000000.0,,,,61000000.0,,,,21000000.0,,,,10000000.0,,,,190000000.0,,,,146000000.0,,,,164000000.0,,,,143000000.0
DefinedBenefitPlanAssetsTransferredToFromPlan / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-241000000.0,,,,-241000000.0,,,,-241000000.0
DefinedBenefitPlanFairValueOfPlanAssets / USD,,,,,,,,1415000000.0,,,,2059000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2120000000.0,,,,2220000000.0,,,,1763000000.0,,,,1316000000.0,,,,1307000000.0
DefinedBenefitPlanRecognizedNetGainLossDueToSettlements1 / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,-28000000.0,,1000000.0,11000000.0,-43000000.0,,,,,,,,,4000000.0,,,,4000000.0,,,,4000000.0
DefinedBenefitPlanSettlementsBenefitObligation / USD,,,,,,,,21000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245000000.0,,,,245000000.0,,,,245000000.0
DefinedContributionPlanCostRecognized / USD,,,,,,,,18000000.0,,,,,,,,,,,,24000000.0,,,,27000000.0,27000000.0,,,29000000.0,,,,31000000.0,,,,33000000.0,,,,31000000.0,,,,42000000.0,,,,52000000.0,,,,62000000.0,,,,64000000.0,,,,69000000.0,,,,73000000.0
DefinedContributionPlanEmployerMatchingContributionPercent / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,0.04,,,,0.04,,,,0.04,,,,0.04,,,,0.04,,,,0.04
DefinedContributionPlanEmployerMatchingContributionPercentOfMatch / pure,,,,,,,,,,,,,,,,,,,,0.6,,,,0.6,0.6,,,0.6,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,1.0,,,,1.0,,,,1.0,,,,1.0
Depreciation / USD,,,,,,,,264000000.0,,,,251000000.0,,,,265000000.0,,,,258000000.0,,,,393000000.0,393000000.0,,,287000000.0,,,,286000000.0,,,,288000000.0,,,,299000000.0,,,,360000000.0,,,,389000000.0,,,,285000000.0,,,,275000000.0,,,,296000000.0,,,,339000000.0
DepreciationDepletionAndAmortization / USD,66000000.0,133000000.0,195000000.0,294000000.0,60000000.0,122000000.0,185000000.0,264000000.0,65000000.0,129000000.0,194000000.0,251000000.0,63000000.0,124000000.0,189000000.0,268000000.0,98000000.0,219000000.0,318000000.0,262000000.0,74000000.0,148000000.0,222000000.0,407000000.0,407000000.0,149000000.0,223000000.0,305000000.0,74000000.0,152000000.0,228000000.0,303000000.0,77000000.0,154000000.0,234000000.0,308000000.0,82000000.0,161000000.0,266000000.0,318000000.0,122000000.0,241000000.0,349000000.0,394000000.0,81000000.0,162000000.0,241000000.0,446000000.0,76000000.0,154000000.0,233000000.0,328000000.0,83000000.0,166000000.0,251000000.0,317000000.0,91000000.0,176000000.0,284000000.0,337000000.0,96000000.0,192000000.0,298000000.0,387000000.0
DerivativeAssetFairValueAfterOffsetAndDeductionSubjectToMasterNettingArrangement / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000000.0,10000000.0
DerivativeAssetFairValueOffsetAgainstCollateralNetOfNotSubjectToMasterNettingArrangementPolicyElection / USD,,,,,,,,,,,,,,,,,,,,,,,,,,41000000.0,41000000.0,,1000000.0,1000000.0,1000000.0,,,,,,,,,,,,,,,,8000000.0,,56000000.0,56000000.0,56000000.0,,8000000.0,8000000.0,8000000.0,,15000000.0,15000000.0,15000000.0,,10000000.0,10000000.0,,
DerivativeAssetNotOffsetPolicyElectionDeduction / USD,,,,,,,,,,,,,,,,,,,,,,,,,,13000000.0,13000000.0,,4000000.0,4000000.0,4000000.0,,,,,,,,,,,,,,,,4000000.0,,1000000.0,1000000.0,1000000.0,,17000000.0,17000000.0,17000000.0,,5000000.0,5000000.0,5000000.0,5000000.0,1000000.0,1000000.0,1000000.0,1000000.0
DerivativeAssets / USD,,,,,,,,,,,,,,,,,24000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12000000.0,,57000000.0,57000000.0,57000000.0,,25000000.0,25000000.0,25000000.0,,20000000.0,20000000.0,20000000.0,,11000000.0,11000000.0,11000000.0,
DerivativeFairValueOfDerivativeAsset / USD,,,,,,,69000000.0,69000000.0,37000000.0,37000000.0,37000000.0,37000000.0,45000000.0,45000000.0,45000000.0,45000000.0,32000000.0,32000000.0,32000000.0,32000000.0,15000000.0,15000000.0,15000000.0,15000000.0,15000000.0,54000000.0,54000000.0,54000000.0,5000000.0,5000000.0,5000000.0,5000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,5000000.0,5000000.0,5000000.0,5000000.0,12000000.0,12000000.0,12000000.0,12000000.0,57000000.0,57000000.0,57000000.0,57000000.0,25000000.0,25000000.0,25000000.0,25000000.0,20000000.0,20000000.0,20000000.0,20000000.0,11000000.0,11000000.0,11000000.0,11000000.0
DerivativeFairValueOfDerivativeAssetAmountOffsetAgainstCollateral / USD,,,,,,,,,,,,,,,,,,,24000000.0,24000000.0,11000000.0,11000000.0,11000000.0,11000000.0,11000000.0,,,41000000.0,,,,1000000.0,7000000.0,7000000.0,7000000.0,7000000.0,7000000.0,7000000.0,7000000.0,7000000.0,3000000.0,3000000.0,3000000.0,3000000.0,8000000.0,8000000.0,,8000000.0,,,,56000000.0,,,,8000000.0,,,,15000000.0,,,,
DerivativeFairValueOfDerivativeLiability / USD,,,,,43000000.0,43000000.0,43000000.0,43000000.0,143000000.0,143000000.0,143000000.0,143000000.0,83000000.0,83000000.0,83000000.0,83000000.0,36000000.0,36000000.0,36000000.0,36000000.0,23000000.0,23000000.0,23000000.0,23000000.0,23000000.0,20000000.0,20000000.0,20000000.0,60000000.0,60000000.0,60000000.0,60000000.0,44000000.0,44000000.0,44000000.0,44000000.0,6000000.0,6000000.0,6000000.0,6000000.0,10000000.0,10000000.0,10000000.0,10000000.0,11000000.0,11000000.0,11000000.0,11000000.0,3000000.0,3000000.0,3000000.0,3000000.0,34000000.0,34000000.0,34000000.0,34000000.0,6000000.0,6000000.0,6000000.0,6000000.0,16000000.0,16000000.0,16000000.0,16000000.0
DerivativeFairValueOfDerivativeLiabilityAmountOffsetAgainstCollateral / USD,,,,,,,,,,,,,,,,,,,28000000.0,28000000.0,19000000.0,19000000.0,19000000.0,19000000.0,19000000.0,,,7000000.0,,,,56000000.0,41000000.0,41000000.0,41000000.0,41000000.0,3000000.0,3000000.0,3000000.0,3000000.0,8000000.0,8000000.0,8000000.0,8000000.0,7000000.0,7000000.0,,7000000.0,,,,2000000.0,,,,17000000.0,,,,1000000.0,,,,
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet / USD,,,,,-26000000.0,-13000000.0,-12000000.0,-11000000.0,-35000000.0,-30000000.0,-83000000.0,-81000000.0,20000000.0,36000000.0,38000000.0,68000000.0,-6000000.0,-14000000.0,16000000.0,49000000.0,-18000000.0,13000000.0,15000000.0,-4000000.0,-4000000.0,37000000.0,36000000.0,4000000.0,2000000.0,1000000.0,-4000000.0,-45000000.0,-2000000.0,-9000000.0,6000000.0,-1000000.0,0.0,7000000.0,23000000.0,0.0,-4000000.0,-4000000.0,-6000000.0,24000000.0,3000000.0,9000000.0,-26000000.0,-3000000.0,1000000.0,17000000.0,43000000.0,-8000000.0,10000000.0,19000000.0,25000000.0,61000000.0,11000000.0,13000000.0,-5000000.0,-11000000.0,-15000000.0,-1000000.0,13000000.0,31000000.0
DerivativeLiabilities / USD,,,,,,,,,,,,,,,,,28000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11000000.0,,3000000.0,3000000.0,3000000.0,,34000000.0,34000000.0,34000000.0,,6000000.0,6000000.0,6000000.0,,16000000.0,16000000.0,16000000.0,
DerivativeLiabilitiesCurrent / USD,,,,,,,,2000000.0,,,,37000000.0,,,,29000000.0,,,,35000000.0,,,,17000000.0,17000000.0,,,12000000.0,,,,16000000.0,,,,43000000.0,,,,3000000.0,,,,,,,,,,,,3000000.0,,,,34000000.0,,,,6000000.0,,,,16000000.0
DerivativeLiabilityFairValueAfterOffsetAndDeductionSubjectToMasterNettingArrangement / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000000.0,15000000.0
DerivativeLiabilityFairValueOffsetAgainstCollateralNetOfNotSubjectToMasterNettingArrangementPolicyElection / USD,,,,,,,,,,,,,,,,,,,,,,,,,,7000000.0,7000000.0,,56000000.0,56000000.0,56000000.0,,,,,,,,,,,,,,,,7000000.0,,2000000.0,2000000.0,2000000.0,,17000000.0,17000000.0,17000000.0,,1000000.0,1000000.0,1000000.0,,15000000.0,15000000.0,,
DerivativeLiabilityNotOffsetPolicyElectionDeduction / USD,,,,,,,,,,,,,,,,,,,,,,,,,,13000000.0,13000000.0,,4000000.0,4000000.0,4000000.0,,,,,,,,,,,,,,,,4000000.0,,1000000.0,1000000.0,1000000.0,,17000000.0,17000000.0,17000000.0,,5000000.0,5000000.0,5000000.0,5000000.0,1000000.0,1000000.0,1000000.0,1000000.0
DividendsCommonStockCash / USD,-91000000.0,-181000000.0,-269000000.0,-332000000.0,87000000.0,183000000.0,277000000.0,357000000.0,94000000.0,-191000000.0,-285000000.0,-372000000.0,-95000000.0,189000000.0,282000000.0,380000000.0,93000000.0,279000000.0,279000000.0,375000000.0,97000000.0,196000000.0,294000000.0,371000000.0,371000000.0,198000000.0,295000000.0,392000000.0,98000000.0,196000000.0,293000000.0,395000000.0,107000000.0,218000000.0,323000000.0,390000000.0,105000000.0,211000000.0,316000000.0,429000000.0,106000000.0,212000000.0,319000000.0,422000000.0,108000000.0,214000000.0,321000000.0,425000000.0,107000000.0,221000000.0,334000000.0,428000000.0,113000000.0,224000000.0,336000000.0,444000000.0,113000000.0,225000000.0,337000000.0,451000000.0,112000000.0,223000000.0,336000000.0,447000000.0
DividendsPayableCurrent / USD,88000000.0,88000000.0,88000000.0,88000000.0,95000000.0,95000000.0,95000000.0,95000000.0,95000000.0,95000000.0,95000000.0,95000000.0,93000000.0,93000000.0,93000000.0,93000000.0,100000000.0,100000000.0,100000000.0,100000000.0,101000000.0,101000000.0,101000000.0,101000000.0,101000000.0,101000000.0,101000000.0,101000000.0,100000000.0,100000000.0,100000000.0,100000000.0,111000000.0,111000000.0,111000000.0,111000000.0,107000000.0,107000000.0,107000000.0,107000000.0,107000000.0,107000000.0,107000000.0,107000000.0,107000000.0,107000000.0,107000000.0,107000000.0,115000000.0,115000000.0,115000000.0,115000000.0,114000000.0,114000000.0,114000000.0,114000000.0,113000000.0,113000000.0,113000000.0,113000000.0,115000000.0,115000000.0,115000000.0,115000000.0
EarningsPerShareBasic / USD/shares,0.71,1.36,1.85,3.06,0.87,1.62,2.11,2.06,0.82,1.54,2.13,2.44,0.82,1.46,2.03,2.44,0.78,1.39,1.96,2.43,0.55,1.58,2.17,1.46,2.27,1.5,2.07,2.76,0.63,1.48,2.08,2.13,0.95,1.28,1.86,1.82,0.91,1.86,0.55,2.91,0.64,0.45,0.73,0.87,0.55,4.56,5.11,0.7,1.02,1.83,2.36,5.39,0.86,1.57,2.19,3.31,0.99,1.77,2.3,2.51,0.79,1.47,1.91,2.87
EarningsPerShareDiluted / USD/shares,0.7,1.34,1.83,3.03,0.87,1.61,2.09,2.05,0.82,1.53,2.11,2.42,0.82,1.45,2.01,2.42,0.78,1.38,1.94,2.41,0.54,1.57,2.16,1.44,2.25,1.5,2.07,2.74,0.62,1.47,2.07,2.13,0.94,1.27,1.85,1.81,0.91,1.85,0.55,2.89,0.64,0.45,0.73,0.86,0.55,4.53,5.07,0.7,1.02,1.82,2.34,5.36,0.86,1.56,2.18,3.29,0.99,1.76,2.29,2.51,0.78,1.46,1.91,2.85
EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1000000.0,0.0,0.0,,0.0,0.0,0.0,
EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000000.0,-1000000.0,0.0,-1000000.0,-1000000.0,2000000.0,,,,-1000000.0,,,,0.0
EffectiveIncomeTaxRateContinuingOperations / pure,,,,,,,,0.322,,,,0.32,,,,0.319,,,,0.31,,,,0.288,0.308,,,0.326,,,,0.298,,,,0.337,,,,0.298,,,,0.128,,,,0.242,,,,0.227,,,,0.246,,,,0.224,,,,0.239
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate / pure,,,,,,,,0.35,,,,0.35,,,,0.35,,,,0.35,,,,0.35,0.35,,,0.35,,,,0.35,,,,0.35,,,,0.35,,,,0.21,,,,0.21,,,,0.21,,,,0.21,,,,0.21,,,,0.21
EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,0.053,,,,,,,,0.001,,,,0.003,,,,-0.01,,,,0.001
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential / pure,,,,,,,,-0.008,,,,-0.025,,,,-0.017,,,,-0.038,,,,-0.026,-0.022,,,-0.01,,,,-0.025,,,,-0.03,,,,-0.004,,,,-0.005,,,,0.0,,,,-0.003,,,,0.002,,,,0.007,,,,0.0
EffectiveIncomeTaxRateReconciliationOtherAdjustments / pure,,,,,,,,-0.017,,,,-0.01,,,,-0.007,,,,-0.002,,,,-0.019,-0.013,,,-0.012,,,,-0.012,,,,-0.013,,,,-0.009,,,,0.007,,,,-0.005,,,,-0.002,,,,-0.002,,,,-0.01,,,,-0.007
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes / pure,,,,,,,,0.017,,,,0.025,,,,0.016,,,,0.02,,,,0.011,0.013,,,0.02,,,,0.022,,,,0.027,,,,0.021,,,,0.03,,,,0.022,,,,0.034,,,,0.028,,,,0.022,,,,0.029
EmployeeBenefitsAndShareBasedCompensationNoncash / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8000000.0,,,,6000000.0,,,,12000000.0,,,,12000000.0,,,,3000000.0,,,,4000000.0
EmployeeRelatedLiabilitiesCurrent / USD,,,,,,,,229000000.0,,,,262000000.0,,,,267000000.0,,,,270000000.0,,,,237000000.0,237000000.0,,,255000000.0,,,,263000000.0,,,,241000000.0,,,,162000000.0,,,,,,,,,,,,203000000.0,,,,216000000.0,,,,222000000.0,,,,212000000.0
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense / USD,,,,,7000000.0,17000000.0,25000000.0,31000000.0,8000000.0,17000000.0,26000000.0,33000000.0,8000000.0,17000000.0,23000000.0,32000000.0,9000000.0,19000000.0,31000000.0,29000000.0,8000000.0,14000000.0,17000000.0,42000000.0,42000000.0,11000000.0,17000000.0,21000000.0,5000000.0,13000000.0,18000000.0,21000000.0,5000000.0,12000000.0,18000000.0,24000000.0,5000000.0,7000000.0,10000000.0,20000000.0,2000000.0,5000000.0,7000000.0,9000000.0,3000000.0,6000000.0,9000000.0,8000000.0,3000000.0,6000000.0,9000000.0,11000000.0,2000000.0,5000000.0,8000000.0,12000000.0,3000000.0,6000000.0,9000000.0,10000000.0,2000000.0,6000000.0,9000000.0,12000000.0
EmployeeServiceShareBasedCompensationTaxBenefitFromExerciseOfStockOptions / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
EntityCommonStockSharesOutstanding / shares,342925506.0,340266799.0,339531815.0,335995511.0,333543734.0,320229427.0,320996010.0,320209348.0,318725649.0,316471418.0,316000338.0,313547620.0,314417337.0,314172981.0,313144813.0,313503523.0,315012736.0,313746650.0,313914401.0,314220361.0,313342678.0,311790489.0,310520682.0,309777647.0,310030539.0,309147008.0,308647031.0,307875045.0,307051879.0,304379165.0,303065427.0,300528501.0,300606995.0,300633988.0,300645629.0,300656129.0,301029024.0,301118002.0,301149903.0,301186638.0,301655347.0,301744623.0,302164426.0,302271127.0,302944984.0,303009350.0,303051488.0,301517743.0,301737878.0,301703512.0,300575616.0,299364411.0,299467564.0,299475991.0,298091895.0,297945220.0,298099835.0,298102601.0,298553885.0,298105916.0,298109244.0,298181866.0,298129972.0,297992525.0
EntityPublicFloat / USD,,,,6473498636.0,,,,6343490643.0,,,,5793740752.0,,,,6774117501.0,,,,7711154033.0,,,,8888874209.0,,,,10943238771.0,,,,11934667846.0,,,,9014993646.0,,,,6542735608.0,,,,9425850414.0,,,,9319572891.0,,,,8597234004.0,,,,9841692399.0,,,,8534595281.0,,,,7566297331.0
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInEarnings1 / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000000.0,-1000000.0,-4000000.0,0.0,-46000000.0,-45000000.0,,0.0,2000000.0,6000000.0,3000000.0,20000000.0,18000000.0,18000000.0,-1000000.0,5000000.0,4000000.0,3000000.0,2000000.0,12000000.0,13000000.0,13000000.0
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetSettlements / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1000000.0,1000000.0,,3000000.0,3000000.0,7000000.0,3000000.0,6000000.0,11000000.0,15000000.0,1000000.0,4000000.0,4000000.0,5000000.0,2000000.0,5000000.0,7000000.0,10000000.0
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisWithUnobservableInputs / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76000000.0,76000000.0,76000000.0,,2000000.0,2000000.0,2000000.0,1000000.0,1000000.0,1000000.0,1000000.0,4000000.0,4000000.0,4000000.0,4000000.0,2000000.0,2000000.0,2000000.0,2000000.0
