fact_unit,2010-08-10,2010-11-09,2011-03-01,2011-05-10,2011-08-09,2011-11-08,2012-02-28,2012-05-08,2012-08-07,2012-11-07,2013-02-25,2013-05-02,2013-08-05,2013-11-05,2014-02-25,2014-05-12,2014-08-08,2014-11-07,2015-02-25,2015-05-12,2015-08-12,2015-11-10,2016-02-24,2016-05-10,2016-08-10,2016-11-07,2017-02-24,2017-05-08,2017-08-08,2017-11-07,2018-02-27,2018-05-09,2018-08-03,2018-11-05,2019-02-22,2019-05-07,2019-08-02,2019-11-04,2020-02-28,2020-05-08,2020-05-22,2020-08-07,2020-11-06,2021-02-26,2021-05-07,2021-08-09,2021-11-04,2022-02-23,2022-05-05,2022-08-05,2022-11-02,2023-02-17,2023-05-03,2023-08-04,2023-11-03,2024-02-26,2025-01-16,2025-04-25,2025-05-12,2025-08-06,2025-11-05
DeferredTaxAssetsTaxCreditCarryforwards / USD,,,,,,,,,,,,,,,,,,,,,,,400000.0,,,,600000.0,,,,300000.0,,,,21900000.0,,,,30300000.0,,,,,34200000.0,,,,32800000.0,,,,25800000.0,,,,25600000.0,25600000.0,23500000.0,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost / USD,,,,,,,,,,,15041000.0,,,,13000000.0,,,,15704000.0,,,,21800000.0,,,,29600000.0,,,,31900000.0,,,,21400000.0,,,,20300000.0,,,,,13300000.0,,,,10600000.0,,,,13900000.0,,,,13800000.0,13800000.0,16700000.0,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities / USD,,,,,,,,,,,25738000.0,,,,27107000.0,,,,25086000.0,,,,26200000.0,,,,26200000.0,,,,27700000.0,,,,24700000.0,,,,33400000.0,,,,,28000000.0,,,,32300000.0,,,,43700000.0,,,,30900000.0,30900000.0,26500000.0,,,
DeferredTaxAssetsValuationAllowance / USD,,,,,,,21432000.0,,,,20432000.0,,,,22137000.0,,,,31944000.0,,,,29300000.0,,,,34900000.0,,,,30600000.0,,,,25200000.0,,,,27800000.0,,,,,25300000.0,,,,41300000.0,,,,45700000.0,,,,42600000.0,42600000.0,31000000.0,,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssets / USD,,,,,,,49021000.0,,,,138948000.0,,,,171238000.0,,,,152437000.0,,,,143300000.0,,,,122600000.0,,,,91900000.0,,,,69800000.0,,,,177100000.0,,,,,158700000.0,,,,138100000.0,,,,115800000.0,,,,121100000.0,121100000.0,373600000.0,,,
DeferredTaxLiabilitiesLeasingArrangements / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35300000.0,,,,,35300000.0,,,,32300000.0,,,,33500000.0,,,,29000000.0,29000000.0,30200000.0,,,
DeferredTaxLiabilitiesOther / USD,,,,,,,309000.0,,,,0.0,,,,631000.0,,,,458000.0,,,,300000.0,,,,,,,,4400000.0,,,,8400000.0,,,,13800000.0,,,,,12800000.0,,,,11300000.0,,,,12700000.0,,,,16100000.0,16100000.0,19700000.0,,,
Depreciation / USD,9071000.0,13941000.0,19047000.0,4451000.0,8736000.0,13310000.0,18795000.0,4603000.0,9175000.0,14683000.0,18198000.0,5562000.0,11300000.0,16910000.0,20509000.0,6193000.0,12854000.0,19630000.0,23691000.0,7500000.0,15600000.0,24100000.0,26700000.0,8700000.0,17900000.0,27000000.0,33100000.0,9100000.0,18800000.0,27900000.0,36700000.0,8900000.0,17700000.0,26400000.0,37000000.0,8500000.0,17200000.0,26200000.0,34600000.0,10200000.0,,20300000.0,29700000.0,35600000.0,9800000.0,19500000.0,29400000.0,39400000.0,10300000.0,20800000.0,30900000.0,39700000.0,10000000.0,20000000.0,30100000.0,41300000.0,,40200000.0,,,
DepreciationDepletionAndAmortization / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44500000.0,171800000.0,62900000.0,125800000.0,179200000.0
EarningsPerShareBasic / USD/shares,0.32,0.45,1.17,0.23,0.28,0.56,0.53,0.33,0.76,0.99,0.86,0.2,0.42,0.63,0.61,0.2,0.41,0.62,0.76,0.26,0.56,0.61,0.85,0.13,0.23,0.38,0.82,0.08,0.22,0.38,0.47,0.2,0.38,0.61,0.2,0.24,0.49,0.79,0.47,0.25,,0.62,0.94,1.13,0.25,0.5,0.84,2.05,0.46,1.01,1.5,1.56,0.44,1.11,1.46,1.96,0.52,1.81,0.23,5.6,5.76
EarningsPerShareDiluted / USD/shares,0.32,0.44,1.14,0.23,0.28,0.54,0.52,0.32,0.74,0.96,0.84,0.2,0.41,0.62,0.6,0.19,0.4,0.61,0.74,0.26,0.55,0.6,0.84,0.13,0.23,0.37,0.81,0.08,0.22,0.37,0.47,0.19,0.38,0.6,0.19,0.23,0.49,0.78,0.46,0.25,,0.62,0.93,1.12,0.25,0.5,0.83,2.03,0.45,1.0,1.48,1.55,0.44,1.11,1.45,1.94,0.52,1.8,0.23,5.56,5.73
EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12500000.0,-13300000.0,-7700000.0,-1700000.0,-400000.0,-5200000.0,-1900000.0,-7500000.0,8600000.0,1600000.0,-14400000.0,-34900000.0,-11300000.0,-11300000.0,-20600000.0,-5400000.0,-7400000.0,2500000.0
EffectiveIncomeTaxRateContinuingOperations / pure,,,,,0.566,0.43,0.27,0.16,0.13,0.12,0.27,0.17,0.16,0.18,0.11,0.1,0.16,0.15,0.17,0.23,0.22,0.19,0.14,0.23,0.25,0.22,0.2,0.33,0.18,0.21,0.2,0.22,0.24,0.23,0.25,0.12,0.16,0.06,0.52,0.17,,0.176,0.128,-0.019,0.22,0.265,0.213,-0.492,0.166,0.154,0.173,0.011,0.204,0.227,0.238,0.142,0.142,0.21,0.216,0.251,0.259
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate / pure,,,,,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.21,0.21,0.21,0.35,,,,,0.21,,,,0.21,,,,0.21,,,,0.21,0.21,0.21,,,
EffectiveIncomeTaxRateReconciliationDispositionOfBusiness / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,-0.05,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,
EffectiveIncomeTaxRateReconciliationFdiiPercent / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.004,,,
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential / pure,,,,,,,-0.09,,,,-0.24,,,,-0.22,,,,-0.19,,,,-0.2,,,,-0.18,,,,-0.11,-0.05,-0.04,,-0.1,,,,-0.15,,,,,-0.067,,,,-0.073,,,,0.017,,,,0.005,0.005,0.044,,,
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost / pure,,,,,,,0.04,,,,0.03,,,,0.01,,,,0.01,,,,0.01,,,,0.01,,,,0.01,,,,0.03,,,,0.02,,,,,0.011,,,,0.012,,,,0.015,,,,-0.008,-0.008,0.012,,,
EffectiveIncomeTaxRateReconciliationOtherAdjustments / pure,,,,,,,0.01,,,,0.0,,,,0.01,,,,-0.01,,,,0.01,,,,0.01,,,,0.02,,,,0.03,,,,0.03,,,,,0.033,,,,0.03,,,,0.002,,,,0.007,0.007,0.009,,,
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes / pure,,,,,,,0.01,,,,0.02,,,,0.01,,,,0.01,,,,0.02,,,,0.02,,,,0.01,,,,0.02,,,,0.01,,,,,0.01,,,,0.015,,,,0.005,,,,0.011,0.011,0.01,,,
EffectiveIncomeTaxRateReconciliationTaxCreditsResearch / pure,,,,,,,,,,,,,,,,,,,0.0,,,,0.03,,,,0.01,,,,0.03,,,,0.03,,,,0.03,,,,,0.037,,,,0.028,,,,0.023,,,,0.021,0.021,0.022,,,
EmployeeRelatedLiabilitiesCurrent / USD,43272000.0,43272000.0,43272000.0,60976000.0,60976000.0,60976000.0,60976000.0,73894000.0,73894000.0,73894000.0,73894000.0,86064000.0,86064000.0,86064000.0,86064000.0,95866000.0,95866000.0,95866000.0,95866000.0,98900000.0,98900000.0,98900000.0,98900000.0,98900000.0,98900000.0,98900000.0,98900000.0,97500000.0,97500000.0,97500000.0,97500000.0,143900000.0,143900000.0,143900000.0,143900000.0,169200000.0,169200000.0,169200000.0,169200000.0,123500000.0,,123500000.0,123500000.0,123500000.0,166800000.0,166800000.0,166800000.0,166800000.0,231000000.0,231000000.0,231000000.0,231000000.0,159400000.0,159400000.0,159400000.0,159400000.0,159400000.0,181200000.0,227200000.0,227200000.0,227200000.0
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized / USD,,,,,,,48800000.0,,,,57800000.0,,,,47400000.0,,,,37300000.0,,,,,,,,,,,,,,,,,,,,,,,,,164500000.0,,,,151100000.0,,,,186900000.0,,,,214900000.0,214900000.0,200200000.0,,,
EntityCommonStockSharesOutstanding / shares,119160597.0,120085706.0,122171485.0,122627594.0,122799179.0,123311005.0,124408085.0,125091156.0,125693020.0,126186330.0,127657269.0,255797838.0,256721284.0,257841947.0,259844137.0,260879910.0,259914767.0,259006068.0,259176857.0,259458292.0,257048584.0,250481619.0,250900362.0,251073522.0,249174915.0,250583803.0,252283685.0,252897071.0,253150381.0,251761300.0,248266451.0,249219655.0,249956293.0,251146789.0,251514221.0,251625057.0,251789878.0,249133702.0,250166168.0,249761853.0,250166168.0,250215769.0,250175639.0,250974620.0,250965073.0,251619889.0,251008389.0,251215563.0,250142472.0,247657418.0,246624691.0,246951697.0,247746800.0,248321667.0,248767565.0,245687181.0,245687181.0,238583485.0,238586919.0,237969093.0,237920962.0
EntityPublicFloat / USD,,,3400000000.0,,,,5000000000.0,,,,5800000000.0,,,,6700000000.0,,,,9100000000.0,,,,6100000000.0,,,,6100000000.0,,,,9000000000.0,,,,8200000000.0,,,,11400000000.0,,11400000000.0,,,10800000000.0,,,,20700000000.0,,,,14300000000.0,,,,13100000000.0,13100000000.0,13700000000.0,,,
EquityMethodInvestments / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127700000.0,334600000.0,334600000.0,334600000.0
EquitySecuritiesWithoutReadilyDeterminableFairValueAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26400000.0,26400000.0,26400000.0
FederalIncomeTaxExpenseBenefitContinuingOperations / USD,,,,,,,18892000.0,,,,37131000.0,,,,11806000.0,,,,31759000.0,,,,29800000.0,,,,34000000.0,,,,24500000.0,,,,18600000.0,,,,92500000.0,,,,,-45500000.0,,,,248500000.0,,,,-22100000.0,,,,4200000.0,4200000.0,700000.0,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization / USD,,,,,258095000.0,258095000.0,258095000.0,338650000.0,338650000.0,338650000.0,338650000.0,466515000.0,466515000.0,466515000.0,466515000.0,630749000.0,630749000.0,630749000.0,630749000.0,760600000.0,760600000.0,760600000.0,760600000.0,894500000.0,894500000.0,894500000.0,894500000.0,1015400000.0,1015400000.0,1015400000.0,1015400000.0,1190500000.0,1190500000.0,1190500000.0,1190500000.0,1348400000.0,1348400000.0,1348400000.0,1348400000.0,1512300000.0,,1512300000.0,1512300000.0,1405800000.0,1323300000.0,1323300000.0,1323300000.0,1323300000.0,1231100000.0,1231100000.0,1231100000.0,1231100000.0,1208300000.0,1208300000.0,1208300000.0,1208300000.0,1208300000.0,1071400000.0,1035400000.0,1035400000.0,1035400000.0
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths / USD,,,,,,,,,,,150131000.0,,,,151661000.0,,,,165946000.0,,,,152600000.0,,,,126100000.0,,,,133100000.0,,,,168400000.0,,,,152700000.0,,,,138100000.0,139800000.0,118100000.0,119000000.0,118700000.0,127200000.0,113400000.0,112500000.0,129900000.0,133500000.0,111800000.0,213700000.0,200100000.0,200400000.0,200400000.0,163100000.0,162200000.0,171500000.0,171000000.0
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear / USD,,,,,,,,,62554000.0,31675000.0,,115939000.0,82082000.0,41591000.0,,111334000.0,74083000.0,39291000.0,,118000000.0,80100000.0,40500000.0,,112700000.0,72400000.0,35100000.0,,102200000.0,72600000.0,39600000.0,,111100000.0,67900000.0,46000000.0,,121000000.0,77800000.0,37200000.0,,116300000.0,,77300000.0,37800000.0,,104100000.0,68200000.0,33300000.0,,91400000.0,58400000.0,33200000.0,,101700000.0,122700000.0,57500000.0,,143600000.0,,124700000.0,87800000.0,43700000.0
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive / USD,,,,,,,,,68831000.0,71148000.0,76334000.0,82283000.0,87978000.0,90632000.0,68103000.0,68474000.0,69649000.0,79562000.0,46386000.0,47800000.0,50900000.0,54400000.0,30700000.0,31400000.0,31400000.0,31400000.0,11500000.0,22100000.0,27000000.0,40900000.0,21700000.0,40400000.0,40700000.0,98400000.0,85600000.0,85600000.0,85500000.0,87400000.0,73100000.0,79400000.0,,79800000.0,,46100000.0,,,,49500000.0,,,,53500000.0,,,,135600000.0,135600000.0,109500000.0,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour / USD,,,,,,,,,85053000.0,87650000.0,95418000.0,101305000.0,109682000.0,112494000.0,97629000.0,98843000.0,100356000.0,109987000.0,89427000.0,89000000.0,92800000.0,96100000.0,59300000.0,60200000.0,59600000.0,59800000.0,32100000.0,42900000.0,48700000.0,63000000.0,40700000.0,58700000.0,58400000.0,116600000.0,99500000.0,99200000.0,99300000.0,100800000.0,98800000.0,104700000.0,,105200000.0,80100000.0,82900000.0,45800000.0,46800000.0,47100000.0,55900000.0,49700000.0,49300000.0,64000000.0,67200000.0,56300000.0,155000000.0,144000000.0,149700000.0,149700000.0,130800000.0,113400000.0,122500000.0,122000000.0
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree / USD,,,,,,,,,96942000.0,99772000.0,113058000.0,118851000.0,129038000.0,131956000.0,119502000.0,120590000.0,122005000.0,131588000.0,118866000.0,117500000.0,121700000.0,124800000.0,100500000.0,101900000.0,100600000.0,100300000.0,59400000.0,70400000.0,77100000.0,91900000.0,62600000.0,80600000.0,80000000.0,138200000.0,119100000.0,118300000.0,118500000.0,119700000.0,112400000.0,117600000.0,,118300000.0,105600000.0,106400000.0,80000000.0,81200000.0,81300000.0,90100000.0,56000000.0,55600000.0,70100000.0,73500000.0,70000000.0,168800000.0,157700000.0,163400000.0,163400000.0,144800000.0,134800000.0,144000000.0,143500000.0
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo / USD,,,,,,,,,119002000.0,121919000.0,125267000.0,130962000.0,141182000.0,144215000.0,138975000.0,139355000.0,140620000.0,150328000.0,142154000.0,140500000.0,144700000.0,147700000.0,129100000.0,130700000.0,128800000.0,128400000.0,98700000.0,110000000.0,117800000.0,133300000.0,91600000.0,110000000.0,108400000.0,166800000.0,140400000.0,139700000.0,139800000.0,140800000.0,131600000.0,136400000.0,,137200000.0,118900000.0,119900000.0,105600000.0,106800000.0,106800000.0,115600000.0,89800000.0,89100000.0,105500000.0,109000000.0,76200000.0,175100000.0,162800000.0,168600000.0,168600000.0,158100000.0,148900000.0,158200000.0,157700000.0
FiniteLivedIntangibleAssetsGross / USD,,,,,463043000.0,463043000.0,463043000.0,815441000.0,815441000.0,815441000.0,815441000.0,1110934000.0,1110934000.0,1110934000.0,1110934000.0,1250148000.0,1250148000.0,1250148000.0,1250148000.0,1355100000.0,1355100000.0,1355100000.0,1355100000.0,1381600000.0,1381600000.0,1381600000.0,1381600000.0,1348700000.0,1348700000.0,1348700000.0,1348700000.0,1555300000.0,1555300000.0,1555300000.0,1555300000.0,2092700000.0,2092700000.0,2092700000.0,2092700000.0,2191000000.0,,2191000000.0,2191000000.0,2084500000.0,1903400000.0,1903400000.0,1903400000.0,1903400000.0,1737700000.0,1737700000.0,1737700000.0,1737700000.0,1706400000.0,1706400000.0,1706400000.0,1706400000.0,1706400000.0,2314900000.0,2033500000.0,2033500000.0,2033500000.0
FiniteLivedIntangibleAssetsNet / USD,,,,,,,204948000.0,,476791000.0,476791000.0,476791000.0,644419000.0,644419000.0,644419000.0,644419000.0,619399000.0,619399000.0,619399000.0,619399000.0,594500000.0,594500000.0,594500000.0,594500000.0,487100000.0,487100000.0,487100000.0,487100000.0,333300000.0,333300000.0,333300000.0,333300000.0,364800000.0,364800000.0,364800000.0,364800000.0,744300000.0,744300000.0,744300000.0,744300000.0,678700000.0,,678700000.0,678700000.0,678700000.0,580100000.0,580100000.0,580100000.0,580100000.0,506600000.0,506600000.0,506600000.0,506600000.0,498100000.0,498100000.0,498100000.0,498100000.0,498100000.0,1243500000.0,998100000.0,998100000.0,998100000.0
ForeignEarningsRepatriated / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609300000.0,,,,239400000.0,,,,,272700000.0,,,,290100000.0,,,,350300000.0,,,,371300000.0,371300000.0,232700000.0,,,
ForeignIncomeTaxExpenseBenefitContinuingOperations / USD,,,,,,,4516000.0,,,,-2658000.0,,,,4940000.0,,,,4956000.0,,,,-1300000.0,,,,11300000.0,,,,3700000.0,,,,21200000.0,,,,33700000.0,,,,,38800000.0,,,,-422600000.0,,,,18600000.0,,,,74500000.0,74500000.0,111100000.0,,,
GainLossOnSaleOfBusiness / USD,,,,,,,,,,,3177000.0,,,,264000.0,,,,7257000.0,-1700000.0,-4300000.0,-6000000.0,-1400000.0,5800000.0,5600000.0,5800000.0,-2900000.0,3100000.0,2700000.0,-100000.0,3900000.0,,,,,,,,,,,,,,,-2400000.0,-2500000.0,12400000.0,,22400000.0,41500000.0,12200000.0,,97100000.0,103100000.0,41400000.0,4000000.0,99000000.0,,1717600000.0,1695000000.0
GeneralAndAdministrativeExpense / USD,52664000.0,75901000.0,94023000.0,28547000.0,55837000.0,85474000.0,100830000.0,33472000.0,70629000.0,114717000.0,118352000.0,46886000.0,96873000.0,142595000.0,158375000.0,51970000.0,104730000.0,158378000.0,195802000.0,57400000.0,118800000.0,230200000.0,216900000.0,64700000.0,128900000.0,192100000.0,247100000.0,68300000.0,133900000.0,193100000.0,255300000.0,69300000.0,144400000.0,218400000.0,256000000.0,81600000.0,171000000.0,262600000.0,301700000.0,82800000.0,,162700000.0,239900000.0,349800000.0,73000000.0,141800000.0,221200000.0,330600000.0,85400000.0,185000000.0,270200000.0,300900000.0,101500000.0,208400000.0,318000000.0,369100000.0,110700000.0,422200000.0,134100000.0,282800000.0,410400000.0
Goodwill / USD,764193000.0,764193000.0,764193000.0,828737000.0,828737000.0,828737000.0,764193000.0,1297692000.0,1297692000.0,1297692000.0,828737000.0,1815699000.0,1815699000.0,1815699000.0,1297692000.0,1989470000.0,1989470000.0,1989470000.0,1815699000.0,2101200000.0,2101200000.0,2085800000.0,1985300000.0,2106400000.0,2106400000.0,2106400000.0,2085800000.0,2077600000.0,2077600000.0,2077600000.0,2077600000.0,2287100000.0,2287100000.0,2287100000.0,2077600000.0,3540000000.0,3540000000.0,3540000000.0,2287100000.0,3680600000.0,,3680600000.0,3680600000.0,3540000000.0,3876500000.0,3876500000.0,3876500000.0,3680600000.0,3981500000.0,3981500000.0,3981500000.0,3876500000.0,4137900000.0,4137900000.0,4137900000.0,3981500000.0,3981500000.0,5350600000.0,4988400000.0,4988400000.0,4988400000.0
GoodwillAcquiredDuringPeriod / USD,,,,,51606000.0,,202447000.0,66651000.0,237888000.0,249125000.0,,34560000.0,109664000.0,118979000.0,162022000.0,1553000.0,10852000.0,106823000.0,181635000.0,21900000.0,35000000.0,61700000.0,98500000.0,7500000.0,9000000.0,9000000.0,18600000.0,37000000.0,65400000.0,143400000.0,140600000.0,415600000.0,421700000.0,1280500000.0,1298800000.0,,300000.0,20200000.0,139100000.0,147600000.0,,147600000.0,148000000.0,149300000.0,,,,175500000.0,,,214600000.0,258100000.0,22500000.0,1389500000.0,1419900000.0,1417800000.0,1417800000.0,16200000.0,,,
GoodwillForeignCurrencyTranslationGainLoss / USD,,,,,,,,,,,,,,,,,,,,,,,,,,3300000.0,-39900000.0,20900000.0,47700000.0,75300000.0,75900000.0,25700000.0,-24300000.0,-16100000.0,-42900000.0,1500000.0,,,,,,,,,-28500000.0,,34900000.0,52500000.0,10500000.0,57800000.0,121300000.0,64000000.0,-16200000.0,-32500000.0,47000000.0,-63000000.0,-63000000.0,-144400000.0,-121800000.0,-262800000.0,252300000.0
GoodwillTransfers / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-96700000.0,,,,
GoodwillWrittenOffRelatedToSaleOfBusinessUnit / USD,,,,,,,,,,,,,,,,,,,,,,,14300000.0,,,,7800000.0,,,,6900000.0,,,,1800000.0,,,,,,,,,,,,18000000.0,18000000.0,,37700000.0,37700000.0,37700000.0,,,231100000.0,268100000.0,268100000.0,92300000.0,3600000.0,3600000.0,3600000.0
GrossProfit / USD,286758000.0,419216000.0,649136000.0,158997000.0,322423000.0,482171000.0,549868000.0,191530000.0,400264000.0,611823000.0,645501000.0,259150000.0,526846000.0,789713000.0,829581000.0,286914000.0,589315000.0,884368000.0,1046177000.0,326900000.0,681500000.0,998300000.0,1203800000.0,307200000.0,611100000.0,909100000.0,1290800000.0,300600000.0,616200000.0,925200000.0,1202200000.0,324300000.0,666900000.0,1018100000.0,324300000.0,396200000.0,818900000.0,1245800000.0,1377600000.0,438300000.0,,898900000.0,1320900000.0,1681000000.0,441000000.0,846700000.0,1286400000.0,1780900000.0,493300000.0,1018700000.0,1523200000.0,1754900000.0,549600000.0,1087100000.0,1602500000.0,2034700000.0,2034700000.0,2105600000.0,593600000.0,1139500000.0,1715100000.0
ImpairmentOfIntangibleAssetsFinitelived / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338300000.0,,,,338300000.0,,,,160100000.0,,,,79900000.0,79900000.0,267800000.0,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic / USD,,,,,,,46928000.0,,,,137426000.0,,,,40259000.0,,,,72025000.0,,,,78300000.0,,,,99300000.0,,,,55600000.0,,,,65500000.0,,,,33200000.0,,,,,25400000.0,,,,43000000.0,,,,24700000.0,,,,144000000.0,144000000.0,117700000.0,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79400000.0,170300000.0,266700000.0,344800000.0,137400000.0,299800000.0,456500000.0,395000000.0,138500000.0,360100000.0,478000000.0,574600000.0,160600000.0,569100000.0,73000000.0,1835000000.0,1908100000.0
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign / USD,,,,,,,40693000.0,,,,3661000.0,,,,127195000.0,,,,157399000.0,,,,174600000.0,,,,166700000.0,,,,96200000.0,,,,110600000.0,,,,215000000.0,,,,,252600000.0,,,,301800000.0,,,,370300000.0,,,,430600000.0,430600000.0,451400000.0,,,
IncomeLossFromEquityMethodInvestments / USD,479000.0,421000.0,8208000.0,2474000.0,5621000.0,9025000.0,729000.0,2763000.0,6181000.0,10970000.0,11795000.0,6192000.0,13255000.0,19708000.0,15349000.0,4257000.0,11414000.0,15908000.0,24727000.0,3500000.0,8700000.0,11500000.0,20700000.0,3000000.0,9400000.0,14100000.0,12400000.0,2900000.0,8700000.0,13900000.0,17900000.0,4200000.0,14100000.0,22800000.0,17600000.0,4900000.0,14400000.0,23200000.0,29500000.0,8800000.0,,21700000.0,30500000.0,28700000.0,9400000.0,19100000.0,29900000.0,35800000.0,11800000.0,21800000.0,30300000.0,39400000.0,9700000.0,15500000.0,22300000.0,37700000.0,11400000.0,31100000.0,5600000.0,9900000.0,9300000.0
IncomeTaxExpenseBenefit / USD,14530000.0,20244000.0,50470000.0,11498000.0,45574000.0,51061000.0,23658000.0,7409000.0,13429000.0,16118000.0,37474000.0,10255000.0,20381000.0,33403000.0,18545000.0,5437000.0,19175000.0,28067000.0,39708000.0,20400000.0,41100000.0,36400000.0,34700000.0,10200000.0,20200000.0,26700000.0,52100000.0,9700000.0,12400000.0,25400000.0,31100000.0,13900000.0,30600000.0,45300000.0,43900000.0,8000000.0,23100000.0,13500000.0,129700000.0,12800000.0,,33600000.0,34400000.0,-5300000.0,17500000.0,45200000.0,56800000.0,-169700000.0,22800000.0,46300000.0,79000000.0,4400000.0,28200000.0,81800000.0,113900000.0,81800000.0,31800000.0,119400000.0,15800000.0,461400000.0,493900000.0
IncomeTaxesPaidNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62300000.0,,,,63100000.0,,,,59000000.0,,,,98300000.0,98300000.0,197300000.0,8400000.0,49500000.0,81600000.0
IncreaseDecreaseInAccountsPayable / USD,4790000.0,-1068000.0,-20898000.0,27319000.0,17315000.0,15796000.0,2631000.0,16377000.0,8776000.0,2039000.0,13577000.0,4205000.0,4148000.0,7828000.0,-4310000.0,-6081000.0,-18936000.0,-22467000.0,25985000.0,10500000.0,500000.0,-6800000.0,-15800000.0,11200000.0,6100000.0,-6900000.0,-7200000.0,11900000.0,6400000.0,2700000.0,-6400000.0,3500000.0,21900000.0,27700000.0,10800000.0,11100000.0,9600000.0,9200000.0,25700000.0,3400000.0,,3800000.0,13600000.0,-2000000.0,-12800000.0,-31100000.0,-26700000.0,14500000.0,14500000.0,39200000.0,50800000.0,-15700000.0,7800000.0,-7900000.0,-3800000.0,60300000.0,60300000.0,-24800000.0,26500000.0,12900000.0,18000000.0
IncreaseDecreaseInAccountsReceivable / USD,4117000.0,2613000.0,-33414000.0,31546000.0,15398000.0,17030000.0,3935000.0,40624000.0,30650000.0,43117000.0,7376000.0,46425000.0,38589000.0,39496000.0,31874000.0,61956000.0,24071000.0,28466000.0,24388000.0,61900000.0,42600000.0,12700000.0,4100000.0,28900000.0,-1300000.0,-12300000.0,10900000.0,14100000.0,18200000.0,9900000.0,-300000.0,34000000.0,29900000.0,33900000.0,-3800000.0,29400000.0,6000000.0,15800000.0,42700000.0,13800000.0,,7700000.0,-16800000.0,51000000.0,-47900000.0,-115700000.0,-108400000.0,96000000.0,-40000000.0,-35200000.0,-33700000.0,14000000.0,34600000.0,1500000.0,-13200000.0,9000000.0,9000000.0,55400000.0,-63900000.0,-114800000.0,-103900000.0
IncreaseDecreaseInAccruedIncomeTaxesPayable / USD,0.0,,,,44393000.0,,,,,,,,,,,,,,,,,,,,,,,,,,-30400000.0,,,,,,,,,,,,,,,,,,,,,,,,-16600000.0,-2900000.0,-2900000.0,-38300000.0,-18100000.0,265700000.0,250700000.0
