fact_unit,2018-06-07,2018-09-13,2018-12-06,2019-03-06,2019-06-05,2019-09-18,2019-12-06,2020-03-04,2020-06-03,2020-09-17,2020-12-08,2021-03-04,2021-06-03,2021-09-16,2021-12-08,2022-03-09,2022-06-09,2022-09-15,2022-12-07,2023-03-08,2023-06-07,2023-09-14,2023-12-06,2024-03-06,2024-06-07,2024-09-12,2024-12-05,2025-03-10,2025-05-29,2025-09-11,2025-11-25
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent / USD,,0.0,0.0,0.0,0.0,0.0,-193000.0,65000.0,225000.0,-124000.0,168000.0,223000.0,559000.0,392000.0,-730000.0,9000.0,196000.0,195000.0,-2114000.0,-8649000.0,-23828000.0,-1113000.0,-11974000.0,20813000.0,25748000.0,-25200000.0,-16379000.0,-1433000.0,-14099000.0,24274000.0,302000.0
OtherLiabilitiesNoncurrent / USD,1457000.0,1457000.0,1360000.0,1360000.0,1360000.0,1360000.0,3840000.0,3840000.0,3840000.0,3840000.0,2586000.0,2586000.0,2586000.0,2586000.0,4453000.0,4453000.0,4453000.0,4453000.0,7922000.0,7922000.0,7922000.0,7922000.0,12728000.0,12728000.0,12728000.0,12728000.0,22100000.0,22100000.0,22100000.0,22100000.0,33316000.0
OtherNoncashIncomeExpense / USD,46000.0,59000.0,47000.0,92000.0,-278000.0,89000.0,-176000.0,-202000.0,-244000.0,-130000.0,-223000.0,-248000.0,-305000.0,-284000.0,-29000.0,-59000.0,-3000.0,-321000.0,13000.0,-295000.0,-649000.0,-98000.0,937000.0,784000.0,947000.0,1104000.0,-1031000.0,-1403000.0,-1717000.0,820000.0,-644000.0
OtherNonoperatingIncomeExpense / USD,,,,,,,,,,79000.0,-29000.0,-42000.0,28000.0,-329000.0,268000.0,786000.0,857000.0,-224000.0,-589000.0,-1433000.0,-3434000.0,1186000.0,-863000.0,-722000.0,-1531000.0,-4208000.0,-1212000.0,-1040000.0,-1967000.0,-1862000.0,-652000.0
OtherSignificantNoncashTransactionValueOfConsiderationReceived1 / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
PaymentForContingentConsiderationLiabilityFinancingActivities / USD,,,,,,,,,,,,0.0,0.0,0.0,0.0,2250000.0,2250000.0,0.0,50000.0,50000.0,50000.0,2250000.0,,,,250000.0,,,0.0,215000.0,
PaymentsToAcquireAvailableForSaleSecuritiesDebt / USD,,0.0,0.0,0.0,0.0,0.0,137429000.0,179896000.0,272324000.0,163366000.0,88410000.0,147543000.0,202764000.0,335186000.0,174663000.0,419638000.0,724472000.0,1255629000.0,312840000.0,624254000.0,810111000.0,815480000.0,210255000.0,513743000.0,740239000.0,844944000.0,375929000.0,761796000.0,1003972000.0,1064143000.0,430296000.0
PaymentsToAcquireBusinessesNetOfCashAcquired / USD,,,,,0.0,0.0,,,823000.0,0.0,,,8918000.0,11432000.0,,0.0,29420000.0,39601000.0,,380000.0,380000.0,40530000.0,0.0,0.0,15643000.0,25287000.0,4377000.0,4377000.0,361781000.0,15643000.0,0.0
PaymentsToAcquireOtherInvestments / USD,,,,,,,,,,0.0,,,0.0,0.0,,,2877000.0,2000000.0,0.0,0.0,0.0,3077000.0,700000.0,1200000.0,2200000.0,0.0,0.0,2000000.0,2000000.0,3206000.0,561000.0
PaymentsToAcquirePropertyPlantAndEquipment / USD,6291000.0,5402000.0,4010000.0,7045000.0,11008000.0,7783000.0,5414000.0,8607000.0,16698000.0,13397000.0,10210000.0,15099000.0,24793000.0,25520000.0,8904000.0,19403000.0,34215000.0,43072000.0,6454000.0,20442000.0,48046000.0,48165000.0,25202000.0,43883000.0,70127000.0,69296000.0,28659000.0,59553000.0,95204000.0,97197000.0,17025000.0
PaymentsToDevelopSoftware / USD,146000.0,845000.0,534000.0,950000.0,1424000.0,391000.0,356000.0,903000.0,1713000.0,1773000.0,1802000.0,4273000.0,6296000.0,3162000.0,2401000.0,4272000.0,7047000.0,8737000.0,3450000.0,8275000.0,14167000.0,10132000.0,7641000.0,15623000.0,23962000.0,21284000.0,7429000.0,17816000.0,32453000.0,31527000.0,22429000.0
PreferredStockParOrStatedValuePerShare / USD/shares,0.001,0.001,0.001,0.001,0.001,0.001,,,,0.001,,,,0.001,,,,0.001,,,,0.001,,,,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized / shares,73100000.0,73100000.0,200000000.0,200000000.0,200000000.0,200000.0,,,,200000000.0,,,,200000000.0,,,,200000000.0,,,,200000000.0,,,,200000000.0,200000000.0,200000000.0,200000000.0,200000000.0,200000000.0
PreferredStockSharesIssued / shares,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
PreferredStockSharesOutstanding / shares,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
PreferredStockValue / USD,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
PrepaidExpenseAndOtherAssetsCurrent / USD,5410000.0,5410000.0,10878000.0,10878000.0,10878000.0,10878000.0,16880000.0,16880000.0,16880000.0,16880000.0,31396000.0,31396000.0,31396000.0,31396000.0,31269000.0,31269000.0,31269000.0,31269000.0,39353000.0,39353000.0,39353000.0,39353000.0,91619000.0,91619000.0,91619000.0,91619000.0,101561000.0,101561000.0,101561000.0,101561000.0,148881000.0
ProceedsFromConvertibleDebt / USD,,,,,,,,,,0.0,,,,0.0,,,,1130522000.0,,,,,,,,,,,,0.0,
ProceedsFromIssuanceOfDebt / USD,,,,,,,,,,1130500000.0,1130500000.0,1130500000.0,1130500000.0,1130500000.0,1130500000.0,1130500000.0,1130500000.0,1130500000.0,1130500000.0,1130500000.0,1130500000.0,1130500000.0,1130500000.0,1130500000.0,1130500000.0,1130500000.0,1130500000.0,1130500000.0,1130500000.0,,
ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlans / USD,,,,,,,,8691000.0,8691000.0,0.0,,5334000.0,5334000.0,16436000.0,,8563000.0,8563000.0,15333000.0,,11509000.0,11509000.0,25704000.0,,11410000.0,11410000.0,34649000.0,,18407000.0,18407000.0,42263000.0,
ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities / USD,,,,,,0.0,,,139361000.0,433000.0,66796000.0,126013000.0,209225000.0,199716000.0,76582000.0,283815000.0,562744000.0,289785000.0,322677000.0,629411000.0,955279000.0,785217000.0,186096000.0,586801000.0,748166000.0,1334874000.0,253849000.0,594687000.0,839253000.0,901849000.0,268651000.0
ProceedsFromPaymentsForOtherFinancingActivities / USD,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2000.0,-3000.0,0.0,-2000.0,-2000.0,-2000.0,-5000.0,,,,-2000.0,
ProceedsFromSaleOfAvailableForSaleSecuritiesDebt / USD,,,,,,0.0,,,0.0,0.0,0.0,0.0,14084000.0,14990000.0,11500000.0,11500000.0,22499000.0,21092000.0,,,0.0,22499000.0,,0.0,25083000.0,0.0,,2105000.0,47165000.0,50530000.0,0.0
ProceedsFromStockOptionsExercised / USD,1415000.0,991000.0,1211000.0,2171000.0,4345000.0,2971000.0,9796000.0,15493000.0,23523000.0,4985000.0,3059000.0,6758000.0,12554000.0,29862000.0,4519000.0,11245000.0,13910000.0,21602000.0,2644000.0,4871000.0,6190000.0,18221000.0,982000.0,2104000.0,3194000.0,6943000.0,1256000.0,3848000.0,11287000.0,3944000.0,890000.0
PropertyPlantAndEquipmentGross / USD,30443000.0,30443000.0,44166000.0,44166000.0,44166000.0,44166000.0,74783000.0,74783000.0,74783000.0,74783000.0,126362000.0,126362000.0,126362000.0,126362000.0,185793000.0,185793000.0,185793000.0,185793000.0,279750000.0,279750000.0,279750000.0,279750000.0,418779000.0,418779000.0,418779000.0,418779000.0,633432000.0,633432000.0,633432000.0,633432000.0,915153000.0
PropertyPlantAndEquipmentNet / USD,13139000.0,13139000.0,19765000.0,19765000.0,19765000.0,19765000.0,41046000.0,41046000.0,41046000.0,41046000.0,75734000.0,75734000.0,75734000.0,75734000.0,108576000.0,108576000.0,108576000.0,108576000.0,160633000.0,160633000.0,160633000.0,160633000.0,242355000.0,242355000.0,242355000.0,242355000.0,383121000.0,383121000.0,383121000.0,383121000.0,543377000.0
PurchaseObligation / USD,2200000.0,2200000.0,3100000.0,3100000.0,3100000.0,3100000.0,2500000.0,2500000.0,2500000.0,2500000.0,,,,20000000.0,,,25200000.0,25200000.0,,,,126800000.0,,,,244410000.0,,605311000.0,676800000.0,607887000.0,
PurchaseObligationDueAfterFifthYear / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7996000.0,
PurchaseObligationDueInFifthYear / USD,,,,,,,,,,,,,,,,,,15450000.0,,,,,,,,18750000.0,,,,29309000.0,
PurchaseObligationDueInFourthYear / USD,,,,,,,,,,,,,,,,,20870000.0,20870000.0,,,,15745000.0,,,,38967000.0,,99008000.0,120745000.0,122700000.0,
PurchaseObligationDueInNextTwelveMonths / USD,,,,,,,,,,,,,,10118000.0,,,28838000.0,31613000.0,,,,21956000.0,,,,57961000.0,,160087000.0,176715000.0,129282000.0,
PurchaseObligationDueInSecondYear / USD,,,,,,,,,,,,,,13401000.0,,,25764000.0,36765000.0,,,,32198000.0,,,,77644000.0,,129948000.0,155293000.0,168049000.0,
PurchaseObligationDueInThirdYear / USD,,,,,,,,,,,,,,1725000.0,,,20850000.0,22114000.0,,,,24675000.0,,,,51088000.0,,121076000.0,143651000.0,150551000.0,
PurchaseObligationFutureMinimumPaymentsRemainderOfFiscalYear / USD,,,,,,,,,,,,,,,,,7242000.0,,,,,,,,,,,71859000.0,44497000.0,,
RepaymentsOfConvertibleDebt / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
RepaymentsOfSeniorDebt / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
ResearchAndDevelopmentExpense / USD,24952000.0,20940000.0,8809000.0,17992000.0,27899000.0,33561000.0,13186000.0,28257000.0,44756000.0,39379000.0,20271000.0,40977000.0,65094000.0,61969000.0,35770000.0,77521000.0,118473000.0,97879000.0,65216000.0,134411000.0,210989000.0,174653000.0,74946000.0,160711000.0,253348000.0,289139000.0,113539000.0,235720000.0,360678000.0,350786000.0,154254000.0
RestructuringCharges / USD,,,,,,,,,,,,,,,,,,,,,5265000.0,6565000.0,,,,,,,,7600000.0,4741000.0
RetainedEarningsAccumulatedDeficit / USD,-162016000.0,-162016000.0,-196100000.0,-196100000.0,-196100000.0,-196100000.0,-224455000.0,-224455000.0,-224455000.0,-224455000.0,-339571000.0,-339571000.0,-339571000.0,-339571000.0,-601600000.0,-601600000.0,-601600000.0,-601600000.0,-991878000.0,-991878000.0,-991878000.0,-991878000.0,-1090374000.0,-1090374000.0,-1090374000.0,-1090374000.0,-1148080000.0,-1148080000.0,-1148080000.0,-1148080000.0,-1189558000.0
RevenueFromContractWithCustomerExcludingAssessedTax / USD,89173000.0,80325000.0,39861000.0,84837000.0,134000000.0,125717000.0,63298000.0,137600000.0,216728000.0,190174000.0,93590000.0,194858000.0,305382000.0,302836000.0,142578000.0,299622000.0,476026000.0,431269000.0,230517000.0,486080000.0,772887000.0,673100000.0,355548000.0,743146000.0,1161946000.0,1090946000.0,496703000.0,1021702000.0,1574903000.0,1616952000.0,627955000.0
RevenueRemainingPerformanceObligation / USD,304700000.0,397900000.0,411200000.0,461000000.0,497100000.0,554200000.0,554700000.0,608500000.0,653500000.0,782800000.0,864000000.0,1024800000.0,1207600000.0,1553500000.0,1705700000.0,1948900000.0,2215800000.0,2607200000.0,2682000000.0,2809200000.0,3023000000.0,3513600000.0,3487400000.0,3613000000.0,3824100000.0,4417600000.0,4410600000.0,4615300000.0,4978000000.0,5780100000.0,5932600000.0
RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability / USD,,,,,,,18237000.0,20905000.0,27205000.0,0.0,18237000.0,20905000.0,27205000.0,0.0,13787000.0,18652000.0,27622000.0,31673000.0,5426000.0,10087000.0,18624000.0,27627000.0,10390000.0,12136000.0,18737000.0,51962000.0,15617000.0,37081000.0,54007000.0,29129000.0,8894000.0
SellingAndMarketingExpense / USD,55601000.0,56702000.0,26928000.0,54038000.0,83930000.0,79236000.0,36545000.0,75301000.0,120596000.0,116409000.0,59411000.0,121032000.0,188759000.0,169913000.0,96889000.0,207292000.0,323022000.0,277981000.0,153786000.0,328859000.0,520991000.0,459407000.0,228836000.0,464781000.0,701054000.0,735219000.0,267111000.0,543592000.0,806039000.0,959102000.0,306087000.0
ShareBasedCompensation / USD,8336000.0,3617000.0,1733000.0,3797000.0,7106000.0,9919000.0,7586000.0,20813000.0,34088000.0,11224000.0,18376000.0,42242000.0,70012000.0,46423000.0,57185000.0,118565000.0,178538000.0,121395000.0,89903000.0,188891000.0,294745000.0,258535000.0,105173000.0,214911000.0,322730000.0,409562000.0,129138000.0,269570000.0,382806000.0,444834000.0,157178000.0
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant / shares,739.0,739000.0,,15815000.0,15542000.0,15708000.0,21100000.0,20600000.0,19700000.0,16600000.0,22600000.0,22300000.0,21500000.0,21300000.0,,,,26100000.0,,,,27900000.0,,,,30900000.0,,,,35800000.0,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber / shares,5907.0,5907000.0,5499000.0,5499000.0,5499000.0,5499000.0,3311000.0,3311000.0,3311000.0,3311000.0,2546000.0,2546000.0,2546000.0,2546000.0,1777000.0,1777000.0,1777000.0,1777000.0,1501000.0,1501000.0,1501000.0,1501000.0,1210000.0,1210000.0,1210000.0,1210000.0,367000.0,367000.0,367000.0,367000.0,47000.0
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice / USD/shares,3.67,3.67,3.97,3.97,3.97,3.97,5.6,5.6,5.6,5.6,6.46,6.46,6.46,6.46,8.53,8.53,8.53,8.53,10.78,10.78,10.78,10.78,12.82,12.82,12.82,12.82,15.84,15.84,15.84,15.84,172.65
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue / USD,11042.0,3000000.0,2000000.0,5200000.0,11000000.0,4500000.0,30757000.0,62182000.0,109299000.0,16700000.0,30800000.0,62200000.0,109300000.0,300900000.0,91400000.0,236000000.0,307700000.0,242400000.0,100700000.0,182600000.0,216500000.0,421800000.0,18300000.0,30000000.0,42700000.0,230100000.0,23200000.0,87600000.0,141500000.0,56500000.0,14300000.0
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod / shares,1426.0,2012000.0,408000.0,636000.0,779000.0,1037000.0,170000.0,297000.0,360000.0,386000.0,10000.0,44000.0,100000.0,112000.0,4000.0,12000.0,13000.0,19000.0,0.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24000.0,0.0
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice / USD/shares,5.7,5.9,6.26,6.22,6.6,6.77,8.25,8.14,8.27,8.31,8.64,9.58,7.99,8.31,10.41,10.81,10.82,10.7,0.0,7.61,7.61,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.99,0.0
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross / shares,5011.0,5021000.0,,,,0.0,150000.0,150000.0,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,0.0,50000.0,50000.0,100000.0,0.0
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue / USD/shares,,1.68,2.03,3.12,3.75,2.1,,,,3.77,22.76,22.76,22.76,22.76,,,,22.76,,,,152.99,,198.03,198.03,0.0,,198.03,198.03,88.97,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue / USD,56717.0,56717000.0,470860000.0,470860000.0,470860000.0,470860000.0,683294000.0,683294000.0,683294000.0,683294000.0,625904000.0,625904000.0,625904000.0,625904000.0,585829000.0,585829000.0,585829000.0,585829000.0,240286000.0,240286000.0,240286000.0,240286000.0,179678000.0,179678000.0,179678000.0,179678000.0,60923000.0,60923000.0,60923000.0,60923000.0,11854000.0
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber / shares,15058.0,15058000.0,16175000.0,16175000.0,16175000.0,16175000.0,8861000.0,8861000.0,8861000.0,8861000.0,5175000.0,5175000.0,5175000.0,5175000.0,2597000.0,2597000.0,2597000.0,2597000.0,1673000.0,1673000.0,1673000.0,1673000.0,1267000.0,1267000.0,1267000.0,1267000.0,453000.0,453000.0,453000.0,453000.0,177000.0
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice / USD/shares,4.5,4.5,6.2,6.2,6.2,6.2,7.16,7.16,7.16,7.16,8.9,8.9,8.9,8.9,10.37,10.37,10.37,10.37,11.81,11.81,11.81,11.81,18.54,18.54,18.54,18.54,46.72,46.72,46.72,46.72,220.95
ShareBasedCompensationArrangementByShareBasedPaymentAwardPlanModificationIncrementalCompensationCost / USD,,,,,,,,,,,,,,,,,,,5600000.0,5600000.0,5600000.0,,,,,,,,,11700000.0,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice / USD/shares,3.05,3.09,4.17,4.41,4.57,4.76,5.62,5.54,5.97,6.26,6.55,7.5,7.36,7.39,6.83,7.34,7.61,7.68,8.63,9.2,8.95,8.65,8.3,8.23,14.61,14.17,10.19,10.74,10.54,10.17,152.99
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice / USD/shares,9.96,10.02,,,,,49.59,49.59,49.59,49.59,0.0,0.0,0.0,0.0,,,,,,,,152.99,0.0,198.03,198.03,198.03,0.0,205.61,205.61,250.32,0.0
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1 / USD,27135.0,27135000.0,172317000.0,172317000.0,172317000.0,172317000.0,260479000.0,260479000.0,260479000.0,260479000.0,314111000.0,314111000.0,314111000.0,314111000.0,404151000.0,404151000.0,404151000.0,404151000.0,216539000.0,216539000.0,216539000.0,216539000.0,178616000.0,178616000.0,178616000.0,178616000.0,59989000.0,59989000.0,59989000.0,59989000.0,5304000.0
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1 / USD,,,,,,,,,,,,,,,,,,,,,,,,,,3900000.0,,,,1500000.0,
ShortTermLeaseCost / USD,,,,,,,441000.0,1051000.0,1737000.0,2303000.0,,,,2303000.0,,,,2303000.0,,,,2221000.0,,,,4715000.0,,,,10002000.0,
StockIssuedDuringPeriodSharesStockOptionsExercised / shares,1708.0,1892000.0,2350000.0,3511000.0,5153000.0,6277000.0,545000.0,1220000.0,2102000.0,3450000.0,690000.0,1499000.0,1891000.0,2466000.0,387000.0,664000.0,814000.0,905000.0,109000.0,224000.0,352000.0,451000.0,151000.0,468000.0,773000.0,864000.0,87000.0,322000.0,332000.0,352000.0,26000.0
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities / USD,207309000.0,207309000.0,,,207309000.0,207309000.0,,,,207309000.0,,,,,,,,,,,,,,,,,,,,0.0,
StockIssuedDuringPeriodValueEmployeeStockPurchasePlan / USD,,,,,8691000.0,16436000.0,,8691000.0,8691000.0,16436000.0,,5334000.0,5334000.0,16436000.0,,8563000.0,8563000.0,15333000.0,,11509000.0,11509000.0,25704000.0,,11410000.0,11410000.0,34649000.0,,18407000.0,18407000.0,42263000.0,
StockIssuedDuringPeriodValueStockOptionsExercised / USD,4345000.0,991000.0,1211000.0,2171000.0,4345000.0,2971000.0,9796000.0,15493000.0,23523000.0,4985000.0,3059000.0,6758000.0,12554000.0,29862000.0,4519000.0,11245000.0,13910000.0,21602000.0,2644000.0,4871000.0,6190000.0,18221000.0,982000.0,2104000.0,3194000.0,6943000.0,1256000.0,3848000.0,11287000.0,3944000.0,890000.0
StockholdersEquity / USD,-151142000.0,-95332000.0,-151142000.0,-151142000.0,-151142000.0,-124740000.0,240236000.0,240236000.0,240236000.0,-151142000.0,308558000.0,308558000.0,308558000.0,240236000.0,484829000.0,484829000.0,484829000.0,308558000.0,528895000.0,528895000.0,528895000.0,484829000.0,573300000.0,573300000.0,573300000.0,528895000.0,725112000.0,725112000.0,725112000.0,573300000.0,1274102000.0
UnrealizedGainLossOnDerivatives / USD,,,,,,,,,,,,,,,,,,,,,,-209000.0,-1185000.0,696000.0,1140000.0,-1499000.0,-1564000.0,-2841000.0,-1574000.0,3319000.0,-3689000.0
UnrecognizedTaxBenefits / USD,,0.0,,,,0.0,,,,2622000.0,,,,4427000.0,,,,10509000.0,,,,18501000.0,,,,29699000.0,,,,40689000.0,
UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions / USD,,,,,,288000.0,,,,288000.0,,,,581000.0,,,,581000.0,,,,,,,,0.0,,,,2102000.0,
UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions / USD,,876000.0,,,,876000.0,,,,2093000.0,,,,4471000.0,,,,8573000.0,,,,10069000.0,,,,9337000.0,,,,18378000.0,
UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions / USD,,1746000.0,,,,1746000.0,,,,1611000.0,,,,1611000.0,,,,1129000.0,,,,1129000.0,,,,1653000.0,,,,6960000.0,
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate / USD,,,,,,,,,,,,,,,,,,,,,,1700000.0,,,,2900000.0,,,,5300000.0,
UnrecordedUnconditionalPurchaseObligationBalanceSheetAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,9600000.0,,,,85300000.0,
ValuationAllowanceDeferredTaxAssetChangeInAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,-5100000.0,,,17200000.0,17400000.0,-18400000.0,
ValuationAllowancesAndReservesPeriodIncreaseDecrease / USD,,8800000.0,,,,11194000.0,,,,-5915000.0,,,,58154000.0,,,,26504000.0,,,,215520000.0,,,,208160000.0,,,,117465000.0,
VariableLeaseCost / USD,,,,,,,699000.0,1552000.0,2373000.0,3223000.0,,,,3223000.0,,,,3223000.0,,,,6436000.0,,,,7643000.0,,,,11948000.0,
WeightedAverageNumberOfDilutedSharesOutstanding / shares,,,,,,,,,,,,,,123566000.0,133452000.0,134238000.0,134938000.0,129323000.0,139296000.0,139901000.0,140403000.0,135654000.0,143476000.0,144001000.0,144442000.0,140895000.0,147625000.0,148287000.0,148945000.0,144942000.0,152557000.0
WeightedAverageNumberOfSharesOutstandingBasic / shares,,,,,,,,,,,,,,123566000.0,133452000.0,134238000.0,134938000.0,129323000.0,139296000.0,139901000.0,140403000.0,135654000.0,143476000.0,144001000.0,144442000.0,140895000.0,147625000.0,148287000.0,148945000.0,144942000.0,152557000.0
