fact_unit,2009-08-06,2009-11-05,2010-02-25,2010-05-06,2010-08-05,2010-09-14,2010-11-04,2011-02-24,2011-05-05,2011-05-23,2011-08-05,2011-11-04,2011-11-10,2012-02-24,2012-05-03,2012-06-13,2012-08-02,2012-11-01,2013-02-21,2013-05-09,2013-06-17,2013-08-08,2013-11-07,2014-02-27,2014-05-08,2014-08-07,2014-11-06,2015-02-26,2015-05-06,2015-08-06,2015-11-05,2016-02-25,2016-05-05,2016-08-04,2016-11-02,2017-02-23,2017-05-04,2017-08-04,2017-11-01,2018-02-22,2018-05-03,2018-08-02,2018-10-30,2019-02-21,2019-05-06,2019-08-02,2019-10-30,2020-02-20,2020-05-07,2020-08-03,2020-10-30,2021-02-18,2021-04-30,2021-07-30,2021-10-29,2022-02-17,2022-04-29,2022-07-29,2022-10-28,2023-02-16,2023-04-28,2023-08-02,2023-11-02,2024-02-15,2024-05-02,2024-08-01,2024-11-04,2025-02-13,2025-04-30,2025-08-06,2025-10-30
InterestRateCashFlowHedgeGainLossToBeReclassifiedDuringNext12MonthsNet / USD,,,,,,,,,,,4300000.0,4400000.0,,19500000.0,19600000.0,19500000.0,19400000.0,19100000.0,18900000.0,16900000.0,18900000.0,21600000.0,21700000.0,21800000.0,21900000.0,22000000.0,22000000.0,22000000.0,22200000.0,23800000.0,,24700000.0,20800000.0,21000000.0,21200000.0,21900000.0,22000000.0,21800000.0,21400000.0,21200000.0,20300000.0,19900000.0,19800000.0,20900000.0,22800000.0,25700000.0,25600000.0,24900000.0,25400000.0,25700000.0,24300000.0,10200000.0,10300000.0,10400000.0,10500000.0,10600000.0,10200000.0,8900000.0,3800000.0,3500000.0,3900000.0,2400000.0,2300000.0,2300000.0,2200000.0,1800000.0,1700000.0,1200000.0,900000.0,1100000.0,1100000.0
InvestmentBuildingAndBuildingImprovements / USD,,,,,12781543000.0,,12781543000.0,12781543000.0,13995121000.0,12781543000.0,13995121000.0,13995121000.0,12781543000.0,13995121000.0,14262616000.0,13995121000.0,14262616000.0,14262616000.0,14262616000.0,14135740000.0,14262616000.0,14135740000.0,14135740000.0,14135740000.0,17509609000.0,17509609000.0,17509609000.0,17509609000.0,17974337000.0,17974337000.0,17974337000.0,17974337000.0,16346829000.0,16346829000.0,16346829000.0,16346829000.0,16913430000.0,16913430000.0,16913430000.0,16913430000.0,17743042000.0,17743042000.0,17743042000.0,17743042000.0,18232625000.0,18232625000.0,18232625000.0,18232625000.0,18904686000.0,18904686000.0,18904686000.0,18904686000.0,18464484000.0,18464484000.0,18464484000.0,18464484000.0,19632284000.0,19632284000.0,19632284000.0,19632284000.0,19471503000.0,19471503000.0,19471503000.0,19471503000.0,19809432000.0,19809432000.0,19809432000.0,19809432000.0,20635583000.0,20635583000.0,20635583000.0
InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures / USD,5795000.0,5795000.0,5795000.0,6995000.0,6995000.0,5795000.0,6995000.0,6995000.0,3167000.0,6995000.0,3167000.0,3167000.0,6995000.0,3167000.0,12327000.0,3167000.0,12327000.0,12327000.0,12327000.0,17877000.0,12327000.0,17877000.0,17877000.0,17877000.0,178526000.0,178526000.0,178526000.0,178526000.0,105434000.0,105434000.0,105434000.0,105434000.0,68101000.0,68101000.0,68101000.0,68101000.0,60141000.0,60141000.0,60141000.0,60141000.0,58254000.0,58254000.0,58254000.0,58254000.0,58349000.0,58349000.0,58349000.0,58349000.0,52238000.0,52238000.0,52238000.0,52238000.0,52782000.0,52782000.0,52782000.0,52782000.0,127448000.0,127448000.0,127448000.0,127448000.0,279024000.0,279024000.0,279024000.0,279024000.0,282049000.0,282049000.0,282049000.0,282049000.0,386531000.0,386531000.0,386531000.0
Land / USD,3671299000.0,3671299000.0,3671299000.0,3650324000.0,3650324000.0,3671299000.0,3650324000.0,3650324000.0,4110275000.0,3650324000.0,4110275000.0,4110275000.0,3650324000.0,4110275000.0,4367816000.0,4110275000.0,4367816000.0,4367816000.0,4367816000.0,4554912000.0,4367816000.0,4554912000.0,4554912000.0,4554912000.0,6192512000.0,6192512000.0,6192512000.0,6192512000.0,6295404000.0,6295404000.0,6295404000.0,6295404000.0,5864046000.0,5864046000.0,5864046000.0,5864046000.0,5899862000.0,5899862000.0,5899862000.0,5899862000.0,5996024000.0,5996024000.0,5996024000.0,5996024000.0,5875803000.0,5875803000.0,5875803000.0,5875803000.0,5936188000.0,5936188000.0,5936188000.0,5936188000.0,5785367000.0,5785367000.0,5785367000.0,5785367000.0,5814790000.0,5814790000.0,5814790000.0,5814790000.0,5580878000.0,5580878000.0,5580878000.0,5580878000.0,5581876000.0,5581876000.0,5581876000.0,5581876000.0,5606531000.0,5606531000.0,5606531000.0
LandAvailableForDevelopment / USD,254873000.0,254873000.0,254873000.0,252320000.0,252320000.0,254873000.0,252320000.0,252320000.0,235247000.0,252320000.0,235247000.0,235247000.0,252320000.0,235247000.0,325200000.0,235247000.0,325200000.0,325200000.0,325200000.0,353823000.0,325200000.0,353823000.0,353823000.0,353823000.0,393522000.0,393522000.0,393522000.0,393522000.0,184556000.0,184556000.0,184556000.0,184556000.0,158843000.0,158843000.0,158843000.0,158843000.0,118816000.0,118816000.0,118816000.0,118816000.0,98963000.0,98963000.0,98963000.0,98963000.0,89909000.0,89909000.0,89909000.0,89909000.0,96688000.0,96688000.0,96688000.0,96688000.0,86170000.0,86170000.0,86170000.0,86170000.0,62998000.0,62998000.0,62998000.0,62998000.0,60567000.0,60567000.0,60567000.0,60567000.0,114300000.0,114300000.0,114300000.0,114300000.0,63142000.0,63142000.0,63142000.0
LeaseCost / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7636000.0,15494000.0,23331000.0,31549000.0,,,,31549000.0,,,,31549000.0,,,,31489000.0,,,,29587000.0,,,,30549000.0,,,
LesseeOperatingLeaseLiabilityPaymentsDue / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1030461000.0,1026193000.0,1065418000.0,1064482000.0,,,,1039875000.0,,,,906475000.0,,,,891756000.0,,,,885977000.0,,,,868275000.0,,,
LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,979172000.0,,,,954108000.0,,,,831456000.0,,,,816532000.0,,,,806155000.0,,,,789790000.0,,,
LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16914000.0,,,,17160000.0,,,,15090000.0,,,,15173000.0,,,,15797000.0,,,,15817000.0,,,
LesseeOperatingLeaseLiabilityPaymentsDueYearFive / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14843000.0,14843000.0,16687000.0,17330000.0,,,,17375000.0,,,,14843000.0,,,,14923000.0,,,,16132000.0,,,,15670000.0,,,
LesseeOperatingLeaseLiabilityPaymentsDueYearFour / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14993000.0,14993000.0,16602000.0,16998000.0,,,,17329000.0,,,,14957000.0,,,,14849000.0,,,,15984000.0,,,,15794000.0,,,
LesseeOperatingLeaseLiabilityPaymentsDueYearThree / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17148000.0,17148000.0,16862000.0,16907000.0,,,,16997000.0,,,,15131000.0,,,,15024000.0,,,,15881000.0,,,,15651000.0,,,
LesseeOperatingLeaseLiabilityPaymentsDueYearTwo / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17208000.0,17208000.0,16840000.0,17161000.0,,,,16906000.0,,,,14998000.0,,,,15255000.0,,,,16028000.0,,,,15553000.0,,,
LesseeOperatingLeaseLiabilityUndiscountedExcessAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,748224000.0,744573000.0,,,,,,,,,,,,,,,,,,,,,,630506000.0,,,
LessorOperatingLeasePaymentsToBeReceived / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446465000.0,430859000.0,436675000.0,434136000.0,,,,375922000.0,,,,384906000.0,,,,356657000.0,,,,334192000.0,,,,340668000.0,,,
LessorOperatingLeasePaymentsToBeReceivedFiveYears / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46987000.0,46417000.0,49150000.0,43784000.0,,,,38847000.0,,,,37283000.0,,,,35808000.0,,,,34709000.0,,,,33317000.0,,,
LessorOperatingLeasePaymentsToBeReceivedFourYears / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54378000.0,54099000.0,56624000.0,50906000.0,,,,45166000.0,,,,45091000.0,,,,40461000.0,,,,40771000.0,,,,41973000.0,,,
LessorOperatingLeasePaymentsToBeReceivedNextTwelveMonths / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64527000.0,,,,59430000.0,,,,58561000.0,,,,58776000.0,,,,53000000.0,,,,54235000.0,,,
LessorOperatingLeasePaymentsToBeReceivedThereafter / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135548000.0,139599000.0,149208000.0,154898000.0,,,,126732000.0,,,,135922000.0,,,,119008000.0,,,,112720000.0,,,,112157000.0,,,
LessorOperatingLeasePaymentsToBeReceivedThreeYears / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58439000.0,57935000.0,60140000.0,58204000.0,,,,51091000.0,,,,51295000.0,,,,48333000.0,,,,44582000.0,,,,47845000.0,,,
LessorOperatingLeasePaymentsToBeReceivedTwoYears / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62481000.0,61674000.0,63409000.0,61817000.0,,,,54656000.0,,,,56754000.0,,,,54271000.0,,,,48410000.0,,,,51141000.0,,,
Liabilities / USD,11202011000.0,11202011000.0,11202011000.0,9984722000.0,9984722000.0,11202011000.0,9984722000.0,9984722000.0,10592078000.0,9984722000.0,10592078000.0,10592078000.0,9984722000.0,10592078000.0,10380042000.0,10592078000.0,10380042000.0,10380042000.0,10380042000.0,9275521000.0,10380042000.0,9275521000.0,9275521000.0,9275521000.0,11626205000.0,11626205000.0,11626205000.0,11626205000.0,11742105000.0,11742105000.0,11742105000.0,11742105000.0,11847058000.0,11847058000.0,11847058000.0,11847058000.0,9801072000.0,9801072000.0,9801072000.0,9801072000.0,9729781000.0,9729781000.0,9729781000.0,9729781000.0,9615454000.0,9615454000.0,9615454000.0,9615454000.0,10164843000.0,10164843000.0,10164843000.0,10164843000.0,9184454000.0,9184454000.0,9184454000.0,9184454000.0,9483056000.0,9483056000.0,9483056000.0,9483056000.0,8517310000.0,8517310000.0,8517310000.0,8517310000.0,8456188000.0,8456188000.0,8456188000.0,8456188000.0,9249829000.0,9249829000.0,9249829000.0
LiabilitiesAndStockholdersEquity / USD,16535110000.0,16535110000.0,16535110000.0,15417515000.0,15417515000.0,16535110000.0,15417515000.0,15417515000.0,16184194000.0,15417515000.0,16184194000.0,16184194000.0,15417515000.0,16184194000.0,16659303000.0,16184194000.0,16659303000.0,16659303000.0,16659303000.0,17201000000.0,16659303000.0,17201000000.0,17201000000.0,17201000000.0,22834545000.0,22834545000.0,22834545000.0,22834545000.0,22950614000.0,22950614000.0,22950614000.0,22950614000.0,23110196000.0,23110196000.0,23110196000.0,23110196000.0,20704148000.0,20704148000.0,20704148000.0,20704148000.0,20570599000.0,20570599000.0,20570599000.0,20570599000.0,20394209000.0,20394209000.0,20394209000.0,20394209000.0,21172769000.0,21172769000.0,21172769000.0,21172769000.0,20286891000.0,20286891000.0,20286891000.0,20286891000.0,21169241000.0,21169241000.0,21169241000.0,21169241000.0,20218262000.0,20218262000.0,20218262000.0,20218262000.0,20034564000.0,20034564000.0,20034564000.0,20034564000.0,20834176000.0,20834176000.0,20834176000.0
LongTermDebt / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9071074000.0,,,,8912761000.0,,,,9130979000.0,,,,8126903000.0,,,,8421172000.0,,,,7494250000.0,,,,7464657000.0,,,,8193052000.0,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive / USD,,,,,,,,,,,,,,5782526000.0,,5782526000.0,,,4341101000.0,,4341101000.0,,,6209697000.0,,,,6135842000.0,,,,5173079000.0,,,,4366516000.0,,,,4776232000.0,,,,4282668000.0,,,,5550010000.0,,,,5586810000.0,,,,5385670000.0,,,,4975870000.0,,,,4668832000.0,,,,4369312000.0,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths / USD,,,,,,,,1068891000.0,,1068891000.0,,,1068891000.0,1161582000.0,,1161582000.0,,,526310000.0,,526310000.0,,,561084000.0,,,,408420000.0,,,,1352813000.0,,,,628458000.0,,,,446969000.0,,,,974954000.0,,,,1027542000.0,,,,450665000.0,,,,641089000.0,,,,998275000.0,,,,416200000.0,,,,1002595000.0,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive / USD,,,,,,,,298700000.0,,298700000.0,,,298700000.0,1190038000.0,,1190038000.0,,,1446576000.0,,1446576000.0,,,297016000.0,,,,1278469000.0,,,,1679432000.0,,,,941157000.0,,,,265741000.0,,,,1331600000.0,,,,26100000.0,,,,458200000.0,,,,601025000.0,,,,409800000.0,,,,910700000.0,,,,899620000.0,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour / USD,,,,,,,,498576000.0,,498576000.0,,,498576000.0,418900000.0,,418900000.0,,,1190538000.0,,1190538000.0,,,1347191000.0,,,,514510000.0,,,,1281127000.0,,,,1690090000.0,,,,927806000.0,,,,266141000.0,,,,1329088000.0,,,,6100000.0,,,,458200000.0,,,,601025000.0,,,,409800000.0,,,,910700000.0,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree / USD,,,,,,,,407849000.0,,407849000.0,,,407849000.0,588340000.0,,588340000.0,,,417812000.0,,417812000.0,,,1193251000.0,,,,1346708000.0,,,,180461000.0,,,,1286037000.0,,,,1678992000.0,,,,928106000.0,,,,271835000.0,,,,1329088000.0,,,,6100000.0,,,,503180000.0,,,,601025000.0,,,,409800000.0,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo / USD,,,,,,,,474221000.0,,474221000.0,,,474221000.0,579675000.0,,579675000.0,,,586323000.0,,586323000.0,,,1170448000.0,,,,1192798000.0,,,,1347846000.0,,,,184369000.0,,,,975334000.0,,,,1129292000.0,,,,926404000.0,,,,296040000.0,,,,1329088000.0,,,,6100000.0,,,,458100000.0,,,,601025000.0,,,
MinorityInterest / USD,163349000.0,163349000.0,163349000.0,127174000.0,127174000.0,163349000.0,127174000.0,127174000.0,118390000.0,127174000.0,118390000.0,118390000.0,127174000.0,118390000.0,193842000.0,118390000.0,193842000.0,193842000.0,193842000.0,237294000.0,193842000.0,237294000.0,237294000.0,237294000.0,337995000.0,337995000.0,337995000.0,337995000.0,339320000.0,339320000.0,339320000.0,339320000.0,225987000.0,225987000.0,225987000.0,225987000.0,231906000.0,231906000.0,231906000.0,231906000.0,231399000.0,231399000.0,231399000.0,231399000.0,226445000.0,226445000.0,226445000.0,226445000.0,229020000.0,229020000.0,229020000.0,229020000.0,237835000.0,237835000.0,237835000.0,237835000.0,232260000.0,232260000.0,232260000.0,232260000.0,209240000.0,209240000.0,209240000.0,209240000.0,203300000.0,203300000.0,203300000.0,203300000.0,201224000.0,201224000.0,201224000.0
MinorityInterestChangeInRedemptionValue / USD,,,,,-61946000.0,,108576000.0,-65524000.0,29294000.0,-65524000.0,41377000.0,-16023000.0,-65524000.0,14544000.0,37603000.0,14544000.0,32391000.0,-8866000.0,129918000.0,-50109000.0,129918000.0,-33039000.0,-69344000.0,22714000.0,-44530000.0,-80615000.0,-69579000.0,-38734000.0,41763000.0,-13966000.0,20262000.0,-79667000.0,-55478000.0,-99190000.0,-113308000.0,139818000.0,-50766000.0,-30351000.0,-29551000.0,64378000.0,-12831000.0,172000.0,14361000.0,-115093000.0,-12831000.0,172000.0,14361000.0,-41916000.0,55021000.0,56974000.0,114936000.0,13922000.0,-111449000.0,-128753000.0,-169825000.0,82283000.0,72956000.0,101966000.0,119237000.0,-125224000.0,-939000.0,-98140000.0,-127570000.0,158598000.0,5946000.0,39123000.0,-18613000.0,-176490000.0,8815000.0,39058000.0,64541000.0
MinorityInterestInOperatingPartnerships / USD,137645000.0,137645000.0,137645000.0,116120000.0,116120000.0,137645000.0,116120000.0,116120000.0,110399000.0,116120000.0,110399000.0,110399000.0,116120000.0,110399000.0,119536000.0,110399000.0,119536000.0,119536000.0,119536000.0,159606000.0,119536000.0,159606000.0,159606000.0,159606000.0,211412000.0,211412000.0,211412000.0,211412000.0,214411000.0,214411000.0,214411000.0,214411000.0,221379000.0,221379000.0,221379000.0,221379000.0,221297000.0,221297000.0,221297000.0,221297000.0,226691000.0,226691000.0,226691000.0,226691000.0,228738000.0,228738000.0,228738000.0,228738000.0,227837000.0,227837000.0,227837000.0,227837000.0,233162000.0,233162000.0,233162000.0,233162000.0,214094000.0,214094000.0,214094000.0,214094000.0,209961000.0,209961000.0,209961000.0,209961000.0,202306000.0,202306000.0,202306000.0,202306000.0,201942000.0,201942000.0,201942000.0
NetCashProvidedByUsedInFinancingActivities / USD,46894000.0,169299000.0,-801929000.0,-534250000.0,-752791000.0,-801929000.0,-1015378000.0,428739000.0,-10388000.0,428739000.0,-15412000.0,202220000.0,428739000.0,-1473547000.0,-274858000.0,-1473547000.0,-623187000.0,-1367695000.0,151541000.0,-316673000.0,151541000.0,-531280000.0,-819539000.0,-650746000.0,291556000.0,-315297000.0,-464760000.0,-556331000.0,-51450000.0,-107261000.0,-385685000.0,-1420995000.0,-159335000.0,-417469000.0,-655348000.0,-692861000.0,-5626845000.0,-5891516000.0,-6096176000.0,-666167000.0,-264127000.0,-420481000.0,-579273000.0,-7054092000.0,-514367000.0,-613163000.0,-787383000.0,-789818000.0,-49317000.0,-128463000.0,-467717000.0,-963910000.0,-624689000.0,-1071899000.0,-1332567000.0,-684474000.0,-221600000.0,-227997000.0,-541603000.0,-1946393000.0,-419555000.0,-887124000.0,-1602333000.0,-565056000.0,-355089000.0,-487231000.0,-730614000.0,-1785612000.0,-500472000.0,-817185000.0,130798000.0
NetCashProvidedByUsedInInvestingActivities / USD,-213251000.0,-260589000.0,-200749000.0,-70399000.0,163882000.0,-200749000.0,229904000.0,-344028000.0,-274834000.0,-343803000.0,-486641000.0,-912529000.0,-343803000.0,105229000.0,-38006000.0,105229000.0,404066000.0,368222000.0,-639458000.0,-81865000.0,-639458000.0,-392805000.0,-380625000.0,-197208000.0,-1041573000.0,-562548000.0,57838000.0,-261155000.0,-301757000.0,-489620000.0,-650642000.0,-6977000.0,-179222000.0,-205549000.0,-410712000.0,-644666000.0,5751236000.0,5872007000.0,5752165000.0,-695814000.0,-72642000.0,-44607000.0,-515775000.0,5903942000.0,147298000.0,-84176000.0,-268820000.0,-594296000.0,-347035000.0,-369155000.0,-658180000.0,-376834000.0,266009000.0,565347000.0,416458000.0,-771824000.0,-126345000.0,-55355000.0,-309589000.0,663586000.0,-197037000.0,-45335000.0,243336000.0,-434620000.0,43723000.0,-271279000.0,-468355000.0,107792000.0,136006000.0,-2357000.0,-1363616000.0
NetCashProvidedByUsedInOperatingActivities / USD,389126000.0,570509000.0,793232000.0,142451000.0,365610000.0,793232000.0,532268000.0,755252000.0,152120000.0,755027000.0,356747000.0,560681000.0,755027000.0,670812000.0,187528000.0,670812000.0,392477000.0,614051000.0,726037000.0,234245000.0,726037000.0,584749000.0,861866000.0,800467000.0,193514000.0,417819000.0,767093000.0,1046155000.0,336882000.0,619479000.0,1014271000.0,868916000.0,347895000.0,675047000.0,1063346000.0,1324073000.0,201382000.0,475076000.0,819321000.0,1356628000.0,303904000.0,559113000.0,970136000.0,1214123000.0,361018000.0,685454000.0,1044191000.0,1265788000.0,373545000.0,690773000.0,1094180000.0,1356295000.0,382451000.0,635086000.0,1034324000.0,1456984000.0,346053000.0,576125000.0,978213000.0,1265536000.0,368056000.0,690874000.0,1120228000.0,1260184000.0,393279000.0,745980000.0,1188524000.0,1454756000.0,421031000.0,817968000.0,1219382000.0
NetIncomeLoss / USD,268374000.0,444248000.0,980188000.0,80795000.0,181000000.0,980188000.0,316981000.0,407622000.0,55483000.0,407622000.0,65444000.0,94227000.0,407622000.0,362273000.0,127331000.0,362273000.0,683255000.0,791103000.0,283610000.0,145299000.0,283610000.0,248563000.0,474702000.0,893585000.0,1017686000.0,1342445000.0,1719637000.0,841719000.0,79135000.0,191825000.0,413569000.0,1830613000.0,182522000.0,468942000.0,665634000.0,631308000.0,3587758000.0,3806597000.0,4014913000.0,870120000.0,143742000.0,339783000.0,478012000.0,4292163000.0,211809000.0,325411000.0,540348000.0,603454000.0,104539000.0,413507000.0,680613000.0,657535000.0,308606000.0,569494000.0,660780000.0,970377000.0,57539000.0,373925000.0,805876000.0,913636000.0,70765000.0,294866000.0,617891000.0,1332850000.0,212035000.0,351238000.0,523746000.0,776911000.0,295787000.0,473270000.0,616716000.0
NetIncomeLossAttributableToNoncontrollingInterest / USD,,,,2373000.0,2501000.0,,,,,,,,,,,,,,,,,,21646000.0,40780000.0,43323000.0,56111000.0,70947000.0,38641000.0,3093000.0,7535000.0,16273000.0,75278000.0,7059000.0,18413000.0,26191000.0,24831000.0,143309000.0,152089000.0,160442000.0,34241000.0,5411000.0,12765000.0,17931000.0,171511000.0,8059000.0,12358000.0,20517000.0,22604000.0,3919000.0,15429000.0,25339000.0,24939000.0,11535000.0,21248000.0,24624000.0,36034000.0,2143000.0,13056000.0,27903000.0,34010000.0,2394000.0,10027000.0,21024000.0,45900000.0,7059000.0,11613000.0,17174000.0,26310000.0,8275000.0,13278000.0,17290000.0
NetIncomeLossAvailableToCommonStockholdersBasic / USD,261115000.0,433361000.0,951242000.0,77175000.0,173760000.0,951242000.0,306122000.0,393115000.0,51863000.0,393115000.0,58206000.0,83372000.0,393115000.0,347794000.0,123865000.0,347794000.0,676322000.0,780704000.0,269242000.0,141833000.0,269242000.0,241630000.0,460233000.0,879720000.0,1016650000.0,1340373000.0,1716528000.0,826212000.0,78099000.0,189753000.0,410460000.0,1826468000.0,178842000.0,464429000.0,660288000.0,627163000.0,3586985000.0,3805052000.0,4012595000.0,863277000.0,142969000.0,338237000.0,475694000.0,4289072000.0,211036000.0,323866000.0,538030000.0,600363000.0,103766000.0,411962000.0,678295000.0,654445000.0,307833000.0,567949000.0,658462000.0,967287000.0,56766000.0,372380000.0,803558000.0,910546000.0,69993000.0,293321000.0,615573000.0,1329760000.0,211263000.0,349693000.0,521428000.0,773821000.0,293796000.0,470924000.0,614014000.0
NetIncomeLossAvailableToCommonStockholdersDiluted / USD,,,,,,,,,,,58206000.0,83372000.0,,347794000.0,123865000.0,347794000.0,676322000.0,816979000.0,269242000.0,,269242000.0,,481879000.0,879720000.0,1016650000.0,1340373000.0,1716528000.0,864853000.0,81192000.0,197288000.0,426733000.0,1826468000.0,185901000.0,482842000.0,686479000.0,651994000.0,3730294000.0,3957141000.0,4173037000.0,897518000.0,148380000.0,351002000.0,493625000.0,4460583000.0,219095000.0,336224000.0,558547000.0,622967000.0,107685000.0,427391000.0,703634000.0,679384000.0,319368000.0,589197000.0,683086000.0,1003321000.0,58909000.0,385436000.0,831461000.0,944556000.0,72387000.0,303348000.0,636597000.0,1375660000.0,218322000.0,361306000.0,538602000.0,800131000.0,302071000.0,484202000.0,631304000.0
NoncashProjectAbandonmentCosts / USD,,2856000.0,1726000.0,192000.0,162000.0,1726000.0,1973000.0,5535000.0,1046000.0,5535000.0,2062000.0,3512000.0,5535000.0,4838000.0,1683000.0,4838000.0,3038000.0,4052000.0,5272000.0,1034000.0,5272000.0,3565000.0,6141000.0,5075000.0,2533000.0,3365000.0,3969000.0,9056000.0,452000.0,1492000.0,2067000.0,5184000.0,493000.0,1651000.0,2322000.0,3607000.0,1448000.0,2563000.0,3379000.0,2878000.0,715000.0,1546000.0,2329000.0,4092000.0,931000.0,2066000.0,3125000.0,3106000.0,1448000.0,2987000.0,4098000.0,4450000.0,1627000.0,3278000.0,4864000.0,5529000.0,1331000.0,2647000.0,3557000.0,6869000.0,1463000.0,2515000.0,3296000.0,6526000.0,1332000.0,1993000.0,2739000.0,4780000.0,548000.0,1369000.0,1905000.0
NotesPayable / USD,5447012000.0,5447012000.0,5447012000.0,4609124000.0,4609124000.0,5447012000.0,4609124000.0,4609124000.0,5185180000.0,4609124000.0,5185180000.0,5185180000.0,4609124000.0,5185180000.0,5609574000.0,5185180000.0,5609574000.0,5609574000.0,5609574000.0,4630875000.0,5609574000.0,4630875000.0,4630875000.0,4630875000.0,5477088000.0,5477088000.0,5477088000.0,5477088000.0,5425346000.0,5425346000.0,5425346000.0,5425346000.0,5848956000.0,5848956000.0,5848956000.0,5848956000.0,4848079000.0,4848079000.0,4848079000.0,4848079000.0,5038812000.0,5038812000.0,5038812000.0,5038812000.0,5933286000.0,5933286000.0,5933286000.0,5038812000.0,6077513000.0,6077513000.0,6077513000.0,5933286000.0,5335536000.0,5335536000.0,5335536000.0,5335536000.0,5835222000.0,5835222000.0,5835222000.0,5835222000.0,5342329000.0,5342329000.0,5342329000.0,5342329000.0,5348417000.0,5348417000.0,5348417000.0,5348417000.0,5947376000.0,5947376000.0,5947376000.0
NumberOfRealEstateProperties / Property,,,,,,,,,,,,417.0,,,,,,,,,,,,,,,,,,,,,,,,,302.0,301.0,305.0,305.0,303.0,304.0,306.0,307.0,310.0,309.0,308.0,309.0,306.0,304.0,305.0,304.0,304.0,303.0,307.0,310.0,311.0,310.0,308.0,308.0,301.0,304.0,305.0,302.0,299.0,299.0,312.0,311.0,312.0,319.0,318.0
NumberOfReportableSegments / Segment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0
NumberOfStatesInWhichEntityOperates / State,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0,11.0,10.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
NumberOfUnitsInRealEstateProperty / ApartmentUnit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77498.0,77034.0,78302.0,78611.0,78399.0,78645.0,79260.0,79482.0,80061.0,79624.0,80299.0,79962.0,79065.0,78410.0,78568.0,77889.0,77889.0,78107.0,79322.0,80407.0,80581.0,80227.0,79594.0,79597.0,79351.0,80212.0,80683.0,80191.0,79688.0,79738.0,84018.0,84249.0,84648.0,86422.0,86320.0
OperatingExpenses / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668176000.0,850637000.0,244248000.0,472099000.0,704044000.0,872277000.0,243557000.0,475626000.0,716801000.0
OperatingLeaseCost / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22131000.0,,,
