fact_unit,2010-02-26,2011-03-09,2012-02-14,2013-02-13,2014-02-12,2015-02-11,2016-02-05,2017-02-08,2018-02-07,2019-02-06,2020-02-12,2021-02-10,2022-02-09,2023-02-15,2024-02-14,2025-03-05
FinitelivedIntangibleAssetsAcquired1 / EUR,,,,,,604057000.0,,606635000.0,606700000.0,15400000.0,42000000.0,115800000.0,35900000.0,45600000.0,34000000.0,39300000.0
ForeignIncomeTaxExpenseBenefitContinuingOperations / EUR,,,,,,,,,-81800000.0,-82400000.0,18700000.0,-72200000.0,-39000000.0,145200000.0,127800000.0,107100000.0
GainLossOnForeignCurrencyCashFlowHedgeIneffectiveness / EUR,,-10700000.0,-400000.0,-200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GainLossOnForeignCurrencyFairValueHedgeDerivatives / EUR,,,8700000.0,-32900000.0,-38300000.0,3000000.0,62500000.0,-119300000.0,-129900000.0,-81200000.0,126400000.0,24200000.0,-12000000.0,28200000.0,-7900000.0,3600000.0
GainLossOnSaleOfBusiness / EUR,,,,,,,,,,,,,0.0,0.0,213700000.0,
GainLossOnSalesOfAssetsAndAssetImpairmentCharges / EUR,,,,,,,,,,,,,,,15900000.0,-39300000.0
Goodwill / EUR,131453000.0,131453000.0,131462000.0,141286000.0,146044000.0,149168000.0,2088589000.0,2357536000.0,2624600000.0,4873900000.0,4541100000.0,4541100000.0,4629100000.0,4555600000.0,4555600000.0,4588600000.0
GoodwillAndIntangibleAssetImpairment / EUR,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
GoodwillImpairedAccumulatedImpairmentLoss / EUR,,,,,,,,,,,,,,0.0,0.0,0.0
GrossProfit / EUR,1549659000.0,1015514000.0,458392000.0,1955170000.0,2449390000.0,2005257000.0,2177262000.0,2596374000.0,2895700000.0,3145300000.0,4020200000.0,5029200000.0,5279800000.0,6797200000.0,9809000000.0,10700100000.0
ImpairmentOfIntangibleAssetsExcludingGoodwill / EUR,,0.0,0.0,,,,,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,11100000.0
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic / EUR,,,,,,,,,1028100000.0,1277000000.0,2076600000.0,2602000000.0,2441200000.0,3574600000.0,5982800000.0,5881000000.0
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign / EUR,,,,,,,,,520500000.0,515200000.0,312800000.0,335000000.0,324600000.0,442000000.0,722700000.0,575100000.0
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments / EUR,848153000.0,309644000.0,-171550000.0,1242523000.0,1648635000.0,1150578000.0,1023477000.0,1273635000.0,1548600000.0,1792200000.0,2389400000.0,2937000000.0,2765800000.0,4016600000.0,6705500000.0,6456100000.0
IncomeLossFromEquityMethodInvestments / EUR,,,,,,,,,0.0,0.0,-16700000.0,6200000.0,18200000.0,88600000.0,199100000.0,138000000.0
IncomeTaxExpenseBenefit / EUR,177152000.0,-12726000.0,-20625000.0,220703000.0,181675000.0,4262000.0,7987000.0,76995000.0,161400000.0,234400000.0,306000000.0,351600000.0,191700000.0,551500000.0,1021400000.0,969900000.0
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance / EUR,,,,,,,,,,,11900000.0,28500000.0,-7600000.0,56900000.0,37200000.0,41200000.0
IncomeTaxReconciliationChangeInEnactedTaxRate / EUR,,,0.0,569000.0,,,,,,,,0.0,0.0,-15000000.0,-1500000.0,1100000.0
IncomeTaxReconciliationDeductions / EUR,,,,,,,,,,,263100000.0,311800000.0,351000000.0,510400000.0,727300000.0,741200000.0
IncomeTaxReconciliationForeignIncomeTaxRateDifferential / EUR,,-26764000.0,-18482000.0,-15878000.0,-20663000.0,-9786000.0,-23459000.0,1580000.0,-5400000.0,2700000.0,-21000000.0,-15400000.0,-5000000.0,-900000.0,4600000.0,-13000000.0
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate / EUR,,78959000.0,-43745000.0,316843000.0,412159000.0,287644000.0,255869000.0,318409000.0,387200000.0,448100000.0,597400000.0,734300000.0,691400000.0,1004100000.0,1676400000.0,1665700000.0
IncomeTaxReconciliationMinorityInterestIncomeExpense / EUR,,,,,,,,,,,0.0,-14500000.0,-19700000.0,-20900000.0,-46700000.0,-38300000.0
IncomeTaxReconciliationOtherAdjustments / EUR,,15469000.0,5335000.0,2889000.0,5140000.0,6836000.0,7219000.0,3724000.0,-1700000.0,5000000.0,-10000000.0,-32100000.0,-19200000.0,-57200000.0,-24100000.0,-8700000.0
IncomeTaxReconciliationTaxContingencies / EUR,,,,,,-95465000.0,7588000.0,9669000.0,10600000.0,-4000000.0,17400000.0,57200000.0,16900000.0,41000000.0,21600000.0,9900000.0
IncomeTaxReconciliationTaxExemptIncome / EUR,,,,19987000.0,19134000.0,23532000.0,29430000.0,23899000.0,31300000.0,31300000.0,24000000.0,6200000.0,7200000.0,200000.0,0.0,0.0
IncomeTaxesPaidNet / EUR,167268000.0,167360000.0,-36705000.0,-148915000.0,202312000.0,109504000.0,2278000.0,124325000.0,126900000.0,115900000.0,475000000.0,554400000.0,678700000.0,650200000.0,1235000000.0,1734600000.0
IncomeTaxesReceivable / EUR,87560000.0,11286000.0,12678000.0,32105000.0,57116000.0,32333000.0,43876000.0,19080000.0,11600000.0,61600000.0,79700000.0,178700000.0,67300000.0,42000000.0,33400000.0,1001200000.0
IncreaseDecreaseInAccountsPayable / EUR,-38944000.0,-94375000.0,10430000.0,350231000.0,-126234000.0,-225083000.0,321486000.0,-136192000.0,-77100000.0,50900000.0,266600000.0,97900000.0,-12100000.0,334300000.0,718600000.0,406200000.0
IncreaseDecreaseInAccountsReceivable / EUR,42410000.0,-169402000.0,-81838000.0,748898000.0,-267209000.0,-246982000.0,192149000.0,164850000.0,-243200000.0,-213400000.0,1128600000.0,-212400000.0,255000000.0,-507500000.0,1754900000.0,2338000000.0
IncreaseDecreaseInAccruedLiabilities / EUR,,,,,,,,,,,90900000.0,237700000.0,82100000.0,47500000.0,347600000.0,439700000.0
IncreaseDecreaseInFinanceReceivables / EUR,,37255000.0,-15702000.0,20000000.0,,,,,,,-237000000.0,664900000.0,95300000.0,1125400000.0,-542300000.0,-212200000.0
IncreaseDecreaseInIncomeTaxesPayableNetOfIncomeTaxesReceivable / EUR,,,,,,,,,,,-151800000.0,13100000.0,-202600000.0,131500000.0,214400000.0,33600000.0
IncreaseDecreaseInInventories / EUR,-438746000.0,87804000.0,158024000.0,706233000.0,276243000.0,352716000.0,518121000.0,293404000.0,87800000.0,-5400000.0,284100000.0,515700000.0,404700000.0,706700000.0,483200000.0,2080900000.0
IncreaseDecreaseInOtherOperatingAssets / EUR,-86053000.0,76342000.0,-4893000.0,114003000.0,58292000.0,-19117000.0,32941000.0,112424000.0,146300000.0,122100000.0,169400000.0,404000000.0,199100000.0,75100000.0,222200000.0,864300000.0
IntangibleAssetsNetExcludingGoodwill / EUR,26692000.0,18128000.0,13651000.0,8366000.0,9943000.0,697634000.0,723839000.0,738170000.0,1323000000.0,1166000000.0,1104400000.0,1048900000.0,952100000.0,842400000.0,741700000.0,621300000.0
InterestExpense / EUR,44714000.0,52067000.0,51191000.0,23301000.0,,22800000.0,33600000.0,23100000.0,27400000.0,38000000.0,57500000.0,41800000.0,36600000.0,43300000.0,54600000.0,
InterestPaidNet / EUR,38936000.0,42416000.0,,,,,,,,,91400000.0,61000000.0,59900000.0,64100000.0,83000000.0,82200000.0
InventoryFinishedGoods / EUR,,194153000.0,353514000.0,532556000.0,742979000.0,666648000.0,927493000.0,1029535000.0,1073400000.0,1048000000.0,793000000.0,771300000.0,1164200000.0,1179000000.0,2303800000.0,2098500000.0
InventoryGross / EUR,,1168588000.0,1686415000.0,1818140000.0,2124336000.0,2654620000.0,2861219000.0,2988746000.0,3163600000.0,3305500000.0,3880800000.0,4303500000.0,5042600000.0,5597200000.0,7666600000.0,9543900000.0
InventoryNet / EUR,999150000.0,963382000.0,1497180000.0,1624627000.0,1856970000.0,2393022000.0,2549837000.0,2573730000.0,2780900000.0,2955600000.0,3439500000.0,3809200000.0,4569400000.0,5179200000.0,7199700000.0,8850700000.0
InventoryRawMaterials / EUR,,175045000.0,248969000.0,258712000.0,307315000.0,438853000.0,456685000.0,588277000.0,674700000.0,826800000.0,1550300000.0,2026300000.0,2073400000.0,2668300000.0,3198900000.0,4057300000.0
InventoryValuationReserves / EUR,,167353000.0,205206000.0,189235000.0,193513000.0,267366000.0,261598000.0,311382000.0,415000000.0,382700000.0,349900000.0,441300000.0,494300000.0,473200000.0,418000000.0,466900000.0
InventoryWorkInProcess / EUR,,799390000.0,1083932000.0,1026872000.0,1074042000.0,1549119000.0,1477041000.0,1370934000.0,1415500000.0,1430700000.0,1537500000.0,1505900000.0,1805000000.0,1749900000.0,2163900000.0,3388100000.0
InventoryWriteDown / EUR,,139628000.0,86636000.0,55691000.0,60300000.0,130911000.0,164852000.0,162821000.0,211800000.0,73000000.0,120100000.0,218200000.0,221500000.0,192400000.0,180700000.0,278500000.0
InvestmentIncomeInterest / EUR,78165000.0,72497000.0,42766000.0,15125000.0,,,,,,,,,,,10000000.0,16200000.0
LaborAndRelatedExpense / EUR,,567831000.0,528640000.0,646853000.0,759796000.0,838231000.0,1018048000.0,1202300000.0,1397000000.0,1516800000.0,1766300000.0,2092500000.0,2533400000.0,2964200000.0,3439200000.0,4128000000.0
Land / EUR,,34500000.0,36100000.0,51100000.0,60700000.0,79200000.0,82900000.0,88000000.0,96300000.0,94000000.0,94600000.0,105700000.0,102400000.0,137500000.0,178700000.0,229700000.0
Liabilities / EUR,1950625000.0,1989383000.0,3406450000.0,3816661000.0,3343585000.0,4591303000.0,4691355000.0,4906200000.0,7385500000.0,7412500000.0,8495900000.0,10037400000.0,13402000000.0,20090400000.0,27489600000.0,26505100000.0
LiabilitiesAndStockholdersEquity / EUR,3939394000.0,3764151000.0,6180358000.0,7260815000.0,7410478000.0,11513730000.0,12203945000.0,13295031000.0,17205900000.0,18188900000.0,20136900000.0,22629600000.0,27267400000.0,30231000000.0,36300400000.0,39957500000.0
LiabilitiesCurrent / EUR,1008343000.0,1044170000.0,2157245000.0,2233042000.0,2086283000.0,2868661000.0,2888871000.0,3107172000.0,3280600000.0,3170000000.0,3791900000.0,4694100000.0,6603500000.0,12298000000.0,17983600000.0,16274700000.0
LiabilitiesNoncurrent / EUR,942282000.0,945213000.0,1249205000.0,1583619000.0,1257302000.0,1722642000.0,1802484000.0,1799028000.0,4104900000.0,4242500000.0,4704000000.0,5343300000.0,6798500000.0,7792400000.0,9506000000.0,10230400000.0
LiabilitiesSubjectToCompromiseProvisionForExpectedAndAllowedClaims / EUR,,,,,,,,,,,160300000.0,30700000.0,84800000.0,91200000.0,90500000.0,76700000.0
LineOfCredit / EUR,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
LineOfCreditFacilityMaximumBorrowingCapacity / EUR,,700000000.0,700000000.0,500000000.0,,,,,,,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0,700000000.0
LoansAndLeasesReceivableRelatedParties / EUR,,,,,,,,,,,,,0.0,124400000.0,364400000.0,929200000.0
LongTermDebtAndCapitalLeaseObligations / EUR,,,,,755880000.0,1070185000.0,1149876000.0,1125474000.0,3071800000.0,3000100000.0,3026500000.0,3108300000.0,4662800000.0,4075000000.0,3514200000.0,4631500000.0
LongTermDebtAndCapitalLeaseObligationsCurrent / EUR,,,,,3610000.0,4385000.0,4261000.0,4211000.0,247700000.0,25200000.0,0.0,0.0,15400000.0,509100000.0,746200000.0,100000.0
LongTermDebtCurrent / EUR,,,1429000.0,2587000.0,4385000.0,4261000.0,,,,1800000.0,0.0,0.0,15400000.0,509100000.0,746200000.0,100000.0
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive / EUR,,,,,757467000.0,755705000.0,753943000.0,3002180000.0,2500400000.0,1750000000.0,1750000000.0,3265000000.0,2263600000.0,2012900000.0,2011000000.0,1259100000.0
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths / EUR,,,,,4385000.0,4261000.0,,242360000.0,28000000.0,1800000.0,2800000.0,15400000.0,508600000.0,753800000.0,100000.0,1001800000.0
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive / EUR,,,,,27997000.0,1762000.0,1762000.0,1762000.0,501800000.0,750300000.0,0.0,2700000.0,1004500000.0,752000000.0,2000000.0,751800000.0
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour / EUR,,,,,242361000.0,27997000.0,1762000.0,1762000.0,1800000.0,501800000.0,751300000.0,7400000.0,4500000.0,1002000000.0,752000000.0,1800000.0
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree / EUR,,,,,4211000.0,242361000.0,27997000.0,1762000.0,1800000.0,1800000.0,502800000.0,761100000.0,4500000.0,2000000.0,1002000000.0,751800000.0
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo / EUR,,,,,4252000.0,4606000.0,242361000.0,27997000.0,1800000.0,1800000.0,2800000.0,512000000.0,755900000.0,2000000.0,1004200000.0,1001800000.0
LongTermDebtNoncurrent / EUR,647050000.0,,708631000.0,733781000.0,1036288000.0,1032431000.0,1027825000.0,3035463000.0,3007600000.0,3005700000.0,3026500000.0,3108300000.0,4662800000.0,4075000000.0,3514200000.0,4631500000.0
NetCashProvidedByUsedInContinuingOperations / EUR,,,-73762000.0,907847000.0,777981000.0,-961938000.0,572721000.0,80555000.0,31700000.0,441100000.0,-619800000.0,856900000.0,406600000.0,2522400000.0,882100000.0,319600000.0
NetCashProvidedByUsedInFinancingActivities / EUR,-715363000.0,-186471000.0,-74874000.0,92702000.0,-991561000.0,,,,,,-1209100000.0,-1724300000.0,-1712300000.0,-753000000.0,-9891700000.0,-7138300000.0
NetCashProvidedByUsedInInvestingActivities / EUR,-362152000.0,-259805000.0,-98082000.0,-124903000.0,-300898000.0,,,,,,-1229000000.0,-491500000.0,-1157500000.0,-1352200000.0,-72000000.0,-1028900000.0
NetCashProvidedByUsedInOperatingActivities / EUR,701011000.0,282979000.0,99194000.0,940048000.0,2070440000.0,,,,,,1818300000.0,3072700000.0,3276400000.0,4627600000.0,10845800000.0,8486800000.0
NetIncomeLoss / EUR,671001000.0,322370000.0,-150925000.0,1021820000.0,1466960000.0,1146316000.0,1015490000.0,1196640000.0,1387200000.0,1557800000.0,2066700000.0,2591600000.0,2592300000.0,3553700000.0,5883200000.0,5624200000.0
NotesAndLoansReceivableGrossCurrent / EUR,,,16594000.0,78853000.0,268617000.0,254227000.0,198803000.0,285966000.0,450700000.0,62100000.0,613300000.0,568400000.0,1716100000.0,1187000000.0,1356700000.0,1379200000.0
NotesAndLoansReceivableNetCurrent / EUR,,21553000.0,12648000.0,78853000.0,265167000.0,,,,,,611100000.0,564500000.0,1710500000.0,1185600000.0,1356700000.0,1379200000.0
NotesAndLoansReceivableNetNoncurrent / EUR,,0.0,28905000.0,38621000.0,38621000.0,,,,,,275100000.0,421100000.0,400500000.0,383000000.0,0.0,60600000.0
NotesReceivableGross / EUR,,,48398000.0,78853000.0,309616000.0,302977000.0,256703000.0,411654000.0,569700000.0,225100000.0,893700000.0,994400000.0,2122500000.0,1570000000.0,1356700000.0,1439800000.0
NotesReceivableNet / EUR,,,,78853000.0,303788000.0,296489000.0,251348000.0,404559000.0,564600000.0,218500000.0,886200000.0,985600000.0,2111000000.0,1568600000.0,1356700000.0,1439800000.0
NumberOfReportableSegments / Segment,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
NumberOfReportingUnits / Reporting_Unit,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
OperatingIncomeLoss / EUR,814702000.0,289214000.0,-163125000.0,1250699000.0,1641216000.0,1156774000.0,1047948000.0,1282235000.0,1565100000.0,1758500000.0,2439700000.0,2965300000.0,2790800000.0,4051500000.0,6750100000.0,6500700000.0
OperatingLeaseCost / EUR,,,,,,,,,,,54500000.0,67100000.0,73200000.0,,,
OperatingLeaseLiability / EUR,,,,,,,,,,113800000.0,140000000.0,209400000.0,176300000.0,161700000.0,196700000.0,
OperatingLeaseLiabilityCurrent / EUR,,,,,,,,,,32800000.0,46300000.0,55600000.0,46500000.0,,,
OperatingLeaseLiabilityNoncurrent / EUR,,,,,,,,,,81000000.0,93700000.0,153800000.0,129800000.0,,,
OperatingLeasePayments / EUR,,,,,,,,,,50300000.0,54500000.0,67100000.0,73200000.0,,,
OperatingLeaseRightOfUseAsset / EUR,,,,,,,,,,113700000.0,137600000.0,205400000.0,180100000.0,,,
OperatingLeaseWeightedAverageDiscountRatePercent / pure,,,,,,,,,,0.022,0.022,0.021,0.022,,,
OtherAccruedLiabilitiesCurrentAndNoncurrent / EUR,,4650000.0,2314000.0,2313000.0,1352000.0,12324000.0,21441000.0,30953000.0,35800000.0,6700000.0,6400000.0,1800000.0,12000000.0,68900000.0,56300000.0,14500000.0
OtherAssetsCurrent / EUR,236077000.0,2706000.0,1252000.0,,,20591000.0,39012000.0,33895000.0,89100000.0,77600000.0,83700000.0,131100000.0,92600000.0,148800000.0,266400000.0,92500000.0
OtherAssetsNoncurrent / EUR,88197000.0,1248000.0,1229000.0,4996000.0,4875000.0,7090000.0,5473000.0,19749000.0,22300000.0,24400000.0,19200000.0,19200000.0,14900000.0,15000000.0,15900000.0,13600000.0
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax / EUR,,-12734000.0,-8592000.0,22286000.0,-17473000.0,8063000.0,-113779000.0,230388000.0,272500000.0,120400000.0,-329000000.0,18200000.0,20100000.0,-73800000.0,93300000.0,66000000.0
OtherComprehensiveIncomeLossCashFlowHedgeGainLossAfterReclassificationAndTax / EUR,,,,,,,,,,,-19700000.0,20100000.0,-7500000.0,-23300000.0,38800000.0,-8900000.0
OtherComprehensiveIncomeLossCashFlowHedgeGainLossBeforeReclassificationAfterTax / EUR,,,,,,,,,,,-16600000.0,8300000.0,3200000.0,-21000000.0,16600000.0,57600000.0
OtherComprehensiveIncomeLossCashFlowHedgeGainLossReclassificationAfterTax / EUR,,,,,,,,,,,3100000.0,-11800000.0,10700000.0,2300000.0,-22200000.0,66500000.0
OtherComprehensiveIncomeLossNetOfTax / EUR,,,,,29880000.0,516000.0,-121425000.0,254454000.0,260400000.0,128800000.0,-349700000.0,33500000.0,-7200000.0,-98400000.0,154100000.0,94800000.0
OtherLaborRelatedExpenses / EUR,,,,23100000.0,52550000.0,58180000.0,69839000.0,81721000.0,92900000.0,103800000.0,119600000.0,146300000.0,181900000.0,208100000.0,249800000.0,300700000.0
OtherLiabilitiesCurrent / EUR,,,1518749000.0,1768647000.0,1880370000.0,2216882000.0,2347799000.0,2566593000.0,2236000000.0,625500000.0,911400000.0,1039900000.0,1146000000.0,1435500000.0,1875900000.0,2177400000.0
OtherLiabilitiesNoncurrent / EUR,,,373070000.0,663099000.0,405141000.0,283142000.0,411655000.0,414369000.0,615700000.0,279300000.0,201700000.0,241000000.0,257500000.0,251100000.0,454900000.0,401200000.0
OtherLongTermDebt / EUR,,,0.0,6955000.0,17029000.0,21704000.0,19031000.0,18392000.0,15200000.0,11800000.0,9000000.0,10200000.0,8200000.0,5300000.0,2300000.0,700000.0
OtherOperatingIncomeExpenseNet / EUR,,,,,,,,,,,,,0.0,0.0,213700000.0,
PaymentsForProceedsFromDerivativeInstrumentInvestingActivities / EUR,,,,,,,0.0,0.0,171900000.0,15000000.0,-27000000.0,2400000.0,,,,
PaymentsForRepurchaseOfCommonStock / EUR,1011857000.0,,700452000.0,700452000.0,700452000.0,535373000.0,300000000.0,700000000.0,564900000.0,400000000.0,500000000.0,1146200000.0,410000000.0,1207500000.0,8560300000.0,4639700000.0
PaymentsOfOrdinaryDividends / EUR,,,,,,,,,,,516700000.0,597100000.0,1325700000.0,1066400000.0,1368300000.0,2559800000.0
PaymentsToAcquireBusinessesNetOfCashAcquired / EUR,188011000.0,,,10292000.0,10292000.0,10292000.0,443712000.0,0.0,0.0,2641300000.0,,0.0,0.0,222800000.0,0.0,0.0
PaymentsToAcquireIntangibleAssets / EUR,0.0,35000.0,,7658000.0,7658000.0,7658000.0,4000000.0,2952000.0,1100000.0,8400000.0,19100000.0,35500000.0,119300000.0,38800000.0,39600000.0,37500000.0
PaymentsToAcquirePropertyPlantAndEquipment / EUR,179152000.0,259770000.0,104959000.0,128728000.0,300898000.0,171878000.0,210804000.0,358280000.0,371800000.0,316300000.0,338900000.0,574000000.0,766600000.0,962000000.0,900700000.0,1281800000.0
PaymentsToAcquireShortTermInvestments / EUR,,,,,,,,,,,1129300000.0,918100000.0,1291500000.0,1475500000.0,1162700000.0,334300000.0
PensionAndOtherPostretirementBenefitExpense / EUR,,39045000.0,39825000.0,40593000.0,45947000.0,50298000.0,60275000.0,71316000.0,79700000.0,85700000.0,100800000.0,122000000.0,152500000.0,182600000.0,229200000.0,255900000.0
PrepaidExpenseAndOtherAssetsCurrent / EUR,,,214162000.0,238095000.0,246005000.0,336421000.0,390091000.0,488824000.0,560400000.0,510500000.0,772600000.0,842800000.0,801700000.0,1000500000.0,1643400000.0,1578500000.0
PrepaidExpenseAndOtherAssetsNoncurrent / EUR,,,235712000.0,307251000.0,311538000.0,298559000.0,444820000.0,450882000.0,612300000.0,708200000.0,806100000.0,830400000.0,951500000.0,887000000.0,739800000.0,651800000.0
PrepaidExpenseCurrent / EUR,,38832000.0,46325000.0,56300000.0,64708000.0,100077000.0,161482000.0,186709000.0,192000000.0,198400000.0,299600000.0,372500000.0,278700000.0,374300000.0,678600000.0,472100000.0
PrepaidExpenseNoncurrent / EUR,,5893000.0,7617000.0,5749000.0,4462000.0,10950000.0,6525000.0,6876000.0,151400000.0,140400000.0,,0.0,55200000.0,41000000.0,32400000.0,40900000.0
ProceedsFromDivestitureOfInterestInSubsidiariesAndAffiliates / EUR,,,,,,,,,,,,,0.0,0.0,329000000.0,
ProceedsFromEquityMethodInvestmentDividendsOrDistributionsReturnOfCapital / EUR,,,,,,,,,0.0,19700000.0,89200000.0,99900000.0,,,,
ProceedsFromInterestReceived / EUR,,,,,,,,,,,,37300000.0,38900000.0,32100000.0,36600000.0,42400000.0
ProceedsFromIssuanceOfLongTermDebt / EUR,,,32000.0,,,,,,,,,0.0,0.0,1486300000.0,0.0,495600000.0
ProceedsFromIssuanceOrSaleOfEquity / EUR,63307000.0,,,,34084000.0,3907666000.0,31822000.0,39679000.0,33200000.0,582700000.0,50600000.0,21800000.0,27200000.0,37900000.0,49000000.0,81800000.0
ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities / EUR,,,,,,,,,,,1250000000.0,1034100000.0,1019000000.0,1359100000.0,1826400000.0,864700000.0
PropertyPlantAndEquipmentAdditions / EUR,,263927000.0,342795000.0,619103000.0,386295000.0,339252000.0,452262000.0,459627000.0,316200000.0,320300000.0,382100000.0,673400000.0,711400000.0,860800000.0,1298300000.0,2243600000.0
PropertyPlantAndEquipmentDisposals / EUR,,-141259000.0,193004000.0,214121000.0,348563000.0,92519000.0,326086000.0,122967000.0,113000000.0,109300000.0,81500000.0,122600000.0,68200000.0,277400000.0,47500000.0,49600000.0
PropertyPlantAndEquipmentGross / EUR,,1335504000.0,1456817000.0,1637987000.0,2057803000.0,2089419000.0,2433118000.0,2604097000.0,3008100000.0,3302900000.0,3433900000.0,3706300000.0,4303000000.0,5022000000.0,5615100000.0,6989400000.0
PropertyPlantAndEquipmentNet / EUR,540640000.0,655360000.0,745331000.0,1053610000.0,1053610000.0,1029923000.0,1217840000.0,1447523000.0,1620700000.0,1687200000.0,1600800000.0,1589500000.0,1999300000.0,2982700000.0,3944200000.0,5493200000.0
PropertyPlantAndEquipmentTransfersAndChanges / EUR,,,,,,,,,,,-38900000.0,33900000.0,-23900000.0,11900000.0,129200000.0,-75300000.0
RelatedPartyCosts / EUR,,,,,,,,,,,918400000.0,1173700000.0,1321800000.0,1457400000.0,,
RelatedPartyTransactionPurchasesFromRelatedParty / EUR,,,,,,,,,,,,,,,2070300000.0,2693600000.0
RepaymentsOfLongTermDebt / EUR,9718000.0,4644000.0,1447000.0,1444000.0,2537000.0,2776000.0,4100000.0,4128000.0,3600000.0,4700000.0,243000000.0,2800000.0,3800000.0,3300000.0,12100000.0,
ResearchAndDevelopmentExpense / EUR,,516128000.0,466761000.0,523426000.0,590270000.0,589182000.0,,,,,1259700000.0,1575900000.0,1968500000.0,2200800000.0,2547000000.0,3253500000.0
RestrictedCashAndCashEquivalents / EUR,,,,,4700000.0,5100000.0,5100000.0,5300000.0,5400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RetainedEarningsAccumulatedDeficit / EUR,1698929000.0,1450156000.0,2366443000.0,3270703000.0,3931359000.0,4376613000.0,4648541000.0,5284315000.0,6282500000.0,7311500000.0,9197900000.0,9523800000.0,10731500000.0,8317300000.0,9046700000.0,12379500000.0
RevenueFromContractWithCustomerExcludingAssessedTax / EUR,,,,,,,,,,6875100000.0,8962700000.0,10944000000.0,11820000000.0,13978500000.0,18611000000.0,21173400000.0
RevenueRemainingPerformanceObligation / EUR,,,,,,,,,,,10000000000.0,13200000000.0,15100000000.0,28900000000.0,45400000000.0,45000000000.0
RevenueRemainingPerformanceObligationPercentage / pure,,,,,,,,,,,0.66,0.55,,,,
SalariesWagesAndOfficersCompensation / EUR,,,436888000.0,551683000.0,,,835563000.0,985883000.0,1165400000.0,1279600000.0,1492800000.0,1777900000.0,2124400000.0,2519600000.0,2842700000.0,3502500000.0
SalesTypeAndDirectFinancingLeasesLeaseReceivablePaymentsToBeReceivedFiveYears / EUR,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SalesTypeAndDirectFinancingLeasesLeaseReceivablePaymentsToBeReceivedFourYears / EUR,,,,,,,,,,22600000.0,0.0,0.0,0.0,0.0,0.0,0.0
SalesTypeAndDirectFinancingLeasesLeaseReceivablePaymentsToBeReceivedNextTwelveMonths / EUR,,,,,,,,,,613300000.0,568400000.0,1716100000.0,1187000000.0,1356700000.0,1379200000.0,82600000.0
SalesTypeAndDirectFinancingLeasesLeaseReceivablePaymentsToBeReceivedThereafter / EUR,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SalesTypeAndDirectFinancingLeasesLeaseReceivablePaymentsToBeReceivedThreeYears / EUR,,,,,,,,,,7200000.0,168300000.0,,0.0,0.0,0.0,0.0
SalesTypeAndDirectFinancingLeasesLeaseReceivablePaymentsToBeReceivedTwoYears / EUR,,,,,,,,,,250600000.0,257700000.0,406400000.0,383000000.0,0.0,60600000.0,317200000.0
SalesTypeLeaseInterestIncome / EUR,,,,,,,,,,6300000.0,4000000.0,4900000.0,,,,
SalesTypeLeaseSellingProfitLoss / EUR,,,,,,,,,,390100000.0,247400000.0,446500000.0,343900000.0,830200000.0,514200000.0,429100000.0
SellingGeneralAndAdministrativeExpense / EUR,225668000.0,210172000.0,154756000.0,181045000.0,217904000.0,259301000.0,311741000.0,321110000.0,345700000.0,374800000.0,416600000.0,488000000.0,520500000.0,544900000.0,725600000.0,945900000.0
ShareBasedCompensation / EUR,16506000.0,13535000.0,13394000.0,12109000.0,12430000.0,18714000.0,52371000.0,63380000.0,59000000.0,47700000.0,53100000.0,46300000.0,74600000.0,53900000.0,117500000.0,68900000.0
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate / Rate,,,,,,,,,,,0.011,0.008,0.011,0.009,0.006,0.01
