fact_unit,2011-08-08,2011-11-09,2012-03-13,2012-05-10,2012-08-09,2012-11-09,2013-03-08,2013-05-07,2013-08-07,2013-11-05,2014-03-10,2014-05-06,2014-08-05,2014-11-05,2015-03-12,2015-05-08,2015-08-06,2015-11-06,2016-03-07,2016-05-10,2016-08-10,2016-11-09,2017-03-06,2017-05-10,2017-08-09,2017-11-09,2018-03-01,2018-05-10,2018-08-09,2018-11-07,2019-02-27,2019-05-10,2019-08-09,2019-11-08,2020-02-28,2020-05-08,2020-08-07,2020-11-06,2021-02-26,2021-05-07,2021-08-06,2021-11-15,2022-02-25,2022-05-10,2022-08-09,2022-11-09,2023-02-28,2023-05-09,2023-08-08,2023-11-07,2024-02-27,2024-05-07,2024-08-07,2024-11-08,2025-02-28,2025-05-07,2025-08-05,2025-11-05
ConvertibleNotesPayableCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
CostOfGoodsAndServicesSold / USD,,,,,,,,10400133.0,22120203.0,34090148.0,41753000.0,11983000.0,24416000.0,37517000.0,47038000.0,13977000.0,27938000.0,43574000.0,51988000.0,14894000.0,30884000.0,50192000.0,62977000.0,18628000.0,40085000.0,65402000.0,69245000.0,30572000.0,64578000.0,105075000.0,97709000.0,36754000.0,72837000.0,112040000.0,136710000.0,46893000.0,93695000.0,144363000.0,161485000.0,58554000.0,111636000.0,179838000.0,223574000.0,71666000.0,152532000.0,239954000.0,264672000.0,100687000.0,212337000.0,330834000.0,322471000.0,138941000.0,281425000.0,319916000.0,461030000.0,461030000.0,398323000.0,611850000.0
CurrentFederalTaxExpenseBenefit / USD,,,,,,,270437.0,,,,133000.0,,,,4605000.0,,,,7963000.0,,,,7793000.0,,,,13594000.0,,,,16346000.0,,,,6039000.0,,,,4900000.0,,,,4247000.0,,,,5277000.0,,,,-331000.0,,,,10804000.0,10804000.0,,
CurrentForeignTaxExpenseBenefit / USD,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,1050000.0,,,,656000.0,,,,228000.0,,,,1533000.0,,,,1943000.0,,,,-60000.0,,,,2892000.0,2892000.0,,
CurrentIncomeTaxExpenseBenefit / USD,,,,,,,341931.0,,,,192000.0,,,,5271000.0,,,,8950000.0,,,,8593000.0,,,,14590000.0,,,,18930000.0,,,,7958000.0,,,,6505000.0,,,,8194000.0,,,,11106000.0,,,,-306000.0,,,,23814000.0,23814000.0,,
CurrentStateAndLocalTaxExpenseBenefit / USD,,,,,,,71494.0,,,,59000.0,,,,666000.0,,,,987000.0,,,,800000.0,,,,996000.0,,,,1534000.0,,,,1263000.0,,,,1377000.0,,,,2414000.0,,,,3886000.0,,,,85000.0,,,,10118000.0,10118000.0,,
DebtInstrumentCarryingAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690000000.0,690000000.0,690000000.0
DebtInstrumentUnamortizedDiscountPremiumAndDebtIssuanceCostsNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9711000.0,9711000.0,9711000.0
DebtSecuritiesAvailableForSaleAllowanceForCreditLossWriteoff / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,0.0,,
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPosition12MonthsOrLonger / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138800000.0,138800000.0,138800000.0,,
DebtSecuritiesAvailableForSaleUnrealizedLossPosition / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420400000.0,420400000.0,420400000.0,136700000.0,136700000.0
DeferredCompensationLiabilityClassifiedNoncurrent / USD,,,,,,,,,,,376000.0,,,,376000.0,1121000.0,1121000.0,1121000.0,1121000.0,2199000.0,2199000.0,2199000.0,2199000.0,3362000.0,3362000.0,3362000.0,3362000.0,3859000.0,3859000.0,3859000.0,3859000.0,3235000.0,3235000.0,3235000.0,3235000.0,3936000.0,3936000.0,3936000.0,3936000.0,4732000.0,4732000.0,4732000.0,4732000.0,5679000.0,5679000.0,5679000.0,5679000.0,6285000.0,6285000.0,6285000.0,6285000.0,11342000.0,11342000.0,11342000.0,11342000.0,11342000.0,15877000.0,15877000.0
DeferredFederalIncomeTaxExpenseBenefit / USD,,,,,,,-939803.0,,,,-3253000.0,,,,3168000.0,,,,764000.0,,,,2656000.0,,,,288000.0,,,,-4145000.0,,,,4539000.0,,,,-8382000.0,,,,-6060000.0,,,,-10175000.0,,,,-65557000.0,,,,26180000.0,26180000.0,,
DeferredForeignIncomeTaxExpenseBenefit / USD,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,-278000.0,,,,-45000.0,,,,-78000.0,,,,-3000.0,,,,-264000.0,,,,-3131000.0,,,,478000.0,,,,-2146000.0,-2146000.0,,
DeferredIncomeTaxAssetsNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,19515000.0,19515000.0,19515000.0,15755000.0,15755000.0,15755000.0,15755000.0,19347000.0,19347000.0,19347000.0,19347000.0,27688000.0,27688000.0,27688000.0,27688000.0,45770000.0,45770000.0,45770000.0,45770000.0,127193000.0,127193000.0,127193000.0,127193000.0,156866000.0,156866000.0,156866000.0,156866000.0,229513000.0,229513000.0,227784000.0,227784000.0,227784000.0,304282000.0,304282000.0
DeferredIncomeTaxExpenseBenefit / USD,-1427397.0,-1327426.0,-1188157.0,159930.0,-1744706.0,-2479787.0,-1088377.0,1818413.0,3185099.0,2886003.0,-2481000.0,1732000.0,3799000.0,5212000.0,1683000.0,6401000.0,7910000.0,9862000.0,621000.0,-471000.0,-511000.0,-888000.0,3598000.0,-721000.0,-1445000.0,-2672000.0,994000.0,-1216000.0,-1458000.0,-4155000.0,-5167000.0,1514000.0,-58000.0,-2326000.0,2830000.0,577000.0,-1311000.0,-3946000.0,-3592000.0,-1548000.0,-6152000.0,-11670000.0,-7987000.0,-598000.0,-6889000.0,-58893000.0,-16528000.0,18029000.0,26050000.0,30349000.0,-81303000.0,-9660000.0,-37605000.0,22019000.0,22019000.0,22019000.0,-7755000.0,-27061000.0
DeferredIncomeTaxLiabilities / USD,,,,,,,3259804.0,,,,804000.0,,,,2372000.0,,,,1910000.0,,,,4394000.0,,,,4131000.0,,,,3681000.0,,,,3484000.0,,,,8125000.0,,,,13130000.0,,,,18369000.0,,,,25306000.0,,,,27171000.0,27171000.0,,
DeferredIncomeTaxLiabilitiesNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2849000.0,2849000.0,2849000.0,0.0,354000.0,354000.0,354000.0,354000.0,649000.0,649000.0,649000.0,649000.0,811000.0,811000.0,811000.0,811000.0,1000.0,1000.0,1000.0,1000.0,,,,0.0,0.0,,
DeferredStateAndLocalIncomeTaxExpenseBenefit / USD,,,,,,,-148574.0,,,,771000.0,,,,-1485000.0,,,,-143000.0,,,,942000.0,,,,984000.0,,,,-977000.0,,,,-1631000.0,,,,-364000.0,,,,-1665000.0,,,,-3111000.0,,,,-15266000.0,,,,-2015000.0,-2015000.0,,
DeferredTaxAssetsDeferredIncome / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59443000.0,59443000.0,,
DeferredTaxAssetsGross / USD,,,,,,,27373474.0,,,,21806000.0,,,,23152000.0,,,,18473000.0,,,,19813000.0,,,,27125000.0,,,,24871000.0,,,,30260000.0,,,,42631000.0,,,,65559000.0,,,,160919000.0,,,,208539000.0,,,,276555000.0,276555000.0,,
DeferredTaxAssetsInProcessResearchAndDevelopment / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46122000.0,,,,46122000.0,,,,99746000.0,99746000.0,,
DeferredTaxAssetsInventory / USD,,,,,,,1712978.0,,,,906000.0,,,,389000.0,,,,508000.0,,,,956000.0,,,,1126000.0,,,,702000.0,,,,1294000.0,,,,1258000.0,,,,511000.0,,,,684000.0,,,,1279000.0,,,,1986000.0,1986000.0,,
DeferredTaxAssetsInvestments / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6109000.0,,,,6109000.0,6109000.0,,
DeferredTaxAssetsLiabilitiesNet / USD,,,,,,,22685098.0,,,,21002000.0,,,,20780000.0,,,,16063000.0,,,,13719000.0,,,,19515000.0,,,,15755000.0,,,,19347000.0,,,,27334000.0,,,,45121000.0,,,,126382000.0,,,,156865000.0,,,,227784000.0,227784000.0,,
DeferredTaxAssetsNet / USD,,,,,19500000.0,19800000.0,,21200000.0,21100000.0,19800000.0,,19100000.0,18400000.0,16800000.0,,16700000.0,15600000.0,16300000.0,,14900000.0,15600000.0,16800000.0,,20100000.0,20300000.0,22800000.0,,14200000.0,15800000.0,18100000.0,,18800000.0,20700000.0,23300000.0,,29100000.0,33700000.0,39200000.0,,45700000.0,51900000.0,104000000.0,,108500000.0,100500000.0,96400000.0,,171100000.0,195800000.0,211400000.0,,208900000.0,226800000.0,244300000.0,254955000.0,254955000.0,301900000.0,301900000.0
DeferredTaxAssetsOperatingLossCarryforwards / USD,,,,,,,634802.0,,,,47000.0,,,,513000.0,,,,343000.0,,,,649000.0,,,,2405000.0,,,,3691000.0,,,,2347000.0,,,,2341000.0,,,,1834000.0,,,,68353000.0,,,,4874000.0,,,,2115000.0,2115000.0,,
DeferredTaxAssetsOperatingLossCarryforwardsNotSubjectToExpiration / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15500000.0,15500000.0,,
DeferredTaxAssetsOperatingLossCarryforwardsSubjectToExpiration / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300000.0,2300000.0,,
DeferredTaxAssetsTaxCreditCarryforwardsResearch / USD,,,,,,,5088136.0,,,,2936000.0,,,,3165000.0,,,,2139000.0,,,,2386000.0,,,,2722000.0,,,,3817000.0,,,,5193000.0,,,,4957000.0,,,,6654000.0,,,,29249000.0,,,,12826000.0,,,,16554000.0,16554000.0,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits / USD,,,,,,,,,,,,,,,,,,,423000.0,,,,1252000.0,,,,1695000.0,,,,1109000.0,,,,858000.0,,,,971000.0,,,,1175000.0,,,,1414000.0,,,,1575000.0,,,,2803000.0,2803000.0,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost / USD,,,,,,,2842811.0,,,,3682000.0,,,,3518000.0,,,,3094000.0,,,,3393000.0,,,,4410000.0,,,,3704000.0,,,,3758000.0,,,,10769000.0,,,,18890000.0,,,,10913000.0,,,,15374000.0,,,,10544000.0,10544000.0,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8652000.0,,,,11253000.0,11253000.0,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsOther / USD,,,,,,,1905311.0,,,,2156000.0,,,,2066000.0,,,,1897000.0,,,,1067000.0,,,,1239000.0,,,,1921000.0,,,,3094000.0,,,,3394000.0,,,,7274000.0,,,,14717000.0,,,,9080000.0,,,,12264000.0,12264000.0,,
DeferredTaxAssetsValuationAllowance / USD,,,,,,,1428572.0,,,,,,,,0.0,500000.0,400000.0,400000.0,500000.0,,,,1700000.0,,,,3479000.0,,,,5435000.0,,,,7429000.0,,,,7172000.0,,,,7308000.0,,,,16168000.0,,,,26368000.0,,,,16168000.0,16168000.0,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsGoodwill / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313000.0,,,,314000.0,314000.0,,
DeferredTaxLiabilitiesInvestments / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321000.0,,,,321000.0,,,,2653000.0,,,,4615000.0,,,,0.0,0.0,,
DeferredTaxLiabilitiesOther / USD,,,,,,,,,,,,,,,,,,,0.0,,,,187000.0,,,,294000.0,,,,256000.0,,,,1232000.0,,,,637000.0,,,,185000.0,,,,72000.0,,,,,,,,965000.0,965000.0,,
DeferredTaxLiabilitiesPrepaidExpenses / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600000.0,,,,874000.0,,,,594000.0,,,,1119000.0,,,,2223000.0,2223000.0,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment / USD,,,,,,,3133145.0,,,,662000.0,,,,2136000.0,,,,1674000.0,,,,2228000.0,,,,2364000.0,,,,2027000.0,,,,2195000.0,,,,3715000.0,,,,5363000.0,,,,8938000.0,,,,10272000.0,,,,14575000.0,14575000.0,,
DeferredTaxLiabilityNotRecognizedAmountOfUnrecognizedDeferredTaxLiabilityUndistributedEarningsOfForeignSubsidiaries / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100000.0,1100000.0,,
DefinedContributionPlanCostRecognized / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,1200000.0,700000.0,1300000.0,1900000.0,1600000.0,800000.0,1600000.0,2400000.0,2500000.0,1400000.0,2500000.0,3500000.0,3200000.0,1500000.0,2800000.0,4100000.0,4800000.0,2100000.0,3800000.0,5600000.0,5600000.0,,,,7400000.0,,,,10900000.0,10900000.0,,
Depreciation / USD,,,,,,,6800000.0,,,,7500000.0,,,,6300000.0,,,,4800000.0,,,,4000000.0,,,,2300000.0,,,,2500000.0,,,,3400000.0,,,,4900000.0,,,,7900000.0,,,,9200000.0,,,,15800000.0,,,,20400000.0,20400000.0,,
DepreciationDepletionAndAmortization / USD,3128328.0,5243225.0,3634412.0,2068092.0,4117580.0,6112612.0,7286915.0,1666510.0,3395443.0,5113989.0,8097000.0,1419000.0,2948000.0,4036000.0,6519000.0,1162000.0,2267000.0,3368000.0,5131000.0,617000.0,1362000.0,2310000.0,4317000.0,901000.0,1843000.0,2744000.0,3291000.0,1604000.0,3400000.0,5677000.0,3658000.0,2411000.0,5161000.0,8226000.0,8041000.0,2800000.0,5487000.0,8196000.0,10615000.0,2881000.0,5811000.0,8944000.0,11361000.0,4291000.0,8582000.0,13420000.0,12475000.0,5755000.0,11965000.0,18171000.0,18694000.0,6689000.0,14169000.0,12844000.0,23116000.0,23116000.0,17742000.0,30745000.0
EarningsPerShareBasic / USD/shares,-0.03,-0.07,0.0,0.0,-0.04,-0.02,-0.07,0.07,0.12,0.19,-0.12,0.06,0.15,0.25,0.27,0.06,0.14,0.28,0.35,0.14,0.25,0.28,0.38,0.06,0.13,0.21,0.37,0.09,0.13,0.14,0.33,0.24,0.39,0.49,0.1,0.11,0.12,0.22,0.52,0.07,-0.44,-0.45,0.01,-0.75,-1.47,-0.71,-0.03,0.77,1.49,1.66,-0.91,0.62,0.78,-0.85,2.07,2.07,2.32,3.2
EarningsPerShareDiluted / USD/shares,-0.03,-0.07,0.0,0.0,-0.04,-0.02,-0.07,0.07,0.12,0.19,-0.12,0.06,0.14,0.24,0.27,0.06,0.13,0.27,0.34,0.13,0.24,0.27,0.37,0.06,0.13,0.2,0.36,0.09,0.13,0.14,0.32,0.24,0.38,0.47,0.1,0.11,0.12,0.22,0.5,0.07,-0.44,-0.45,0.01,-0.75,-1.47,-0.71,-0.03,0.76,1.46,1.63,-0.91,0.61,0.77,1.58,2.03,2.03,2.26,3.12
EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76000.0,-857000.0,703000.0,,469000.0,-538000.0,-381000.0,737000.0,67000.0,-252000.0,-678000.0,-774000.0,-1890000.0,-1115000.0,-303000.0,329000.0,-392000.0,-319000.0,-1827000.0,1976000.0,-157000.0,-3910000.0,-6783000.0,-1982000.0,779000.0,806000.0,-1201000.0,-3380000.0,-3380000.0,-2086000.0,75000.0
EffectiveIncomeTaxRateContinuingOperations / pure,,,,,,,0.143,,,,0.269,0.306,0.347,0.369,0.348,0.326,0.34,0.44,0.349,0.342,0.373,0.501,0.384,0.176,0.15,0.163,0.436,0.129,-0.079,-0.081,0.451,-0.288,-0.293,0.051,0.669,-27.894,-1.238,-0.798,-0.039,0.035,0.064,0.553,0.574,0.243,0.249,0.271,0.726,-0.078,-0.933,-0.179,0.575,0.196,0.196,0.186,0.251,0.251,0.196,0.186
EffectiveIncomeTaxRateReconciliationFdiiAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2597000.0,,,,2597000.0,2597000.0,,
EffectiveIncomeTaxRateReconciliationGiltiAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250000.0,,,,653000.0,653000.0,,
EffectiveIncomeTaxRateReconciliationShareBasedCompensationExcessTaxBenefitAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,1167000.0,,,,7596000.0,,,,15463000.0,,,,180509000.0,,,,5784000.0,5784000.0,,
EmployeeRelatedLiabilitiesCurrent / USD,,,,,1549659.0,1549659.0,1549659.0,2416268.0,2416268.0,2416268.0,2415000.0,2328000.0,2328000.0,2328000.0,2328000.0,3699000.0,3699000.0,3699000.0,3699000.0,3637000.0,3637000.0,3637000.0,3637000.0,6474000.0,6474000.0,6474000.0,6474000.0,8957000.0,8957000.0,8957000.0,8957000.0,19063000.0,19063000.0,19063000.0,19063000.0,24737000.0,24737000.0,24737000.0,24737000.0,36892000.0,36892000.0,36892000.0,36892000.0,62425000.0,62425000.0,62425000.0,62425000.0,97882000.0,97882000.0,97882000.0,97882000.0,125636000.0,125636000.0,125636000.0,10807000.0,10807000.0,25233000.0,25233000.0
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3526000.0,,,,5791000.0,,,,4049000.0,,,,11457000.0,,,,29329000.0,,,,30586000.0,,,,25154000.0,25154000.0,,
EntityCommonStockSharesOutstanding / shares,59497286.0,55580092.0,65253641.0,55527504.0,52832306.0,51415562.0,52852256.0,51209946.0,51063990.0,51863702.0,51872391.0,53866585.0,52533203.0,52516777.0,53086538.0,53450185.0,53881744.0,53642562.0,53694071.0,52590850.0,52193385.0,52281856.0,52334648.0,52725058.0,52833429.0,52912769.0,53034299.0,53322608.0,58319695.0,58448574.0,58829384.0,59127439.0,59255274.0,59340965.0,59528200.0,59825208.0,63475579.0,63549898.0,63783849.0,64684364.0,65675685.0,68467571.0,70931874.0,71011451.0,71077807.0,71165354.0,72862227.0,73885305.0,74759989.0,74933831.0,75302832.0,75467220.0,75574344.0,76254776.0,76623266.0,76623266.0,78504440.0,78910466.0
EntityPublicFloat / USD,235977195.0,235977195.0,264945572.0,,,,283504860.0,,,,418500000.0,,,,681700000.0,,,,1763000000.0,,,,1273000000.0,,,,1303000000.0,,,,3613000000.0,,,,3737000000.0,,,,6126000000.0,,,,11400000000.0,,,,6300000000.0,,,,14300000000.0,,,,21800000000.0,21800000000.0,,
EquitySecuritiesWithoutReadilyDeterminableFairValueAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4700000.0,4700000.0,4700000.0,2100000.0,9500000.0,11711000.0,11711000.0,11711000.0,83520000.0,11711000.0,11711000.0,11711000.0,83520000.0,83520000.0,83520000.0,83520000.0,1654000.0,296563000.0,246903000.0,356072000.0,356072000.0,332550000.0,332550000.0
EquitySecuritiesWithoutReadilyDeterminableFairValueDownwardPriceAdjustmentAnnualAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1485000.0,1485000.0,,,1108000.0,84009000.0,73843000.0,73956000.0,,,,
EquitySecuritiesWithoutReadilyDeterminableFairValueImpairmentLossAnnualAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-82525000.0,-82525000.0,0.0,0.0
EquitySecuritiesWithoutReadilyDeterminableFairValueUpwardPriceAdjustmentAnnualAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28543000.0,70432000.0,70432000.0,70432000.0,72915000.0,179529000.0,179666000.0,0.0,0.0,0.0,75776000.0,76225000.0
EquitySecuritiesWithoutReadilyDeterminableFairValueUpwardPriceAdjustmentCumulativeAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151692000.0,151692000.0,,
FiniteLivedIntangibleAssetsAccumulatedAmortization / USD,,,,,649911.0,649911.0,649911.0,567433.0,567433.0,567433.0,567000.0,690000.0,690000.0,690000.0,690000.0,868000.0,868000.0,868000.0,868000.0,1617000.0,1617000.0,1617000.0,1617000.0,2525000.0,2525000.0,2525000.0,2525000.0,7202000.0,7202000.0,7202000.0,7202000.0,12650000.0,12650000.0,12650000.0,12650000.0,13409000.0,13409000.0,13409000.0,13409000.0,,,,14230000.0,,,,16966000.0,,,,20729000.0,25282000.0,25282000.0,25282000.0,25282000.0,25282000.0,31740000.0,31740000.0
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive / USD,,,,,710575.0,735026.0,763201.0,649633.0,685170.0,693488.0,692000.0,515000.0,609000.0,726000.0,759000.0,507000.0,1337000.0,1596000.0,1597000.0,,,,2419000.0,,,,2267000.0,,,,2323000.0,,,,1721000.0,,1121000.0,1185000.0,1243000.0,,,,1187000.0,,,,902000.0,,,,4366000.0,17455000.0,17460000.0,17515000.0,21917000.0,21917000.0,9111000.0,9124000.0
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths / USD,,,,,141439.0,146940.0,149498.0,150493.0,154131.0,156818.0,156000.0,153000.0,163000.0,178000.0,178000.0,176000.0,846000.0,939000.0,942000.0,,,,2281000.0,,,,5415000.0,,,,3463000.0,,,,3316000.0,,2864000.0,2879000.0,2894000.0,,,,3908000.0,,,,3786000.0,,,,5210000.0,12534000.0,12532000.0,12536000.0,23850000.0,23850000.0,26818000.0,28179000.0
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear / USD,,,,,70714.0,36724.0,,113557.0,77524.0,39434.0,,121000.0,86000.0,46000.0,,136000.0,426000.0,295000.0,,707000.0,468000.0,235000.0,,3044000.0,2031000.0,1398000.0,,4047000.0,3179000.0,1209000.0,,2501000.0,1653000.0,948000.0,,2476000.0,1655000.0,831000.0,,,,,,,,,,,,,,11520000.0,7679000.0,3840000.0,,20116000.0,13418000.0,7048000.0
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive / USD,,,,,121263.0,126628.0,129187.0,121501.0,125139.0,127828.0,127000.0,123000.0,133000.0,147000.0,148000.0,282000.0,646000.0,737000.0,741000.0,740000.0,735000.0,738000.0,2076000.0,2318000.0,2325000.0,2433000.0,834000.0,838000.0,1192000.0,1200000.0,934000.0,946000.0,954000.0,962000.0,887000.0,890000.0,623000.0,632000.0,635000.0,,,,682000.0,,,,354000.0,,,,1755000.0,11098000.0,11099000.0,11105000.0,19203000.0,19203000.0,13376000.0,13377000.0
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour / USD,,,,,124698.0,130202.0,132760.0,131098.0,134736.0,137424.0,137000.0,133000.0,143000.0,157000.0,158000.0,152000.0,709000.0,802000.0,803000.0,803000.0,799000.0,801000.0,2084000.0,2403000.0,2460000.0,2568000.0,2266000.0,2269000.0,2847000.0,2854000.0,1211000.0,1244000.0,1251000.0,1256000.0,971000.0,971000.0,891000.0,899000.0,900000.0,,,,824000.0,,,,688000.0,,,,1814000.0,11283000.0,11283000.0,11289000.0,21437000.0,21437000.0,22365000.0,22366000.0
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree / USD,,,,,131769.0,137273.0,139831.0,134672.0,138309.0,140997.0,141000.0,143000.0,153000.0,167000.0,167000.0,162000.0,829000.0,922000.0,925000.0,925000.0,920000.0,922000.0,2145000.0,3970000.0,3928000.0,4036000.0,2401000.0,2404000.0,3417000.0,3296000.0,2852000.0,2846000.0,2852000.0,2862000.0,1266000.0,1258000.0,971000.0,982000.0,983000.0,,,,3546000.0,,,,887000.0,,,,2176000.0,11394000.0,11394000.0,11400000.0,22423000.0,22423000.0,24600000.0,24714000.0
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo / USD,,,,,140520.0,146024.0,148582.0,141743.0,145380.0,148068.0,148000.0,146000.0,156000.0,171000.0,172000.0,172000.0,842000.0,935000.0,938000.0,937000.0,932000.0,935000.0,2268000.0,4043000.0,4051000.0,5585000.0,3868000.0,3871000.0,4884000.0,3357000.0,3294000.0,3293000.0,3300000.0,3177000.0,2868000.0,2854000.0,1264000.0,1277000.0,1285000.0,,,,3620000.0,,,,3722000.0,,,,2375000.0,12336000.0,12335000.0,12341000.0,23655000.0,23655000.0,25586000.0,26946000.0
FiniteLivedIntangibleAssetsGross / USD,,,,,2082806.0,2082806.0,2082806.0,2030492.0,2030492.0,2030492.0,2030000.0,2091000.0,2091000.0,2091000.0,2091000.0,2450000.0,2450000.0,2450000.0,2450000.0,7563000.0,7563000.0,7563000.0,7563000.0,15798000.0,15798000.0,15798000.0,15798000.0,24253000.0,24253000.0,24253000.0,24253000.0,26727000.0,26727000.0,26727000.0,26727000.0,24438000.0,24438000.0,24438000.0,24438000.0,,,,22170000.0,,,,30733000.0,,,,31068000.0,42978000.0,42978000.0,42978000.0,42978000.0,42978000.0,164225000.0,164225000.0
FiniteLivedIntangibleAssetsNet / USD,,,,,1432895.0,1432895.0,1432895.0,1463059.0,1463059.0,1463059.0,1463000.0,1401000.0,1401000.0,1401000.0,1401000.0,1582000.0,1582000.0,1582000.0,1582000.0,5946000.0,5946000.0,5946000.0,5946000.0,13273000.0,13273000.0,13273000.0,13273000.0,17051000.0,17051000.0,17051000.0,17051000.0,14077000.0,14077000.0,14077000.0,14077000.0,11029000.0,11029000.0,11029000.0,11029000.0,,,,7940000.0,,,,13767000.0,,,,10339000.0,17696000.0,17696000.0,17696000.0,17696000.0,17696000.0,132485000.0,132485000.0
GainLossOnInvestments / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40855000.0,34195000.0,23035000.0,55851000.0,40855000.0,34195000.0,23035000.0,55851000.0,103836000.0,92498000.0,23035000.0,15570000.0,-46342000.0,-42306000.0,98943000.0,98943000.0,147699000.0,192158000.0
GainsLossesOnExtinguishmentOfDebt / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
Goodwill / USD,,,,,,,,,,,0.0,2235000.0,2235000.0,2235000.0,2235000.0,2206000.0,2206000.0,2206000.0,2206000.0,9596000.0,9596000.0,9596000.0,9596000.0,10442000.0,10442000.0,10442000.0,10442000.0,14927000.0,14927000.0,14927000.0,14927000.0,24981000.0,24981000.0,24981000.0,24981000.0,25013000.0,25013000.0,25013000.0,25013000.0,25205000.0,25205000.0,25205000.0,25205000.0,43592000.0,43592000.0,43592000.0,43592000.0,44983000.0,44983000.0,44983000.0,44983000.0,57945000.0,57945000.0,57945000.0,44983000.0,44983000.0,756838000.0,756838000.0
