fact_unit,2022-02-25,2022-05-12,2022-08-04,2022-11-08,2023-02-16,2023-05-04,2023-08-03,2023-11-06,2024-02-27,2024-05-09,2024-08-06,2024-11-04,2025-02-18,2025-05-06,2025-08-07,2025-11-07
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities / USD,,208000000.0,154000000.0,357000000.0,-343000000.0,36000000.0,385000000.0,789000000.0,346000000.0,-1516000000.0,-1725000000.0,-1526000000.0,1142000000.0,-382000000.0,-207000000.0,-38000000.0
IncreaseDecreaseInAccruedIncomeTaxesPayable / USD,,-55000000.0,-1000000.0,177000000.0,186000000.0,254000000.0,289000000.0,364000000.0,256000000.0,163000000.0,160000000.0,277000000.0,162000000.0,159000000.0,-86000000.0,154000000.0
IncreaseDecreaseInDueToRelatedParties / USD,,59000000.0,43000000.0,82000000.0,24000000.0,20000000.0,20000000.0,20000000.0,14000000.0,,,,20000000.0,,,
IncreaseDecreaseInInventories / USD,,-50000000.0,-4000000.0,29000000.0,77000000.0,-82000000.0,88000000.0,166000000.0,68000000.0,-168000000.0,-124000000.0,-90000000.0,228000000.0,-114000000.0,-58000000.0,-31000000.0
IncreaseDecreaseInOtherOperatingCapitalNet / USD,,1411000000.0,2031000000.0,2849000000.0,4362000000.0,909000000.0,1946000000.0,3756000000.0,3540000000.0,761000000.0,2451000000.0,4892000000.0,5474000000.0,2392000000.0,4925000000.0,7767000000.0
IncreaseDecreaseInPensionAndPostretirementObligations / USD,,-205000000.0,-212000000.0,-237000000.0,-255000000.0,-204000000.0,-213000000.0,-229000000.0,-259000000.0,-10000000.0,-18000000.0,-46000000.0,-237000000.0,-177000000.0,-188000000.0,-178000000.0
IncreaseDecreaseInReceivables / USD,,453000000.0,90000000.0,207000000.0,-1125000000.0,78000000.0,-60000000.0,150000000.0,616000000.0,-513000000.0,-1298000000.0,-942000000.0,868000000.0,-464000000.0,-771000000.0,-1083000000.0
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements / shares,,0.0,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,0.0,0.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0
InterestExpenseNonoperating / USD,,,,,,,,,,,210000000.0,292000000.0,250000000.0,127000000.0,269000000.0,416000000.0
InterestPaidNet / USD,,,,,331000000.0,,,,275000000.0,,,,230000000.0,,,
InventoryRawMaterialsAndSuppliesNetOfReserves / USD,,1004000000.0,1004000000.0,1004000000.0,1004000000.0,1076000000.0,1076000000.0,1076000000.0,1076000000.0,1216000000.0,1216000000.0,1216000000.0,1216000000.0,1357000000.0,1357000000.0,1357000000.0
LeaseCost / USD,,,,,,,,,329000000.0,,,,278000000.0,,,
LesseeOperatingLeaseLiabilityPaymentsDue / USD,,,,,925000000.0,,,,839000000.0,,,,744000000.0,,,
LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive / USD,,,,,421000000.0,,,,325000000.0,,,,222000000.0,,,
LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths / USD,,,,,101000000.0,,,,101000000.0,,,,105000000.0,,,
LesseeOperatingLeaseLiabilityPaymentsDueYearFive / USD,,,,,100000000.0,,,,103000000.0,,,,103000000.0,,,
LesseeOperatingLeaseLiabilityPaymentsDueYearFour / USD,,,,,102000000.0,,,,102000000.0,,,,105000000.0,,,
LesseeOperatingLeaseLiabilityPaymentsDueYearThree / USD,,,,,102000000.0,,,,104000000.0,,,,104000000.0,,,
LesseeOperatingLeaseLiabilityPaymentsDueYearTwo / USD,,,,,99000000.0,,,,104000000.0,,,,105000000.0,,,
LesseeOperatingLeaseLiabilityUndiscountedExcessAmount / USD,,,,,215000000.0,,,,189000000.0,,,,161000000.0,,,
LessorOperatingLeasePaymentsToBeReceived / USD,,,,,375000000.0,,,,327000000.0,,,,280000000.0,,,
LessorOperatingLeasePaymentsToBeReceivedFiveYears / USD,,,,,49000000.0,,,,48000000.0,,,,48000000.0,,,
LessorOperatingLeasePaymentsToBeReceivedFourYears / USD,,,,,49000000.0,,,,49000000.0,,,,48000000.0,,,
LessorOperatingLeasePaymentsToBeReceivedNextTwelveMonths / USD,,,,,48000000.0,,,,48000000.0,,,,48000000.0,,,
LessorOperatingLeasePaymentsToBeReceivedThereafter / USD,,,,,133000000.0,,,,85000000.0,,,,38000000.0,,,
LessorOperatingLeasePaymentsToBeReceivedThreeYears / USD,,,,,48000000.0,,,,49000000.0,,,,49000000.0,,,
LessorOperatingLeasePaymentsToBeReceivedTwoYears / USD,,,,,48000000.0,,,,48000000.0,,,,49000000.0,,,
LettersOfCreditOutstandingAmount / USD,,2352000000.0,3547000000.0,3509000000.0,2375000000.0,1665000000.0,1661000000.0,1723000000.0,2475000000.0,1775000000.0,1775000000.0,1775000000.0,1775000000.0,2173000000.0,2173000000.0,2173000000.0
Liabilities / USD,,36472000000.0,36472000000.0,36472000000.0,36472000000.0,35537000000.0,35537000000.0,35537000000.0,35537000000.0,39472000000.0,39472000000.0,39472000000.0,39472000000.0,39387000000.0,39387000000.0,39387000000.0
LiabilitiesAndStockholdersEquity / USD,,48086000000.0,48086000000.0,48086000000.0,48086000000.0,46909000000.0,46909000000.0,46909000000.0,46909000000.0,50758000000.0,50758000000.0,50758000000.0,50758000000.0,52926000000.0,52926000000.0,52926000000.0
LiabilitiesCurrent / USD,,7996000000.0,7996000000.0,7996000000.0,7996000000.0,7839000000.0,7839000000.0,7839000000.0,7839000000.0,6319000000.0,6319000000.0,6319000000.0,6319000000.0,6846000000.0,6846000000.0,6846000000.0
LiabilityForAsbestosAndEnvironmentalClaimsGross / USD,,81000000.0,81000000.0,81000000.0,81000000.0,95000000.0,95000000.0,95000000.0,95000000.0,131000000.0,131000000.0,131000000.0,131000000.0,125000000.0,,
LineOfCredit / USD,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LineOfCreditFacilityCapacityAvailableForTradePurchases / USD,,2627000000.0,1824000000.0,1504000000.0,3368000000.0,3099000000.0,2816000000.0,3437000000.0,2268000000.0,3166000000.0,3166000000.0,3166000000.0,3166000000.0,6742000000.0,6742000000.0,6742000000.0
LineOfCreditFacilityMaximumBorrowingCapacity / USD,,4500000000.0,4500000000.0,4500000000.0,6631000000.0,4500000000.0,4500000000.0,4500000000.0,4500000000.0,6108000000.0,6108000000.0,6108000000.0,6108000000.0,8958000000.0,8958000000.0,8958000000.0
LineOfCreditFacilityRemainingBorrowingCapacity / USD,,3350000000.0,2155000000.0,2293000000.0,4256000000.0,4147000000.0,4175000000.0,4103000000.0,959000000.0,1107000000.0,1107000000.0,1107000000.0,1107000000.0,0.0,0.0,0.0
LongTermDebt / USD,,,,,4650000000.0,,,,7677000000.0,,,,8474000000.0,,,
LongTermDebtAndCapitalLeaseObligationsCurrent / USD,,1220000000.0,1220000000.0,1220000000.0,1220000000.0,143000000.0,143000000.0,143000000.0,143000000.0,121000000.0,121000000.0,121000000.0,121000000.0,1028000000.0,1028000000.0,1028000000.0
LongTermDebtCurrent / USD,,,,,1220000000.0,,,,143000000.0,,,,121000000.0,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive / USD,,,,,2555000000.0,,,,4560000000.0,,,,5638000000.0,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths / USD,,,,,143000000.0,,,,121000000.0,,,,1028000000.0,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive / USD,,,,,735000000.0,,,,1160000000.0,,,,156000000.0,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour / USD,,,,,121000000.0,,,,705000000.0,,,,847000000.0,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree / USD,,,,,986000000.0,,,,121000000.0,,,,691000000.0,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo / USD,,,,,110000000.0,,,,1010000000.0,,,,114000000.0,,,
LongTermDebtNoncurrent / USD,,4575000000.0,4575000000.0,4575000000.0,4575000000.0,4466000000.0,4466000000.0,4466000000.0,4466000000.0,7496000000.0,7496000000.0,7496000000.0,7496000000.0,7384000000.0,7384000000.0,7384000000.0
LongTermInvestments / USD,,174000000.0,174000000.0,174000000.0,174000000.0,202000000.0,202000000.0,202000000.0,202000000.0,563000000.0,563000000.0,563000000.0,563000000.0,640000000.0,640000000.0,640000000.0
MarginDepositAssets / USD,,897000000.0,897000000.0,897000000.0,897000000.0,836000000.0,836000000.0,836000000.0,836000000.0,1712000000.0,1712000000.0,1712000000.0,1712000000.0,,,
MinorityInterest / USD,,395000000.0,395000000.0,395000000.0,395000000.0,354000000.0,354000000.0,354000000.0,354000000.0,361000000.0,361000000.0,361000000.0,361000000.0,373000000.0,373000000.0,373000000.0
MinorityInterestPeriodIncreaseDecrease / USD,,-10000000.0,-10000000.0,-10000000.0,-59000000.0,-7000000.0,-7000000.0,-7000000.0,-37000000.0,-2000000.0,-2000000.0,-2000000.0,-7000000.0,-6000000.0,-6000000.0,19000000.0
NetCashProvidedByUsedInFinancingActivities / USD,,208000000.0,-1475000000.0,-1921000000.0,-2664000000.0,-635000000.0,-1614000000.0,-1213000000.0,-1695000000.0,523000000.0,752000000.0,1389000000.0,-799000000.0,84000000.0,-1385000000.0,-2180000000.0
NetCashProvidedByUsedInInvestingActivities / USD,,1839000000.0,2106000000.0,2639000000.0,1958000000.0,404000000.0,701000000.0,1871000000.0,3282000000.0,219000000.0,171000000.0,2179000000.0,3104000000.0,830000000.0,2650000000.0,5056000000.0
NetCashProvidedByUsedInOperatingActivities / USD,,-1612000000.0,-357000000.0,974000000.0,584000000.0,1351000000.0,1263000000.0,69000000.0,-1338000000.0,-934000000.0,-1126000000.0,-2119000000.0,-2353000000.0,-723000000.0,-1336000000.0,-1448000000.0
NetIncomeLoss / USD,,-793000000.0,-854000000.0,-247000000.0,589000000.0,106000000.0,-5000000.0,-194000000.0,-205000000.0,96000000.0,929000000.0,1660000000.0,-160000000.0,883000000.0,1697000000.0,2897000000.0
NetIncomeLossAttributableToNoncontrollingInterest / USD,,24000000.0,98000000.0,125000000.0,-10000000.0,5000000.0,3000000.0,-1000000.0,122000000.0,6000000.0,-3000000.0,-44000000.0,-7000000.0,0.0,-5000000.0,-9000000.0
NetPeriodicDefinedBenefitsExpenseReversalOfExpenseExcludingServiceCostComponent / USD,,0.0,0.0,0.0,,18000000.0,52000000.0,-79000000.0,,-14000000.0,-27000000.0,-41000000.0,,,,
NoncontrollingInterestIncreaseFromSubsidiaryEquityIssuance / USD,,,,,64000000.0,,,,64000000.0,,,,,,103000000.0,
NonoperatingIncomeExpense / USD,,95000000.0,527000000.0,336000000.0,580000000.0,-374000000.0,-1085000000.0,-1356000000.0,498000000.0,207000000.0,709000000.0,627000000.0,-1037000000.0,235000000.0,99000000.0,277000000.0
NontradeReceivablesCurrent / USD,129000000.0,,,,241000000.0,,,,125000000.0,,,,229000000.0,,,
NontradeReceivablesNoncurrent / USD,70000000.0,,,,85000000.0,,,,130000000.0,,,,40000000.0,,,
NumberOfReportableSegments / Reportable_segment,,5.0,5.0,5.0,,5.0,5.0,5.0,,5.0,5.0,5.0,,5.0,5.0,5.0
NumberOfReportableSegments / segment,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
OperatingIncomeLoss / USD,,-1042000000.0,-1350000000.0,-344000000.0,256000000.0,435000000.0,708000000.0,667000000.0,-346000000.0,31000000.0,700000000.0,1677000000.0,495000000.0,813000000.0,1913000000.0,3380000000.0
OperatingLeaseCost / USD,,,,,194000000.0,,,,161000000.0,,,,109000000.0,,,
OperatingLeaseLeaseIncome / USD,,3000000.0,15000000.0,44000000.0,,4000000.0,17000000.0,46000000.0,,4000000.0,17000000.0,46000000.0,,,,
OperatingLeaseLeaseIncomeLeasePayments / USD,,,,,47000000.0,,,,47000000.0,,,,51000000.0,,,
OperatingLeaseLiability / USD,,,,,777000000.0,,,,710000000.0,,,,650000000.0,,,
OperatingLeaseLiabilityCurrent / USD,,,,,72000000.0,,,,67000000.0,,,,67000000.0,,,
OperatingLeaseLiabilityNoncurrent / USD,,,,,705000000.0,,,,643000000.0,,,,583000000.0,,,
OperatingLeasePayments / USD,,,,,204000000.0,,,,162000000.0,,,,114000000.0,,,
OperatingLeaseRightOfUseAsset / USD,,,,,604000000.0,,,,545000000.0,,,,494000000.0,,,
OperatingLeaseRightOfUseAssetAmortizationExpense / USD,,21000000.0,51000000.0,98000000.0,155000000.0,17000000.0,33000000.0,65000000.0,119000000.0,8000000.0,24000000.0,57000000.0,,,,
OperatingLeaseVariableLeaseIncome / USD,,64000000.0,137000000.0,207000000.0,282000000.0,56000000.0,127000000.0,204000000.0,261000000.0,58000000.0,124000000.0,197000000.0,258000000.0,52000000.0,119000000.0,189000000.0
OperatingLeaseWeightedAverageDiscountRatePercent / pure,,,,,0.049,,,,0.05,,,,0.05,,,
OtherAssetsCurrent / USD,,1007000000.0,1007000000.0,1007000000.0,1007000000.0,1026000000.0,1026000000.0,1026000000.0,1026000000.0,1655000000.0,1655000000.0,1655000000.0,1655000000.0,689000000.0,689000000.0,689000000.0
OtherAssetsNoncurrent / USD,,1717000000.0,1717000000.0,1717000000.0,1717000000.0,2106000000.0,2106000000.0,2106000000.0,2059000000.0,1910000000.0,1910000000.0,1910000000.0,1910000000.0,2178000000.0,2178000000.0,2178000000.0
OtherCommitment / USD,,3284000000.0,4383000000.0,4487000000.0,3453000000.0,2651000000.0,2571000000.0,2620000000.0,2599000000.0,2748000000.0,2911000000.0,2999000000.0,2914000000.0,3037000000.0,3082000000.0,3037000000.0
OtherCommitmentDueAfterFifthYear / USD,,0.0,0.0,0.0,0.0,0.0,0.0,114000000.0,0.0,0.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,
OtherCommitmentDueInFifthYear / USD,,0.0,0.0,0.0,0.0,38000000.0,0.0,0.0,116000000.0,115000000.0,118000000.0,121000000.0,0.0,0.0,0.0,
OtherCommitmentDueInFourthYear / USD,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,9000000.0,1000000.0,334000000.0,332000000.0,334000000.0,0.0
OtherCommitmentDueInNextTwelveMonths / USD,,2424000000.0,2858000000.0,2381000000.0,3442000000.0,2224000000.0,1788000000.0,1472000000.0,2455000000.0,2282000000.0,2193000000.0,1521000000.0,2450000000.0,1992000000.0,1752000000.0,1158000000.0
OtherCommitmentDueInSecondYear / USD,,860000000.0,1525000000.0,2106000000.0,11000000.0,389000000.0,783000000.0,1034000000.0,27000000.0,346000000.0,589000000.0,1354000000.0,128000000.0,710000000.0,994000000.0,2000000.0
OtherCommitmentDueInThirdYear / USD,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,1000000.0,337000000.0
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationGainLossArisingDuringPeriodNetOfTax / USD,,1000000.0,3000000.0,0.0,4000000.0,4000000.0,2000000.0,-4000000.0,0.0,0.0,3000000.0,1000000.0,-3000000.0,-3000000.0,-4000000.0,8000000.0
OtherComprehensiveIncomeLossAmortizationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetPriorServiceCostCreditNetOfTax / USD,,0.0,0.0,0.0,0.0,-1000000.0,-3000000.0,-4000000.0,0.0,-1000000.0,-3000000.0,-3000000.0,-6000000.0,-1000000.0,-2000000.0,-3000000.0
OtherComprehensiveIncomeLossCashFlowHedgeGainLossAfterReclassificationAndTax / USD,,,,-1000000.0,,,,-1000000.0,,,0.0,0.0,,0.0,2000000.0,3000000.0
OtherComprehensiveIncomeLossCashFlowHedgeGainLossAfterReclassificationBeforeTax / USD,,,,,-2000000.0,,,,-1000000.0,,,,-1000000.0,,,
OtherComprehensiveIncomeLossNetOfTax / USD,,1000000.0,1000000.0,1000000.0,2000000.0,21000000.0,21000000.0,21000000.0,-1000000.0,-48000000.0,-48000000.0,-48000000.0,277000000.0,11000000.0,11000000.0,11000000.0
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetGainLossNetOfTax / USD,,0.0,0.0,0.0,0.0,-18000000.0,-46000000.0,-73000000.0,0.0,-6000000.0,-13000000.0,-18000000.0,-101000000.0,-18000000.0,-39000000.0,-53000000.0
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetTransitionAssetObligationNetOfTax / USD,,,,0.0,0.0,0.0,0.0,-4000000.0,0.0,53000000.0,53000000.0,53000000.0,-186000000.0,3000000.0,5000000.0,4000000.0
OtherLaborRelatedExpenses / USD,,28000000.0,58000000.0,83000000.0,113000000.0,33000000.0,63000000.0,99000000.0,109000000.0,34000000.0,70000000.0,108000000.0,130000000.0,2000000.0,5000000.0,7000000.0
OtherLiabilitiesCurrent / USD,,311000000.0,311000000.0,311000000.0,311000000.0,344000000.0,344000000.0,344000000.0,344000000.0,338000000.0,338000000.0,338000000.0,338000000.0,332000000.0,332000000.0,332000000.0
OtherLiabilitiesNoncurrent / USD,,1133000000.0,1133000000.0,1133000000.0,1133000000.0,1178000000.0,1178000000.0,1178000000.0,1178000000.0,1125000000.0,1125000000.0,1125000000.0,1125000000.0,1219000000.0,1219000000.0,1219000000.0
OtherNoncashIncomeExpense / USD,,202000000.0,421000000.0,582000000.0,-18000000.0,-256000000.0,-459000000.0,-291000000.0,261000000.0,-28000000.0,-77000000.0,-147000000.0,-248000000.0,41000000.0,65000000.0,161000000.0
OtherNonoperatingIncome / USD,,,,,,,,,46000000.0,25000000.0,43000000.0,60000000.0,19000000.0,19000000.0,32000000.0,46000000.0
OtherNonoperatingIncomeExpense / USD,,167000000.0,675000000.0,561000000.0,937000000.0,-318000000.0,-973000000.0,-1169000000.0,795000000.0,314000000.0,919000000.0,919000000.0,-786000000.0,362000000.0,368000000.0,693000000.0
OtherPostretirementDefinedBenefitPlanLiabilitiesNoncurrent / USD,,847000000.0,847000000.0,847000000.0,847000000.0,609000000.0,609000000.0,609000000.0,609000000.0,732000000.0,732000000.0,732000000.0,,,,
OtherReceivablesNetCurrent / USD,,592000000.0,592000000.0,592000000.0,592000000.0,731000000.0,731000000.0,731000000.0,731000000.0,917000000.0,917000000.0,917000000.0,917000000.0,602000000.0,602000000.0,602000000.0
PaymentsForProceedsFromOtherInvestingActivities / USD,,2000000.0,8000000.0,-5000000.0,-11000000.0,4000000.0,-2000000.0,-3000000.0,-2000000.0,1000000.0,-32000000.0,-30000000.0,-79000000.0,-6000000.0,-6000000.0,-16000000.0
PaymentsForRepurchaseOfCommonStock / USD,,,,,,0.0,0.0,0.0,0.0,231000000.0,499000000.0,750000000.0,0.0,499000000.0,999000000.0,999000000.0
PaymentsOfDividendsCommonStock / USD,,0.0,0.0,0.0,0.0,46000000.0,93000000.0,139000000.0,0.0,93000000.0,185000000.0,277000000.0,185000000.0,112000000.0,222000000.0,333000000.0
PaymentsToAcquireBusinessesNetOfCashAcquired / USD,,,,,,,,,30000000.0,17000000.0,20000000.0,21000000.0,29000000.0,14000000.0,15000000.0,22000000.0
PaymentsToAcquireOtherInvestments / USD,,2939000000.0,4538000000.0,5900000000.0,3464000000.0,1193000000.0,2323000000.0,3212000000.0,6673000000.0,2030000000.0,3203000000.0,4374000000.0,4271000000.0,1847000000.0,3043000000.0,5140000000.0
PaymentsToAcquirePropertyPlantAndEquipment / USD,,382000000.0,719000000.0,1086000000.0,1747000000.0,410000000.0,800000000.0,1090000000.0,1329000000.0,660000000.0,1336000000.0,1735000000.0,1689000000.0,738000000.0,1284000000.0,1836000000.0
PensionAndOtherPostretirementBenefitContributions / USD,,,,,,,,,259000000.0,,,,238000000.0,,,
PensionAndOtherPostretirementBenefitExpense / USD,,26000000.0,56000000.0,92000000.0,115000000.0,7000000.0,9000000.0,12000000.0,123000000.0,12000000.0,23000000.0,36000000.0,17000000.0,28000000.0,56000000.0,81000000.0
PensionAndOtherPostretirementDefinedBenefitPlansLiabilitiesNoncurrent / USD,,,,,,,,,,,,,1802000000.0,1875000000.0,1875000000.0,1875000000.0
ProceedsFromCollectionOfRetainedInterestInSecuritizedReceivables / USD,,1574000000.0,2209000000.0,3052000000.0,3771000000.0,853000000.0,1595000000.0,3095000000.0,3902000000.0,926000000.0,1582000000.0,4058000000.0,4964000000.0,1644000000.0,4096000000.0,7104000000.0
ProceedsFromContributionsFromAffiliates / USD,,0.0,0.0,64000000.0,64000000.0,1750000000.0,1750000000.0,1750000000.0,64000000.0,,,,1750000000.0,,,
ProceedsFromIncomeTaxRefunds / USD,,,,,,,,,,,,,,,183000000.0,183000000.0
ProceedsFromIssuanceOfLongTermDebt / USD,,1000000.0,151000000.0,152000000.0,3155000000.0,2000000.0,6000000.0,9000000.0,152000000.0,1353000000.0,1791000000.0,3192000000.0,14000000.0,900000000.0,900000000.0,900000000.0
ProceedsFromPaymentsForOtherFinancingActivities / USD,,-12000000.0,-29000000.0,-45000000.0,-70000000.0,-23000000.0,-28000000.0,-43000000.0,-46000000.0,-22000000.0,-10000000.0,6000000.0,-35000000.0,-38000000.0,-35000000.0,-5000000.0
ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess / USD,,997000000.0,-340000000.0,-340000000.0,20000000.0,-702000000.0,-702000000.0,-209000000.0,362000000.0,-754000000.0,-524000000.0,-959000000.0,257000000.0,165000000.0,-625000000.0,-1105000000.0
ProceedsFromSaleAndMaturityOfOtherInvestments / USD,,2908000000.0,4438000000.0,5766000000.0,3341000000.0,1130000000.0,2188000000.0,3034000000.0,6532000000.0,1977000000.0,3116000000.0,4221000000.0,4050000000.0,1779000000.0,2890000000.0,4934000000.0
ProceedsFromShortTermDebtMaturingInMoreThanThreeMonths / USD,,,,880000000.0,500000000.0,0.0,0.0,0.0,880000000.0,500000000.0,500000000.0,527000000.0,0.0,200000000.0,200000000.0,200000000.0
ProfitLoss / USD,,-769000000.0,-769000000.0,-769000000.0,579000000.0,151000000.0,151000000.0,151000000.0,-83000000.0,102000000.0,102000000.0,102000000.0,151000000.0,883000000.0,883000000.0,883000000.0
PropertyPlantAndEquipmentGross / USD,,,,,35485000000.0,,,,36548000000.0,,,,39539000000.0,,,
PropertyPlantAndEquipmentNet / USD,,19612000000.0,19612000000.0,19612000000.0,19612000000.0,19822000000.0,19822000000.0,19822000000.0,19822000000.0,22116000000.0,22116000000.0,22116000000.0,22116000000.0,21235000000.0,21235000000.0,21235000000.0
ProvisionForDoubtfulAccounts / USD,,34000000.0,46000000.0,59000000.0,,,,,,,,,17000000.0,16000000.0,29000000.0,35000000.0
PublicUtilitiesPropertyPlantAndEquipmentNet / USD,,,,,19612000000.0,,,,19822000000.0,,,,22116000000.0,,,
RealEstateTaxExpense / USD,,68000000.0,133000000.0,199000000.0,265000000.0,70000000.0,138000000.0,206000000.0,268000000.0,56000000.0,121000000.0,188000000.0,274000000.0,66000000.0,139000000.0,215000000.0
RelatedPartyTransactionAmountsOfTransaction / USD,,,-5000000.0,0.0,-7000000.0,5000000.0,5000000.0,5000000.0,6000000.0,,,,5000000.0,,,
RepaymentsOfLongTermDebt / USD,,35000000.0,56000000.0,89000000.0,4334000000.0,1058000000.0,1109000000.0,1143000000.0,105000000.0,30000000.0,121000000.0,150000000.0,1162000000.0,32000000.0,65000000.0,99000000.0
RepaymentsOfShortTermDebtMaturingInMoreThanThreeMonths / USD,,,,0.0,0.0,300000000.0,1180000000.0,1180000000.0,0.0,200000000.0,200000000.0,200000000.0,1180000000.0,500000000.0,539000000.0,739000000.0
RestrictedCashAndCashEquivalentsAtCarryingValue / USD,,89000000.0,89000000.0,89000000.0,146000000.0,72000000.0,72000000.0,111000000.0,72000000.0,99000000.0,56000000.0,88000000.0,106000000.0,83000000.0,72000000.0,89000000.0
RetainedEarningsAccumulatedDeficit / USD,,0.0,0.0,0.0,0.0,-496000000.0,-496000000.0,-496000000.0,-496000000.0,761000000.0,761000000.0,761000000.0,761000000.0,4066000000.0,4066000000.0,4066000000.0
RevenueFromContractWithCustomerExcludingAssessedTax / USD,,,,,,,,,17254000000.0,5833000000.0,10532000000.0,15845000000.0,21571000000.0,5260000000.0,9663000000.0,14438000000.0
RevenueNotFromContractWithCustomer / USD,,,,,,,,,2395000000.0,1732000000.0,2479000000.0,3277000000.0,2869000000.0,901000000.0,1974000000.0,3748000000.0
RevenueRemainingPerformanceObligation / USD,,595000000.0,522000000.0,505000000.0,485000000.0,460000000.0,438000000.0,410000000.0,364000000.0,341000000.0,329000000.0,665000000.0,915000000.0,862000000.0,855000000.0,851000000.0
Revenues / USD,,5559000000.0,9712000000.0,14117000000.0,17603000000.0,5591000000.0,11056000000.0,17107000000.0,19649000000.0,7565000000.0,13011000000.0,19122000000.0,24440000000.0,6161000000.0,11637000000.0,18186000000.0
RightOfUseAssetObtainedInExchangeForOperatingLeaseLiability / USD,,,,,3000000.0,,,,2000000.0,,,,14000000.0,,,
SecuritizationFinancialAssetForWhichTransferIsAccountedAsSaleGainLossOnSale / USD,,-17000000.0,-25000000.0,-26000000.0,-30000000.0,-10000000.0,-24000000.0,-39000000.0,-36000000.0,-20000000.0,-46000000.0,-58000000.0,-69000000.0,,,
ShortTermBorrowings / USD,,2082000000.0,2082000000.0,2082000000.0,2082000000.0,200000000.0,200000000.0,200000000.0,200000000.0,1644000000.0,1644000000.0,1644000000.0,200000000.0,,0.0,0.0
SpentNuclearFuelObligationNoncurrent / USD,,1210000000.0,1210000000.0,1210000000.0,1210000000.0,1230000000.0,1230000000.0,1230000000.0,1230000000.0,1296000000.0,1296000000.0,1296000000.0,1296000000.0,1366000000.0,1366000000.0,1366000000.0
StockIssuedDuringPeriodValueShareBasedCompensation / USD,,9000000.0,9000000.0,9000000.0,71000000.0,9000000.0,9000000.0,9000000.0,71000000.0,6000000.0,6000000.0,6000000.0,71000000.0,,,
StockRepurchasedDuringPeriodShares / shares,,,,,,3200000.0,6200000.0,8500000.0,10600000.0,,,,,,1100000.0,
StockRepurchasedDuringPeriodValue / USD,,,,,,251000000.0,251000000.0,251000000.0,1000000000.0,251000000.0,251000000.0,251000000.0,1000000000.0,504000000.0,504000000.0,504000000.0
StockholdersEquity / USD,,11219000000.0,11219000000.0,11219000000.0,11219000000.0,11018000000.0,11018000000.0,11018000000.0,11018000000.0,10925000000.0,10925000000.0,10925000000.0,10925000000.0,13166000000.0,13166000000.0,13166000000.0
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest / USD,,11614000000.0,11614000000.0,11614000000.0,15830000000.0,11614000000.0,11614000000.0,11614000000.0,14676000000.0,11372000000.0,11372000000.0,11372000000.0,11614000000.0,11286000000.0,11286000000.0,11286000000.0
SubleaseIncome / USD,,,,,44000000.0,,,,44000000.0,,,,49000000.0,,,
SupplementalDeferredPurchasePrice / USD,,1339000000.0,1958000000.0,2933000000.0,4441000000.0,918000000.0,1860000000.0,3733000000.0,3652000000.0,794000000.0,2335000000.0,5288000000.0,5166000000.0,1812000000.0,4455000000.0,7682000000.0
TaxesExcludingIncomeAndExciseTaxes / USD,,121000000.0,239000000.0,354000000.0,482000000.0,137000000.0,268000000.0,415000000.0,475000000.0,132000000.0,271000000.0,419000000.0,552000000.0,139000000.0,282000000.0,446000000.0
UnamortizedDebtIssuanceExpense / USD,,,,,42000000.0,,,,36000000.0,,,,56000000.0,,,
UnbilledContractsReceivable / USD,,373000000.0,373000000.0,373000000.0,373000000.0,564000000.0,564000000.0,564000000.0,564000000.0,372000000.0,372000000.0,372000000.0,372000000.0,1109000000.0,1109000000.0,1109000000.0
