fact_unit,2012-05-16,2012-08-03,2012-11-01,2013-02-22,2013-05-02,2013-08-01,2013-10-31,2014-02-21,2014-05-01,2014-07-31,2014-10-30,2015-02-20,2015-05-01,2015-07-31,2015-10-30,2016-02-19,2016-04-29,2016-07-29,2016-10-28,2017-02-17,2017-05-05,2017-08-01,2017-10-27,2018-02-23,2018-04-27,2018-07-27,2018-10-26,2019-02-22,2019-04-30,2019-07-26,2019-10-25,2020-02-21,2020-05-01,2020-07-31,2020-10-30,2021-02-24,2021-04-30,2021-08-03,2021-10-29,2022-02-18,2022-04-29,2022-07-29,2022-11-09,2023-02-22,2023-05-04,2023-08-04,2023-11-03,2024-02-21,2024-04-29,2024-07-31,2024-10-29,2025-02-21,2025-04-25,2025-07-28,2025-10-29
NoncurrentAssets / USD,,,,25264000000.0,,,,25005000000.0,,,,25698000000.0,,,,26478000000.0,,,,27384000000.0,,,,31701000000.0,,,,34389000000.0,,,,35401000000.0,,,,36439000000.0,,,,38357000000.0,,,,37340000000.0,,,,36906000000.0,,,,50113000000.0,,,
NonoperatingIncomeExpense / USD,,,,89000000.0,1000000.0,78000000.0,82000000.0,45000000.0,23000000.0,72000000.0,65000000.0,135000000.0,31000000.0,48000000.0,,85000000.0,70000000.0,89000000.0,109000000.0,120000000.0,18000000.0,35000000.0,59000000.0,118000000.0,452000000.0,470000000.0,519000000.0,74000000.0,10000000.0,23000000.0,47000000.0,521000000.0,38000000.0,61000000.0,97000000.0,61000000.0,0.0,28000000.0,48000000.0,119000000.0,15000000.0,66000000.0,304000000.0,66000000.0,-143000000.0,-328000000.0,2698000000.0,454000000.0,48000000.0,147000000.0,162000000.0,2737000000.0,97000000.0,155000000.0,239000000.0
NotesReduction / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,
NumberOfReportingUnits / reporting_unit,,,,,,,,,,,,3.0,,,,3.0,,,,3.0,,,,3.0,,,,3.0,,,,3.0,,,,2.0,,,,2.0,,,,2.0,,,,2.0,,,,3.0,,,
OperatingLeaseCost / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129000000.0,260000000.0,386000000.0,531000000.0,,,,531000000.0,,,,531000000.0,,,,527000000.0,,,,461000000.0,,,,387000000.0,,,
OperatingLeaseLiability / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1415000000.0,1415000000.0,1415000000.0,1415000000.0,,,,1261000000.0,,,,1222000000.0,,,,1068000000.0,,,,1027000000.0,,,,1152000000.0,,,
OperatingLeaseLiabilityCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459000000.0,467000000.0,468000000.0,455000000.0,,,,455000000.0,,,,369000000.0,,,,343000000.0,,,,282000000.0,,,,362000000.0,,,
OperatingLeaseLiabilityNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874000000.0,817000000.0,820000000.0,806000000.0,,,,806000000.0,,,,853000000.0,,,,725000000.0,,,,745000000.0,,,,790000000.0,,,
OperatingLeasePayments / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144000000.0,276000000.0,397000000.0,553000000.0,,,,553000000.0,,,,553000000.0,,,,521000000.0,,,,438000000.0,,,,392000000.0,,,
OperatingLeaseRightOfUseAsset / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1415000000.0,1415000000.0,1415000000.0,1415000000.0,,,,1312000000.0,,,,1211000000.0,,,,1050000000.0,,,,995000000.0,,,,1116000000.0,,,
OperatingLeaseWeightedAverageDiscountRatePercent / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0.04,0.039,0.038,,,,0.038,,,,0.036,,,,0.032,,,,0.038,,,,0.045,,,
OtherAssetsNoncurrent / USD,122000000.0,122000000.0,122000000.0,122000000.0,165000000.0,165000000.0,165000000.0,165000000.0,149000000.0,149000000.0,149000000.0,149000000.0,336000000.0,336000000.0,336000000.0,291000000.0,279000000.0,279000000.0,279000000.0,279000000.0,426000000.0,426000000.0,426000000.0,426000000.0,434000000.0,434000000.0,434000000.0,434000000.0,515000000.0,515000000.0,515000000.0,515000000.0,1829000000.0,1829000000.0,1829000000.0,1829000000.0,1837000000.0,1837000000.0,1837000000.0,1837000000.0,1694000000.0,1694000000.0,1694000000.0,1694000000.0,2090000000.0,2090000000.0,2090000000.0,2090000000.0,2076000000.0,2076000000.0,2076000000.0,2076000000.0,2294000000.0,2294000000.0,2294000000.0
OtherComprehensiveIncomeLossBeforeReclassificationsNetOfTax / USD,,,,,,,-99000000.0,268000000.0,-326000000.0,-285000000.0,-99000000.0,268000000.0,32000000.0,132000000.0,-91000000.0,-606000000.0,-185000000.0,29000000.0,-151000000.0,-606000000.0,-18000000.0,-129000000.0,-184000000.0,,,122000000.0,219000000.0,-403000000.0,97000000.0,-9000000.0,-125000000.0,266000000.0,-227000000.0,-426000000.0,-273000000.0,,-10000000.0,-426000000.0,-273000000.0,,-10000000.0,186000000.0,117000000.0,,-78000000.0,-329000000.0,-626000000.0,,79000000.0,176000000.0,62000000.0,,-31000000.0,-32000000.0,134000000.0
OtherComprehensiveIncomeLossCashFlowHedgeGainLossAfterReclassificationAndTax / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000000.0,-3000000.0,-10000000.0,-11000000.0,1000000.0,-7000000.0,-7000000.0,-5000000.0,-11000000.0,2000000.0,2000000.0,2000000.0,-4000000.0,0.0,0.0,,3000000.0,,,,0.0,,,
OtherComprehensiveIncomeLossCashFlowHedgeGainLossAfterReclassificationBeforeTax / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000000.0,-4000000.0,-11000000.0,-13000000.0,1000000.0,-9000000.0,-9000000.0,-7000000.0,-15000000.0,2000000.0,3000000.0,3000000.0,-5000000.0,,,,3000000.0,,,,0.0,,,
OtherComprehensiveIncomeLossCashFlowHedgeGainLossAfterReclassificationTax / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-1000000.0,-1000000.0,-2000000.0,0.0,-2000000.0,-2000000.0,-2000000.0,-4000000.0,0.0,1000000.0,1000000.0,-1000000.0,0.0,0.0,,0.0,,,,0.0,,,
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentBeforeTax / USD,,,,,,,,,,,,148000000.0,31000000.0,127000000.0,-106000000.0,-21000000.0,-197000000.0,15000000.0,-91000000.0,-294000000.0,-15000000.0,-122000000.0,-183000000.0,-163000000.0,26000000.0,128000000.0,222000000.0,-301000000.0,91000000.0,-110000000.0,-125000000.0,268000000.0,57000000.0,-5000000.0,-124000000.0,-205000000.0,-222000000.0,-196000000.0,-41000000.0,94000000.0,-15000000.0,4000000.0,-70000000.0,156000000.0,-82000000.0,-327000000.0,-632000000.0,-74000000.0,76000000.0,174000000.0,62000000.0,-295000000.0,-34000000.0,-35000000.0,133000000.0
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax / USD,,-43000000.0,-79000000.0,-99000000.0,34000000.0,-11000000.0,199000000.0,-64000000.0,-318000000.0,-281000000.0,-99000000.0,196000000.0,30000000.0,128000000.0,-97000000.0,-23000000.0,-188000000.0,23000000.0,-88000000.0,-276000000.0,-17000000.0,-125000000.0,-187000000.0,-156000000.0,24000000.0,119000000.0,214000000.0,-296000000.0,88000000.0,-109000000.0,-123000000.0,259000000.0,57000000.0,-6000000.0,-124000000.0,-202000000.0,-221000000.0,-195000000.0,-44000000.0,95000000.0,-15000000.0,4000000.0,-68000000.0,151000000.0,-82000000.0,-324000000.0,-625000000.0,-70000000.0,77000000.0,174000000.0,60000000.0,-291000000.0,-32000000.0,-33000000.0,133000000.0
OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax / USD,,,,,,,,,,,,-48000000.0,1000000.0,-1000000.0,-9000000.0,2000000.0,-9000000.0,-8000000.0,-3000000.0,-18000000.0,2000000.0,3000000.0,4000000.0,-7000000.0,2000000.0,9000000.0,8000000.0,-5000000.0,3000000.0,-1000000.0,-2000000.0,9000000.0,-1000000.0,1000000.0,0.0,-3000000.0,-1000000.0,-1000000.0,3000000.0,-1000000.0,0.0,0.0,-2000000.0,5000000.0,0.0,-3000000.0,-7000000.0,-4000000.0,-1000000.0,0.0,2000000.0,-4000000.0,-2000000.0,-2000000.0,0.0
OtherComprehensiveIncomeLossNetOfTax / USD,,-35000000.0,-67000000.0,-115000000.0,38000000.0,61000000.0,290000000.0,-92000000.0,-308000000.0,-252000000.0,-53000000.0,104000000.0,40000000.0,149000000.0,-62000000.0,351000000.0,-163000000.0,62000000.0,-57000000.0,-568000000.0,-4000000.0,-99000000.0,-139000000.0,-122000000.0,43000000.0,186000000.0,311000000.0,-342000000.0,113000000.0,-63000000.0,-22000000.0,378000000.0,72000000.0,14000000.0,-90000000.0,-75000000.0,-208000000.0,-365000000.0,-184000000.0,-7000000.0,9000000.0,240000000.0,200000000.0,-6000000.0,-69000000.0,-288000000.0,-549000000.0,344000000.0,87000000.0,188000000.0,75000000.0,-15000000.0,-30000000.0,-27000000.0,141000000.0
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax / USD,,-7000000.0,11000000.0,17000000.0,-3000000.0,-72000000.0,-90000000.0,29000000.0,-10000000.0,-28000000.0,-45000000.0,93000000.0,-10000000.0,-21000000.0,-35000000.0,-374000000.0,-25000000.0,-39000000.0,-31000000.0,292000000.0,-18000000.0,-36000000.0,-55000000.0,-34000000.0,-17000000.0,-67000000.0,-97000000.0,51000000.0,-21000000.0,-40000000.0,-94000000.0,-115000000.0,-18000000.0,-30000000.0,-45000000.0,-126000000.0,-20000000.0,163000000.0,135000000.0,91000000.0,-22000000.0,-234000000.0,-266000000.0,153000000.0,-13000000.0,-36000000.0,-76000000.0,-411000000.0,-10000000.0,-14000000.0,-15000000.0,-276000000.0,-2000000.0,-6000000.0,-8000000.0
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansNetUnamortizedGainLossArisingDuringPeriodBeforeTax / USD,,,,,,,,,,,,-152000000.0,,,-116000000.0,401000000.0,,,-116000000.0,-451000000.0,,,-28000000.0,-138000000.0,,,,-178000000.0,,,,-1000000.0,,0.0,0.0,-16000000.0,,-300000000.0,-300000000.0,-156000000.0,,210000000.0,210000000.0,-261000000.0,,-13000000.0,-17000000.0,320000000.0,,,,191000000.0,,,
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansTax / USD,,-5000000.0,-7000000.0,12000000.0,-2000000.0,-42000000.0,-52000000.0,17000000.0,-3000000.0,-14000000.0,-25000000.0,18000000.0,-5000000.0,-11000000.0,-16000000.0,-211000000.0,-10000000.0,-20000000.0,-14000000.0,169000000.0,-11000000.0,-20000000.0,-29000000.0,-13000000.0,-9000000.0,-39000000.0,-56000000.0,13000000.0,-7000000.0,-12000000.0,-30000000.0,-70000000.0,-5000000.0,-9000000.0,-13000000.0,-33000000.0,-5000000.0,54000000.0,44000000.0,21000000.0,-6000000.0,-74000000.0,-82000000.0,41000000.0,-3000000.0,-8000000.0,-15000000.0,-127000000.0,-3000000.0,-4000000.0,-5000000.0,-85000000.0,-1000000.0,-2000000.0,-2000000.0
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetGainLossBeforeTax / USD,,,,,,,-90000000.0,8000000.0,,,,-55000000.0,-12000000.0,-26000000.0,-41000000.0,-96000000.0,-30000000.0,-49000000.0,-147000000.0,-56000000.0,-23000000.0,-47000000.0,-70000000.0,-174000000.0,-23000000.0,-100000000.0,-145000000.0,-94000000.0,-22000000.0,-43000000.0,-111000000.0,-176000000.0,-19000000.0,-34000000.0,-51000000.0,-148000000.0,-23000000.0,-78000000.0,-112000000.0,-63000000.0,-22000000.0,-69000000.0,-105000000.0,-144000000.0,-11000000.0,-51000000.0,-93000000.0,-122000000.0,-10000000.0,-15000000.0,-17000000.0,-90000000.0,-2000000.0,-7000000.0,-9000000.0
OtherCostAndExpenseOperating / USD,,,,4189000000.0,1092000000.0,2076000000.0,2960000000.0,4071000000.0,978000000.0,2010000000.0,3002000000.0,4033000000.0,1090000000.0,2167000000.0,3271000000.0,4206000000.0,1094000000.0,2137000000.0,3220000000.0,4435000000.0,1023000000.0,2017000000.0,3078000000.0,4294000000.0,1270000000.0,2407000000.0,3541000000.0,4275000000.0,1246000000.0,2389000000.0,3595000000.0,4699000000.0,1307000000.0,2472000000.0,3678000000.0,4880000000.0,1341000000.0,2367000000.0,3383000000.0,5074000000.0,1380000000.0,2555000000.0,3721000000.0,4563000000.0,1340000000.0,2771000000.0,4383000000.0,5147000000.0,1578000000.0,2962000000.0,4595000000.0,6111000000.0,1452000000.0,2859000000.0,4358000000.0
OtherInventoryNetOfReserves / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305000000.0,305000000.0,305000000.0,324000000.0,324000000.0,324000000.0,324000000.0,357000000.0,357000000.0,357000000.0,357000000.0,370000000.0,370000000.0,370000000.0,370000000.0,362000000.0,362000000.0,362000000.0,362000000.0,420000000.0,420000000.0,420000000.0,420000000.0,448000000.0,448000000.0,448000000.0
OtherInvestments / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,114000000.0,,,,106000000.0,,,,130000000.0,,,,145000000.0,,,,680000000.0,,,,207000000.0,,,,195000000.0,,,
OtherLiabilitiesCurrent / USD,411000000.0,411000000.0,411000000.0,411000000.0,417000000.0,417000000.0,417000000.0,417000000.0,469000000.0,469000000.0,469000000.0,469000000.0,848000000.0,848000000.0,848000000.0,848000000.0,378000000.0,378000000.0,378000000.0,378000000.0,520000000.0,520000000.0,520000000.0,520000000.0,455000000.0,455000000.0,455000000.0,455000000.0,442000000.0,442000000.0,442000000.0,442000000.0,835000000.0,835000000.0,835000000.0,835000000.0,1058000000.0,1058000000.0,1058000000.0,1058000000.0,959000000.0,959000000.0,959000000.0,959000000.0,1876000000.0,1876000000.0,1876000000.0,1876000000.0,1410000000.0,1410000000.0,1410000000.0,1410000000.0,1160000000.0,1160000000.0,1160000000.0
OtherNoncashIncomeExpense / USD,58000000.0,-78000000.0,-17000000.0,53000000.0,178000000.0,14000000.0,-81000000.0,-167000000.0,34000000.0,-1000000.0,-34000000.0,-71000000.0,21000000.0,-69000000.0,-70000000.0,-195000000.0,-90000000.0,-94000000.0,-70000000.0,127000000.0,-51000000.0,-116000000.0,192000000.0,-117000000.0,-6000000.0,-98000000.0,234000000.0,163000000.0,-173000000.0,-197000000.0,-118000000.0,186000000.0,-42000000.0,59000000.0,97000000.0,-132000000.0,139000000.0,-7000000.0,-52000000.0,-16000000.0,-138000000.0,-258000000.0,-289000000.0,-130000000.0,-40000000.0,-120000000.0,-15000000.0,51000000.0,-14000000.0,101000000.0,455000000.0,-217000000.0,-11000000.0,6000000.0,-611000000.0
OtherNonoperatingIncomeExpense / USD,,,28000000.0,47000000.0,,,,12000000.0,,,,117000000.0,,,,65000000.0,,,,99000000.0,,,,91000000.0,,,,56000000.0,,,,67000000.0,,,,16000000.0,,,,76000000.0,,,,52000000.0,,,,78000000.0,,,,75000000.0,,,
ParticipatingSecuritiesDistributedAndUndistributedEarningsLossBasic / USD,,,,,,,,,,,,,1000000.0,3000000.0,5000000.0,5000000.0,2000000.0,3000000.0,5000000.0,7000000.0,1000000.0,3000000.0,5000000.0,6000000.0,1000000.0,3000000.0,4000000.0,6000000.0,2000000.0,3000000.0,4000000.0,6000000.0,1000000.0,3000000.0,5000000.0,6000000.0,1000000.0,4000000.0,6000000.0,6000000.0,2000000.0,6000000.0,7000000.0,8000000.0,2000000.0,5000000.0,8000000.0,9000000.0,3000000.0,6000000.0,8000000.0,10000000.0,2000000.0,5000000.0,8000000.0
ParticipatingSecuritiesDistributedAndUndistributedEarningsLossDiluted / USD,,,,,,,,,,,,,1000000.0,,,,1000000.0,3000000.0,3000000.0,0.0,1000000.0,3000000.0,3000000.0,0.0,1000000.0,2000000.0,1000000.0,5000000.0,1000000.0,0.0,0.0,0.0,1000000.0,2000000.0,1000000.0,0.0,1000000.0,4000000.0,6000000.0,2000000.0,2000000.0,6000000.0,7000000.0,8000000.0,2000000.0,0.0,0.0,9000000.0,1000000.0,0.0,0.0,0.0,1000000.0,2000000.0,5000000.0
PaymentsForProceedsFromOtherInvestingActivities / USD,-1000000.0,-49000000.0,-56000000.0,-16000000.0,,,,-337000000.0,0.0,-34000000.0,-161000000.0,-48000000.0,-13000000.0,-34000000.0,-161000000.0,-48000000.0,-102000000.0,-47000000.0,-2000000.0,-238000000.0,42000000.0,75000000.0,132000000.0,44000000.0,24000000.0,61000000.0,89000000.0,146000000.0,45000000.0,-17000000.0,-67000000.0,34000000.0,18000000.0,-24000000.0,-24000000.0,-112000000.0,-15000000.0,64000000.0,87000000.0,-31000000.0,39000000.0,45000000.0,5000000.0,130000000.0,74000000.0,49000000.0,17000000.0,-2000000.0,24000000.0,-23000000.0,-73000000.0,10000000.0,80000000.0,99000000.0,129000000.0
PaymentsForRepurchaseOfCommonStock / USD,,,111000000.0,0.0,382000000.0,928000000.0,111000000.0,0.0,382000000.0,928000000.0,1602000000.0,356000000.0,640000000.0,1256000000.0,1750000000.0,2246000000.0,399000000.0,733000000.0,1106000000.0,2282000000.0,391000000.0,633000000.0,812000000.0,1512000000.0,285000000.0,666000000.0,1127000000.0,1042000000.0,3513000000.0,3280000000.0,3280000000.0,1590000000.0,344000000.0,799000000.0,1238000000.0,3280000000.0,443000000.0,443000000.0,443000000.0,1650000000.0,,0.0,0.0,443000000.0,0.0,66000000.0,760000000.0,0.0,800000000.0,2109000000.0,2861000000.0,1513000000.0,1164000000.0,2004000000.0,2804000000.0
PaymentsForRepurchaseOfRedeemableNoncontrollingInterest / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,24000000.0,24000000.0,0.0,,0.0,0.0,24000000.0,,3957000000.0,3957000000.0,500000000.0,,,
PaymentsOfDividendsCommonStock / USD,,,125000000.0,0.0,194000000.0,386000000.0,125000000.0,0.0,194000000.0,386000000.0,575000000.0,282000000.0,229000000.0,510000000.0,787000000.0,807000000.0,272000000.0,574000000.0,874000000.0,1062000000.0,296000000.0,625000000.0,954000000.0,1172000000.0,326000000.0,686000000.0,1042000000.0,1282000000.0,327000000.0,699000000.0,1069000000.0,1395000000.0,364000000.0,770000000.0,1172000000.0,1436000000.0,396000000.0,789000000.0,1182000000.0,1570000000.0,394000000.0,788000000.0,1182000000.0,1575000000.0,404000000.0,871000000.0,1337000000.0,1585000000.0,486000000.0,960000000.0,1425000000.0,1793000000.0,448000000.0,933000000.0,1410000000.0
PaymentsOfDividendsMinorityInterest / USD,,,,,,,,,,,,,,,,,,,,,,,45000000.0,,24000000.0,54000000.0,83000000.0,75000000.0,45000000.0,96000000.0,146000000.0,120000000.0,56000000.0,117000000.0,176000000.0,207000000.0,61000000.0,127000000.0,201000000.0,241000000.0,76000000.0,158000000.0,239000000.0,289000000.0,77000000.0,101000000.0,104000000.0,324000000.0,58000000.0,125000000.0,140000000.0,185000000.0,13000000.0,33000000.0,46000000.0
PaymentsToAcquireAvailableForSaleSecuritiesDebt / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,1100000000.0
PaymentsToAcquireBusinessesNetOfCashAcquired / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263000000.0,306000000.0,,0.0,567000000.0
PaymentsToFundLongtermLoansToRelatedParties / USD,,,100000000.0,200000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,1000000.0,1000000.0,10000000.0,0.0,95000000.0,95000000.0,1000000.0,8000000.0,231000000.0,251000000.0,98000000.0,155000000.0,245000000.0,310000000.0,316000000.0,,75000000.0,75000000.0,310000000.0,,,,75000000.0,0.0,0.0,0.0
PensionAndOtherPostretirementDefinedBenefitPlansLiabilitiesNoncurrent / USD,,,117000000.0,117000000.0,1325000000.0,1325000000.0,1325000000.0,1325000000.0,921000000.0,921000000.0,921000000.0,921000000.0,1305000000.0,1305000000.0,1305000000.0,1305000000.0,1285000000.0,1285000000.0,1285000000.0,1285000000.0,1216000000.0,1216000000.0,1216000000.0,1216000000.0,884000000.0,884000000.0,884000000.0,884000000.0,867000000.0,867000000.0,867000000.0,867000000.0,1044000000.0,1044000000.0,1044000000.0,1044000000.0,1341000000.0,1341000000.0,1341000000.0,1341000000.0,1055000000.0,1055000000.0,1055000000.0,1055000000.0,937000000.0,937000000.0,937000000.0,937000000.0,630000000.0,630000000.0,630000000.0,630000000.0,703000000.0,703000000.0,703000000.0
PreferredStockParOrStatedValuePerShare / USD/shares,,,,0.01,,,,0.01,,,,0.01,,,,0.01,,,,0.01,,,,0.01,,,,0.01,,,,0.01,,,,0.01,,,,0.01,,,,0.01,,,,0.01,,,,0.01,,,
PreferredStockSharesAuthorized / shares,,,,500000000.0,,,,500000000.0,,,,500000000.0,,,,500000000.0,,,,500000000.0,,,,500000000.0,,,,500000000.0,,,,500000000.0,,,,500000000.0,,,,500000000.0,,,,500000000.0,,,,500000000.0,,,,500000000.0,,,
PreferredStockSharesOutstanding / shares,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,
PrepaidExpenseAndOtherAssetsCurrent / USD,457000000.0,457000000.0,457000000.0,457000000.0,655000000.0,655000000.0,655000000.0,655000000.0,851000000.0,851000000.0,851000000.0,851000000.0,837000000.0,837000000.0,837000000.0,833000000.0,532000000.0,532000000.0,532000000.0,532000000.0,422000000.0,422000000.0,422000000.0,422000000.0,370000000.0,370000000.0,370000000.0,370000000.0,474000000.0,474000000.0,474000000.0,474000000.0,495000000.0,495000000.0,495000000.0,495000000.0,347000000.0,347000000.0,347000000.0,347000000.0,686000000.0,686000000.0,686000000.0,686000000.0,1528000000.0,1528000000.0,1528000000.0,1528000000.0,1138000000.0,1138000000.0,1138000000.0,1138000000.0,1144000000.0,1144000000.0,1144000000.0
ProceedsFromCollectionOfLongtermLoansToRelatedParties / USD,,400000000.0,550000000.0,20000000.0,0.0,100000000.0,100000000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,326000000.0,,95000000.0,95000000.0,0.0,,44000000.0,44000000.0,95000000.0,,0.0,1000000.0,44000000.0,,101000000.0,236000000.0,2000000.0,,0.0,,662000000.0,,2000000.0,3000000.0
ProceedsFromEquityMethodInvestmentDividendsOrDistributionsReturnOfCapital / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21000000.0,35000000.0,55000000.0,45000000.0,38000000.0,88000000.0,139000000.0,71000000.0,58000000.0,158000000.0,236000000.0,192000000.0,15000000.0,48000000.0,78000000.0,267000000.0,60000000.0,119000000.0,159000000.0,125000000.0,41000000.0,67000000.0,122000000.0
ProceedsFromIssuanceOfCommonStock / USD,,2000000.0,23000000.0,0.0,,,,6000000.0,,,,,,,,,,,,,,9000000.0,14000000.0,,4000000.0,6000000.0,23000000.0,,10000000.0,30000000.0,39000000.0,35000000.0,8000000.0,9000000.0,15000000.0,39000000.0,6000000.0,6000000.0,6000000.0,32000000.0,20000000.0,24000000.0,24000000.0,8000000.0,23000000.0,67000000.0,67000000.0,26000000.0,10000000.0,12000000.0,103000000.0,103000000.0,50000000.0,64000000.0,82000000.0
ProceedsFromIssuanceOfDebt / USD,,,,0.0,,,,0.0,,,,7794000000.0,1169000000.0,1169000000.0,1169000000.0,2487000000.0,1169000000.0,1169000000.0,1169000000.0,2487000000.0,50000000.0,150000000.0,400000000.0,1169000000.0,712000000.0,2603000000.0,3083000000.0,2090000000.0,1509000000.0,1509000000.0,1594000000.0,3508000000.0,725000000.0,860000000.0,1758000000.0,2184000000.0,1199000000.0,3230000000.0,3305000000.0,1783000000.0,450000000.0,465000000.0,450000000.0,5178000000.0,0.0,0.0,0.0,1443000000.0,2488000000.0,5047000000.0,5725000000.0,453000000.0,3815000000.0,3619000000.0,5137000000.0
ProceedsFromMinorityShareholders / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0
ProceedsFromPaymentsForOtherFinancingActivities / USD,-55000000.0,-1000000.0,-1000000.0,-3000000.0,-55000000.0,-67000000.0,-40000000.0,0.0,0.0,-3000000.0,-4000000.0,-34000000.0,-4000000.0,25000000.0,23000000.0,-6000000.0,-14000000.0,2000000.0,2000000.0,23000000.0,-39000000.0,-27000000.0,-38000000.0,-45000000.0,-34000000.0,-54000000.0,-66000000.0,-42000000.0,-45000000.0,-58000000.0,-79000000.0,-76000000.0,307000000.0,301000000.0,282000000.0,-86000000.0,-22000000.0,-13000000.0,-20000000.0,269000000.0,-20000000.0,-27000000.0,-36000000.0,-39000000.0,-30000000.0,-37000000.0,-55000000.0,-52000000.0,-48000000.0,-59000000.0,-87000000.0,-70000000.0,-73000000.0,-82000000.0,-112000000.0
ProceedsFromSaleOfProductiveAssets / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82000000.0,83000000.0,84000000.0,12000000.0,1000000.0,1000000.0,3000000.0,86000000.0,0.0,24000000.0,26000000.0,51000000.0,1000000.0,2000000.0,3000000.0,27000000.0,77000000.0,90000000.0,370000000.0,4000000.0,2000000.0,687000000.0,906000000.0
ProfitLoss / USD,677000000.0,1717000000.0,2768000000.0,740000000.0,638000000.0,1820000000.0,3421000000.0,4780000000.0,1410000000.0,2370000000.0,2910000000.0,4131000000.0,1578000000.0,2450000000.0,3639000000.0,3743000000.0,,,,4797000000.0,,,,4280000000.0,563000000.0,1144000000.0,1993000000.0,1644000000.0,585000000.0,1989000000.0,3557000000.0,5248000000.0,270000000.0,1774000000.0,2567000000.0,5873000000.0,-2427000000.0,-2494000000.0,-3220000000.0,3377000000.0,-639000000.0,-265000000.0,223000000.0,-3714000000.0,657000000.0,3839000000.0,9379000000.0,1594000000.0,2077000000.0,3811000000.0,5954000000.0,11391000000.0,761000000.0,1781000000.0,2150000000.0
PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetAccumulatedDepreciationAndAmortization / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14285000000.0,14285000000.0,14285000000.0,16507000000.0,16507000000.0,16507000000.0,16507000000.0,17362000000.0,17362000000.0,17362000000.0,17362000000.0,17827000000.0,17827000000.0,17827000000.0,17827000000.0,19480000000.0,19480000000.0,19480000000.0,19480000000.0,20692000000.0,20692000000.0,20692000000.0
PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetAfterAccumulatedDepreciationAndAmortization / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23786000000.0,23786000000.0,23786000000.0,23716000000.0,23716000000.0,23716000000.0,23716000000.0,22435000000.0,22435000000.0,22435000000.0,22435000000.0,35163000000.0,35163000000.0,35163000000.0,35163000000.0,35712000000.0,35712000000.0,35712000000.0,35712000000.0,35264000000.0,35264000000.0,35264000000.0
PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetBeforeAccumulatedDepreciationAndAmortization / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38071000000.0,38071000000.0,38071000000.0,40223000000.0,40223000000.0,40223000000.0,40223000000.0,39797000000.0,39797000000.0,39797000000.0,39797000000.0,52990000000.0,52990000000.0,52990000000.0,52990000000.0,55192000000.0,55192000000.0,55192000000.0,55192000000.0,55956000000.0,55956000000.0,55956000000.0
