fact_unit,2009-08-03,2009-11-03,2010-02-19,2010-04-27,2010-08-02,2010-11-01,2011-02-18,2011-05-03,2011-08-01,2011-10-20,2011-10-31,2012-02-24,2012-04-30,2012-08-01,2012-11-05,2013-02-22,2013-05-01,2013-07-31,2013-11-06,2014-02-19,2014-05-07,2014-07-30,2014-09-16,2014-11-07,2015-02-18,2015-04-29,2015-07-29,2015-08-10,2015-11-06,2016-02-18,2016-05-04,2016-08-03,2016-11-04,2017-02-17,2017-05-03,2017-08-02,2017-11-08,2017-12-14,2018-02-16,2018-05-02,2018-08-01,2018-11-07,2019-02-21,2019-05-01,2019-07-31,2019-11-06,2020-02-20,2020-04-29,2020-08-05,2020-11-03,2021-02-18,2021-04-28,2021-07-28,2021-11-03,2022-02-17,2022-04-27,2022-07-27,2022-11-02,2023-02-16,2023-04-26,2023-08-02,2023-11-01,2024-02-15,2024-04-24,2024-07-31,2024-10-30,2025-02-20,2025-04-30,2025-07-30,2025-11-05
CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165000000.0,1534000000.0,2435000000.0,3184000000.0,-1699000000.0,2000000000.0,3109000000.0,3931000000.0,1711000000.0,-796000000.0,-1295000000.0,-369000000.0,619000000.0,1470000000.0,1826000000.0,10164000000.0,-1279000000.0,8674000000.0,11153000000.0,10087000000.0,1667000000.0,1216000000.0,807000000.0,422000000.0
CededPremiumsWritten / USD,,,,,,,34200000.0,,,34200000.0,,33000000.0,,,,34000000.0,,,,34000000.0,,,34000000.0,,34000000.0,,,34000000.0,,33000000.0,,,,357000000.0,,,,357000000.0,821000000.0,,,,842000000.0,,,,969000000.0,,,,976000000.0,,,,1000000000.0,,,,29000000.0,,,,6000000.0,,,,5000000.0,,,
CommonStockDividendsPerShareCashPaid / USD/shares,,,,,,,,,,,,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.26,0.26,0.25,0.26,1.02,0.27,0.27,1.02,0.27,1.06,0.28,0.28,0.28,1.1,0.29,0.29,0.29,1.1,1.14,0.29,0.29,0.29,1.16,0.4,0.4,0.4,1.49,0.5,0.5,0.5,1.9,0.55,0.55,0.55,2.15,0.625,0.625,0.7,2.43,0.79,0.7875,0.7875,2.73,0.885,0.885,0.885,3.06,0.885,0.885,0.885
CommonStockDividendsPerShareDeclared / USD/shares,,,,,,,,,0.0,,0.0,,0.0,0.25,0.5,0.0,0.25,0.51,0.77,0.75,0.26,0.53,0.75,0.8,1.03,0.27,0.55,1.03,0.83,1.07,0.28,0.57,0.86,1.11,0.29,0.58,0.87,1.11,,0.4,0.8,1.2,0.5,0.5,,,0.55,,,,0.625,0.7,0.7,,0.7,0.7875,0.7875,,0.79,0.885,0.885,,0.885,0.885,0.885,,0.885,0.885,,
CommonStockParOrStatedValuePerShare / USD/shares,0.1667,0.1667,0.1667,0.1667,0.17,0.17,0.17,0.17,0.17,0.1667,0.17,0.17,0.17,0.1667,0.1667,0.1667,0.1667,0.1667,0.1667,0.1667,0.1667,0.1667,0.1667,0.1667,0.1667,0.1667,0.1667,0.1667,0.1667,0.1667,0.1667,0.1667,0.1667,0.1667,0.1667,0.1667,0.1667,0.1667,0.1667,0.1667,0.1667,0.1667,0.1667,0.1667,0.1667,0.1667,0.1667,0.1667,0.1667,0.1667,0.1667,0.1667,0.1667,0.1667,0.1667,0.1667,0.1667,0.1667,0.1667,0.1667,0.1667,0.1667,0.1667,0.1667,0.1667,0.1667,0.1667,0.1667,0.1667,0.1667
CommonStockSharesAuthorized / shares,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0,300000000.0
CommonStockSharesIssued / shares,187856684.0,187856684.0,187856684.0,189801119.0,189801119.0,189801119.0,189801119.0,190244741.0,190244741.0,189801119.0,190244741.0,190244741.0,193230310.0,193230310.0,193230310.0,193230310.0,194470820.0,194470820.0,194470820.0,194470820.0,196275506.0,196275506.0,194470820.0,196275506.0,196275506.0,197951551.0,197951551.0,196275506.0,197951551.0,197951551.0,198372059.0,198372059.0,198372059.0,198372059.0,198495007.0,198495007.0,198495007.0,198372059.0,198495007.0,198572458.0,198572458.0,198572458.0,198572458.0,198594841.0,198594841.0,198594841.0,198594841.0,198629992.0,198629992.0,198629992.0,198629992.0,198648742.0,198648742.0,198648742.0,198648742.0,198648742.0,198648742.0,198648742.0,198648742.0,198666598.0,198666598.0,198666598.0,198666598.0,198690082.0,198690082.0,198690082.0,198690082.0,198718810.0,198718810.0,198718810.0
CommonStockValue / USD,31309000.0,31309000.0,31309000.0,31634000.0,31634000.0,31634000.0,31634000.0,31707000.0,31707000.0,31634000.0,31707000.0,32000000.0,32000000.0,32000000.0,32000000.0,32000000.0,32000000.0,32000000.0,32000000.0,32000000.0,33000000.0,33000000.0,32000000.0,33000000.0,33000000.0,33000000.0,33000000.0,33000000.0,33000000.0,33000000.0,33000000.0,33000000.0,33000000.0,33000000.0,33000000.0,33000000.0,33000000.0,33000000.0,33000000.0,33000000.0,33000000.0,33000000.0,33000000.0,33000000.0,33000000.0,33000000.0,33000000.0,33000000.0,33000000.0,33000000.0,33000000.0,33000000.0,33000000.0,33000000.0,33000000.0,33000000.0,33000000.0,33000000.0,33000000.0,33000000.0,33000000.0,33000000.0,33000000.0,33000000.0,33000000.0,33000000.0,33000000.0,33000000.0,33000000.0,33000000.0
ComprehensiveIncomeNetOfTax / USD,,,860910000.0,,576184000.0,1047795000.0,457890000.0,286627000.0,715137000.0,457890000.0,1208955000.0,,,,1380000000.0,1177000000.0,258000000.0,628000000.0,1124000000.0,1602000000.0,415000000.0,716000000.0,1602000000.0,1071000000.0,1305000000.0,436000000.0,814000000.0,1305000000.0,1077000000.0,1003000000.0,434000000.0,791000000.0,1089000000.0,1212000000.0,272000000.0,641000000.0,1069000000.0,1212000000.0,1111000000.0,1123000000.0,1826000000.0,2342000000.0,490000000.0,318000000.0,489000000.0,1103000000.0,2533000000.0,715000000.0,1777000000.0,2531000000.0,1505000000.0,365000000.0,2462000000.0,3855000000.0,3022000000.0,545000000.0,1241000000.0,2701000000.0,3602000000.0,316000000.0,533000000.0,1312000000.0,2584000000.0,1430000000.0,2276000000.0,2831000000.0,1460000000.0,654000000.0,1297000000.0,2246000000.0
ContractWithCustomerLiabilityCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378000000.0,378000000.0,378000000.0,283000000.0,283000000.0,283000000.0,283000000.0,247000000.0,247000000.0,247000000.0,247000000.0,318000000.0,318000000.0,318000000.0,318000000.0,254000000.0,254000000.0,254000000.0,254000000.0,286000000.0,286000000.0,286000000.0,286000000.0,266000000.0,266000000.0,266000000.0,266000000.0,260000000.0,260000000.0,260000000.0
CurrentFederalTaxExpenseBenefit / USD,,,,,,,336870000.0,,,336870000.0,,533000000.0,,,,786000000.0,,,,732000000.0,,,732000000.0,,708000000.0,,,708000000.0,,595000000.0,,,,1006000000.0,,,,1006000000.0,1067000000.0,,,,921000000.0,,,,1324000000.0,,,,139000000.0,,,,560000000.0,,,,1019000000.0,,,,466000000.0,,,,755000000.0,,,
CurrentIncomeTaxExpenseBenefit / USD,,,,,,,367699000.0,,,367699000.0,,589000000.0,,,,849000000.0,,,,794000000.0,,,794000000.0,,769000000.0,,,769000000.0,,648000000.0,,,,1087000000.0,,,,1087000000.0,1157000000.0,,,,1009000000.0,,,,1440000000.0,,,,197000000.0,,,,601000000.0,,,,1112000000.0,,,,470000000.0,,,,862000000.0,,,
CurrentStateAndLocalTaxExpenseBenefit / USD,,,,,,,30829000.0,,,30829000.0,,56000000.0,,,,63000000.0,,,,62000000.0,,,62000000.0,,61000000.0,,,61000000.0,,53000000.0,,,,81000000.0,,,,81000000.0,90000000.0,,,,88000000.0,,,,116000000.0,,,,58000000.0,,,,41000000.0,,,,93000000.0,,,,4000000.0,,,,107000000.0,,,
DebtAndEquitySecuritiesGainLoss / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23000000.0,90000000.0,49000000.0,51000000.0,696000000.0,62000000.0,10000000.0,86000000.0,-18000000.0,838000000.0,-76000000.0,-137000000.0,-136000000.0,-130000000.0,-60000000.0,-45000000.0,-49000000.0,-205000000.0,1000000.0,0.0,10000000.0
DebtCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,1694000000.0,1694000000.0,1694000000.0,1694000000.0,699000000.0,699000000.0,699000000.0,699000000.0,600000000.0,600000000.0,600000000.0,600000000.0,1953000000.0,1953000000.0,1953000000.0,1953000000.0,2092000000.0,2092000000.0,2092000000.0,2092000000.0,1443000000.0,1443000000.0,1443000000.0,1443000000.0,577000000.0,577000000.0,577000000.0
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPosition12MonthsOrLonger / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2308000000.0,2308000000.0,2308000000.0,4447000000.0,4447000000.0,4447000000.0,4447000000.0,1100000000.0,1100000000.0,1100000000.0,1100000000.0,576000000.0,576000000.0,576000000.0,576000000.0,2547000000.0,2547000000.0,2547000000.0,2547000000.0,8962000000.0,8962000000.0,8962000000.0,8962000000.0,11046000000.0,11046000000.0,11046000000.0,11046000000.0,9104000000.0,9104000000.0,9104000000.0
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58000000.0,58000000.0,58000000.0,137000000.0,137000000.0,137000000.0,137000000.0,5000000.0,5000000.0,5000000.0,5000000.0,2000000.0,2000000.0,2000000.0,2000000.0,67000000.0,67000000.0,67000000.0,67000000.0,1431000000.0,1431000000.0,1431000000.0,1431000000.0,1300000000.0,1300000000.0,1300000000.0,1300000000.0,1231000000.0,1231000000.0,1231000000.0
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12Months / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3999000000.0,3999000000.0,3999000000.0,4574000000.0,4574000000.0,4574000000.0,4574000000.0,1148000000.0,1148000000.0,1148000000.0,1148000000.0,1057000000.0,1057000000.0,1057000000.0,1057000000.0,4990000000.0,4990000000.0,4990000000.0,4990000000.0,4419000000.0,4419000000.0,4419000000.0,4419000000.0,3621000000.0,3621000000.0,3621000000.0,3621000000.0,7198000000.0,7198000000.0,7198000000.0
DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30000000.0,30000000.0,30000000.0,76000000.0,76000000.0,76000000.0,76000000.0,3000000.0,3000000.0,3000000.0,3000000.0,4000000.0,4000000.0,4000000.0,4000000.0,94000000.0,94000000.0,94000000.0,94000000.0,270000000.0,270000000.0,270000000.0,270000000.0,28000000.0,28000000.0,28000000.0,28000000.0,178000000.0,178000000.0,178000000.0
DebtSecuritiesAvailableForSaleUnrealizedLossPosition / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6307000000.0,6307000000.0,6307000000.0,9021000000.0,9021000000.0,9021000000.0,9021000000.0,2248000000.0,2248000000.0,2248000000.0,2248000000.0,1633000000.0,1633000000.0,1633000000.0,1633000000.0,7537000000.0,7537000000.0,7537000000.0,7537000000.0,13381000000.0,13381000000.0,13381000000.0,13381000000.0,14667000000.0,14667000000.0,14667000000.0,14667000000.0,16302000000.0,16302000000.0,16302000000.0
DebtSecuritiesAvailableForSaleUnrealizedLossPositionAccumulatedLoss / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88000000.0,88000000.0,88000000.0,213000000.0,213000000.0,213000000.0,213000000.0,8000000.0,8000000.0,8000000.0,8000000.0,6000000.0,6000000.0,6000000.0,6000000.0,161000000.0,161000000.0,161000000.0,161000000.0,1701000000.0,1701000000.0,1701000000.0,1701000000.0,1328000000.0,1328000000.0,1328000000.0,1328000000.0,1409000000.0,1409000000.0,1409000000.0
DebtSecuritiesAvailableForSaleUnrealizedLossPositionNumberOfPositions / position,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1180.0,1250.0,1210.0,690.0,330.0,250.0,235.0,450.0,200.0,155.0,150.0,415.0,405.0,540.0,720.0,1215.0,1500.0,1655.0,1625.0,1550.0,1740.0,1790.0,1560.0,1685.0,1750.0,1300.0,1780.0,1530.0,1370.0,1200.0
DeferredIncomeTaxExpenseBenefit / USD,10572000.0,,,,,,-22005000.0,,,-22005000.0,,-27000000.0,,,,-199000000.0,,,,22000000.0,,,22000000.0,,-80000000.0,,,-80000000.0,,42000000.0,,,,-64000000.0,,,,-64000000.0,-2000000.0,,,,-71000000.0,,,,132000000.0,,,,194000000.0,,,-3000000.0,162000000.0,,0.0,0.0,195000000.0,,167000000.0,-33000000.0,15000000.0,,,,-100000000.0,,,
DeferredIncomeTaxLiabilities / USD,,,,,,,,,,,,,,,,,,,,40000000.0,,,40000000.0,,31000000.0,,,31000000.0,,30000000.0,,,,30000000.0,,,,30000000.0,,,,,330000000.0,,,,330000000.0,,,,577000000.0,,,,961000000.0,,,,1276000000.0,,,,878000000.0,,,,814000000.0,,,
DeferredIncomeTaxesAndTaxCredits / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000000.0,,,,-100000000.0,,,
DeferredTaxAssetsGross / USD,,,,,,,423263000.0,,,423263000.0,,582000000.0,,,,645000000.0,,,,784000000.0,,,784000000.0,,716000000.0,,,716000000.0,,773000000.0,,,,743000000.0,,,,743000000.0,864000000.0,,,,596000000.0,,,,299000000.0,,,,281000000.0,,,,339000000.0,,,,643000000.0,,,,908000000.0,,,,935000000.0,,,
DeferredTaxAssetsInvestments / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,12000000.0,,,,0.0,,,,44000000.0,,,,,,,,,,,,0.0,,,,454000000.0,,,,419000000.0,,,
DeferredTaxAssetsLiabilitiesNet / USD,,,,,,,68613000.0,,,68613000.0,,165000000.0,,,,30000000.0,,,,-33000000.0,,,-33000000.0,,74000000.0,,,74000000.0,,156000000.0,,,,256000000.0,,,,256000000.0,399000000.0,,,,217000000.0,,,,,,,,,,,,,,,,,,,,48000000.0,,,,48000000.0,,,
DeferredTaxAssetsNet / USD,,,,,,,393170000.0,,,393170000.0,,554000000.0,,,,617000000.0,,,,756000000.0,,,756000000.0,,688000000.0,,,688000000.0,,725000000.0,,,,701000000.0,,,,701000000.0,815000000.0,,,,547000000.0,,,,245000000.0,,,,236000000.0,,,,302000000.0,,,,578000000.0,,,,851000000.0,,,,862000000.0,,,
DeferredTaxAssetsOperatingLossCarryforwards / USD,,,,,,,97398000.0,,,97398000.0,,137000000.0,,,,181000000.0,,,,203000000.0,,,203000000.0,,51000000.0,,,51000000.0,,52000000.0,,,,47000000.0,,,,47000000.0,52000000.0,,,,53000000.0,,,,38000000.0,,,,42000000.0,,,,32000000.0,,,,291000000.0,,,,105000000.0,,,,84000000.0,,,
DeferredTaxAssetsOther / USD,,,,,,,24715000.0,,,24715000.0,,19000000.0,,,,20000000.0,,,,9000000.0,,,9000000.0,,10000000.0,,,10000000.0,,17000000.0,,,,13000000.0,,,,13000000.0,6000000.0,,,,1000000.0,,,,8000000.0,,,,8000000.0,,,,11000000.0,,,,25000000.0,,,,16000000.0,,,,16000000.0,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87000000.0,,,,67000000.0,,,,103000000.0,,,,150000000.0,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeBenefits / USD,,,,,,,121516000.0,,,121516000.0,,127000000.0,,,,95000000.0,,,,174000000.0,,,174000000.0,,185000000.0,,,185000000.0,,168000000.0,,,,130000000.0,,,,130000000.0,153000000.0,,,,138000000.0,,,,89000000.0,,,,111000000.0,,,,171000000.0,,,,186000000.0,,,,158000000.0,,,,218000000.0,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsUnearnedPremiumsReserve / USD,,,,,,,25528000.0,,,25528000.0,,10000000.0,,,,11000000.0,,,,11000000.0,,,11000000.0,,10000000.0,,,10000000.0,,21000000.0,,,,22000000.0,,,,22000000.0,18000000.0,,,,12000000.0,,,,9000000.0,,,,8000000.0,,,,12000000.0,,,,8000000.0,,,,7000000.0,,,,5000000.0,,,
DeferredTaxAssetsValuationAllowance / USD,,,,,,,30093000.0,,,30093000.0,,28000000.0,,,,28000000.0,,,,28000000.0,,,28000000.0,,28000000.0,,,28000000.0,,48000000.0,,,,42000000.0,,,,42000000.0,49000000.0,,,,49000000.0,,,,54000000.0,,,,45000000.0,,,,37000000.0,,,,65000000.0,,,,57000000.0,,,,73000000.0,,,
DeferredTaxLiabilitiesOther / USD,,,,,,,47290000.0,,,47290000.0,,47000000.0,,,,49000000.0,,,,59000000.0,,,59000000.0,,83000000.0,,,83000000.0,,55000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000000.0,,,,6000000.0,,,,16000000.0,,,
DeferredTaxLiabilitiesPrepaidExpenses / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45000000.0,,,,45000000.0,53000000.0,,,,44000000.0,,,,52000000.0,,,,64000000.0,,,,91000000.0,,,,102000000.0,,,,132000000.0,,,,156000000.0,,,
DefinedContributionPlanCostRecognized / USD,,,,,,,79600000.0,,,79600000.0,,109000000.0,,,,113000000.0,,,,126000000.0,,,126000000.0,,138000000.0,,,138000000.0,,155000000.0,,,,176000000.0,,,,176000000.0,188000000.0,,,,196000000.0,,,,217000000.0,,,,197000000.0,,,,221000000.0,,,,236000000.0,,,,259000000.0,,,,286000000.0,,,
Depreciation / USD,,,,,,,183300000.0,,,183300000.0,,213000000.0,,,,225000000.0,,,,249000000.0,,,249000000.0,,263000000.0,,,263000000.0,,309000000.0,,,,328000000.0,,,,328000000.0,354000000.0,,,,388000000.0,,,,410000000.0,118000000.0,240000000.0,382000000.0,444000000.0,124000000.0,252000000.0,390000000.0,505000000.0,153000000.0,308000000.0,468000000.0,528000000.0,181000000.0,369000000.0,555000000.0,640000000.0,200000000.0,410000000.0,628000000.0,749000000.0,226000000.0,454000000.0,682000000.0
DepreciationAndAmortization / USD,104416000.0,160542000.0,184812000.0,58014000.0,118492000.0,180580000.0,220350000.0,62756000.0,132046000.0,220350000.0,196603000.0,250000000.0,76000000.0,151000000.0,225000000.0,263000000.0,78000000.0,160000000.0,238000000.0,303000000.0,102000000.0,206000000.0,303000000.0,312000000.0,338000000.0,79000000.0,157000000.0,338000000.0,240000000.0,309000000.0,88000000.0,178000000.0,263000000.0,328000000.0,94000000.0,190000000.0,289000000.0,328000000.0,354000000.0,100000000.0,201000000.0,303000000.0,388000000.0,109000000.0,218000000.0,330000000.0,,,,,,,,,,,,,,,,,596000000.0,186000000.0,377000000.0,578000000.0,709000000.0,209000000.0,421000000.0,631000000.0
DepreciationNonproduction / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640000000.0,,,,749000000.0,,,
Dividends / USD,,,,,,,,,41500000.0,,41500000.0,41000000.0,41000000.0,41000000.0,41000000.0,41000000.0,41000000.0,41000000.0,41000000.0,41000000.0,42000000.0,42000000.0,41000000.0,42000000.0,165000000.0,42000000.0,42000000.0,165000000.0,42000000.0,167000000.0,42000000.0,42000000.0,42000000.0,170000000.0,43000000.0,43000000.0,43000000.0,170000000.0,170000000.0,43000000.0,43000000.0,43000000.0,172000000.0,55000000.0,55000000.0,55000000.0,216000000.0,68000000.0,68000000.0,68000000.0,262000000.0,73000000.0,73000000.0,73000000.0,289000000.0,81000000.0,81000000.0,90000000.0,322000000.0,98000000.0,98000000.0,98000000.0,351000000.0,108000000.0,108000000.0,,390000000.0,,,
DividendsCommonStock / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108000000.0,,,108000000.0,107000000.0,107000000.0,107000000.0,107000000.0
DividendsCommonStockCash / USD,,,,,,,,,,,,123000000.0,,,,123000000.0,,,,123000000.0,,,123000000.0,,166000000.0,,,166000000.0,,170000000.0,,,,173000000.0,,,,173000000.0,175000000.0,,,176000000.0,177000000.0,71000000.0,139000000.0,208000000.0,232000000.0,75000000.0,149000000.0,222000000.0,277000000.0,83000000.0,166000000.0,250000000.0,296000000.0,93000000.0,182000000.0,273000000.0,331000000.0,101000000.0,201000000.0,301000000.0,364000000.0,112000000.0,222000000.0,331000000.0,400000000.0,108000000.0,215000000.0,322000000.0
EarningsPerShareBasic / USD/shares,1.73,2.83,5.0,1.23,2.92,4.72,3.87,1.54,3.56,3.87,5.9,6.21,1.88,4.64,7.34,6.55,1.51,3.7,6.34,8.58,2.97,5.64,8.58,7.98,7.56,2.37,4.59,7.56,6.46,7.81,2.86,5.74,7.85,7.44,1.7,3.79,6.8,7.44,8.54,7.54,12.07,15.56,4.11,3.56,4.96,9.64,16.94,4.18,11.14,16.31,12.24,3.58,17.41,27.53,20.2,6.42,11.0,22.9,25.47,7.32,12.83,22.27,22.79,9.91,17.62,24.37,22.2,6.13,11.76,15.76
EarningsPerShareDiluted / USD/shares,1.71,2.79,4.91,1.22,2.89,4.67,3.83,1.52,3.52,3.83,5.84,6.15,1.86,4.57,7.24,6.47,1.49,3.65,6.27,8.46,2.95,5.58,8.46,7.9,7.47,2.35,4.54,7.47,6.39,7.73,2.82,5.67,7.77,7.36,1.68,3.75,6.73,7.36,8.44,7.49,11.98,15.44,4.07,3.53,4.93,9.58,16.81,4.16,11.1,16.24,12.16,3.56,17.31,27.37,20.1,6.39,10.94,22.77,25.31,7.29,12.77,22.16,22.67,9.87,17.54,24.26,22.08,6.11,11.74,15.72
EffectiveIncomeTaxRateContinuingOperations / pure,,,,,0.336,0.344,,0.379,0.371,,0.37,,0.366,0.366,0.365,,0.365,0.367,0.368,,0.352,0.355,,0.36,,0.464,0.465,,0.468,,0.422,0.44,0.462,,0.492,0.503,0.502,,,0.34,0.354,0.359,,0.307,0.058,0.188,,0.244,0.243,0.238,,0.348,0.31,0.29,,0.22,0.227,0.154,,0.235,0.305,0.225,,0.225,0.23,0.231,,0.253,0.25,0.249
EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount / USD,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000000.0,,,,14000000.0,,,
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense / USD,,,,,,,-20282000.0,,,20282000.0,,24000000.0,,,,23000000.0,,,,19000000.0,,,19000000.0,,21000000.0,,,21000000.0,,22000000.0,,,,22000000.0,,,,22000000.0,26000000.0,,,,20000000.0,,,,32000000.0,,,,21000000.0,,,,35000000.0,,,,29000000.0,,,,15000000.0,,,,28000000.0,,,
EntityCommonStockSharesOutstanding / shares,169657445.0,169832474.0,170225097.0,170197311.0,169232426.0,168318547.0,168545398.0,168394377.0,166829524.0,,163503806.0,164050846.0,163179240.0,161712439.0,158223755.0,158356929.0,157501751.0,156463120.0,155913299.0,154034320.0,154784234.0,154254938.0,,153334953.0,149607897.0,149781272.0,148143674.0,,148223927.0,148303389.0,149036654.0,149067340.0,149101179.0,149324101.0,144314925.0,144517202.0,142860096.0,,137684326.0,137682171.0,137763407.0,137186880.0,135566909.0,135035018.0,135089290.0,132426045.0,132106497.0,132206069.0,132292566.0,132341451.0,128861929.0,129014427.0,128504664.0,128534291.0,126633599.0,126493402.0,126553698.0,126600318.0,124974862.0,124944994.0,123906750.0,123110720.0,120653315.0,120500635.0,120401661.0,120411343.0,120644737.0,120693475.0,120271819.0,120273068.0
EntityPublicFloat / USD,6776160320.0,,5356684733.0,,,,7712548006.0,,,,,13491060746.0,,,,12720351634.0,,,,13163683546.0,,,,,19712008342.0,,,,,28626230036.0,,,,26887040202.0,,,,,34733751307.0,,,,41129697151.0,,,,35478894483.0,,,,50711683757.0,,,,56778277553.0,,,,59158438222.0,,,,55096895366.0,,,,45549515606.0,,,
EquityMethodInvestments / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1047000000.0,1047000000.0,1047000000.0,1047000000.0,1063000000.0,1063000000.0,1063000000.0,1063000000.0,1170000000.0,1170000000.0,1170000000.0,1170000000.0,141000000.0,141000000.0,141000000.0,141000000.0,749000000.0,749000000.0,749000000.0,749000000.0,740000000.0,740000000.0,740000000.0,740000000.0,697000000.0,697000000.0,697000000.0
EquitySecuritiesFvNiGainLoss / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643000000.0,,,,,746000000.0,-85000000.0,-23000000.0,-197000000.0,746000000.0,-108000000.0,-170000000.0,-119000000.0,-341000000.0,1000000.0,1000000.0,1000000.0,-123000000.0,,,
EquitySecuritiesFvNiRealizedGain / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837000000.0,,,,0.0,2000000.0,64000000.0,104000000.0,746000000.0,0.0,0.0,51000000.0,23000000.0,1000000.0,1000000.0,1000000.0,51000000.0,,,
EquitySecuritiesFvNiRealizedGainLoss / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,643000000.0,0.0,0.0,0.0,0.0,0.0,-59000000.0,-61000000.0,-105000000.0,-13000000.0,1000000.0,1000000.0,0.0,-105000000.0,,,
EquitySecuritiesFvNiRealizedLoss / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91000000.0,,,,0.0,87000000.0,87000000.0,301000000.0,0.0,108000000.0,170000000.0,170000000.0,364000000.0,0.0,0.0,0.0,174000000.0,,,
EquitySecuritiesFvNiUnrealizedGainLoss / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,746000000.0,-85000000.0,-23000000.0,-197000000.0,746000000.0,-49000000.0,-109000000.0,-14000000.0,-328000000.0,0.0,0.0,1000000.0,-18000000.0,,,
