fact_unit,2011-07-28,2011-10-27,2012-02-23,2012-04-26,2012-07-26,2012-10-25,2013-02-20,2013-04-25,2013-07-25,2013-10-24,2014-02-19,2014-04-23,2014-07-23,2014-10-22,2015-02-18,2015-04-22,2015-07-22,2015-10-21,2016-02-24,2016-04-27,2016-07-28,2016-10-26,2017-02-22,2017-04-26,2017-07-26,2017-10-25,2018-02-21,2018-05-10,2018-08-01,2018-10-31,2019-02-20,2019-05-08,2019-08-02,2019-10-30,2020-02-19,2020-04-29,2020-07-29,2020-11-04,2021-02-19,2021-05-06,2021-08-03,2021-11-01,2022-02-23,2022-04-27,2022-07-29,2022-10-27,2023-02-22,2023-04-26,2023-07-26,2023-11-01,2024-02-21,2024-02-27,2024-04-24,2024-07-31,2024-10-23,2025-02-19,2025-04-25,2025-07-30,2025-10-29
DebtSecuritiesAvailableForSaleExcludingAccruedInterest / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,55538000.0,55538000.0,55538000.0,55538000.0,,17431000.0,17431000.0,17431000.0,17431000.0,34015000.0,34015000.0,34015000.0
DebtSecuritiesAvailableForSaleExcludingAccruedInterestCurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50200000.0,34500000.0,39400000.0,,28800000.0,19100000.0,11600000.0,10400000.0,,8700000.0,7300000.0,6000000.0,23300000.0,101700000.0,104900000.0,116700000.0
DebtSecuritiesAvailableForSaleExcludingAccruedInterestNoncurrent / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29100000.0,26500000.0,22600000.0,,14500000.0,10100000.0,9600000.0,7000000.0,,5500000.0,3900000.0,3900000.0,10800000.0,3000000.0,3000000.0,22500000.0
DebtSecuritiesAvailableForSaleGainLoss / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,41000.0,-7000.0,-79000.0,0.0,,0.0,-1000.0,-1000.0,-79000.0,0.0,0.0,1000.0
DeferredIncomeTaxExpenseBenefit / USD,,,-1730000.0,,,,-959000.0,,,,-2916000.0,,,,-215000.0,,,,-1497000.0,,,643000.0,-3804000.0,92000.0,427000.0,-11289000.0,-7956000.0,-3870000.0,-8847000.0,-13705000.0,-26432000.0,-2658000.0,-5196000.0,-5034000.0,-33664000.0,-4785000.0,-7440000.0,-10329000.0,-5069000.0,-2668000.0,-3729000.0,-2458000.0,-6088000.0,-3267000.0,-6430000.0,-15681000.0,-7936000.0,-9438000.0,-19136000.0,-32845000.0,-13271000.0,,-18556000.0,-39665000.0,-44000000.0,-87192000.0,-24334000.0,-36807000.0,-41504000.0
DeferredIncomeTaxLiabilities / USD,,,,,,,,,,,,,,,13083000.0,,,,13627000.0,,,,114662000.0,,,,107165000.0,,,,72525000.0,,,,87226000.0,,,,99882000.0,,,,93553000.0,,,,287641000.0,,,,277541000.0,,,,,263070000.0,,,
DeferredIncomeTaxLiabilitiesNet / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,46879000.0,46879000.0,46879000.0,46879000.0,41791000.0,41791000.0,41791000.0,,48442000.0,48442000.0,48442000.0,48442000.0,40507000.0,40507000.0,40507000.0,40507000.0,228085000.0,228085000.0,228085000.0,228085000.0,148891000.0,148891000.0,148891000.0,148891000.0,,78590000.0,78590000.0,78590000.0,78590000.0,47503000.0,47503000.0,47503000.0
DeferredTaxAssetsDeferredIncome / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807000.0,,,,807000.0,,,,4717000.0,,,,4405000.0,,,,,1923000.0,,,
DeferredTaxAssetsGross / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25646000.0,,,,46484000.0,,,,53363000.0,,,,54536000.0,,,,59556000.0,,,,128650000.0,,,,,184480000.0,,,
DeferredTaxAssetsInProcessResearchAndDevelopment / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,76731000.0,,,,,130972000.0,,,
DeferredTaxAssetsNet / USD,,,7017000.0,,,,10353000.0,,,,12314000.0,,,,14783000.0,,,,19131000.0,,,,23636000.0,,,,38386000.0,,,,25646000.0,,,,45435000.0,,,,51440000.0,,,,53046000.0,,,,59556000.0,,,,128650000.0,,,,,184480000.0,,,
DeferredTaxAssetsOther / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,289000.0,,,,,111000.0,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeBenefits / USD,,,4020000.0,,,,5156000.0,,,,6097000.0,,,,7089000.0,,,,9815000.0,,,,13504000.0,,,,19665000.0,,,,15932000.0,,,,19496000.0,,,,19308000.0,,,,17446000.0,,,,19596000.0,,,,21373000.0,,,,,21864000.0,,,
DeferredTaxAssetsValuationAllowance / USD,,,,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,1049000.0,,,,1923000.0,,,,1490000.0,,,,0.0,,,,0.0,,,,,0.0,,,
DeferredTaxLiabilities / USD,,,9822000.0,,,,10199000.0,,,,11991000.0,,,,,,,,91026000.0,,,,91026000.0,,,,68779000.0,,,,46879000.0,,,,41791000.0,,,,48442000.0,,,,40507000.0,,,,228085000.0,,,,148891000.0,,,,,78590000.0,,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssets / USD,,,9673000.0,,,,10043000.0,,,,11838000.0,,,,12910000.0,,,,13424000.0,,,,111653000.0,,,,103754000.0,,,,60189000.0,,,,70752000.0,,,,84019000.0,,,,76766000.0,,,,266827000.0,,,,256818000.0,,,,,242522000.0,,,
DeferredTaxLiabilitiesPrepaidExpenses / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190000.0,,,,4079000.0,,,,4922000.0,,,,6869000.0,,,,8542000.0,,,,9503000.0,,,,,11889000.0,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment / USD,,,,,,,,,,,,,,,,,,,2781000.0,,,,2781000.0,,,,3207000.0,,,,5699000.0,,,,8455000.0,,,,9265000.0,,,,9918000.0,,,,12272000.0,,,,11220000.0,,,,,8659000.0,,,
DefinedContributionPlanCostRecognized / USD,,,2600000.0,,,,2800000.0,,,,2900000.0,,,,3300000.0,,,,3800000.0,,,,4300000.0,,,,5300000.0,,,,6900000.0,,,,7900000.0,,,,9300000.0,,,,11500000.0,,,,12700000.0,,,,15600000.0,,,,,17500000.0,,,
DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent / pure,,,,,,,,,,,,,,,0.3,,,,0.3,,,,0.3,,,,0.3,,,,0.3,,,,0.3,,,,0.3,,,,0.3,,,,0.3,,,,0.3,,,,,0.3,,,
Depreciation / USD,,,4400000.0,,,,5100000.0,,,,5300000.0,,,,5600000.0,,,,6400000.0,,,,7900000.0,,,,9100000.0,,,,13400000.0,,,,17300000.0,,,,21200000.0,,,,23400000.0,,,,25500000.0,,,,29400000.0,,,,,29500000.0,,,
DepreciationDepletionAndAmortization / USD,5318000.0,8077000.0,9497000.0,2585000.0,5219000.0,7778000.0,10788000.0,3026000.0,6336000.0,9616000.0,10676000.0,3322000.0,6681000.0,10093000.0,12711000.0,3656000.0,7281000.0,10936000.0,13786000.0,3713000.0,7484000.0,11586000.0,14605000.0,12176000.0,24850000.0,37521000.0,19574000.0,12967000.0,26102000.0,39700000.0,49773000.0,14112000.0,29649000.0,45627000.0,53395000.0,17308000.0,36744000.0,56547000.0,61759000.0,19985000.0,40270000.0,60746000.0,76672000.0,21100000.0,60976000.0,97864000.0,81657000.0,38149000.0,75866000.0,116950000.0,135624000.0,,38112000.0,75748000.0,114198000.0,159072000.0,40097000.0,74236000.0,108766000.0
EarningsPerShareBasic / USD/shares,0.32,0.52,0.77,0.18,0.36,0.6,0.74,0.19,0.42,0.78,0.88,0.27,0.55,0.9,1.09,0.36,0.81,1.32,1.23,0.51,1.07,1.66,1.79,0.5,1.19,2.16,1.9,0.89,1.74,2.78,3.12,1.0,2.0,3.01,4.55,0.71,1.54,2.58,3.84,1.2,2.54,3.52,3.79,0.91,1.53,2.61,4.87,0.97,1.93,3.21,3.95,,0.74,1.91,3.02,3.95,1.28,2.87,4.64
EarningsPerShareDiluted / USD/shares,0.31,0.5,0.74,0.17,0.34,0.57,0.17,0.17,0.39,0.72,0.83,0.25,0.51,0.83,1.0,0.33,0.75,1.23,1.13,0.48,1.0,1.56,1.66,0.47,1.11,2.02,1.77,0.84,1.65,2.63,2.92,0.95,1.91,2.87,4.32,0.69,1.49,2.49,3.68,1.16,2.44,3.39,3.65,0.88,1.48,2.53,4.69,0.94,1.88,3.14,3.82,,0.73,1.87,2.97,3.87,1.26,2.82,4.56
EffectiveIncomeTaxRateContinuingOperations / pure,,,,0.396,0.396,0.384,,0.392,0.392,0.392,,0.399,0.399,0.389,,0.394,0.381,0.374,,0.369,0.368,0.367,,0.339,0.252,0.165,,0.106,0.126,0.125,,0.041,0.002,-0.001,,0.22,0.17,0.11,,-0.363,-0.323,-0.111,,0.034,0.029,0.077,,0.223,0.218,0.135,,,0.199,0.155,0.173,,0.187,0.161,0.145
EffectiveIncomeTaxRateReconciliationShareBasedCompensationExcessTaxBenefitAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18600000.0,27600000.0,-29582000.0,9100000.0,20700000.0,30000000.0,-40624000.0,1700000.0,-7000000.0,-18600000.0,-32487000.0,22100000.0,45500000.0,48000000.0,-29819000.0,8800000.0,15200000.0,21500000.0,-60190000.0,,,,-47675000.0,,,,,-7752000.0,,,
EmployeeRelatedLiabilitiesCurrent / USD,,,,,,,,,,,,,,,25471000.0,,,,30977000.0,,,,32006000.0,,,,38996000.0,,,,43688000.0,,,,40100000.0,,,,49126000.0,,,,63814000.0,,,,88696000.0,,,,73745000.0,,,,,81679000.0,,,
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense / USD,,,-1233000.0,,,,-1475000.0,,,,1545000.0,,,,2040000.0,,,,3363000.0,,,,4237000.0,,,,5986000.0,,,,30059000.0,,,,40624000.0,,,,32487000.0,,,,29819000.0,,,,66241000.0,,,,63456000.0,,,,,27599000.0,,,
EntityCommonStockSharesOutstanding / shares,31766000.0,29714000.0,30008000.0,30105000.0,30298000.0,30559000.0,31423000.0,31504000.0,31842000.0,32245000.0,32925000.0,33009000.0,32849000.0,33034000.0,33581000.0,33673000.0,33864000.0,33939000.0,36572000.0,36118700.0,36340400.0,36627400.0,36828000.0,37082941.0,37303134.0,37568139.0,37901000.0,38287263.0,38651386.0,38823257.0,38293000.0,38341555.0,38582788.0,38986401.0,39396000.0,39761629.0,40240793.0,40326928.0,40576730.0,40738702.0,40843408.0,40976329.0,41348917.0,41473695.0,41581473.0,41639898.0,41819280.0,41925317.0,42078410.0,42124186.0,42276136.0,42276136.0,42455267.0,42672664.0,42798585.0,43013800.0,43123546.0,43261810.0,43027728.0
EntityPublicFloat / USD,,,798724000.0,,,,1155951000.0,,,,2077427000.0,,,,2861052000.0,,,,4228484000.0,,,,5505843000.0,,,,6107280000.0,,,,8417174000.0,,,,8172267000.0,,,,13728101720.0,,,,18292141436.0,,,,13686594900.0,,,,17373822183.0,17373822183.0,,,,21332091018.0,,,
EquityMethodInvestmentsFairValueDisclosure / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0
EquitySecuritiesFvNi / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,10000000.0
EquitySecuritiesWithoutReadilyDeterminableFairValueImpairmentLossAnnualAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,0.0,,
FiniteLivedIntangibleAssetsAccumulatedAmortization / USD,,,40311000.0,,,,45045000.0,,,,51489000.0,,,,58060000.0,,,,63037000.0,,,,73418000.0,,,,109827000.0,,,,144767000.0,,,,184382000.0,,,,237137000.0,,,,290779000.0,,,,381541000.0,,,,494848000.0,,,,,603341000.0,,,
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105028000.0,,,,155005000.0,,,,123805000.0,,,,609120000.0,,,,559917000.0,,,,492641000.0,,,,,429984000.0,,,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths / USD,,,,,,,6757000.0,,,,6308000.0,,,,6430000.0,,,,35182000.0,,,,35120000.0,,,,35278000.0,,,,40222000.0,,,,54045000.0,,,,54411000.0,,,,105244000.0,,,,105284000.0,,,,96113000.0,,,,,92208000.0,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive / USD,,,,,,,5037000.0,,,,4366000.0,,,,3248000.0,,,,30804000.0,,,,31302000.0,,,,28665000.0,,,,16990000.0,,,,31213000.0,,,,30622000.0,,,,78165000.0,,,,78626000.0,,,,79978000.0,,,,,62143000.0,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour / USD,,,,,,,6014000.0,,,,5042000.0,,,,4677000.0,,,,32100000.0,,,,31660000.0,,,,32136000.0,,,,34987000.0,,,,31838000.0,,,,31978000.0,,,,86016000.0,,,,80722000.0,,,,82697000.0,,,,,79983000.0,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree / USD,,,,,,,6103000.0,,,,6039000.0,,,,5353000.0,,,,33528000.0,,,,33107000.0,,,,32495000.0,,,,38463000.0,,,,49989000.0,,,,32562000.0,,,,86699000.0,,,,88423000.0,,,,84965000.0,,,,,82777000.0,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo / USD,,,,,,,6282000.0,,,,6128000.0,,,,6331000.0,,,,34204000.0,,,,34443000.0,,,,33920000.0,,,,38820000.0,,,,53687000.0,,,,50713000.0,,,,87249000.0,,,,89192000.0,,,,92476000.0,,,,,84871000.0,,,
FiniteLivedIntangibleAssetsGross / USD,,,72333000.0,,,,80513000.0,,,,97209000.0,,,,97046000.0,,,,97759000.0,,,,368796000.0,,,,377086000.0,,,,374384000.0,,,,461234000.0,,,,616051000.0,,,,612847000.0,,,,1434034000.0,,,,1497012000.0,,,,,1532211000.0,,,
FiniteLivedIntangibleAssetsNet / USD,,,32022000.0,,,,35468000.0,,,,45720000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,324091000.0,,,,1052493000.0,,,,1002164000.0,,,,928870000.0,,,,,831966000.0,,,
GainLossOnSaleOfInvestments / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,55000.0,53000.0,-44000.0,0.0,,,-2000.0,-1000.0,-45000.0,0.0,1000.0,2000.0
GeneralAndAdministrativeExpense / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161095000.0,62689000.0,130509000.0,200440000.0,271955000.0,,72360000.0,150041000.0,228560000.0,267324000.0,72710000.0,148130000.0,220590000.0
Goodwill / USD,92831000.0,92831000.0,90258000.0,106094000.0,106094000.0,106094000.0,92831000.0,121011000.0,121011000.0,121011000.0,106094000.0,121011000.0,121011000.0,121011000.0,121011000.0,124142000.0,124142000.0,124142000.0,121011000.0,653666000.0,653666000.0,653666000.0,124142000.0,650237000.0,650237000.0,650237000.0,653666000.0,657987000.0,657987000.0,657987000.0,650237000.0,753718000.0,753718000.0,753718000.0,657987000.0,840117000.0,840117000.0,840117000.0,753718000.0,838428000.0,838428000.0,838428000.0,840117000.0,2359674000.0,2359674000.0,2359674000.0,838428000.0,2489308000.0,2489308000.0,2489308000.0,2359674000.0,,2532109000.0,2532109000.0,2532109000.0,2489308000.0,2531653000.0,2531653000.0,2531653000.0
GoodwillTransfers / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,
GrossProfit / USD,62494000.0,95701000.0,128763000.0,32623000.0,66760000.0,102892000.0,32623000.0,37419000.0,78118000.0,123062000.0,141912000.0,43845000.0,90887000.0,140436000.0,167702000.0,52530000.0,111088000.0,172880000.0,193203000.0,63879000.0,132132000.0,203965000.0,233371000.0,82118000.0,169054000.0,262534000.0,277187000.0,94535000.0,190038000.0,294027000.0,359188000.0,102805000.0,212081000.0,323707000.0,399377000.0,116048000.0,243908000.0,374625000.0,439578000.0,129131000.0,260334000.0,403843000.0,516900000.0,144207000.0,326268000.0,522484000.0,542512000.0,192418000.0,385866000.0,590530000.0,709644000.0,,199837000.0,423014000.0,648174000.0,783863000.0,223666000.0,461482000.0,698942000.0
ImpairmentOfIntangibleAssetsExcludingGoodwill / USD,,,0.0,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,,,
ImpairmentOfLongLivedAssetsHeldForUse / USD,,,,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,0.0,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest / USD,,,,,,,,,,,,,,,,19603000.0,43009000.0,69707000.0,65819000.0,27359000.0,57140000.0,88884000.0,94467000.0,27574000.0,57769000.0,94188000.0,108424000.0,36641000.0,73838000.0,118195000.0,135658000.0,39437000.0,77137000.0,115763000.0,163456000.0,35077000.0,71496000.0,112048000.0,155870000.0,34883000.0,76694000.0,126630000.0,159838000.0,38296000.0,64388000.0,115621000.0,175042000.0,51428000.0,102188000.0,153974000.0,158981000.0,,38542000.0,94672000.0,153586000.0,187593000.0,66639000.0,145304000.0,231400000.0
IncomeTaxExpenseBenefit / USD,7356000.0,11896000.0,17628000.0,3754000.0,7439000.0,11751000.0,14845000.0,3660000.0,8237000.0,15215000.0,16556000.0,5639000.0,11645000.0,18168000.0,20874000.0,7720000.0,16386000.0,26084000.0,26718000.0,10086000.0,21031000.0,32633000.0,35527000.0,9350000.0,14538000.0,15527000.0,43555000.0,3872000.0,9299000.0,14820000.0,21957000.0,1612000.0,151000.0,-147000.0,-6115000.0,7729000.0,12149000.0,12311000.0,8408000.0,-12667000.0,-24748000.0,-14096000.0,13311000.0,1320000.0,1882000.0,8945000.0,-19778000.0,11444000.0,22258000.0,20811000.0,-2477000.0,,7667000.0,14667000.0,26570000.0,23353000.0,12469000.0,23396000.0,33595000.0
IncomeTaxReceivable / USD,,,,,,,,,,,406000.0,9721000.0,9721000.0,9721000.0,9721000.0,,,,19000.0,21080000.0,21080000.0,21080000.0,21080000.0,2895000.0,2895000.0,2895000.0,2895000.0,11339000.0,11339000.0,11339000.0,11339000.0,4697000.0,4697000.0,4697000.0,4697000.0,6482000.0,6482000.0,6482000.0,6482000.0,21598000.0,21598000.0,21598000.0,21598000.0,18137000.0,18137000.0,18137000.0,18137000.0,,,0.0,,,,,,0.0,11975000.0,11975000.0,11975000.0
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate / USD,,,15623000.0,,,,13965000.0,,,,15440000.0,,,,18854000.0,,,,23037000.0,,,,33064000.0,,,,37949000.0,,,,47480000.0,,,,57209000.0,,,,32733000.0,,,,33566000.0,,,,36759000.0,,,,33386000.0,,,,,39395000.0,,,
IncomeTaxReconciliationNondeductibleExpense / USD,,,965000.0,,,,976000.0,,,,918000.0,,,,1087000.0,,,,1110000.0,,,,1485000.0,,,,2414000.0,,,,2979000.0,,,,4573000.0,,,,5655000.0,,,,6011000.0,,,,4199000.0,,,,7542000.0,,,,,5425000.0,,,
IncomeTaxReconciliationOtherAdjustments / USD,,,-8000.0,,,,-7000.0,,,,-23000.0,,,,285000.0,,,,200000.0,,,,-169000.0,,,,-57000.0,,,,-64000.0,,,,160000.0,,,,19000.0,,,,0.0,,,,89000.0,,,,709000.0,,,,,345000.0,,,
IncomeTaxReconciliationStateAndLocalIncomeTaxes / USD,,,1634000.0,,,,1218000.0,,,,1238000.0,,,,1365000.0,,,,2371000.0,,,,2867000.0,,,,3715000.0,,,,5091000.0,,,,4754000.0,,,,7953000.0,,,,6999000.0,,,,6677000.0,,,,5594000.0,,,,,9197000.0,,,
IncomeTaxReconciliationTaxCreditsResearch / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3300000.0,3867000.0,,,,4999000.0,,,,,31334000.0,,,
IncomeTaxesPaid / USD,,,,,,,,,,,,,,,,0.0,8600000.0,9900000.0,,1500000.0,18300000.0,27200000.0,,71000.0,17600000.0,25000000.0,,161000.0,27500000.0,29000000.0,,218000.0,7100000.0,6800000.0,,88000.0,14800000.0,18100000.0,,176000.0,422000.0,2600000.0,,59000.0,967000.0,1700000.0,,,24300000.0,35300000.0,,,,92900000.0,118000000.0,,,39100000.0,45700000.0
IncomeTaxesPaidNet / USD,,,18100000.0,174000.0,5900000.0,8500000.0,15800000.0,1400000.0,8400000.0,12700000.0,13400000.0,,9300000.0,9300000.0,13100000.0,,,,9300000.0,,,,10200000.0,,,,27300000.0,,,,30200000.0,,,,36000000.0,,,,6800000.0,,,,21300000.0,,,,3263000.0,393000.0,24286000.0,35324000.0,2212000.0,,-548000.0,92933000.0,118000000.0,38490000.0,-680000.0,39062000.0,45660000.0
IncreaseDecreaseInAccountsPayable / USD,-878000.0,-1939000.0,1190000.0,-180000.0,-295000.0,1110000.0,-1181000.0,-629000.0,-1637000.0,-1236000.0,575000.0,-579000.0,671000.0,841000.0,-369000.0,39000.0,51000.0,864000.0,-574000.0,-328000.0,-371000.0,-369000.0,1586000.0,-473000.0,-236000.0,-917000.0,652000.0,-1166000.0,2152000.0,-2733000.0,387000.0,-1752000.0,-4599000.0,-4729000.0,878000.0,-1501000.0,550000.0,1548000.0,-2416000.0,-2020000.0,-6338000.0,-3904000.0,7403000.0,-2292000.0,-57471000.0,-64383000.0,-967000.0,6294000.0,9130000.0,-13750000.0,-44947000.0,,17547000.0,13721000.0,27848000.0,-17537000.0,-1140000.0,4136000.0,-922000.0
IncreaseDecreaseInAccountsReceivable / USD,8014000.0,-3837000.0,6277000.0,-15214000.0,8026000.0,-6423000.0,1989000.0,-32037000.0,7706000.0,-14431000.0,8544000.0,-22558000.0,21658000.0,-8798000.0,6825000.0,-24298000.0,38203000.0,5851000.0,7488000.0,-8320000.0,36624000.0,14356000.0,8912000.0,-35750000.0,35530000.0,14641000.0,28172000.0,-37542000.0,32334000.0,6672000.0,34760000.0,-30227000.0,48870000.0,31393000.0,33091000.0,-9622000.0,69058000.0,35544000.0,50916000.0,-56982000.0,30332000.0,-9394000.0,65738000.0,-49317000.0,46312000.0,-2403000.0,10733000.0,-20637000.0,73396000.0,34163000.0,-17608000.0,,-77563000.0,51508000.0,37768000.0,51410000.0,-69376000.0,89785000.0,7901000.0
IncreaseDecreaseInAccruedIncomeTaxesPayable / USD,-1630000.0,-78000.0,1391000.0,3592000.0,1552000.0,3225000.0,-34000.0,2267000.0,-190000.0,2533000.0,,,,,,7695000.0,7746000.0,16182000.0,,8394000.0,2735000.0,4754000.0,,9187000.0,-3500000.0,1769000.0,,7576000.0,-9311000.0,-467000.0,,4053000.0,-1762000.0,-1942000.0,,12425000.0,4806000.0,4553000.0,,-10175000.0,-21453000.0,-14270000.0,,,,,,19512000.0,15586000.0,10759000.0,,,25670000.0,-41762000.0,-51300000.0,61940000.0,35827000.0,17909000.0,20019000.0
IncreaseDecreaseInAccruedLiabilities / USD,-7843000.0,-3551000.0,1960000.0,492000.0,1197000.0,-22000.0,-5200000.0,-9379000.0,-2152000.0,-2263000.0,4887000.0,-7031000.0,-1601000.0,-2022000.0,-530000.0,-13328000.0,-4237000.0,-1815000.0,7655000.0,-16423000.0,-5685000.0,-3349000.0,6326000.0,-11738000.0,4883000.0,8515000.0,490000.0,-15939000.0,-11061000.0,1316000.0,10717000.0,-17952000.0,-12185000.0,1523000.0,6050000.0,-3760000.0,846000.0,-1379000.0,-2445000.0,-12210000.0,-19136000.0,6276000.0,1516000.0,-8965000.0,-30217000.0,4817000.0,2870000.0,-30642000.0,-24723000.0,-23797000.0,-24822000.0,,-36951000.0,-15083000.0,-10607000.0,-24344000.0,-48006000.0,-1173000.0,6510000.0
IncreaseDecreaseInContractWithCustomerLiability / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5555000.0,-2138000.0,25811000.0,-31114000.0,10532000.0,20442000.0,8639000.0,-43147000.0,3479000.0,27206000.0,43603000.0,-46568000.0,10510000.0,23927000.0,44442000.0,-42069000.0,20868000.0,29609000.0,48684000.0,-56551000.0,17474000.0,20592000.0,44874000.0,,-71579000.0,-3571000.0,28357000.0,59460000.0,-61334000.0,19263000.0,49383000.0
IncreaseDecreaseInOtherNoncurrentLiabilities / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,22000.0,-1749000.0,0.0,5842000.0,5914000.0,11306000.0,-1987000.0,,456000.0,2146000.0,5533000.0,9932000.0,1531000.0,3141000.0,9304000.0
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets / USD,-840000.0,-425000.0,-1377000.0,343000.0,814000.0,655000.0,-104000.0,341000.0,262000.0,302000.0,214000.0,1204000.0,2596000.0,2750000.0,-110000.0,1547000.0,2069000.0,1570000.0,4154000.0,-763000.0,549000.0,-74000.0,3696000.0,-2074000.0,1435000.0,-1169000.0,3054000.0,919000.0,4797000.0,3663000.0,-246000.0,-1333000.0,815000.0,-983000.0,6958000.0,3862000.0,9987000.0,7630000.0,588000.0,11186000.0,9870000.0,7333000.0,8976000.0,9261000.0,10434000.0,10456000.0,8304000.0,5481000.0,6033000.0,6568000.0,23863000.0,,18381000.0,20122000.0,11594000.0,-910000.0,20240000.0,32586000.0,28157000.0
IncrementalCommonSharesAttributableToConversionOfDebtSecurities / shares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14000.0,,0.0,0.0,0.0,0.0,0.0,0.0,50000.0
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements / shares,,,1384000.0,1634000.0,1738000.0,1780000.0,1453000.0,2515000.0,2557000.0,2571000.0,1887000.0,2545000.0,2609000.0,2649000.0,2589000.0,2584000.0,2413000.0,2392000.0,2699000.0,2333000.0,2340000.0,2376000.0,2390000.0,2522000.0,2550000.0,2576000.0,2415000.0,2087000.0,2067000.0,2028000.0,2513000.0,1834000.0,1834000.0,1812000.0,1973000.0,1277000.0,1344000.0,1401000.0,1678000.0,1644000.0,1548000.0,1480000.0,1465000.0,1445000.0,1387000.0,1391000.0,1491000.0,1079000.0,950000.0,902000.0,1382000.0,,674000.0,723000.0,734000.0,855000.0,768000.0,758000.0,782000.0
