fact_unit,2013-08-07,2013-11-05,2014-02-14,2014-05-08,2014-08-07,2014-11-04,2015-02-05,2015-05-05,2015-08-05,2015-10-28,2016-02-04,2016-05-04,2016-08-03,2016-11-01,2017-02-07,2017-05-03,2017-08-03,2017-11-02,2018-02-07,2018-05-03,2018-08-02,2018-10-31,2019-02-07,2019-05-02,2019-08-01,2019-10-31,2020-02-06,2020-04-30,2020-07-30,2020-10-29,2021-02-04,2021-04-29,2021-07-29,2021-10-28,2022-02-03,2022-05-05,2022-08-04,2022-11-03,2023-02-02,2023-03-15,2023-03-24,2023-05-04,2023-08-03,2023-11-02,2024-02-08,2024-03-27,2024-05-02,2024-08-01,2024-10-31,2025-02-06,2025-03-20,2025-05-01,2025-07-31,2025-10-30
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities / USD,,,1000000.0,,,,68000000.0,,,,70000000.0,,,,58000000.0,,,,52000000.0,,,,37000000.0,,,,35000000.0,,,,38000000.0,,,,49000000.0,,,,59000000.0,,,,,,66000000.0,,,,,60000000.0,,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsImpairmentLosses / USD,,,5000000.0,,,,35000000.0,,,,7000000.0,,,,29000000.0,,,,38000000.0,,,,24000000.0,,,,24000000.0,,,,22000000.0,,,,26000000.0,,,,23000000.0,,,,,,19000000.0,,,,,25000000.0,,,,
DeferredTaxAssetsValuationAllowance / USD,,,23000000.0,,,,16000000.0,,,,11000000.0,,,,95000000.0,,,,75000000.0,,,,72000000.0,,,,122000000.0,,,,126000000.0,,,,119000000.0,,,,119000000.0,,,,,,95000000.0,,,,,99000000.0,,,,
DeferredTaxLiabilities / USD,,,-282000000.0,,,,-3068000000.0,,,,2013000000.0,,,,2819000000.0,,,,2954000000.0,2295000000.0,2295000000.0,2295000000.0,2295000000.0,,,,2295000000.0,,,,2314000000.0,,,,3563000000.0,,,,4100000000.0,,,,,,3493000000.0,,,,,4080000000.0,,,,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets / USD,,,-222000000.0,,,,-2954000000.0,,,,2430000000.0,,,,3397000000.0,,,,3302000000.0,,,,2453000000.0,,,,2439000000.0,,,,2382000000.0,,,,3606000000.0,,,,3660000000.0,,,,,,3527000000.0,,,,,4507000000.0,,,,
DefinedBenefitPlanAccumulatedBenefitObligation / USD,,,,,,,,,,,,,,,,,,,853000000.0,,,,875000000.0,,,,791000000.0,,,,861000000.0,,,,914000000.0,,,,846000000.0,,,,,,647000000.0,,,,,644000000.0,,,,
DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeBeforeTax / USD,,,3000000.0,,,,-114000000.0,,,,119000000.0,,,,109000000.0,,,,89000000.0,,,,90000000.0,,,,67000000.0,,,,59000000.0,,,,48000000.0,,,,55000000.0,,,,,,66000000.0,,,,,62000000.0,,,,
DefinedBenefitPlanActualReturnOnPlanAssets / USD,,,,,,,,,,,,,,,,,,,54000000.0,,,,101000000.0,,,,-26000000.0,,,,148000000.0,,,,128000000.0,,,,-8000000.0,,,,,,-186000000.0,,,,,54000000.0,,,,
DefinedBenefitPlanActuarialGainLoss / USD,,,,,,,,,,,35000000.0,,,,-12000000.0,,,,14000000.0,,,,-44000000.0,,,,61000000.0,,,,-90000000.0,,,,-78000000.0,,,,35000000.0,,,,,,169000000.0,,,,,-14000000.0,,,,
DefinedBenefitPlanAmortizationOfGainsLosses / USD,,,,,,,,,,,,,,,,,,,-2000000.0,,,,-1000000.0,,,,-2000000.0,,,,-4000000.0,,,,-3000000.0,,,,-5000000.0,,,,,,-6000000.0,,,,,-2000000.0,,,,
DefinedBenefitPlanBenefitObligation / USD,,,,,,,,,,,,,,,,,,,861000000.0,,,,853000000.0,,,,875000000.0,,,,791000000.0,,,,861000000.0,,,,914000000.0,,,,,,846000000.0,,,,,647000000.0,,,,
DefinedBenefitPlanBenefitObligationBenefitsPaid / USD,,,,,,,,,,,,,,,,,,,49000000.0,,,,49000000.0,,,,49000000.0,,,,48000000.0,,,,47000000.0,,,,47000000.0,,,,,,47000000.0,,,,,47000000.0,,,,
DefinedBenefitPlanContributionsByEmployer / USD,,,,4000000.0,8000000.0,51000000.0,51000000.0,2000000.0,8000000.0,29000000.0,51000000.0,,,,51000000.0,,,,10000000.0,,,,10000000.0,,,,136000000.0,,,,0.0,,,,0.0,,,,0.0,,,,,,0.0,,,,,0.0,,,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsFiveFiscalYearsThereafter / USD,,,250000000.0,,,,257000000.0,,,,,,,,,,,,247000000.0,,,,244000000.0,,,,243000000.0,,,,240000000.0,,,,238000000.0,,,,235000000.0,,,,,,232000000.0,,,,,229000000.0,,,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsNextTwelveMonths / USD,,,48000000.0,,,,49000000.0,,,,,,,,,,,,50000000.0,,,,50000000.0,,,,49000000.0,,,,50000000.0,,,,49000000.0,,,,50000000.0,,,,,,50000000.0,,,,,52000000.0,,,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearFive / USD,,,48000000.0,,,,50000000.0,,,,,,,,,,,,49000000.0,,,,50000000.0,,,,49000000.0,,,,50000000.0,,,,49000000.0,,,,49000000.0,,,,,,49000000.0,,,,,50000000.0,,,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearFour / USD,,,48000000.0,,,,50000000.0,,,,,,,,,,,,49000000.0,,,,49000000.0,,,,49000000.0,,,,49000000.0,,,,50000000.0,,,,50000000.0,,,,,,50000000.0,,,,,50000000.0,,,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearThree / USD,,,48000000.0,,,,50000000.0,,,,,,,,,,,,49000000.0,,,,49000000.0,,,,49000000.0,,,,50000000.0,,,,49000000.0,,,,50000000.0,,,,,,50000000.0,,,,,51000000.0,,,,
DefinedBenefitPlanExpectedFutureBenefitPaymentsYearTwo / USD,,,48000000.0,,,,49000000.0,,,,,,,,,,,,50000000.0,,,,49000000.0,,,,50000000.0,,,,49000000.0,,,,50000000.0,,,,50000000.0,,,,,,51000000.0,,,,,51000000.0,,,,
DefinedBenefitPlanExpectedReturnOnPlanAssets / USD,,,,,,,,,,,,,,,,,,,46000000.0,,,,44000000.0,,,,44000000.0,,,,29000000.0,,,,31000000.0,,,,25000000.0,,,,,,19000000.0,,,,,21000000.0,,,,
DefinedBenefitPlanFairValueOfPlanAssets / USD,,,756000000.0,,,,756000000.0,,,,718000000.0,,,,666000000.0,,,,666000000.0,,,,681000000.0,,,,869000000.0,,,,794000000.0,,,,894000000.0,,,,975000000.0,,,,,,920000000.0,,,,,687000000.0,,,,
DefinedBenefitPlanFundedStatusOfPlan / USD,,,,,,,,,,,,,,,,,,,-172000000.0,,,,-6000000.0,,,,3000000.0,,,,33000000.0,,,,61000000.0,,,,74000000.0,,,,,,40000000.0,,,,,50000000.0,,,,
DefinedBenefitPlanHealthCareCostTrendRateAssumedNextFiscalYear / pure,,,,,,,,,,,,,,,,,,,0.077,,,,0.072,,,,0.067,,,,0.062,,,,0.057,,,,0.056,,,,,,0.065,,,,,0.077,,,,
DefinedBenefitPlanInterestCost / USD,,,,,,,,,,,8000000.0,,,,8000000.0,,,,34000000.0,,,,27000000.0,,,,27000000.0,,,,26000000.0,,,,28000000.0,,,,22000000.0,,,,,,14000000.0,,,,,17000000.0,,,,
DefinedBenefitPlanNetPeriodicBenefitCost / USD,,,,,,,,,,,3000000.0,,,,2000000.0,,,,-10000000.0,,,,-16000000.0,,,,-15000000.0,,,,1000000.0,,,,0.0,,,,2000000.0,,,,,,1000000.0,,,,,-2000000.0,,,,
DefinedBenefitPlanPlanAssetsBenefitsPaid / USD,,,,,,,,,,,,,,,,,,,49000000.0,,,,49000000.0,,,,49000000.0,,,,48000000.0,,,,47000000.0,,,,47000000.0,,,,,,47000000.0,,,,,47000000.0,,,,
DefinedBenefitPlanUltimateHealthCareCostTrendRate1 / pure,,,,,,,,,,,,,,,,,,,0.045,,,,0.045,,,,0.045,,,,0.045,,,,0.045,,,,0.039,,,,,,0.039,,,,,0.039,,,,
DefinedContributionPlanCostRecognized / USD,,,5000000.0,,,,4000000.0,,,,4000000.0,,,,29000000.0,,,,21000000.0,,,,31000000.0,,,,38000000.0,,,,39000000.0,,,,42000000.0,,,,52000000.0,,,,,,63000000.0,,,,,64000000.0,,,,
DepositsAssetsCurrent / USD,,,,,,,,,,47458000000.0,47458000000.0,51169000000.0,51169000000.0,51169000000.0,51169000000.0,55150000000.0,55150000000.0,55150000000.0,55150000000.0,51222000000.0,51222000000.0,51222000000.0,51222000000.0,63955000000.0,63955000000.0,63955000000.0,63955000000.0,64987000000.0,64987000000.0,64987000000.0,64987000000.0,84083000000.0,84083000000.0,84083000000.0,62720000000.0,83659000000.0,89986000000.0,106175000000.0,81628000000.0,,,161147000000.0,164483000000.0,156789000000.0,145936000000.0,,102072000000.0,86917000000.0,,78980000000.0,,,,
Depreciation / USD,,,23000000.0,,,,24000000.0,,,,40000000.0,,,,100000000.0,,,,124000000.0,,,,142000000.0,,,,122000000.0,,,,133000000.0,,,,145000000.0,,,,173000000.0,,,,,,174000000.0,,,,,174000000.0,,,,
DepreciationAndAmortization / USD,,,132000000.0,32000000.0,65000000.0,100000000.0,131000000.0,80000000.0,161000000.0,244000000.0,156000000.0,89000000.0,182000000.0,276000000.0,333000000.0,143000000.0,289000000.0,470000000.0,374000000.0,134000000.0,276000000.0,404000000.0,610000000.0,138000000.0,281000000.0,429000000.0,535000000.0,158000000.0,315000000.0,473000000.0,586000000.0,157000000.0,314000000.0,494000000.0,662000000.0,255000000.0,506000000.0,759000000.0,751000000.0,,,254000000.0,510000000.0,768000000.0,1009000000.0,,260000000.0,527000000.0,836000000.0,1031000000.0,,381000000.0,762000000.0,1148000000.0
DividendsCommonStockCash / USD,,,,,,,,,,,,,,,73000000.0,102000000.0,205000000.0,,73000000.0,,,,102000000.0,,,,120000000.0,,,,140000000.0,,,,157000000.0,,,,166000000.0,,,,,,187000000.0,,,,,213000000.0,,258000000.0,519000000.0,780000000.0
EarningsPerShareBasic / USD/shares,,,6.97,1.86,3.97,5.91,7.59,2.28,4.24,6.05,3.24,2.81,5.37,8.13,560000.0,0.62,1.22,1.8,2.29,0.85,1.56,2.19,2.4,0.8,1.59,2.39,4.29,0.85,1.69,2.64,3.46,1.18,2.14,2.85,3.44,1.15,3.38,4.5,3.79,,,1.17,2.17,1.83,7.22,,1.17,2.6,3.56,2.59,,1.34,2.44,3.59
EarningsPerShareDiluted / USD/shares,,,6.9,1.85,3.94,5.86,7.52,2.27,4.22,6.02,3.21,112000000.0,112000000.0,8.1,560000.0,0.62,1.21,1.79,2.28,0.84,1.55,2.17,2.39,0.79,1.58,2.37,4.25,0.85,1.68,2.62,3.43,1.17,2.13,2.83,3.42,1.14,3.36,4.48,3.77,,,1.16,2.16,1.82,7.18,,1.17,2.59,3.55,2.58,,1.33,2.43,3.57
EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2000000.0,-11000000.0,-9000000.0,-4000000.0,1000000.0,4000000.0,-1000000.0,0.0,-4000000.0,8000000.0,,,-1000000.0,-19000000.0,-41000000.0,-6000000.0,,1000000.0,6000000.0,-7000000.0,-23000000.0,,-5000000.0,-5000000.0,7000000.0
EffectiveIncomeTaxRateContinuingOperations / pure,,,0.31,0.28,0.27,0.27,0.29,0.28,0.28,0.29,0.37,0.27,0.27,0.27,0.29,0.3,0.3,0.27,0.22,0.3,0.27,0.29,0.29,0.23,0.24,0.21,-0.01,0.21,0.23,0.2,0.2,0.21,0.21,0.24,0.21,0.22,0.31,0.29,0.24,,,0.2,0.22,0.15,0.29,,0.21,0.12,0.14,0.17,,0.19,0.22,0.23
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate / pure,,,0.35,,,,0.35,,,,0.35,,,,0.35,,,,0.35,,,,0.35,,,,0.35,,,,0.21,,,,0.21,,,,0.21,,,,,,0.21,,,,,0.21,,,,
EffectiveIncomeTaxRateReconciliationFdiiPercent / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,0.03,,,,
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential / pure,,,-0.06,,,,-0.08,,,,-0.1,,,,-0.07,,,,-0.07,,,,-0.07,,,,-0.07,,,,-0.01,,,,-0.01,,,,-0.01,,,,,,0.0,,,,,-0.01,,,,
EffectiveIncomeTaxRateReconciliationOtherAdjustments / pure,,,0.0,,,,0.0,,,,0.01,,,,-0.03,,,,-0.01,,,,0.0,,,,-0.02,,,,-0.03,,,,-0.02,,,,0.0,,,,,,0.0,,,,,0.0,,,,
EffectiveIncomeTaxRateReconciliationOtherReconcilingItemsPercent / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,-0.01,,,,,,0.0,,,,,0.0,,,,
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes / pure,,,0.02,,,,0.02,,,,0.02,,,,0.03,,,,0.02,,,,0.03,,,,0.03,,,,0.03,,,,0.04,,,,0.03,,,,,,0.04,,,,,0.05,,,,
EffectiveIncomeTaxRateReconciliationTaxCreditsResearch / pure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,
EmployeeRelatedLiabilitiesCurrent / USD,,,55000000.0,301000000.0,301000000.0,301000000.0,304000000.0,205000000.0,205000000.0,205000000.0,205000000.0,215000000.0,215000000.0,215000000.0,215000000.0,230000000.0,230000000.0,230000000.0,230000000.0,227000000.0,227000000.0,227000000.0,227000000.0,280000000.0,280000000.0,280000000.0,280000000.0,291000000.0,291000000.0,291000000.0,291000000.0,346000000.0,346000000.0,346000000.0,346000000.0,354000000.0,354000000.0,354000000.0,354000000.0,,,352000000.0,352000000.0,352000000.0,352000000.0,,459000000.0,459000000.0,459000000.0,459000000.0,,438000000.0,438000000.0,438000000.0
EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount / USD,,,5000000.0,,,,6000000.0,,,,7000000.0,,,,7000000.0,,,,11000000.0,,,,13000000.0,,,,18000000.0,,,,15000000.0,,,,14000000.0,,,,12000000.0,,,,,,13000000.0,,,,,16000000.0,,,,
EntityCommonStockSharesOutstanding / shares,1.0,1.0,114961022.0,115156938.0,113442117.0,112707217.0,112008777.0,111309558.0,110488564.0,109743231.0,118887696.0,119045641.0,119133837.0,119135216.0,595341344.0,592066651.0,588492565.0,585026176.0,582294307.0,579228041.0,573436542.0,569583956.0,568498076.0,563865016.0,560414755.0,556849511.0,553450116.0,547221813.0,543276671.0,561283772.0,561706616.0,562765755.0,563155196.0,563404336.0,561852310.0,558266299.0,558458225.0,558551625.0,558851248.0,558851248.0,558851248.0,559866960.0,560301373.0,572363906.0,572616425.0,572616425.0,573584580.0,574142089.0,574176497.0,574564858.0,574564858.0,573626271.0,572423088.0,570178585.0
EntityPublicFloat / USD,,,12595251282.0,,,,21534819124.0,,,,24399732198.0,,,,30181720745.0,,,,38484678440.0,,,,42085643250.0,,,,48031836007.0,,,,49332813869.0,,,,66221973288.0,,,,49300000000.0,49300000000.0,49300000000.0,,,,62800000000.0,62800000000.0,,,,78000000000.0,78000000000.0,,,
EquityMethodInvestmentRealizedGainLossOnDisposal / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,55000000.0,,,,41000000.0,41000000.0,1261000000.0,,,,,,,,2000000.0,
EquityMethodInvestments / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347000000.0,347000000.0,347000000.0
EquitySecuritiesWithoutReadilyDeterminableFairValueAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86000000.0,,84000000.0,91000000.0,99000000.0,104000000.0,,104000000.0,104000000.0,104000000.0
EquitySecuritiesWithoutReadilyDeterminableFairValueDownwardPriceAdjustmentAnnualAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000000.0,1000000.0,,,,1000000.0
EquitySecuritiesWithoutReadilyDeterminableFairValueUpwardPriceAdjustmentAnnualAmount / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000000.0,2000000.0,,,,2000000.0
FairValueOptionChangesInFairValueGainLoss1 / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization / USD,,,-328000000.0,,,,-406000000.0,,,,-568000000.0,,,,703000000.0,,,,1220000000.0,,,,1200000000.0,,,,1532000000.0,,,,1811000000.0,,,,2188000000.0,,,,2814000000.0,,,,,,3461000000.0,,,,,3995000000.0,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive / USD,,,983000000.0,,,,814000000.0,,,,2925000000.0,,,,2739000000.0,,,,2518000000.0,,,,2673000000.0,,,,2389000000.0,,,,4929000000.0,,,,4355000000.0,,,,3870000000.0,,,,,,6150000000.0,,,,,5412000000.0,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths / USD,,,161000000.0,,,,152000000.0,,,,318000000.0,,,,270000000.0,,,,260000000.0,,,,303000000.0,,,,278000000.0,,,,598000000.0,,,,611000000.0,,,,600000000.0,,,,,,1007000000.0,,,,,991000000.0,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive / USD,,,87000000.0,,,,85000000.0,,,,211000000.0,,,,199000000.0,,,,200000000.0,,,,141000000.0,,,,290000000.0,,,,555000000.0,,,,510000000.0,,,,464000000.0,,,,,,794000000.0,,,,,766000000.0,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour / USD,,,101000000.0,,,,93000000.0,,,,244000000.0,,,,212000000.0,,,,205000000.0,,,,241000000.0,,,,247000000.0,,,,562000000.0,,,,558000000.0,,,,511000000.0,,,,,,889000000.0,,,,,800000000.0,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree / USD,,,150000000.0,,,,107000000.0,,,,263000000.0,,,,250000000.0,,,,216000000.0,,,,249000000.0,,,,254000000.0,,,,582000000.0,,,,581000000.0,,,,558000000.0,,,,,,935000000.0,,,,,897000000.0,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo / USD,,,158000000.0,,,,145000000.0,,,,277000000.0,,,,257000000.0,,,,254000000.0,,,,264000000.0,,,,261000000.0,,,,591000000.0,,,,601000000.0,,,,581000000.0,,,,,,984000000.0,,,,,943000000.0,,,,
FiniteLivedIntangibleAssetsGross / USD,,,826000000.0,,,,2078000000.0,,,,1964000000.0,,,,4941000000.0,,,,5147000000.0,,,,4853000000.0,,,,5403000000.0,,,,5530000000.0,,,,10005000000.0,,,,10030000000.0,,,,,,10045000000.0,,,,,14754000000.0,,,,
FiniteLivedIntangibleAssetsNet / USD,,,498000000.0,,,,1672000000.0,,,,1396000000.0,,,,4238000000.0,,,,3927000000.0,,,,3653000000.0,,,,3871000000.0,,,,3719000000.0,,,,7817000000.0,,,,7216000000.0,,,,,,6584000000.0,,,,,10759000000.0,,,,
FiniteLivedIntangibleAssetsPeriodIncreaseDecrease / USD,,,,,,,,,,,,,,,-7000000.0,,,,-7000000.0,,,,-6000000.0,,,,-21000000.0,,,,-2000000.0,-11000000.0,-10000000.0,-11000000.0,-12000000.0,3000000.0,3000000.0,3000000.0,-12000000.0,,,,,,3000000.0,,,,,2000000.0,,,,
ForeignCurrencyTransactionGainLossBeforeTax / USD,,,4000000.0,,,,-4000000.0,,,,2000000.0,,,,2000000.0,,,,-14000000.0,,,,-1000000.0,,,,-4000000.0,,,,-2000000.0,,,,-5000000.0,,,,-5000000.0,,,,,,-13000000.0,,,,,-9000000.0,,,,
GainLossOnSaleOfInvestments / USD,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3000000.0,-1000000.0
Goodwill / USD,,,1903000000.0,9501000000.0,9501000000.0,9501000000.0,1938000000.0,8535000000.0,8535000000.0,8535000000.0,9189000000.0,12079000000.0,12079000000.0,12079000000.0,8535000000.0,12291000000.0,12291000000.0,12291000000.0,12079000000.0,12216000000.0,12216000000.0,12216000000.0,312000000.0,13085000000.0,13085000000.0,13085000000.0,12216000000.0,13342000000.0,13342000000.0,13342000000.0,13085000000.0,21291000000.0,21291000000.0,21291000000.0,13342000000.0,21123000000.0,21123000000.0,21123000000.0,21291000000.0,,,21111000000.0,21111000000.0,21111000000.0,21123000000.0,,30553000000.0,30553000000.0,30553000000.0,21111000000.0,,30595000000.0,30595000000.0,30595000000.0
GoodwillAcquiredDuringPeriod / USD,,,16000000.0,101000000.0,101000000.0,105000000.0,7231000000.0,,,,461000000.0,,,,3589000000.0,3000000.0,1000000.0,1000000.0,307000000.0,267000000.0,267000000.0,721000000.0,211000000.0,,218000000.0,235000000.0,889000000.0,219000000.0,219000000.0,7907000000.0,235000000.0,,,3000000.0,7926000000.0,32000000.0,31000000.0,46000000.0,50000000.0,,,,,9349000000.0,46000000.0,,,5000000.0,4000000.0,9417000000.0,,8000000.0,8000000.0,12000000.0
GoodwillForeignCurrencyTranslationGainLoss / USD,,,,,,,,,,,,-23000000.0,-79000000.0,-96000000.0,-39000000.0,13000000.0,43000000.0,57000000.0,-135000000.0,12000000.0,-17000000.0,-20000000.0,63000000.0,11000000.0,3000000.0,-12000000.0,-38000000.0,-36000000.0,-31000000.0,-11000000.0,20000000.0,3000000.0,7000000.0,-7000000.0,19000000.0,-11000000.0,-46000000.0,-90000000.0,-7000000.0,,,8000000.0,22000000.0,2000000.0,-55000000.0,,-8000000.0,-9000000.0,17000000.0,24000000.0,,14000000.0,50000000.0,37000000.0
GoodwillOtherIncreaseDecrease / USD,,,,,,,,,,,,-48000000.0,-46000000.0,-26000000.0,6000000.0,-5000000.0,3000000.0,2000000.0,40000000.0,19000000.0,18000000.0,17000000.0,-5000000.0,2000000.0,2000000.0,2000000.0,18000000.0,2000000.0,4000000.0,5000000.0,2000000.0,10000000.0,17000000.0,22000000.0,4000000.0,-3000000.0,-2000000.0,-4000000.0,22000000.0,,,1000000.0,1000000.0,1000000.0,-3000000.0,,4000000.0,4000000.0,24000000.0,1000000.0,,,-1000000.0,-1000000.0
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic / USD,,,299000000.0,,,,233000000.0,,,,81000000.0,,,,623000000.0,,,,824000000.0,,,,1057000000.0,,,,1308000000.0,,,,1371000000.0,,,,1333000000.0,,,,1449000000.0,,,,,,4179000000.0,,,,,184000000.0,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest / USD,,,,,,,790000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2481000000.0,833000000.0,2765000000.0,3589000000.0,2766000000.0,,,832000000.0,1571000000.0,1244000000.0,5698000000.0,,849000000.0,1696000000.0,2378000000.0,1808000000.0,,964000000.0,1825000000.0,2723000000.0
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign / USD,,,461000000.0,,,,557000000.0,,,,423000000.0,,,,784000000.0,,,,829000000.0,,,,986000000.0,,,,1218000000.0,,,,1149000000.0,,,,1148000000.0,,,,1317000000.0,,,,,,1519000000.0,,,,,1624000000.0,,,,
IncomeLossFromEquityMethodInvestments / USD,,,,,,,26000000.0,,,,26000000.0,,,,25000000.0,,,,6000000.0,,,,,,,,,,,,0.0,,,0.0,0.0,,,34000000.0,,,,,,,,,0.0,0.0,-91000000.0,-1340000000.0,,-42000000.0,-45000000.0,-63000000.0
IncomeTaxExpenseBenefit / USD,,,238000000.0,54000000.0,113000000.0,161000000.0,228000000.0,101000000.0,194000000.0,284000000.0,184000000.0,118000000.0,227000000.0,340000000.0,402000000.0,163000000.0,316000000.0,409000000.0,358000000.0,214000000.0,354000000.0,540000000.0,586000000.0,143000000.0,292000000.0,381000000.0,-28000000.0,134000000.0,284000000.0,387000000.0,500000000.0,178000000.0,323000000.0,512000000.0,521000000.0,183000000.0,862000000.0,1049000000.0,658000000.0,,,165000000.0,338000000.0,186000000.0,1629000000.0,,175000000.0,207000000.0,330000000.0,310000000.0,,181000000.0,403000000.0,630000000.0
IncomeTaxesPaid / USD,,,194000000.0,29000000.0,93000000.0,143000000.0,232000000.0,46000000.0,215000000.0,265000000.0,198000000.0,51000000.0,233000000.0,419000000.0,338000000.0,56000000.0,275000000.0,362000000.0,542000000.0,65000000.0,429000000.0,511000000.0,460000000.0,144000000.0,346000000.0,424000000.0,594000000.0,78000000.0,296000000.0,457000000.0,533000000.0,127000000.0,475000000.0,558000000.0,557000000.0,131000000.0,414000000.0,809000000.0,642000000.0,,,90000000.0,524000000.0,710000000.0,1057000000.0,,149000000.0,536000000.0,658000000.0,882000000.0,,142000000.0,516000000.0,776000000.0
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities / USD,,,-5000000.0,30000000.0,76000000.0,22000000.0,8000000.0,-5000000.0,-21000000.0,-18000000.0,2000000.0,-39000000.0,-145000000.0,-228000000.0,19000000.0,-62000000.0,-197000000.0,-129000000.0,-277000000.0,37000000.0,-135000000.0,-190000000.0,-140000000.0,-107000000.0,-173000000.0,-39000000.0,-86000000.0,-76000000.0,-98000000.0,-81000000.0,25000000.0,-86000000.0,-270000000.0,-147000000.0,2000000.0,-55000000.0,126000000.0,54000000.0,32000000.0,,,-36000000.0,-166000000.0,4000000.0,134000000.0,,-12000000.0,-130000000.0,-156000000.0,160000000.0,,-240000000.0,-232000000.0,-91000000.0
IncreaseDecreaseInAccountsReceivable / USD,,,22000000.0,60000000.0,57000000.0,48000000.0,-10000000.0,49000000.0,107000000.0,121000000.0,35000000.0,122000000.0,91000000.0,62000000.0,43000000.0,229000000.0,157000000.0,88000000.0,45000000.0,240000000.0,170000000.0,153000000.0,65000000.0,259000000.0,148000000.0,119000000.0,135000000.0,227000000.0,96000000.0,97000000.0,44000000.0,600000000.0,305000000.0,228000000.0,30000000.0,303000000.0,74000000.0,109000000.0,149000000.0,,,480000000.0,177000000.0,72000000.0,5000000.0,,484000000.0,181000000.0,112000000.0,-20000000.0,,285000000.0,193000000.0,210000000.0
IncreaseDecreaseInContractWithCustomerLiability / USD,,,,,,,,,,,,,,,,,,,,,,129000000.0,28000000.0,343000000.0,249000000.0,124000000.0,8000000.0,347000000.0,229000000.0,114000000.0,1000000.0,372000000.0,253000000.0,120000000.0,-18000000.0,375000000.0,279000000.0,163000000.0,2000000.0,,,411000000.0,292000000.0,130000000.0,34000000.0,,406000000.0,279000000.0,127000000.0,-27000000.0,,393000000.0,296000000.0,167000000.0
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets / USD,,,9000000.0,,,,-2000000.0,,,,-7000000.0,,,,-22000000.0,,,,5000000.0,,,,-7000000.0,32000000.0,39000000.0,24000000.0,24000000.0,-15000000.0,-3000000.0,-22000000.0,45000000.0,35000000.0,39000000.0,43000000.0,17000000.0,108000000.0,79000000.0,63000000.0,83000000.0,,,56000000.0,48000000.0,170000000.0,100000000.0,,88000000.0,66000000.0,35000000.0,196000000.0,,76000000.0,51000000.0,84000000.0
IncreaseInUnrecognizedTaxBenefitsIsReasonablyPossible / USD,,,,,,,,,,,16000000.0,,,,9000000.0,,,,10000000.0,,,,13000000.0,,,,17000000.0,,,,21000000.0,,,,35000000.0,,,,30000000.0,,,,,,31000000.0,,,,,32000000.0,,,,
