fact_unit,2017-08-04,2017-10-27,2018-02-16,2018-04-27,2018-08-03,2018-10-29,2019-02-27,2019-04-30,2019-08-02,2019-10-30,2020-02-26,2020-05-15,2020-06-05,2020-08-04,2020-11-03,2021-02-26,2021-04-30,2021-07-30,2021-11-05,2022-02-25,2022-05-06,2022-08-05,2022-11-04,2023-02-21,2023-05-05,2023-08-04,2023-11-03,2024-02-23,2024-05-03,2024-08-02,2024-11-01,2025-02-19,2025-05-02,2025-07-31,2025-10-31
LiabilitiesCurrent / USD,497900000.0,497900000.0,497900000.0,561800000.0,561800000.0,561800000.0,561800000.0,596400000.0,596400000.0,596400000.0,596400000.0,574600000.0,596400000.0,574600000.0,574600000.0,574600000.0,1498600000.0,1498600000.0,1498600000.0,1498600000.0,1467700000.0,1467700000.0,1467700000.0,1467700000.0,1674000000.0,1674000000.0,1674000000.0,1674000000.0,1827300000.0,1827300000.0,1827300000.0,1827300000.0,1818900000.0,1818900000.0,1818900000.0
LineOfCreditFacilityFairValueOfAmountOutstanding / USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
LongTermDebtAndCapitalLeaseObligations / USD,2753800000.0,2753800000.0,2753800000.0,2019300000.0,2019300000.0,2019300000.0,2019300000.0,1664200000.0,1664200000.0,1664200000.0,1664200000.0,1603800000.0,1664200000.0,1603800000.0,1603800000.0,1603800000.0,3859100000.0,3859100000.0,3859100000.0,3859100000.0,3401800000.0,3401800000.0,3401800000.0,3401800000.0,2716100000.0,2716100000.0,2716100000.0,2716100000.0,2693000000.0,2693000000.0,2693000000.0,2693000000.0,4754400000.0,4754400000.0,4754400000.0
LongTermDebtAndCapitalLeaseObligationsCurrent / USD,24500000.0,24500000.0,24500000.0,20900000.0,20900000.0,20900000.0,20900000.0,7900000.0,7900000.0,7900000.0,7900000.0,7600000.0,7900000.0,7600000.0,7600000.0,7600000.0,40400000.0,40400000.0,40400000.0,40400000.0,38800000.0,38800000.0,38800000.0,38800000.0,32000000.0,32000000.0,32000000.0,32000000.0,29600000.0,29600000.0,29600000.0,29600000.0,1400000.0,1400000.0,1400000.0
LongTermDebtAndCapitalLeaseObligationsIncludingCurrentMaturities / USD,2778300000.0,2778300000.0,2778300000.0,2040200000.0,2040200000.0,2040200000.0,2040200000.0,1672100000.0,1672100000.0,1672100000.0,1672100000.0,1611400000.0,1672100000.0,1611400000.0,1611400000.0,1611400000.0,3899500000.0,3899500000.0,3899500000.0,3899500000.0,3440600000.0,3440600000.0,3440600000.0,3440600000.0,2748100000.0,2748100000.0,2748100000.0,2748100000.0,2722600000.0,2722600000.0,2722600000.0,2722600000.0,4755800000.0,4755800000.0,4755800000.0
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive / USD,,,1939100000.0,,,,1634300000.0,,,,13500000.0,,13500000.0,,,3747300000.0,,,,3285100000.0,,,,9800000.0,,,,1007800000.0,,,,2856500000.0,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths / USD,,,20900000.0,,,,6900000.0,,,,7600000.0,,7600000.0,,,40400000.0,,,,38800000.0,,,,36500000.0,,,,30600000.0,,,,3100000.0,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive / USD,,,21400000.0,,,,8000000.0,,,,1575000000.0,,1575000000.0,,,40800000.0,,,,37200000.0,,,,2638100000.0,,,,501500000.0,,,,751500000.0,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour / USD,,,21300000.0,,,,7800000.0,,,,7900000.0,,7900000.0,,,40700000.0,,,,37100000.0,,,,30000000.0,,,,1157300000.0,,,,501500000.0,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree / USD,,,21300000.0,,,,7700000.0,,,,7800000.0,,7800000.0,,,40600000.0,,,,37300000.0,,,,30100000.0,,,,29700000.0,,,,701500000.0,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo / USD,,,21100000.0,,,,7400000.0,,,,7700000.0,,7700000.0,,,40500000.0,,,,37800000.0,,,,32000000.0,,,,30000000.0,,,,1700000.0,,,
MachineryAndEquipmentGross / USD,,,217300000.0,,,,261800000.0,,,,275900000.0,,275900000.0,,,363600000.0,,,,485000000.0,,,,548100000.0,,,,556600000.0,,,,655800000.0,,,
MinorityInterest / USD,5900000.0,5900000.0,5900000.0,,,,,,,,,0.0,,0.0,0.0,0.0,69800000.0,69800000.0,69800000.0,69800000.0,69700000.0,69700000.0,69700000.0,69700000.0,61400000.0,61400000.0,61400000.0,61400000.0,62900000.0,62900000.0,62900000.0,62900000.0,66300000.0,66300000.0,66300000.0
MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders / USD,,,,,,,,,,,,,,,,,,,300000.0,300000.0,,,300000.0,300000.0,,,2000000.0,300000.0,,,1900000.0,4900000.0,,,1900000.0
NetCashProvidedByUsedInDiscontinuedOperations / USD,,,,,,,,,,,,,,,,,29700000.0,116800000.0,108000000.0,113800000.0,33800000.0,1933300000.0,1901900000.0,254200000.0,-4100000.0,-5100000.0,-600000.0,1931400000.0,,,,-700000.0,,,
NetCashProvidedByUsedInFinancingActivities / USD,-22500000.0,-30800000.0,-35000000.0,-13300000.0,800000.0,-8200000.0,-43000000.0,-8200000.0,-114500000.0,-272800000.0,-17400000.0,-17300000.0,-17400000.0,-16100000.0,-13100000.0,-373000000.0,-41900000.0,336900000.0,317900000.0,,-7800000.0,-10100000.0,-1142200000.0,328700000.0,-116100000.0,-914800000.0,-934800000.0,-1157000000.0,-89300000.0,-165700000.0,-193800000.0,-954000000.0,-79600000.0,1862000000.0,1782700000.0
NetCashProvidedByUsedInInvestingActivities / USD,-25800000.0,-59800000.0,-84000000.0,-16600000.0,-40600000.0,-43100000.0,-82100000.0,-102000000.0,-131400000.0,-142600000.0,-60800000.0,-14700000.0,-60800000.0,-24500000.0,-45100000.0,-235000000.0,,,,,,,,,-48200000.0,-65500000.0,,,-581500000.0,-655400000.0,-991700000.0,,-205600000.0,-2834100000.0,-2872800000.0
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations / USD,,,,,,,,,,,,,,,,,33800000.0,20000000.0,-18200000.0,-49500000.0,-207200000.0,-232200000.0,-841000000.0,-31300000.0,,,-119500000.0,-1029400000.0,,,,-337300000.0,,,
NetCashProvidedByUsedInOperatingActivities / USD,69000000.0,106800000.0,172100000.0,-2600000.0,20000000.0,83900000.0,165600000.0,60200000.0,194500000.0,298300000.0,200500000.0,68800000.0,200500000.0,130100000.0,244300000.0,444500000.0,,,,,,,,,,,,,170300000.0,398700000.0,796000000.0,,161600000.0,466500000.0,870500000.0
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations / USD,,,,,,,,,,,,,,,,,38000000.0,196300000.0,390200000.0,223500000.0,87500000.0,234800000.0,380900000.0,653500000.0,50100000.0,236200000.0,510600000.0,627800000.0,,,,865400000.0,,,
NetIncomeLoss / USD,-13500000.0,-26400000.0,-351200000.0,-7100000.0,-153300000.0,-125200000.0,-36600000.0,42400000.0,102700000.0,174900000.0,18400000.0,47100000.0,18400000.0,92100000.0,133400000.0,269400000.0,-36800000.0,-214400000.0,-184900000.0,159100000.0,-90400000.0,143500000.0,269500000.0,-33300000.0,103700000.0,242200000.0,387300000.0,562500000.0,161100000.0,340600000.0,548900000.0,604700000.0,202200000.0,387200000.0,608800000.0
NetIncomeLossAttributableToNoncontrollingInterest / USD,-500000.0,-600000.0,-800000.0,100000.0,100000.0,100000.0,5300000.0,,,,100000.0,0.0,100000.0,0.0,0.0,0.0,0.0,1000000.0,1400000.0,0.0,300000.0,1000000.0,1800000.0,900000.0,800000.0,1600000.0,2500000.0,2500000.0,2100000.0,3400000.0,4700000.0,3800000.0,2300000.0,3800000.0,5600000.0
NumberOfReportableSegments / segment,,,,,,,,,,,,,,,,,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
OperatingIncomeLoss / USD,45600000.0,65800000.0,-205400000.0,36800000.0,-64900000.0,31200000.0,103500000.0,89800000.0,191200000.0,308900000.0,109100000.0,80200000.0,109100000.0,154900000.0,227700000.0,443000000.0,-76100000.0,-124300000.0,-55300000.0,194100000.0,121300000.0,261400000.0,425300000.0,59600000.0,157000000.0,354400000.0,544400000.0,565700000.0,240300000.0,512700000.0,831100000.0,817300000.0,293200000.0,565000000.0,921300000.0
OperatingLeaseCost / USD,,,,,,,,5400000.0,11000000.0,16100000.0,20400000.0,,20400000.0,,,20400000.0,,,,46100000.0,,,,50600000.0,,,,45800000.0,,,,53700000.0,,,
OperatingLeaseLiability / USD,,,,,,,,61400000.0,57600000.0,55200000.0,58100000.0,,58100000.0,,,58100000.0,,,,137600000.0,,,,95900000.0,,,,120000000.0,,,,158500000.0,,,
OperatingLeaseLiabilityCurrent / USD,,,,,,,,0.0,0.0,0.0,0.0,17100000.0,0.0,17100000.0,17100000.0,17100000.0,49400000.0,47100000.0,47100000.0,47100000.0,34900000.0,34900000.0,34900000.0,34900000.0,39600000.0,39600000.0,39600000.0,39600000.0,41600000.0,41600000.0,41600000.0,41600000.0,56300000.0,56300000.0,56300000.0
OperatingLeaseLiabilityNoncurrent / USD,,,,,,,,43100000.0,40100000.0,38600000.0,41000000.0,,41000000.0,,,41000000.0,,,,90500000.0,,,,61000000.0,,,,80400000.0,,,,116900000.0,,,
OperatingLeasePayments / USD,,,,,,,,5400000.0,10900000.0,16000000.0,20300000.0,,20300000.0,,,20300000.0,,,,56600000.0,,,,52000000.0,,,,47000000.0,,,,53700000.0,,,
OperatingLeaseRightOfUseAsset / USD,,,,,,,,61300000.0,57300000.0,54700000.0,53800000.0,,53800000.0,,,53800000.0,,,,142900000.0,,,,101800000.0,,,,126900000.0,,,,164400000.0,,,
OperatingLeaseWeightedAverageDiscountRatePercent / pure,,,,,,,,0.024,0.024,0.023,0.023,,0.023,,,0.023,,,,0.018,,,,0.018,,,,0.029,,,,0.036,,,
OtherAccruedLiabilitiesCurrent / USD,64500000.0,64500000.0,64500000.0,67100000.0,67100000.0,67100000.0,67100000.0,57400000.0,57400000.0,57400000.0,57400000.0,64400000.0,57400000.0,64400000.0,64400000.0,64400000.0,132800000.0,125500000.0,125500000.0,125500000.0,135800000.0,135800000.0,135800000.0,135800000.0,165900000.0,165900000.0,165900000.0,164700000.0,171400000.0,171400000.0,171400000.0,171400000.0,171900000.0,171900000.0,171900000.0
OtherAssetsCurrent / USD,47200000.0,47200000.0,47200000.0,39500000.0,39500000.0,39500000.0,39500000.0,60700000.0,60700000.0,60700000.0,60700000.0,76800000.0,60700000.0,76800000.0,76800000.0,76800000.0,199700000.0,195300000.0,195300000.0,195300000.0,186900000.0,186900000.0,186900000.0,186900000.0,206900000.0,206900000.0,206900000.0,206900000.0,219600000.0,219600000.0,219600000.0,219600000.0,231900000.0,231900000.0,231900000.0
OtherAssetsNoncurrent / USD,143100000.0,143100000.0,143100000.0,134600000.0,134600000.0,134600000.0,134600000.0,140100000.0,140100000.0,140100000.0,140100000.0,212200000.0,140100000.0,212200000.0,212200000.0,212200000.0,334500000.0,329300000.0,329300000.0,329300000.0,468700000.0,468700000.0,468700000.0,468700000.0,509100000.0,509100000.0,509100000.0,509100000.0,549400000.0,549400000.0,549400000.0,549400000.0,457200000.0,457200000.0,457200000.0
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentBeforeTaxPortionAttributableToParent / USD,-5900000.0,-7500000.0,,100000.0,2300000.0,3400000.0,,1200000.0,-2100000.0,-3000000.0,,-100000.0,,-1500000.0,-3800000.0,,-3500000.0,-3900000.0,-2300000.0,,-1500000.0,-3000000.0,-5400000.0,,1500000.0,4100000.0,-2900000.0,,200000.0,1700000.0,2500000.0,,1900000.0,3700000.0,4800000.0
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPortionAttributableToParent / USD,-4800000.0,-6300000.0,10700000.0,-200000.0,1300000.0,1900000.0,13300000.0,-400000.0,-3100000.0,-3900000.0,-24200000.0,-200000.0,-24200000.0,-1400000.0,-3300000.0,4600000.0,-2900000.0,-3400000.0,-2400000.0,6500000.0,-1200000.0,-2500000.0,-4300000.0,8900000.0,1100000.0,3100000.0,-2200000.0,-48700000.0,200000.0,1300000.0,1900000.0,-26800000.0,1400000.0,2800000.0,3600000.0
OtherComprehensiveIncomeDefinedBenefitPlansTaxPortionAttributableToParent / USD,-1100000.0,-1200000.0,,300000.0,1000000.0,1500000.0,,1600000.0,1000000.0,900000.0,,100000.0,,-100000.0,-500000.0,,-600000.0,-500000.0,100000.0,,-300000.0,-500000.0,-1100000.0,,400000.0,1000000.0,-700000.0,,0.0,400000.0,600000.0,,500000.0,900000.0,1200000.0
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentBeforeTaxPortionAttributableToParent / USD,,,,,,,,,,,,,,,-46000000.0,,-89500000.0,-47700000.0,87600000.0,,-107200000.0,-56200000.0,-108300000.0,,-21700000.0,-205100000.0,-413000000.0,,46200000.0,-400000.0,-75000000.0,,-67400000.0,-93900000.0,40100000.0
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToNoncontrollingInterest / USD,400000.0,600000.0,-2000000.0,0.0,0.0,0.0,1400000.0,,,,,0.0,,0.0,0.0,0.0,-4000000.0,-4400000.0,-1600000.0,0.0,-1100000.0,-2300000.0,-2100000.0,-1400000.0,600000.0,-4200000.0,-6100000.0,-2300000.0,900000.0,800000.0,1600000.0,-7200000.0,-800000.0,-700000.0,0.0
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent / USD,,,,,,,,,,,,,,,-55300000.0,,-92200000.0,-47300000.0,95300000.0,,-99800000.0,-50700000.0,-98300000.0,,-28800000.0,-240900000.0,-448800000.0,,30800000.0,-15800000.0,-91100000.0,,-73500000.0,-107500000.0,34900000.0
OtherComprehensiveIncomeForeignCurrencyTranslationAdjustmentTaxPortionAttributableToParent / USD,,,,,,,,,,,,,,,9300000.0,,2700000.0,-400000.0,-7700000.0,,-7400000.0,-5500000.0,-10000000.0,,7100000.0,35800000.0,35800000.0,,15400000.0,15400000.0,16100000.0,,6100000.0,13600000.0,5200000.0
OtherComprehensiveIncomeLossBeforeTaxPortionAttributableToParent / USD,-22500000.0,-19600000.0,-118400000.0,24300000.0,43300000.0,65700000.0,-71000000.0,43600000.0,-5100000.0,-15500000.0,124600000.0,5900000.0,124600000.0,-2000000.0,-37300000.0,-36700000.0,-84400000.0,-35000000.0,104200000.0,,-105700000.0,-53200000.0,-102900000.0,,-23200000.0,-215500000.0,-390300000.0,,38900000.0,5400000.0,-73400000.0,,-69400000.0,-104800000.0,24500000.0
OtherComprehensiveIncomeLossCashFlowHedgeGainLossAfterReclassificationAndTaxParent / USD,,,,,,,,,,,,,,,4700000.0,18100000.0,1200000.0,6700000.0,10900000.0,7200000.0,,0.0,0.0,10900000.0,0.0,-5400000.0,14200000.0,0.0,-5300000.0,5600000.0,3100000.0,16000000.0,-100000.0,-2200000.0,-5800000.0
OtherComprehensiveIncomeLossCashFlowHedgeGainLossAfterReclassificationBeforeTaxParent / USD,,,,,,,,,,,,,,,4900000.0,,1600000.0,8800000.0,14300000.0,,,0.0,0.0,,0.0,-6300000.0,19800000.0,,-7100000.0,7500000.0,4100000.0,,-100000.0,-7200000.0,-10800000.0
OtherComprehensiveIncomeLossCashFlowHedgeGainLossAfterReclassificationTaxParent / USD,,,,,,,,,,,,,,,200000.0,,400000.0,2100000.0,3400000.0,,,0.0,0.0,,0.0,-900000.0,5600000.0,,-1800000.0,1900000.0,1000000.0,,0.0,-5000000.0,-5000000.0
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax / USD,,,,,,,,,,,,-100000.0,,-6500000.0,-55300000.0,-61000000.0,-92200000.0,-47300000.0,95300000.0,-1500000.0,-99800000.0,-50700000.0,-98300000.0,268200000.0,-28800000.0,-240900000.0,-448800000.0,-103000000.0,30800000.0,-15800000.0,-91100000.0,-252900000.0,-73500000.0,-107500000.0,34900000.0
OtherComprehensiveIncomeLossNetOfTax / USD,,,,,,,,,,,,,,,,-47500000.0,-92100000.0,-41600000.0,107000000.0,-800000.0,-99700000.0,-50500000.0,-96100000.0,268800000.0,-29300000.0,-253600000.0,-438500000.0,-56600000.0,26200000.0,-10700000.0,-88300000.0,-217300000.0,-75800000.0,-113200000.0,25500000.0
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToNoncontrollingInterest / USD,400000.0,600000.0,-2000000.0,0.0,0.0,0.0,1400000.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,-4000000.0,-4400000.0,-1600000.0,0.0,-1100000.0,-2300000.0,-2100000.0,-1400000.0,600000.0,-4200000.0,-6100000.0,-2300000.0,900000.0,800000.0,1600000.0,-7200000.0,-800000.0,-700000.0,0.0
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent / USD,-10400000.0,-5200000.0,-130300000.0,25000000.0,60700000.0,90700000.0,-76800000.0,46200000.0,-13900000.0,-26900000.0,142600000.0,2000000.0,142600000.0,-3700000.0,-47300000.0,-47500000.0,-88100000.0,-37200000.0,108600000.0,-800000.0,-98600000.0,-48200000.0,-94000000.0,270200000.0,-29900000.0,-249400000.0,-432400000.0,-54300000.0,25300000.0,-11500000.0,-89900000.0,-210100000.0,-75000000.0,-112500000.0,25500000.0
OtherComprehensiveIncomeLossTaxPortionAttributableToParent1 / USD,-12100000.0,-14400000.0,11900000.0,-700000.0,-17400000.0,-25000000.0,5800000.0,-2600000.0,8800000.0,11400000.0,-18000000.0,3900000.0,-18000000.0,1700000.0,10000000.0,10800000.0,3700000.0,2200000.0,-4400000.0,,-7100000.0,-5000000.0,-8900000.0,,6700000.0,33900000.0,42100000.0,,13600000.0,16900000.0,16500000.0,,5600000.0,7700000.0,-1000000.0
OtherLiabilitiesNoncurrent / USD,182200000.0,182200000.0,182200000.0,226000000.0,226000000.0,226000000.0,226000000.0,190200000.0,190200000.0,190200000.0,190200000.0,229400000.0,190200000.0,229400000.0,229400000.0,229400000.0,353300000.0,343700000.0,343700000.0,343700000.0,310100000.0,310100000.0,310100000.0,310100000.0,360800000.0,360800000.0,360800000.0,360800000.0,433900000.0,433900000.0,433900000.0,433900000.0,294300000.0,294300000.0,294300000.0
OtherNoncashIncomeExpense / USD,,,,,,,,,,,,,,100000.0,-100000.0,0.0,-2000000.0,-2000000.0,-2000000.0,-800000.0,400000.0,400000.0,-8600000.0,0.0,-2000000.0,-1300000.0,-2000000.0,200000.0,-2900000.0,-5200000.0,-7400000.0,-7000000.0,-1400000.0,-3400000.0,-5200000.0
OtherNonoperatingIncomeExpense / USD,2100000.0,2600000.0,1600000.0,500000.0,1800000.0,2400000.0,3600000.0,2000000.0,4500000.0,6700000.0,3400000.0,1300000.0,3400000.0,2500000.0,3100000.0,7200000.0,200000.0,2500000.0,5100000.0,4700000.0,2500000.0,36600000.0,40100000.0,8100000.0,4600000.0,12000000.0,21800000.0,44000000.0,9600000.0,17800000.0,25400000.0,29200000.0,13200000.0,31300000.0,40800000.0
OtherOperatingIncomeExpenseNet / USD,,,,,,-4200000.0,,-1700000.0,-2600000.0,-5300000.0,-202400000.0,-1200000.0,-202400000.0,-800000.0,-1000000.0,900000.0,-1500000.0,-2500000.0,-3200000.0,-3100000.0,5700000.0,-19400000.0,-36900000.0,-201000000.0,-17400000.0,-30600000.0,-43400000.0,-61900000.0,-20400000.0,-40200000.0,-53700000.0,-64900000.0,-25200000.0,-113400000.0,-142800000.0
OtherRestructuringCosts / USD,400000.0,700000.0,900000.0,1400000.0,2100000.0,,,,,,,,,,4400000.0,3000000.0,2800000.0,2500000.0,900000.0,3300000.0,0.0,600000.0,1500000.0,2700000.0,2000000.0,4100000.0,5500000.0,6400000.0,1100000.0,2900000.0,3800000.0,4200000.0,400000.0,900000.0,2000000.0
PaymentForContingentConsiderationLiabilityFinancingActivities / USD,,,3000000.0,,,,4700000.0,,0.0,0.0,0.0,0.0,0.0,2000000.0,2000000.0,1400000.0,700000.0,700000.0,700000.0,,0.0,0.0,0.0,0.0,1800000.0,3600000.0,4100000.0,0.0,1900000.0,5300000.0,17400000.0,4600000.0,2200000.0,12000000.0,22600000.0
PaymentsForHedgeFinancingActivities / USD,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,9700000.0,13400000.0,0.0,,0.0,0.0,13400000.0,,19900000.0,19900000.0
PaymentsForProceedsFromOtherInvestingActivities / USD,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,-4100000.0,-4100000.0,0.0,,-300000.0,-300000.0,-4100000.0,,6000000.0,6000000.0
PaymentsForRepurchaseOfCommonStock / USD,10600000.0,12600000.0,2100000.0,2500000.0,2600000.0,2600000.0,14100000.0,6200000.0,9200000.0,16700000.0,3600000.0,8500000.0,3600000.0,17100000.0,17300000.0,40700000.0,800000.0,1300000.0,1400000.0,18600000.0,3000000.0,3200000.0,736500000.0,2100000.0,101100000.0,253700000.0,257800000.0,736800000.0,77000000.0,132800000.0,132900000.0,261100000.0,72900000.0,135500000.0,198200000.0
PaymentsForRestructuring / USD,3700000.0,8900000.0,5100000.0,7200000.0,12600000.0,,,,,,,,,,59400000.0,17800000.0,15500000.0,41300000.0,53600000.0,70100000.0,7600000.0,11800000.0,14800000.0,15900000.0,4900000.0,8200000.0,12100000.0,20600000.0,3600000.0,10800000.0,13400000.0,17100000.0,4300000.0,13200000.0,17100000.0
PaymentsOfDebtIssuanceCosts / USD,1100000.0,1100000.0,0.0,,300000.0,2900000.0,1100000.0,,0.0,0.0,4100000.0,0.0,4100000.0,300000.0,300000.0,0.0,37500000.0,46600000.0,47400000.0,500000.0,,,,47800000.0,,0.0,0.0,0.0,,5300000.0,17300000.0,0.0,,32300000.0,32300000.0
PaymentsOfDividendsCommonStock / USD,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,8200000.0,16200000.0,24300000.0,8200000.0,8100000.0,16200000.0,24300000.0,32400000.0,8100000.0,16100000.0,24200000.0
PaymentsToAcquireBusinessesNetOfCashAcquired / USD,0.0,18800000.0,26200000.0,300000.0,18800000.0,18800000.0,18800000.0,94900000.0,113600000.0,113600000.0,18800000.0,500000.0,18800000.0,500000.0,12000000.0,186300000.0,,,809300000.0,12000000.0,202500000.0,215800000.0,809300000.0,974800000.0,30300000.0,30300000.0,62500000.0,974800000.0,566400000.0,615800000.0,923800000.0,246800000.0,143300000.0,2744000000.0,2759100000.0
PaymentsToAcquireProductiveAssets / USD,26000000.0,46300000.0,71000000.0,16400000.0,26800000.0,36400000.0,74400000.0,10100000.0,20900000.0,32100000.0,56800000.0,14100000.0,56800000.0,24700000.0,33800000.0,52200000.0,7600000.0,22700000.0,29100000.0,37900000.0,14300000.0,25900000.0,41200000.0,42000000.0,17900000.0,39300000.0,61100000.0,64100000.0,22400000.0,47200000.0,75800000.0,94600000.0,62300000.0,84100000.0,113800000.0
PensionAndOtherPostretirementDefinedBenefitPlansCurrentLiabilities / USD,,,1700000.0,,,,2000000.0,,,,2100000.0,,2100000.0,,,2200000.0,,,,17900000.0,,,,10900000.0,,,,9100000.0,,,,6200000.0,,,
PensionAndOtherPostretirementDefinedBenefitPlansLiabilitiesCurrentAndNoncurrent / USD,,,,,,,,,,,,,,,,99700000.0,,,,265900000.0,,,,183800000.0,,,,137000000.0,,,,144600000.0,,,
PensionAndOtherPostretirementDefinedBenefitPlansLiabilitiesNoncurrent / USD,122700000.0,122700000.0,122700000.0,99800000.0,99800000.0,99800000.0,99800000.0,94800000.0,94800000.0,94800000.0,94800000.0,99700000.0,94800000.0,99700000.0,99700000.0,99700000.0,274800000.0,272500000.0,272500000.0,272500000.0,195100000.0,195100000.0,195100000.0,195100000.0,147200000.0,147200000.0,147200000.0,147200000.0,150000000.0,150000000.0,150000000.0,150000000.0,139300000.0,139300000.0,139300000.0
PercentageOfLIFOInventory / pure,,,0.27,,,,0.26,,,,0.25,,0.25,,,0.26,,,,0.39,,,,0.41,,,,0.42,,,,0.37,,,
ProceedsFromIssuanceOfLongTermDebt / USD,1000000.0,1000000.0,47100000.0,,,2010700000.0,1000000.0,,,,2010700000.0,0.0,2010700000.0,0.0,0.0,0.0,1586000000.0,1980100000.0,1980100000.0,0.0,,,,1980100000.0,,,0.0,0.0,,0.0,1490400000.0,0.0,,3296900000.0,3296900000.0
ProceedsFromPaymentsForOtherFinancingActivities / USD,-800000.0,-900000.0,-900000.0,-100000.0,200000.0,400000.0,-900000.0,,,,200000.0,,200000.0,0.0,0.0,-100000.0,,-800000.0,-300000.0,-1300000.0,,0.0,0.0,-2100000.0,0.0,-500000.0,-2800000.0,0.0,-500000.0,-1100000.0,-3400000.0,-6200000.0,-500000.0,-1100000.0,-3500000.0
ProceedsFromSaleOfPropertyPlantAndEquipment / USD,200000.0,400000.0,13200000.0,100000.0,5000000.0,5900000.0,6200000.0,,3100000.0,3100000.0,8600000.0,,8600000.0,,700000.0,3500000.0,100000.0,1400000.0,1500000.0,400000.0,9600000.0,9500000.0,9500000.0,1700000.0,0.0,0.0,0.0,9500000.0,7300000.0,7300000.0,7600000.0,0.0,,,6100000.0
ProceedsFromStockOptionsExercised / USD,,,,0.0,0.0,0.0,0.0,3300000.0,5200000.0,6300000.0,0.0,18100000.0,0.0,32100000.0,37300000.0,6800000.0,2700000.0,6800000.0,12700000.0,42700000.0,5100000.0,12800000.0,20000000.0,22700000.0,4600000.0,8400000.0,14700000.0,23700000.0,9200000.0,15600000.0,21900000.0,19300000.0,11200000.0,22700000.0,28300000.0
ProfitLoss / USD,-14000000.0,-27000000.0,-352000000.0,-7000000.0,-153200000.0,-125100000.0,-31300000.0,,,,18500000.0,47100000.0,18500000.0,92100000.0,133400000.0,269400000.0,-36800000.0,-213400000.0,-183500000.0,159100000.0,-90100000.0,144500000.0,271300000.0,-32400000.0,104500000.0,243800000.0,389800000.0,565000000.0,163200000.0,344000000.0,553600000.0,608500000.0,204500000.0,391000000.0,614400000.0
PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetAccumulatedDepreciationAndAmortization / USD,,,,,,,,,,,,,,,,,,,,291100000.0,,,,357700000.0,,,,417400000.0,500800000.0,500800000.0,500800000.0,500800000.0,567500000.0,567500000.0,567500000.0
PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetAfterAccumulatedDepreciationAndAmortization / USD,,,,,,,,,,,,,,,,,,,,609000000.0,,,,648600000.0,,,,624400000.0,711400000.0,711400000.0,711400000.0,711400000.0,842100000.0,842100000.0,842100000.0
PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetBeforeAccumulatedDepreciationAndAmortization / USD,,,,,,,,,,,,,,,,,,,,900100000.0,,,,1006300000.0,,,,1041800000.0,,,,1212200000.0,,,
PropertyPlantAndEquipmentNet / USD,358400000.0,358400000.0,340800000.0,363200000.0,363200000.0,363200000.0,358400000.0,356600000.0,356600000.0,356600000.0,363200000.0,326600000.0,363200000.0,326600000.0,326600000.0,356600000.0,714400000.0,609000000.0,609000000.0,609000000.0,648600000.0,648600000.0,648600000.0,648600000.0,624400000.0,624400000.0,624400000.0,624400000.0,,,,711400000.0,,,
ProvisionForDoubtfulAccounts / USD,,,5700000.0,,,,2700000.0,,,,3500000.0,,3500000.0,,,1800000.0,400000.0,1600000.0,2200000.0,2400000.0,300000.0,1600000.0,2200000.0,10300000.0,2000000.0,6700000.0,11300000.0,-4300000.0,4000000.0,6200000.0,9600000.0,10100000.0,2500000.0,4300000.0,5100000.0
