fact_unit,2021-05-07,2021-08-05,2021-11-05,2022-02-22,2022-05-05,2022-08-04,2022-11-03,2023-02-23,2023-05-04,2023-08-03,2023-11-02,2024-02-22,2024-05-02,2024-08-02,2024-11-07,2025-02-28,2025-05-08,2025-08-07,2025-11-06
IncomeTaxReconciliationOtherReconcilingItems / USD,,,,17000000.0,,,,11000000.0,,,,1000000.0,,,,2000000.0,,,
IncomeTaxReconciliationStateAndLocalIncomeTaxes / USD,,,,1000000.0,,,,0.0,,,,0.0,,,,9000000.0,,,
IncomeTaxReconciliationTaxContingencies / USD,,,,1000000.0,,,,1000000.0,,,,16000000.0,,,,1000000.0,,,
IncomeTaxReconciliationTaxCreditsOther / USD,,,,6000000.0,,,,13000000.0,,,,10000000.0,,,,4000000.0,,,
IncomeTaxesPaidNet / USD,98000000.0,80000000.0,153000000.0,649000000.0,124000000.0,231000000.0,415000000.0,212000000.0,305000000.0,637000000.0,1029000000.0,633000000.0,286000000.0,476000000.0,867000000.0,1431000000.0,366000000.0,566000000.0,876000000.0
IncreaseDecreaseInAccountsPayable / USD,-80000000.0,-147000000.0,-211000000.0,-5000000.0,75000000.0,157000000.0,219000000.0,-167000000.0,18000000.0,206000000.0,175000000.0,245000000.0,-110000000.0,-112000000.0,-2000000.0,-4000000.0,37000000.0,-125000000.0,-191000000.0
IncreaseDecreaseInAccountsReceivable / USD,-221000000.0,-183000000.0,-202000000.0,-133000000.0,168000000.0,165000000.0,265000000.0,-149000000.0,255000000.0,519000000.0,554000000.0,386000000.0,53000000.0,-100000000.0,289000000.0,93000000.0,-18000000.0,101000000.0,-181000000.0
IncreaseDecreaseInAccruedLiabilities / USD,-173000000.0,-148000000.0,-211000000.0,-84000000.0,-66000000.0,17000000.0,29000000.0,-163000000.0,18000000.0,202000000.0,249000000.0,127000000.0,-319000000.0,-163000000.0,1000000.0,303000000.0,-432000000.0,-312000000.0,-271000000.0
IncreaseDecreaseInEstimatedFutureDevelopmentCosts / USD,,,,-75000000.0,,,,20000000.0,,,,-839000000.0,,,,-343000000.0,,,
IncreaseDecreaseInFutureIncomeTaxExpenseEstimatesOnFutureCashFlowsRelatedToProvedOilAndGasReserves / USD,,,,720000000.0,,,,1533000000.0,,,,-1583000000.0,,,,-2467000000.0,,,
IncreaseDecreaseInInventories / USD,-30000000.0,-25000000.0,-16000000.0,41000000.0,3000000.0,-20000000.0,19000000.0,-19000000.0,43000000.0,18000000.0,81000000.0,9000000.0,31000000.0,45000000.0,-19000000.0,1000000.0,17000000.0,2000000.0,26000000.0
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets / USD,7000000.0,16000000.0,12000000.0,,10000000.0,18000000.0,46000000.0,,13000000.0,11000000.0,3000000.0,,-79000000.0,-160000000.0,-227000000.0,,-6000000.0,-80000000.0,215000000.0
IncreaseDueToPurchasesOfMineralsInPlace / USD,,,,0.0,,,,0.0,,,,1000000.0,,,,911000000.0,,,
InterestCostsCapitalizedAdjustment / USD,4000000.0,6000000.0,9000000.0,37000000.0,2000000.0,4000000.0,6000000.0,12000000.0,3000000.0,8000000.0,13000000.0,9000000.0,6000000.0,11000000.0,18000000.0,18000000.0,7000000.0,14000000.0,22000000.0
InterestCostsIncurredCapitalized / USD,,,,32000000.0,,,,3000000.0,,,,9000000.0,,,,18000000.0,,,
InterestExpenseDebt / USD,107000000.0,214000000.0,327000000.0,430000000.0,112000000.0,222000000.0,324000000.0,438000000.0,90000000.0,169000000.0,249000000.0,419000000.0,88000000.0,177000000.0,266000000.0,332000000.0,85000000.0,193000000.0,302000000.0
InterestPaidNet / USD,126000000.0,212000000.0,341000000.0,394000000.0,113000000.0,233000000.0,365000000.0,419000000.0,125000000.0,172000000.0,274000000.0,442000000.0,112000000.0,168000000.0,278000000.0,322000000.0,104000000.0,178000000.0,306000000.0
InterestPayableCurrent / USD,140000000.0,140000000.0,140000000.0,140000000.0,107000000.0,107000000.0,107000000.0,107000000.0,97000000.0,97000000.0,97000000.0,97000000.0,93000000.0,93000000.0,93000000.0,93000000.0,93000000.0,93000000.0,93000000.0
InventoryNet / USD,492000000.0,492000000.0,492000000.0,492000000.0,473000000.0,473000000.0,473000000.0,473000000.0,427000000.0,427000000.0,427000000.0,427000000.0,453000000.0,453000000.0,453000000.0,453000000.0,425000000.0,425000000.0,425000000.0
InventoryWriteDown / USD,5000000.0,5000000.0,5000000.0,5000000.0,,,,5000000.0,,46000000.0,46000000.0,50000000.0,,46000000.0,46000000.0,18000000.0,0.0,0.0,3000000.0
InvestmentIncomeInterest / USD,2000000.0,3000000.0,4000000.0,13000000.0,2000000.0,5000000.0,6000000.0,7000000.0,4000000.0,7000000.0,8000000.0,8000000.0,2000000.0,5000000.0,7000000.0,10000000.0,3000000.0,6000000.0,8000000.0
LesseeOperatingLeaseLiabilityPaymentsDue / USD,,,,272000000.0,,,,315000000.0,,,,346000000.0,,,,467000000.0,,,
LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive / USD,,,,18000000.0,,,,11000000.0,,,,129000000.0,,,,159000000.0,,,
LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths / USD,,,,106000000.0,,,,175000000.0,,,,116000000.0,,,,122000000.0,,,
LesseeOperatingLeaseLiabilityPaymentsDueYearFive / USD,,,,7000000.0,,,,6000000.0,,,,22000000.0,,,,35000000.0,,,
LesseeOperatingLeaseLiabilityPaymentsDueYearFour / USD,,,,7000000.0,,,,6000000.0,,,,23000000.0,,,,42000000.0,,,
LesseeOperatingLeaseLiabilityPaymentsDueYearThree / USD,,,,58000000.0,,,,14000000.0,,,,21000000.0,,,,48000000.0,,,
LesseeOperatingLeaseLiabilityPaymentsDueYearTwo / USD,,,,76000000.0,,,,103000000.0,,,,35000000.0,,,,61000000.0,,,
LesseeOperatingLeaseLiabilityUndiscountedExcessAmount / USD,,,,21000000.0,,,,15000000.0,,,,65000000.0,,,,94000000.0,,,
LiabilitiesAndStockholdersEquity / USD,12746000000.0,12746000000.0,12746000000.0,12746000000.0,13303000000.0,13303000000.0,13303000000.0,13303000000.0,13147000000.0,13147000000.0,13147000000.0,13147000000.0,15244000000.0,15244000000.0,15244000000.0,15244000000.0,19390000000.0,19390000000.0,19390000000.0
LiabilitiesCurrent / USD,1308000000.0,1308000000.0,1308000000.0,1308000000.0,2117000000.0,2117000000.0,2117000000.0,2117000000.0,2916000000.0,2916000000.0,2916000000.0,2916000000.0,2404000000.0,2404000000.0,2404000000.0,2404000000.0,2955000000.0,2955000000.0,2955000000.0
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent / USD,,,,,,,,,,,,,,,0.0,,,,
LiabilitiesOtherThanLongtermDebtNoncurrent / USD,2705000000.0,2705000000.0,2705000000.0,2705000000.0,3896000000.0,3896000000.0,3896000000.0,3896000000.0,3435000000.0,3435000000.0,3435000000.0,3435000000.0,3963000000.0,3963000000.0,3963000000.0,3963000000.0,4082000000.0,4082000000.0,4082000000.0
LongTermDebtAndCapitalLeaseObligations / USD,,8770000000.0,8770000000.0,8770000000.0,7295000000.0,7295000000.0,7295000000.0,7295000000.0,5451000000.0,5451000000.0,5451000000.0,5451000000.0,5186000000.0,5186000000.0,5186000000.0,5186000000.0,5991000000.0,5991000000.0,5991000000.0
LongTermDebtAndCapitalLeaseObligationsCurrent / USD,,2000000.0,2000000.0,2000000.0,215000000.0,215000000.0,215000000.0,215000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,53000000.0,53000000.0,53000000.0
LongTermDebtAndCapitalLeaseObligationsIncludingCurrentMaturities / USD,,8772000000.0,8772000000.0,8772000000.0,7510000000.0,7510000000.0,7510000000.0,7510000000.0,5453000000.0,5453000000.0,5453000000.0,5453000000.0,5188000000.0,5188000000.0,5188000000.0,5188000000.0,6044000000.0,6044000000.0,6044000000.0
LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive / USD,,,,5296000000.0,,,,4539000000.0,,,,4141000000.0,,,,3906000000.0,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths / USD,,,,213000000.0,,,,0.0,,,,0.0,,,,51000000.0,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive / USD,,,,212000000.0,,,,108000000.0,,,,325000000.0,,,,235000000.0,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour / USD,,,,500000000.0,,,,210000000.0,,,,108000000.0,,,,325000000.0,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree / USD,,,,0.0,,,,51000000.0,,,,210000000.0,,,,108000000.0,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo / USD,,,,123000000.0,,,,0.0,,,,51000000.0,,,,210000000.0,,,
LossContingencyAccrualAtCarryingValue / USD,62000000.0,71000000.0,68000000.0,84000000.0,73000000.0,48000000.0,30000000.0,64000000.0,64000000.0,52000000.0,49000000.0,83000000.0,84000000.0,76000000.0,18000000.0,20000000.0,23000000.0,16000000.0,15000000.0
MinorityInterest / USD,,,,,,,,,,,,,,1036000000.0,1036000000.0,,1082000000.0,1082000000.0,1082000000.0
MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders / USD,32000000.0,40000000.0,34000000.0,,,,,,,,,,,100000000.0,154000000.0,,70000000.0,123000000.0,233000000.0
NetCashProvidedByUsedInFinancingActivities / USD,188000000.0,219000000.0,301000000.0,112000000.0,-128000000.0,-260000000.0,-1754000000.0,93000000.0,-1425000000.0,-2462000000.0,-2670000000.0,-2623000000.0,106000000.0,-323000000.0,-467000000.0,-3489000000.0,-265000000.0,-1020000000.0,-1600000000.0
NetCashProvidedByUsedInInvestingActivities / USD,-509000000.0,-917000000.0,-1276000000.0,-3446000000.0,-267000000.0,-393000000.0,-542000000.0,-1466000000.0,466000000.0,16000000.0,-894000000.0,-833000000.0,-532000000.0,-1115000000.0,-1782000000.0,-1511000000.0,-88000000.0,-152000000.0,-1007000000.0
NetCashProvidedByUsedInOperatingActivities / USD,502000000.0,586000000.0,890000000.0,2867000000.0,671000000.0,1640000000.0,2411000000.0,1388000000.0,891000000.0,2426000000.0,3530000000.0,3496000000.0,335000000.0,1335000000.0,2099000000.0,4943000000.0,368000000.0,1245000000.0,2584000000.0
NetIncomeLoss / USD,,,,,,,,,,,,,,,,,,673000000.0,450000000.0
NetIncomeLossAttributableToNonredeemableNoncontrollingInterest / USD,,,,,,,,,,,,,,165000000.0,261000000.0,,80000000.0,159000000.0,243000000.0
NetIncomeLossAttributableToRedeemableNoncontrollingInterest / USD,,,56000000.0,38000000.0,19000000.0,43000000.0,73000000.0,76000000.0,-70000000.0,-70000000.0,-70000000.0,162000000.0,,,,-70000000.0,,,
NetIncomeLossAvailableToCommonStockholdersBasic / USD,-4480000000.0,-4866000000.0,-4870000000.0,-3553000000.0,388000000.0,704000000.0,591000000.0,-4860000000.0,1883000000.0,2809000000.0,3231000000.0,973000000.0,242000000.0,623000000.0,1082000000.0,3674000000.0,132000000.0,,
NetIncomeLossAvailableToCommonStockholdersDiluted / USD,-4480000000.0,-4866000000.0,-4870000000.0,-3553000000.0,388000000.0,704000000.0,581000000.0,-4860000000.0,1883000000.0,2809000000.0,3231000000.0,973000000.0,242000000.0,623000000.0,1082000000.0,3674000000.0,132000000.0,673000000.0,450000000.0
NetIncreaseDecreaseInSalesAndTransferPricesAndProductionCosts / USD,,,,-3034000000.0,,,,-5753000000.0,,,,9376000000.0,,,,8690000000.0,,,
NumberOfOperatingSegments / segment,,,,,,,,,,3.0,3.0,,3.0,3.0,3.0,4.0,4.0,4.0,4.0
OilAndGasPropertySuccessfulEffortMethodGross / USD,41819000000.0,41819000000.0,41819000000.0,41819000000.0,40749000000.0,40749000000.0,40749000000.0,40749000000.0,42356000000.0,42356000000.0,42356000000.0,42356000000.0,44860000000.0,44860000000.0,44860000000.0,44860000000.0,44698000000.0,44698000000.0,44698000000.0
OperatingExpenses / USD,5647000000.0,6589000000.0,7503000000.0,8643000000.0,1279000000.0,2369000000.0,3619000000.0,8537000000.0,1208000000.0,2630000000.0,4182000000.0,5125000000.0,1079000000.0,2184000000.0,3435000000.0,5510000000.0,1260000000.0,2824000000.0,5498000000.0
OperatingIncomeLoss / USD,-4303000000.0,-4493000000.0,-4287000000.0,-2152000000.0,592000000.0,1258000000.0,2067000000.0,-4102000000.0,1461000000.0,3086000000.0,4421000000.0,2860000000.0,929000000.0,1620000000.0,2677000000.0,5565000000.0,691000000.0,1670000000.0,1527000000.0
OperatingLeaseExpense / USD,335000000.0,599000000.0,858000000.0,1447000000.0,264000000.0,575000000.0,891000000.0,1127000000.0,344000000.0,703000000.0,1067000000.0,1241000000.0,321000000.0,682000000.0,1076000000.0,1444000000.0,338000000.0,798000000.0,1216000000.0
OperatingLeaseLiability / USD,,,,251000000.0,,,,300000000.0,,,,281000000.0,,,,373000000.0,,,
OperatingLeaseLiabilityCurrent / USD,116000000.0,116000000.0,116000000.0,116000000.0,99000000.0,99000000.0,99000000.0,99000000.0,167000000.0,167000000.0,167000000.0,167000000.0,116000000.0,116000000.0,116000000.0,116000000.0,118000000.0,118000000.0,118000000.0
OperatingLeaseLiabilityNoncurrent / USD,,,,152000000.0,,,,133000000.0,,,,165000000.0,,,,255000000.0,,,
OperatingLeaseWeightedAverageDiscountRatePercent / pure,,,,0.037,,,,0.037,,,,0.053,,,,0.058,,,
OtherAssetImpairmentCharges / USD,,,,9000000.0,,,,9000000.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0
OtherAssetsCurrent / USD,676000000.0,676000000.0,676000000.0,676000000.0,684000000.0,684000000.0,684000000.0,684000000.0,997000000.0,997000000.0,997000000.0,997000000.0,765000000.0,765000000.0,765000000.0,765000000.0,820000000.0,820000000.0,820000000.0
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax / USD,,,,-13000000.0,0.0,0.0,0.0,2000000.0,1000000.0,1000000.0,1000000.0,-7000000.0,-3000000.0,-3000000.0,-3000000.0,8000000.0,,1000000.0,1000000.0
OtherLiabilitiesCurrent / USD,862000000.0,862000000.0,862000000.0,862000000.0,1171000000.0,1171000000.0,1171000000.0,1171000000.0,2143000000.0,2143000000.0,2143000000.0,2143000000.0,1744000000.0,1744000000.0,1744000000.0,1744000000.0,1678000000.0,1678000000.0,1678000000.0
OtherLiabilitiesNoncurrent / USD,602000000.0,602000000.0,602000000.0,602000000.0,573000000.0,573000000.0,573000000.0,573000000.0,443000000.0,443000000.0,443000000.0,443000000.0,466000000.0,466000000.0,466000000.0,466000000.0,548000000.0,548000000.0,548000000.0
OtherNoncashIncomeExpense / USD,8000000.0,-14000000.0,-45000000.0,-50000000.0,20000000.0,14000000.0,6000000.0,-102000000.0,29000000.0,88000000.0,91000000.0,-28000000.0,-30000000.0,67000000.0,45000000.0,73000000.0,-10000000.0,-31000000.0,14000000.0
OtherNonoperatingIncomeExpense / USD,13000000.0,32000000.0,41000000.0,54000000.0,61000000.0,135000000.0,175000000.0,64000000.0,45000000.0,109000000.0,107000000.0,228000000.0,-32000000.0,77000000.0,77000000.0,148000000.0,15000000.0,8000000.0,26000000.0
OtherSundryLiabilitiesCurrent / USD,97000000.0,97000000.0,97000000.0,97000000.0,164000000.0,164000000.0,164000000.0,168000000.0,292000000.0,292000000.0,292000000.0,292000000.0,338000000.0,338000000.0,338000000.0,338000000.0,168000000.0,168000000.0,168000000.0
PaymentsForProceedsFromOtherInvestingActivities / USD,21000000.0,23000000.0,17000000.0,31000000.0,-7000000.0,13000000.0,-15000000.0,31000000.0,4000000.0,49000000.0,-8000000.0,-21000000.0,4000000.0,14000000.0,53000000.0,-28000000.0,13000000.0,23000000.0,-58000000.0
PaymentsOfDividendsCommonStock / USD,94000000.0,104000000.0,113000000.0,376000000.0,9000000.0,19000000.0,28000000.0,123000000.0,43000000.0,86000000.0,127000000.0,52000000.0,78000000.0,155000000.0,232000000.0,207000000.0,76000000.0,168000000.0,260000000.0
PaymentsToExploreAndDevelopOilAndGasProperties / USD,511000000.0,838000000.0,1075000000.0,2594000000.0,253000000.0,558000000.0,790000000.0,1270000000.0,358000000.0,741000000.0,1168000000.0,1101000000.0,543000000.0,1119000000.0,1747000000.0,1770000000.0,467000000.0,1223000000.0,2153000000.0
PaymentsToMinorityShareholders / USD,32000000.0,40000000.0,61000000.0,305000000.0,40000000.0,60000000.0,203000000.0,91000000.0,69000000.0,159000000.0,237000000.0,279000000.0,17000000.0,100000000.0,154000000.0,362000000.0,70000000.0,123000000.0,233000000.0
PrepaidExpenseAndOtherAssetsCurrent / USD,71000000.0,71000000.0,71000000.0,71000000.0,56000000.0,56000000.0,56000000.0,56000000.0,31000000.0,31000000.0,31000000.0,31000000.0,46000000.0,46000000.0,46000000.0,46000000.0,54000000.0,54000000.0,54000000.0
PreviouslyEstimatedDevelopmentCostsIncurred / USD,,,,983000000.0,,,,576000000.0,,,,545000000.0,,,,669000000.0,,,
ProceedsFromIssuanceOfDebt / USD,,,,,,,,,,,,,,,,,0.0,0.0,0.0
ProceedsFromIssuanceOfSeniorLongTermDebt / USD,,,,,,,,,,,,,,0.0,0.0,0.0,,,1500000000.0
ProceedsFromLinesOfCredit / USD,,,,,,,,,,,,,,,202000000.0,,,,
ProceedsFromPaymentsForOtherFinancingActivities / USD,-8000000.0,-35000000.0,-43000000.0,-55000000.0,-10000000.0,-21000000.0,-17000000.0,-44000000.0,-20000000.0,-28000000.0,-30000000.0,-42000000.0,-9000000.0,-11000000.0,-10000000.0,-28000000.0,-16000000.0,-35000000.0,-38000000.0
ProceedsFromRepaymentsOfLinesOfCredit / USD,,,,,-85000000.0,-150000000.0,290000000.0,,338000000.0,-267000000.0,-22000000.0,392000000.0,417000000.0,196000000.0,,,,1500000000.0,
ProceedsFromSaleOfEquityMethodInvestments / USD,,,,,0.0,0.0,0.0,0.0,224000000.0,224000000.0,224000000.0,0.0,0.0,0.0,0.0,224000000.0,428000000.0,428000000.0,428000000.0
ProceedsFromSaleOfOilAndGasPropertyAndEquipment / USD,126000000.0,126000000.0,132000000.0,718000000.0,3000000.0,181000000.0,239000000.0,166000000.0,767000000.0,751000000.0,778000000.0,256000000.0,21000000.0,28000000.0,29000000.0,778000000.0,27000000.0,729000000.0,724000000.0
ProfitLoss / USD,-4622000000.0,-5000000000.0,-4959000000.0,-3682000000.0,450000000.0,858000000.0,828000000.0,-4904000000.0,1946000000.0,3013000000.0,3543000000.0,1313000000.0,326000000.0,788000000.0,1343000000.0,4082000000.0,212000000.0,832000000.0,693000000.0
ProjectsThatHaveExploratoryWellCostsThatHaveBeenCapitalizedForPeriodGreaterThanOneYear / Project,,,,2.0,,,,5.0,,,,13.0,,,,21.0,,,
PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetAfterAccumulatedDepreciationAndAmortization / USD,,,,14158000000.0,,,,225000000.0,,,,206000000.0,,,,217000000.0,,,
PropertyPlantAndEquipmentAndFinanceLeaseRightOfUseAssetBeforeAccumulatedDepreciationAndAmortization / USD,,,,1140000000.0,1126000000.0,1126000000.0,1126000000.0,1126000000.0,613000000.0,613000000.0,613000000.0,613000000.0,634000000.0,634000000.0,634000000.0,634000000.0,562000000.0,562000000.0,562000000.0
ProvedDevelopedAndUndevelopedReserveExtensionAndDiscoveryEnergy / MBoe,,,,176000.0,,,,78000.0,,,,102000.0,,,,34000.0,,,
ProvedDevelopedAndUndevelopedReserveRevisionOfPreviousEstimateEnergy / MBoe,,,,-119000.0,,,,-45000.0,,,,107000.0,,,,75000.0,,,
ProvedDevelopedAndUndevelopedReservesExtensionsDiscoveriesAndAdditions / MBbls,,,,176366.0,,,,78303.0,,,,101619.0,,,,33805.0,,,
ProvedDevelopedAndUndevelopedReservesNet / MBbls,,,,1234397.0,,,,1010788.0,,,,873683.0,,,,912962.0,,,
ProvedDevelopedAndUndevelopedReservesProduction / MBbls,,,,172948.0,,,,160945.0,,,,141642.0,,,,144631.0,,,
ProvedDevelopedAndUndevelopedReservesPurchasesOfMineralsInPlace / MBbls,,,,457.0,,,,457.0,,,,457.0,,,,39110.0,,,
ProvedDevelopedAndUndevelopedReservesRevisionsOfPreviousEstimatesIncreaseDecrease / MBbls,,,,-119473.0,,,,-44910.0,,,,107038.0,,,,74523.0,,,
ProvedDevelopedAndUndevelopedReservesSalesOfMineralsInPlace / MBbls,,,,107554.0,,,,9553.0,,,,28193.0,,,,26000.0,,,
ProvedDevelopedReservesVolume / MBbls,,,,1081316.0,,,,892816.0,,,,797843.0,,,,827772.0,,,
ProvedUndevelopedReserveVolume / MBbls,,,,153081.0,,,,117972.0,,,,75840.0,,,,85190.0,,,
ProvisionForDoubtfulAccounts / USD,,,,3000000.0,,,,7000000.0,,,,19000000.0,,,,9000000.0,,,
PurchaseCommitmentRemainingMinimumAmountCommitted / USD,,,,3500000000.0,,,,3500000000.0,,,,3500000000.0,,,,3500000000.0,,,
PurchaseObligation / USD,,,,4854000000.0,,,,2985000000.0,,,,1705000000.0,,,,1118000000.0,,,
PurchaseObligationDueAfterFifthYear / USD,,,,473000000.0,,,,333000000.0,,,,208000000.0,,,,142000000.0,,,
PurchaseObligationDueInFifthYear / USD,,,,3637000000.0,,,,133000000.0,,,,141000000.0,,,,148000000.0,,,
PurchaseObligationDueInFourthYear / USD,,,,159000000.0,,,,1951000000.0,,,,143000000.0,,,,166000000.0,,,
PurchaseObligationDueInNextTwelveMonths / USD,,,,226000000.0,,,,222000000.0,,,,250000000.0,,,,244000000.0,,,
PurchaseObligationDueInSecondYear / USD,,,,198000000.0,,,,183000000.0,,,,197000000.0,,,,245000000.0,,,
PurchaseObligationDueInThirdYear / USD,,,,161000000.0,,,,163000000.0,,,,766000000.0,,,,173000000.0,,,
ReclassificationToWellFacilitiesAndEquipmentBasedOnDeterminationOfProvedReserves / USD,,,,179000000.0,,,,56000000.0,,,,40000000.0,,,,110000000.0,,,
RepaymentsOfLinesOfCredit / USD,,,,,,,,,,,,,,,0.0,0.0,0.0,,500000000.0
RepaymentsOfLongTermLinesOfCredit / USD,,,,,,,,,,,,,,0.0,0.0,0.0,,472000000.0,472000000.0
RestrictedCash / USD,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,
RestructuringCharges / USD,27000000.0,37000000.0,44000000.0,50000000.0,0.0,4000000.0,8000000.0,54000000.0,14000000.0,17000000.0,21000000.0,22000000.0,4000000.0,6000000.0,11000000.0,26000000.0,27000000.0,142000000.0,156000000.0
ResultsOfOperationsDryHoleCosts / USD,43000000.0,97000000.0,138000000.0,676000000.0,37000000.0,46000000.0,67000000.0,211000000.0,9000000.0,47000000.0,129000000.0,97000000.0,35000000.0,64000000.0,91000000.0,207000000.0,133000000.0,174000000.0,183000000.0
RetainedEarningsAccumulatedDeficit / USD,-10461000000.0,-10461000000.0,-10461000000.0,-10461000000.0,-9488000000.0,-9488000000.0,-9488000000.0,-9488000000.0,-5814000000.0,-5814000000.0,-5814000000.0,-5814000000.0,-2959000000.0,-2959000000.0,-2959000000.0,-2959000000.0,-2155000000.0,-2155000000.0,-2155000000.0
RevisionsOfPreviousQuantityEstimates / USD,,,,-741000000.0,,,,-418000000.0,,,,1983000000.0,,,,2646000000.0,,,
SalesAndTransfersOfOilAndGasProducedNetOfProductionCosts / USD,,,,4291000000.0,,,,2422000000.0,,,,4707000000.0,,,,7131000000.0,,,
SegmentExpenditureAdditionToLongLivedAssets / USD,,,,,,,,,,,,1155000000.0,,,,2607000000.0,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue / USD,,,,103000000.0,,,,94000000.0,,,,25000000.0,,,,22000000.0,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardMaximumEmployeeSubscriptionRate / pure,,,,0.5,,,,0.5,,,,0.5,,,,0.5,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant / shares,,,,11000000.0,,,,10100000.0,,,,9400000.0,,,,7900000.0,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber / shares,,,,3803000.0,,,,3387000.0,,,,3012000.0,,,,2078000.0,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice / USD/shares,,,,78.64,,,,73.26,,,,63.79,,,,57.71,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod / shares,,,,494000.0,,,,724000.0,,,,525000.0,,,,833000.0,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod / shares,,,,80000.0,,,,37000.0,,,,0.0,,,,2000.0,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross / shares,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue / USD,,,,0.0,,,,,,,,33000.0,,,,0.0,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber / shares,,,,4872000.0,,,,4298000.0,,,,3537000.0,,,,3012000.0,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice / USD/shares,,,,75.95,,,,75.24,,,,72.1,,,,63.79,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber / shares,,,,495000.0,,,,150000.0,,,,0.0,,,,0.0,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice / USD/shares,,,,49.11,,,,45.77,,,,0.0,,,,0.0,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice / USD/shares,,,,,,,,0.0,,,,0.0,,,,42.09,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice / USD/shares,,,,88.82,,,,92.14,,,,119.83,,,,81.56,,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice / USD/shares,,,,34.58,,,,44.98,,,,0.0,,,,49.1,,,
SharebasedCompensationArrangementBySharebasedPaymentAwardCompensationCost1 / USD,,,,,,,,,,,,175000000.0,,,,348000000.0,,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1 / USD,,,,,,,,3500000.0,,,,33000.0,,,,0.0,,,
ShortTermLeaseCost / USD,,,,18000000.0,,,,80000000.0,,,,20000000.0,,,,62000000.0,,,
StandardizedMeasureOfDiscountedFutureNetCashFlowOfProvedOilAndGasReservesPeriodIncreaseDecrease / USD,,,,-3839000000.0,,,,-4570000000.0,,,,7048000000.0,,,,5242000000.0,,,
StandardizedMeasureOfDiscountedFutureNetCashFlowRelatingToProvedOilAndGasReservesAccretionOfDiscount / USD,,,,1693000000.0,,,,1236000000.0,,,,626000000.0,,,,1489000000.0,,,
StandardizedMeasureOfDiscountedFutureNetCashFlowsRelatingToProvedOilAndGasReserves / USD,,,,9882000000.0,,,,5312000000.0,,,,12360000000.0,,,,17602000000.0,,,
StockIssuedDuringPeriodSharesShareBasedCompensationGross / shares,,,,1334747.0,,,,1402512.0,,,,649231.0,,,,791381.0,,,
StockIssuedDuringPeriodSharesStockOptionsExercised / shares,,,,0.0,,,,0.0,,,,0.0,,,,98646.0,,,
StockIssuedDuringPeriodSharesTreasuryStockReissued / shares,,,,31701.0,,,,17448.0,,,,3133.0,,,,1996.0,,,
StockIssuedDuringPeriodValueNewIssues / USD,,,,,,,,,,,,,,2414000000.0,2414000000.0,2414000000.0,,2414000000.0,2414000000.0
